age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
44,management,divorced,tertiary,no,5773,no,no,unknown,23,may,597,6,client was not previously contacted,0,unknown,True
29,technician,single,secondary,no,382,no,no,cellular,5,aug,409,4,client was not previously contacted,0,unknown,True
40,technician,married,secondary,no,2338,no,no,cellular,16,oct,717,2,client was not previously contacted,0,unknown,True
35,admin.,married,secondary,no,304,no,no,cellular,18,mar,237,1,client was not previously contacted,0,unknown,True
53,technician,married,secondary,no,1982,yes,yes,cellular,27,nov,160,1,client was not previously contacted,0,unknown,True
31,management,single,tertiary,no,9421,no,no,cellular,25,nov,372,1,client was not previously contacted,0,unknown,True
51,management,single,tertiary,no,297,yes,no,cellular,15,may,415,4,375,1,failure,True
39,entrepreneur,married,tertiary,yes,-172,yes,no,cellular,15,may,562,2,client was not previously contacted,0,unknown,True
37,management,divorced,tertiary,no,-42,yes,no,cellular,14,may,668,2,client was not previously contacted,0,unknown,True
31,admin.,single,secondary,no,410,no,no,cellular,23,apr,342,1,client was not previously contacted,0,unknown,True
42,technician,married,tertiary,no,757,no,no,cellular,30,apr,354,1,79,1,success,True
31,technician,single,tertiary,no,22,yes,no,unknown,9,may,483,3,client was not previously contacted,0,unknown,True
51,unemployed,married,primary,no,1162,yes,no,cellular,25,jul,2015,1,client was not previously contacted,0,unknown,True
29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,success,True
36,admin.,single,secondary,no,60,yes,no,cellular,23,sep,156,2,client was not previously contacted,0,unknown,True
36,services,married,secondary,no,981,no,no,unknown,16,jun,1093,1,client was not previously contacted,0,unknown,True
43,services,married,secondary,no,774,no,no,cellular,25,mar,101,1,421,1,success,True
41,blue-collar,married,primary,no,2453,yes,no,unknown,15,may,1052,1,client was not previously contacted,0,unknown,True
53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,True
49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,client was not previously contacted,0,unknown,True
38,technician,married,secondary,no,4539,no,no,cellular,16,sep,387,1,client was not previously contacted,0,unknown,True
60,technician,married,secondary,no,316,no,no,cellular,4,may,545,2,263,4,failure,True
57,management,married,tertiary,no,1318,no,no,cellular,16,oct,115,1,185,2,failure,True
28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,705,1,client was not previously contacted,0,unknown,True
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,True
51,self-employed,married,tertiary,no,5350,yes,yes,cellular,31,jul,612,4,client was not previously contacted,0,unknown,True
58,retired,married,primary,no,1980,no,no,cellular,5,jun,255,1,client was not previously contacted,0,unknown,True
59,services,single,secondary,no,739,no,no,cellular,14,jan,408,1,client was not previously contacted,0,unknown,True
32,technician,single,unknown,no,491,no,no,cellular,8,oct,251,2,91,7,success,True
45,blue-collar,married,secondary,no,7895,yes,no,cellular,4,feb,872,1,client was not previously contacted,0,unknown,True
34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,True
28,admin.,married,secondary,no,330,no,no,cellular,2,jun,226,2,182,4,success,True
36,admin.,married,secondary,no,96,no,no,cellular,2,feb,302,1,client was not previously contacted,0,unknown,True
67,retired,married,unknown,no,2540,no,no,telephone,14,sep,279,3,92,9,success,True
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,client was not previously contacted,0,unknown,True
34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,jul,788,2,client was not previously contacted,0,unknown,True
36,services,married,secondary,no,4721,no,no,cellular,9,jun,150,1,92,5,success,True
28,management,single,tertiary,no,890,yes,no,cellular,7,sep,201,1,client was not previously contacted,0,unknown,True
31,admin.,single,secondary,no,747,yes,no,unknown,26,may,543,2,client was not previously contacted,0,unknown,True
49,services,divorced,secondary,no,947,no,no,unknown,20,jun,808,2,client was not previously contacted,0,unknown,True
49,management,married,primary,no,3371,no,no,cellular,11,nov,269,2,client was not previously contacted,0,unknown,True
39,management,married,tertiary,no,119,yes,no,cellular,1,sep,265,2,476,4,success,True
55,housemaid,married,primary,no,0,yes,no,cellular,17,jul,1303,2,client was not previously contacted,0,unknown,True
33,management,married,tertiary,no,271,yes,no,cellular,14,aug,801,2,client was not previously contacted,0,unknown,True
28,technician,single,unknown,no,0,yes,no,cellular,27,oct,96,1,267,1,failure,True
56,retired,divorced,tertiary,no,13094,no,no,cellular,25,may,1064,1,client was not previously contacted,0,unknown,True
36,blue-collar,married,primary,no,599,yes,no,unknown,21,may,649,2,client was not previously contacted,0,unknown,True
32,management,married,tertiary,no,376,yes,no,cellular,23,mar,248,4,client was not previously contacted,0,unknown,True
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,client was not previously contacted,0,unknown,True
30,technician,single,tertiary,no,53,no,no,cellular,29,apr,375,1,client was not previously contacted,0,unknown,True
37,management,married,tertiary,no,6771,no,no,cellular,5,mar,319,1,client was not previously contacted,0,unknown,True
27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success,True
53,blue-collar,divorced,primary,no,2656,yes,no,unknown,30,may,1980,2,client was not previously contacted,0,unknown,True
45,management,married,tertiary,no,212,no,no,cellular,21,apr,65,2,client was not previously contacted,0,unknown,True
25,student,single,secondary,no,679,no,no,cellular,25,oct,297,5,94,6,other,True
26,technician,single,secondary,no,181,no,no,cellular,20,apr,158,2,client was not previously contacted,0,unknown,True
43,management,single,tertiary,no,0,no,no,cellular,30,jun,275,2,296,1,failure,True
29,housemaid,single,tertiary,no,2196,no,no,cellular,5,aug,215,1,client was not previously contacted,0,unknown,True
60,admin.,married,secondary,no,3735,no,no,cellular,22,sep,183,1,184,11,success,True
56,admin.,divorced,secondary,no,1693,no,no,cellular,26,oct,238,4,442,4,failure,True
46,management,married,tertiary,no,699,no,no,cellular,30,apr,970,1,87,1,failure,True
27,admin.,single,secondary,no,261,yes,yes,cellular,3,jun,592,4,client was not previously contacted,0,unknown,True
60,management,married,tertiary,no,474,no,no,cellular,31,aug,415,5,186,3,other,True
34,management,married,tertiary,no,676,no,no,telephone,11,nov,486,1,client was not previously contacted,0,unknown,True
34,management,married,tertiary,no,158,no,no,cellular,9,jun,190,1,92,9,success,True
28,unemployed,single,primary,no,236,no,no,cellular,4,may,193,1,87,3,failure,True
36,management,married,tertiary,no,254,no,no,cellular,3,feb,303,2,client was not previously contacted,0,unknown,True
27,technician,single,tertiary,no,4661,no,no,cellular,8,apr,114,1,client was not previously contacted,0,unknown,True
34,services,married,secondary,no,1337,no,no,cellular,12,aug,255,2,104,1,success,True
80,retired,married,primary,no,155,no,no,telephone,9,dec,343,2,client was not previously contacted,0,unknown,True
43,services,married,primary,no,2557,yes,no,telephone,15,apr,165,2,327,3,failure,True
31,housemaid,married,secondary,no,243,yes,no,cellular,23,sep,305,2,842,1,failure,True
54,management,divorced,tertiary,no,5475,no,no,cellular,21,oct,1032,1,91,4,success,True
39,blue-collar,married,secondary,no,261,no,no,cellular,4,may,841,4,client was not previously contacted,0,unknown,True
29,admin.,single,secondary,no,266,yes,no,cellular,6,may,540,1,client was not previously contacted,0,unknown,True
58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,True
30,technician,married,secondary,no,484,yes,no,unknown,6,may,703,1,client was not previously contacted,0,unknown,True
69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,146,2,56,1,other,True
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,346,1,181,4,success,True
35,housemaid,single,secondary,no,1015,yes,no,unknown,5,jun,406,2,client was not previously contacted,0,unknown,True
45,management,married,tertiary,no,31472,no,no,cellular,19,jul,568,7,client was not previously contacted,0,unknown,True
36,self-employed,married,secondary,no,1245,yes,no,unknown,6,jun,1469,9,client was not previously contacted,0,unknown,True
49,technician,single,secondary,no,9131,yes,no,cellular,18,aug,532,1,461,5,failure,True
31,management,divorced,tertiary,no,1145,yes,no,unknown,26,may,1272,4,client was not previously contacted,0,unknown,True
50,blue-collar,married,primary,no,-522,yes,no,cellular,13,may,863,3,client was not previously contacted,0,unknown,True
37,management,married,tertiary,no,2283,no,no,cellular,6,aug,303,2,92,4,success,True
38,admin.,married,secondary,no,11303,no,no,cellular,28,dec,473,2,216,2,failure,True
25,admin.,single,secondary,no,1871,no,no,cellular,4,jun,136,1,client was not previously contacted,0,unknown,True
27,unknown,single,secondary,no,1187,no,no,telephone,26,feb,232,1,101,1,failure,True
38,blue-collar,single,tertiary,no,172,yes,no,cellular,1,apr,1176,1,client was not previously contacted,0,unknown,True
33,entrepreneur,single,tertiary,no,1623,yes,no,cellular,2,sep,291,3,client was not previously contacted,0,unknown,True
30,technician,single,secondary,no,816,yes,no,unknown,14,nov,179,1,client was not previously contacted,0,unknown,True
58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,client was not previously contacted,0,unknown,True
35,technician,single,secondary,no,16,yes,no,cellular,8,apr,903,1,client was not previously contacted,0,unknown,True
30,technician,married,secondary,no,455,yes,no,cellular,21,nov,758,1,client was not previously contacted,0,unknown,True
29,self-employed,single,tertiary,no,1579,no,no,cellular,13,oct,190,1,92,5,success,True
58,blue-collar,married,primary,no,5188,yes,no,cellular,25,aug,606,6,client was not previously contacted,0,unknown,True
34,management,married,tertiary,no,0,no,no,cellular,6,feb,787,3,9,1,other,True
32,admin.,married,secondary,no,200,no,no,cellular,1,sep,729,1,29,3,failure,True
56,blue-collar,married,primary,no,1137,no,no,telephone,2,jul,176,1,client was not previously contacted,0,unknown,True
46,management,divorced,secondary,no,0,no,no,cellular,27,aug,763,5,client was not previously contacted,0,unknown,True
40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,client was not previously contacted,0,unknown,True
56,technician,divorced,secondary,no,179,no,no,cellular,18,jul,536,1,client was not previously contacted,0,unknown,True
23,services,single,secondary,no,31,no,no,cellular,1,jun,192,1,client was not previously contacted,0,unknown,True
51,admin.,married,secondary,no,241,no,no,cellular,7,dec,308,2,client was not previously contacted,0,unknown,True
28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,88,1,other,True
25,student,single,secondary,no,358,no,no,cellular,16,nov,330,1,client was not previously contacted,0,unknown,True
24,student,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,True
29,management,single,tertiary,no,637,yes,no,cellular,3,jun,340,1,119,1,failure,True
40,management,married,tertiary,no,1598,yes,yes,cellular,6,may,1074,4,344,3,failure,True
30,management,married,secondary,no,850,no,no,cellular,12,aug,507,2,client was not previously contacted,0,unknown,True
35,student,single,secondary,no,188,yes,no,cellular,16,feb,75,3,200,5,failure,True
32,technician,single,tertiary,no,654,yes,no,cellular,25,may,615,4,client was not previously contacted,0,unknown,True
59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1422,1,461,1,failure,True
20,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,client was not previously contacted,0,unknown,True
56,admin.,single,secondary,no,4118,no,no,telephone,27,may,165,1,client was not previously contacted,0,unknown,True
44,services,married,secondary,no,-395,yes,no,cellular,5,may,894,1,client was not previously contacted,0,unknown,True
34,blue-collar,married,secondary,no,640,yes,no,cellular,29,apr,636,2,client was not previously contacted,0,unknown,True
23,student,single,secondary,no,922,no,no,cellular,28,may,538,2,184,9,failure,True
45,management,married,unknown,no,2724,no,no,cellular,28,jun,359,2,182,1,success,True
25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,1,94,1,success,True
25,blue-collar,single,secondary,no,0,no,no,cellular,23,apr,163,1,client was not previously contacted,0,unknown,True
25,technician,married,tertiary,no,2551,no,no,cellular,28,dec,400,3,client was not previously contacted,0,unknown,True
48,admin.,divorced,secondary,no,83,yes,no,cellular,13,may,1101,1,client was not previously contacted,0,unknown,True
23,student,single,secondary,no,480,no,no,cellular,9,feb,742,2,182,1,failure,True
55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854,2,360,1,failure,True
43,management,married,tertiary,no,2987,no,no,cellular,4,jun,156,1,85,3,failure,True
26,student,single,tertiary,no,1134,no,no,cellular,21,apr,464,4,client was not previously contacted,0,unknown,True
34,management,married,tertiary,no,1778,no,no,cellular,4,nov,358,1,162,2,failure,True
34,services,single,secondary,no,-30,no,no,cellular,21,jul,1360,3,client was not previously contacted,0,unknown,True
27,management,single,tertiary,no,1720,no,no,cellular,3,nov,284,2,273,1,failure,True
36,management,single,tertiary,no,490,no,no,cellular,28,aug,207,8,98,1,failure,True
34,admin.,married,tertiary,no,142,yes,no,cellular,13,may,459,1,client was not previously contacted,0,unknown,True
38,management,married,tertiary,no,536,yes,no,cellular,22,oct,234,1,92,1,success,True
41,technician,single,tertiary,no,1646,yes,no,cellular,5,aug,172,3,92,8,success,True
34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other,True
34,technician,married,secondary,no,1035,no,no,cellular,25,aug,1374,10,client was not previously contacted,0,unknown,True
29,technician,single,secondary,no,825,no,no,cellular,25,jun,472,2,client was not previously contacted,0,unknown,True
31,management,married,tertiary,no,81,yes,no,cellular,29,oct,164,2,client was not previously contacted,0,unknown,True
36,blue-collar,married,primary,no,408,yes,yes,unknown,20,may,1063,2,client was not previously contacted,0,unknown,True
42,management,married,tertiary,no,372,yes,no,cellular,4,aug,153,3,1,2,success,True
35,management,married,tertiary,no,2957,yes,yes,cellular,8,aug,733,3,client was not previously contacted,0,unknown,True
63,self-employed,married,tertiary,no,-39,no,no,cellular,1,apr,387,2,client was not previously contacted,0,unknown,True
43,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,True
54,management,married,tertiary,no,534,no,no,cellular,1,jun,177,2,client was not previously contacted,0,unknown,True
40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,True
34,services,married,secondary,no,-538,yes,no,unknown,26,may,682,1,client was not previously contacted,0,unknown,True
25,technician,single,secondary,no,325,no,no,cellular,22,oct,716,3,client was not previously contacted,0,unknown,True
34,management,single,tertiary,no,5086,no,no,cellular,25,may,213,4,client was not previously contacted,0,unknown,True
25,technician,married,tertiary,no,839,yes,no,cellular,18,may,700,3,client was not previously contacted,0,unknown,True
26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,client was not previously contacted,0,unknown,True
30,services,married,secondary,no,3929,yes,no,cellular,20,nov,593,1,client was not previously contacted,0,unknown,True
59,technician,divorced,secondary,no,2396,no,no,cellular,20,nov,488,1,client was not previously contacted,0,unknown,True
34,technician,married,secondary,no,133,no,no,cellular,12,may,171,2,181,3,success,True
70,retired,married,primary,no,2795,no,no,cellular,8,jul,480,1,181,2,success,True
28,blue-collar,married,secondary,no,751,yes,no,cellular,22,jul,598,5,client was not previously contacted,0,unknown,True
32,technician,married,secondary,no,473,no,yes,cellular,7,may,292,3,client was not previously contacted,0,unknown,True
25,student,single,tertiary,no,58,no,no,cellular,24,jul,139,5,client was not previously contacted,0,unknown,True
42,unemployed,married,unknown,no,190,no,no,cellular,11,aug,704,2,client was not previously contacted,0,unknown,True
26,blue-collar,single,secondary,no,3145,no,no,cellular,28,dec,1141,1,209,1,other,True
23,student,single,secondary,no,1298,no,no,cellular,14,jul,603,1,client was not previously contacted,0,unknown,True
46,technician,divorced,tertiary,no,0,no,no,cellular,28,jan,1199,2,client was not previously contacted,0,unknown,True
37,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,other,True
35,services,married,unknown,no,618,no,no,cellular,30,apr,951,1,client was not previously contacted,0,unknown,True
60,retired,divorced,secondary,no,-639,yes,no,cellular,15,may,585,1,client was not previously contacted,0,unknown,True
20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,client was not previously contacted,0,unknown,True
32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,True
36,student,single,unknown,no,417,no,no,cellular,10,feb,151,1,client was not previously contacted,0,unknown,True
74,retired,married,secondary,no,935,no,no,cellular,5,may,226,1,99,2,failure,True
31,entrepreneur,single,secondary,no,0,no,no,telephone,13,nov,160,1,client was not previously contacted,0,unknown,True
37,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,True
64,retired,married,primary,no,12067,no,no,telephone,30,jul,367,2,92,2,success,True
37,technician,married,tertiary,no,127,yes,no,cellular,13,feb,71,1,client was not previously contacted,0,unknown,True
40,blue-collar,married,secondary,no,5060,no,no,cellular,10,feb,154,2,93,1,success,True
36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,284,1,171,1,failure,True
34,unemployed,married,primary,no,309,no,no,cellular,5,feb,578,1,client was not previously contacted,0,unknown,True
35,admin.,divorced,secondary,no,534,no,no,cellular,15,may,669,1,312,3,failure,True
23,student,single,secondary,no,794,no,no,cellular,26,jul,607,3,171,3,other,True
37,entrepreneur,divorced,tertiary,no,66,no,no,cellular,18,nov,1164,2,client was not previously contacted,0,unknown,True
37,technician,married,secondary,no,1,yes,no,unknown,6,may,608,1,client was not previously contacted,0,unknown,True
36,management,married,tertiary,no,203,no,no,cellular,29,oct,139,1,client was not previously contacted,0,unknown,True
35,blue-collar,single,secondary,no,3623,no,no,telephone,30,oct,160,1,client was not previously contacted,0,unknown,True
35,management,single,tertiary,no,916,yes,no,cellular,14,may,460,2,client was not previously contacted,0,unknown,True
33,management,single,tertiary,no,718,yes,no,cellular,29,jun,271,1,84,3,success,True
87,retired,married,primary,no,230,no,no,cellular,30,oct,144,1,client was not previously contacted,0,unknown,True
45,management,single,tertiary,no,1411,no,no,cellular,7,sep,800,2,102,3,failure,True
36,services,divorced,secondary,yes,0,no,yes,cellular,15,jul,687,7,client was not previously contacted,0,unknown,True
38,management,married,tertiary,no,413,no,no,cellular,13,oct,252,2,183,3,success,True
36,admin.,divorced,secondary,no,-811,yes,no,cellular,12,may,365,2,client was not previously contacted,0,unknown,True
24,student,single,secondary,no,1925,no,no,cellular,11,aug,1363,1,client was not previously contacted,0,unknown,True
56,admin.,single,secondary,no,2815,yes,no,cellular,11,sep,212,1,client was not previously contacted,0,unknown,True
32,technician,single,tertiary,no,5514,no,no,telephone,22,oct,181,1,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,502,no,yes,cellular,18,jul,572,1,client was not previously contacted,0,unknown,True
38,admin.,married,secondary,no,0,yes,no,cellular,8,sep,210,1,92,3,success,True
34,technician,married,secondary,no,294,yes,no,cellular,8,jun,301,3,client was not previously contacted,0,unknown,True
43,blue-collar,married,primary,no,3917,no,no,cellular,2,mar,154,1,client was not previously contacted,0,unknown,True
78,retired,married,unknown,no,4807,no,no,telephone,22,oct,1002,4,client was not previously contacted,0,unknown,True
31,admin.,divorced,secondary,no,217,yes,no,cellular,30,jan,1776,2,client was not previously contacted,0,unknown,True
39,entrepreneur,married,secondary,no,11887,no,no,cellular,18,nov,1181,2,client was not previously contacted,0,unknown,True
43,self-employed,married,secondary,no,14144,yes,no,cellular,21,nov,504,1,client was not previously contacted,0,unknown,True
21,student,single,secondary,no,224,no,no,cellular,30,apr,871,1,client was not previously contacted,0,unknown,True
29,student,single,secondary,no,314,no,no,cellular,7,dec,415,2,116,4,failure,True
61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,client was not previously contacted,0,unknown,True
31,blue-collar,married,secondary,no,2910,yes,no,unknown,23,may,1392,2,client was not previously contacted,0,unknown,True
73,retired,married,tertiary,no,1641,yes,no,cellular,27,feb,49,2,client was not previously contacted,0,unknown,True
32,blue-collar,married,secondary,no,333,yes,no,cellular,8,may,501,2,client was not previously contacted,0,unknown,True
38,management,married,tertiary,no,1199,no,no,cellular,4,aug,178,1,1,1,success,True
36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success,True
27,technician,married,secondary,no,2183,yes,yes,unknown,21,may,857,1,client was not previously contacted,0,unknown,True
76,retired,married,secondary,no,4112,no,no,telephone,23,oct,282,2,client was not previously contacted,0,unknown,True
34,management,single,tertiary,no,268,no,no,cellular,7,sep,587,1,client was not previously contacted,0,unknown,True
25,technician,single,secondary,no,1199,no,no,cellular,1,jun,287,1,client was not previously contacted,0,unknown,True
50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,True
45,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,5,client was not previously contacted,0,unknown,True
18,student,single,unknown,no,108,no,no,cellular,8,sep,169,1,client was not previously contacted,0,unknown,True
29,technician,single,tertiary,no,2178,no,no,cellular,22,oct,260,2,139,1,other,True
29,self-employed,single,tertiary,no,814,no,no,unknown,13,aug,461,1,client was not previously contacted,0,unknown,True
34,admin.,divorced,secondary,no,661,yes,no,cellular,5,aug,245,2,183,10,failure,True
45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,True
31,management,single,tertiary,no,825,yes,no,unknown,21,may,506,2,client was not previously contacted,0,unknown,True
30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,client was not previously contacted,0,unknown,True
58,management,divorced,tertiary,no,1257,no,no,cellular,5,aug,1536,1,client was not previously contacted,0,unknown,True
58,unemployed,married,secondary,no,1625,no,no,cellular,5,feb,286,2,client was not previously contacted,0,unknown,True
22,housemaid,single,secondary,no,1796,no,no,cellular,28,jun,369,3,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,1050,yes,no,cellular,18,nov,924,1,client was not previously contacted,0,unknown,True
40,admin.,married,secondary,no,1535,yes,no,unknown,14,may,704,1,client was not previously contacted,0,unknown,True
62,management,married,tertiary,no,1859,no,no,telephone,6,aug,245,3,client was not previously contacted,0,unknown,True
52,services,married,secondary,no,992,yes,no,cellular,27,jan,342,1,92,2,success,True
28,management,single,tertiary,no,223,yes,no,telephone,27,aug,157,2,119,1,other,True
50,unemployed,married,primary,no,705,no,no,unknown,5,jun,504,1,client was not previously contacted,0,unknown,True
36,management,married,primary,no,1506,no,no,cellular,14,aug,326,3,client was not previously contacted,0,unknown,True
26,self-employed,single,tertiary,no,168,no,no,cellular,30,apr,394,1,client was not previously contacted,0,unknown,True
48,blue-collar,divorced,primary,no,24,yes,no,unknown,14,may,832,1,client was not previously contacted,0,unknown,True
30,services,single,secondary,yes,-366,yes,no,cellular,18,jul,516,1,client was not previously contacted,0,unknown,True
29,blue-collar,single,secondary,no,482,no,yes,cellular,10,jul,1097,3,client was not previously contacted,0,unknown,True
44,admin.,single,secondary,no,733,yes,no,cellular,4,dec,360,2,105,5,success,True
29,blue-collar,married,secondary,no,2870,yes,no,cellular,16,jul,988,1,client was not previously contacted,0,unknown,True
24,student,single,secondary,no,8165,no,no,cellular,15,sep,216,1,client was not previously contacted,0,unknown,True
27,unknown,single,unknown,no,326,no,no,cellular,22,feb,326,1,client was not previously contacted,0,unknown,True
35,blue-collar,single,primary,no,-276,yes,no,cellular,13,may,850,1,client was not previously contacted,0,unknown,True
36,blue-collar,single,secondary,no,3623,no,no,unknown,12,nov,71,1,378,1,success,True
34,self-employed,single,tertiary,no,462,no,no,cellular,21,aug,1877,3,client was not previously contacted,0,unknown,True
59,management,married,tertiary,no,553,yes,no,cellular,7,jul,1272,3,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,True
29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,True
32,management,single,tertiary,no,935,no,no,cellular,9,nov,165,1,91,7,success,True
58,blue-collar,married,secondary,no,3027,yes,no,cellular,24,apr,160,1,client was not previously contacted,0,unknown,True
58,retired,married,tertiary,no,1425,no,no,cellular,30,apr,224,1,client was not previously contacted,0,unknown,True
31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,client was not previously contacted,0,unknown,True
32,blue-collar,married,secondary,no,10287,yes,no,cellular,27,may,281,4,188,1,failure,True
32,self-employed,single,tertiary,no,1815,no,no,telephone,10,aug,235,1,102,2,failure,True
29,management,single,tertiary,no,983,yes,no,cellular,11,jul,963,2,client was not previously contacted,0,unknown,True
37,management,single,tertiary,no,72,yes,yes,cellular,20,apr,885,5,150,7,failure,True
32,management,married,secondary,no,134,yes,yes,cellular,15,may,532,3,client was not previously contacted,0,unknown,True
39,management,married,tertiary,no,1423,yes,no,telephone,21,jul,733,3,client was not previously contacted,0,unknown,True
58,admin.,married,secondary,no,826,no,no,unknown,12,jun,885,1,client was not previously contacted,0,unknown,True
57,management,married,tertiary,no,1227,no,no,cellular,5,jun,232,1,client was not previously contacted,0,unknown,True
34,management,married,tertiary,no,273,yes,no,cellular,14,may,492,1,175,2,failure,True
40,admin.,single,secondary,no,50,no,no,cellular,15,may,837,1,client was not previously contacted,0,unknown,True
27,management,single,secondary,no,843,no,no,cellular,8,jan,187,1,client was not previously contacted,0,unknown,True
37,services,married,secondary,no,1543,yes,no,cellular,22,may,298,1,10,6,failure,True
53,admin.,divorced,unknown,no,257,no,no,cellular,11,jul,1310,2,client was not previously contacted,0,unknown,True
58,retired,divorced,secondary,no,1080,yes,no,cellular,29,jul,1058,2,client was not previously contacted,0,unknown,True
46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181,4,client was not previously contacted,0,unknown,True
42,unemployed,married,unknown,no,970,yes,no,telephone,21,jul,691,10,client was not previously contacted,0,unknown,True
43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,failure,True
