age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
28,self-employed,married,secondary,no,123,no,yes,telephone,22,oct,313,1,client was not previously contacted,0,unknown,True
28,admin.,single,secondary,no,352,yes,yes,cellular,18,may,431,1,client was not previously contacted,0,unknown,True
71,retired,married,secondary,no,2850,no,no,cellular,17,feb,185,1,client was not previously contacted,0,unknown,True
44,management,married,tertiary,no,7818,no,no,cellular,27,may,412,1,client was not previously contacted,0,unknown,True
33,services,single,secondary,no,489,yes,no,cellular,4,may,297,4,334,1,other,True
30,unemployed,single,tertiary,no,1159,no,no,telephone,5,jun,366,1,client was not previously contacted,0,unknown,True
54,technician,married,secondary,no,1938,no,yes,cellular,28,jul,551,3,client was not previously contacted,0,unknown,True
32,technician,single,secondary,no,6402,yes,no,cellular,20,nov,628,1,client was not previously contacted,0,unknown,True
29,management,single,tertiary,no,265,no,no,cellular,24,aug,130,2,94,1,success,True
42,unemployed,married,tertiary,no,576,no,no,cellular,27,feb,156,1,client was not previously contacted,0,unknown,True
29,technician,single,secondary,no,6,no,no,cellular,25,may,315,1,client was not previously contacted,0,unknown,True
32,technician,single,tertiary,no,4071,no,no,cellular,30,jun,319,2,client was not previously contacted,0,unknown,True
39,technician,married,tertiary,no,1524,no,no,cellular,20,apr,567,1,client was not previously contacted,0,unknown,True
60,retired,divorced,secondary,no,1099,no,no,cellular,11,jul,764,2,client was not previously contacted,0,unknown,True
30,admin.,single,tertiary,no,0,yes,no,cellular,4,feb,730,2,client was not previously contacted,0,unknown,True
26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,1,client was not previously contacted,0,unknown,True
32,management,divorced,tertiary,no,874,no,no,cellular,12,aug,1282,6,client was not previously contacted,0,unknown,True
44,management,married,primary,no,558,no,no,cellular,19,feb,268,5,client was not previously contacted,0,unknown,True
43,admin.,single,secondary,no,733,yes,no,cellular,21,aug,126,1,88,4,success,True
39,admin.,single,secondary,no,2263,yes,yes,telephone,21,nov,1158,9,client was not previously contacted,0,unknown,True
24,admin.,single,tertiary,no,674,yes,no,cellular,6,jul,267,1,client was not previously contacted,0,unknown,True
78,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,client was not previously contacted,0,unknown,True
44,admin.,divorced,secondary,no,397,yes,yes,cellular,16,feb,127,1,257,1,other,True
31,technician,single,tertiary,no,22,yes,no,unknown,9,may,483,3,client was not previously contacted,0,unknown,True
59,technician,divorced,secondary,no,2396,no,no,cellular,20,nov,488,1,client was not previously contacted,0,unknown,True
43,admin.,single,secondary,no,386,no,no,cellular,12,jul,220,3,529,1,failure,True
70,retired,divorced,primary,no,275,no,no,cellular,15,apr,82,1,client was not previously contacted,0,unknown,True
33,unknown,married,secondary,no,335,no,no,cellular,4,feb,891,2,177,7,failure,True
54,management,married,primary,no,2587,no,no,cellular,2,jun,236,2,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,3,client was not previously contacted,0,unknown,True
27,technician,single,secondary,no,337,no,no,unknown,9,jul,23,1,client was not previously contacted,0,unknown,True
51,housemaid,divorced,secondary,no,9228,no,no,cellular,18,jul,655,4,client was not previously contacted,0,unknown,True
68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249,1,client was not previously contacted,0,unknown,True
63,housemaid,married,primary,no,91,no,no,telephone,26,aug,128,3,client was not previously contacted,0,unknown,True
25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,958,7,client was not previously contacted,0,unknown,True
25,admin.,married,tertiary,no,906,no,no,cellular,26,may,253,1,client was not previously contacted,0,unknown,True
31,management,single,tertiary,no,533,no,no,cellular,12,nov,90,3,93,6,success,True
60,retired,married,unknown,no,209,no,no,cellular,14,aug,391,3,106,1,failure,True
25,technician,single,secondary,no,325,no,no,cellular,22,oct,716,3,client was not previously contacted,0,unknown,True
25,student,single,secondary,no,154,no,no,cellular,2,sep,382,1,183,3,success,True
32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,3,126,3,success,True
38,housemaid,divorced,secondary,no,70,no,no,cellular,1,jun,263,1,client was not previously contacted,0,unknown,True
45,management,divorced,tertiary,no,1,no,no,cellular,6,aug,490,2,client was not previously contacted,0,unknown,True
32,admin.,single,tertiary,no,8866,no,no,cellular,9,jun,234,2,83,2,success,True
48,entrepreneur,single,tertiary,no,318,yes,no,cellular,5,feb,1017,4,client was not previously contacted,0,unknown,True
28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,705,1,client was not previously contacted,0,unknown,True
38,blue-collar,divorced,primary,no,0,yes,no,cellular,13,may,531,2,client was not previously contacted,0,unknown,True
33,self-employed,divorced,secondary,no,1904,yes,no,cellular,17,jul,1584,2,client was not previously contacted,0,unknown,True
33,services,single,tertiary,no,-452,no,no,cellular,29,jan,692,2,client was not previously contacted,0,unknown,True
28,blue-collar,single,secondary,no,1348,yes,no,cellular,6,aug,221,2,client was not previously contacted,0,unknown,True
43,services,divorced,secondary,no,1040,yes,no,unknown,19,may,552,3,client was not previously contacted,0,unknown,True
85,retired,married,primary,no,1255,no,no,cellular,15,jan,233,3,client was not previously contacted,0,unknown,True
31,services,single,secondary,no,1709,no,yes,telephone,28,jan,944,3,client was not previously contacted,0,unknown,True
43,admin.,married,secondary,no,132,no,no,cellular,19,aug,574,1,84,3,success,True
76,retired,divorced,primary,no,2693,no,no,cellular,21,oct,107,2,client was not previously contacted,0,unknown,True
53,unemployed,married,primary,no,980,yes,no,cellular,3,dec,352,1,client was not previously contacted,0,unknown,True
37,blue-collar,married,primary,no,2120,yes,no,cellular,15,may,655,3,175,4,failure,True
25,services,single,unknown,no,2022,no,no,cellular,29,jul,276,8,97,12,other,True
54,technician,married,secondary,no,114,no,no,cellular,30,jul,458,3,client was not previously contacted,0,unknown,True
35,admin.,married,secondary,no,2,yes,no,cellular,18,mar,194,1,client was not previously contacted,0,unknown,True
46,management,married,tertiary,no,349,no,no,cellular,15,feb,295,2,616,1,failure,True
34,blue-collar,married,secondary,no,1207,yes,no,unknown,21,may,905,1,client was not previously contacted,0,unknown,True
72,retired,married,secondary,no,1978,no,no,cellular,6,sep,312,1,client was not previously contacted,0,unknown,True
22,student,single,unknown,no,1232,no,no,cellular,30,jul,283,1,430,2,other,True
50,management,married,tertiary,no,1396,no,no,cellular,25,aug,731,6,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,536,no,no,cellular,14,jan,362,2,91,2,success,True
67,retired,married,secondary,no,1146,no,no,cellular,13,nov,259,1,92,2,failure,True
76,management,married,unknown,no,1780,yes,no,telephone,23,apr,413,3,client was not previously contacted,0,unknown,True
25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,client was not previously contacted,0,unknown,True
22,student,single,tertiary,no,691,no,no,cellular,19,aug,338,1,client was not previously contacted,0,unknown,True
46,services,married,secondary,no,273,no,no,cellular,22,aug,565,2,client was not previously contacted,0,unknown,True
52,unemployed,married,secondary,no,1416,no,no,cellular,10,mar,436,2,182,1,success,True
23,services,single,secondary,no,488,no,no,cellular,30,mar,236,1,92,2,other,True
23,management,single,tertiary,no,2143,no,no,cellular,30,mar,180,2,client was not previously contacted,0,unknown,True
25,admin.,married,unknown,no,349,yes,no,cellular,22,jul,1037,8,client was not previously contacted,0,unknown,True
57,management,married,tertiary,no,375,no,no,cellular,21,oct,135,1,client was not previously contacted,0,unknown,True
27,blue-collar,married,unknown,no,409,yes,no,cellular,18,may,525,1,client was not previously contacted,0,unknown,True
52,management,married,unknown,no,1708,no,no,unknown,6,sep,310,1,75,4,failure,True
39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,207,2,276,3,other,True
60,retired,married,tertiary,no,846,no,no,telephone,26,may,1346,1,client was not previously contacted,0,unknown,True
48,housemaid,single,primary,no,46,no,no,cellular,4,aug,118,1,1,3,success,True
56,retired,married,primary,no,9367,no,no,telephone,13,nov,271,2,92,4,success,True
34,admin.,single,secondary,no,-32,no,yes,cellular,30,apr,246,2,client was not previously contacted,0,unknown,True
38,blue-collar,divorced,secondary,no,1817,yes,no,cellular,28,jul,1096,4,client was not previously contacted,0,unknown,True
34,services,single,secondary,no,-701,yes,no,cellular,11,may,610,2,client was not previously contacted,0,unknown,True
24,admin.,single,secondary,no,166,no,no,cellular,10,sep,256,2,client was not previously contacted,0,unknown,True
33,management,divorced,tertiary,no,2885,no,no,cellular,5,aug,1051,2,client was not previously contacted,0,unknown,True
48,management,married,tertiary,no,0,yes,no,cellular,6,sep,194,2,125,6,failure,True
30,blue-collar,married,secondary,no,61,yes,no,cellular,5,may,525,1,client was not previously contacted,0,unknown,True
20,student,single,secondary,no,1819,no,no,cellular,9,apr,245,3,client was not previously contacted,0,unknown,True
25,student,single,secondary,no,1957,no,no,cellular,24,jun,1207,4,385,1,failure,True
51,entrepreneur,married,primary,no,538,no,no,cellular,18,nov,1122,4,client was not previously contacted,0,unknown,True
46,blue-collar,married,primary,no,977,no,yes,telephone,2,feb,436,3,client was not previously contacted,0,unknown,True
50,technician,married,secondary,no,2218,yes,no,cellular,17,aug,711,1,client was not previously contacted,0,unknown,True
30,services,married,secondary,no,48,yes,no,cellular,31,jul,662,13,client was not previously contacted,0,unknown,True
30,technician,single,tertiary,no,0,yes,no,cellular,5,jun,159,2,client was not previously contacted,0,unknown,True
38,services,single,secondary,no,895,yes,no,cellular,12,may,1531,1,client was not previously contacted,0,unknown,True
36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,2,client was not previously contacted,0,unknown,True
48,admin.,married,secondary,no,50,no,yes,cellular,21,oct,419,1,client was not previously contacted,0,unknown,True
36,services,single,secondary,no,0,yes,no,cellular,12,may,398,6,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,2161,no,no,cellular,9,mar,139,2,181,3,success,True
40,technician,single,tertiary,no,1646,yes,no,cellular,2,feb,215,1,242,2,failure,True
78,retired,divorced,primary,no,527,no,no,cellular,16,sep,193,1,client was not previously contacted,0,unknown,True
32,self-employed,single,tertiary,no,46,yes,no,cellular,14,jun,485,2,client was not previously contacted,0,unknown,True
32,self-employed,single,tertiary,no,0,yes,no,cellular,6,may,767,1,client was not previously contacted,0,unknown,True
45,technician,married,tertiary,no,5110,no,no,cellular,22,apr,341,2,client was not previously contacted,0,unknown,True
35,self-employed,single,tertiary,no,353,no,no,cellular,11,feb,352,1,183,1,success,True
34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other,True
41,entrepreneur,single,secondary,no,663,no,no,cellular,24,jul,1204,1,client was not previously contacted,0,unknown,True
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,client was not previously contacted,0,unknown,True
62,management,married,tertiary,no,557,no,no,cellular,14,aug,185,1,client was not previously contacted,0,unknown,True
32,management,married,tertiary,no,1270,no,no,cellular,19,aug,232,3,client was not previously contacted,0,unknown,True
60,management,married,tertiary,no,13546,no,no,cellular,17,apr,452,3,client was not previously contacted,0,unknown,True
25,technician,single,secondary,no,139,no,yes,cellular,11,jan,202,1,91,1,success,True
34,blue-collar,married,primary,no,-1,yes,no,cellular,18,may,1057,6,355,1,other,True
57,blue-collar,married,unknown,no,3585,no,no,telephone,14,nov,172,1,client was not previously contacted,0,unknown,True
55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,781,1,client was not previously contacted,0,unknown,True
38,technician,single,secondary,no,-242,yes,no,cellular,18,may,1173,3,278,6,success,True
43,management,married,tertiary,no,3518,no,no,cellular,15,jun,181,2,client was not previously contacted,0,unknown,True
32,management,married,tertiary,no,376,yes,no,cellular,23,mar,248,4,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,5887,no,no,cellular,4,dec,439,3,185,5,success,True
28,technician,single,secondary,yes,-1042,yes,no,unknown,6,jun,712,2,client was not previously contacted,0,unknown,True
39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,client was not previously contacted,0,unknown,True
31,management,single,tertiary,no,9421,no,no,cellular,25,nov,372,1,client was not previously contacted,0,unknown,True
60,management,married,tertiary,no,0,no,no,cellular,7,aug,401,3,client was not previously contacted,0,unknown,True
28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,True
30,self-employed,single,tertiary,no,432,yes,no,cellular,2,feb,402,1,client was not previously contacted,0,unknown,True
34,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,641,1,client was not previously contacted,0,unknown,True
62,management,married,tertiary,no,7458,no,no,cellular,30,oct,212,2,client was not previously contacted,0,unknown,True
42,blue-collar,married,secondary,no,2913,no,no,cellular,3,jun,705,1,195,1,failure,True
60,admin.,married,tertiary,no,1614,no,no,cellular,20,aug,921,6,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,85,yes,no,cellular,14,may,590,5,359,1,other,True
42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,client was not previously contacted,0,unknown,True
45,blue-collar,married,primary,no,5461,yes,no,cellular,20,nov,841,2,client was not previously contacted,0,unknown,True
28,management,single,tertiary,no,187,no,no,cellular,10,sep,255,1,93,2,success,True
77,retired,married,secondary,no,9601,no,no,telephone,27,mar,515,1,client was not previously contacted,0,unknown,True
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,True
35,blue-collar,married,secondary,no,205,yes,yes,cellular,15,may,1313,7,312,1,failure,True
40,blue-collar,married,primary,no,1758,yes,no,unknown,16,may,1230,3,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,536,no,no,cellular,2,jul,309,1,client was not previously contacted,0,unknown,True
28,management,single,tertiary,no,80,no,no,cellular,20,oct,676,2,146,2,failure,True
29,student,single,tertiary,no,5,no,no,cellular,15,jul,889,5,client was not previously contacted,0,unknown,True
38,unemployed,married,primary,no,7005,yes,no,cellular,25,jan,696,1,202,2,success,True
32,student,married,secondary,no,1536,no,no,cellular,7,aug,289,2,client was not previously contacted,0,unknown,True
35,management,single,tertiary,no,992,no,yes,cellular,1,sep,238,1,client was not previously contacted,0,unknown,True
22,student,single,secondary,no,3982,no,no,cellular,20,apr,206,1,client was not previously contacted,0,unknown,True
58,management,divorced,tertiary,no,5037,yes,no,cellular,18,nov,1437,2,client was not previously contacted,0,unknown,True
33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,client was not previously contacted,0,unknown,True
53,technician,married,secondary,no,-725,yes,no,unknown,27,may,1205,1,client was not previously contacted,0,unknown,True
33,technician,single,tertiary,no,1636,yes,no,cellular,27,feb,165,1,client was not previously contacted,0,unknown,True
56,retired,divorced,primary,no,694,no,no,cellular,29,jan,144,1,102,1,other,True
49,services,married,secondary,no,388,no,no,telephone,31,jul,1032,4,client was not previously contacted,0,unknown,True
32,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,783,1,175,5,failure,True
43,technician,married,tertiary,no,2643,no,no,cellular,12,aug,188,3,100,5,success,True
25,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,687,2,client was not previously contacted,0,unknown,True
52,management,divorced,tertiary,no,2104,no,no,cellular,3,jun,210,2,client was not previously contacted,0,unknown,True
32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1064,1,95,3,success,True
29,services,married,secondary,no,6567,yes,no,cellular,15,may,792,2,298,1,failure,True
30,technician,single,secondary,no,158,no,no,cellular,6,oct,144,1,client was not previously contacted,0,unknown,True
40,blue-collar,married,secondary,no,1954,no,no,cellular,31,jul,1107,2,client was not previously contacted,0,unknown,True
31,technician,single,tertiary,no,985,yes,no,cellular,17,apr,997,1,57,2,failure,True
47,management,single,tertiary,no,334,yes,no,cellular,28,jun,614,3,94,9,success,True
36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,3,97,2,success,True
32,self-employed,single,tertiary,no,1815,no,no,telephone,10,aug,235,1,102,2,failure,True
33,management,married,tertiary,no,4570,no,no,cellular,22,aug,1258,2,client was not previously contacted,0,unknown,True
36,technician,single,secondary,no,12264,no,no,cellular,12,apr,158,2,client was not previously contacted,0,unknown,True
30,management,married,tertiary,no,1567,yes,no,cellular,12,aug,1133,4,client was not previously contacted,0,unknown,True
48,management,married,secondary,no,4415,yes,no,cellular,8,apr,1032,3,141,7,failure,True
46,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,client was not previously contacted,0,unknown,True
30,student,single,tertiary,no,2766,no,no,cellular,21,nov,834,1,client was not previously contacted,0,unknown,True
30,self-employed,married,tertiary,no,2666,no,no,cellular,4,feb,467,1,client was not previously contacted,0,unknown,True
42,management,married,tertiary,no,1205,no,no,telephone,8,sep,376,2,client was not previously contacted,0,unknown,True
46,admin.,divorced,secondary,no,2196,no,no,cellular,28,jul,573,5,client was not previously contacted,0,unknown,True
50,blue-collar,married,primary,no,5872,yes,no,cellular,5,may,762,3,client was not previously contacted,0,unknown,True
39,management,married,tertiary,no,481,no,no,cellular,7,dec,929,5,189,1,other,True
40,student,single,secondary,no,595,yes,no,cellular,3,jun,406,2,client was not previously contacted,0,unknown,True
52,retired,married,unknown,no,293,no,no,unknown,11,jun,706,1,client was not previously contacted,0,unknown,True
28,blue-collar,single,secondary,no,524,yes,no,cellular,6,may,554,2,client was not previously contacted,0,unknown,True
59,unemployed,married,secondary,no,957,no,no,cellular,9,dec,479,2,client was not previously contacted,0,unknown,True
