Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
34,White,Female,never married,Unmarried,United States,execution and management,private sector employee,0,0,master's degree,50,False
31,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,60,False
21,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
36,Asian-Pac-Islander,Female,married,Wife,Philippines,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
36,Black,Female,divorced,Unmarried,United States,machine operator and inspector,private sector employee,0,0,finished 10th class,40,False
51,Amer-Indian-Eskimo,Male,married,Husband,United States,execution and management,private sector employee,3908,0,finished 8th class,47,False
19,White,Male,never married,Other-relative,United States,service sector,private sector employee,0,0,high school graduate,30,False
21,White,Female,never married,Own-child,United States,office and administrative support,state government,0,0,high school graduate,43,False
46,White,Male,divorced,Not-in-family,United States,execution and management,federal government,0,0,high school graduate,42,False
79,White,Male,married,Husband,El-Salvador,professional specialty,private sector employee,20051,0,doctoral degree,35,True
30,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,1590,professional degree,80,False
18,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,15,False
47,White,Male,divorced,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,55,False
52,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,44,False
20,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,25,False
33,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
33,White,Male,married,Husband,United States,execution and management,private sector employee,4386,0,high school graduate,60,True
32,,Male,never married,Unmarried,United States,service sector,private sector employee,0,0,bachelor's degree,40,False
20,White,Female,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,college for less than one year,10,False
45,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,45,True
40,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,45,True
39,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
59,White,Male,married,Husband,United States,craft and repair sector,federal government,0,0,high school graduate,40,True
21,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,48,False
22,White,Female,never married,Own-child,United States,service sector,federal government,0,0,high school graduate,40,False
35,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
30,White,Male,never married,Own-child,Mexico,professional specialty,private sector employee,0,0,college for less than one year,40,False
35,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,college for less than one year,40,True
32,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,college for less than one year,30,False
33,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
45,White,Male,married,Husband,United States,protective services sector,local government,0,0,college for one or more years without a degree,60,True
38,White,Male,married,Husband,Mexico,service sector,private sector employee,0,0,bachelor's degree,35,False
38,White,Male,married,Husband,Nicaragua,craft and repair sector,private sector employee,0,0,high school graduate,40,False
54,Black,Female,never married,Not-in-family,United States,service sector,state government,0,0,high school graduate,38,False
21,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,20,False
41,White,Male,divorced,Not-in-family,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,2001,college for less than one year,50,False
49,White,Female,never married,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,35,False
42,White,Female,married,Wife,United States,service sector,private sector employee,0,0,finished 11th class,40,False
56,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",local government,0,0,finished 6th class,40,False
36,Black,Female,divorced,Unmarried,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
35,Asian-Pac-Islander,Male,married,Husband,Philippines,office and administrative support,private sector employee,0,0,bachelor's degree,40,True
26,White,Male,never married,Other-relative,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
76,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,finished 9th class,40,False
57,Black,Female,never married,Not-in-family,United States,,,0,0,bachelor's degree,35,False
62,Asian-Pac-Islander,Male,married,Husband,China,office and administrative support,private sector employee,0,0,master's degree,40,True
45,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,True
88,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
39,White,Male,married,Husband,Canada,sales sector,private sector employee,0,0,bachelor's degree,40,True
58,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
36,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,bachelor's degree,40,False
31,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,40,False
27,White,Male,married,Husband,United States,execution and management,local government,0,0,high school graduate,80,True
62,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,40,True
46,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,40,False
24,White,Male,never married,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
29,White,Male,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
27,White,Male,divorced,Not-in-family,United States,,,0,0,college for less than one year,30,False
32,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
63,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,32,False
61,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,50,False
25,White,Male,never married,Not-in-family,Italy,professional specialty,local government,0,0,bachelor's degree,35,False
32,White,Female,married,Wife,United States,office and administrative support,federal government,0,0,high school graduate,40,True
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
34,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,45,False
35,White,Male,married,Husband,United States,machine operator and inspector,state government,0,0,college for less than one year,50,True
39,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,college for less than one year,45,True
43,Black,Male,widowed,Unmarried,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
24,White,Female,never married,Own-child,United States,professional specialty,private sector employee,0,0,bachelor's degree,55,False
28,White,Female,divorced,Unmarried,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,False
23,White,Female,divorced,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
47,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,doctoral degree,50,False
43,White,Female,divorced,Unmarried,Germany,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
31,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,14344,0,bachelor's degree,50,True
49,White,Male,divorced,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,2339,college for less than one year,50,False
28,White,Male,never married,Unmarried,United States,sales sector,private sector employee,0,0,bachelor's degree,65,False
22,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,30,False
36,White,Female,never married,Not-in-family,Germany,professional specialty,private sector employee,0,0,bachelor's degree,45,False
51,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,60,True
41,White,Male,divorced,Unmarried,Japan,craft and repair sector,private sector employee,2174,0,high school graduate,40,False
64,White,Female,never married,Not-in-family,United States,office and administrative support,state government,0,0,finished 9th class,38,False
31,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,50,True
26,Black,Male,never married,Other-relative,United States,sales sector,private sector employee,0,0,college for one or more years without a degree,65,False
37,White,Female,divorced,Unmarried,United States,service sector,state government,0,0,high school graduate,40,False
54,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
32,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,40,False
43,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,65,False
43,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,college for less than one year,40,True
57,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,60,True
41,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,99,True
44,White,Female,divorced,Own-child,United States,service sector,private sector employee,0,0,finished 9th class,50,False
21,White,Male,never married,Not-in-family,Mexico,craft and repair sector,private sector employee,0,0,high school graduate,35,False
46,White,Male,married,Husband,United States,professional specialty,local government,0,0,college for less than one year,40,True
59,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,38,False
27,White,Male,married,Husband,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,1740,high school graduate,40,False
33,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,master's degree,15,False
84,White,Female,widowed,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,13,False
38,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",7298,0,college for less than one year,40,True
58,White,Male,married,Husband,United States,execution and management,local government,0,0,high school graduate,50,False
32,Black,Female,never married,Not-in-family,United States,office and administrative support,state government,0,0,college for less than one year,40,False
37,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,15,False
28,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
24,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,25,False
60,White,Female,married,Wife,United States,office and administrative support,local government,0,0,college for less than one year,35,False
46,Amer-Indian-Eskimo,Male,never married,Not-in-family,United States,office and administrative support,federal government,0,0,high school graduate,40,False
41,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,40,False
35,White,Male,married,Husband,United States,professional specialty,private sector employee,5013,0,bachelor's degree,40,False
33,White,Male,divorced,Not-in-family,United States,protective services sector,private sector employee,0,0,high school graduate,70,False
28,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,55,False
39,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,1974,bachelor's degree,40,False
39,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,14344,0,college for one or more years without a degree,40,True
29,Asian-Pac-Islander,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,60,False
21,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,8,False
33,White,Female,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,60,False
50,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,30,False
21,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 10th class,70,False
55,White,Male,married,Husband,United States,,,0,0,high school graduate,30,True
25,White,Male,married,Other-relative,Mexico,cleaning and maintenance sector,private sector employee,0,0,finished 6th class,40,False
61,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,60,True
26,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for one or more years without a degree,40,False
40,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,55,True
56,Black,Female,divorced,Unmarried,United States,professional specialty,private sector employee,0,1741,bachelor's degree,40,False
35,White,Male,married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
32,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,60,True
52,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,1740,high school graduate,55,False
27,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,38,False
30,White,Male,never married,Unmarried,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,55,False
17,White,Male,never married,Own-child,England,service sector,private sector employee,0,0,finished 11th class,20,False
20,Black,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,44,False
20,White,Female,never married,Own-child,United States,service sector,federal government,0,0,finished 11th class,10,False
55,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
47,White,Male,never married,Not-in-family,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,65,False
46,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,70,False
33,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,60,True
61,Black,Female,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
48,White,Female,divorced,Not-in-family,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,50,False
22,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,30,False
19,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,25,False
24,White,Female,never married,Own-child,United States,protective services sector,local government,0,0,college for less than one year,40,False
30,Black,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,25,False
45,White,Female,married,Wife,United States,office and administrative support,federal government,0,0,high school graduate,37,False
26,Black,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
27,Black,Male,never married,Unmarried,United States,craft and repair sector,private sector employee,0,0,finished 11th class,47,False
22,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,30,False
33,White,Male,divorced,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
54,White,Male,married,Husband,United States,professional specialty,local government,7688,0,master's degree,40,True
40,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for one or more years without a degree,50,True
24,Black,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,20,False
29,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for one or more years without a degree,60,True
25,Asian-Pac-Islander,Female,never married,Other-relative,,service sector,private sector employee,0,0,college for one or more years without a degree,40,False
42,White,Male,married,Husband,United States,,,0,0,high school graduate,52,False
39,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,60,False
42,White,Male,married,Husband,United States,craft and repair sector,local government,0,0,finished 8th class,40,False
55,Asian-Pac-Islander,Male,married,Other-relative,Philippines,machine operator and inspector,private sector employee,0,0,finished 9th class,40,False
41,Asian-Pac-Islander,Male,married,Husband,Japan,execution and management,private sector employee,0,0,bachelor's degree,40,True
20,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
23,White,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
23,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,16,False
41,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,1741,bachelor's degree,40,False
55,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,40,False
37,Black,Male,married,Husband,United States,service sector,private sector employee,0,0,college for less than one year,30,False
31,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,False
42,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,True
32,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,50,True
23,White,Male,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
63,White,Male,married,Husband,United States,,,0,0,finished 10th class,10,False
25,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 8th class,50,True
38,White,Male,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,finished 11th class,40,False
32,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,80,False
49,White,Female,divorced,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,40,False
42,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,60,False
47,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,36,False
22,White,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,7,False
27,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,high school graduate,40,False
53,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,1887,college for less than one year,45,True
48,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,45,True
23,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,40,False
31,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,55,True
41,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,40,True
23,Asian-Pac-Islander,Male,never married,Own-child,Vietnam,craft and repair sector,private sector employee,14344,0,finished 11th class,40,True
41,Black,Female,widowed,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,48,False
28,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,associate's degree,40,False
82,White,Female,widowed,Not-in-family,United States,execution and management,private sector employee,0,4356,high school graduate,18,False
26,Asian-Pac-Islander,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,35,False
28,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
40,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,40,True
26,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
44,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,40,True
42,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,1408,college for less than one year,40,False
30,Asian-Pac-Islander,Male,married,Husband,China,professional specialty,state government,0,0,master's degree,10,False
20,White,Male,never married,Own-child,United States,professional specialty,private sector employee,0,0,college for less than one year,15,False
45,White,Male,married,Husband,Italy,professional specialty,private sector employee,0,0,bachelor's degree,40,False
28,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,32,False
18,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,12,False
57,White,Male,married,Husband,United States,office and administrative support,federal government,0,0,college for less than one year,40,True
35,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
38,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,1876,college for less than one year,40,False
50,White,Male,married,Husband,United States,craft and repair sector,private sector employee,2885,0,finished 9th class,40,False
64,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,65,True
39,White,Male,married,Husband,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,60,False
39,White,Female,married,Wife,United States,technology and support sector,private sector employee,0,0,associate's degree,45,False
22,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,15,False
28,White,Female,married,Wife,United States,professional specialty,private sector employee,4386,0,bachelor's degree,20,True
46,White,Male,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,1564,master's degree,50,True
30,White,Male,never married,Other-relative,Puerto-Rico,cleaning and maintenance sector,private sector employee,0,1721,finished 11th class,38,False
36,Black,Female,married,Wife,Haiti,,,0,0,associate's degree,21,False
49,Black,Female,separated,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,35,False
18,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 10th class,40,False
39,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,associate's degree,50,True
44,Black,Male,married,Husband,United States,professional specialty,private sector employee,0,1977,bachelor's degree,50,True
33,Black,Female,never married,Unmarried,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,26,False
75,Asian-Pac-Islander,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,15,False
23,Black,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,2001,high school graduate,40,False
63,Black,Female,divorced,Unmarried,United States,service sector,local government,0,0,high school graduate,55,False
36,White,Male,married,Husband,United States,,,0,0,college for less than one year,40,False
31,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
45,White,Female,widowed,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
40,White,Female,married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
48,White,Female,widowed,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
28,White,Male,never married,Unmarried,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
23,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,bachelor's degree,50,False
58,White,Female,divorced,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
34,White,Male,married,Husband,England,technology and support sector,private sector employee,0,0,bachelor's degree,40,False
47,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
43,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,35,False
33,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,master's degree,50,True
31,Asian-Pac-Islander,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,40,False
25,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,65,False
