age,race,sex,marital_status,relationship,native_country,occupation,workclass,capital_gain,capital_loss,education,hours_per_week,label
32,White,Male,Never-married,Own-child,United-States,Sales,Private,0,1876,Some-college,60,False
41,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,15024,0,Prof-school,50,True
37,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,40,False
44,Black,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,State-gov,7688,0,Masters,40,True
40,White,Male,Divorced,Not-in-family,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
20,White,Female,Never-married,Own-child,United-States,,,0,0,Some-college,8,False
35,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Bachelors,40,False
29,White,Female,Never-married,Not-in-family,United-States,Tech-support,Private,0,0,Bachelors,40,False
54,White,Female,Divorced,Not-in-family,Germany,,,0,0,HS-grad,60,False
44,White,Female,Divorced,Unmarried,United-States,Exec-managerial,Private,0,0,Some-college,42,False
41,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Self-emp-inc,0,0,HS-grad,55,False
44,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,15024,0,Bachelors,48,True
37,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,9th,50,True
25,White,Male,Divorced,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,50,False
42,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,40,False
44,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,1977,Assoc-acdm,50,True
30,White,Female,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,45,False
43,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Private,0,0,Bachelors,50,True
49,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,7th-8th,48,False
30,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,35,False
38,White,Female,Never-married,Not-in-family,United-States,Tech-support,Private,2354,0,Assoc-voc,40,False
28,Other,Male,Separated,Not-in-family,United-States,Handlers-cleaners,Private,0,0,HS-grad,30,False
50,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,0,0,Masters,40,False
30,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,Local-gov,0,0,Assoc-voc,40,False
30,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,Some-college,30,False
23,White,Female,Never-married,Not-in-family,United-States,Other-service,Private,0,0,10th,40,False
28,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,50,True
31,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,40,False
36,White,Male,Never-married,Unmarried,United-States,Prof-specialty,Local-gov,0,0,Bachelors,40,False
55,White,Female,Divorced,Not-in-family,United-States,Sales,Private,0,0,HS-grad,40,False
27,White,Male,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Masters,45,False
43,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,HS-grad,80,True
44,Other,Male,Married-civ-spouse,Husband,Puerto-Rico,Craft-repair,Private,0,0,HS-grad,40,False
33,Black,Female,Never-married,Unmarried,United-States,Adm-clerical,Local-gov,0,0,Some-college,18,False
54,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,50,True
39,White,Female,Never-married,Not-in-family,United-States,Protective-serv,State-gov,0,0,Masters,40,False
46,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,0,0,Assoc-acdm,40,True
40,Asian-Pac-Islander,Female,Divorced,Unmarried,United-States,Sales,Private,0,0,Some-college,40,False
44,White,Male,Married-civ-spouse,Husband,Mexico,Machine-op-inspct,Private,0,0,5th-6th,40,False
34,White,Male,Never-married,Not-in-family,United-States,Sales,Private,27828,0,Bachelors,40,True
55,White,Female,Married-civ-spouse,Wife,United-States,,,0,0,Masters,40,True
72,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,HS-grad,8,False
47,Black,Female,Never-married,Unmarried,United-States,Exec-managerial,Private,0,0,Bachelors,45,False
52,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,Assoc-voc,40,False
46,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Doctorate,60,True
22,White,Female,Never-married,Not-in-family,United-States,Sales,Private,0,0,Assoc-voc,37,False
60,White,Female,Widowed,Not-in-family,United-States,Craft-repair,Private,0,0,Assoc-voc,30,False
58,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Federal-gov,0,0,10th,40,False
24,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Private,0,0,Some-college,48,False
19,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,25,False
45,White,Female,Separated,Not-in-family,United-States,Tech-support,Private,0,0,HS-grad,26,False
61,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,0,0,Prof-school,35,True
25,White,Female,Never-married,Own-child,United-States,Other-service,Local-gov,0,0,HS-grad,35,False
48,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Masters,40,True
46,White,Female,Married-civ-spouse,Wife,United-States,,,0,0,HS-grad,40,True
50,White,Female,Divorced,Own-child,United-States,Adm-clerical,State-gov,0,0,HS-grad,40,False
21,White,Male,Never-married,Own-child,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
35,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,HS-grad,60,False
33,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-inc,0,0,Some-college,40,False
45,Black,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,Some-college,40,True
81,White,Female,Widowed,Not-in-family,United-States,Other-service,State-gov,0,0,1st-4th,20,False
33,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,0,0,Some-college,20,False
36,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,55,False
36,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Local-gov,0,0,HS-grad,45,True
68,Black,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,5,False
47,Asian-Pac-Islander,Female,Divorced,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,40,False
19,White,Male,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,30,False
33,Asian-Pac-Islander,Female,Never-married,Unmarried,United-States,Adm-clerical,Private,0,0,Some-college,35,False
58,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Local-gov,7298,0,HS-grad,40,True
27,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,40,False
58,White,Male,Divorced,Not-in-family,United-States,Prof-specialty,Private,0,0,Assoc-acdm,36,False
81,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Prof-school,45,True
24,White,Male,Never-married,Own-child,United-States,Tech-support,Private,0,0,Bachelors,40,False
18,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,25,False
41,White,Male,Never-married,Unmarried,United-States,Craft-repair,Private,0,0,HS-grad,40,False
57,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,11th,40,True
43,White,Male,Separated,Unmarried,United-States,Craft-repair,Self-emp-not-inc,0,0,Bachelors,35,False
28,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,Local-gov,0,0,Some-college,40,False
34,White,Male,Divorced,Unmarried,United-States,Transport-moving,Private,0,0,HS-grad,60,False
54,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Self-emp-not-inc,0,0,Masters,30,False
32,White,Male,Never-married,Unmarried,United-States,Craft-repair,Private,0,0,Some-college,40,False
27,White,Male,Married-civ-spouse,Husband,United-States,Other-service,Private,0,0,Some-college,40,False
38,White,Male,Never-married,Own-child,United-States,Craft-repair,Private,0,0,Some-college,40,False
49,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,40,False
45,Asian-Pac-Islander,Female,Married-civ-spouse,Wife,Philippines,Prof-specialty,State-gov,0,0,Assoc-voc,40,True
42,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,State-gov,0,0,Bachelors,40,True
69,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,33,False
22,White,Female,Divorced,Unmarried,Germany,Tech-support,Private,0,0,HS-grad,30,False
45,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Self-emp-inc,0,1590,Assoc-acdm,40,False
24,White,Male,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,50,False
19,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,Some-college,15,False
31,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Philippines,,,0,0,HS-grad,40,False
41,White,Female,Divorced,Unmarried,United-States,Craft-repair,Private,0,0,HS-grad,50,False
29,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Masters,45,False
24,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,HS-grad,37,False
24,White,Female,Never-married,Not-in-family,United-States,Other-service,Private,0,0,Some-college,53,False
30,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,Some-college,40,True
29,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,3411,0,Bachelors,45,False
24,Black,Female,Married-spouse-absent,Own-child,United-States,Adm-clerical,Private,0,0,Bachelors,20,False
47,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,15024,0,Bachelors,40,True
47,White,Male,Separated,Not-in-family,United-States,Machine-op-inspct,Private,8614,0,Some-college,65,True
38,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
28,White,Male,Married-civ-spouse,Husband,Poland,Craft-repair,Private,0,0,HS-grad,45,False
22,White,Male,Never-married,Own-child,United-States,,,0,0,Some-college,40,False
69,White,Male,Divorced,Not-in-family,United-States,Handlers-cleaners,Private,0,0,Bachelors,40,False
22,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Some-college,12,False
60,Black,Female,Widowed,Unmarried,United-States,,,0,0,Some-college,54,False
49,White,Female,Married-spouse-absent,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,40,False
28,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Local-gov,7688,0,Masters,35,True
25,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
26,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,Some-college,40,False
76,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,7th-8th,5,False
24,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Local-gov,0,0,Bachelors,40,False
56,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,HS-grad,35,False
24,White,Female,Divorced,Unmarried,United-States,,,0,0,Some-college,25,False
20,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,40,False
28,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,10th,36,False
62,White,Male,Married-civ-spouse,Husband,United-States,Other-service,Private,0,0,9th,40,False
58,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-inc,7298,0,Some-college,60,True
29,White,Male,Married-civ-spouse,Husband,Honduras,Prof-specialty,State-gov,0,0,Bachelors,40,True
27,White,Male,Never-married,Own-child,United-States,Prof-specialty,Local-gov,0,0,Bachelors,35,False
29,White,Male,Never-married,Not-in-family,United-States,,,0,0,HS-grad,32,False
22,White,Male,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,40,False
36,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Local-gov,0,0,9th,25,False
24,White,Female,Never-married,Unmarried,United-States,Other-service,Private,0,0,HS-grad,32,False
30,White,Female,Separated,Unmarried,United-States,Other-service,Local-gov,0,0,HS-grad,26,False
17,Other,Female,Never-married,Own-child,United-States,,,0,0,10th,20,False
37,White,Male,Never-married,Not-in-family,United-States,Craft-repair,Private,0,0,HS-grad,40,False
34,White,Female,Divorced,Unmarried,United-States,Other-service,Local-gov,0,0,HS-grad,20,False
21,White,Male,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Some-college,40,False
58,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Self-emp-not-inc,0,0,Some-college,40,False
20,Other,Male,Never-married,Own-child,South,,,0,0,HS-grad,60,False
53,Black,Male,Married-civ-spouse,Husband,United-States,Other-service,Private,4386,0,HS-grad,30,True
26,White,Female,Never-married,Other-relative,United-States,Tech-support,Private,0,0,Assoc-acdm,20,False
27,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Bachelors,45,False
28,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,55,True
38,White,Female,Divorced,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,20,False
30,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,2339,Bachelors,50,False
59,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
51,Amer-Indian-Eskimo,Female,Divorced,Unmarried,United-States,Priv-house-serv,Private,0,0,Some-college,35,False
49,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,0,0,Some-college,40,True
51,Black,Female,Divorced,Not-in-family,United-States,Craft-repair,Private,0,0,10th,35,False
40,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-inc,0,0,Bachelors,45,True
34,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,7688,0,HS-grad,40,True
51,White,Male,Married-civ-spouse,Husband,Mexico,Farming-fishing,Private,0,0,9th,40,False
37,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,State-gov,0,0,Assoc-acdm,45,False
54,White,Male,Divorced,Unmarried,United-States,Prof-specialty,Private,14344,0,10th,68,True
29,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Local-gov,0,0,Bachelors,55,False
25,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
39,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,40,True
24,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
33,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,55,True
38,Black,Male,Divorced,Unmarried,United-States,Exec-managerial,Private,0,0,Some-college,60,False
53,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,Federal-gov,0,0,Bachelors,40,True
43,Asian-Pac-Islander,Female,Married-civ-spouse,Wife,,Machine-op-inspct,Private,0,2129,5th-6th,72,False
25,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,11th,40,False
47,White,Female,Divorced,Unmarried,United-States,Exec-managerial,Private,0,0,Some-college,40,False
20,White,Female,Separated,Own-child,United-States,Other-service,Private,0,0,Some-college,30,False
38,White,Male,Never-married,Not-in-family,United-States,Farming-fishing,Private,0,0,HS-grad,60,False
24,Black,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Some-college,20,False
19,White,Male,Never-married,Own-child,United-States,Handlers-cleaners,Private,0,0,12th,20,False
48,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Federal-gov,0,0,Some-college,40,True
34,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Local-gov,0,0,Bachelors,46,True
41,White,Male,Separated,Not-in-family,United-States,Other-service,Private,0,0,9th,40,False
33,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,11th,60,False
24,White,Female,Never-married,Own-child,United-States,Prof-specialty,Local-gov,0,0,Masters,40,False
23,White,Female,Separated,Unmarried,United-States,Sales,Private,0,0,Some-college,40,False
49,White,Female,Widowed,Not-in-family,United-States,Exec-managerial,Federal-gov,0,0,HS-grad,20,False
55,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Local-gov,0,0,Bachelors,60,False
23,White,Female,Never-married,Own-child,United-States,Tech-support,Private,0,0,Some-college,40,False
50,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-inc,0,0,Masters,50,True
52,White,Female,Widowed,Unmarried,United-States,Adm-clerical,Local-gov,0,0,HS-grad,28,False
34,White,Male,Never-married,Not-in-family,United-States,Craft-repair,Self-emp-not-inc,0,1504,Some-college,60,False
63,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,15024,0,Prof-school,50,True
51,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,5178,0,Bachelors,60,True
36,White,Male,Never-married,Not-in-family,United-States,Sales,Private,0,0,Some-college,50,False
40,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Federal-gov,0,0,Masters,40,True
21,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,20,False
26,White,Female,Married-civ-spouse,Wife,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,50,False
44,White,Female,Divorced,Not-in-family,United-States,Handlers-cleaners,Private,0,0,HS-grad,48,False
27,White,Male,Married-civ-spouse,Husband,United-States,Other-service,Private,0,0,Some-college,40,False
36,Black,Female,Divorced,Unmarried,United-States,Other-service,Local-gov,0,0,11th,30,False
20,White,Male,Never-married,Own-child,United-States,Other-service,State-gov,0,0,Some-college,25,False
26,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
30,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Local-gov,0,0,HS-grad,40,False
33,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,12th,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Doctorate,40,True
52,Black,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Some-college,56,True
27,Other,Female,Never-married,Unmarried,United-States,Prof-specialty,Private,0,0,Bachelors,33,False
45,White,Male,Married-civ-spouse,Husband,,Craft-repair,Private,0,0,11th,40,False
44,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Bachelors,60,False
31,White,Male,Divorced,Not-in-family,United-States,Prof-specialty,State-gov,0,0,Bachelors,40,False
40,White,Male,Divorced,Unmarried,United-States,Craft-repair,Private,0,0,Assoc-voc,50,True
42,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,50,True
18,White,Male,Never-married,Not-in-family,United-States,Sales,Private,0,0,HS-grad,40,False
34,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,0,1672,HS-grad,42,False
61,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,True
24,White,Male,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,2205,Some-college,24,False
35,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,HS-grad,29,False
33,White,Female,Married-civ-spouse,Wife,United-States,Machine-op-inspct,Private,0,0,HS-grad,46,True
47,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,HS-grad,60,False
43,Black,Male,Never-married,Not-in-family,United-States,Machine-op-inspct,Private,0,0,10th,40,False
46,Black,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Some-college,60,True
47,White,Female,Widowed,Unmarried,United-States,Prof-specialty,Self-emp-not-inc,0,0,Assoc-acdm,35,False
38,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,55,False
20,White,Male,Never-married,Own-child,United-States,Craft-repair,Private,0,0,HS-grad,20,False
58,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Federal-gov,0,0,HS-grad,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,HS-grad,60,True
41,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,India,Prof-specialty,Self-emp-inc,99999,0,Prof-school,50,True
28,White,Male,Never-married,Own-child,United-States,Exec-managerial,Self-emp-inc,0,0,HS-grad,40,False
56,Asian-Pac-Islander,Female,Divorced,Not-in-family,Philippines,Prof-specialty,Private,0,0,Bachelors,40,False
30,White,Male,Never-married,Unmarried,United-States,Adm-clerical,Private,0,2001,HS-grad,42,False
43,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Local-gov,0,0,Masters,45,True
54,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-inc,0,0,HS-grad,40,True
24,White,Female,Married-spouse-absent,Unmarried,United-States,Machine-op-inspct,Local-gov,2036,0,HS-grad,42,False
30,White,Female,Never-married,Own-child,United-States,,,0,0,Some-college,30,False
43,White,Male,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,1669,Some-college,45,False
32,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Local-gov,0,0,Masters,48,False
38,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,60,True
21,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,Some-college,35,False
64,White,Female,Widowed,Not-in-family,United-States,,,0,0,HS-grad,20,False
41,Black,Female,Never-married,Not-in-family,United-States,Adm-clerical,State-gov,0,0,Masters,40,False
35,White,Male,Never-married,Not-in-family,United-States,Handlers-cleaners,Private,0,0,HS-grad,30,False
31,White,Male,Divorced,Unmarried,United-States,Craft-repair,Private,0,0,Assoc-voc,40,False
54,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Local-gov,0,0,Bachelors,40,False
40,White,Female,Married-civ-spouse,Wife,Scotland,Other-service,Private,0,0,Some-college,40,False
52,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-not-inc,0,0,Assoc-voc,40,False
47,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,7688,0,Assoc-voc,40,True
33,White,Female,Never-married,Not-in-family,United-States,Other-service,Private,0,0,Some-college,25,False
59,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-inc,0,0,HS-grad,60,True
