Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
51,White,Male,divorced,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
23,White,Female,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,40,False
23,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
55,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
41,White,Male,married,Husband,Mexico,service sector,private sector employee,0,0,finished 4th class,43,False
57,Black,Male,married,Husband,United States,sales sector,private sector employee,0,0,finished 9th class,55,True
51,White,Male,married,Husband,United States,execution and management,state government,0,0,master's degree,50,True
32,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
25,White,Male,never married,Own-child,United States,service sector,local government,0,0,high school graduate,40,False
31,Black,Female,never married,Unmarried,United States,service sector,private sector employee,0,0,college for less than one year,40,False
38,Black,Female,divorced,Unmarried,United States,,,0,0,high school graduate,40,False
22,White,Male,never married,Not-in-family,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,50,False
27,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
41,White,Female,divorced,Not-in-family,,technology and support sector,private sector employee,0,0,bachelor's degree,30,False
24,White,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,37,False
49,Asian-Pac-Islander,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,True
61,White,Male,divorced,Not-in-family,United States,,,4865,0,high school graduate,40,False
51,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,associate's degree,50,False
30,White,Male,divorced,Own-child,United States,sales sector,private sector employee,0,0,professional degree,55,False
33,White,Male,never married,Other-relative,Mexico,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
37,White,Female,divorced,Not-in-family,United States,execution and management,local government,0,0,master's degree,40,False
44,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
52,White,Male,divorced,Not-in-family,Mexico,execution and management,private sector employee,0,0,bachelor's degree,40,False
50,White,Male,married,Husband,United States,,,0,0,master's degree,60,True
27,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 10th class,40,False
33,Asian-Pac-Islander,Male,never married,Own-child,Philippines,sales sector,private sector employee,0,0,college for one or more years without a degree,40,False
37,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,associate's degree,46,False
31,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,65,False
35,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,55,True
47,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,master's degree,40,False
19,White,Male,never married,Own-child,United States,service sector,state government,0,0,college for less than one year,20,False
27,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",local government,0,0,high school graduate,40,False
40,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,45,True
25,White,Male,married,Husband,United States,protective services sector,state government,0,0,college for less than one year,40,False
28,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,finished 12th class without diploma,40,False
37,White,Female,divorced,Unmarried,United States,office and administrative support,federal government,0,0,high school graduate,40,False
30,White,Male,married,Husband,United States,sales sector,private sector employee,7298,0,bachelor's degree,50,True
23,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,40,False
40,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,associate's degree,40,True
65,White,Female,widowed,Unmarried,United States,,,0,2206,high school graduate,10,False
65,White,Male,married,Husband,,execution and management,"owner of a non-incorporated business, professional practice, or farm",9386,0,finished 11th class,59,True
38,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,40,True
41,White,Female,divorced,Unmarried,United States,technology and support sector,private sector employee,0,0,high school graduate,40,False
64,,Male,married,Husband,Columbia,"agriculture, forestry, and fisheries sector",state government,0,0,finished 4th class,45,False
44,Asian-Pac-Islander,Female,never married,Not-in-family,United States,professional specialty,state government,0,0,bachelor's degree,38,False
63,White,Female,divorced,Not-in-family,United States,office and administrative support,local government,0,0,college for less than one year,40,False
