age,race,sex,marital_status,relationship,native_country,occupation,workclass,capital_gain,capital_loss,education,hours_per_week,label
40,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,Bachelors,45,True
39,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
59,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Federal-gov,0,0,HS-grad,40,True
21,White,Female,Divorced,Unmarried,United-States,Sales,Private,0,0,HS-grad,48,False
22,White,Female,Never-married,Own-child,United-States,Other-service,Federal-gov,0,0,HS-grad,40,False
35,White,Male,Never-married,Own-child,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
30,White,Male,Never-married,Own-child,Mexico,Prof-specialty,Private,0,0,Some-college,40,False
35,White,Female,Married-civ-spouse,Wife,United-States,Sales,Private,0,0,Some-college,40,True
32,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Private,0,0,Some-college,30,False
33,White,Male,Never-married,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,40,False
45,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,Local-gov,0,0,Assoc-voc,60,True
38,White,Male,Married-civ-spouse,Husband,Mexico,Other-service,Private,0,0,Bachelors,35,False
38,White,Male,Married-civ-spouse,Husband,Nicaragua,Craft-repair,Private,0,0,HS-grad,40,False
54,Black,Female,Never-married,Not-in-family,United-States,Other-service,State-gov,0,0,HS-grad,38,False
21,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,20,False
41,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Self-emp-not-inc,0,2001,Some-college,50,False
49,White,Female,Never-married,Unmarried,United-States,Adm-clerical,Private,0,0,HS-grad,35,False
42,White,Female,Married-civ-spouse,Wife,United-States,Other-service,Private,0,0,11th,40,False
56,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Local-gov,0,0,5th-6th,40,False
36,Black,Female,Divorced,Unmarried,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
35,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Philippines,Adm-clerical,Private,0,0,Bachelors,40,True
26,White,Male,Never-married,Other-relative,United-States,Craft-repair,Private,0,0,HS-grad,40,False
76,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-inc,0,0,9th,40,False
57,Black,Female,Never-married,Not-in-family,United-States,,,0,0,Bachelors,35,False
62,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,China,Adm-clerical,Private,0,0,Masters,40,True
45,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,0,0,Bachelors,40,True
88,White,Female,Divorced,Unmarried,United-States,Adm-clerical,Private,0,0,Some-college,40,False
39,White,Male,Married-civ-spouse,Husband,Canada,Sales,Private,0,0,Bachelors,40,True
58,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,True
36,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,0,0,Bachelors,40,False
31,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,Masters,40,False
27,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Local-gov,0,0,HS-grad,80,True
62,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Some-college,40,True
46,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,HS-grad,40,False
24,White,Male,Never-married,Unmarried,United-States,Craft-repair,Private,0,0,Some-college,40,False
29,White,Male,Divorced,Not-in-family,United-States,Machine-op-inspct,Private,0,0,Some-college,40,False
27,White,Male,Divorced,Not-in-family,United-States,,,0,0,Some-college,30,False
32,White,Male,Never-married,Own-child,United-States,Craft-repair,Private,0,0,HS-grad,40,False
63,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-not-inc,0,0,HS-grad,32,False
61,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Masters,50,False
25,White,Male,Never-married,Not-in-family,Italy,Prof-specialty,Local-gov,0,0,Bachelors,35,False
32,White,Female,Married-civ-spouse,Wife,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,40,True
19,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,40,False
34,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,HS-grad,45,False
35,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,State-gov,0,0,Some-college,50,True
39,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Private,0,0,Some-college,45,True
43,Black,Male,Widowed,Unmarried,United-States,Transport-moving,Private,0,0,HS-grad,40,False
24,White,Female,Never-married,Own-child,United-States,Prof-specialty,Private,0,0,Bachelors,55,False
28,White,Female,Divorced,Unmarried,United-States,Prof-specialty,Private,0,0,Assoc-voc,40,False
23,White,Female,Divorced,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,40,False
47,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-not-inc,0,0,Doctorate,50,False
43,White,Female,Divorced,Unmarried,Germany,Adm-clerical,Private,0,0,Bachelors,40,False
31,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,14344,0,Bachelors,50,True
49,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Self-emp-inc,0,2339,Some-college,50,False
28,White,Male,Never-married,Unmarried,United-States,Sales,Private,0,0,Bachelors,65,False
22,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,30,False
36,White,Female,Never-married,Not-in-family,Germany,Prof-specialty,Private,0,0,Bachelors,45,False
51,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Masters,60,True
41,White,Male,Divorced,Unmarried,Japan,Craft-repair,Private,2174,0,HS-grad,40,False
64,White,Female,Never-married,Not-in-family,United-States,Adm-clerical,State-gov,0,0,9th,38,False
31,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,50,True
26,Black,Male,Never-married,Other-relative,United-States,Sales,Private,0,0,Assoc-voc,65,False
37,White,Female,Divorced,Unmarried,United-States,Other-service,State-gov,0,0,HS-grad,40,False
54,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-not-inc,0,0,HS-grad,40,False
32,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Bachelors,40,False
43,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-inc,0,0,Some-college,65,False
43,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Some-college,40,True
57,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,Some-college,60,True
41,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-inc,0,0,Bachelors,99,True
44,White,Female,Divorced,Own-child,United-States,Other-service,Private,0,0,9th,50,False
21,White,Male,Never-married,Not-in-family,Mexico,Craft-repair,Private,0,0,HS-grad,35,False
46,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Local-gov,0,0,Some-college,40,True
59,White,Female,Divorced,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,38,False
27,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-inc,0,1740,HS-grad,40,False
33,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,0,0,Masters,15,False
84,White,Female,Widowed,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,13,False
38,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-inc,7298,0,Some-college,40,True
58,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Local-gov,0,0,HS-grad,50,False
32,Black,Female,Never-married,Not-in-family,United-States,Adm-clerical,State-gov,0,0,Some-college,40,False
37,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
18,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,15,False
28,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,40,False
24,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,Some-college,25,False
60,White,Female,Married-civ-spouse,Wife,United-States,Adm-clerical,Local-gov,0,0,Some-college,35,False
46,Amer-Indian-Eskimo,Male,Never-married,Not-in-family,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,40,False
41,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,HS-grad,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,5013,0,Bachelors,40,False
33,White,Male,Divorced,Not-in-family,United-States,Protective-serv,Private,0,0,HS-grad,70,False
28,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,55,False
39,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,1974,Bachelors,40,False
39,White,Male,Never-married,Own-child,United-States,Adm-clerical,Private,14344,0,Assoc-voc,40,True
29,Asian-Pac-Islander,Male,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Masters,60,False
21,White,Male,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,8,False
33,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Self-emp-inc,0,0,Some-college,60,False
50,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,HS-grad,30,False
21,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Private,0,0,10th,70,False
55,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,HS-grad,30,True
25,White,Male,Married-spouse-absent,Other-relative,Mexico,Handlers-cleaners,Private,0,0,5th-6th,40,False
61,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Masters,60,True
26,White,Male,Never-married,Own-child,United-States,Farming-fishing,Private,0,0,Assoc-voc,40,False
40,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,Bachelors,55,True
56,Black,Female,Divorced,Unmarried,United-States,Prof-specialty,Private,0,1741,Bachelors,40,False
35,White,Male,Married-spouse-absent,Not-in-family,United-States,Craft-repair,Private,0,0,Some-college,40,False
32,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,60,True
52,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,1740,HS-grad,55,False
27,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,38,False
30,White,Male,Never-married,Unmarried,United-States,Handlers-cleaners,Private,0,0,HS-grad,55,False
17,White,Male,Never-married,Own-child,England,Other-service,Private,0,0,11th,20,False
20,Black,Male,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,44,False
20,White,Female,Never-married,Own-child,United-States,Other-service,Federal-gov,0,0,11th,10,False
55,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,40,True
47,White,Male,Never-married,Not-in-family,United-States,Farming-fishing,Self-emp-not-inc,0,0,Bachelors,65,False
46,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,70,False
33,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Some-college,60,True
61,Black,Female,Divorced,Not-in-family,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
48,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Self-emp-not-inc,0,0,Assoc-voc,50,False
22,White,Male,Never-married,Not-in-family,United-States,Craft-repair,Private,0,0,Assoc-voc,30,False
19,White,Male,Never-married,Own-child,United-States,Handlers-cleaners,Private,0,0,10th,25,False
24,White,Female,Never-married,Own-child,United-States,Protective-serv,Local-gov,0,0,Some-college,40,False
30,Black,Male,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,25,False
45,White,Female,Married-civ-spouse,Wife,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,37,False
26,Black,Female,Never-married,Own-child,United-States,Exec-managerial,Private,0,0,Some-college,40,False
27,Black,Male,Never-married,Unmarried,United-States,Craft-repair,Private,0,0,11th,47,False
22,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,30,False
33,White,Male,Divorced,Own-child,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
54,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Local-gov,7688,0,Masters,40,True
40,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Assoc-voc,50,True
24,Black,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,20,False
29,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Assoc-voc,60,True
25,Asian-Pac-Islander,Female,Never-married,Other-relative,,Other-service,Private,0,0,Assoc-voc,40,False
42,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,HS-grad,52,False
39,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Self-emp-not-inc,0,0,HS-grad,60,False
42,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Local-gov,0,0,7th-8th,40,False
55,Asian-Pac-Islander,Male,Married-civ-spouse,Other-relative,Philippines,Machine-op-inspct,Private,0,0,9th,40,False
41,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Japan,Exec-managerial,Private,0,0,Bachelors,40,True
20,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
23,White,Male,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Some-college,40,False
23,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,HS-grad,16,False
41,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,1741,Bachelors,40,False
55,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,40,False
18,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,11th,40,False
37,Black,Male,Married-civ-spouse,Husband,United-States,Other-service,Private,0,0,Some-college,30,False
31,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,50,False
42,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,40,True
32,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-not-inc,0,0,Bachelors,50,True
23,White,Male,Never-married,Own-child,United-States,Exec-managerial,Private,0,0,Bachelors,40,False
63,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,10th,10,False
25,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Private,0,0,7th-8th,50,True
38,White,Male,Divorced,Not-in-family,United-States,Machine-op-inspct,Private,0,0,11th,40,False
32,White,Female,Divorced,Unmarried,United-States,Other-service,Private,0,0,HS-grad,80,False
49,White,Female,Divorced,Own-child,United-States,Sales,Private,0,0,HS-grad,40,False
42,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,60,False
47,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,36,False
22,White,Female,Never-married,Own-child,United-States,Exec-managerial,Private,0,0,Bachelors,7,False
27,White,Female,Married-civ-spouse,Wife,United-States,Exec-managerial,Private,0,0,HS-grad,40,False
53,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,1887,Some-college,45,True
48,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Masters,45,True
23,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,10th,40,False
31,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,55,True
41,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,HS-grad,40,True
23,Asian-Pac-Islander,Male,Never-married,Own-child,Vietnam,Craft-repair,Private,14344,0,11th,40,True
41,Black,Female,Widowed,Unmarried,United-States,Adm-clerical,Private,0,0,Some-college,48,False
28,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,Assoc-acdm,40,False
82,White,Female,Widowed,Not-in-family,United-States,Exec-managerial,Private,0,4356,HS-grad,18,False
26,Asian-Pac-Islander,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,35,False
28,White,Male,Never-married,Not-in-family,United-States,Sales,Private,0,0,Some-college,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Some-college,40,True
26,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
44,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Some-college,40,True
42,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,1408,Some-college,40,False
30,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,China,Prof-specialty,State-gov,0,0,Masters,10,False
20,White,Male,Never-married,Own-child,United-States,Prof-specialty,Private,0,0,Some-college,15,False
45,White,Male,Married-civ-spouse,Husband,Italy,Prof-specialty,Private,0,0,Bachelors,40,False
28,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,32,False
18,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,Some-college,12,False
57,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Federal-gov,0,0,Some-college,40,True
35,White,Female,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,40,False
38,White,Male,Never-married,Not-in-family,United-States,Craft-repair,Private,0,1876,Some-college,40,False
50,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,2885,0,9th,40,False
64,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,HS-grad,65,True
39,White,Male,Married-civ-spouse,Husband,United-States,Other-service,Self-emp-not-inc,0,0,Bachelors,60,False
39,White,Female,Married-civ-spouse,Wife,United-States,Tech-support,Private,0,0,Assoc-acdm,45,False
22,White,Female,Never-married,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,15,False
28,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Private,4386,0,Bachelors,20,True
46,White,Male,Never-married,Not-in-family,United-States,Exec-managerial,Self-emp-inc,0,1564,Masters,50,True
30,White,Male,Never-married,Other-relative,Puerto-Rico,Handlers-cleaners,Private,0,1721,11th,38,False
36,Black,Female,Married-civ-spouse,Wife,Haiti,,,0,0,Assoc-acdm,21,False
49,Black,Female,Separated,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,35,False
18,White,Male,Never-married,Own-child,United-States,Transport-moving,Private,0,0,10th,40,False
39,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-inc,0,0,Assoc-acdm,50,True
44,Black,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,1977,Bachelors,50,True
33,Black,Female,Never-married,Unmarried,United-States,Prof-specialty,Private,0,0,Assoc-voc,26,False
75,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Self-emp-not-inc,0,0,HS-grad,15,False
23,Black,Male,Never-married,Own-child,United-States,Adm-clerical,Private,0,2001,HS-grad,40,False
63,Black,Female,Divorced,Unmarried,United-States,Other-service,Local-gov,0,0,HS-grad,55,False
36,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,Some-college,40,False
31,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,40,True
45,White,Female,Widowed,Not-in-family,United-States,Craft-repair,Private,0,0,HS-grad,40,False
40,White,Female,Married-spouse-absent,Own-child,United-States,Other-service,Private,0,0,HS-grad,40,False
48,White,Female,Widowed,Unmarried,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
28,White,Male,Never-married,Unmarried,United-States,Prof-specialty,Self-emp-not-inc,0,0,Some-college,40,False
23,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Bachelors,50,False
