Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
49,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 11th class,75,False
54,White,Female,separated,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,35,False
41,White,Male,married,Husband,Mexico,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 4th class,40,False
42,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
50,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,60,True
28,White,Female,married,Wife,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,45,False
38,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,50,False
23,White,Male,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
23,Black,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
36,Black,Female,married,Wife,Haiti,,,0,0,associate's degree,21,False
30,White,Female,married,Wife,United States,office and administrative support,local government,0,0,high school graduate,40,True
25,White,Male,never married,Own-child,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 11th class,40,False
25,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,bachelor's degree,38,False
27,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,37,False
48,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,40,True
50,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
59,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,50,False
20,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,6,False
35,White,Female,married,Wife,United States,,,0,0,high school graduate,12,False
35,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,60,False
22,Black,Male,married,Husband,United States,service sector,state government,0,0,college for less than one year,15,False
45,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,60,True
54,Black,Female,widowed,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
36,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,30,True
32,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,46,True
35,White,Female,married,Wife,United States,,,5178,0,associate's degree,12,True
17,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 12th class without diploma,25,False
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,25,False
31,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,finished 11th class,51,False
35,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,high school graduate,40,False
34,White,Male,never married,Unmarried,United States,craft and repair sector,private sector employee,2036,0,high school graduate,30,False
32,White,Female,never married,Unmarried,Mexico,private household,private sector employee,0,0,high school graduate,40,False
48,Black,Female,separated,Not-in-family,United States,office and administrative support,local government,0,0,associate's degree,40,False
75,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 10th class,40,False
31,White,Female,divorced,Not-in-family,United States,,,0,0,high school graduate,99,False
21,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
58,White,Female,divorced,Other-relative,United States,sales sector,private sector employee,0,0,high school graduate,32,False
20,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,18,False
24,Black,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,30,False
38,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,bachelor's degree,48,False
62,Black,Male,married,Husband,United States,,,0,0,college for less than one year,35,True
28,Amer-Indian-Eskimo,Female,never married,Unmarried,United States,execution and management,local government,0,0,high school graduate,35,False
45,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,40,True
28,White,Male,never married,Own-child,United States,protective services sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,False
18,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,20,False
19,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
35,Black,Female,widowed,Not-in-family,United States,service sector,private sector employee,0,1980,finished 10th class,40,False
36,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
33,Black,Male,married,Husband,United States,office and administrative support,state government,0,0,bachelor's degree,40,False
49,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
50,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,professional degree,45,True
21,White,Female,never married,Not-in-family,United States,office and administrative support,state government,0,0,college for less than one year,15,False
43,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,high school graduate,40,False
19,Asian-Pac-Islander,Male,never married,Own-child,United States,service sector,private sector employee,0,0,college for one or more years without a degree,16,False
20,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,20,False
23,Asian-Pac-Islander,Male,never married,Own-child,Philippines,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
54,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",7298,0,bachelor's degree,55,True
36,White,Male,separated,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,40,False
26,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
62,White,Male,married,Husband,United States,,,0,0,high school graduate,40,False
26,White,Male,divorced,Unmarried,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,65,False
38,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,50,False
32,White,Male,separated,Not-in-family,,execution and management,private sector employee,0,0,high school graduate,40,False
47,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,65,True
43,White,Female,divorced,Not-in-family,United States,,,0,0,college for less than one year,40,False
50,White,Female,married,Unmarried,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
65,White,Male,married,Husband,United States,sales sector,private sector employee,20051,0,master's degree,40,True
41,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,40,False
50,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
22,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
65,White,Female,widowed,Not-in-family,United States,professional specialty,private sector employee,0,0,doctoral degree,40,False
22,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,college for less than one year,35,False
29,Black,Female,never married,Other-relative,United States,service sector,private sector employee,0,0,high school graduate,52,False
54,White,Male,separated,Unmarried,United States,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
43,Black,Male,married,Husband,United States,craft and repair sector,private sector employee,5178,0,college for less than one year,40,True
45,White,Female,divorced,Unmarried,United States,technology and support sector,state government,0,0,college for one or more years without a degree,40,False
35,White,Female,never married,Own-child,United States,office and administrative support,state government,0,0,college for less than one year,38,False
42,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",99999,0,professional degree,50,True
19,White,Male,never married,Own-child,United States,technology and support sector,private sector employee,0,1719,college for less than one year,16,False
28,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,35,False
22,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,40,False
45,Black,Female,divorced,Unmarried,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
44,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 4th class,10,False
44,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,40,False
41,White,Male,married,Husband,United States,cleaning and maintenance sector,"owner of a non-incorporated business, professional practice, or farm",0,2179,high school graduate,40,False
57,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,60,True
26,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,5060,0,college for less than one year,40,False
60,Black,Female,separated,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,20,False
