Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
31,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,bachelor's degree,37,False
67,White,Male,married,Husband,United States,technology and support sector,federal government,0,0,high school graduate,40,True
40,White,Female,divorced,Unmarried,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,50,False
21,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 10th class,50,False
27,Asian-Pac-Islander,Male,never married,Own-child,Philippines,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
38,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
29,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
46,White,Male,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for one or more years without a degree,50,False
47,White,Female,separated,Not-in-family,United States,professional specialty,private sector employee,0,0,college for less than one year,50,False
48,White,Female,married,Wife,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,16,True
18,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,20,False
34,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,50,True
65,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
35,White,Male,married,Husband,United States,,,0,0,finished 4th class,15,False
39,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,college for less than one year,45,True
53,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,master's degree,40,True
39,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,40,False
32,White,Male,never married,Not-in-family,,professional specialty,private sector employee,0,0,associate's degree,40,False
50,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
30,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,5013,0,high school graduate,40,False
44,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,1504,high school graduate,45,False
25,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,42,False
38,White,Female,never married,Not-in-family,United States,professional specialty,state government,0,0,bachelor's degree,40,False
50,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
30,White,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,bachelor's degree,40,False
41,White,Male,married,Husband,Mexico,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 6th class,30,False
56,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
33,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,high school graduate,88,False
65,White,Male,married,Husband,United States,,,0,0,college for one or more years without a degree,50,True
53,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,45,False
27,White,Male,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
40,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
22,White,Male,never married,Own-child,United States,protective services sector,local government,0,0,college for less than one year,40,False
47,White,Male,widowed,Unmarried,Mexico,machine operator and inspector,private sector employee,0,0,finished 4th class,40,False
56,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
28,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,60,False
20,White,Female,never married,Own-child,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,25,False
37,White,Male,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
27,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 11th class,40,False
28,White,Male,married,Husband,United States,execution and management,federal government,5178,0,bachelor's degree,40,True
42,White,Male,married,Husband,El-Salvador,service sector,private sector employee,0,0,finished 6th class,40,False
56,White,Male,divorced,Other-relative,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 8th class,40,False
55,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,college for less than one year,38,False
48,Black,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,40,False
18,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,4,False
56,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
30,White,Female,married,Wife,United States,,,0,0,college for less than one year,30,False
31,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,True
36,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,college for less than one year,20,True
22,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,19,False
54,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,60,True
38,White,Male,separated,Unmarried,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,25,False
20,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 11th class,60,False
30,Black,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
25,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,55,True
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,60,True
70,White,Female,widowed,Not-in-family,United States,office and administrative support,local government,0,0,high school graduate,12,False
49,White,Male,married,Husband,United States,craft and repair sector,private sector employee,7688,0,college for less than one year,40,True
51,White,Male,never married,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
28,White,Female,never married,Unmarried,Japan,office and administrative support,private sector employee,0,0,college for less than one year,45,False
26,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,15,False
39,Amer-Indian-Eskimo,Female,never married,Own-child,United States,execution and management,local government,0,0,high school graduate,40,False
48,White,Male,married,Husband,United States,protective services sector,state government,0,0,college for less than one year,40,True
40,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,44,False
41,White,Male,married,Husband,Germany,professional specialty,private sector employee,0,0,bachelor's degree,40,False
26,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,bachelor's degree,50,False
20,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,40,False
21,Amer-Indian-Eskimo,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 9th class,40,False
44,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,40,True
30,Amer-Indian-Eskimo,Male,married,Other-relative,United States,armed forces,federal government,0,0,high school graduate,48,False
36,White,Female,separated,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,38,False
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,40,False
48,Asian-Pac-Islander,Female,separated,Unmarried,Philippines,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
65,White,Male,married,Husband,United States,professional specialty,private sector employee,20051,0,professional degree,60,True
23,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,10,False
35,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,50,False
50,White,Male,married,Husband,United States,professional specialty,private sector employee,99999,0,doctoral degree,50,True
53,Asian-Pac-Islander,Female,married,Wife,South,office and administrative support,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,50,False
18,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 10th class,27,False
24,White,Male,never married,Other-relative,Mexico,cleaning and maintenance sector,private sector employee,0,0,finished 8th class,40,False
32,Black,Male,divorced,Not-in-family,United States,protective services sector,private sector employee,0,0,bachelor's degree,60,True
28,Black,Male,never married,Not-in-family,Jamaica,office and administrative support,private sector employee,0,0,high school graduate,40,False
45,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,70,False
53,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,associate's degree,48,False
30,Black,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,60,False
19,Black,Female,never married,Unmarried,United States,sales sector,private sector employee,0,0,finished 10th class,40,False
43,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
30,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,70,False
59,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
40,White,Male,never married,Not-in-family,United States,craft and repair sector,state government,0,0,master's degree,80,False
37,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,45,True
25,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
31,White,Male,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,40,False
19,White,Male,never married,Other-relative,United States,cleaning and maintenance sector,private sector employee,2597,0,high school graduate,40,False
42,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,3908,0,college for less than one year,40,False
28,Amer-Indian-Eskimo,Female,never married,Unmarried,United States,professional specialty,private sector employee,0,0,master's degree,40,False
47,Black,Male,never married,Not-in-family,United States,office and administrative support,local government,0,0,college for less than one year,40,False
74,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,finished 12th class without diploma,11,False
30,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,32,False
32,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,finished 11th class,15,False
27,White,Male,never married,Own-child,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,40,False
35,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,college for less than one year,30,False
62,Black,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",20051,0,high school graduate,72,True
66,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,50,False
29,White,Male,divorced,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,50,False
18,Black,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,finished 11th class,40,False
31,White,Male,married,Husband,United States,craft and repair sector,federal government,0,0,associate's degree,40,False
53,,Male,divorced,Not-in-family,Ecuador,craft and repair sector,private sector employee,0,0,high school graduate,60,False
19,White,Female,never married,Unmarried,United States,sales sector,private sector employee,0,0,finished 10th class,40,False
31,White,Female,married,Wife,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,30,False
42,White,Male,married,Husband,United States,execution and management,private sector employee,99999,0,college for less than one year,55,True
34,Black,Male,never married,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,30,False
40,White,Female,married,Wife,United States,service sector,private sector employee,0,0,college for less than one year,35,False
34,Black,Male,married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 11th class,55,False
38,Black,Female,separated,Unmarried,United States,technology and support sector,private sector employee,0,0,college for less than one year,50,False
35,White,Male,separated,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,False
46,White,Male,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
40,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,35,False
34,Asian-Pac-Islander,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,8614,0,associate's degree,60,True
19,White,Female,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,20,False
25,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,38,False
24,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
31,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
39,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,bachelor's degree,28,False
54,White,Male,separated,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,40,False
54,White,Female,divorced,Not-in-family,United States,,,0,0,high school graduate,30,False
32,White,Female,never married,Not-in-family,United States,office and administrative support,state government,0,0,high school graduate,40,False
18,White,Female,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 11th class,12,False
29,White,Male,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,40,False
34,White,Male,married,Husband,,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,54,True
17,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 11th class,20,False
28,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
52,White,Male,married,Husband,Cuba,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,50,False
34,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
51,White,Male,married,Unmarried,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,40,False
36,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,associate's degree,60,True
58,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,40,False
33,White,Male,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,finished 9th class,70,False
36,White,Male,married,Husband,United States,sales sector,private sector employee,15024,0,bachelor's degree,50,True
25,,Female,never married,Other-relative,Ecuador,service sector,private sector employee,0,0,college for less than one year,25,False
23,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,associate's degree,20,False
23,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
53,White,Male,widowed,Not-in-family,United States,technology and support sector,private sector employee,0,0,high school graduate,39,True
39,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,5178,0,college for one or more years without a degree,40,True
23,White,Male,never married,Not-in-family,United States,professional specialty,federal government,0,0,high school graduate,40,False
47,White,Male,never married,Not-in-family,United States,professional specialty,local government,0,0,master's degree,35,True
56,White,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,30,False
62,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,20,True
64,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,finished 4th class,20,False
50,White,Female,never married,Unmarried,United States,private household,private sector employee,0,0,finished 11th class,40,False
46,White,Male,married,Husband,United States,execution and management,federal government,0,0,college for less than one year,48,True
50,White,Male,married,Husband,El-Salvador,sales sector,"owner of a non-incorporated business, professional practice, or farm",15024,0,high school graduate,55,True
47,White,Female,widowed,Not-in-family,United States,execution and management,private sector employee,0,2444,high school graduate,50,True
58,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,39,False
37,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,50,False
32,Amer-Indian-Eskimo,Female,never married,Not-in-family,United States,,,0,0,high school graduate,38,False
63,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,40,False
54,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,45,False
21,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,bachelor's degree,40,False
38,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,bachelor's degree,40,False
42,Black,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
68,White,Female,widowed,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,20,False
28,Black,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,finished 9th class,40,False
66,White,Male,married,Husband,,execution and management,private sector employee,99999,0,bachelor's degree,55,True
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,23,False
27,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,55,False
33,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,1887,high school graduate,20,True
59,White,Male,never married,Not-in-family,United States,execution and management,federal government,0,0,master's degree,40,False
34,White,Male,divorced,Not-in-family,United States,"agriculture, forestry, and fisheries sector","owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,60,False
25,White,Male,married,Husband,United States,protective services sector,private sector employee,3137,0,college for less than one year,40,False
44,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,60,False
30,Black,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,college for less than one year,45,False
19,Asian-Pac-Islander,Female,never married,Own-child,United States,,,0,0,college for less than one year,36,False
53,White,Female,divorced,Not-in-family,United States,office and administrative support,local government,0,0,high school graduate,40,False
22,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
39,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
31,White,Male,never married,Own-child,United States,professional specialty,private sector employee,0,0,associate's degree,3,False
20,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,35,False
33,Black,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 8th class,40,False
22,White,Female,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,30,False
66,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 9th class,25,True
63,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,40,True
22,White,Male,never married,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
45,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,38,True
20,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,35,False
57,White,Male,married,Husband,Poland,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
27,White,Female,never married,Own-child,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 10th class,48,False
27,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,doctoral degree,40,True
57,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 12th class without diploma,40,False
24,Black,Male,never married,Unmarried,United States,professional specialty,private sector employee,0,0,bachelor's degree,20,False
22,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,20,False
48,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,high school graduate,40,False
27,White,Female,divorced,Unmarried,United States,,,0,0,finished 11th class,35,False
28,White,Female,never married,Unmarried,Mexico,service sector,private sector employee,0,0,high school graduate,40,False
45,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,60,True
25,White,Male,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
39,Asian-Pac-Islander,Male,married,Husband,,machine operator and inspector,private sector employee,0,0,high school graduate,40,True
47,White,Male,married,Husband,United States,execution and management,private sector employee,99999,0,master's degree,55,True
26,White,Male,married,Husband,Canada,machine operator and inspector,private sector employee,0,0,master's degree,20,False
50,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,high school graduate,52,False
28,Asian-Pac-Islander,Male,never married,Not-in-family,India,,,0,0,college for less than one year,48,False
