age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
36.0,blue-collar,married,secondary,no,536.0,yes,no,cellular,8.0,apr,274.0,3.0,-1.0,0.0,unknown,True
41.0,technician,married,secondary,no,305.0,yes,yes,cellular,10.0,jul,61.0,4.0,-1.0,0.0,unknown,False
48.0,retired,married,primary,yes,-285.0,no,yes,cellular,19.0,nov,157.0,1.0,-1.0,0.0,unknown,False
60.0,management,married,tertiary,no,474.0,no,no,cellular,31.0,aug,415.0,5.0,186.0,3.0,other,True
41.0,technician,divorced,secondary,no,195.0,no,no,cellular,28.0,aug,260.0,1.0,-1.0,0.0,unknown,False
36.0,blue-collar,married,secondary,no,1272.0,yes,no,cellular,17.0,apr,245.0,1.0,-1.0,0.0,unknown,False
29.0,services,married,secondary,no,417.0,yes,no,cellular,28.0,jul,234.0,11.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,1260.0,no,yes,unknown,21.0,may,93.0,1.0,-1.0,0.0,unknown,False
37.0,admin.,single,secondary,no,262.0,no,no,cellular,7.0,aug,305.0,1.0,179.0,5.0,other,False
41.0,technician,married,secondary,no,65.0,no,no,cellular,22.0,aug,157.0,1.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,secondary,no,9.0,yes,no,cellular,17.0,apr,334.0,2.0,-1.0,0.0,unknown,False
50.0,retired,married,secondary,no,1047.0,no,no,cellular,21.0,nov,98.0,5.0,-1.0,0.0,unknown,False
35.0,services,married,tertiary,no,4655.0,no,no,cellular,9.0,nov,111.0,2.0,-1.0,0.0,unknown,False
31.0,self-employed,single,unknown,no,7118.0,yes,no,cellular,8.0,may,795.0,6.0,170.0,3.0,failure,False
49.0,housemaid,married,secondary,no,3812.0,no,no,unknown,9.0,jun,121.0,2.0,-1.0,0.0,unknown,False
31.0,services,divorced,unknown,no,0.0,no,yes,cellular,9.0,jul,138.0,1.0,-1.0,0.0,unknown,False
29.0,technician,single,tertiary,no,370.0,yes,no,cellular,29.0,jan,119.0,2.0,251.0,5.0,failure,False
44.0,blue-collar,married,secondary,no,476.0,no,no,cellular,14.0,jul,173.0,6.0,-1.0,0.0,unknown,False
32.0,management,married,secondary,no,251.0,no,no,cellular,25.0,aug,272.0,6.0,-1.0,0.0,unknown,False
36.0,management,married,unknown,no,1597.0,yes,no,cellular,21.0,nov,137.0,1.0,-1.0,0.0,unknown,False
34.0,housemaid,divorced,secondary,no,-28.0,yes,no,cellular,6.0,feb,514.0,2.0,-1.0,0.0,unknown,False
31.0,management,single,tertiary,no,6542.0,yes,no,cellular,21.0,nov,71.0,3.0,192.0,2.0,other,False
33.0,technician,married,tertiary,no,326.0,yes,no,cellular,17.0,nov,238.0,1.0,-1.0,0.0,unknown,False
28.0,entrepreneur,single,tertiary,no,104.0,no,no,cellular,30.0,apr,170.0,1.0,-1.0,0.0,unknown,False
24.0,blue-collar,single,secondary,no,171.0,yes,no,unknown,21.0,may,151.0,2.0,-1.0,0.0,unknown,False
38.0,blue-collar,married,secondary,no,4321.0,no,no,cellular,18.0,may,252.0,1.0,85.0,6.0,failure,False
33.0,blue-collar,married,secondary,no,66.0,no,no,cellular,10.0,jul,182.0,1.0,-1.0,0.0,unknown,False
28.0,management,single,tertiary,no,278.0,no,yes,cellular,29.0,jan,194.0,1.0,-1.0,0.0,unknown,False
41.0,technician,married,secondary,no,112.0,yes,no,cellular,18.0,nov,55.0,1.0,-1.0,0.0,unknown,False
51.0,services,married,secondary,no,0.0,no,yes,unknown,26.0,jun,565.0,3.0,-1.0,0.0,unknown,False
47.0,admin.,single,primary,no,683.0,no,no,cellular,17.0,apr,73.0,1.0,148.0,1.0,failure,False
40.0,blue-collar,married,primary,no,2132.0,no,no,unknown,19.0,jun,143.0,1.0,-1.0,0.0,unknown,False
31.0,blue-collar,single,primary,no,-147.0,no,yes,cellular,9.0,jul,263.0,2.0,-1.0,0.0,unknown,False
29.0,blue-collar,married,primary,no,5.0,yes,yes,telephone,21.0,jul,53.0,1.0,-1.0,0.0,unknown,False
39.0,entrepreneur,married,primary,no,13930.0,yes,no,cellular,25.0,jul,337.0,2.0,-1.0,0.0,unknown,False
58.0,retired,married,secondary,yes,-146.0,no,yes,cellular,28.0,aug,192.0,8.0,-1.0,0.0,unknown,False
43.0,management,divorced,tertiary,no,38.0,yes,no,cellular,25.0,jul,197.0,6.0,-1.0,0.0,unknown,False
44.0,services,married,secondary,no,1335.0,yes,no,cellular,30.0,jul,94.0,5.0,-1.0,0.0,unknown,False
33.0,technician,married,secondary,no,81.0,no,no,cellular,19.0,aug,671.0,2.0,-1.0,0.0,unknown,False
56.0,management,divorced,tertiary,no,968.0,no,no,cellular,17.0,nov,105.0,1.0,-1.0,0.0,unknown,False
33.0,technician,single,tertiary,no,317.0,yes,no,cellular,4.0,jun,323.0,1.0,80.0,14.0,other,True
30.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,14.0,jul,768.0,2.0,-1.0,0.0,unknown,False
37.0,services,single,tertiary,no,718.0,no,no,unknown,17.0,jun,43.0,1.0,-1.0,0.0,unknown,False
50.0,management,married,tertiary,no,89.0,no,no,unknown,20.0,jun,35.0,2.0,-1.0,0.0,unknown,False
38.0,management,single,tertiary,no,574.0,yes,no,cellular,28.0,jan,62.0,1.0,-1.0,0.0,unknown,False
42.0,admin.,divorced,secondary,no,241.0,yes,no,cellular,15.0,may,1012.0,3.0,-1.0,0.0,unknown,True
56.0,entrepreneur,single,tertiary,no,1745.0,yes,no,cellular,30.0,jan,374.0,4.0,-1.0,0.0,unknown,False
38.0,services,married,secondary,no,-349.0,yes,no,cellular,20.0,apr,111.0,2.0,328.0,5.0,failure,False
61.0,retired,married,secondary,no,286.0,no,no,cellular,7.0,oct,525.0,1.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,416.0,yes,no,cellular,7.0,apr,145.0,1.0,-1.0,0.0,unknown,False
38.0,management,married,tertiary,no,76.0,yes,no,cellular,20.0,apr,167.0,2.0,287.0,3.0,failure,False
39.0,management,married,tertiary,no,0.0,yes,no,unknown,29.0,may,184.0,2.0,-1.0,0.0,unknown,False
32.0,management,married,tertiary,no,937.0,no,no,cellular,28.0,aug,90.0,1.0,94.0,2.0,failure,False
31.0,technician,single,secondary,no,354.0,no,yes,cellular,22.0,aug,186.0,2.0,-1.0,0.0,unknown,False
53.0,blue-collar,married,secondary,no,3079.0,no,no,cellular,5.0,apr,759.0,1.0,-1.0,0.0,unknown,False
53.0,blue-collar,married,secondary,no,143.0,yes,no,cellular,7.0,jul,122.0,5.0,-1.0,0.0,unknown,False
58.0,retired,married,primary,no,1351.0,yes,no,telephone,17.0,apr,392.0,3.0,-1.0,0.0,unknown,False
58.0,blue-collar,married,primary,no,5279.0,yes,no,unknown,17.0,jun,93.0,6.0,-1.0,0.0,unknown,False
41.0,services,married,secondary,no,1445.0,no,no,cellular,21.0,nov,104.0,3.0,-1.0,0.0,unknown,False
53.0,blue-collar,married,primary,no,1409.0,yes,no,cellular,2.0,apr,464.0,1.0,287.0,1.0,failure,False
46.0,unemployed,married,secondary,no,1040.0,no,no,telephone,12.0,aug,542.0,1.0,78.0,5.0,failure,False
38.0,admin.,divorced,secondary,no,74.0,yes,no,cellular,23.0,jul,279.0,3.0,-1.0,0.0,unknown,False
39.0,technician,divorced,secondary,no,80.0,no,no,unknown,20.0,jun,124.0,2.0,-1.0,0.0,unknown,False
32.0,blue-collar,divorced,primary,no,158.0,yes,no,cellular,5.0,feb,728.0,4.0,253.0,1.0,failure,False
20.0,student,single,secondary,no,1819.0,no,no,cellular,9.0,apr,245.0,3.0,-1.0,0.0,unknown,True
29.0,management,married,tertiary,no,1441.0,yes,no,cellular,4.0,feb,80.0,2.0,-1.0,0.0,unknown,True
37.0,management,married,tertiary,no,466.0,yes,no,cellular,11.0,jul,92.0,2.0,-1.0,0.0,unknown,False
19.0,student,single,secondary,no,424.0,no,no,cellular,30.0,jun,121.0,3.0,195.0,2.0,other,False
29.0,technician,married,secondary,no,1599.0,yes,no,cellular,8.0,jul,115.0,1.0,61.0,1.0,failure,False
54.0,self-employed,married,secondary,no,641.0,yes,no,cellular,20.0,nov,399.0,2.0,-1.0,0.0,unknown,False
61.0,retired,married,secondary,no,89.0,no,no,cellular,28.0,jan,477.0,2.0,92.0,3.0,failure,False
50.0,technician,married,secondary,no,1130.0,yes,no,cellular,23.0,jul,119.0,2.0,-1.0,0.0,unknown,False
51.0,housemaid,married,secondary,no,1752.0,no,yes,cellular,21.0,jul,335.0,8.0,-1.0,0.0,unknown,False
25.0,admin.,single,secondary,no,1099.0,no,no,cellular,2.0,mar,131.0,12.0,-1.0,0.0,unknown,False
42.0,admin.,divorced,secondary,no,2129.0,no,no,cellular,13.0,aug,633.0,1.0,182.0,2.0,other,True
37.0,blue-collar,married,primary,no,53.0,yes,no,unknown,19.0,may,467.0,4.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,925.0,no,no,cellular,8.0,jun,200.0,4.0,-1.0,0.0,unknown,True
33.0,admin.,married,secondary,no,44.0,yes,yes,unknown,7.0,may,231.0,1.0,-1.0,0.0,unknown,False
58.0,technician,married,primary,no,4198.0,no,no,cellular,11.0,feb,309.0,5.0,-1.0,0.0,unknown,False
36.0,technician,married,secondary,no,186.0,yes,no,cellular,12.0,may,187.0,3.0,-1.0,0.0,unknown,False
44.0,management,married,secondary,no,8262.0,yes,no,cellular,6.0,apr,150.0,1.0,257.0,16.0,failure,False
55.0,technician,married,secondary,no,956.0,yes,yes,cellular,5.0,feb,116.0,4.0,-1.0,0.0,unknown,False
29.0,entrepreneur,single,primary,no,97.0,yes,no,cellular,29.0,jan,200.0,1.0,-1.0,0.0,unknown,False
20.0,student,single,secondary,no,1681.0,no,no,telephone,16.0,apr,130.0,1.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,1572.0,no,no,cellular,28.0,jan,200.0,1.0,-1.0,0.0,unknown,False
29.0,management,single,tertiary,no,330.0,yes,no,unknown,21.0,may,315.0,1.0,-1.0,0.0,unknown,False
38.0,management,single,tertiary,no,0.0,yes,no,cellular,17.0,nov,213.0,2.0,-1.0,0.0,unknown,False
46.0,blue-collar,married,primary,no,2427.0,no,no,cellular,23.0,jul,40.0,1.0,-1.0,0.0,unknown,False
50.0,technician,single,tertiary,no,0.0,yes,no,unknown,8.0,may,393.0,2.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,secondary,no,496.0,yes,no,cellular,18.0,nov,135.0,3.0,-1.0,0.0,unknown,False
57.0,admin.,married,secondary,no,7.0,yes,no,unknown,14.0,may,65.0,6.0,-1.0,0.0,unknown,False
27.0,admin.,single,tertiary,no,662.0,no,no,cellular,30.0,apr,47.0,1.0,-1.0,0.0,unknown,False
35.0,technician,married,secondary,no,31.0,no,no,cellular,25.0,aug,390.0,8.0,-1.0,0.0,unknown,False
56.0,blue-collar,married,primary,no,197.0,no,no,unknown,9.0,jun,258.0,2.0,-1.0,0.0,unknown,False
29.0,services,single,secondary,no,23.0,yes,yes,cellular,18.0,may,159.0,3.0,371.0,2.0,other,False
30.0,blue-collar,married,secondary,no,364.0,yes,yes,cellular,4.0,feb,331.0,1.0,-1.0,0.0,unknown,False
38.0,admin.,married,secondary,no,3047.0,yes,no,unknown,6.0,may,285.0,2.0,-1.0,0.0,unknown,False
24.0,student,single,secondary,no,372.0,yes,no,cellular,17.0,apr,143.0,1.0,-1.0,0.0,unknown,False
59.0,management,single,secondary,no,181.0,yes,no,unknown,9.0,may,485.0,1.0,-1.0,0.0,unknown,False
49.0,technician,divorced,tertiary,no,0.0,no,no,cellular,19.0,aug,68.0,2.0,-1.0,0.0,unknown,False
37.0,unemployed,married,secondary,no,2424.0,no,no,cellular,20.0,nov,633.0,2.0,156.0,2.0,other,False
57.0,technician,married,tertiary,no,1181.0,no,no,cellular,29.0,jul,169.0,2.0,182.0,2.0,success,True
35.0,blue-collar,single,primary,no,-269.0,yes,no,unknown,9.0,jun,96.0,10.0,-1.0,0.0,unknown,False
39.0,unemployed,divorced,secondary,no,193.0,yes,no,unknown,15.0,may,73.0,1.0,-1.0,0.0,unknown,False
58.0,retired,married,secondary,no,158.0,yes,yes,cellular,2.0,feb,156.0,5.0,-1.0,0.0,unknown,False
32.0,blue-collar,single,primary,no,3595.0,yes,no,cellular,21.0,nov,171.0,2.0,-1.0,0.0,unknown,False
54.0,technician,married,secondary,no,0.0,no,no,telephone,5.0,feb,744.0,3.0,-1.0,0.0,unknown,True
54.0,technician,married,tertiary,no,4582.0,yes,no,unknown,15.0,may,165.0,1.0,-1.0,0.0,unknown,False
28.0,student,single,tertiary,no,1096.0,no,no,cellular,28.0,jan,81.0,2.0,-1.0,0.0,unknown,False
38.0,management,married,tertiary,no,2978.0,no,yes,unknown,20.0,jun,65.0,2.0,-1.0,0.0,unknown,False
38.0,services,married,secondary,no,3039.0,yes,yes,cellular,11.0,may,146.0,2.0,-1.0,0.0,unknown,False
35.0,blue-collar,divorced,primary,no,0.0,no,no,unknown,1.0,jul,55.0,1.0,-1.0,0.0,unknown,False
51.0,blue-collar,married,primary,no,5206.0,yes,no,cellular,20.0,nov,168.0,3.0,-1.0,0.0,unknown,False
61.0,retired,married,secondary,no,89.0,no,no,cellular,28.0,oct,154.0,1.0,181.0,2.0,failure,False
38.0,technician,divorced,tertiary,no,465.0,no,yes,cellular,28.0,jul,30.0,3.0,-1.0,0.0,unknown,False
31.0,blue-collar,married,secondary,no,92.0,yes,no,unknown,16.0,may,688.0,1.0,-1.0,0.0,unknown,True
38.0,technician,divorced,secondary,no,-453.0,no,yes,cellular,27.0,aug,15.0,9.0,-1.0,0.0,unknown,False
22.0,student,single,secondary,no,0.0,no,no,cellular,6.0,feb,229.0,6.0,-1.0,0.0,unknown,True
30.0,technician,single,secondary,no,0.0,no,no,cellular,28.0,aug,102.0,10.0,-1.0,0.0,unknown,False
44.0,technician,married,secondary,no,682.0,no,no,cellular,27.0,aug,85.0,3.0,-1.0,0.0,unknown,False
36.0,admin.,married,secondary,no,786.0,yes,yes,cellular,10.0,jul,148.0,1.0,-1.0,0.0,unknown,False
62.0,blue-collar,married,primary,no,115.0,no,no,telephone,29.0,oct,157.0,4.0,183.0,3.0,failure,False
65.0,unemployed,married,secondary,no,3195.0,no,no,telephone,2.0,mar,904.0,1.0,-1.0,0.0,unknown,True
55.0,retired,divorced,secondary,no,138.0,no,no,cellular,17.0,jul,205.0,1.0,-1.0,0.0,unknown,False
40.0,blue-collar,married,primary,no,640.0,yes,yes,unknown,8.0,may,347.0,2.0,-1.0,0.0,unknown,False
43.0,blue-collar,single,primary,no,181.0,yes,no,cellular,7.0,may,174.0,1.0,343.0,2.0,failure,False
43.0,blue-collar,single,primary,no,36.0,yes,no,unknown,9.0,may,163.0,2.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,secondary,no,500.0,yes,no,cellular,14.0,jul,324.0,2.0,-1.0,0.0,unknown,False
24.0,blue-collar,single,secondary,no,117.0,yes,yes,unknown,12.0,may,470.0,1.0,-1.0,0.0,unknown,False
28.0,management,single,tertiary,no,224.0,yes,no,cellular,2.0,feb,97.0,3.0,-1.0,0.0,unknown,False
29.0,blue-collar,married,secondary,no,368.0,yes,no,cellular,15.0,may,345.0,1.0,310.0,7.0,failure,False
26.0,blue-collar,single,secondary,no,249.0,yes,no,cellular,29.0,jan,235.0,3.0,262.0,5.0,failure,False
40.0,admin.,married,primary,no,1314.0,yes,no,unknown,29.0,may,284.0,1.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,2.0,no,no,cellular,27.0,aug,19.0,21.0,-1.0,0.0,unknown,False
36.0,blue-collar,married,secondary,no,138.0,yes,no,unknown,4.0,jun,84.0,3.0,-1.0,0.0,unknown,False
38.0,blue-collar,married,secondary,no,220.0,yes,no,cellular,29.0,jan,207.0,2.0,-1.0,0.0,unknown,False
31.0,admin.,single,secondary,no,144.0,yes,no,cellular,21.0,nov,51.0,2.0,140.0,11.0,failure,False
42.0,technician,married,secondary,no,420.0,yes,no,unknown,8.0,may,94.0,1.0,-1.0,0.0,unknown,False
29.0,housemaid,married,secondary,no,243.0,yes,no,unknown,3.0,jun,35.0,1.0,-1.0,0.0,unknown,False
58.0,services,divorced,secondary,no,462.0,no,no,cellular,13.0,nov,495.0,1.0,93.0,1.0,success,True
54.0,technician,married,unknown,no,0.0,no,no,cellular,30.0,jan,491.0,1.0,-1.0,0.0,unknown,False
48.0,technician,married,secondary,no,268.0,no,no,cellular,16.0,jul,128.0,1.0,-1.0,0.0,unknown,False
23.0,student,single,unknown,no,854.0,yes,no,unknown,28.0,may,664.0,2.0,-1.0,0.0,unknown,True
41.0,blue-collar,married,primary,no,795.0,yes,yes,cellular,16.0,apr,150.0,1.0,-1.0,0.0,unknown,False
