age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
38,services,married,primary,yes,1,yes,no,cellular,17,jul,169,7,client was not previously contacted,0,unknown,False
34,technician,married,secondary,no,0,no,no,cellular,28,aug,183,10,client was not previously contacted,0,unknown,False
40,management,married,tertiary,no,1308,no,no,telephone,3,feb,1776,2,client was not previously contacted,0,unknown,True
22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,client was not previously contacted,0,unknown,True
36,management,married,tertiary,no,-825,no,no,unknown,27,may,95,1,client was not previously contacted,0,unknown,False
33,entrepreneur,married,secondary,no,-118,yes,yes,unknown,27,may,421,3,client was not previously contacted,0,unknown,False
31,blue-collar,married,secondary,no,873,yes,no,unknown,23,may,145,4,client was not previously contacted,0,unknown,False
41,management,single,tertiary,no,1216,yes,no,unknown,21,may,53,3,client was not previously contacted,0,unknown,False
29,services,single,secondary,no,193,yes,no,unknown,30,may,288,2,client was not previously contacted,0,unknown,False
35,blue-collar,married,primary,no,0,no,no,cellular,21,jul,145,3,client was not previously contacted,0,unknown,False
54,technician,married,secondary,no,1455,yes,no,unknown,18,jun,90,4,client was not previously contacted,0,unknown,False
39,blue-collar,married,primary,no,52,no,no,cellular,13,aug,69,1,client was not previously contacted,0,unknown,False
48,blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,693,2,client was not previously contacted,0,unknown,False
36,services,single,primary,no,183,no,no,unknown,12,jun,167,5,client was not previously contacted,0,unknown,False
31,unemployed,single,secondary,no,500,yes,no,cellular,18,may,184,2,350,2,failure,False
33,blue-collar,married,secondary,no,931,yes,no,cellular,5,may,272,2,336,1,failure,False
43,blue-collar,married,secondary,no,3,yes,no,telephone,13,may,26,1,174,2,failure,False
39,services,single,secondary,no,322,yes,no,cellular,11,may,35,1,350,1,failure,False
39,technician,married,secondary,no,504,yes,no,unknown,12,may,495,1,client was not previously contacted,0,unknown,False
49,technician,married,secondary,no,662,no,no,unknown,18,jun,47,2,client was not previously contacted,0,unknown,False
25,student,single,tertiary,no,1189,no,no,cellular,3,dec,110,1,183,1,success,False
55,blue-collar,married,secondary,no,1569,yes,no,cellular,8,may,156,4,client was not previously contacted,0,unknown,False
31,admin.,single,tertiary,no,2004,no,no,cellular,19,nov,117,1,client was not previously contacted,0,unknown,False
30,technician,married,tertiary,no,0,yes,yes,cellular,23,jul,232,1,client was not previously contacted,0,unknown,False
38,services,married,secondary,no,2600,no,no,unknown,5,jun,27,2,client was not previously contacted,0,unknown,False
44,management,married,tertiary,no,1646,yes,no,cellular,29,jul,292,6,251,1,failure,False
33,blue-collar,married,primary,no,494,yes,no,cellular,7,may,159,1,346,2,failure,False
56,management,married,tertiary,no,12356,yes,no,cellular,26,may,410,1,551,5,other,True
57,retired,married,primary,no,37,no,no,unknown,25,jun,259,2,client was not previously contacted,0,unknown,False
52,technician,divorced,secondary,no,5102,no,no,cellular,8,aug,117,2,client was not previously contacted,0,unknown,False
39,blue-collar,married,primary,no,111,no,no,cellular,18,nov,201,2,client was not previously contacted,0,unknown,False
47,technician,married,primary,no,1280,no,no,cellular,8,may,51,1,client was not previously contacted,0,unknown,False
