age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
56,technician,married,primary,no,284,no,no,cellular,4,feb,177,1,197,9,failure,False
31,technician,single,secondary,no,628,yes,no,unknown,12,may,1083,2,client was not previously contacted,0,unknown,False
51,admin.,married,secondary,no,684,yes,no,cellular,20,nov,68,1,client was not previously contacted,0,unknown,False
60,technician,divorced,secondary,no,0,no,no,unknown,6,jun,105,1,client was not previously contacted,0,unknown,False
42,technician,divorced,tertiary,no,343,no,no,cellular,25,aug,87,4,client was not previously contacted,0,unknown,False
39,services,married,secondary,no,208,no,yes,cellular,9,feb,122,2,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,108,yes,no,telephone,31,jul,51,21,client was not previously contacted,0,unknown,False
52,technician,divorced,secondary,no,144,yes,no,cellular,15,may,362,1,client was not previously contacted,0,unknown,False
33,blue-collar,married,secondary,no,175,yes,no,unknown,15,may,392,2,client was not previously contacted,0,unknown,False
53,retired,married,secondary,no,366,no,yes,cellular,16,jul,171,6,client was not previously contacted,0,unknown,False
33,technician,married,secondary,no,804,no,yes,telephone,18,aug,212,2,client was not previously contacted,0,unknown,False
45,services,married,secondary,no,-158,yes,no,telephone,29,jul,340,1,client was not previously contacted,0,unknown,False
47,management,married,primary,no,52,yes,yes,unknown,15,may,140,1,client was not previously contacted,0,unknown,False
29,admin.,single,secondary,no,315,yes,no,unknown,2,jun,121,4,client was not previously contacted,0,unknown,False
33,blue-collar,married,primary,no,256,yes,no,unknown,21,may,151,2,client was not previously contacted,0,unknown,False
27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,client was not previously contacted,0,unknown,False
36,blue-collar,married,primary,no,0,no,no,telephone,9,jul,39,1,client was not previously contacted,0,unknown,False
23,blue-collar,married,primary,no,-213,no,no,unknown,13,may,165,2,client was not previously contacted,0,unknown,False
31,admin.,single,secondary,no,-48,yes,no,unknown,16,may,254,17,client was not previously contacted,0,unknown,False
47,blue-collar,married,primary,no,117,yes,no,unknown,7,may,113,2,client was not previously contacted,0,unknown,False
36,management,married,tertiary,no,396,no,no,cellular,21,nov,64,2,100,5,failure,False
44,technician,divorced,secondary,no,-357,yes,yes,unknown,28,may,318,2,client was not previously contacted,0,unknown,False
58,unemployed,married,secondary,no,0,no,no,unknown,3,jul,84,1,client was not previously contacted,0,unknown,False
55,retired,divorced,tertiary,no,0,no,no,cellular,18,may,616,1,370,1,success,True
43,blue-collar,married,primary,no,8,no,yes,cellular,21,jul,564,2,client was not previously contacted,0,unknown,False
44,management,married,tertiary,no,1383,no,no,cellular,22,aug,243,12,client was not previously contacted,0,unknown,False
31,self-employed,married,secondary,no,33,no,no,cellular,6,aug,165,4,client was not previously contacted,0,unknown,False
28,admin.,married,secondary,no,330,no,no,cellular,2,dec,357,1,188,3,other,True
42,self-employed,married,secondary,no,95,no,no,cellular,19,aug,119,6,client was not previously contacted,0,unknown,False
38,technician,married,secondary,no,625,yes,no,unknown,4,jun,140,2,client was not previously contacted,0,unknown,False
46,blue-collar,married,secondary,no,2836,yes,no,cellular,14,may,13,7,358,7,other,False
48,housemaid,married,tertiary,no,197,no,no,cellular,28,aug,256,8,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,938,no,no,cellular,14,jun,472,1,384,3,failure,False
40,management,married,tertiary,no,-117,yes,no,cellular,17,jul,770,2,client was not previously contacted,0,unknown,False
33,blue-collar,married,secondary,no,137,no,yes,cellular,18,jul,305,12,client was not previously contacted,0,unknown,False
35,admin.,married,secondary,no,1204,no,no,cellular,3,sep,789,2,client was not previously contacted,0,unknown,False
72,retired,married,primary,no,2304,no,no,telephone,5,may,510,4,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,220,no,yes,cellular,12,aug,111,2,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,-571,yes,yes,unknown,26,may,207,4,client was not previously contacted,0,unknown,False
60,blue-collar,married,secondary,no,2879,yes,no,cellular,5,aug,122,1,client was not previously contacted,0,unknown,False
57,admin.,married,secondary,no,100,no,no,unknown,28,may,23,16,client was not previously contacted,0,unknown,False
38,blue-collar,single,tertiary,no,263,yes,no,cellular,14,jul,84,6,client was not previously contacted,0,unknown,False
30,blue-collar,single,secondary,no,155,yes,yes,cellular,9,jul,1426,3,client was not previously contacted,0,unknown,True
41,admin.,married,secondary,no,2993,yes,no,cellular,22,jul,24,12,client was not previously contacted,0,unknown,False
45,management,married,tertiary,no,726,yes,yes,cellular,18,jul,199,1,client was not previously contacted,0,unknown,False
44,admin.,divorced,secondary,no,161,yes,no,unknown,7,may,89,2,client was not previously contacted,0,unknown,False
70,blue-collar,married,primary,no,3075,no,no,telephone,10,aug,74,1,client was not previously contacted,0,unknown,False
28,unemployed,married,secondary,no,655,yes,no,unknown,4,jun,606,2,client was not previously contacted,0,unknown,False
42,management,married,tertiary,no,1686,yes,yes,cellular,20,apr,522,4,client was not previously contacted,0,unknown,False
31,services,single,secondary,no,122,yes,no,cellular,4,feb,157,4,268,2,failure,False
47,technician,married,secondary,no,644,no,no,telephone,28,jan,54,3,160,13,failure,False
33,student,single,tertiary,no,3404,yes,no,unknown,2,jun,312,3,client was not previously contacted,0,unknown,False
40,management,single,tertiary,no,-275,yes,no,unknown,8,may,219,2,client was not previously contacted,0,unknown,False
43,admin.,single,secondary,no,250,yes,no,cellular,4,feb,390,2,client was not previously contacted,0,unknown,False
43,management,divorced,tertiary,no,171,no,no,cellular,18,aug,67,2,client was not previously contacted,0,unknown,False
44,technician,married,secondary,no,1371,no,no,cellular,7,aug,159,3,client was not previously contacted,0,unknown,False
59,unemployed,divorced,secondary,no,2921,no,no,telephone,3,feb,251,1,client was not previously contacted,0,unknown,False
36,services,single,secondary,no,398,yes,yes,unknown,17,jun,77,2,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,1396,yes,no,cellular,17,jul,630,1,client was not previously contacted,0,unknown,False
29,admin.,single,secondary,no,596,yes,no,cellular,18,may,172,2,346,6,failure,False
35,admin.,divorced,secondary,no,1085,no,no,cellular,4,feb,195,6,97,12,other,True
52,services,divorced,secondary,no,238,yes,no,cellular,6,may,101,1,362,5,other,False
59,services,divorced,primary,no,6290,yes,no,cellular,17,apr,19,4,client was not previously contacted,0,unknown,False
41,management,single,tertiary,no,275,yes,no,cellular,18,nov,82,2,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,1587,yes,no,cellular,28,jul,200,2,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,536,yes,no,cellular,8,apr,274,3,client was not previously contacted,0,unknown,True
41,technician,married,secondary,no,305,yes,yes,cellular,10,jul,61,4,client was not previously contacted,0,unknown,False
48,retired,married,primary,yes,-285,no,yes,cellular,19,nov,157,1,client was not previously contacted,0,unknown,False
60,management,married,tertiary,no,474,no,no,cellular,31,aug,415,5,186,3,other,True
41,technician,divorced,secondary,no,195,no,no,cellular,28,aug,260,1,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,1272,yes,no,cellular,17,apr,245,1,client was not previously contacted,0,unknown,False
29,services,married,secondary,no,417,yes,no,cellular,28,jul,234,11,client was not previously contacted,0,unknown,False
31,management,married,tertiary,no,1260,no,yes,unknown,21,may,93,1,client was not previously contacted,0,unknown,False
37,admin.,single,secondary,no,262,no,no,cellular,7,aug,305,1,179,5,other,False
41,technician,married,secondary,no,65,no,no,cellular,22,aug,157,1,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,9,yes,no,cellular,17,apr,334,2,client was not previously contacted,0,unknown,False
50,retired,married,secondary,no,1047,no,no,cellular,21,nov,98,5,client was not previously contacted,0,unknown,False
35,services,married,tertiary,no,4655,no,no,cellular,9,nov,111,2,client was not previously contacted,0,unknown,False
31,self-employed,single,unknown,no,7118,yes,no,cellular,8,may,795,6,170,3,failure,False
49,housemaid,married,secondary,no,3812,no,no,unknown,9,jun,121,2,client was not previously contacted,0,unknown,False
31,services,divorced,unknown,no,0,no,yes,cellular,9,jul,138,1,client was not previously contacted,0,unknown,False
29,technician,single,tertiary,no,370,yes,no,cellular,29,jan,119,2,251,5,failure,False
44,blue-collar,married,secondary,no,476,no,no,cellular,14,jul,173,6,client was not previously contacted,0,unknown,False
32,management,married,secondary,no,251,no,no,cellular,25,aug,272,6,client was not previously contacted,0,unknown,False
36,management,married,unknown,no,1597,yes,no,cellular,21,nov,137,1,client was not previously contacted,0,unknown,False
34,housemaid,divorced,secondary,no,-28,yes,no,cellular,6,feb,514,2,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,6542,yes,no,cellular,21,nov,71,3,192,2,other,False
33,technician,married,tertiary,no,326,yes,no,cellular,17,nov,238,1,client was not previously contacted,0,unknown,False
28,entrepreneur,single,tertiary,no,104,no,no,cellular,30,apr,170,1,client was not previously contacted,0,unknown,False
24,blue-collar,single,secondary,no,171,yes,no,unknown,21,may,151,2,client was not previously contacted,0,unknown,False
38,blue-collar,married,secondary,no,4321,no,no,cellular,18,may,252,1,85,6,failure,False
33,blue-collar,married,secondary,no,66,no,no,cellular,10,jul,182,1,client was not previously contacted,0,unknown,False
28,management,single,tertiary,no,278,no,yes,cellular,29,jan,194,1,client was not previously contacted,0,unknown,False
41,technician,married,secondary,no,112,yes,no,cellular,18,nov,55,1,client was not previously contacted,0,unknown,False
51,services,married,secondary,no,0,no,yes,unknown,26,jun,565,3,client was not previously contacted,0,unknown,False
47,admin.,single,primary,no,683,no,no,cellular,17,apr,73,1,148,1,failure,False
40,blue-collar,married,primary,no,2132,no,no,unknown,19,jun,143,1,client was not previously contacted,0,unknown,False
31,blue-collar,single,primary,no,-147,no,yes,cellular,9,jul,263,2,client was not previously contacted,0,unknown,False
29,blue-collar,married,primary,no,5,yes,yes,telephone,21,jul,53,1,client was not previously contacted,0,unknown,False
39,entrepreneur,married,primary,no,13930,yes,no,cellular,25,jul,337,2,client was not previously contacted,0,unknown,False
58,retired,married,secondary,yes,-146,no,yes,cellular,28,aug,192,8,client was not previously contacted,0,unknown,False
43,management,divorced,tertiary,no,38,yes,no,cellular,25,jul,197,6,client was not previously contacted,0,unknown,False
44,services,married,secondary,no,1335,yes,no,cellular,30,jul,94,5,client was not previously contacted,0,unknown,False
33,technician,married,secondary,no,81,no,no,cellular,19,aug,671,2,client was not previously contacted,0,unknown,False
56,management,divorced,tertiary,no,968,no,no,cellular,17,nov,105,1,client was not previously contacted,0,unknown,False
33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,323,1,80,14,other,True
30,blue-collar,single,secondary,no,0,yes,no,cellular,14,jul,768,2,client was not previously contacted,0,unknown,False
37,services,single,tertiary,no,718,no,no,unknown,17,jun,43,1,client was not previously contacted,0,unknown,False
50,management,married,tertiary,no,89,no,no,unknown,20,jun,35,2,client was not previously contacted,0,unknown,False
38,management,single,tertiary,no,574,yes,no,cellular,28,jan,62,1,client was not previously contacted,0,unknown,False
42,admin.,divorced,secondary,no,241,yes,no,cellular,15,may,1012,3,client was not previously contacted,0,unknown,True
56,entrepreneur,single,tertiary,no,1745,yes,no,cellular,30,jan,374,4,client was not previously contacted,0,unknown,False
38,services,married,secondary,no,-349,yes,no,cellular,20,apr,111,2,328,5,failure,False
61,retired,married,secondary,no,286,no,no,cellular,7,oct,525,1,client was not previously contacted,0,unknown,False
39,management,married,tertiary,no,416,yes,no,cellular,7,apr,145,1,client was not previously contacted,0,unknown,False
38,management,married,tertiary,no,76,yes,no,cellular,20,apr,167,2,287,3,failure,False
39,management,married,tertiary,no,0,yes,no,unknown,29,may,184,2,client was not previously contacted,0,unknown,False
32,management,married,tertiary,no,937,no,no,cellular,28,aug,90,1,94,2,failure,False
31,technician,single,secondary,no,354,no,yes,cellular,22,aug,186,2,client was not previously contacted,0,unknown,False
53,blue-collar,married,secondary,no,3079,no,no,cellular,5,apr,759,1,client was not previously contacted,0,unknown,False
53,blue-collar,married,secondary,no,143,yes,no,cellular,7,jul,122,5,client was not previously contacted,0,unknown,False
58,retired,married,primary,no,1351,yes,no,telephone,17,apr,392,3,client was not previously contacted,0,unknown,False
58,blue-collar,married,primary,no,5279,yes,no,unknown,17,jun,93,6,client was not previously contacted,0,unknown,False
41,services,married,secondary,no,1445,no,no,cellular,21,nov,104,3,client was not previously contacted,0,unknown,False
53,blue-collar,married,primary,no,1409,yes,no,cellular,2,apr,464,1,287,1,failure,False
46,unemployed,married,secondary,no,1040,no,no,telephone,12,aug,542,1,78,5,failure,False
38,admin.,divorced,secondary,no,74,yes,no,cellular,23,jul,279,3,client was not previously contacted,0,unknown,False
39,technician,divorced,secondary,no,80,no,no,unknown,20,jun,124,2,client was not previously contacted,0,unknown,False
32,blue-collar,divorced,primary,no,158,yes,no,cellular,5,feb,728,4,253,1,failure,False
20,student,single,secondary,no,1819,no,no,cellular,9,apr,245,3,client was not previously contacted,0,unknown,True
29,management,married,tertiary,no,1441,yes,no,cellular,4,feb,80,2,client was not previously contacted,0,unknown,True
37,management,married,tertiary,no,466,yes,no,cellular,11,jul,92,2,client was not previously contacted,0,unknown,False
19,student,single,secondary,no,424,no,no,cellular,30,jun,121,3,195,2,other,False
29,technician,married,secondary,no,1599,yes,no,cellular,8,jul,115,1,61,1,failure,False
54,self-employed,married,secondary,no,641,yes,no,cellular,20,nov,399,2,client was not previously contacted,0,unknown,False
61,retired,married,secondary,no,89,no,no,cellular,28,jan,477,2,92,3,failure,False
50,technician,married,secondary,no,1130,yes,no,cellular,23,jul,119,2,client was not previously contacted,0,unknown,False
51,housemaid,married,secondary,no,1752,no,yes,cellular,21,jul,335,8,client was not previously contacted,0,unknown,False
25,admin.,single,secondary,no,1099,no,no,cellular,2,mar,131,12,client was not previously contacted,0,unknown,False
42,admin.,divorced,secondary,no,2129,no,no,cellular,13,aug,633,1,182,2,other,True
37,blue-collar,married,primary,no,53,yes,no,unknown,19,may,467,4,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,925,no,no,cellular,8,jun,200,4,client was not previously contacted,0,unknown,True
33,admin.,married,secondary,no,44,yes,yes,unknown,7,may,231,1,client was not previously contacted,0,unknown,False
58,technician,married,primary,no,4198,no,no,cellular,11,feb,309,5,client was not previously contacted,0,unknown,False
36,technician,married,secondary,no,186,yes,no,cellular,12,may,187,3,client was not previously contacted,0,unknown,False
44,management,married,secondary,no,8262,yes,no,cellular,6,apr,150,1,257,16,failure,False
55,technician,married,secondary,no,956,yes,yes,cellular,5,feb,116,4,client was not previously contacted,0,unknown,False
29,entrepreneur,single,primary,no,97,yes,no,cellular,29,jan,200,1,client was not previously contacted,0,unknown,False
20,student,single,secondary,no,1681,no,no,telephone,16,apr,130,1,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,1572,no,no,cellular,28,jan,200,1,client was not previously contacted,0,unknown,False
29,management,single,tertiary,no,330,yes,no,unknown,21,may,315,1,client was not previously contacted,0,unknown,False
38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,client was not previously contacted,0,unknown,False
46,blue-collar,married,primary,no,2427,no,no,cellular,23,jul,40,1,client was not previously contacted,0,unknown,False
50,technician,single,tertiary,no,0,yes,no,unknown,8,may,393,2,client was not previously contacted,0,unknown,False
35,blue-collar,married,secondary,no,496,yes,no,cellular,18,nov,135,3,client was not previously contacted,0,unknown,False
57,admin.,married,secondary,no,7,yes,no,unknown,14,may,65,6,client was not previously contacted,0,unknown,False
27,admin.,single,tertiary,no,662,no,no,cellular,30,apr,47,1,client was not previously contacted,0,unknown,False
35,technician,married,secondary,no,31,no,no,cellular,25,aug,390,8,client was not previously contacted,0,unknown,False
56,blue-collar,married,primary,no,197,no,no,unknown,9,jun,258,2,client was not previously contacted,0,unknown,False
29,services,single,secondary,no,23,yes,yes,cellular,18,may,159,3,371,2,other,False
30,blue-collar,married,secondary,no,364,yes,yes,cellular,4,feb,331,1,client was not previously contacted,0,unknown,False
38,admin.,married,secondary,no,3047,yes,no,unknown,6,may,285,2,client was not previously contacted,0,unknown,False
24,student,single,secondary,no,372,yes,no,cellular,17,apr,143,1,client was not previously contacted,0,unknown,False
59,management,single,secondary,no,181,yes,no,unknown,9,may,485,1,client was not previously contacted,0,unknown,False
49,technician,divorced,tertiary,no,0,no,no,cellular,19,aug,68,2,client was not previously contacted,0,unknown,False
37,unemployed,married,secondary,no,2424,no,no,cellular,20,nov,633,2,156,2,other,False
57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,169,2,182,2,success,True
35,blue-collar,single,primary,no,-269,yes,no,unknown,9,jun,96,10,client was not previously contacted,0,unknown,False
39,unemployed,divorced,secondary,no,193,yes,no,unknown,15,may,73,1,client was not previously contacted,0,unknown,False
58,retired,married,secondary,no,158,yes,yes,cellular,2,feb,156,5,client was not previously contacted,0,unknown,False
32,blue-collar,single,primary,no,3595,yes,no,cellular,21,nov,171,2,client was not previously contacted,0,unknown,False
54,technician,married,secondary,no,0,no,no,telephone,5,feb,744,3,client was not previously contacted,0,unknown,True
54,technician,married,tertiary,no,4582,yes,no,unknown,15,may,165,1,client was not previously contacted,0,unknown,False
28,student,single,tertiary,no,1096,no,no,cellular,28,jan,81,2,client was not previously contacted,0,unknown,False
38,management,married,tertiary,no,2978,no,yes,unknown,20,jun,65,2,client was not previously contacted,0,unknown,False
38,services,married,secondary,no,3039,yes,yes,cellular,11,may,146,2,client was not previously contacted,0,unknown,False
35,blue-collar,divorced,primary,no,0,no,no,unknown,1,jul,55,1,client was not previously contacted,0,unknown,False
51,blue-collar,married,primary,no,5206,yes,no,cellular,20,nov,168,3,client was not previously contacted,0,unknown,False
61,retired,married,secondary,no,89,no,no,cellular,28,oct,154,1,181,2,failure,False
38,technician,divorced,tertiary,no,465,no,yes,cellular,28,jul,30,3,client was not previously contacted,0,unknown,False
31,blue-collar,married,secondary,no,92,yes,no,unknown,16,may,688,1,client was not previously contacted,0,unknown,True
38,technician,divorced,secondary,no,-453,no,yes,cellular,27,aug,15,9,client was not previously contacted,0,unknown,False
22,student,single,secondary,no,0,no,no,cellular,6,feb,229,6,client was not previously contacted,0,unknown,True
30,technician,single,secondary,no,0,no,no,cellular,28,aug,102,10,client was not previously contacted,0,unknown,False
44,technician,married,secondary,no,682,no,no,cellular,27,aug,85,3,client was not previously contacted,0,unknown,False
36,admin.,married,secondary,no,786,yes,yes,cellular,10,jul,148,1,client was not previously contacted,0,unknown,False
62,blue-collar,married,primary,no,115,no,no,telephone,29,oct,157,4,183,3,failure,False
65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,904,1,client was not previously contacted,0,unknown,True
55,retired,divorced,secondary,no,138,no,no,cellular,17,jul,205,1,client was not previously contacted,0,unknown,False
40,blue-collar,married,primary,no,640,yes,yes,unknown,8,may,347,2,client was not previously contacted,0,unknown,False
43,blue-collar,single,primary,no,181,yes,no,cellular,7,may,174,1,343,2,failure,False
43,blue-collar,single,primary,no,36,yes,no,unknown,9,may,163,2,client was not previously contacted,0,unknown,False
43,blue-collar,married,secondary,no,500,yes,no,cellular,14,jul,324,2,client was not previously contacted,0,unknown,False
24,blue-collar,single,secondary,no,117,yes,yes,unknown,12,may,470,1,client was not previously contacted,0,unknown,False
28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,client was not previously contacted,0,unknown,False
29,blue-collar,married,secondary,no,368,yes,no,cellular,15,may,345,1,310,7,failure,False
26,blue-collar,single,secondary,no,249,yes,no,cellular,29,jan,235,3,262,5,failure,False
40,admin.,married,primary,no,1314,yes,no,unknown,29,may,284,1,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,2,no,no,cellular,27,aug,19,21,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,138,yes,no,unknown,4,jun,84,3,client was not previously contacted,0,unknown,False
38,blue-collar,married,secondary,no,220,yes,no,cellular,29,jan,207,2,client was not previously contacted,0,unknown,False
31,admin.,single,secondary,no,144,yes,no,cellular,21,nov,51,2,140,11,failure,False
42,technician,married,secondary,no,420,yes,no,unknown,8,may,94,1,client was not previously contacted,0,unknown,False
29,housemaid,married,secondary,no,243,yes,no,unknown,3,jun,35,1,client was not previously contacted,0,unknown,False
58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,True
54,technician,married,unknown,no,0,no,no,cellular,30,jan,491,1,client was not previously contacted,0,unknown,False
48,technician,married,secondary,no,268,no,no,cellular,16,jul,128,1,client was not previously contacted,0,unknown,False
23,student,single,unknown,no,854,yes,no,unknown,28,may,664,2,client was not previously contacted,0,unknown,True
41,blue-collar,married,primary,no,795,yes,yes,cellular,16,apr,150,1,client was not previously contacted,0,unknown,False
32,services,married,primary,no,197,yes,no,cellular,29,jul,313,6,client was not previously contacted,0,unknown,False
30,technician,single,secondary,no,3096,yes,no,cellular,11,aug,272,4,client was not previously contacted,0,unknown,False
31,unemployed,married,secondary,no,-825,yes,no,unknown,7,may,179,2,client was not previously contacted,0,unknown,False
34,admin.,single,secondary,no,2677,yes,no,cellular,20,nov,259,1,client was not previously contacted,0,unknown,False
40,blue-collar,divorced,primary,no,548,yes,yes,unknown,30,may,324,1,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,0,no,no,cellular,21,aug,243,2,client was not previously contacted,0,unknown,False
53,housemaid,married,unknown,no,0,no,no,cellular,22,aug,207,1,client was not previously contacted,0,unknown,False
52,technician,married,primary,no,-50,yes,no,cellular,15,may,129,2,client was not previously contacted,0,unknown,False
44,management,divorced,tertiary,no,0,yes,no,telephone,7,may,146,4,client was not previously contacted,0,unknown,False
30,technician,single,tertiary,no,1289,yes,no,unknown,21,may,1697,2,client was not previously contacted,0,unknown,True
52,retired,married,primary,no,752,yes,no,telephone,12,may,339,4,347,2,failure,False
32,technician,single,secondary,no,0,no,no,cellular,21,aug,126,2,client was not previously contacted,0,unknown,False
53,admin.,divorced,unknown,no,236,yes,no,unknown,7,may,354,1,client was not previously contacted,0,unknown,False
36,blue-collar,single,secondary,no,661,yes,no,cellular,11,may,14,8,client was not previously contacted,0,unknown,False
46,blue-collar,married,primary,no,222,no,no,cellular,8,aug,71,2,client was not previously contacted,0,unknown,False
50,services,divorced,secondary,no,330,yes,yes,cellular,18,nov,281,1,client was not previously contacted,0,unknown,False
42,admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,client was not previously contacted,0,unknown,False
31,blue-collar,married,secondary,no,8,yes,no,cellular,8,may,98,2,170,1,failure,False
30,management,married,tertiary,no,604,no,no,cellular,25,aug,132,2,client was not previously contacted,0,unknown,False
33,unemployed,single,tertiary,no,3805,yes,no,cellular,4,feb,72,1,client was not previously contacted,0,unknown,False
31,technician,married,secondary,no,1263,yes,no,cellular,20,nov,364,1,client was not previously contacted,0,unknown,False
52,housemaid,married,primary,no,1466,no,yes,cellular,20,nov,150,1,client was not previously contacted,0,unknown,False
36,management,married,tertiary,no,86,yes,no,cellular,3,sep,104,1,380,3,failure,False
30,blue-collar,married,primary,no,1101,yes,yes,cellular,2,jul,590,1,225,3,failure,False
19,student,single,secondary,no,372,no,no,telephone,8,jul,444,3,client was not previously contacted,0,unknown,True
50,admin.,divorced,unknown,no,4204,no,no,unknown,19,jun,335,2,client was not previously contacted,0,unknown,False
32,services,married,secondary,no,11512,yes,no,cellular,20,nov,301,1,183,1,failure,False
22,admin.,single,secondary,no,4111,no,yes,cellular,19,aug,65,1,client was not previously contacted,0,unknown,False
24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,client was not previously contacted,0,unknown,False
73,retired,married,tertiary,no,1641,yes,no,cellular,27,feb,49,2,client was not previously contacted,0,unknown,True
39,blue-collar,single,secondary,no,1986,no,yes,unknown,19,jun,367,1,client was not previously contacted,0,unknown,False
24,student,single,secondary,no,1684,no,no,cellular,6,apr,112,4,client was not previously contacted,0,unknown,False
47,technician,divorced,tertiary,no,48,no,no,unknown,27,may,27,2,client was not previously contacted,0,unknown,False
58,management,married,tertiary,no,714,yes,no,unknown,15,may,850,6,client was not previously contacted,0,unknown,False
35,management,single,tertiary,no,-353,yes,no,cellular,16,jul,70,1,client was not previously contacted,0,unknown,False
29,blue-collar,married,secondary,no,602,yes,yes,cellular,17,apr,440,2,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,0,yes,no,cellular,5,may,189,1,client was not previously contacted,0,unknown,False
57,services,married,secondary,no,5486,yes,no,cellular,11,may,86,7,285,3,failure,False
33,technician,married,tertiary,no,525,yes,yes,unknown,28,may,139,1,client was not previously contacted,0,unknown,False
