age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
60.0,management,divorced,tertiary,no,2589.0,yes,no,unknown,19.0,may,134.0,2.0,-1.0,0.0,unknown,False
42.0,unknown,single,unknown,no,942.0,no,no,cellular,27.0,jan,245.0,1.0,92.0,2.0,success,True
32.0,management,married,tertiary,no,183.0,yes,no,cellular,7.0,aug,112.0,3.0,-1.0,0.0,unknown,False
39.0,management,married,primary,no,197.0,yes,no,cellular,15.0,may,193.0,1.0,-1.0,0.0,unknown,False
35.0,admin.,married,secondary,no,2278.0,yes,no,cellular,21.0,jul,195.0,1.0,-1.0,0.0,unknown,False
46.0,self-employed,single,primary,no,2032.0,no,no,cellular,30.0,jul,424.0,2.0,-1.0,0.0,unknown,False
34.0,housemaid,divorced,secondary,no,-28.0,yes,no,cellular,6.0,feb,514.0,2.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,346.0,no,no,cellular,30.0,jul,230.0,3.0,-1.0,0.0,unknown,False
50.0,entrepreneur,married,secondary,no,665.0,no,no,telephone,17.0,nov,238.0,1.0,-1.0,0.0,unknown,False
60.0,retired,married,tertiary,no,3461.0,no,no,cellular,26.0,may,94.0,2.0,112.0,2.0,failure,False
34.0,technician,married,secondary,no,-287.0,yes,yes,unknown,26.0,may,199.0,1.0,-1.0,0.0,unknown,False
33.0,blue-collar,married,secondary,no,17.0,no,no,cellular,10.0,jul,489.0,1.0,-1.0,0.0,unknown,False
25.0,student,single,secondary,no,2975.0,no,no,cellular,2.0,sep,799.0,2.0,-1.0,0.0,unknown,True
26.0,unemployed,married,primary,no,440.0,no,no,cellular,5.0,feb,143.0,1.0,-1.0,0.0,unknown,False
36.0,blue-collar,divorced,primary,no,3202.0,yes,no,cellular,20.0,nov,690.0,3.0,183.0,2.0,failure,False
28.0,blue-collar,married,secondary,no,1331.0,yes,yes,unknown,19.0,jun,267.0,2.0,-1.0,0.0,unknown,False
37.0,admin.,married,secondary,no,2061.0,yes,yes,cellular,7.0,oct,867.0,2.0,107.0,4.0,success,False
58.0,management,married,secondary,no,2155.0,no,yes,cellular,11.0,aug,248.0,2.0,182.0,7.0,success,True
44.0,services,married,secondary,no,634.0,yes,no,cellular,20.0,apr,226.0,2.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,primary,no,424.0,yes,no,unknown,19.0,may,313.0,2.0,-1.0,0.0,unknown,False
67.0,retired,married,unknown,no,714.0,no,no,cellular,9.0,sep,372.0,1.0,-1.0,0.0,unknown,False
30.0,technician,married,tertiary,no,0.0,no,no,cellular,7.0,aug,111.0,5.0,-1.0,0.0,unknown,False
58.0,entrepreneur,married,primary,no,124.0,yes,no,cellular,7.0,jul,293.0,7.0,-1.0,0.0,unknown,False
32.0,blue-collar,single,secondary,no,138.0,yes,no,cellular,15.0,may,215.0,2.0,-1.0,0.0,unknown,False
30.0,management,married,tertiary,no,24.0,yes,no,cellular,29.0,jan,207.0,2.0,-1.0,0.0,unknown,False
27.0,technician,single,secondary,no,405.0,no,no,cellular,26.0,may,256.0,1.0,-1.0,0.0,unknown,False
43.0,technician,single,tertiary,no,1017.0,yes,no,unknown,19.0,may,257.0,2.0,-1.0,0.0,unknown,False
65.0,unknown,married,unknown,no,4717.0,no,no,telephone,6.0,aug,256.0,1.0,-1.0,0.0,unknown,True
31.0,student,single,tertiary,no,4951.0,no,no,cellular,17.0,sep,285.0,3.0,81.0,3.0,failure,True
38.0,technician,married,secondary,no,61.0,yes,no,unknown,28.0,may,97.0,1.0,-1.0,0.0,unknown,False
51.0,blue-collar,married,primary,no,593.0,yes,no,unknown,28.0,may,157.0,2.0,-1.0,0.0,unknown,False
49.0,admin.,divorced,secondary,no,266.0,yes,no,unknown,29.0,may,162.0,2.0,-1.0,0.0,unknown,False
24.0,blue-collar,single,secondary,no,630.0,yes,no,cellular,16.0,apr,296.0,1.0,-1.0,0.0,unknown,False
46.0,management,married,unknown,no,876.0,yes,no,cellular,31.0,jul,11.0,3.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,3967.0,yes,no,unknown,23.0,may,534.0,1.0,-1.0,0.0,unknown,False
27.0,student,single,secondary,no,24.0,yes,no,cellular,17.0,jul,320.0,2.0,-1.0,0.0,unknown,False
44.0,technician,divorced,secondary,no,0.0,yes,no,cellular,28.0,jul,463.0,2.0,-1.0,0.0,unknown,False
52.0,technician,married,secondary,no,-384.0,yes,no,cellular,13.0,aug,114.0,4.0,-1.0,0.0,unknown,False
50.0,services,divorced,secondary,no,28.0,yes,yes,unknown,29.0,may,313.0,2.0,-1.0,0.0,unknown,False
41.0,self-employed,married,primary,no,-8.0,yes,no,unknown,27.0,may,643.0,2.0,-1.0,0.0,unknown,False
31.0,management,single,tertiary,no,745.0,no,no,cellular,12.0,aug,121.0,4.0,-1.0,0.0,unknown,False
32.0,unemployed,married,secondary,no,869.0,yes,no,cellular,29.0,jan,177.0,1.0,-1.0,0.0,unknown,False
34.0,management,single,tertiary,no,21.0,yes,no,cellular,18.0,jul,74.0,5.0,-1.0,0.0,unknown,False
44.0,services,married,secondary,no,191.0,yes,yes,cellular,7.0,may,490.0,1.0,-1.0,0.0,unknown,False
35.0,unknown,married,primary,no,634.0,no,no,cellular,7.0,jul,185.0,2.0,-1.0,0.0,unknown,False
39.0,technician,single,secondary,no,1104.0,no,no,cellular,7.0,aug,395.0,2.0,-1.0,0.0,unknown,True
58.0,services,single,secondary,no,1430.0,yes,no,cellular,20.0,apr,861.0,6.0,321.0,5.0,failure,False
34.0,blue-collar,married,secondary,no,-211.0,yes,no,cellular,29.0,jan,135.0,2.0,184.0,5.0,failure,False
51.0,admin.,married,secondary,no,771.0,no,yes,cellular,12.0,aug,143.0,3.0,-1.0,0.0,unknown,False
83.0,retired,married,primary,no,425.0,no,no,telephone,2.0,feb,912.0,1.0,-1.0,0.0,unknown,False
56.0,management,divorced,tertiary,no,2037.0,no,no,cellular,5.0,aug,318.0,1.0,91.0,6.0,failure,True
36.0,services,single,unknown,no,281.0,yes,no,unknown,16.0,may,515.0,1.0,-1.0,0.0,unknown,True
32.0,services,married,primary,no,197.0,yes,no,cellular,29.0,jul,313.0,6.0,-1.0,0.0,unknown,False
26.0,technician,single,secondary,no,507.0,no,no,cellular,30.0,apr,380.0,1.0,-1.0,0.0,unknown,True
57.0,blue-collar,married,secondary,no,75.0,no,no,cellular,8.0,jul,157.0,8.0,-1.0,0.0,unknown,False
35.0,technician,married,secondary,no,569.0,yes,no,unknown,21.0,may,487.0,5.0,-1.0,0.0,unknown,False
44.0,unemployed,divorced,secondary,no,2108.0,yes,no,cellular,13.0,may,152.0,2.0,369.0,1.0,other,False
41.0,technician,married,secondary,no,1344.0,no,no,cellular,22.0,aug,169.0,6.0,-1.0,0.0,unknown,False
32.0,admin.,married,secondary,no,3540.0,yes,no,cellular,18.0,may,213.0,1.0,178.0,1.0,failure,False
54.0,management,married,tertiary,no,3.0,no,yes,cellular,8.0,jul,443.0,1.0,-1.0,0.0,unknown,False
56.0,management,divorced,tertiary,no,968.0,no,no,cellular,17.0,nov,105.0,1.0,-1.0,0.0,unknown,False
24.0,student,single,secondary,no,1684.0,no,no,cellular,6.0,apr,112.0,4.0,-1.0,0.0,unknown,False
50.0,management,married,tertiary,no,2881.0,no,no,cellular,5.0,aug,510.0,2.0,2.0,5.0,other,False
47.0,admin.,married,secondary,no,-185.0,yes,no,cellular,18.0,jul,84.0,2.0,-1.0,0.0,unknown,False
34.0,management,single,tertiary,no,673.0,yes,yes,unknown,20.0,may,120.0,1.0,-1.0,0.0,unknown,False
40.0,technician,divorced,secondary,no,-375.0,yes,no,cellular,13.0,may,60.0,5.0,-1.0,0.0,unknown,False
32.0,technician,single,tertiary,no,1150.0,no,no,cellular,8.0,aug,31.0,2.0,-1.0,0.0,unknown,False
28.0,services,single,secondary,no,805.0,yes,no,cellular,7.0,may,148.0,5.0,336.0,7.0,other,False
48.0,admin.,married,secondary,no,191.0,yes,no,cellular,5.0,feb,238.0,3.0,-1.0,0.0,unknown,False
27.0,blue-collar,single,secondary,no,20.0,yes,no,cellular,15.0,may,175.0,1.0,364.0,3.0,other,False
59.0,housemaid,married,primary,no,57.0,no,no,cellular,22.0,aug,212.0,11.0,-1.0,0.0,unknown,False
55.0,blue-collar,married,secondary,no,2059.0,yes,no,cellular,11.0,may,149.0,1.0,259.0,4.0,failure,False
59.0,retired,married,secondary,no,9976.0,yes,no,unknown,29.0,may,57.0,2.0,-1.0,0.0,unknown,False
56.0,management,married,tertiary,no,0.0,no,yes,unknown,20.0,jun,422.0,1.0,-1.0,0.0,unknown,True
47.0,management,married,tertiary,no,2716.0,no,no,unknown,23.0,jun,339.0,4.0,-1.0,0.0,unknown,False
38.0,management,single,tertiary,no,3141.0,no,no,cellular,9.0,nov,347.0,4.0,189.0,2.0,success,True
25.0,blue-collar,single,secondary,no,330.0,yes,no,unknown,4.0,jun,605.0,1.0,-1.0,0.0,unknown,False
26.0,blue-collar,single,secondary,no,1802.0,yes,no,unknown,3.0,jun,28.0,19.0,-1.0,0.0,unknown,False
38.0,self-employed,married,secondary,no,29125.0,no,no,unknown,18.0,jun,313.0,2.0,-1.0,0.0,unknown,False
58.0,retired,married,primary,no,282.0,yes,no,cellular,28.0,jul,40.0,4.0,-1.0,0.0,unknown,False
38.0,blue-collar,single,tertiary,no,263.0,yes,no,cellular,14.0,jul,84.0,6.0,-1.0,0.0,unknown,False
26.0,admin.,married,secondary,no,1417.0,yes,no,unknown,6.0,jun,60.0,3.0,-1.0,0.0,unknown,False
38.0,technician,single,tertiary,no,1369.0,yes,no,cellular,3.0,feb,841.0,3.0,-1.0,0.0,unknown,False
28.0,services,married,secondary,no,376.0,no,yes,telephone,29.0,jul,49.0,4.0,-1.0,0.0,unknown,False
30.0,admin.,divorced,secondary,no,4.0,no,no,cellular,8.0,jul,61.0,3.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,50.0,no,no,cellular,19.0,aug,37.0,5.0,-1.0,0.0,unknown,False
31.0,technician,single,tertiary,no,-564.0,yes,yes,cellular,28.0,aug,49.0,15.0,-1.0,0.0,unknown,False
55.0,technician,married,secondary,no,0.0,yes,yes,unknown,20.0,jun,124.0,1.0,-1.0,0.0,unknown,False
55.0,admin.,married,secondary,no,1102.0,yes,no,cellular,20.0,nov,195.0,1.0,189.0,2.0,failure,False
28.0,technician,single,secondary,no,5763.0,no,yes,cellular,5.0,mar,196.0,2.0,-1.0,0.0,unknown,True
43.0,services,married,primary,no,3.0,yes,no,unknown,5.0,may,186.0,2.0,-1.0,0.0,unknown,False
32.0,management,single,tertiary,no,597.0,no,yes,cellular,24.0,jul,869.0,1.0,-1.0,0.0,unknown,False
37.0,unemployed,single,tertiary,no,1291.0,no,no,cellular,5.0,aug,150.0,1.0,97.0,2.0,success,True
42.0,blue-collar,married,secondary,no,117.0,yes,no,unknown,9.0,may,147.0,1.0,-1.0,0.0,unknown,False
44.0,management,single,tertiary,no,3355.0,yes,no,unknown,12.0,jun,312.0,2.0,-1.0,0.0,unknown,False
36.0,unemployed,divorced,secondary,no,2178.0,yes,no,cellular,30.0,jul,74.0,2.0,-1.0,0.0,unknown,False
37.0,technician,married,secondary,no,729.0,yes,no,cellular,15.0,jul,115.0,5.0,-1.0,0.0,unknown,False
56.0,blue-collar,married,secondary,no,-203.0,yes,no,unknown,7.0,may,139.0,1.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,1673.0,no,no,cellular,4.0,aug,200.0,1.0,-1.0,0.0,unknown,False
33.0,management,single,tertiary,no,3143.0,no,no,cellular,29.0,jun,421.0,2.0,-1.0,0.0,unknown,True
34.0,management,single,tertiary,no,1058.0,yes,no,unknown,28.0,may,864.0,2.0,-1.0,0.0,unknown,True
38.0,self-employed,married,tertiary,no,3139.0,yes,no,cellular,18.0,nov,177.0,2.0,-1.0,0.0,unknown,False
32.0,management,single,tertiary,no,3981.0,yes,no,cellular,15.0,apr,362.0,1.0,271.0,1.0,failure,False
25.0,technician,single,secondary,no,1847.0,no,no,cellular,26.0,may,137.0,2.0,-1.0,0.0,unknown,False
51.0,entrepreneur,married,tertiary,no,36935.0,yes,no,cellular,21.0,nov,41.0,1.0,-1.0,0.0,unknown,False
38.0,self-employed,divorced,secondary,no,0.0,no,no,unknown,6.0,jun,261.0,2.0,-1.0,0.0,unknown,False
52.0,blue-collar,married,secondary,no,409.0,no,no,cellular,8.0,aug,137.0,2.0,-1.0,0.0,unknown,False
77.0,retired,married,tertiary,no,1047.0,no,no,cellular,30.0,jun,108.0,5.0,-1.0,0.0,unknown,False
37.0,management,divorced,tertiary,yes,-1.0,yes,yes,cellular,7.0,may,101.0,1.0,349.0,1.0,failure,False
31.0,management,married,tertiary,no,0.0,yes,yes,cellular,28.0,jul,664.0,8.0,-1.0,0.0,unknown,True
33.0,services,married,secondary,no,790.0,yes,no,unknown,5.0,may,391.0,1.0,-1.0,0.0,unknown,False
30.0,services,single,secondary,no,209.0,yes,no,unknown,6.0,may,30.0,2.0,-1.0,0.0,unknown,False
56.0,management,married,tertiary,no,-45.0,yes,no,unknown,30.0,may,116.0,6.0,-1.0,0.0,unknown,False
36.0,management,single,tertiary,no,774.0,no,no,cellular,19.0,nov,193.0,2.0,-1.0,0.0,unknown,False
28.0,technician,married,secondary,no,916.0,yes,no,cellular,15.0,may,191.0,1.0,371.0,2.0,other,False
46.0,admin.,single,tertiary,no,377.0,yes,no,unknown,5.0,may,98.0,2.0,-1.0,0.0,unknown,False
31.0,technician,single,tertiary,no,4561.0,yes,no,cellular,15.0,may,301.0,1.0,274.0,2.0,failure,False
40.0,self-employed,married,tertiary,no,1604.0,no,no,cellular,20.0,nov,117.0,1.0,-1.0,0.0,unknown,False
33.0,technician,single,secondary,no,555.0,no,yes,cellular,4.0,jul,425.0,2.0,-1.0,0.0,unknown,False
32.0,unemployed,single,tertiary,no,5874.0,no,no,cellular,3.0,feb,298.0,1.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,1802.0,no,no,cellular,20.0,oct,92.0,1.0,336.0,1.0,failure,False
43.0,entrepreneur,married,secondary,no,1516.0,yes,no,unknown,14.0,may,318.0,1.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,primary,no,336.0,yes,no,unknown,9.0,may,256.0,5.0,-1.0,0.0,unknown,False
31.0,entrepreneur,single,tertiary,no,1340.0,yes,no,unknown,23.0,may,199.0,2.0,-1.0,0.0,unknown,False
40.0,technician,married,secondary,no,1952.0,yes,no,cellular,17.0,nov,310.0,1.0,-1.0,0.0,unknown,False
34.0,management,divorced,tertiary,no,1.0,yes,no,cellular,5.0,may,106.0,1.0,362.0,3.0,other,False
34.0,technician,single,secondary,no,264.0,yes,no,cellular,17.0,apr,222.0,1.0,-1.0,0.0,unknown,False
28.0,management,married,tertiary,no,17.0,yes,no,cellular,11.0,jul,16.0,2.0,-1.0,0.0,unknown,False
31.0,technician,single,secondary,no,1510.0,yes,no,cellular,28.0,aug,74.0,14.0,-1.0,0.0,unknown,False
57.0,blue-collar,married,secondary,no,2192.0,no,no,unknown,15.0,may,208.0,2.0,-1.0,0.0,unknown,False
37.0,admin.,married,secondary,no,5132.0,no,no,cellular,31.0,jul,536.0,8.0,-1.0,0.0,unknown,False
34.0,admin.,married,secondary,no,-314.0,yes,yes,cellular,20.0,apr,374.0,3.0,307.0,3.0,other,False
53.0,management,married,primary,no,4086.0,no,no,unknown,20.0,jun,14.0,3.0,-1.0,0.0,unknown,False
26.0,unknown,single,secondary,no,1187.0,no,no,unknown,17.0,nov,44.0,1.0,-1.0,0.0,unknown,False
42.0,technician,single,tertiary,no,171.0,no,no,cellular,14.0,aug,143.0,2.0,-1.0,0.0,unknown,False
34.0,self-employed,divorced,tertiary,no,5722.0,yes,no,cellular,18.0,nov,157.0,2.0,-1.0,0.0,unknown,False
54.0,housemaid,divorced,tertiary,no,9.0,no,yes,cellular,29.0,jul,136.0,3.0,-1.0,0.0,unknown,False
30.0,services,divorced,secondary,no,1336.0,yes,no,cellular,18.0,may,13.0,3.0,355.0,5.0,failure,False
28.0,blue-collar,single,secondary,no,362.0,yes,no,unknown,19.0,may,263.0,1.0,-1.0,0.0,unknown,False
30.0,services,single,primary,no,6.0,yes,yes,cellular,9.0,jul,102.0,1.0,-1.0,0.0,unknown,False
48.0,blue-collar,single,unknown,no,71.0,yes,no,unknown,8.0,may,101.0,2.0,-1.0,0.0,unknown,False
37.0,unknown,single,tertiary,no,0.0,no,no,cellular,3.0,mar,426.0,1.0,-1.0,0.0,unknown,True
58.0,housemaid,married,primary,no,11.0,yes,no,unknown,20.0,may,90.0,1.0,-1.0,0.0,unknown,False
37.0,technician,single,secondary,no,7867.0,yes,no,unknown,21.0,may,36.0,2.0,-1.0,0.0,unknown,False
50.0,technician,divorced,secondary,no,396.0,no,no,unknown,20.0,jun,716.0,2.0,-1.0,0.0,unknown,True
46.0,housemaid,married,primary,no,0.0,no,no,telephone,2.0,feb,161.0,1.0,-1.0,0.0,unknown,False
