age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
41,technician,single,secondary,no,-618,yes,yes,cellular,11,jul,215,1,client was not previously contacted,0,unknown,False
26,services,single,secondary,no,335,no,no,telephone,29,jan,393,2,client was not previously contacted,0,unknown,False
48,services,married,secondary,no,400,yes,yes,cellular,13,aug,158,1,client was not previously contacted,0,unknown,False
46,unemployed,divorced,primary,no,23,no,no,cellular,21,nov,344,1,client was not previously contacted,0,unknown,False
53,entrepreneur,married,primary,no,943,yes,yes,unknown,5,jun,314,2,client was not previously contacted,0,unknown,False
40,admin.,single,tertiary,no,283,yes,no,cellular,20,apr,222,1,153,4,failure,False
53,entrepreneur,married,tertiary,no,1961,no,no,cellular,15,dec,351,1,client was not previously contacted,0,unknown,True
31,technician,single,secondary,no,4028,no,yes,cellular,25,aug,139,5,client was not previously contacted,0,unknown,False
52,management,married,secondary,no,638,yes,no,cellular,23,jul,213,1,client was not previously contacted,0,unknown,False
33,technician,single,tertiary,no,34,no,no,cellular,28,aug,13,30,client was not previously contacted,0,unknown,False
56,blue-collar,married,primary,no,862,yes,yes,unknown,7,may,198,2,client was not previously contacted,0,unknown,False
31,technician,single,secondary,no,388,no,no,cellular,11,aug,144,2,client was not previously contacted,0,unknown,False
29,management,single,tertiary,no,176,no,no,cellular,9,feb,204,2,client was not previously contacted,0,unknown,False
42,blue-collar,married,primary,no,0,yes,no,telephone,31,jul,190,4,client was not previously contacted,0,unknown,False
53,management,divorced,tertiary,no,-187,yes,no,cellular,31,jul,27,2,client was not previously contacted,0,unknown,False
33,blue-collar,married,secondary,no,61,yes,no,unknown,26,may,129,3,client was not previously contacted,0,unknown,False
32,management,married,secondary,no,0,no,no,cellular,20,aug,162,4,client was not previously contacted,0,unknown,False
42,technician,divorced,secondary,no,611,yes,no,cellular,16,apr,804,2,262,5,failure,False
36,technician,married,secondary,no,30,no,no,cellular,27,aug,111,2,client was not previously contacted,0,unknown,False
60,blue-collar,married,primary,no,109,no,no,unknown,27,jun,349,5,client was not previously contacted,0,unknown,False
38,admin.,married,secondary,no,47,yes,no,cellular,4,may,288,5,client was not previously contacted,0,unknown,True
27,technician,single,secondary,no,489,yes,no,cellular,30,jul,356,4,client was not previously contacted,0,unknown,True
41,services,married,secondary,no,1445,no,no,cellular,21,nov,104,3,client was not previously contacted,0,unknown,False
30,technician,married,secondary,no,2326,no,no,cellular,22,jun,67,1,108,1,success,False
44,technician,married,secondary,no,111,yes,yes,cellular,25,jul,356,3,client was not previously contacted,0,unknown,False
28,admin.,single,tertiary,no,282,yes,yes,cellular,3,feb,329,1,client was not previously contacted,0,unknown,False
55,retired,married,secondary,no,2312,no,no,unknown,12,jun,60,1,client was not previously contacted,0,unknown,False
39,technician,single,secondary,no,709,yes,no,cellular,10,jul,441,1,client was not previously contacted,0,unknown,False
44,blue-collar,married,primary,no,67,yes,no,unknown,6,may,220,2,client was not previously contacted,0,unknown,False
58,management,married,tertiary,no,5680,no,no,unknown,18,jun,114,1,client was not previously contacted,0,unknown,False
51,management,married,tertiary,no,346,no,no,cellular,12,nov,134,2,192,3,failure,True
51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,1,failure,False
64,retired,married,tertiary,no,2059,no,yes,cellular,9,nov,326,1,95,1,other,False
44,blue-collar,divorced,unknown,no,284,no,no,cellular,3,feb,167,4,187,5,other,False
36,management,married,tertiary,no,9,no,no,cellular,11,aug,386,4,client was not previously contacted,0,unknown,True
45,management,married,tertiary,no,203,no,no,unknown,16,jun,202,4,client was not previously contacted,0,unknown,False
23,services,married,secondary,no,0,yes,yes,unknown,26,may,90,5,client was not previously contacted,0,unknown,False
55,blue-collar,married,primary,no,3957,no,yes,cellular,4,feb,79,2,client was not previously contacted,0,unknown,False
34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,client was not previously contacted,0,unknown,False
28,technician,single,secondary,no,584,yes,no,cellular,13,may,354,1,370,2,failure,False
28,blue-collar,single,secondary,no,6307,yes,no,unknown,28,may,615,1,client was not previously contacted,0,unknown,False
45,management,married,tertiary,no,726,yes,yes,cellular,18,jul,199,1,client was not previously contacted,0,unknown,False
60,management,married,tertiary,no,0,no,no,cellular,26,aug,362,6,client was not previously contacted,0,unknown,False
27,management,single,secondary,no,178,yes,no,unknown,3,jun,732,2,client was not previously contacted,0,unknown,True
33,blue-collar,married,secondary,no,175,yes,no,unknown,15,may,392,2,client was not previously contacted,0,unknown,False
31,services,married,secondary,no,891,yes,no,unknown,21,may,44,3,client was not previously contacted,0,unknown,False
36,technician,single,secondary,no,18,no,no,cellular,21,aug,67,2,client was not previously contacted,0,unknown,False
47,admin.,married,secondary,no,829,yes,yes,cellular,18,nov,48,1,188,1,failure,False
46,technician,divorced,secondary,no,-154,yes,no,cellular,7,may,215,2,294,1,failure,False
75,retired,married,unknown,no,7819,no,no,cellular,15,feb,261,1,97,4,other,False
30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,140,1,424,8,success,True
57,blue-collar,married,secondary,no,0,no,yes,cellular,22,jul,127,2,client was not previously contacted,0,unknown,False
23,services,single,secondary,no,279,yes,no,cellular,18,may,843,1,370,1,failure,True
43,admin.,married,secondary,no,132,no,no,cellular,19,aug,574,1,84,3,success,True
22,student,single,secondary,no,381,no,no,cellular,12,feb,227,1,client was not previously contacted,0,unknown,True
32,admin.,married,secondary,no,4764,no,no,telephone,21,nov,69,2,client was not previously contacted,0,unknown,False
54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,client was not previously contacted,0,unknown,False
50,management,married,secondary,no,3002,no,no,cellular,8,aug,125,2,client was not previously contacted,0,unknown,False
45,management,married,tertiary,no,1033,yes,no,cellular,7,may,177,1,357,1,failure,False
48,admin.,divorced,secondary,no,132,yes,no,unknown,30,may,171,1,client was not previously contacted,0,unknown,False
30,blue-collar,married,secondary,no,-135,yes,no,cellular,18,may,57,1,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,511,no,no,cellular,17,feb,1201,3,client was not previously contacted,0,unknown,False
57,blue-collar,married,primary,no,23,yes,no,telephone,31,jul,25,8,client was not previously contacted,0,unknown,False
51,management,married,tertiary,no,15904,no,no,cellular,7,aug,504,4,client was not previously contacted,0,unknown,False
38,technician,married,secondary,no,1960,yes,no,cellular,21,aug,161,2,client was not previously contacted,0,unknown,False
42,technician,married,secondary,no,8036,no,no,unknown,9,jun,948,5,client was not previously contacted,0,unknown,False
43,admin.,single,unknown,no,682,no,no,unknown,19,jun,156,6,client was not previously contacted,0,unknown,False
50,management,married,tertiary,no,0,no,no,cellular,21,aug,89,2,client was not previously contacted,0,unknown,False
37,self-employed,married,primary,no,90,yes,no,telephone,6,may,39,1,363,2,failure,False
36,self-employed,married,tertiary,no,16,yes,yes,cellular,18,jul,95,4,client was not previously contacted,0,unknown,False
40,entrepreneur,divorced,secondary,no,2998,yes,no,cellular,18,jul,623,3,client was not previously contacted,0,unknown,True
31,management,married,tertiary,no,1720,yes,yes,cellular,18,jul,104,1,client was not previously contacted,0,unknown,False
38,admin.,single,secondary,no,115,no,no,cellular,5,aug,250,3,182,10,failure,False
55,technician,single,secondary,no,1199,no,yes,telephone,11,aug,91,1,99,10,failure,False
27,admin.,single,secondary,no,-215,yes,no,unknown,20,may,89,3,client was not previously contacted,0,unknown,False
60,management,divorced,tertiary,no,2589,yes,no,unknown,19,may,134,2,client was not previously contacted,0,unknown,False
42,unknown,single,unknown,no,942,no,no,cellular,27,jan,245,1,92,2,success,True
32,management,married,tertiary,no,183,yes,no,cellular,7,aug,112,3,client was not previously contacted,0,unknown,False
39,management,married,primary,no,197,yes,no,cellular,15,may,193,1,client was not previously contacted,0,unknown,False
35,admin.,married,secondary,no,2278,yes,no,cellular,21,jul,195,1,client was not previously contacted,0,unknown,False
46,self-employed,single,primary,no,2032,no,no,cellular,30,jul,424,2,client was not previously contacted,0,unknown,False
34,housemaid,divorced,secondary,no,-28,yes,no,cellular,6,feb,514,2,client was not previously contacted,0,unknown,False
39,management,married,tertiary,no,346,no,no,cellular,30,jul,230,3,client was not previously contacted,0,unknown,False
50,entrepreneur,married,secondary,no,665,no,no,telephone,17,nov,238,1,client was not previously contacted,0,unknown,False
60,retired,married,tertiary,no,3461,no,no,cellular,26,may,94,2,112,2,failure,False
34,technician,married,secondary,no,-287,yes,yes,unknown,26,may,199,1,client was not previously contacted,0,unknown,False
33,blue-collar,married,secondary,no,17,no,no,cellular,10,jul,489,1,client was not previously contacted,0,unknown,False
25,student,single,secondary,no,2975,no,no,cellular,2,sep,799,2,client was not previously contacted,0,unknown,True
26,unemployed,married,primary,no,440,no,no,cellular,5,feb,143,1,client was not previously contacted,0,unknown,False
36,blue-collar,divorced,primary,no,3202,yes,no,cellular,20,nov,690,3,183,2,failure,False
28,blue-collar,married,secondary,no,1331,yes,yes,unknown,19,jun,267,2,client was not previously contacted,0,unknown,False
37,admin.,married,secondary,no,2061,yes,yes,cellular,7,oct,867,2,107,4,success,False
58,management,married,secondary,no,2155,no,yes,cellular,11,aug,248,2,182,7,success,True
44,services,married,secondary,no,634,yes,no,cellular,20,apr,226,2,client was not previously contacted,0,unknown,False
32,blue-collar,married,primary,no,424,yes,no,unknown,19,may,313,2,client was not previously contacted,0,unknown,False
67,retired,married,unknown,no,714,no,no,cellular,9,sep,372,1,client was not previously contacted,0,unknown,False
30,technician,married,tertiary,no,0,no,no,cellular,7,aug,111,5,client was not previously contacted,0,unknown,False
58,entrepreneur,married,primary,no,124,yes,no,cellular,7,jul,293,7,client was not previously contacted,0,unknown,False
32,blue-collar,single,secondary,no,138,yes,no,cellular,15,may,215,2,client was not previously contacted,0,unknown,False
30,management,married,tertiary,no,24,yes,no,cellular,29,jan,207,2,client was not previously contacted,0,unknown,False
27,technician,single,secondary,no,405,no,no,cellular,26,may,256,1,client was not previously contacted,0,unknown,False
43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,client was not previously contacted,0,unknown,False
65,unknown,married,unknown,no,4717,no,no,telephone,6,aug,256,1,client was not previously contacted,0,unknown,True
31,student,single,tertiary,no,4951,no,no,cellular,17,sep,285,3,81,3,failure,True
38,technician,married,secondary,no,61,yes,no,unknown,28,may,97,1,client was not previously contacted,0,unknown,False
51,blue-collar,married,primary,no,593,yes,no,unknown,28,may,157,2,client was not previously contacted,0,unknown,False
49,admin.,divorced,secondary,no,266,yes,no,unknown,29,may,162,2,client was not previously contacted,0,unknown,False
24,blue-collar,single,secondary,no,630,yes,no,cellular,16,apr,296,1,client was not previously contacted,0,unknown,False
46,management,married,unknown,no,876,yes,no,cellular,31,jul,11,3,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,3967,yes,no,unknown,23,may,534,1,client was not previously contacted,0,unknown,False
27,student,single,secondary,no,24,yes,no,cellular,17,jul,320,2,client was not previously contacted,0,unknown,False
44,technician,divorced,secondary,no,0,yes,no,cellular,28,jul,463,2,client was not previously contacted,0,unknown,False
52,technician,married,secondary,no,-384,yes,no,cellular,13,aug,114,4,client was not previously contacted,0,unknown,False
50,services,divorced,secondary,no,28,yes,yes,unknown,29,may,313,2,client was not previously contacted,0,unknown,False
41,self-employed,married,primary,no,-8,yes,no,unknown,27,may,643,2,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,745,no,no,cellular,12,aug,121,4,client was not previously contacted,0,unknown,False
32,unemployed,married,secondary,no,869,yes,no,cellular,29,jan,177,1,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,21,yes,no,cellular,18,jul,74,5,client was not previously contacted,0,unknown,False
44,services,married,secondary,no,191,yes,yes,cellular,7,may,490,1,client was not previously contacted,0,unknown,False
35,unknown,married,primary,no,634,no,no,cellular,7,jul,185,2,client was not previously contacted,0,unknown,False
39,technician,single,secondary,no,1104,no,no,cellular,7,aug,395,2,client was not previously contacted,0,unknown,True
58,services,single,secondary,no,1430,yes,no,cellular,20,apr,861,6,321,5,failure,False
34,blue-collar,married,secondary,no,-211,yes,no,cellular,29,jan,135,2,184,5,failure,False
51,admin.,married,secondary,no,771,no,yes,cellular,12,aug,143,3,client was not previously contacted,0,unknown,False
83,retired,married,primary,no,425,no,no,telephone,2,feb,912,1,client was not previously contacted,0,unknown,False
56,management,divorced,tertiary,no,2037,no,no,cellular,5,aug,318,1,91,6,failure,True
36,services,single,unknown,no,281,yes,no,unknown,16,may,515,1,client was not previously contacted,0,unknown,True
32,services,married,primary,no,197,yes,no,cellular,29,jul,313,6,client was not previously contacted,0,unknown,False
26,technician,single,secondary,no,507,no,no,cellular,30,apr,380,1,client was not previously contacted,0,unknown,True
57,blue-collar,married,secondary,no,75,no,no,cellular,8,jul,157,8,client was not previously contacted,0,unknown,False
35,technician,married,secondary,no,569,yes,no,unknown,21,may,487,5,client was not previously contacted,0,unknown,False
44,unemployed,divorced,secondary,no,2108,yes,no,cellular,13,may,152,2,369,1,other,False
41,technician,married,secondary,no,1344,no,no,cellular,22,aug,169,6,client was not previously contacted,0,unknown,False
32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure,False
54,management,married,tertiary,no,3,no,yes,cellular,8,jul,443,1,client was not previously contacted,0,unknown,False
56,management,divorced,tertiary,no,968,no,no,cellular,17,nov,105,1,client was not previously contacted,0,unknown,False
24,student,single,secondary,no,1684,no,no,cellular,6,apr,112,4,client was not previously contacted,0,unknown,False
50,management,married,tertiary,no,2881,no,no,cellular,5,aug,510,2,2,5,other,False
47,admin.,married,secondary,no,-185,yes,no,cellular,18,jul,84,2,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,673,yes,yes,unknown,20,may,120,1,client was not previously contacted,0,unknown,False
40,technician,divorced,secondary,no,-375,yes,no,cellular,13,may,60,5,client was not previously contacted,0,unknown,False
32,technician,single,tertiary,no,1150,no,no,cellular,8,aug,31,2,client was not previously contacted,0,unknown,False
28,services,single,secondary,no,805,yes,no,cellular,7,may,148,5,336,7,other,False
48,admin.,married,secondary,no,191,yes,no,cellular,5,feb,238,3,client was not previously contacted,0,unknown,False
27,blue-collar,single,secondary,no,20,yes,no,cellular,15,may,175,1,364,3,other,False
59,housemaid,married,primary,no,57,no,no,cellular,22,aug,212,11,client was not previously contacted,0,unknown,False
55,blue-collar,married,secondary,no,2059,yes,no,cellular,11,may,149,1,259,4,failure,False
59,retired,married,secondary,no,9976,yes,no,unknown,29,may,57,2,client was not previously contacted,0,unknown,False
56,management,married,tertiary,no,0,no,yes,unknown,20,jun,422,1,client was not previously contacted,0,unknown,True
47,management,married,tertiary,no,2716,no,no,unknown,23,jun,339,4,client was not previously contacted,0,unknown,False
38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,True
25,blue-collar,single,secondary,no,330,yes,no,unknown,4,jun,605,1,client was not previously contacted,0,unknown,False
26,blue-collar,single,secondary,no,1802,yes,no,unknown,3,jun,28,19,client was not previously contacted,0,unknown,False
38,self-employed,married,secondary,no,29125,no,no,unknown,18,jun,313,2,client was not previously contacted,0,unknown,False
58,retired,married,primary,no,282,yes,no,cellular,28,jul,40,4,client was not previously contacted,0,unknown,False
38,blue-collar,single,tertiary,no,263,yes,no,cellular,14,jul,84,6,client was not previously contacted,0,unknown,False
26,admin.,married,secondary,no,1417,yes,no,unknown,6,jun,60,3,client was not previously contacted,0,unknown,False
38,technician,single,tertiary,no,1369,yes,no,cellular,3,feb,841,3,client was not previously contacted,0,unknown,False
28,services,married,secondary,no,376,no,yes,telephone,29,jul,49,4,client was not previously contacted,0,unknown,False
30,admin.,divorced,secondary,no,4,no,no,cellular,8,jul,61,3,client was not previously contacted,0,unknown,False
31,management,married,tertiary,no,50,no,no,cellular,19,aug,37,5,client was not previously contacted,0,unknown,False
31,technician,single,tertiary,no,-564,yes,yes,cellular,28,aug,49,15,client was not previously contacted,0,unknown,False
55,technician,married,secondary,no,0,yes,yes,unknown,20,jun,124,1,client was not previously contacted,0,unknown,False
55,admin.,married,secondary,no,1102,yes,no,cellular,20,nov,195,1,189,2,failure,False
28,technician,single,secondary,no,5763,no,yes,cellular,5,mar,196,2,client was not previously contacted,0,unknown,True
43,services,married,primary,no,3,yes,no,unknown,5,may,186,2,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,597,no,yes,cellular,24,jul,869,1,client was not previously contacted,0,unknown,False
37,unemployed,single,tertiary,no,1291,no,no,cellular,5,aug,150,1,97,2,success,True
42,blue-collar,married,secondary,no,117,yes,no,unknown,9,may,147,1,client was not previously contacted,0,unknown,False
44,management,single,tertiary,no,3355,yes,no,unknown,12,jun,312,2,client was not previously contacted,0,unknown,False
36,unemployed,divorced,secondary,no,2178,yes,no,cellular,30,jul,74,2,client was not previously contacted,0,unknown,False
37,technician,married,secondary,no,729,yes,no,cellular,15,jul,115,5,client was not previously contacted,0,unknown,False
56,blue-collar,married,secondary,no,-203,yes,no,unknown,7,may,139,1,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,1673,no,no,cellular,4,aug,200,1,client was not previously contacted,0,unknown,False
33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,client was not previously contacted,0,unknown,True
34,management,single,tertiary,no,1058,yes,no,unknown,28,may,864,2,client was not previously contacted,0,unknown,True
38,self-employed,married,tertiary,no,3139,yes,no,cellular,18,nov,177,2,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,3981,yes,no,cellular,15,apr,362,1,271,1,failure,False
25,technician,single,secondary,no,1847,no,no,cellular,26,may,137,2,client was not previously contacted,0,unknown,False
51,entrepreneur,married,tertiary,no,36935,yes,no,cellular,21,nov,41,1,client was not previously contacted,0,unknown,False
38,self-employed,divorced,secondary,no,0,no,no,unknown,6,jun,261,2,client was not previously contacted,0,unknown,False
52,blue-collar,married,secondary,no,409,no,no,cellular,8,aug,137,2,client was not previously contacted,0,unknown,False
77,retired,married,tertiary,no,1047,no,no,cellular,30,jun,108,5,client was not previously contacted,0,unknown,False
37,management,divorced,tertiary,yes,-1,yes,yes,cellular,7,may,101,1,349,1,failure,False
31,management,married,tertiary,no,0,yes,yes,cellular,28,jul,664,8,client was not previously contacted,0,unknown,True
33,services,married,secondary,no,790,yes,no,unknown,5,may,391,1,client was not previously contacted,0,unknown,False
30,services,single,secondary,no,209,yes,no,unknown,6,may,30,2,client was not previously contacted,0,unknown,False
56,management,married,tertiary,no,-45,yes,no,unknown,30,may,116,6,client was not previously contacted,0,unknown,False
36,management,single,tertiary,no,774,no,no,cellular,19,nov,193,2,client was not previously contacted,0,unknown,False
28,technician,married,secondary,no,916,yes,no,cellular,15,may,191,1,371,2,other,False
46,admin.,single,tertiary,no,377,yes,no,unknown,5,may,98,2,client was not previously contacted,0,unknown,False
31,technician,single,tertiary,no,4561,yes,no,cellular,15,may,301,1,274,2,failure,False
40,self-employed,married,tertiary,no,1604,no,no,cellular,20,nov,117,1,client was not previously contacted,0,unknown,False
33,technician,single,secondary,no,555,no,yes,cellular,4,jul,425,2,client was not previously contacted,0,unknown,False
32,unemployed,single,tertiary,no,5874,no,no,cellular,3,feb,298,1,client was not previously contacted,0,unknown,False
39,management,married,tertiary,no,1802,no,no,cellular,20,oct,92,1,336,1,failure,False
43,entrepreneur,married,secondary,no,1516,yes,no,unknown,14,may,318,1,client was not previously contacted,0,unknown,False
43,blue-collar,married,primary,no,336,yes,no,unknown,9,may,256,5,client was not previously contacted,0,unknown,False
31,entrepreneur,single,tertiary,no,1340,yes,no,unknown,23,may,199,2,client was not previously contacted,0,unknown,False
40,technician,married,secondary,no,1952,yes,no,cellular,17,nov,310,1,client was not previously contacted,0,unknown,False
34,management,divorced,tertiary,no,1,yes,no,cellular,5,may,106,1,362,3,other,False
34,technician,single,secondary,no,264,yes,no,cellular,17,apr,222,1,client was not previously contacted,0,unknown,False
28,management,married,tertiary,no,17,yes,no,cellular,11,jul,16,2,client was not previously contacted,0,unknown,False
31,technician,single,secondary,no,1510,yes,no,cellular,28,aug,74,14,client was not previously contacted,0,unknown,False
57,blue-collar,married,secondary,no,2192,no,no,unknown,15,may,208,2,client was not previously contacted,0,unknown,False
37,admin.,married,secondary,no,5132,no,no,cellular,31,jul,536,8,client was not previously contacted,0,unknown,False
34,admin.,married,secondary,no,-314,yes,yes,cellular,20,apr,374,3,307,3,other,False
53,management,married,primary,no,4086,no,no,unknown,20,jun,14,3,client was not previously contacted,0,unknown,False
26,unknown,single,secondary,no,1187,no,no,unknown,17,nov,44,1,client was not previously contacted,0,unknown,False
42,technician,single,tertiary,no,171,no,no,cellular,14,aug,143,2,client was not previously contacted,0,unknown,False
34,self-employed,divorced,tertiary,no,5722,yes,no,cellular,18,nov,157,2,client was not previously contacted,0,unknown,False
54,housemaid,divorced,tertiary,no,9,no,yes,cellular,29,jul,136,3,client was not previously contacted,0,unknown,False
30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,13,3,355,5,failure,False
28,blue-collar,single,secondary,no,362,yes,no,unknown,19,may,263,1,client was not previously contacted,0,unknown,False
30,services,single,primary,no,6,yes,yes,cellular,9,jul,102,1,client was not previously contacted,0,unknown,False
48,blue-collar,single,unknown,no,71,yes,no,unknown,8,may,101,2,client was not previously contacted,0,unknown,False
37,unknown,single,tertiary,no,0,no,no,cellular,3,mar,426,1,client was not previously contacted,0,unknown,True
58,housemaid,married,primary,no,11,yes,no,unknown,20,may,90,1,client was not previously contacted,0,unknown,False
37,technician,single,secondary,no,7867,yes,no,unknown,21,may,36,2,client was not previously contacted,0,unknown,False
50,technician,divorced,secondary,no,396,no,no,unknown,20,jun,716,2,client was not previously contacted,0,unknown,True
46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,client was not previously contacted,0,unknown,False
27,blue-collar,married,secondary,no,4333,no,no,cellular,20,apr,163,1,client was not previously contacted,0,unknown,True
27,entrepreneur,single,secondary,no,376,yes,yes,cellular,5,may,273,1,client was not previously contacted,0,unknown,False
26,student,single,unknown,no,19,no,no,telephone,30,apr,268,1,client was not previously contacted,0,unknown,False
36,management,single,tertiary,no,4543,yes,no,unknown,2,jun,252,5,client was not previously contacted,0,unknown,False
35,technician,married,secondary,no,0,yes,yes,cellular,17,nov,199,1,client was not previously contacted,0,unknown,False
33,management,single,tertiary,no,-149,yes,no,cellular,22,jul,383,3,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,4213,no,no,cellular,25,aug,142,4,client was not previously contacted,0,unknown,False
44,management,married,primary,no,5418,yes,yes,cellular,28,jul,58,5,client was not previously contacted,0,unknown,False
34,technician,divorced,tertiary,no,501,yes,no,unknown,19,may,546,12,client was not previously contacted,0,unknown,False
57,management,married,tertiary,no,113,no,no,cellular,3,feb,191,2,client was not previously contacted,0,unknown,False
45,blue-collar,married,secondary,no,953,yes,no,unknown,15,may,417,3,client was not previously contacted,0,unknown,False
31,management,divorced,tertiary,no,71,no,no,cellular,12,mar,119,1,client was not previously contacted,0,unknown,True
46,blue-collar,married,primary,no,255,no,no,cellular,22,aug,95,2,client was not previously contacted,0,unknown,False
43,management,single,tertiary,no,483,no,no,cellular,19,aug,950,6,client was not previously contacted,0,unknown,True
48,blue-collar,married,secondary,no,1794,yes,yes,cellular,8,may,97,1,343,2,failure,False
28,technician,married,secondary,no,-579,yes,yes,cellular,9,feb,84,2,client was not previously contacted,0,unknown,False
34,unemployed,single,tertiary,no,1974,no,no,cellular,22,jul,355,1,342,3,success,True
27,management,single,tertiary,no,1137,yes,no,cellular,8,may,26,1,client was not previously contacted,0,unknown,False
36,technician,married,secondary,no,0,no,no,cellular,25,aug,248,2,client was not previously contacted,0,unknown,False
40,services,divorced,secondary,no,5766,yes,yes,cellular,17,nov,68,2,173,1,failure,False
43,technician,divorced,secondary,no,365,yes,no,unknown,4,jun,406,2,client was not previously contacted,0,unknown,False
57,admin.,married,secondary,no,169,no,no,cellular,14,aug,180,1,106,2,failure,False
39,services,married,secondary,no,53,no,no,unknown,5,mar,257,1,394,1,failure,True
38,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success,True
44,services,single,secondary,no,-389,yes,no,unknown,30,may,207,4,client was not previously contacted,0,unknown,False
34,technician,married,secondary,no,1092,no,no,unknown,23,may,268,1,client was not previously contacted,0,unknown,False
32,technician,single,tertiary,no,471,no,no,cellular,14,jan,67,1,client was not previously contacted,0,unknown,False
36,technician,single,secondary,no,1407,no,no,cellular,2,mar,328,1,109,3,other,False
25,admin.,married,secondary,no,142,yes,no,cellular,8,jul,312,2,client was not previously contacted,0,unknown,False
45,unemployed,married,secondary,no,-407,yes,no,cellular,15,may,320,3,371,2,failure,False
32,services,married,secondary,no,1167,yes,yes,telephone,16,apr,668,3,147,1,failure,False
30,technician,single,secondary,no,3096,yes,no,cellular,11,aug,272,4,client was not previously contacted,0,unknown,False
34,technician,single,secondary,no,232,no,no,cellular,7,jul,130,1,client was not previously contacted,0,unknown,False
37,services,divorced,secondary,no,726,yes,no,cellular,5,may,136,2,362,2,other,False
54,entrepreneur,married,tertiary,no,345,no,no,cellular,14,aug,183,6,client was not previously contacted,0,unknown,False
51,housemaid,married,secondary,no,1752,no,yes,cellular,21,jul,335,8,client was not previously contacted,0,unknown,False
53,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,407,2,client was not previously contacted,0,unknown,False
40,management,married,tertiary,no,481,yes,no,unknown,28,may,198,2,client was not previously contacted,0,unknown,False
34,technician,single,secondary,no,0,no,no,telephone,10,jul,185,1,client was not previously contacted,0,unknown,False
51,management,married,tertiary,no,307,no,no,cellular,21,aug,244,6,client was not previously contacted,0,unknown,False
