age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
63.0,retired,married,secondary,no,708.0,no,no,cellular,17.0,nov,168.0,2.0,-1.0,0.0,unknown,False
31.0,management,single,tertiary,no,5691.0,yes,no,cellular,21.0,nov,37.0,2.0,123.0,1.0,failure,False
27.0,admin.,single,secondary,no,110.0,yes,no,unknown,28.0,may,135.0,1.0,-1.0,0.0,unknown,False
28.0,blue-collar,married,secondary,no,1843.0,yes,no,cellular,20.0,apr,415.0,2.0,-1.0,0.0,unknown,False
19.0,student,single,primary,no,245.0,no,no,telephone,10.0,nov,98.0,2.0,110.0,2.0,other,False
41.0,services,divorced,secondary,no,83.0,no,no,unknown,20.0,may,834.0,6.0,-1.0,0.0,unknown,False
32.0,management,married,secondary,no,134.0,no,no,cellular,21.0,aug,181.0,4.0,-1.0,0.0,unknown,False
46.0,housemaid,married,primary,no,312.0,yes,yes,cellular,25.0,jul,137.0,7.0,-1.0,0.0,unknown,False
34.0,blue-collar,married,secondary,no,-257.0,yes,no,cellular,15.0,may,160.0,1.0,368.0,4.0,failure,False
50.0,services,married,tertiary,no,218.0,yes,no,unknown,9.0,may,388.0,2.0,-1.0,0.0,unknown,False
59.0,blue-collar,married,secondary,no,104.0,yes,no,unknown,2.0,jun,92.0,5.0,-1.0,0.0,unknown,False
58.0,blue-collar,married,primary,no,1231.0,no,no,unknown,20.0,jun,21.0,3.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,secondary,no,90.0,yes,no,unknown,29.0,may,744.0,6.0,-1.0,0.0,unknown,False
30.0,technician,single,secondary,no,893.0,no,no,cellular,26.0,aug,45.0,3.0,-1.0,0.0,unknown,False
36.0,management,divorced,tertiary,no,102.0,yes,no,cellular,14.0,apr,114.0,1.0,-1.0,0.0,unknown,False
45.0,technician,married,secondary,no,497.0,yes,no,cellular,20.0,apr,72.0,1.0,321.0,2.0,failure,False
70.0,entrepreneur,married,tertiary,no,15265.0,no,no,cellular,17.0,aug,551.0,2.0,-1.0,0.0,unknown,False
24.0,student,single,unknown,no,358.0,no,no,cellular,14.0,sep,407.0,2.0,92.0,2.0,success,False
49.0,technician,divorced,secondary,no,95.0,yes,no,cellular,8.0,may,90.0,1.0,-1.0,0.0,unknown,False
34.0,admin.,single,tertiary,no,18.0,yes,no,cellular,6.0,may,285.0,1.0,288.0,17.0,other,False
53.0,entrepreneur,married,secondary,no,111.0,yes,no,unknown,15.0,may,750.0,2.0,-1.0,0.0,unknown,False
56.0,services,divorced,secondary,no,1007.0,no,no,cellular,29.0,jul,88.0,6.0,-1.0,0.0,unknown,False
55.0,admin.,married,secondary,no,183.0,yes,no,unknown,6.0,may,150.0,1.0,-1.0,0.0,unknown,False
47.0,admin.,married,secondary,no,175.0,yes,no,cellular,15.0,may,236.0,4.0,262.0,7.0,failure,False
47.0,blue-collar,married,unknown,no,878.0,yes,no,cellular,13.0,may,245.0,4.0,-1.0,0.0,unknown,False
47.0,blue-collar,single,secondary,no,263.0,yes,yes,cellular,29.0,jan,127.0,2.0,255.0,1.0,other,False
33.0,technician,single,secondary,no,79.0,yes,no,cellular,25.0,aug,163.0,3.0,-1.0,0.0,unknown,False
35.0,services,divorced,secondary,no,1529.0,no,no,unknown,20.0,jun,20.0,5.0,-1.0,0.0,unknown,False
51.0,admin.,single,secondary,no,3132.0,no,no,telephone,5.0,nov,449.0,1.0,176.0,1.0,failure,False
44.0,blue-collar,single,primary,no,287.0,no,no,cellular,29.0,jan,301.0,1.0,-1.0,0.0,unknown,False
31.0,services,single,secondary,no,1987.0,yes,no,telephone,20.0,nov,55.0,2.0,-1.0,0.0,unknown,False
41.0,technician,married,secondary,no,1226.0,no,no,cellular,18.0,nov,261.0,1.0,-1.0,0.0,unknown,False
36.0,entrepreneur,divorced,tertiary,no,776.0,no,yes,cellular,7.0,jul,722.0,3.0,-1.0,0.0,unknown,True
33.0,management,single,tertiary,no,9449.0,yes,no,cellular,8.0,may,428.0,1.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,secondary,no,10.0,yes,no,cellular,12.0,may,179.0,1.0,-1.0,0.0,unknown,False
58.0,retired,married,primary,no,741.0,no,no,unknown,20.0,jun,81.0,2.0,-1.0,0.0,unknown,False
58.0,unknown,married,unknown,no,0.0,no,no,unknown,11.0,jun,464.0,2.0,-1.0,0.0,unknown,False
38.0,services,single,primary,no,471.0,yes,no,unknown,21.0,may,180.0,1.0,-1.0,0.0,unknown,False
25.0,technician,single,secondary,no,9154.0,yes,no,telephone,4.0,may,40.0,5.0,-1.0,0.0,unknown,False
26.0,student,single,secondary,no,203.0,no,no,cellular,16.0,nov,104.0,1.0,196.0,1.0,failure,False
38.0,admin.,married,secondary,no,8.0,yes,no,unknown,7.0,may,125.0,1.0,-1.0,0.0,unknown,False
33.0,blue-collar,married,secondary,no,320.0,yes,yes,unknown,26.0,may,167.0,3.0,-1.0,0.0,unknown,False
28.0,blue-collar,married,primary,no,60.0,yes,no,cellular,6.0,may,161.0,1.0,337.0,1.0,failure,False
40.0,blue-collar,single,secondary,no,6915.0,yes,no,cellular,4.0,feb,156.0,2.0,-1.0,0.0,unknown,False
31.0,technician,married,secondary,no,0.0,yes,no,cellular,30.0,jul,126.0,3.0,-1.0,0.0,unknown,False
40.0,blue-collar,divorced,primary,no,71.0,yes,no,cellular,8.0,may,225.0,1.0,-1.0,0.0,unknown,False
60.0,blue-collar,married,secondary,no,196.0,no,no,unknown,20.0,jun,583.0,3.0,-1.0,0.0,unknown,False
47.0,blue-collar,married,secondary,no,1484.0,no,no,cellular,17.0,nov,297.0,1.0,119.0,3.0,failure,False
41.0,technician,married,secondary,no,634.0,no,no,cellular,7.0,aug,122.0,2.0,-1.0,0.0,unknown,False
43.0,technician,single,secondary,no,326.0,yes,no,cellular,15.0,jul,87.0,8.0,-1.0,0.0,unknown,False
31.0,blue-collar,married,secondary,no,113.0,yes,no,cellular,5.0,may,337.0,3.0,-1.0,0.0,unknown,False
30.0,admin.,single,secondary,no,312.0,no,no,cellular,8.0,jul,188.0,1.0,-1.0,0.0,unknown,False
60.0,management,married,tertiary,no,5041.0,no,no,cellular,4.0,may,8.0,7.0,181.0,1.0,success,False
35.0,technician,single,secondary,no,1.0,no,no,unknown,30.0,may,66.0,4.0,-1.0,0.0,unknown,False
25.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,13.0,may,44.0,9.0,-1.0,0.0,unknown,False
59.0,management,married,tertiary,no,138.0,yes,yes,cellular,16.0,nov,162.0,2.0,187.0,5.0,failure,False
34.0,technician,single,secondary,no,201.0,no,no,cellular,22.0,jul,257.0,2.0,-1.0,0.0,unknown,False
47.0,blue-collar,married,primary,no,236.0,no,yes,cellular,22.0,jul,166.0,2.0,-1.0,0.0,unknown,False
61.0,retired,married,secondary,no,399.0,no,no,cellular,26.0,aug,81.0,1.0,-1.0,0.0,unknown,False
35.0,technician,single,secondary,no,399.0,yes,no,cellular,13.0,may,496.0,2.0,345.0,3.0,failure,True
25.0,blue-collar,single,secondary,no,1857.0,yes,no,cellular,13.0,apr,295.0,4.0,187.0,6.0,success,True
34.0,self-employed,single,tertiary,no,589.0,yes,no,telephone,8.0,may,44.0,4.0,367.0,1.0,other,False
48.0,blue-collar,married,primary,no,235.0,yes,no,unknown,2.0,jun,58.0,4.0,-1.0,0.0,unknown,False
57.0,housemaid,married,secondary,no,0.0,no,no,cellular,17.0,nov,56.0,1.0,-1.0,0.0,unknown,False
62.0,management,married,tertiary,no,997.0,no,no,cellular,22.0,apr,554.0,1.0,304.0,2.0,success,True
32.0,blue-collar,married,secondary,no,95.0,yes,no,telephone,8.0,may,265.0,4.0,337.0,2.0,failure,False
22.0,technician,single,secondary,no,283.0,yes,no,cellular,22.0,mar,254.0,2.0,-1.0,0.0,unknown,True
38.0,management,married,tertiary,no,76.0,yes,no,cellular,7.0,jul,196.0,3.0,-1.0,0.0,unknown,False
22.0,student,single,unknown,no,410.0,no,no,cellular,16.0,nov,365.0,1.0,-1.0,0.0,unknown,False
57.0,services,married,secondary,no,68.0,yes,no,cellular,8.0,may,65.0,2.0,-1.0,0.0,unknown,False
48.0,management,single,secondary,no,1106.0,no,yes,cellular,8.0,jul,265.0,1.0,-1.0,0.0,unknown,False
34.0,management,single,tertiary,no,2633.0,yes,no,cellular,21.0,nov,705.0,6.0,-1.0,0.0,unknown,True
54.0,self-employed,married,tertiary,no,542.0,no,no,telephone,6.0,feb,48.0,5.0,-1.0,0.0,unknown,False
57.0,technician,married,secondary,no,29.0,no,no,cellular,6.0,aug,122.0,2.0,-1.0,0.0,unknown,False
42.0,blue-collar,married,secondary,no,3396.0,yes,yes,telephone,20.0,nov,93.0,4.0,-1.0,0.0,unknown,False
35.0,admin.,single,secondary,no,1016.0,no,yes,cellular,5.0,feb,418.0,2.0,-1.0,0.0,unknown,False
32.0,management,married,tertiary,no,5910.0,no,no,cellular,26.0,aug,75.0,3.0,-1.0,0.0,unknown,False
29.0,services,married,secondary,no,222.0,yes,no,cellular,3.0,feb,197.0,1.0,250.0,23.0,failure,False
37.0,self-employed,single,tertiary,no,556.0,no,no,unknown,17.0,jun,200.0,2.0,-1.0,0.0,unknown,False
62.0,housemaid,married,secondary,no,565.0,no,no,cellular,4.0,sep,123.0,3.0,-1.0,0.0,unknown,False
47.0,services,married,primary,no,6.0,no,no,cellular,27.0,aug,63.0,4.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,secondary,no,173.0,no,yes,telephone,9.0,jul,238.0,8.0,-1.0,0.0,unknown,False
19.0,student,single,unknown,no,60.0,no,no,cellular,14.0,aug,253.0,1.0,-1.0,0.0,unknown,False
36.0,technician,married,tertiary,no,629.0,yes,yes,cellular,29.0,dec,109.0,1.0,246.0,1.0,failure,False
57.0,unknown,married,primary,no,8.0,no,no,telephone,19.0,oct,270.0,2.0,-1.0,0.0,unknown,False
75.0,retired,divorced,primary,no,46.0,no,no,cellular,2.0,feb,294.0,1.0,-1.0,0.0,unknown,False
37.0,blue-collar,married,primary,no,-88.0,yes,no,unknown,26.0,may,225.0,1.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,1224.0,yes,yes,cellular,24.0,jul,1441.0,2.0,-1.0,0.0,unknown,True
40.0,self-employed,divorced,tertiary,no,1077.0,no,no,cellular,19.0,nov,309.0,1.0,-1.0,0.0,unknown,False
45.0,admin.,married,secondary,no,310.0,yes,no,unknown,8.0,may,191.0,2.0,-1.0,0.0,unknown,False
37.0,technician,married,tertiary,no,6968.0,no,no,cellular,1.0,jun,175.0,1.0,-1.0,0.0,unknown,False
33.0,technician,married,secondary,no,22.0,no,no,cellular,29.0,jan,127.0,1.0,-1.0,0.0,unknown,False
38.0,admin.,married,tertiary,no,1988.0,no,no,cellular,2.0,jun,103.0,1.0,67.0,4.0,success,True
31.0,services,single,tertiary,no,1025.0,no,no,cellular,29.0,jan,93.0,1.0,254.0,3.0,failure,False
30.0,services,single,secondary,no,-114.0,yes,no,cellular,21.0,jul,396.0,2.0,-1.0,0.0,unknown,False
27.0,management,single,tertiary,no,99.0,yes,no,unknown,4.0,jun,767.0,2.0,-1.0,0.0,unknown,True
43.0,management,married,secondary,no,10273.0,no,no,cellular,7.0,aug,359.0,2.0,-1.0,0.0,unknown,False
33.0,blue-collar,married,secondary,no,-260.0,yes,yes,cellular,17.0,jul,224.0,2.0,-1.0,0.0,unknown,False
34.0,blue-collar,single,primary,no,245.0,yes,no,unknown,21.0,may,21.0,3.0,-1.0,0.0,unknown,False
45.0,technician,married,secondary,no,2403.0,no,no,cellular,21.0,nov,207.0,1.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,secondary,no,2643.0,yes,no,cellular,2.0,apr,96.0,3.0,330.0,1.0,other,False
40.0,unemployed,married,secondary,no,1779.0,yes,no,unknown,5.0,jun,59.0,7.0,-1.0,0.0,unknown,False
35.0,management,divorced,tertiary,no,434.0,yes,no,cellular,13.0,aug,1314.0,2.0,-1.0,0.0,unknown,True
35.0,admin.,married,secondary,no,1.0,yes,no,cellular,9.0,jul,112.0,1.0,-1.0,0.0,unknown,False
43.0,technician,divorced,secondary,no,159.0,no,no,cellular,11.0,aug,160.0,2.0,-1.0,0.0,unknown,False
23.0,student,single,secondary,no,287.0,no,no,telephone,3.0,mar,700.0,3.0,180.0,1.0,other,False
28.0,management,divorced,secondary,no,-76.0,no,yes,cellular,14.0,jul,1271.0,2.0,-1.0,0.0,unknown,False
40.0,self-employed,married,tertiary,no,252.0,yes,no,cellular,15.0,may,103.0,6.0,-1.0,0.0,unknown,False
42.0,blue-collar,married,secondary,no,1540.0,yes,yes,cellular,18.0,nov,158.0,1.0,-1.0,0.0,unknown,False
53.0,blue-collar,divorced,primary,no,235.0,no,no,cellular,30.0,jul,241.0,2.0,-1.0,0.0,unknown,False
33.0,services,married,primary,no,0.0,yes,no,cellular,7.0,may,227.0,2.0,-1.0,0.0,unknown,False
28.0,admin.,divorced,secondary,no,-504.0,yes,yes,cellular,14.0,may,578.0,1.0,-1.0,0.0,unknown,True
33.0,services,single,secondary,no,489.0,yes,no,cellular,4.0,may,297.0,4.0,334.0,1.0,other,True
29.0,unemployed,single,primary,no,115.0,no,no,cellular,29.0,jan,61.0,2.0,-1.0,0.0,unknown,False
35.0,student,single,secondary,no,188.0,yes,no,cellular,16.0,feb,75.0,3.0,200.0,5.0,failure,True
60.0,blue-collar,married,primary,no,93.0,no,yes,unknown,27.0,may,125.0,4.0,-1.0,0.0,unknown,False
37.0,services,single,secondary,no,174.0,yes,no,cellular,2.0,feb,134.0,1.0,271.0,2.0,failure,False
55.0,blue-collar,married,primary,no,-79.0,no,yes,unknown,27.0,jun,293.0,3.0,-1.0,0.0,unknown,False
45.0,technician,married,secondary,no,760.0,no,no,cellular,7.0,aug,95.0,2.0,-1.0,0.0,unknown,False
38.0,technician,married,secondary,no,284.0,yes,no,unknown,6.0,may,483.0,1.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,0.0,no,no,cellular,7.0,jul,240.0,1.0,-1.0,0.0,unknown,False
30.0,admin.,single,secondary,yes,-35.0,yes,no,unknown,14.0,may,1204.0,4.0,-1.0,0.0,unknown,False
32.0,management,single,tertiary,no,2059.0,no,no,cellular,4.0,feb,886.0,2.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,primary,no,1903.0,yes,no,unknown,23.0,may,297.0,3.0,-1.0,0.0,unknown,False
32.0,admin.,married,secondary,no,1604.0,no,yes,cellular,7.0,jul,625.0,1.0,-1.0,0.0,unknown,True
31.0,technician,single,tertiary,no,22.0,yes,no,unknown,9.0,may,483.0,3.0,-1.0,0.0,unknown,True
30.0,blue-collar,married,primary,no,99.0,yes,no,telephone,14.0,may,93.0,1.0,-1.0,0.0,unknown,False
46.0,services,married,secondary,no,2948.0,no,no,cellular,21.0,nov,893.0,1.0,-1.0,0.0,unknown,True
34.0,management,married,tertiary,no,0.0,no,no,cellular,22.0,jul,81.0,2.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,secondary,no,30.0,no,no,cellular,14.0,may,60.0,5.0,371.0,2.0,failure,False
38.0,management,married,tertiary,no,63.0,yes,no,unknown,21.0,may,518.0,1.0,-1.0,0.0,unknown,False
55.0,management,divorced,tertiary,no,8044.0,yes,no,cellular,11.0,may,175.0,5.0,333.0,19.0,other,False
40.0,technician,single,secondary,no,287.0,yes,no,cellular,8.0,may,69.0,1.0,298.0,3.0,failure,False
40.0,technician,married,secondary,no,-28.0,yes,yes,unknown,30.0,may,289.0,2.0,-1.0,0.0,unknown,False
48.0,housemaid,married,secondary,no,4.0,no,no,cellular,18.0,aug,68.0,4.0,-1.0,0.0,unknown,False
47.0,services,married,secondary,no,459.0,no,no,cellular,19.0,aug,599.0,3.0,-1.0,0.0,unknown,False
41.0,technician,married,secondary,no,2125.0,yes,yes,cellular,21.0,nov,285.0,3.0,116.0,4.0,failure,False
62.0,management,married,tertiary,no,10373.0,no,no,cellular,12.0,aug,344.0,3.0,-1.0,0.0,unknown,False
34.0,blue-collar,married,secondary,no,1089.0,yes,no,cellular,13.0,may,394.0,3.0,-1.0,0.0,unknown,True
40.0,blue-collar,married,primary,no,3736.0,yes,no,unknown,19.0,may,29.0,3.0,-1.0,0.0,unknown,False
36.0,technician,married,tertiary,no,-718.0,yes,no,unknown,20.0,jun,11.0,20.0,-1.0,0.0,unknown,False
57.0,management,married,tertiary,no,1357.0,yes,yes,cellular,18.0,nov,97.0,2.0,-1.0,0.0,unknown,False
33.0,services,married,secondary,yes,2.0,no,no,cellular,6.0,may,136.0,5.0,-1.0,0.0,unknown,False
51.0,management,married,tertiary,no,0.0,no,no,unknown,27.0,may,68.0,5.0,-1.0,0.0,unknown,False
42.0,blue-collar,married,primary,no,704.0,yes,yes,telephone,31.0,jul,88.0,10.0,-1.0,0.0,unknown,False
60.0,retired,divorced,secondary,no,306.0,yes,no,cellular,18.0,may,76.0,3.0,-1.0,0.0,unknown,False
40.0,services,married,secondary,no,22.0,yes,yes,telephone,9.0,jul,145.0,2.0,-1.0,0.0,unknown,False
46.0,management,married,tertiary,no,4301.0,yes,yes,unknown,19.0,may,134.0,2.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,20932.0,no,no,cellular,21.0,nov,127.0,2.0,-1.0,0.0,unknown,False
51.0,blue-collar,married,secondary,no,16.0,yes,yes,telephone,27.0,aug,145.0,2.0,-1.0,0.0,unknown,False
45.0,admin.,married,secondary,no,205.0,no,no,cellular,4.0,may,552.0,1.0,90.0,2.0,success,True
34.0,management,married,tertiary,no,1870.0,yes,no,cellular,3.0,jun,68.0,1.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,575.0,no,no,unknown,6.0,jun,109.0,1.0,-1.0,0.0,unknown,False
36.0,self-employed,married,tertiary,no,2517.0,no,no,unknown,11.0,jun,117.0,2.0,-1.0,0.0,unknown,False
36.0,self-employed,married,primary,no,1094.0,yes,no,cellular,8.0,apr,291.0,1.0,335.0,1.0,failure,False
46.0,management,single,tertiary,no,311.0,yes,yes,cellular,27.0,oct,96.0,1.0,158.0,1.0,failure,False
43.0,management,divorced,tertiary,no,2367.0,no,no,cellular,1.0,jun,114.0,1.0,38.0,2.0,other,True
42.0,admin.,single,unknown,no,-138.0,yes,no,unknown,26.0,may,109.0,1.0,-1.0,0.0,unknown,False
33.0,technician,single,secondary,no,1994.0,yes,no,unknown,2.0,jun,57.0,9.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,2226.0,yes,no,cellular,18.0,aug,103.0,8.0,-1.0,0.0,unknown,False
47.0,management,divorced,tertiary,no,0.0,no,yes,cellular,20.0,nov,18.0,6.0,-1.0,0.0,unknown,False
41.0,management,single,tertiary,no,4477.0,no,no,cellular,4.0,aug,357.0,2.0,-1.0,0.0,unknown,False
38.0,blue-collar,single,primary,no,0.0,yes,no,cellular,7.0,may,350.0,2.0,-1.0,0.0,unknown,False
55.0,admin.,divorced,unknown,no,789.0,yes,no,unknown,13.0,may,434.0,2.0,-1.0,0.0,unknown,False
40.0,blue-collar,married,secondary,no,4795.0,yes,no,cellular,17.0,apr,57.0,1.0,-1.0,0.0,unknown,False
59.0,housemaid,married,primary,no,116.0,no,no,cellular,8.0,aug,129.0,4.0,-1.0,0.0,unknown,False
60.0,unemployed,married,primary,no,26.0,yes,no,unknown,16.0,may,196.0,6.0,-1.0,0.0,unknown,False
38.0,housemaid,married,primary,no,196.0,no,no,cellular,30.0,apr,574.0,1.0,-1.0,0.0,unknown,True
47.0,unemployed,married,secondary,no,123.0,no,no,cellular,4.0,aug,653.0,2.0,-1.0,0.0,unknown,False
39.0,technician,married,secondary,no,597.0,yes,no,unknown,21.0,may,298.0,2.0,-1.0,0.0,unknown,False
49.0,technician,married,secondary,no,305.0,no,no,cellular,30.0,apr,401.0,1.0,-1.0,0.0,unknown,False
54.0,blue-collar,married,primary,no,4608.0,no,no,telephone,20.0,nov,352.0,3.0,-1.0,0.0,unknown,False
35.0,services,divorced,secondary,no,394.0,yes,no,unknown,23.0,may,154.0,1.0,-1.0,0.0,unknown,False
37.0,management,married,tertiary,no,725.0,no,no,cellular,26.0,aug,162.0,13.0,-1.0,0.0,unknown,False
50.0,blue-collar,married,primary,no,84.0,yes,no,unknown,29.0,may,179.0,1.0,-1.0,0.0,unknown,False
28.0,entrepreneur,married,tertiary,no,4064.0,no,yes,cellular,11.0,may,93.0,2.0,-1.0,0.0,unknown,False
40.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,17.0,nov,113.0,1.0,-1.0,0.0,unknown,False
39.0,blue-collar,married,secondary,no,300.0,yes,no,cellular,14.0,may,506.0,1.0,-1.0,0.0,unknown,False
34.0,technician,single,tertiary,no,122.0,no,no,unknown,27.0,may,73.0,5.0,-1.0,0.0,unknown,False
33.0,technician,married,tertiary,no,67.0,yes,no,cellular,16.0,apr,137.0,2.0,-1.0,0.0,unknown,False
37.0,management,married,tertiary,no,-76.0,yes,no,cellular,28.0,jan,230.0,1.0,204.0,1.0,other,False
22.0,admin.,single,secondary,no,118.0,yes,no,unknown,16.0,may,270.0,1.0,-1.0,0.0,unknown,False
39.0,blue-collar,married,primary,no,2288.0,yes,no,cellular,15.0,may,265.0,1.0,-1.0,0.0,unknown,False
51.0,technician,divorced,secondary,no,0.0,yes,no,unknown,28.0,may,463.0,2.0,-1.0,0.0,unknown,False
34.0,admin.,married,secondary,no,592.0,yes,no,unknown,8.0,jun,49.0,1.0,-1.0,0.0,unknown,False
41.0,management,married,tertiary,no,0.0,yes,no,unknown,13.0,may,161.0,1.0,-1.0,0.0,unknown,False
34.0,technician,married,tertiary,no,0.0,no,no,cellular,20.0,aug,129.0,2.0,-1.0,0.0,unknown,False
47.0,blue-collar,married,secondary,no,2787.0,no,no,cellular,11.0,aug,479.0,1.0,-1.0,0.0,unknown,True
36.0,management,married,tertiary,no,3770.0,yes,no,cellular,31.0,jul,150.0,4.0,-1.0,0.0,unknown,False
56.0,entrepreneur,married,tertiary,no,21.0,no,no,cellular,21.0,jul,118.0,3.0,-1.0,0.0,unknown,False
60.0,self-employed,married,primary,no,1226.0,yes,no,unknown,30.0,may,151.0,3.0,-1.0,0.0,unknown,False
34.0,management,single,tertiary,no,2570.0,no,no,unknown,28.0,may,190.0,3.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,secondary,no,822.0,yes,no,cellular,14.0,may,19.0,8.0,366.0,6.0,failure,False
59.0,retired,married,primary,no,0.0,yes,no,cellular,28.0,jul,20.0,4.0,-1.0,0.0,unknown,False
28.0,management,single,tertiary,yes,1414.0,yes,no,cellular,8.0,jul,294.0,1.0,521.0,1.0,failure,True
29.0,technician,married,secondary,no,444.0,yes,no,cellular,21.0,jul,130.0,4.0,-1.0,0.0,unknown,False
31.0,admin.,married,secondary,no,1098.0,yes,no,unknown,23.0,may,427.0,2.0,-1.0,0.0,unknown,False
29.0,unemployed,married,secondary,no,380.0,no,yes,unknown,12.0,may,154.0,2.0,-1.0,0.0,unknown,False
