age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
36,management,divorced,tertiary,no,102,yes,no,cellular,14,apr,114,1,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,497,yes,no,cellular,20,apr,72,1,321,2,failure,False
70,entrepreneur,married,tertiary,no,15265,no,no,cellular,17,aug,551,2,client was not previously contacted,0,unknown,False
24,student,single,unknown,no,358,no,no,cellular,14,sep,407,2,92,2,success,False
49,technician,divorced,secondary,no,95,yes,no,cellular,8,may,90,1,client was not previously contacted,0,unknown,False
34,admin.,single,tertiary,no,18,yes,no,cellular,6,may,285,1,288,17,other,False
53,entrepreneur,married,secondary,no,111,yes,no,unknown,15,may,750,2,client was not previously contacted,0,unknown,False
56,services,divorced,secondary,no,1007,no,no,cellular,29,jul,88,6,client was not previously contacted,0,unknown,False
55,admin.,married,secondary,no,183,yes,no,unknown,6,may,150,1,client was not previously contacted,0,unknown,False
47,admin.,married,secondary,no,175,yes,no,cellular,15,may,236,4,262,7,failure,False
47,blue-collar,married,unknown,no,878,yes,no,cellular,13,may,245,4,client was not previously contacted,0,unknown,False
47,blue-collar,single,secondary,no,263,yes,yes,cellular,29,jan,127,2,255,1,other,False
33,technician,single,secondary,no,79,yes,no,cellular,25,aug,163,3,client was not previously contacted,0,unknown,False
35,services,divorced,secondary,no,1529,no,no,unknown,20,jun,20,5,client was not previously contacted,0,unknown,False
51,admin.,single,secondary,no,3132,no,no,telephone,5,nov,449,1,176,1,failure,False
44,blue-collar,single,primary,no,287,no,no,cellular,29,jan,301,1,client was not previously contacted,0,unknown,False
31,services,single,secondary,no,1987,yes,no,telephone,20,nov,55,2,client was not previously contacted,0,unknown,False
41,technician,married,secondary,no,1226,no,no,cellular,18,nov,261,1,client was not previously contacted,0,unknown,False
36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,722,3,client was not previously contacted,0,unknown,True
33,management,single,tertiary,no,9449,yes,no,cellular,8,may,428,1,client was not previously contacted,0,unknown,False
41,blue-collar,married,secondary,no,10,yes,no,cellular,12,may,179,1,client was not previously contacted,0,unknown,False
58,retired,married,primary,no,741,no,no,unknown,20,jun,81,2,client was not previously contacted,0,unknown,False
58,unknown,married,unknown,no,0,no,no,unknown,11,jun,464,2,client was not previously contacted,0,unknown,False
38,services,single,primary,no,471,yes,no,unknown,21,may,180,1,client was not previously contacted,0,unknown,False
25,technician,single,secondary,no,9154,yes,no,telephone,4,may,40,5,client was not previously contacted,0,unknown,False
26,student,single,secondary,no,203,no,no,cellular,16,nov,104,1,196,1,failure,False
38,admin.,married,secondary,no,8,yes,no,unknown,7,may,125,1,client was not previously contacted,0,unknown,False
33,blue-collar,married,secondary,no,320,yes,yes,unknown,26,may,167,3,client was not previously contacted,0,unknown,False
28,blue-collar,married,primary,no,60,yes,no,cellular,6,may,161,1,337,1,failure,False
40,blue-collar,single,secondary,no,6915,yes,no,cellular,4,feb,156,2,client was not previously contacted,0,unknown,False
31,technician,married,secondary,no,0,yes,no,cellular,30,jul,126,3,client was not previously contacted,0,unknown,False
40,blue-collar,divorced,primary,no,71,yes,no,cellular,8,may,225,1,client was not previously contacted,0,unknown,False
60,blue-collar,married,secondary,no,196,no,no,unknown,20,jun,583,3,client was not previously contacted,0,unknown,False
47,blue-collar,married,secondary,no,1484,no,no,cellular,17,nov,297,1,119,3,failure,False
41,technician,married,secondary,no,634,no,no,cellular,7,aug,122,2,client was not previously contacted,0,unknown,False
43,technician,single,secondary,no,326,yes,no,cellular,15,jul,87,8,client was not previously contacted,0,unknown,False
31,blue-collar,married,secondary,no,113,yes,no,cellular,5,may,337,3,client was not previously contacted,0,unknown,False
30,admin.,single,secondary,no,312,no,no,cellular,8,jul,188,1,client was not previously contacted,0,unknown,False
60,management,married,tertiary,no,5041,no,no,cellular,4,may,8,7,181,1,success,False
35,technician,single,secondary,no,1,no,no,unknown,30,may,66,4,client was not previously contacted,0,unknown,False
25,blue-collar,single,secondary,no,0,yes,no,cellular,13,may,44,9,client was not previously contacted,0,unknown,False
59,management,married,tertiary,no,138,yes,yes,cellular,16,nov,162,2,187,5,failure,False
34,technician,single,secondary,no,201,no,no,cellular,22,jul,257,2,client was not previously contacted,0,unknown,False
47,blue-collar,married,primary,no,236,no,yes,cellular,22,jul,166,2,client was not previously contacted,0,unknown,False
61,retired,married,secondary,no,399,no,no,cellular,26,aug,81,1,client was not previously contacted,0,unknown,False
35,technician,single,secondary,no,399,yes,no,cellular,13,may,496,2,345,3,failure,True
25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,apr,295,4,187,6,success,True
34,self-employed,single,tertiary,no,589,yes,no,telephone,8,may,44,4,367,1,other,False
48,blue-collar,married,primary,no,235,yes,no,unknown,2,jun,58,4,client was not previously contacted,0,unknown,False
57,housemaid,married,secondary,no,0,no,no,cellular,17,nov,56,1,client was not previously contacted,0,unknown,False
62,management,married,tertiary,no,997,no,no,cellular,22,apr,554,1,304,2,success,True
32,blue-collar,married,secondary,no,95,yes,no,telephone,8,may,265,4,337,2,failure,False
22,technician,single,secondary,no,283,yes,no,cellular,22,mar,254,2,client was not previously contacted,0,unknown,True
38,management,married,tertiary,no,76,yes,no,cellular,7,jul,196,3,client was not previously contacted,0,unknown,False
22,student,single,unknown,no,410,no,no,cellular,16,nov,365,1,client was not previously contacted,0,unknown,False
57,services,married,secondary,no,68,yes,no,cellular,8,may,65,2,client was not previously contacted,0,unknown,False
48,management,single,secondary,no,1106,no,yes,cellular,8,jul,265,1,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,2633,yes,no,cellular,21,nov,705,6,client was not previously contacted,0,unknown,True
54,self-employed,married,tertiary,no,542,no,no,telephone,6,feb,48,5,client was not previously contacted,0,unknown,False
57,technician,married,secondary,no,29,no,no,cellular,6,aug,122,2,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,3396,yes,yes,telephone,20,nov,93,4,client was not previously contacted,0,unknown,False
35,admin.,single,secondary,no,1016,no,yes,cellular,5,feb,418,2,client was not previously contacted,0,unknown,False
32,management,married,tertiary,no,5910,no,no,cellular,26,aug,75,3,client was not previously contacted,0,unknown,False
29,services,married,secondary,no,222,yes,no,cellular,3,feb,197,1,250,23,failure,False
37,self-employed,single,tertiary,no,556,no,no,unknown,17,jun,200,2,client was not previously contacted,0,unknown,False
62,housemaid,married,secondary,no,565,no,no,cellular,4,sep,123,3,client was not previously contacted,0,unknown,False
47,services,married,primary,no,6,no,no,cellular,27,aug,63,4,client was not previously contacted,0,unknown,False
43,blue-collar,married,secondary,no,173,no,yes,telephone,9,jul,238,8,client was not previously contacted,0,unknown,False
19,student,single,unknown,no,60,no,no,cellular,14,aug,253,1,client was not previously contacted,0,unknown,False
36,technician,married,tertiary,no,629,yes,yes,cellular,29,dec,109,1,246,1,failure,False
57,unknown,married,primary,no,8,no,no,telephone,19,oct,270,2,client was not previously contacted,0,unknown,False
75,retired,divorced,primary,no,46,no,no,cellular,2,feb,294,1,client was not previously contacted,0,unknown,False
37,blue-collar,married,primary,no,-88,yes,no,unknown,26,may,225,1,client was not previously contacted,0,unknown,False
31,management,married,tertiary,no,1224,yes,yes,cellular,24,jul,1441,2,client was not previously contacted,0,unknown,True
40,self-employed,divorced,tertiary,no,1077,no,no,cellular,19,nov,309,1,client was not previously contacted,0,unknown,False
45,admin.,married,secondary,no,310,yes,no,unknown,8,may,191,2,client was not previously contacted,0,unknown,False
37,technician,married,tertiary,no,6968,no,no,cellular,1,jun,175,1,client was not previously contacted,0,unknown,False
33,technician,married,secondary,no,22,no,no,cellular,29,jan,127,1,client was not previously contacted,0,unknown,False
38,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,103,1,67,4,success,True
31,services,single,tertiary,no,1025,no,no,cellular,29,jan,93,1,254,3,failure,False
30,services,single,secondary,no,-114,yes,no,cellular,21,jul,396,2,client was not previously contacted,0,unknown,False
27,management,single,tertiary,no,99,yes,no,unknown,4,jun,767,2,client was not previously contacted,0,unknown,True
43,management,married,secondary,no,10273,no,no,cellular,7,aug,359,2,client was not previously contacted,0,unknown,False
33,blue-collar,married,secondary,no,-260,yes,yes,cellular,17,jul,224,2,client was not previously contacted,0,unknown,False
34,blue-collar,single,primary,no,245,yes,no,unknown,21,may,21,3,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,2403,no,no,cellular,21,nov,207,1,client was not previously contacted,0,unknown,False
35,blue-collar,married,secondary,no,2643,yes,no,cellular,2,apr,96,3,330,1,other,False
40,unemployed,married,secondary,no,1779,yes,no,unknown,5,jun,59,7,client was not previously contacted,0,unknown,False
35,management,divorced,tertiary,no,434,yes,no,cellular,13,aug,1314,2,client was not previously contacted,0,unknown,True
35,admin.,married,secondary,no,1,yes,no,cellular,9,jul,112,1,client was not previously contacted,0,unknown,False
43,technician,divorced,secondary,no,159,no,no,cellular,11,aug,160,2,client was not previously contacted,0,unknown,False
23,student,single,secondary,no,287,no,no,telephone,3,mar,700,3,180,1,other,False
28,management,divorced,secondary,no,-76,no,yes,cellular,14,jul,1271,2,client was not previously contacted,0,unknown,False
40,self-employed,married,tertiary,no,252,yes,no,cellular,15,may,103,6,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,1540,yes,yes,cellular,18,nov,158,1,client was not previously contacted,0,unknown,False
53,blue-collar,divorced,primary,no,235,no,no,cellular,30,jul,241,2,client was not previously contacted,0,unknown,False
33,services,married,primary,no,0,yes,no,cellular,7,may,227,2,client was not previously contacted,0,unknown,False
28,admin.,divorced,secondary,no,-504,yes,yes,cellular,14,may,578,1,client was not previously contacted,0,unknown,True
33,services,single,secondary,no,489,yes,no,cellular,4,may,297,4,334,1,other,True
29,unemployed,single,primary,no,115,no,no,cellular,29,jan,61,2,client was not previously contacted,0,unknown,False
35,student,single,secondary,no,188,yes,no,cellular,16,feb,75,3,200,5,failure,True
60,blue-collar,married,primary,no,93,no,yes,unknown,27,may,125,4,client was not previously contacted,0,unknown,False
37,services,single,secondary,no,174,yes,no,cellular,2,feb,134,1,271,2,failure,False
55,blue-collar,married,primary,no,-79,no,yes,unknown,27,jun,293,3,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,760,no,no,cellular,7,aug,95,2,client was not previously contacted,0,unknown,False
38,technician,married,secondary,no,284,yes,no,unknown,6,may,483,1,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,0,no,no,cellular,7,jul,240,1,client was not previously contacted,0,unknown,False
30,admin.,single,secondary,yes,-35,yes,no,unknown,14,may,1204,4,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,2059,no,no,cellular,4,feb,886,2,client was not previously contacted,0,unknown,False
32,blue-collar,married,primary,no,1903,yes,no,unknown,23,may,297,3,client was not previously contacted,0,unknown,False
32,admin.,married,secondary,no,1604,no,yes,cellular,7,jul,625,1,client was not previously contacted,0,unknown,True
31,technician,single,tertiary,no,22,yes,no,unknown,9,may,483,3,client was not previously contacted,0,unknown,True
30,blue-collar,married,primary,no,99,yes,no,telephone,14,may,93,1,client was not previously contacted,0,unknown,False
46,services,married,secondary,no,2948,no,no,cellular,21,nov,893,1,client was not previously contacted,0,unknown,True
34,management,married,tertiary,no,0,no,no,cellular,22,jul,81,2,client was not previously contacted,0,unknown,False
43,blue-collar,married,secondary,no,30,no,no,cellular,14,may,60,5,371,2,failure,False
38,management,married,tertiary,no,63,yes,no,unknown,21,may,518,1,client was not previously contacted,0,unknown,False
55,management,divorced,tertiary,no,8044,yes,no,cellular,11,may,175,5,333,19,other,False
40,technician,single,secondary,no,287,yes,no,cellular,8,may,69,1,298,3,failure,False
40,technician,married,secondary,no,-28,yes,yes,unknown,30,may,289,2,client was not previously contacted,0,unknown,False
48,housemaid,married,secondary,no,4,no,no,cellular,18,aug,68,4,client was not previously contacted,0,unknown,False
47,services,married,secondary,no,459,no,no,cellular,19,aug,599,3,client was not previously contacted,0,unknown,False
41,technician,married,secondary,no,2125,yes,yes,cellular,21,nov,285,3,116,4,failure,False
62,management,married,tertiary,no,10373,no,no,cellular,12,aug,344,3,client was not previously contacted,0,unknown,False
34,blue-collar,married,secondary,no,1089,yes,no,cellular,13,may,394,3,client was not previously contacted,0,unknown,True
40,blue-collar,married,primary,no,3736,yes,no,unknown,19,may,29,3,client was not previously contacted,0,unknown,False
36,technician,married,tertiary,no,-718,yes,no,unknown,20,jun,11,20,client was not previously contacted,0,unknown,False
57,management,married,tertiary,no,1357,yes,yes,cellular,18,nov,97,2,client was not previously contacted,0,unknown,False
33,services,married,secondary,yes,2,no,no,cellular,6,may,136,5,client was not previously contacted,0,unknown,False
51,management,married,tertiary,no,0,no,no,unknown,27,may,68,5,client was not previously contacted,0,unknown,False
42,blue-collar,married,primary,no,704,yes,yes,telephone,31,jul,88,10,client was not previously contacted,0,unknown,False
60,retired,divorced,secondary,no,306,yes,no,cellular,18,may,76,3,client was not previously contacted,0,unknown,False
40,services,married,secondary,no,22,yes,yes,telephone,9,jul,145,2,client was not previously contacted,0,unknown,False
46,management,married,tertiary,no,4301,yes,yes,unknown,19,may,134,2,client was not previously contacted,0,unknown,False
39,management,married,tertiary,no,20932,no,no,cellular,21,nov,127,2,client was not previously contacted,0,unknown,False
51,blue-collar,married,secondary,no,16,yes,yes,telephone,27,aug,145,2,client was not previously contacted,0,unknown,False
45,admin.,married,secondary,no,205,no,no,cellular,4,may,552,1,90,2,success,True
34,management,married,tertiary,no,1870,yes,no,cellular,3,jun,68,1,client was not previously contacted,0,unknown,False
39,management,married,tertiary,no,575,no,no,unknown,6,jun,109,1,client was not previously contacted,0,unknown,False
36,self-employed,married,tertiary,no,2517,no,no,unknown,11,jun,117,2,client was not previously contacted,0,unknown,False
36,self-employed,married,primary,no,1094,yes,no,cellular,8,apr,291,1,335,1,failure,False
46,management,single,tertiary,no,311,yes,yes,cellular,27,oct,96,1,158,1,failure,False
43,management,divorced,tertiary,no,2367,no,no,cellular,1,jun,114,1,38,2,other,True
42,admin.,single,unknown,no,-138,yes,no,unknown,26,may,109,1,client was not previously contacted,0,unknown,False
33,technician,single,secondary,no,1994,yes,no,unknown,2,jun,57,9,client was not previously contacted,0,unknown,False
39,management,married,tertiary,no,2226,yes,no,cellular,18,aug,103,8,client was not previously contacted,0,unknown,False
47,management,divorced,tertiary,no,0,no,yes,cellular,20,nov,18,6,client was not previously contacted,0,unknown,False
41,management,single,tertiary,no,4477,no,no,cellular,4,aug,357,2,client was not previously contacted,0,unknown,False
38,blue-collar,single,primary,no,0,yes,no,cellular,7,may,350,2,client was not previously contacted,0,unknown,False
55,admin.,divorced,unknown,no,789,yes,no,unknown,13,may,434,2,client was not previously contacted,0,unknown,False
40,blue-collar,married,secondary,no,4795,yes,no,cellular,17,apr,57,1,client was not previously contacted,0,unknown,False
59,housemaid,married,primary,no,116,no,no,cellular,8,aug,129,4,client was not previously contacted,0,unknown,False
60,unemployed,married,primary,no,26,yes,no,unknown,16,may,196,6,client was not previously contacted,0,unknown,False
38,housemaid,married,primary,no,196,no,no,cellular,30,apr,574,1,client was not previously contacted,0,unknown,True
47,unemployed,married,secondary,no,123,no,no,cellular,4,aug,653,2,client was not previously contacted,0,unknown,False
39,technician,married,secondary,no,597,yes,no,unknown,21,may,298,2,client was not previously contacted,0,unknown,False
49,technician,married,secondary,no,305,no,no,cellular,30,apr,401,1,client was not previously contacted,0,unknown,False
54,blue-collar,married,primary,no,4608,no,no,telephone,20,nov,352,3,client was not previously contacted,0,unknown,False
35,services,divorced,secondary,no,394,yes,no,unknown,23,may,154,1,client was not previously contacted,0,unknown,False
37,management,married,tertiary,no,725,no,no,cellular,26,aug,162,13,client was not previously contacted,0,unknown,False
50,blue-collar,married,primary,no,84,yes,no,unknown,29,may,179,1,client was not previously contacted,0,unknown,False
28,entrepreneur,married,tertiary,no,4064,no,yes,cellular,11,may,93,2,client was not previously contacted,0,unknown,False
40,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,113,1,client was not previously contacted,0,unknown,False
39,blue-collar,married,secondary,no,300,yes,no,cellular,14,may,506,1,client was not previously contacted,0,unknown,False
34,technician,single,tertiary,no,122,no,no,unknown,27,may,73,5,client was not previously contacted,0,unknown,False
33,technician,married,tertiary,no,67,yes,no,cellular,16,apr,137,2,client was not previously contacted,0,unknown,False
37,management,married,tertiary,no,-76,yes,no,cellular,28,jan,230,1,204,1,other,False
22,admin.,single,secondary,no,118,yes,no,unknown,16,may,270,1,client was not previously contacted,0,unknown,False
39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,265,1,client was not previously contacted,0,unknown,False
51,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,client was not previously contacted,0,unknown,False
34,admin.,married,secondary,no,592,yes,no,unknown,8,jun,49,1,client was not previously contacted,0,unknown,False
41,management,married,tertiary,no,0,yes,no,unknown,13,may,161,1,client was not previously contacted,0,unknown,False
34,technician,married,tertiary,no,0,no,no,cellular,20,aug,129,2,client was not previously contacted,0,unknown,False
47,blue-collar,married,secondary,no,2787,no,no,cellular,11,aug,479,1,client was not previously contacted,0,unknown,True
36,management,married,tertiary,no,3770,yes,no,cellular,31,jul,150,4,client was not previously contacted,0,unknown,False
56,entrepreneur,married,tertiary,no,21,no,no,cellular,21,jul,118,3,client was not previously contacted,0,unknown,False
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,2570,no,no,unknown,28,may,190,3,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,822,yes,no,cellular,14,may,19,8,366,6,failure,False
59,retired,married,primary,no,0,yes,no,cellular,28,jul,20,4,client was not previously contacted,0,unknown,False
28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,294,1,521,1,failure,True
29,technician,married,secondary,no,444,yes,no,cellular,21,jul,130,4,client was not previously contacted,0,unknown,False
31,admin.,married,secondary,no,1098,yes,no,unknown,23,may,427,2,client was not previously contacted,0,unknown,False
29,unemployed,married,secondary,no,380,no,yes,unknown,12,may,154,2,client was not previously contacted,0,unknown,False
34,entrepreneur,married,secondary,no,3119,yes,no,unknown,21,may,250,4,client was not previously contacted,0,unknown,False
45,blue-collar,married,primary,no,456,yes,no,cellular,11,may,255,1,client was not previously contacted,0,unknown,False
60,housemaid,married,tertiary,no,443,no,no,unknown,5,jun,60,1,client was not previously contacted,0,unknown,False
55,services,divorced,secondary,no,322,yes,no,cellular,28,jan,342,1,client was not previously contacted,0,unknown,False
48,technician,married,secondary,no,761,no,no,cellular,21,nov,307,2,client was not previously contacted,0,unknown,False
60,technician,married,tertiary,no,0,no,no,unknown,6,jun,320,1,client was not previously contacted,0,unknown,False
53,blue-collar,married,primary,no,421,yes,no,cellular,20,nov,677,1,client was not previously contacted,0,unknown,True
30,blue-collar,single,secondary,no,-93,yes,no,unknown,27,may,149,2,client was not previously contacted,0,unknown,False
30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,42,2,297,1,failure,False
46,management,married,secondary,no,3570,no,no,cellular,13,aug,69,2,client was not previously contacted,0,unknown,False
37,technician,married,secondary,no,275,yes,no,unknown,5,may,132,1,client was not previously contacted,0,unknown,False
59,housemaid,married,primary,no,0,no,no,unknown,9,jun,332,1,client was not previously contacted,0,unknown,False
53,technician,married,secondary,no,529,yes,no,cellular,28,jan,558,1,client was not previously contacted,0,unknown,False
38,technician,married,secondary,no,0,yes,no,unknown,21,may,73,1,client was not previously contacted,0,unknown,False
52,housemaid,married,secondary,no,1182,yes,no,cellular,18,nov,103,1,client was not previously contacted,0,unknown,False
33,management,single,tertiary,no,99,no,no,cellular,8,jul,159,1,client was not previously contacted,0,unknown,False
34,technician,divorced,secondary,no,44,yes,yes,cellular,21,nov,244,2,client was not previously contacted,0,unknown,False
37,management,married,tertiary,no,5065,no,no,cellular,27,aug,23,19,client was not previously contacted,0,unknown,False
40,self-employed,married,primary,no,624,no,no,cellular,10,jul,228,1,client was not previously contacted,0,unknown,False
42,self-employed,married,tertiary,no,2821,no,no,unknown,11,jun,203,2,client was not previously contacted,0,unknown,False
57,unemployed,married,secondary,no,839,no,no,telephone,19,nov,46,2,client was not previously contacted,0,unknown,False
42,self-employed,divorced,tertiary,no,216,yes,no,cellular,8,may,144,3,client was not previously contacted,0,unknown,False
48,housemaid,single,secondary,no,1042,no,no,telephone,18,nov,129,2,client was not previously contacted,0,unknown,False
74,retired,married,primary,no,0,no,no,telephone,13,nov,332,2,92,2,success,False
32,blue-collar,single,secondary,no,118,yes,no,cellular,17,jul,1275,1,client was not previously contacted,0,unknown,True
25,student,single,secondary,no,14657,yes,no,cellular,12,may,194,3,client was not previously contacted,0,unknown,False
43,blue-collar,married,secondary,no,-19,yes,no,cellular,5,feb,124,3,client was not previously contacted,0,unknown,False
38,technician,married,tertiary,no,-267,no,no,cellular,11,aug,220,1,client was not previously contacted,0,unknown,False
52,technician,married,tertiary,no,1785,no,no,cellular,10,nov,133,3,89,1,failure,False
39,technician,married,secondary,no,3663,no,no,cellular,11,aug,230,3,client was not previously contacted,0,unknown,False
53,management,married,tertiary,no,3366,no,no,cellular,31,jul,128,2,client was not previously contacted,0,unknown,False
38,self-employed,married,secondary,no,1029,yes,no,cellular,4,feb,206,3,223,1,other,False
31,management,single,tertiary,no,0,yes,no,unknown,5,may,562,1,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,1258,no,no,cellular,28,aug,153,14,client was not previously contacted,0,unknown,False
46,blue-collar,married,secondary,no,1272,no,no,cellular,25,aug,164,4,client was not previously contacted,0,unknown,False
48,technician,married,tertiary,no,0,no,no,telephone,26,aug,176,15,client was not previously contacted,0,unknown,False
58,admin.,married,secondary,no,451,no,no,cellular,18,aug,729,5,client was not previously contacted,0,unknown,False
43,technician,divorced,secondary,no,6835,no,no,unknown,20,jun,262,2,client was not previously contacted,0,unknown,False
36,technician,single,secondary,no,301,yes,yes,cellular,29,jul,367,1,client was not previously contacted,0,unknown,False
