age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
26,management,single,tertiary,no,2725,no,no,cellular,28,jan,267,1,client was not previously contacted,0,unknown,False
33,services,single,secondary,no,100,yes,no,cellular,14,may,11,8,297,7,other,False
39,blue-collar,married,secondary,no,39,yes,no,unknown,18,jun,34,6,client was not previously contacted,0,unknown,False
29,services,married,secondary,no,222,yes,no,cellular,3,feb,197,1,250,23,failure,False
37,services,married,secondary,no,335,yes,no,cellular,12,may,107,2,368,2,failure,False
43,self-employed,married,tertiary,no,423,no,no,cellular,14,aug,3322,2,client was not previously contacted,0,unknown,False
43,technician,single,tertiary,no,317,yes,no,cellular,18,jul,106,1,client was not previously contacted,0,unknown,False
33,blue-collar,married,primary,no,359,yes,yes,cellular,19,nov,158,1,client was not previously contacted,0,unknown,False
52,blue-collar,married,primary,no,128,yes,no,unknown,5,may,229,1,client was not previously contacted,0,unknown,False
41,technician,married,tertiary,no,63,no,no,cellular,25,aug,36,3,client was not previously contacted,0,unknown,False
41,blue-collar,divorced,secondary,no,47,yes,no,unknown,3,jun,85,1,client was not previously contacted,0,unknown,False
45,services,divorced,secondary,no,608,yes,yes,cellular,7,may,1135,3,323,30,failure,True
26,student,single,secondary,no,440,no,no,unknown,5,may,54,1,client was not previously contacted,0,unknown,False
37,management,married,tertiary,no,586,yes,no,cellular,11,jul,141,2,client was not previously contacted,0,unknown,False
58,retired,divorced,secondary,no,1080,yes,no,cellular,29,jul,1058,2,client was not previously contacted,0,unknown,True
28,blue-collar,married,secondary,no,1843,yes,no,cellular,20,apr,415,2,client was not previously contacted,0,unknown,False
41,technician,married,tertiary,no,-210,yes,yes,unknown,23,may,210,1,client was not previously contacted,0,unknown,False
53,housemaid,married,primary,no,1903,no,no,unknown,5,jun,827,1,client was not previously contacted,0,unknown,False
37,blue-collar,married,secondary,no,387,yes,yes,cellular,13,may,413,1,client was not previously contacted,0,unknown,False
38,technician,single,secondary,no,571,no,no,cellular,4,feb,275,3,client was not previously contacted,0,unknown,False
36,services,single,secondary,no,342,yes,no,unknown,7,may,142,1,client was not previously contacted,0,unknown,False
31,services,single,secondary,yes,-248,no,no,unknown,27,jul,5,1,client was not previously contacted,0,unknown,False
53,entrepreneur,married,secondary,no,0,no,no,cellular,29,aug,88,3,client was not previously contacted,0,unknown,False
29,self-employed,single,tertiary,no,5406,no,no,unknown,9,may,530,2,client was not previously contacted,0,unknown,False
58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,client was not previously contacted,0,unknown,False
52,blue-collar,divorced,secondary,no,1912,yes,yes,cellular,28,jul,123,2,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,484,yes,no,cellular,7,jul,321,3,client was not previously contacted,0,unknown,False
53,admin.,married,secondary,no,1373,no,no,cellular,5,aug,78,2,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,-1206,yes,no,unknown,23,may,390,1,client was not previously contacted,0,unknown,False
48,admin.,married,secondary,no,660,no,no,cellular,18,feb,318,1,561,2,success,True
57,retired,single,primary,no,604,no,no,cellular,19,nov,187,1,client was not previously contacted,0,unknown,False
30,blue-collar,single,secondary,no,8950,yes,no,cellular,18,may,11,4,355,1,other,False
46,blue-collar,married,primary,no,4,no,yes,unknown,20,jun,166,1,client was not previously contacted,0,unknown,False
41,admin.,single,secondary,no,3895,yes,no,cellular,14,may,305,3,296,11,other,False
46,management,married,secondary,yes,-333,no,yes,cellular,30,jul,597,2,client was not previously contacted,0,unknown,False
52,admin.,married,primary,no,448,yes,no,cellular,7,may,82,1,client was not previously contacted,0,unknown,False
37,entrepreneur,married,tertiary,no,342,yes,no,unknown,6,jun,212,1,client was not previously contacted,0,unknown,False
52,technician,divorced,secondary,no,1005,yes,no,cellular,2,jun,195,1,client was not previously contacted,0,unknown,True
43,management,married,tertiary,no,4016,yes,no,cellular,14,aug,159,2,client was not previously contacted,0,unknown,False
34,technician,divorced,secondary,no,675,no,no,cellular,25,jul,81,2,client was not previously contacted,0,unknown,False
35,blue-collar,married,secondary,no,6411,yes,yes,cellular,30,jan,144,1,266,2,failure,False
51,blue-collar,married,primary,no,565,yes,yes,cellular,5,may,157,7,250,3,failure,False
32,technician,single,tertiary,no,632,no,yes,cellular,6,aug,103,2,client was not previously contacted,0,unknown,False
51,blue-collar,married,primary,no,40,yes,no,cellular,13,may,79,1,370,1,failure,False
35,services,married,unknown,no,618,no,no,cellular,30,apr,951,1,client was not previously contacted,0,unknown,True
54,management,married,tertiary,no,1331,no,no,cellular,25,aug,240,9,client was not previously contacted,0,unknown,False
31,admin.,married,secondary,no,2304,yes,no,cellular,20,nov,257,2,client was not previously contacted,0,unknown,False
46,management,married,tertiary,no,1285,yes,no,unknown,27,may,89,1,client was not previously contacted,0,unknown,False
55,retired,married,secondary,no,708,yes,no,unknown,13,may,901,2,client was not previously contacted,0,unknown,False
21,admin.,single,unknown,no,-28,yes,no,unknown,27,may,125,1,client was not previously contacted,0,unknown,False
42,management,married,unknown,no,6573,yes,no,cellular,7,jul,56,4,client was not previously contacted,0,unknown,False
54,management,divorced,tertiary,no,7010,no,no,cellular,11,mar,275,2,client was not previously contacted,0,unknown,False
55,unemployed,divorced,secondary,no,79,yes,no,cellular,17,jul,418,2,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,1650,no,no,cellular,8,aug,885,5,client was not previously contacted,0,unknown,False
35,blue-collar,single,secondary,no,398,yes,no,cellular,20,apr,198,1,client was not previously contacted,0,unknown,False
39,technician,single,tertiary,no,5803,no,no,cellular,2,feb,83,3,client was not previously contacted,0,unknown,False
38,admin.,single,secondary,no,435,no,no,unknown,19,jun,117,2,client was not previously contacted,0,unknown,False
56,blue-collar,divorced,primary,no,3021,no,no,unknown,9,jun,419,2,client was not previously contacted,0,unknown,False
43,blue-collar,married,primary,no,1288,yes,no,cellular,13,apr,136,1,334,1,failure,False
34,technician,divorced,secondary,no,259,no,no,cellular,11,aug,316,2,client was not previously contacted,0,unknown,False
35,blue-collar,single,secondary,no,40,yes,no,unknown,9,may,617,4,client was not previously contacted,0,unknown,True
26,services,single,secondary,no,186,yes,no,unknown,21,may,72,3,client was not previously contacted,0,unknown,False
33,management,married,tertiary,no,2071,no,no,cellular,8,aug,106,2,client was not previously contacted,0,unknown,False
58,unemployed,married,tertiary,no,1798,yes,no,cellular,5,feb,19,8,client was not previously contacted,0,unknown,False
38,housemaid,married,primary,no,196,no,no,cellular,30,apr,574,1,client was not previously contacted,0,unknown,True
44,management,married,tertiary,no,1732,yes,no,unknown,30,may,43,1,client was not previously contacted,0,unknown,False
45,services,married,unknown,no,318,no,no,cellular,16,jul,63,2,client was not previously contacted,0,unknown,False
30,technician,married,secondary,no,436,yes,no,cellular,5,feb,138,3,206,8,other,False
26,technician,single,tertiary,no,1274,no,no,telephone,29,jan,475,2,client was not previously contacted,0,unknown,False
42,management,single,tertiary,no,-56,yes,no,unknown,20,jun,126,14,client was not previously contacted,0,unknown,False
44,housemaid,married,primary,no,0,no,no,cellular,20,aug,174,5,client was not previously contacted,0,unknown,False
49,admin.,married,secondary,no,635,no,no,cellular,25,aug,220,3,client was not previously contacted,0,unknown,False
48,blue-collar,married,secondary,no,794,no,no,cellular,11,aug,135,6,client was not previously contacted,0,unknown,False
36,management,single,tertiary,no,1804,no,no,cellular,7,may,170,1,366,1,other,False
39,management,single,tertiary,no,668,no,no,cellular,14,aug,297,2,client was not previously contacted,0,unknown,False
35,entrepreneur,married,secondary,no,10,yes,no,cellular,21,jul,314,7,client was not previously contacted,0,unknown,False
41,management,single,tertiary,no,3013,yes,no,cellular,17,nov,150,1,client was not previously contacted,0,unknown,False
48,student,single,unknown,no,1279,no,no,telephone,20,oct,2429,1,client was not previously contacted,0,unknown,False
57,admin.,divorced,primary,no,628,yes,yes,unknown,14,may,191,1,client was not previously contacted,0,unknown,False
39,blue-collar,married,primary,no,292,no,no,unknown,12,jun,394,1,client was not previously contacted,0,unknown,False
50,unemployed,married,secondary,no,17,no,no,unknown,20,jun,189,2,client was not previously contacted,0,unknown,False
45,housemaid,married,tertiary,no,0,yes,no,telephone,7,may,309,1,client was not previously contacted,0,unknown,False
52,technician,married,secondary,no,2619,yes,no,cellular,18,nov,77,2,client was not previously contacted,0,unknown,False
35,management,single,secondary,no,5260,yes,no,unknown,20,may,211,2,client was not previously contacted,0,unknown,False
48,management,married,tertiary,no,5057,no,yes,cellular,19,nov,37,1,client was not previously contacted,0,unknown,False
25,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,124,2,client was not previously contacted,0,unknown,False
43,blue-collar,married,primary,no,249,yes,no,cellular,18,may,33,5,298,2,other,False
80,retired,married,primary,no,155,no,no,telephone,4,may,209,1,53,3,success,True
37,management,married,tertiary,no,578,yes,no,cellular,8,aug,401,4,client was not previously contacted,0,unknown,False
28,student,single,unknown,no,78,no,no,cellular,4,dec,232,3,310,2,failure,True
33,entrepreneur,married,secondary,no,-122,no,no,cellular,24,jul,123,5,client was not previously contacted,0,unknown,False
26,student,single,tertiary,no,2182,yes,no,cellular,12,may,42,1,292,1,other,False
50,management,married,tertiary,no,2479,no,no,cellular,17,nov,259,1,client was not previously contacted,0,unknown,False
53,technician,married,secondary,no,4807,no,no,telephone,19,feb,255,3,client was not previously contacted,0,unknown,False
31,management,married,secondary,yes,0,no,yes,cellular,23,jul,111,1,client was not previously contacted,0,unknown,False
47,admin.,married,secondary,no,5401,no,no,cellular,19,aug,824,2,client was not previously contacted,0,unknown,False
33,management,single,tertiary,no,1120,no,no,cellular,11,aug,1070,2,client was not previously contacted,0,unknown,True
23,student,single,secondary,no,287,no,no,telephone,3,mar,700,3,180,1,other,False
48,blue-collar,married,primary,no,89,yes,no,telephone,12,may,34,4,client was not previously contacted,0,unknown,False
33,technician,single,secondary,no,315,yes,no,cellular,18,may,179,3,374,2,other,False
21,blue-collar,single,secondary,no,614,yes,no,unknown,13,may,243,3,client was not previously contacted,0,unknown,False
43,technician,married,secondary,no,674,yes,yes,unknown,19,may,412,1,client was not previously contacted,0,unknown,False
39,management,married,secondary,no,6012,no,no,telephone,19,nov,140,1,119,2,failure,False
31,management,married,tertiary,no,1215,no,no,cellular,25,jul,80,2,client was not previously contacted,0,unknown,False
53,self-employed,married,primary,no,6,yes,no,unknown,27,may,233,2,client was not previously contacted,0,unknown,False
28,management,single,tertiary,no,12956,yes,no,cellular,2,jul,940,1,399,3,success,True
24,student,single,secondary,no,431,no,no,cellular,19,aug,418,11,185,5,success,True
37,self-employed,single,tertiary,no,556,no,no,unknown,17,jun,200,2,client was not previously contacted,0,unknown,False
59,retired,married,primary,no,468,yes,no,telephone,8,jul,71,1,client was not previously contacted,0,unknown,False
24,admin.,single,tertiary,no,0,yes,no,cellular,7,sep,89,1,103,2,success,False
26,services,married,secondary,no,-236,yes,yes,cellular,7,jul,459,1,client was not previously contacted,0,unknown,False
33,management,married,tertiary,no,519,no,no,cellular,12,aug,260,3,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,0,no,no,cellular,5,feb,71,1,client was not previously contacted,0,unknown,False
58,blue-collar,married,secondary,no,3027,yes,no,cellular,24,apr,160,1,client was not previously contacted,0,unknown,True
46,self-employed,married,primary,no,107,yes,no,cellular,8,aug,109,6,client was not previously contacted,0,unknown,False
35,services,single,secondary,no,1227,yes,yes,unknown,28,may,283,3,client was not previously contacted,0,unknown,False
42,management,divorced,tertiary,no,0,no,no,unknown,20,jun,85,2,client was not previously contacted,0,unknown,False
47,blue-collar,married,primary,no,-169,no,yes,cellular,13,may,234,1,349,3,failure,False
29,technician,single,secondary,no,115,no,no,unknown,27,may,340,1,client was not previously contacted,0,unknown,False
52,blue-collar,divorced,primary,no,3990,no,no,cellular,19,nov,1548,1,153,1,other,False
38,technician,divorced,tertiary,no,915,yes,no,cellular,5,feb,22,7,266,4,other,False
28,student,single,tertiary,no,290,yes,no,telephone,27,nov,24,1,client was not previously contacted,0,unknown,False
51,management,divorced,tertiary,no,1267,yes,no,unknown,30,may,254,2,client was not previously contacted,0,unknown,False
26,management,single,tertiary,no,47,yes,no,cellular,18,may,63,1,client was not previously contacted,0,unknown,False
51,management,married,secondary,no,335,no,no,cellular,22,apr,234,1,client was not previously contacted,0,unknown,False
29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,False
71,technician,married,tertiary,no,383,no,no,cellular,27,apr,388,3,client was not previously contacted,0,unknown,True
31,self-employed,single,secondary,no,360,yes,no,unknown,26,may,592,4,client was not previously contacted,0,unknown,False
37,services,married,unknown,no,-224,no,no,unknown,18,jun,332,2,client was not previously contacted,0,unknown,False
29,services,married,secondary,no,399,no,no,cellular,2,jun,210,1,client was not previously contacted,0,unknown,False
41,blue-collar,married,secondary,no,926,yes,no,cellular,11,may,306,2,347,1,other,False
60,entrepreneur,divorced,secondary,no,1307,yes,no,unknown,27,may,328,11,client was not previously contacted,0,unknown,False
40,management,married,unknown,no,6,yes,no,cellular,29,jul,64,4,client was not previously contacted,0,unknown,False
30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,client was not previously contacted,0,unknown,False
38,admin.,married,secondary,no,-650,no,no,unknown,16,may,317,1,client was not previously contacted,0,unknown,False
42,housemaid,married,primary,yes,16,no,no,unknown,11,jun,79,1,client was not previously contacted,0,unknown,False
31,services,married,tertiary,no,585,yes,yes,unknown,20,may,272,2,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,556,yes,no,cellular,20,apr,143,2,client was not previously contacted,0,unknown,False
35,unknown,divorced,primary,no,3888,no,no,cellular,20,nov,207,5,178,5,failure,False
37,admin.,married,primary,no,3913,yes,no,unknown,9,jun,76,2,client was not previously contacted,0,unknown,False
26,services,single,tertiary,no,130,yes,no,cellular,14,may,24,7,302,1,failure,False
34,blue-collar,single,secondary,no,1475,yes,no,cellular,16,nov,1166,3,530,12,other,False
34,blue-collar,married,secondary,no,45,yes,yes,cellular,18,jul,127,3,client was not previously contacted,0,unknown,False
58,management,divorced,tertiary,no,50,yes,no,unknown,3,jun,109,4,client was not previously contacted,0,unknown,False
38,blue-collar,married,primary,no,14,yes,yes,cellular,12,may,317,2,client was not previously contacted,0,unknown,False
32,services,married,secondary,no,268,no,no,cellular,29,jan,140,1,client was not previously contacted,0,unknown,False
37,admin.,single,secondary,no,515,yes,no,cellular,20,apr,59,1,client was not previously contacted,0,unknown,False
42,services,married,secondary,no,3689,yes,no,unknown,3,jun,363,1,client was not previously contacted,0,unknown,False
55,technician,married,secondary,no,199,no,no,cellular,13,aug,15,17,client was not previously contacted,0,unknown,False
44,admin.,single,tertiary,no,10,no,no,unknown,1,jul,158,2,client was not previously contacted,0,unknown,False
34,services,single,secondary,no,528,yes,no,cellular,2,sep,121,3,100,5,other,True
53,management,married,tertiary,no,0,no,no,cellular,26,aug,240,2,client was not previously contacted,0,unknown,False
42,services,single,secondary,no,241,yes,no,cellular,5,may,704,2,client was not previously contacted,0,unknown,False
35,services,married,secondary,no,1385,yes,no,cellular,29,jan,331,1,client was not previously contacted,0,unknown,False
32,student,single,unknown,no,376,no,no,cellular,12,aug,192,1,91,5,failure,False
25,self-employed,single,tertiary,no,-44,no,yes,cellular,8,jul,201,1,client was not previously contacted,0,unknown,False
58,admin.,married,secondary,no,3735,no,no,cellular,17,nov,91,2,client was not previously contacted,0,unknown,False
25,blue-collar,single,secondary,no,2354,no,yes,unknown,27,may,98,1,client was not previously contacted,0,unknown,False
47,blue-collar,married,primary,no,124,no,no,cellular,7,aug,76,2,client was not previously contacted,0,unknown,False
53,management,married,primary,no,798,yes,no,telephone,2,feb,45,1,217,2,failure,False
32,admin.,single,secondary,no,254,yes,no,cellular,28,jan,319,1,client was not previously contacted,0,unknown,False
38,admin.,single,secondary,no,3823,no,no,unknown,6,jun,81,5,client was not previously contacted,0,unknown,False
44,management,married,tertiary,no,368,no,no,cellular,9,jul,73,3,client was not previously contacted,0,unknown,False
52,blue-collar,married,primary,no,779,yes,no,unknown,16,may,30,3,client was not previously contacted,0,unknown,False
29,technician,single,secondary,no,3851,no,no,cellular,2,nov,59,2,client was not previously contacted,0,unknown,False
36,admin.,divorced,secondary,no,-37,yes,no,unknown,27,may,151,1,client was not previously contacted,0,unknown,False
35,management,single,tertiary,no,995,no,no,cellular,5,feb,39,1,client was not previously contacted,0,unknown,False
48,technician,married,secondary,no,545,no,no,unknown,6,jun,307,1,client was not previously contacted,0,unknown,False
35,entrepreneur,married,secondary,no,313,yes,no,cellular,15,jul,479,1,client was not previously contacted,0,unknown,False
58,unknown,married,unknown,no,68,no,no,cellular,2,apr,268,1,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,13,no,no,cellular,15,jul,21,3,client was not previously contacted,0,unknown,False
31,services,single,secondary,no,-341,no,no,unknown,4,jun,171,3,client was not previously contacted,0,unknown,False
46,self-employed,single,secondary,no,1029,no,no,cellular,17,nov,108,2,client was not previously contacted,0,unknown,False
44,management,divorced,tertiary,no,409,yes,no,unknown,19,may,333,1,client was not previously contacted,0,unknown,False
36,blue-collar,married,primary,no,408,yes,yes,unknown,20,may,1063,2,client was not previously contacted,0,unknown,True
42,technician,married,tertiary,no,239,yes,yes,unknown,6,may,191,3,client was not previously contacted,0,unknown,False
35,technician,divorced,secondary,no,1085,no,no,cellular,27,aug,130,10,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,5284,yes,no,cellular,29,jul,198,5,client was not previously contacted,0,unknown,False
32,admin.,divorced,secondary,no,2017,no,yes,cellular,17,jul,686,1,client was not previously contacted,0,unknown,False
27,management,single,tertiary,no,6791,no,no,cellular,5,aug,179,2,69,26,other,True
37,management,single,tertiary,no,-533,no,no,cellular,26,aug,234,4,client was not previously contacted,0,unknown,False
29,housemaid,married,primary,no,417,no,no,cellular,23,jul,108,2,client was not previously contacted,0,unknown,False
59,management,married,tertiary,no,5865,yes,no,cellular,21,jul,250,1,client was not previously contacted,0,unknown,False
27,blue-collar,single,secondary,no,113,no,no,cellular,22,jul,39,17,client was not previously contacted,0,unknown,False
35,technician,married,secondary,no,483,yes,no,cellular,11,jul,165,2,client was not previously contacted,0,unknown,False
44,services,divorced,secondary,no,51,yes,yes,unknown,27,may,3094,2,client was not previously contacted,0,unknown,True
43,admin.,married,secondary,no,1113,no,no,unknown,19,jun,477,7,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,36,yes,no,cellular,18,may,116,4,client was not previously contacted,0,unknown,False
31,entrepreneur,single,tertiary,no,0,no,no,unknown,3,jun,31,5,client was not previously contacted,0,unknown,False
46,blue-collar,married,primary,no,687,no,no,cellular,19,aug,125,13,client was not previously contacted,0,unknown,False
42,technician,divorced,secondary,no,2861,no,no,cellular,22,aug,30,5,client was not previously contacted,0,unknown,False
23,student,single,secondary,no,922,no,no,cellular,28,may,538,2,184,9,failure,True
56,blue-collar,married,primary,no,826,yes,no,cellular,21,jul,853,1,client was not previously contacted,0,unknown,False
34,admin.,married,tertiary,no,1,yes,no,cellular,17,jul,54,3,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,725,yes,no,cellular,27,apr,345,1,452,1,other,False
40,housemaid,married,secondary,no,541,yes,no,cellular,30,jan,431,2,client was not previously contacted,0,unknown,False
58,unknown,married,unknown,no,0,no,no,unknown,11,jun,464,2,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,13014,no,no,cellular,13,aug,738,1,client was not previously contacted,0,unknown,True
32,blue-collar,married,primary,no,-145,yes,yes,cellular,7,may,273,1,client was not previously contacted,0,unknown,False
47,technician,single,unknown,no,-213,yes,no,unknown,26,may,168,1,client was not previously contacted,0,unknown,False
26,services,single,secondary,no,38,no,no,telephone,28,aug,268,3,client was not previously contacted,0,unknown,False
32,technician,married,secondary,no,-300,no,no,cellular,28,aug,226,9,client was not previously contacted,0,unknown,False
32,technician,married,unknown,no,1879,no,no,unknown,19,may,115,1,client was not previously contacted,0,unknown,False
39,technician,married,secondary,no,3663,no,no,cellular,11,aug,230,3,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,-972,yes,no,unknown,29,may,146,1,client was not previously contacted,0,unknown,False
25,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,client was not previously contacted,0,unknown,False
51,services,married,primary,no,314,yes,yes,telephone,8,may,713,3,client was not previously contacted,0,unknown,False
39,admin.,divorced,secondary,no,442,yes,no,cellular,2,feb,204,2,257,2,other,False
34,services,married,secondary,no,184,yes,no,cellular,18,nov,87,1,client was not previously contacted,0,unknown,False
40,blue-collar,married,primary,no,-166,yes,no,unknown,13,may,136,1,client was not previously contacted,0,unknown,False
49,blue-collar,divorced,primary,no,380,yes,no,unknown,14,may,349,2,client was not previously contacted,0,unknown,False
45,blue-collar,married,primary,no,412,yes,no,telephone,4,feb,45,5,265,13,failure,False
39,management,married,tertiary,no,1069,no,no,cellular,5,aug,422,1,client was not previously contacted,0,unknown,False
34,blue-collar,married,secondary,no,29,yes,no,cellular,15,may,285,5,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,2793,no,no,cellular,20,nov,258,2,client was not previously contacted,0,unknown,False
25,unemployed,married,secondary,no,157,yes,no,cellular,28,jul,33,31,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,489,yes,no,cellular,17,jul,109,3,client was not previously contacted,0,unknown,False
50,blue-collar,divorced,primary,no,602,yes,no,cellular,31,jul,225,2,client was not previously contacted,0,unknown,False
57,management,divorced,tertiary,no,6468,yes,no,cellular,31,mar,684,4,client was not previously contacted,0,unknown,False
31,technician,single,secondary,no,1447,yes,no,cellular,21,nov,225,2,95,13,other,False
35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,2,client was not previously contacted,0,unknown,True
34,services,married,secondary,no,2021,yes,yes,cellular,17,apr,51,6,148,8,other,False
37,services,married,secondary,no,217,yes,no,cellular,11,may,152,1,client was not previously contacted,0,unknown,False
35,technician,married,tertiary,no,16,yes,no,cellular,5,may,43,5,client was not previously contacted,0,unknown,False
36,management,married,tertiary,no,630,no,no,cellular,2,feb,285,1,client was not previously contacted,0,unknown,True
29,blue-collar,married,primary,no,248,yes,no,cellular,18,may,113,1,client was not previously contacted,0,unknown,False
57,technician,married,secondary,no,363,no,no,cellular,25,jun,195,6,client was not previously contacted,0,unknown,False
87,retired,married,secondary,no,433,no,no,telephone,15,dec,150,1,client was not previously contacted,0,unknown,False
35,self-employed,married,secondary,no,0,yes,no,telephone,7,jul,126,4,client was not previously contacted,0,unknown,False
27,blue-collar,married,secondary,no,0,yes,no,cellular,17,jul,444,6,client was not previously contacted,0,unknown,False
49,technician,divorced,secondary,no,229,no,no,cellular,8,aug,219,2,client was not previously contacted,0,unknown,False
57,management,married,primary,no,2538,no,yes,telephone,17,jul,485,2,client was not previously contacted,0,unknown,False
28,technician,single,secondary,no,389,yes,no,cellular,11,may,15,7,client was not previously contacted,0,unknown,False
32,blue-collar,single,secondary,no,160,yes,no,telephone,29,jan,48,1,265,1,failure,False
28,blue-collar,married,secondary,no,61,yes,no,cellular,21,aug,744,1,109,3,success,True
60,admin.,married,unknown,no,1088,yes,no,cellular,26,may,149,1,client was not previously contacted,0,unknown,False
39,blue-collar,married,primary,no,477,yes,yes,cellular,21,nov,229,2,client was not previously contacted,0,unknown,False
42,management,married,tertiary,no,1340,yes,no,unknown,14,may,299,1,client was not previously contacted,0,unknown,False
47,blue-collar,married,secondary,no,1449,no,no,cellular,4,aug,322,1,client was not previously contacted,0,unknown,False
37,blue-collar,married,secondary,no,1114,yes,yes,cellular,6,may,133,1,client was not previously contacted,0,unknown,False
