age,race,sex,marital_status,relationship,native_country,occupation,workclass,capital_gain,capital_loss,education,hours_per_week,label
19,White,Male,Never-married,Not-in-family,United-States,Handlers-cleaners,Private,0,0,12th,40,False
49,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-inc,0,0,HS-grad,40,False
51,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Local-gov,0,0,Bachelors,40,True
44,Black,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,HS-grad,52,True
44,White,Male,Married-civ-spouse,Husband,,Sales,Self-emp-not-inc,0,0,HS-grad,48,False
31,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,Some-college,50,True
46,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,1740,HS-grad,35,False
34,White,Male,Never-married,Own-child,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
18,White,Male,Never-married,Own-child,United-States,Craft-repair,Private,0,0,11th,20,False
65,White,Female,Widowed,Other-relative,United-States,,,0,0,HS-grad,25,False
23,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,Some-college,40,False
52,White,Male,Never-married,Unmarried,United-States,Craft-repair,Self-emp-not-inc,0,0,Some-college,30,False
26,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Some-college,50,False
27,White,Male,Married-civ-spouse,Husband,,Prof-specialty,Federal-gov,0,0,Prof-school,45,True
24,White,Male,Never-married,Not-in-family,United-States,Sales,Private,0,0,Assoc-acdm,35,False
40,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,Masters,60,False
65,White,Female,Married-civ-spouse,Wife,United-States,Exec-managerial,Private,0,0,Some-college,40,False
17,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,10th,15,False
28,White,Male,Married-civ-spouse,Husband,Japan,Prof-specialty,Private,0,0,Bachelors,40,False
30,White,Male,Married-civ-spouse,Other-relative,United-States,Exec-managerial,Private,0,0,Some-college,40,False
46,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,State-gov,0,0,Bachelors,40,False
67,White,Female,Widowed,Not-in-family,United-States,Other-service,Self-emp-not-inc,0,0,HS-grad,30,False
24,White,Male,Never-married,Not-in-family,United-States,Tech-support,Private,0,0,Bachelors,35,False
90,White,Female,Divorced,Not-in-family,United-States,,,0,0,10th,7,False
27,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,India,Tech-support,Private,0,0,Bachelors,40,True
38,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,50,True
23,Black,Female,Never-married,Unmarried,Trinadad&Tobago,Adm-clerical,Private,0,0,Some-college,40,False
48,White,Male,Divorced,Unmarried,United-States,Exec-managerial,State-gov,0,0,Bachelors,40,False
23,White,Female,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,50,False
20,White,Male,Never-married,Other-relative,United-States,Machine-op-inspct,Private,0,0,7th-8th,40,False
28,White,Male,Married-civ-spouse,Husband,Cambodia,Sales,Private,0,0,Bachelors,45,False
38,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,50,True
24,White,Female,Divorced,Own-child,United-States,Other-service,Private,0,0,9th,40,False
30,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,50,False
24,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,1980,Assoc-acdm,50,False
66,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,11th,20,False
33,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,880,Assoc-acdm,40,False
32,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,60,True
29,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,40,False
61,White,Female,Married-civ-spouse,Other-relative,Mexico,Farming-fishing,Private,0,0,5th-6th,45,False
35,White,Male,Separated,Not-in-family,United-States,Prof-specialty,Private,0,0,Masters,40,True
39,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Federal-gov,0,0,HS-grad,40,True
30,White,Female,Never-married,Not-in-family,United-States,Tech-support,Private,0,0,Assoc-acdm,40,False
21,Amer-Indian-Eskimo,Female,Never-married,Own-child,United-States,Prof-specialty,Private,0,0,Some-college,4,False
31,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
68,White,Male,Married-civ-spouse,Husband,Ireland,Prof-specialty,Private,0,0,Bachelors,40,True
33,White,Female,Separated,Unmarried,United-States,Prof-specialty,Private,0,0,Some-college,37,False
19,Black,Female,Never-married,Unmarried,United-States,Other-service,Private,2036,0,Some-college,30,False
24,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,25,False
19,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,16,False
18,White,Male,Never-married,Own-child,United-States,,Never-worked,0,0,Some-college,4,False
43,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,7688,0,Some-college,40,True
32,White,Female,Separated,Unmarried,United-States,Farming-fishing,Self-emp-not-inc,0,0,Some-college,65,False
52,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,60,True
25,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Assoc-acdm,40,False
39,White,Female,Married-civ-spouse,Wife,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,40,True
20,Amer-Indian-Eskimo,Male,Never-married,Own-child,United-States,Machine-op-inspct,Private,0,0,Some-college,40,False
23,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,12,False
50,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,15024,0,Bachelors,40,True
35,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
21,Other,Male,Never-married,Not-in-family,Mexico,Craft-repair,Private,0,0,5th-6th,32,False
25,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,40,False
53,White,Male,Never-married,Not-in-family,United-States,Farming-fishing,Private,0,0,HS-grad,10,False
25,White,Male,Never-married,Unmarried,,Prof-specialty,Private,0,0,Masters,45,False
32,Amer-Indian-Eskimo,Female,Divorced,Unmarried,United-States,Other-service,Private,0,0,HS-grad,40,False
29,Black,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Assoc-voc,40,False
32,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,60,True
35,White,Male,Never-married,Not-in-family,United-States,Sales,Private,10520,0,Bachelors,45,True
26,White,Male,Never-married,Other-relative,Honduras,Craft-repair,Private,0,0,10th,24,False
21,White,Female,Married-spouse-absent,Own-child,Dominican-Republic,Machine-op-inspct,Private,0,0,HS-grad,40,False
50,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,0,0,Prof-school,50,True
74,White,Female,Widowed,Not-in-family,United-States,Priv-house-serv,Private,0,0,Assoc-voc,40,False
54,Black,Male,Married-civ-spouse,Husband,Jamaica,Exec-managerial,Private,0,0,Masters,40,False
43,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Private,0,0,HS-grad,35,False
44,Other,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Private,0,0,HS-grad,40,False
36,White,Male,Divorced,Unmarried,United-States,Farming-fishing,Private,0,0,HS-grad,50,False
27,Amer-Indian-Eskimo,Female,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,8,False
33,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Some-college,56,True
18,Black,Male,Never-married,Own-child,United-States,,,0,0,12th,25,False
53,White,Male,Never-married,Unmarried,United-States,Sales,Private,0,1669,Bachelors,50,False
39,White,Male,Never-married,Not-in-family,United-States,Handlers-cleaners,Private,0,0,12th,40,False
41,White,Female,Divorced,Unmarried,United-States,Adm-clerical,Private,0,0,Assoc-acdm,38,False
47,Black,Male,Married-spouse-absent,Not-in-family,,Exec-managerial,Private,0,0,Some-college,40,False
45,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,HS-grad,46,False
