age,race,sex,marital_status,relationship,native_country,occupation,workclass,capital_gain,capital_loss,education,hours_per_week,label
59,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
44,White,Male,Divorced,Not-in-family,United-States,Transport-moving,Private,0,0,HS-grad,40,False
34,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,Some-college,40,False
49,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,11th,75,False
30,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Local-gov,0,0,HS-grad,40,False
29,White,Female,Separated,Unmarried,United-States,Adm-clerical,Private,0,0,Assoc-voc,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,Some-college,40,False
66,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,20051,0,Bachelors,40,True
27,White,Female,Never-married,Own-child,United-States,Tech-support,Private,0,0,Bachelors,40,False
18,Black,Male,Never-married,Not-in-family,United-States,Other-service,Private,0,0,10th,20,False
20,White,Male,Never-married,Not-in-family,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
26,White,Male,Never-married,Not-in-family,United-States,Adm-clerical,Private,6849,0,Bachelors,65,False
28,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,HS-grad,39,False
31,White,Female,Married-civ-spouse,Other-relative,United-States,Adm-clerical,State-gov,0,0,HS-grad,35,False
47,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,HS-grad,40,True
20,White,Male,Never-married,Own-child,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
35,White,Male,Married-civ-spouse,Husband,,Prof-specialty,Private,0,0,Masters,38,False
27,White,Male,Never-married,Not-in-family,United-States,Transport-moving,Private,0,1876,HS-grad,75,False
24,White,Male,Married-civ-spouse,Husband,United-States,Other-service,Private,0,0,HS-grad,45,True
22,White,Male,Never-married,Not-in-family,Poland,Handlers-cleaners,Private,0,0,Some-college,40,False
37,White,Female,Never-married,Unmarried,United-States,Prof-specialty,Private,0,0,Masters,40,False
38,White,Male,Separated,Own-child,United-States,Other-service,Private,0,0,HS-grad,35,False
26,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Private,0,0,HS-grad,55,False
62,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,HS-grad,40,True
40,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-not-inc,3411,0,HS-grad,40,False
31,White,Male,Never-married,Not-in-family,United-States,Adm-clerical,State-gov,0,0,Masters,25,False
58,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Self-emp-inc,27828,0,Prof-school,40,True
22,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Bachelors,40,False
25,White,Male,Never-married,Not-in-family,Mexico,Handlers-cleaners,Private,0,0,9th,40,False
58,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,1740,Assoc-acdm,40,False
50,White,Male,Married-civ-spouse,Husband,,Craft-repair,Private,0,0,Bachelors,40,False
31,White,Female,Never-married,Not-in-family,United-States,Sales,Private,0,0,Bachelors,65,True
23,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,Bachelors,25,False
41,White,Female,Divorced,Unmarried,United-States,Exec-managerial,Private,0,0,Masters,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,1902,Bachelors,40,True
18,White,Female,Never-married,Unmarried,United-States,,,0,0,HS-grad,20,False
50,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,50,True
44,White,Male,Divorced,Own-child,United-States,Transport-moving,Private,0,1380,Some-college,40,False
44,White,Male,Never-married,Not-in-family,Hungary,Prof-specialty,Private,0,0,Masters,40,True
49,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
34,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Masters,40,False
32,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,India,Prof-specialty,Private,0,0,Bachelors,40,False
27,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,60,False
49,Black,Female,Separated,Unmarried,United-States,Other-service,Local-gov,0,0,10th,40,False
