age,race,sex,marital_status,relationship,native_country,occupation,workclass,capital_gain,capital_loss,education,hours_per_week,label
44,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Masters,50,True
22,White,Female,Never-married,Not-in-family,United-States,Sales,Private,0,0,Bachelors,20,False
52,White,Female,Divorced,Other-relative,United-States,Other-service,Private,0,0,10th,25,False
30,Amer-Indian-Eskimo,Female,Never-married,Unmarried,United-States,Adm-clerical,Private,0,0,Assoc-acdm,40,False
45,White,Female,Separated,Unmarried,United-States,Adm-clerical,Private,0,0,HS-grad,38,False
32,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,State-gov,0,0,Assoc-acdm,20,False
41,White,Male,Divorced,Not-in-family,United-States,Prof-specialty,State-gov,0,0,Masters,35,False
30,White,Male,Divorced,Unmarried,United-States,Craft-repair,Private,0,0,HS-grad,55,False
24,White,Male,Never-married,Own-child,United-States,Craft-repair,Private,0,0,Some-college,40,False
26,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,0,0,Some-college,40,False
60,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Philippines,Other-service,Local-gov,0,0,Some-college,60,False
31,Black,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,40,False
60,Amer-Indian-Eskimo,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,40,False
32,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,5178,0,HS-grad,40,True
45,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,HS-grad,45,False
78,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,HS-grad,16,False
19,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,20,False
34,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Local-gov,0,0,Bachelors,40,True
32,Black,Female,Never-married,Unmarried,United-States,Adm-clerical,Local-gov,0,0,Some-college,40,False
51,White,Male,Divorced,Not-in-family,United-States,Prof-specialty,Private,0,0,HS-grad,40,False
51,White,Female,Divorced,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,40,False
60,White,Male,Divorced,Not-in-family,United-States,Machine-op-inspct,Private,0,0,7th-8th,40,False
38,White,Male,Never-married,Unmarried,United-States,Craft-repair,Private,1151,0,11th,40,False
34,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,Some-college,50,False
28,Black,Male,Never-married,Not-in-family,United-States,Exec-managerial,Federal-gov,0,0,Bachelors,40,False
21,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,35,False
39,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,State-gov,0,0,Bachelors,45,False
44,White,Female,Divorced,Not-in-family,United-States,Handlers-cleaners,Private,0,0,HS-grad,48,False
23,White,Female,Never-married,Own-child,United-States,Transport-moving,Private,0,0,11th,38,False
39,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Federal-gov,0,1977,Some-college,60,True
24,White,Female,Never-married,Not-in-family,United-States,Other-service,Private,0,0,11th,20,False
37,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Thailand,Exec-managerial,Self-emp-inc,0,0,Some-college,75,True
25,White,Female,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,Assoc-voc,42,False
49,White,Male,Married-civ-spouse,Husband,United-States,Other-service,Private,0,0,Some-college,40,False
20,White,Female,Never-married,Own-child,United-States,Prof-specialty,Local-gov,0,0,Some-college,18,False
38,White,Male,Married-civ-spouse,Husband,Mexico,Machine-op-inspct,Private,0,0,HS-grad,40,False
20,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,20,False
23,White,Male,Never-married,Own-child,United-States,Sales,Private,0,0,HS-grad,60,False
22,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,40,False
44,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Federal-gov,7688,0,Bachelors,40,True
28,White,Male,Never-married,Not-in-family,United-States,,,0,0,11th,30,False
34,White,Male,Separated,Unmarried,United-States,Craft-repair,Private,0,0,HS-grad,80,False
41,Black,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,11th,40,False
49,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Private,0,1669,HS-grad,40,False
37,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,1887,Some-college,40,True
54,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,60,True
69,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,Bachelors,40,False
43,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Self-emp-inc,0,0,Some-college,50,False
58,Black,Female,Divorced,Not-in-family,United-States,Craft-repair,Federal-gov,14084,0,11th,40,True
76,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,20051,0,Bachelors,50,True
26,White,Male,Married-civ-spouse,Husband,United-States,,,0,2002,Bachelors,40,False
27,Asian-Pac-Islander,Female,Never-married,Not-in-family,United-States,Prof-specialty,Self-emp-not-inc,0,0,Bachelors,30,False
25,White,Female,Never-married,Own-child,United-States,Tech-support,Private,0,0,Some-college,40,False
51,Black,Male,Never-married,Not-in-family,United-States,Other-service,Local-gov,0,0,HS-grad,40,False
56,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Local-gov,0,0,Some-college,35,False
25,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,12th,40,False
52,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,Some-college,40,True
63,White,Male,Married-civ-spouse,Husband,,Prof-specialty,Private,0,0,Bachelors,50,True
54,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Local-gov,7298,0,Masters,40,True
22,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,HS-grad,40,False
61,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,True
22,White,Female,Never-married,Own-child,United-States,Prof-specialty,State-gov,0,0,Bachelors,12,False
23,Black,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,20,False
30,Black,Female,Never-married,Own-child,United-States,Handlers-cleaners,Private,99999,0,HS-grad,40,True
28,White,Female,Divorced,Not-in-family,United-States,Machine-op-inspct,Private,0,0,12th,40,False
48,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,Some-college,60,False
63,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,1902,11th,40,True
62,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Private,6418,0,HS-grad,40,True
51,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Federal-gov,4386,0,Doctorate,52,True
35,White,Female,Never-married,Not-in-family,United-States,Tech-support,Private,1151,0,HS-grad,40,False
43,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,India,Prof-specialty,Federal-gov,0,0,Prof-school,50,True
21,White,Male,Never-married,Not-in-family,United-States,Machine-op-inspct,Private,0,0,HS-grad,50,False
31,Black,Male,Never-married,Own-child,United-States,Adm-clerical,Local-gov,0,0,Some-college,40,False
27,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,40,False
30,White,Male,Married-civ-spouse,Husband,,Exec-managerial,Self-emp-inc,15024,0,Masters,60,True
57,White,Male,Divorced,Not-in-family,United-States,Transport-moving,Self-emp-not-inc,0,0,Some-college,40,False
29,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,10th,45,True
43,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Self-emp-not-inc,0,0,Masters,40,False
25,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Assoc-voc,40,False
50,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Private,0,0,7th-8th,60,False
18,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,11th,20,False
26,White,Female,Divorced,Unmarried,United-States,Prof-specialty,Private,0,0,Assoc-voc,40,False
58,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,State-gov,0,0,Bachelors,40,False
39,White,Female,Married-civ-spouse,Wife,United-States,Exec-managerial,Private,0,0,Bachelors,60,True
40,White,Female,Divorced,Not-in-family,United-States,Other-service,Private,0,0,Some-college,40,False
38,White,Female,Separated,Unmarried,United-States,Farming-fishing,Private,0,0,Bachelors,45,False
27,White,Female,Separated,Own-child,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
46,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,7688,0,Some-college,40,True
46,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-not-inc,0,0,Some-college,40,False
30,Other,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,40,False
41,White,Female,Married-civ-spouse,Other-relative,Cuba,Sales,Self-emp-not-inc,0,0,HS-grad,40,False
43,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Federal-gov,5013,0,Masters,12,False
18,White,Female,Never-married,Own-child,United-States,Prof-specialty,Private,0,0,11th,16,False
53,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Self-emp-inc,99999,0,Assoc-voc,75,True
27,White,Male,Divorced,Not-in-family,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
42,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,32,False
20,White,Female,Divorced,Not-in-family,United-States,,,0,0,10th,40,False
54,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,36,False
26,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,48,False
37,White,Male,Married-civ-spouse,Husband,Mexico,Sales,Self-emp-not-inc,0,0,Preschool,30,False
45,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Some-college,50,False
46,Black,Female,Divorced,Not-in-family,United-States,,,0,0,HS-grad,40,False
30,White,Male,Married-civ-spouse,Husband,Poland,Handlers-cleaners,Private,0,0,Some-college,40,False
20,White,Male,Never-married,Own-child,United-States,Handlers-cleaners,Private,0,0,Some-college,25,False
54,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-inc,0,0,HS-grad,40,True
19,White,Female,Never-married,Own-child,United-States,Prof-specialty,Local-gov,0,0,Some-college,20,False
29,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,50,False
17,White,Female,Never-married,Own-child,United-States,Protective-serv,Local-gov,0,1602,10th,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Some-college,40,True
27,White,Male,Never-married,Own-child,United-States,Transport-moving,Self-emp-inc,0,0,Masters,40,False
29,White,Female,Divorced,Unmarried,United-States,Other-service,Private,0,0,Some-college,28,False
36,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Local-gov,0,0,Masters,60,True
43,White,Male,Divorced,Unmarried,United-States,Exec-managerial,Private,0,0,Masters,50,False
23,White,Female,Never-married,Own-child,United-States,Adm-clerical,Self-emp-inc,0,0,Bachelors,35,False
37,White,Male,Married-civ-spouse,Husband,El-Salvador,Machine-op-inspct,Private,0,0,5th-6th,40,False
36,White,Female,Separated,Not-in-family,United-States,Exec-managerial,Private,0,0,Masters,50,False
42,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,52,False
35,White,Male,Divorced,Not-in-family,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,50,True
20,White,Male,Never-married,Unmarried,United-States,,,0,0,HS-grad,40,False
36,Black,Female,Never-married,Not-in-family,United-States,Other-service,Private,0,0,HS-grad,40,False
24,White,Female,Never-married,Unmarried,Mexico,Transport-moving,Private,0,0,HS-grad,40,False
48,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Bachelors,40,True
40,Amer-Indian-Eskimo,Female,Divorced,Unmarried,United-States,Exec-managerial,Private,0,0,Assoc-voc,40,False
52,White,Female,Widowed,Unmarried,Mexico,Other-service,Private,0,0,5th-6th,40,False
28,White,Female,Never-married,Not-in-family,United-States,,,0,0,Bachelors,43,False
46,White,Female,Divorced,Unmarried,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
35,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,HS-grad,50,False
42,White,Male,Divorced,Unmarried,United-States,Adm-clerical,Private,0,0,Bachelors,30,False
67,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,State-gov,0,0,Some-college,41,True
33,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,True
40,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-inc,0,0,Assoc-acdm,65,True
20,Black,Female,Never-married,Other-relative,United-States,,,0,0,Some-college,40,False
18,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,12,False
28,White,Female,Separated,Other-relative,United-States,Sales,Private,0,0,HS-grad,40,False
18,White,Male,Never-married,Own-child,United-States,Craft-repair,Private,0,0,HS-grad,40,False
53,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Assoc-acdm,45,True
40,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,40,False
25,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Bachelors,20,False
37,White,Male,Married-civ-spouse,Husband,Mexico,Handlers-cleaners,Private,3781,0,9th,50,False
52,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,43,False
30,Black,Female,Married-spouse-absent,Not-in-family,United-States,Sales,Private,0,0,Assoc-acdm,40,False
55,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Local-gov,0,0,HS-grad,15,False
33,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,40,False
55,White,Female,Separated,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,40,True
43,White,Male,Divorced,Unmarried,United-States,Craft-repair,Private,0,0,Some-college,35,False
61,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Self-emp-not-inc,0,0,7th-8th,30,False
38,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-inc,0,0,Doctorate,50,True
23,White,Female,Never-married,Other-relative,Cuba,Handlers-cleaners,Private,0,0,Bachelors,40,False
44,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
23,White,Male,Never-married,Not-in-family,United-States,,,0,0,Some-college,40,False
32,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Self-emp-not-inc,0,0,HS-grad,48,False
59,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Federal-gov,0,0,Some-college,43,False
24,White,Female,Never-married,Not-in-family,United-States,Tech-support,Private,0,0,Bachelors,50,False
42,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,Bachelors,60,False
29,Asian-Pac-Islander,Male,Never-married,Own-child,Philippines,,,0,0,1st-4th,40,False
48,White,Female,Never-married,Unmarried,United-States,Adm-clerical,Local-gov,0,0,Bachelors,35,False
19,White,Male,Never-married,Own-child,United-States,Tech-support,Private,0,0,HS-grad,40,False
25,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,HS-grad,52,False
36,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,3325,0,Assoc-acdm,40,False
28,White,Male,Never-married,Not-in-family,United-States,Protective-serv,Local-gov,0,0,HS-grad,40,False
27,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Some-college,40,True
22,White,Female,Never-married,Own-child,United-States,,,0,0,Some-college,20,False
60,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,15024,0,Some-college,40,True
48,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Self-emp-not-inc,0,0,Some-college,40,False
45,White,Male,Divorced,Not-in-family,United-States,Transport-moving,Private,0,0,HS-grad,40,False
18,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,11th,12,False
41,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,HS-grad,40,False
26,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,11th,40,True
29,Amer-Indian-Eskimo,Male,Never-married,Not-in-family,United-States,Sales,Private,4101,0,11th,40,False
51,White,Female,Divorced,Not-in-family,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,44,False
39,White,Female,Married-civ-spouse,Wife,Puerto-Rico,Exec-managerial,Private,0,0,Some-college,35,True
53,White,Male,Widowed,Not-in-family,United-States,Machine-op-inspct,Private,6849,0,HS-grad,40,False
42,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,7298,0,Prof-school,35,True
39,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,India,Exec-managerial,Local-gov,0,0,Bachelors,40,True
41,White,Female,Divorced,Unmarried,United-States,Prof-specialty,Federal-gov,0,0,Some-college,40,True
48,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,Assoc-acdm,50,False
22,White,Female,Never-married,Unmarried,United-States,Adm-clerical,Private,0,0,Some-college,40,False
67,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,Some-college,8,False
45,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,3103,0,HS-grad,40,True
38,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,1848,Bachelors,54,True
44,White,Male,Never-married,Not-in-family,United-States,Protective-serv,Local-gov,0,0,Assoc-acdm,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,50,True
42,White,Male,Never-married,Not-in-family,United-States,Sales,Private,0,0,Masters,65,False
40,Black,Female,Divorced,Unmarried,United-States,Prof-specialty,Private,0,0,Some-college,38,False
28,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Local-gov,0,0,Doctorate,40,False
36,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,7298,0,Masters,55,True
22,White,Female,Never-married,Not-in-family,United-States,Sales,Private,0,0,Bachelors,45,False
32,White,Female,Never-married,Not-in-family,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
47,White,Male,Married-spouse-absent,Not-in-family,United-States,Exec-managerial,Federal-gov,0,0,Bachelors,60,True
23,White,Female,Never-married,Own-child,United-States,Adm-clerical,Local-gov,0,0,HS-grad,40,False
30,White,Male,Married-civ-spouse,Husband,Mexico,Craft-repair,Private,0,0,5th-6th,40,False
32,White,Female,Divorced,Other-relative,United-States,Prof-specialty,State-gov,0,0,Some-college,40,False
57,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,Local-gov,0,0,Masters,14,True
35,White,Male,Separated,Not-in-family,United-States,Transport-moving,Self-emp-not-inc,0,0,HS-grad,70,False
32,White,Female,Married-civ-spouse,Wife,United-States,Sales,Private,0,0,HS-grad,40,False
18,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,1721,Some-college,20,False
38,White,Male,Divorced,Unmarried,United-States,Exec-managerial,Self-emp-not-inc,0,0,Assoc-voc,35,False
41,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Self-emp-inc,0,1977,Assoc-acdm,50,True
53,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Self-emp-not-inc,0,0,HS-grad,99,False
42,Other,Male,Married-civ-spouse,Husband,Mexico,Adm-clerical,Private,7298,0,Bachelors,40,True
20,Asian-Pac-Islander,Female,Married-spouse-absent,Own-child,South,,,0,1762,11th,40,False
37,White,Male,Never-married,Own-child,United-States,Craft-repair,Self-emp-not-inc,0,0,HS-grad,35,False
65,White,Female,Widowed,Unmarried,United-States,Other-service,Private,0,0,HS-grad,17,False
36,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Private,0,0,Assoc-voc,40,True
30,White,Male,Never-married,Not-in-family,United-States,Handlers-cleaners,Private,0,0,Some-college,55,False
61,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,7688,0,Some-college,40,True
40,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,0,0,Assoc-acdm,44,False
49,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,15024,0,Masters,80,True
32,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,True
39,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,7688,0,Masters,65,True
50,White,Female,Divorced,Unmarried,Mexico,Machine-op-inspct,Private,0,0,5th-6th,40,False
46,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,1887,Some-college,40,True
19,White,Female,Never-married,Own-child,United-States,,,0,0,Some-college,10,False
23,White,Male,Never-married,Own-child,United-States,Prof-specialty,Private,0,0,Bachelors,42,False
37,White,Female,Married-civ-spouse,Wife,United-States,Sales,Private,7298,0,Some-college,40,True
24,White,Male,Never-married,Unmarried,United-States,Craft-repair,Private,0,0,HS-grad,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,40,False
25,White,Male,Never-married,Not-in-family,United-States,Sales,Private,0,0,Bachelors,60,False
28,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,55,False
34,Asian-Pac-Islander,Female,Divorced,Other-relative,South,Exec-managerial,Private,0,0,Masters,40,False
54,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,HS-grad,45,False
47,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,7th-8th,10,False
19,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,HS-grad,8,False
35,White,Male,Divorced,Own-child,United-States,Tech-support,Private,0,0,Assoc-voc,35,False
21,White,Male,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,40,False
31,White,Male,Divorced,Own-child,United-States,Craft-repair,Private,0,0,HS-grad,50,False
31,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,40,False
34,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,45,False
37,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Bachelors,50,True
52,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,Local-gov,0,0,HS-grad,52,True
19,White,Female,Never-married,Unmarried,United-States,Sales,Private,0,0,11th,25,False
39,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,China,Prof-specialty,State-gov,0,0,Masters,48,False
58,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,10th,50,False
44,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Bachelors,60,True
28,White,Male,Married-civ-spouse,Husband,Mexico,Machine-op-inspct,Private,0,0,Some-college,40,False
26,White,Male,Divorced,Not-in-family,United-States,Sales,Self-emp-not-inc,0,0,Bachelors,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Federal-gov,0,0,Bachelors,40,True
51,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Local-gov,0,0,Doctorate,45,True
33,White,Female,Married-civ-spouse,Wife,United-States,Adm-clerical,Private,0,1740,HS-grad,25,False
30,Amer-Indian-Eskimo,Female,Divorced,Unmarried,United-States,Sales,Private,0,0,Some-college,40,False
47,White,Female,Widowed,Unmarried,United-States,,,0,0,HS-grad,40,False
42,White,Male,Married-civ-spouse,Husband,,Transport-moving,Federal-gov,0,0,HS-grad,40,False
53,White,Male,Married-civ-spouse,Husband,Guatemala,Craft-repair,Private,0,0,Some-college,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,56,False
51,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,State-gov,0,0,Masters,40,True
46,White,Female,Married-civ-spouse,Wife,United-States,Sales,Private,0,0,Bachelors,16,True
23,White,Male,Separated,Not-in-family,United-States,Other-service,Private,0,2559,Some-college,40,True
60,White,Female,Widowed,Not-in-family,United-States,Sales,Private,0,0,HS-grad,50,False
31,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Private,0,0,Prof-school,45,True
25,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Assoc-voc,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,Some-college,40,False
