Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
22,White,Female,never married,Own-child,United States,professional specialty,state government,0,0,bachelor's degree,12,False
23,Black,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,20,False
30,Black,Female,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,99999,0,high school graduate,40,True
28,White,Female,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,finished 12th class without diploma,40,False
48,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,60,False
63,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1902,finished 11th class,40,True
62,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,6418,0,high school graduate,40,True
51,White,Male,married,Husband,United States,professional specialty,federal government,4386,0,doctoral degree,52,True
35,White,Female,never married,Not-in-family,United States,technology and support sector,private sector employee,1151,0,high school graduate,40,False
43,Asian-Pac-Islander,Male,married,Husband,India,professional specialty,federal government,0,0,professional degree,50,True
21,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,50,False
31,Black,Male,never married,Own-child,United States,office and administrative support,local government,0,0,college for less than one year,40,False
27,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
30,White,Male,married,Husband,,execution and management,"owner of a incorporated business, professional practice, or farm",15024,0,master's degree,60,True
57,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
29,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 10th class,45,True
43,White,Female,never married,Not-in-family,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,master's degree,40,False
25,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,False
50,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 8th class,60,False
18,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,20,False
26,White,Female,divorced,Unmarried,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,False
58,White,Male,married,Husband,United States,execution and management,state government,0,0,bachelor's degree,40,False
39,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,bachelor's degree,60,True
40,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,40,False
38,White,Female,separated,Unmarried,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,bachelor's degree,45,False
27,White,Female,separated,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
46,White,Male,married,Husband,United States,craft and repair sector,private sector employee,7688,0,college for less than one year,40,True
46,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
30,,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
41,White,Female,married,Other-relative,Cuba,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
43,White,Male,married,Husband,United States,cleaning and maintenance sector,federal government,5013,0,master's degree,12,False
18,White,Female,never married,Own-child,United States,professional specialty,private sector employee,0,0,finished 11th class,16,False
53,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a incorporated business, professional practice, or farm",99999,0,college for one or more years without a degree,75,True
27,White,Male,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
42,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,32,False
20,White,Female,divorced,Not-in-family,United States,,,0,0,finished 10th class,40,False
54,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,36,False
26,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,48,False
37,White,Male,married,Husband,Mexico,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,no schooling,30,False
45,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,50,False
46,Black,Female,divorced,Not-in-family,United States,,,0,0,high school graduate,40,False
30,White,Male,married,Husband,Poland,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
20,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,25,False
54,White,Male,married,Husband,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,40,True
19,White,Female,never married,Own-child,United States,professional specialty,local government,0,0,college for less than one year,20,False
29,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,False
17,White,Female,never married,Own-child,United States,protective services sector,local government,0,1602,finished 10th class,40,False
40,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,college for less than one year,40,True
27,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector","owner of a incorporated business, professional practice, or farm",0,0,master's degree,40,False
29,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,college for less than one year,28,False
36,White,Female,married,Wife,United States,professional specialty,local government,0,0,master's degree,60,True
43,White,Male,divorced,Unmarried,United States,execution and management,private sector employee,0,0,master's degree,50,False
23,White,Female,never married,Own-child,United States,office and administrative support,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,35,False
37,White,Male,married,Husband,El-Salvador,machine operator and inspector,private sector employee,0,0,finished 6th class,40,False
36,White,Female,separated,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,50,False
42,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,52,False
35,White,Male,divorced,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,50,True
20,White,Male,never married,Unmarried,United States,,,0,0,high school graduate,40,False
36,Black,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
24,White,Female,never married,Unmarried,Mexico,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
48,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,40,True
40,Amer-Indian-Eskimo,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,college for one or more years without a degree,40,False
52,White,Female,widowed,Unmarried,Mexico,service sector,private sector employee,0,0,finished 6th class,40,False
28,White,Female,never married,Not-in-family,United States,,,0,0,bachelor's degree,43,False
46,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
35,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,50,False
42,White,Male,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,bachelor's degree,30,False
67,White,Male,married,Husband,United States,protective services sector,state government,0,0,college for less than one year,41,True
33,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
40,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,associate's degree,65,True
20,Black,Female,never married,Other-relative,United States,,,0,0,college for less than one year,40,False
18,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,12,False
28,White,Female,separated,Other-relative,United States,sales sector,private sector employee,0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
53,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,associate's degree,45,True
40,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
25,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,bachelor's degree,20,False
37,White,Male,married,Husband,Mexico,cleaning and maintenance sector,private sector employee,3781,0,finished 9th class,50,False
52,White,Female,divorced,Not-in-family,United States,office and administrative support,federal government,0,0,high school graduate,43,False
30,Black,Female,married,Not-in-family,United States,sales sector,private sector employee,0,0,associate's degree,40,False
55,White,Male,married,Husband,United States,craft and repair sector,local government,0,0,high school graduate,15,False
33,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
55,White,Female,separated,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,True
43,White,Male,divorced,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for less than one year,35,False
61,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 8th class,30,False
38,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,doctoral degree,50,True
23,White,Female,never married,Other-relative,Cuba,cleaning and maintenance sector,private sector employee,0,0,bachelor's degree,40,False
44,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
23,White,Male,never married,Not-in-family,United States,,,0,0,college for less than one year,40,False
32,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,48,False
59,White,Male,married,Husband,United States,office and administrative support,federal government,0,0,college for less than one year,43,False
24,White,Female,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,bachelor's degree,50,False
42,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,60,False
29,Asian-Pac-Islander,Male,never married,Own-child,Philippines,,,0,0,finished 4th class,40,False
48,White,Female,never married,Unmarried,United States,office and administrative support,local government,0,0,bachelor's degree,35,False
19,White,Male,never married,Own-child,United States,technology and support sector,private sector employee,0,0,high school graduate,40,False
25,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,52,False
36,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,3325,0,associate's degree,40,False
28,White,Male,never married,Not-in-family,United States,protective services sector,local government,0,0,high school graduate,40,False
27,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,40,True
22,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,20,False
60,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,college for less than one year,40,True
48,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
45,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,12,False
41,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,40,False
26,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,finished 11th class,40,True
29,Amer-Indian-Eskimo,Male,never married,Not-in-family,United States,sales sector,private sector employee,4101,0,finished 11th class,40,False
51,White,Female,divorced,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,44,False
39,White,Female,married,Wife,Puerto-Rico,execution and management,private sector employee,0,0,college for less than one year,35,True
53,White,Male,widowed,Not-in-family,United States,machine operator and inspector,private sector employee,6849,0,high school graduate,40,False
42,White,Male,married,Husband,United States,professional specialty,private sector employee,7298,0,professional degree,35,True
39,Asian-Pac-Islander,Male,married,Husband,India,execution and management,local government,0,0,bachelor's degree,40,True
41,White,Female,divorced,Unmarried,United States,professional specialty,federal government,0,0,college for less than one year,40,True
48,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,associate's degree,50,False
22,White,Female,never married,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
67,White,Male,married,Husband,United States,,,0,0,college for less than one year,8,False
45,White,Male,married,Husband,United States,professional specialty,private sector employee,3103,0,high school graduate,40,True
38,White,Male,married,Husband,United States,execution and management,private sector employee,0,1848,bachelor's degree,54,True
44,White,Male,never married,Not-in-family,United States,protective services sector,local government,0,0,associate's degree,40,False
40,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
42,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,master's degree,65,False
40,Black,Female,divorced,Unmarried,United States,professional specialty,private sector employee,0,0,college for less than one year,38,False
28,White,Female,divorced,Not-in-family,United States,professional specialty,local government,0,0,doctoral degree,40,False
36,White,Male,married,Husband,United States,professional specialty,private sector employee,7298,0,master's degree,55,True
22,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,45,False
32,White,Female,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
47,White,Male,married,Not-in-family,United States,execution and management,federal government,0,0,bachelor's degree,60,True
23,White,Female,never married,Own-child,United States,office and administrative support,local government,0,0,high school graduate,40,False
30,White,Male,married,Husband,Mexico,craft and repair sector,private sector employee,0,0,finished 6th class,40,False
32,White,Female,divorced,Other-relative,United States,professional specialty,state government,0,0,college for less than one year,40,False
57,White,Male,married,Husband,United States,protective services sector,local government,0,0,master's degree,14,True
35,White,Male,separated,Not-in-family,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,70,False
32,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,service sector,private sector employee,0,1721,college for less than one year,20,False
38,White,Male,divorced,Unmarried,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,35,False
41,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a incorporated business, professional practice, or farm",0,1977,associate's degree,50,True
53,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,99,False
42,,Male,married,Husband,Mexico,office and administrative support,private sector employee,7298,0,bachelor's degree,40,True
20,Asian-Pac-Islander,Female,married,Own-child,South,,,0,1762,finished 11th class,40,False
37,White,Male,never married,Own-child,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,35,False
65,White,Female,widowed,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,17,False
36,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,True
30,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,55,False
61,White,Male,married,Husband,United States,office and administrative support,private sector employee,7688,0,college for less than one year,40,True
40,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,associate's degree,44,False
49,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,master's degree,80,True
32,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
39,White,Male,married,Husband,United States,execution and management,private sector employee,7688,0,master's degree,65,True
50,White,Female,divorced,Unmarried,Mexico,machine operator and inspector,private sector employee,0,0,finished 6th class,40,False
46,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,1887,college for less than one year,40,True
19,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,10,False
23,White,Male,never married,Own-child,United States,professional specialty,private sector employee,0,0,bachelor's degree,42,False
37,White,Female,married,Wife,United States,sales sector,private sector employee,7298,0,college for less than one year,40,True
24,White,Male,never married,Unmarried,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
35,White,Male,married,Husband,United States,office and administrative support,federal government,0,0,high school graduate,40,False
25,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,60,False
28,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,55,False
34,Asian-Pac-Islander,Female,divorced,Other-relative,South,execution and management,private sector employee,0,0,master's degree,40,False
54,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,45,False
47,White,Male,married,Husband,United States,,,0,0,finished 8th class,10,False
19,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,8,False
35,White,Male,divorced,Own-child,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,35,False
21,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
31,White,Male,divorced,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,False
31,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
34,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,45,False
37,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,50,True
52,White,Male,married,Husband,United States,protective services sector,local government,0,0,high school graduate,52,True
19,White,Female,never married,Unmarried,United States,sales sector,private sector employee,0,0,finished 11th class,25,False
39,Asian-Pac-Islander,Male,married,Husband,China,professional specialty,state government,0,0,master's degree,48,False
58,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 10th class,50,False
44,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,60,True
28,White,Male,married,Husband,Mexico,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
26,White,Male,divorced,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,False
40,White,Male,married,Husband,United States,craft and repair sector,federal government,0,0,bachelor's degree,40,True
51,White,Female,divorced,Not-in-family,United States,professional specialty,local government,0,0,doctoral degree,45,True
33,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,1740,high school graduate,25,False
30,Amer-Indian-Eskimo,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
47,White,Female,widowed,Unmarried,United States,,,0,0,high school graduate,40,False
42,White,Male,married,Husband,,"transportation, communication, and other public utilities sector",federal government,0,0,high school graduate,40,False
53,White,Male,married,Husband,Guatemala,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
40,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,56,False
51,White,Male,never married,Not-in-family,United States,professional specialty,state government,0,0,master's degree,40,True
46,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,bachelor's degree,16,True
23,White,Male,separated,Not-in-family,United States,service sector,private sector employee,0,2559,college for less than one year,40,True
60,White,Female,widowed,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,50,False
31,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,professional degree,45,True
25,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
35,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
59,White,Male,married,Husband,United States,professional specialty,state government,0,0,master's degree,50,False
20,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,20,False
26,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,1669,master's degree,40,False
19,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,40,False
40,Asian-Pac-Islander,Male,married,Husband,,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,True
20,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,25,False
40,White,Male,married,Husband,United States,sales sector,private sector employee,0,1977,bachelor's degree,60,True
