age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,client was not previously contacted,0,unknown,False
32,technician,single,secondary,no,554,no,no,cellular,7,aug,520,3,client was not previously contacted,0,unknown,False
26,management,single,secondary,no,565,yes,no,unknown,6,jun,582,11,client was not previously contacted,0,unknown,False
59,technician,married,secondary,no,116,no,no,cellular,12,aug,398,4,422,3,failure,True
52,admin.,married,unknown,no,635,no,no,cellular,7,aug,228,4,client was not previously contacted,0,unknown,False
30,technician,married,tertiary,no,81,no,no,cellular,28,aug,51,1,client was not previously contacted,0,unknown,False
25,management,single,secondary,no,1923,no,yes,cellular,8,jul,71,1,client was not previously contacted,0,unknown,False
57,management,married,tertiary,no,929,no,no,cellular,19,aug,387,8,client was not previously contacted,0,unknown,False
48,services,married,secondary,no,665,yes,no,cellular,7,apr,271,2,230,3,failure,False
29,admin.,divorced,secondary,no,883,no,yes,cellular,8,may,85,1,client was not previously contacted,0,unknown,False
37,admin.,single,tertiary,no,224,yes,no,cellular,9,jul,128,2,client was not previously contacted,0,unknown,False
47,services,divorced,secondary,no,430,yes,yes,unknown,14,may,335,1,client was not previously contacted,0,unknown,False
76,retired,married,primary,no,3324,no,no,cellular,13,aug,227,2,192,1,failure,True
34,blue-collar,married,secondary,yes,1,yes,no,cellular,9,jul,394,1,client was not previously contacted,0,unknown,False
44,management,single,tertiary,no,6350,yes,no,cellular,9,jul,323,1,client was not previously contacted,0,unknown,False
32,technician,married,secondary,no,-95,yes,no,cellular,29,jul,935,4,client was not previously contacted,0,unknown,False
41,services,married,secondary,no,6687,yes,no,cellular,21,jul,91,3,client was not previously contacted,0,unknown,False
27,student,single,secondary,no,6036,no,no,cellular,31,mar,175,1,181,1,failure,True
34,services,married,secondary,no,1337,no,no,cellular,30,apr,442,1,client was not previously contacted,0,unknown,True
39,admin.,married,secondary,no,0,no,no,telephone,12,may,256,4,client was not previously contacted,0,unknown,False
34,admin.,married,secondary,no,0,yes,no,cellular,9,feb,30,4,client was not previously contacted,0,unknown,False
41,technician,single,secondary,no,1508,no,yes,cellular,28,jan,301,2,client was not previously contacted,0,unknown,False
54,management,divorced,tertiary,no,0,yes,no,telephone,18,may,17,11,client was not previously contacted,0,unknown,False
36,technician,single,secondary,no,76,yes,no,cellular,31,jul,109,5,client was not previously contacted,0,unknown,False
26,admin.,single,secondary,no,338,no,no,cellular,29,oct,209,1,188,2,unknown,True
36,management,single,tertiary,no,419,no,no,cellular,12,aug,122,2,client was not previously contacted,0,unknown,False
50,entrepreneur,married,tertiary,no,8649,yes,no,cellular,20,nov,141,1,client was not previously contacted,0,unknown,False
56,admin.,divorced,secondary,no,3869,no,no,cellular,28,jan,79,1,client was not previously contacted,0,unknown,False
31,blue-collar,single,primary,no,5058,yes,no,unknown,20,may,157,1,client was not previously contacted,0,unknown,False
37,technician,single,secondary,no,4,no,no,cellular,11,aug,933,1,client was not previously contacted,0,unknown,True
35,blue-collar,married,primary,no,443,yes,no,cellular,17,apr,185,2,316,3,other,False
49,blue-collar,married,secondary,no,5058,no,no,cellular,12,may,255,2,357,4,failure,False
51,blue-collar,married,primary,no,581,yes,no,cellular,11,may,282,1,client was not previously contacted,0,unknown,False
51,services,married,secondary,no,540,yes,no,unknown,5,jun,124,2,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,88,no,no,cellular,29,aug,150,2,client was not previously contacted,0,unknown,False
34,blue-collar,married,secondary,no,2700,yes,no,unknown,20,may,446,2,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,6248,yes,no,cellular,15,may,64,3,371,2,failure,False
56,entrepreneur,married,secondary,no,339,yes,no,cellular,26,may,251,1,98,3,other,False
46,technician,married,secondary,no,518,no,no,cellular,25,aug,68,6,client was not previously contacted,0,unknown,False
37,technician,married,secondary,no,427,yes,yes,unknown,27,may,335,3,client was not previously contacted,0,unknown,False
60,blue-collar,married,primary,no,5,no,no,cellular,29,jan,533,1,92,1,success,True
37,services,married,secondary,no,343,yes,yes,cellular,7,jul,74,7,client was not previously contacted,0,unknown,False
30,management,single,secondary,no,308,yes,yes,unknown,2,jun,175,2,client was not previously contacted,0,unknown,False
41,admin.,single,secondary,no,30,yes,no,unknown,14,may,211,3,client was not previously contacted,0,unknown,False
43,blue-collar,married,primary,no,8,no,no,telephone,7,jul,245,5,client was not previously contacted,0,unknown,False
61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,True
57,technician,divorced,tertiary,no,114,no,no,cellular,19,aug,281,2,client was not previously contacted,0,unknown,False
30,technician,single,secondary,no,4888,yes,no,cellular,20,nov,274,2,client was not previously contacted,0,unknown,False
60,retired,divorced,secondary,no,216,yes,no,unknown,5,may,238,1,client was not previously contacted,0,unknown,False
43,blue-collar,divorced,secondary,no,-447,yes,no,cellular,17,apr,85,1,client was not previously contacted,0,unknown,False
38,blue-collar,single,tertiary,no,2885,yes,no,unknown,20,jun,1422,10,client was not previously contacted,0,unknown,True
46,management,married,tertiary,no,-3,no,no,cellular,25,aug,728,4,client was not previously contacted,0,unknown,False
46,services,married,unknown,no,72,yes,no,cellular,15,may,165,3,client was not previously contacted,0,unknown,False
59,admin.,married,unknown,no,64343,no,no,cellular,6,aug,45,4,client was not previously contacted,0,unknown,False
53,entrepreneur,married,unknown,no,7,no,no,cellular,20,nov,68,1,client was not previously contacted,0,unknown,False
56,blue-collar,married,primary,no,2765,no,no,cellular,13,apr,222,3,client was not previously contacted,0,unknown,False
32,services,married,secondary,no,4885,yes,yes,cellular,18,nov,400,2,client was not previously contacted,0,unknown,False
32,technician,single,tertiary,no,1454,yes,no,cellular,20,apr,190,1,335,1,other,False
56,blue-collar,divorced,secondary,no,9898,yes,no,cellular,21,nov,147,3,client was not previously contacted,0,unknown,False
39,technician,single,secondary,no,-237,yes,no,cellular,14,may,64,2,client was not previously contacted,0,unknown,False
68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,277,1,184,2,success,True
52,admin.,divorced,secondary,no,1135,yes,no,cellular,14,may,248,1,client was not previously contacted,0,unknown,False
53,management,married,tertiary,no,583,no,no,cellular,17,nov,226,1,184,4,success,True
34,entrepreneur,married,primary,no,165,yes,no,cellular,17,apr,182,2,329,1,failure,False
34,technician,married,unknown,no,4053,yes,no,unknown,23,may,123,2,client was not previously contacted,0,unknown,False
24,unemployed,single,tertiary,no,39,yes,no,unknown,20,jun,15,3,client was not previously contacted,0,unknown,False
38,blue-collar,married,primary,no,290,yes,no,cellular,16,apr,283,1,client was not previously contacted,0,unknown,False
45,blue-collar,married,primary,no,302,yes,no,telephone,15,may,258,3,client was not previously contacted,0,unknown,False
50,management,married,tertiary,no,0,no,no,cellular,9,jul,243,5,client was not previously contacted,0,unknown,False
37,technician,married,secondary,no,332,yes,no,cellular,19,nov,342,2,client was not previously contacted,0,unknown,False
30,technician,single,secondary,no,411,yes,no,cellular,16,apr,948,1,client was not previously contacted,0,unknown,False
31,management,married,tertiary,no,-181,yes,no,cellular,8,may,127,1,170,2,failure,False
45,management,single,tertiary,no,997,no,yes,cellular,19,nov,152,1,client was not previously contacted,0,unknown,False
24,student,single,secondary,no,4126,no,no,cellular,5,apr,907,4,185,7,failure,True
53,management,married,tertiary,no,2385,no,no,cellular,8,aug,498,8,client was not previously contacted,0,unknown,False
49,management,married,tertiary,no,4374,yes,no,cellular,31,jul,68,3,client was not previously contacted,0,unknown,False
36,entrepreneur,married,secondary,no,352,yes,no,unknown,21,may,139,2,client was not previously contacted,0,unknown,False
36,technician,married,secondary,no,331,no,no,cellular,22,aug,239,4,client was not previously contacted,0,unknown,False
47,technician,divorced,secondary,no,129,no,no,cellular,2,feb,110,2,222,2,failure,False
38,management,married,tertiary,no,14190,yes,no,cellular,31,jul,48,3,client was not previously contacted,0,unknown,False
26,blue-collar,married,primary,no,-219,yes,yes,unknown,15,may,311,5,client was not previously contacted,0,unknown,False
53,blue-collar,married,primary,no,570,no,no,cellular,20,aug,158,4,client was not previously contacted,0,unknown,False
42,admin.,married,secondary,no,529,yes,yes,cellular,19,nov,193,3,client was not previously contacted,0,unknown,False
30,blue-collar,married,secondary,no,313,yes,yes,cellular,6,may,311,3,364,1,failure,False
45,unemployed,married,secondary,no,383,no,no,cellular,23,apr,293,1,client was not previously contacted,0,unknown,False
59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1422,1,461,1,failure,True
57,blue-collar,married,primary,no,42,yes,no,unknown,21,may,384,3,client was not previously contacted,0,unknown,False
28,technician,single,secondary,no,1532,no,no,cellular,22,may,253,1,107,5,failure,False
32,technician,single,tertiary,no,5204,no,no,cellular,8,aug,31,2,client was not previously contacted,0,unknown,False
44,services,married,secondary,no,850,no,yes,cellular,16,jul,220,5,client was not previously contacted,0,unknown,False
44,management,married,secondary,no,1103,no,no,cellular,20,nov,82,1,client was not previously contacted,0,unknown,False
37,blue-collar,married,unknown,no,444,no,no,cellular,1,oct,143,1,94,9,other,False
35,blue-collar,married,primary,no,2730,yes,no,unknown,21,may,65,1,client was not previously contacted,0,unknown,False
41,management,married,tertiary,no,725,no,no,cellular,26,aug,460,10,client was not previously contacted,0,unknown,False
37,management,married,tertiary,no,58,yes,no,unknown,5,may,98,2,client was not previously contacted,0,unknown,False
31,technician,single,secondary,no,1188,yes,no,cellular,19,nov,82,1,client was not previously contacted,0,unknown,False
30,admin.,single,tertiary,no,5,no,yes,cellular,11,jul,58,1,client was not previously contacted,0,unknown,False
44,services,married,secondary,no,-1621,yes,yes,unknown,3,jun,171,5,client was not previously contacted,0,unknown,False
55,unemployed,married,secondary,no,-246,no,yes,cellular,8,jul,305,2,client was not previously contacted,0,unknown,False
23,services,single,secondary,no,-39,yes,yes,unknown,9,may,142,2,client was not previously contacted,0,unknown,False
45,blue-collar,married,primary,no,345,yes,no,telephone,14,may,289,3,client was not previously contacted,0,unknown,False
30,admin.,married,secondary,no,695,yes,no,cellular,13,apr,478,2,client was not previously contacted,0,unknown,False
42,blue-collar,married,primary,no,325,yes,no,cellular,14,may,99,4,client was not previously contacted,0,unknown,False
37,management,married,tertiary,no,26,no,no,cellular,17,jun,151,7,62,4,failure,False
41,blue-collar,single,secondary,no,925,yes,no,telephone,13,may,43,1,client was not previously contacted,0,unknown,False
26,student,single,secondary,no,0,no,no,cellular,27,may,107,2,client was not previously contacted,0,unknown,False
33,admin.,married,secondary,no,166,no,yes,cellular,31,jul,69,27,client was not previously contacted,0,unknown,False
25,blue-collar,married,secondary,no,0,no,yes,cellular,15,jul,1424,4,client was not previously contacted,0,unknown,True
38,management,single,tertiary,no,0,no,no,cellular,29,aug,95,2,client was not previously contacted,0,unknown,False
43,technician,married,secondary,no,-496,yes,no,unknown,29,may,100,2,client was not previously contacted,0,unknown,False
31,admin.,single,secondary,no,112,yes,no,cellular,22,jul,102,7,client was not previously contacted,0,unknown,False
32,technician,married,tertiary,no,1559,yes,yes,cellular,14,aug,144,7,client was not previously contacted,0,unknown,False
38,management,divorced,tertiary,no,349,yes,no,cellular,11,jul,151,2,client was not previously contacted,0,unknown,False
23,services,single,secondary,no,966,yes,no,unknown,4,jun,83,2,client was not previously contacted,0,unknown,False
54,management,divorced,tertiary,no,92,no,yes,telephone,7,jul,86,4,client was not previously contacted,0,unknown,False
45,admin.,divorced,secondary,no,0,yes,no,cellular,17,nov,102,1,client was not previously contacted,0,unknown,False
47,management,single,tertiary,no,440,no,no,cellular,21,aug,71,4,client was not previously contacted,0,unknown,False
55,admin.,married,secondary,no,6207,yes,no,unknown,26,jun,113,5,client was not previously contacted,0,unknown,False
31,unknown,married,secondary,no,111,no,no,cellular,20,aug,70,2,client was not previously contacted,0,unknown,False
45,technician,divorced,secondary,no,3271,no,no,cellular,7,may,388,2,client was not previously contacted,0,unknown,False
39,blue-collar,married,primary,no,481,yes,no,unknown,8,may,204,1,client was not previously contacted,0,unknown,False
45,admin.,single,secondary,no,946,yes,no,cellular,13,apr,754,3,143,6,failure,False
52,management,married,tertiary,no,52,no,yes,cellular,18,aug,124,4,client was not previously contacted,0,unknown,False
47,technician,married,secondary,no,503,yes,no,unknown,6,may,109,2,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,388,yes,yes,unknown,16,may,437,2,client was not previously contacted,0,unknown,False
43,blue-collar,married,secondary,no,314,yes,yes,cellular,20,apr,247,3,339,2,failure,False
40,technician,married,secondary,yes,32,yes,no,cellular,11,aug,55,4,client was not previously contacted,0,unknown,False
35,technician,married,secondary,no,2189,no,no,cellular,19,nov,256,3,client was not previously contacted,0,unknown,False
52,entrepreneur,married,tertiary,yes,-2,no,no,cellular,18,nov,245,1,client was not previously contacted,0,unknown,False
28,blue-collar,married,primary,no,182,yes,no,unknown,19,jun,153,1,client was not previously contacted,0,unknown,False
39,services,single,secondary,no,3,no,yes,unknown,3,jul,206,1,client was not previously contacted,0,unknown,False
56,blue-collar,married,secondary,no,659,yes,no,cellular,29,jul,64,3,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,320,yes,yes,cellular,3,feb,22,4,client was not previously contacted,0,unknown,False
46,technician,married,secondary,no,4023,yes,no,cellular,7,aug,131,2,client was not previously contacted,0,unknown,False
38,unemployed,married,tertiary,no,9881,no,no,cellular,29,jul,497,2,client was not previously contacted,0,unknown,False
27,management,single,tertiary,no,212,yes,no,cellular,15,may,373,1,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,1041,no,no,cellular,18,nov,586,1,120,3,other,False
47,management,divorced,tertiary,no,0,yes,yes,cellular,18,nov,203,3,client was not previously contacted,0,unknown,False
33,technician,single,secondary,no,5235,no,no,cellular,7,aug,67,3,client was not previously contacted,0,unknown,False
26,technician,single,tertiary,no,252,yes,no,cellular,29,jan,187,1,client was not previously contacted,0,unknown,False
54,services,married,secondary,no,386,yes,no,cellular,2,aug,155,2,client was not previously contacted,0,unknown,False
29,admin.,single,secondary,no,405,yes,no,cellular,15,may,84,1,345,1,other,False
34,management,married,tertiary,no,496,no,no,cellular,12,aug,105,6,client was not previously contacted,0,unknown,False
60,technician,married,secondary,no,594,no,no,cellular,10,jul,190,1,client was not previously contacted,0,unknown,False
31,management,divorced,tertiary,no,1145,yes,no,unknown,26,may,1272,4,client was not previously contacted,0,unknown,True
29,technician,divorced,secondary,no,477,yes,yes,cellular,11,may,58,1,305,1,failure,False
58,admin.,divorced,secondary,no,1713,no,no,unknown,15,may,544,2,client was not previously contacted,0,unknown,False
31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,client was not previously contacted,0,unknown,False
48,technician,married,secondary,no,2111,no,no,cellular,20,apr,92,1,client was not previously contacted,0,unknown,False
52,management,married,tertiary,no,2428,yes,no,cellular,28,jul,61,3,client was not previously contacted,0,unknown,False
53,blue-collar,married,primary,no,2144,yes,no,cellular,7,may,217,2,342,1,failure,False
45,technician,married,tertiary,no,0,no,no,cellular,21,aug,103,2,client was not previously contacted,0,unknown,False
27,technician,single,secondary,no,8,yes,no,unknown,20,may,777,3,client was not previously contacted,0,unknown,False
34,technician,married,secondary,no,351,yes,no,cellular,18,jul,467,1,client was not previously contacted,0,unknown,False
52,management,married,secondary,no,2216,yes,yes,cellular,14,may,161,1,332,8,failure,False
46,housemaid,single,tertiary,no,1328,no,no,cellular,22,aug,1241,2,client was not previously contacted,0,unknown,False
54,services,divorced,secondary,no,0,no,no,cellular,1,jun,174,1,81,2,success,True
52,technician,divorced,secondary,no,1161,yes,no,unknown,13,may,271,1,client was not previously contacted,0,unknown,False
29,admin.,single,unknown,no,2083,yes,no,unknown,3,jun,94,2,client was not previously contacted,0,unknown,False
48,technician,divorced,secondary,no,485,yes,no,cellular,23,jul,84,2,client was not previously contacted,0,unknown,False
32,services,single,secondary,no,91,no,no,cellular,29,jul,241,5,client was not previously contacted,0,unknown,False
30,services,married,secondary,no,78,yes,no,cellular,6,may,198,1,client was not previously contacted,0,unknown,False
35,technician,divorced,secondary,no,48,yes,no,cellular,17,apr,73,1,client was not previously contacted,0,unknown,False
36,management,single,tertiary,no,142,yes,no,cellular,25,jul,571,1,client was not previously contacted,0,unknown,False
40,technician,married,secondary,yes,4,no,no,cellular,27,aug,145,3,client was not previously contacted,0,unknown,False
27,services,single,secondary,no,1913,yes,no,unknown,4,jun,216,2,client was not previously contacted,0,unknown,False
28,blue-collar,married,primary,no,674,yes,no,telephone,20,apr,22,1,client was not previously contacted,0,unknown,False
31,self-employed,married,secondary,no,263,yes,no,unknown,13,may,150,2,client was not previously contacted,0,unknown,False
34,services,married,secondary,no,-333,yes,no,cellular,11,may,218,4,285,5,failure,False
39,unemployed,single,secondary,no,2645,yes,no,unknown,21,may,339,3,client was not previously contacted,0,unknown,False
48,blue-collar,married,primary,no,418,yes,no,unknown,9,may,102,3,client was not previously contacted,0,unknown,False
40,blue-collar,divorced,unknown,no,1171,yes,no,unknown,29,may,431,2,client was not previously contacted,0,unknown,False
47,blue-collar,married,primary,no,3440,no,no,cellular,28,aug,88,10,client was not previously contacted,0,unknown,False
22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,client was not previously contacted,0,unknown,True
39,services,single,secondary,no,0,yes,yes,cellular,20,apr,286,4,client was not previously contacted,0,unknown,False
32,unemployed,married,secondary,no,2996,yes,no,unknown,19,may,68,1,client was not previously contacted,0,unknown,False
24,blue-collar,single,unknown,no,192,no,no,cellular,27,may,424,1,client was not previously contacted,0,unknown,False
47,unemployed,married,primary,no,2946,no,no,unknown,5,jun,60,1,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,1012,no,no,unknown,9,jun,105,1,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,43,yes,no,unknown,21,may,173,2,client was not previously contacted,0,unknown,False
29,services,single,secondary,no,1008,yes,no,unknown,23,may,426,9,client was not previously contacted,0,unknown,False
34,services,married,secondary,no,279,yes,no,unknown,27,may,498,1,client was not previously contacted,0,unknown,False
34,student,single,tertiary,no,873,yes,no,cellular,7,aug,267,2,client was not previously contacted,0,unknown,False
26,blue-collar,single,secondary,no,23,yes,no,cellular,18,may,11,6,367,1,other,False
43,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,215,3,client was not previously contacted,0,unknown,False
42,entrepreneur,married,tertiary,no,171,yes,no,cellular,14,may,135,1,176,5,failure,False
29,unemployed,single,secondary,no,486,no,no,telephone,30,apr,95,1,client was not previously contacted,0,unknown,False
27,admin.,single,secondary,no,0,yes,no,cellular,18,may,552,5,client was not previously contacted,0,unknown,False
47,technician,married,secondary,no,335,no,no,cellular,4,may,417,1,76,1,success,True
51,blue-collar,married,secondary,no,0,no,no,telephone,30,jul,145,4,client was not previously contacted,0,unknown,False
28,technician,married,secondary,no,158,yes,yes,telephone,24,jul,77,1,client was not previously contacted,0,unknown,False
37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,client was not previously contacted,0,unknown,False
50,technician,married,secondary,no,402,no,no,cellular,4,may,165,1,180,2,failure,False
47,unemployed,married,secondary,no,3188,yes,no,cellular,3,feb,426,3,client was not previously contacted,0,unknown,False
31,management,married,tertiary,no,877,no,no,cellular,9,jun,192,1,93,7,other,True
53,technician,married,secondary,no,144,no,no,cellular,21,aug,282,4,client was not previously contacted,0,unknown,False
52,management,divorced,secondary,no,123,no,no,unknown,8,may,306,2,client was not previously contacted,0,unknown,False
39,admin.,married,secondary,no,8,yes,no,telephone,15,may,155,6,client was not previously contacted,0,unknown,False
57,management,married,tertiary,no,163,no,no,cellular,6,aug,83,3,client was not previously contacted,0,unknown,False
30,technician,married,secondary,no,371,no,no,cellular,7,aug,124,2,client was not previously contacted,0,unknown,False
32,technician,married,tertiary,no,1037,yes,no,unknown,26,may,125,3,client was not previously contacted,0,unknown,False
57,retired,married,primary,no,0,no,no,cellular,5,aug,147,2,client was not previously contacted,0,unknown,False
38,technician,married,secondary,no,254,yes,no,unknown,27,may,359,6,client was not previously contacted,0,unknown,False
35,services,divorced,secondary,no,35,yes,no,cellular,7,jul,129,4,client was not previously contacted,0,unknown,False
60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190,1,188,9,success,True
25,services,single,secondary,no,368,no,no,telephone,25,jul,168,1,client was not previously contacted,0,unknown,False
33,services,married,secondary,no,0,no,yes,cellular,8,jul,285,1,client was not previously contacted,0,unknown,False
49,technician,married,unknown,no,1359,no,no,cellular,17,apr,119,3,client was not previously contacted,0,unknown,False
28,unemployed,married,secondary,no,455,no,no,cellular,8,jul,286,1,client was not previously contacted,0,unknown,False
45,blue-collar,married,primary,no,660,yes,no,cellular,14,jul,329,2,client was not previously contacted,0,unknown,False
35,blue-collar,married,secondary,no,262,no,no,cellular,15,sep,331,1,75,6,failure,True
44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,client was not previously contacted,0,unknown,False
45,services,married,secondary,no,692,yes,no,unknown,28,may,506,2,client was not previously contacted,0,unknown,False
40,blue-collar,married,primary,no,2495,yes,no,cellular,12,may,135,2,354,3,other,False
55,management,married,tertiary,no,10957,no,no,unknown,11,jun,514,4,client was not previously contacted,0,unknown,False
38,technician,married,secondary,no,0,no,no,cellular,8,jul,635,1,client was not previously contacted,0,unknown,True
60,management,married,tertiary,no,759,no,no,cellular,14,aug,136,2,client was not previously contacted,0,unknown,False
59,management,married,tertiary,no,287,yes,no,cellular,20,apr,818,2,242,8,failure,False
34,blue-collar,married,unknown,no,0,yes,no,cellular,7,may,183,1,client was not previously contacted,0,unknown,False
39,blue-collar,married,unknown,no,1181,yes,no,cellular,30,jul,650,2,client was not previously contacted,0,unknown,True
47,management,single,tertiary,no,714,yes,no,cellular,7,may,609,1,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,406,yes,no,unknown,9,may,2462,1,client was not previously contacted,0,unknown,False
52,blue-collar,married,primary,no,-211,yes,yes,unknown,28,may,153,2,client was not previously contacted,0,unknown,False
42,unemployed,married,tertiary,no,1270,yes,no,unknown,15,may,192,1,client was not previously contacted,0,unknown,False
55,blue-collar,divorced,primary,no,215,no,no,unknown,12,jun,202,1,client was not previously contacted,0,unknown,False
38,services,married,tertiary,no,1018,no,no,unknown,16,jun,325,3,client was not previously contacted,0,unknown,False
26,blue-collar,single,secondary,no,-116,yes,yes,unknown,9,may,208,1,client was not previously contacted,0,unknown,False
43,admin.,married,secondary,no,316,yes,no,cellular,17,apr,289,1,client was not previously contacted,0,unknown,False
32,management,divorced,primary,no,137,yes,no,unknown,20,may,13,12,client was not previously contacted,0,unknown,False
27,technician,single,tertiary,no,393,no,no,cellular,1,apr,165,2,client was not previously contacted,0,unknown,True
31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,97,1,782,1,other,True
26,admin.,single,tertiary,no,760,yes,no,cellular,6,sep,164,2,186,7,success,False
35,blue-collar,married,secondary,no,253,yes,no,cellular,15,may,452,1,345,1,other,False
41,entrepreneur,married,primary,no,0,no,no,unknown,16,jun,630,2,client was not previously contacted,0,unknown,False
44,blue-collar,single,secondary,no,25,yes,no,cellular,12,may,244,3,client was not previously contacted,0,unknown,False
56,management,married,unknown,no,353,no,yes,cellular,25,jul,171,2,client was not previously contacted,0,unknown,False
49,blue-collar,married,secondary,no,93,no,no,telephone,24,jul,212,4,client was not previously contacted,0,unknown,False
25,technician,single,tertiary,no,1693,no,no,cellular,5,jun,96,2,client was not previously contacted,0,unknown,False
41,management,divorced,secondary,no,2666,yes,no,unknown,30,may,170,2,client was not previously contacted,0,unknown,False
40,management,married,tertiary,no,-29,no,no,unknown,8,may,406,2,client was not previously contacted,0,unknown,False
49,technician,married,secondary,no,51,no,no,cellular,20,aug,513,4,client was not previously contacted,0,unknown,False
49,blue-collar,married,primary,no,518,yes,no,unknown,12,jun,223,1,client was not previously contacted,0,unknown,False
33,services,married,secondary,no,70,no,no,cellular,17,jul,378,7,client was not previously contacted,0,unknown,False
42,management,married,tertiary,no,144,no,no,cellular,7,dec,143,1,283,3,failure,False
52,technician,married,secondary,no,1815,no,no,cellular,6,aug,131,3,client was not previously contacted,0,unknown,False
37,technician,divorced,secondary,no,2610,yes,no,cellular,13,may,53,1,client was not previously contacted,0,unknown,False
33,technician,single,tertiary,no,696,no,yes,cellular,5,feb,193,1,176,8,failure,False
45,technician,married,tertiary,no,1780,no,no,unknown,9,jun,464,1,client was not previously contacted,0,unknown,False
32,admin.,single,secondary,no,197,no,no,cellular,28,jan,205,3,client was not previously contacted,0,unknown,False
39,management,married,primary,no,3760,no,yes,cellular,17,jul,262,1,client was not previously contacted,0,unknown,False
57,blue-collar,married,primary,no,2892,yes,no,unknown,4,jun,235,5,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,394,yes,no,unknown,8,may,466,2,client was not previously contacted,0,unknown,False
