age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
43.0,blue-collar,married,secondary,no,314.0,yes,yes,cellular,20.0,apr,247.0,3.0,339.0,2.0,failure,False
40.0,technician,married,secondary,yes,32.0,yes,no,cellular,11.0,aug,55.0,4.0,-1.0,0.0,unknown,False
35.0,technician,married,secondary,no,2189.0,no,no,cellular,19.0,nov,256.0,3.0,-1.0,0.0,unknown,False
52.0,entrepreneur,married,tertiary,yes,-2.0,no,no,cellular,18.0,nov,245.0,1.0,-1.0,0.0,unknown,False
28.0,blue-collar,married,primary,no,182.0,yes,no,unknown,19.0,jun,153.0,1.0,-1.0,0.0,unknown,False
39.0,services,single,secondary,no,3.0,no,yes,unknown,3.0,jul,206.0,1.0,-1.0,0.0,unknown,False
56.0,blue-collar,married,secondary,no,659.0,yes,no,cellular,29.0,jul,64.0,3.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,secondary,no,320.0,yes,yes,cellular,3.0,feb,22.0,4.0,-1.0,0.0,unknown,False
46.0,technician,married,secondary,no,4023.0,yes,no,cellular,7.0,aug,131.0,2.0,-1.0,0.0,unknown,False
38.0,unemployed,married,tertiary,no,9881.0,no,no,cellular,29.0,jul,497.0,2.0,-1.0,0.0,unknown,False
27.0,management,single,tertiary,no,212.0,yes,no,cellular,15.0,may,373.0,1.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,1041.0,no,no,cellular,18.0,nov,586.0,1.0,120.0,3.0,other,False
47.0,management,divorced,tertiary,no,0.0,yes,yes,cellular,18.0,nov,203.0,3.0,-1.0,0.0,unknown,False
33.0,technician,single,secondary,no,5235.0,no,no,cellular,7.0,aug,67.0,3.0,-1.0,0.0,unknown,False
26.0,technician,single,tertiary,no,252.0,yes,no,cellular,29.0,jan,187.0,1.0,-1.0,0.0,unknown,False
54.0,services,married,secondary,no,386.0,yes,no,cellular,2.0,aug,155.0,2.0,-1.0,0.0,unknown,False
29.0,admin.,single,secondary,no,405.0,yes,no,cellular,15.0,may,84.0,1.0,345.0,1.0,other,False
34.0,management,married,tertiary,no,496.0,no,no,cellular,12.0,aug,105.0,6.0,-1.0,0.0,unknown,False
60.0,technician,married,secondary,no,594.0,no,no,cellular,10.0,jul,190.0,1.0,-1.0,0.0,unknown,False
31.0,management,divorced,tertiary,no,1145.0,yes,no,unknown,26.0,may,1272.0,4.0,-1.0,0.0,unknown,True
29.0,technician,divorced,secondary,no,477.0,yes,yes,cellular,11.0,may,58.0,1.0,305.0,1.0,failure,False
58.0,admin.,divorced,secondary,no,1713.0,no,no,unknown,15.0,may,544.0,2.0,-1.0,0.0,unknown,False
31.0,self-employed,single,secondary,no,203.0,no,yes,cellular,19.0,nov,177.0,1.0,-1.0,0.0,unknown,False
48.0,technician,married,secondary,no,2111.0,no,no,cellular,20.0,apr,92.0,1.0,-1.0,0.0,unknown,False
52.0,management,married,tertiary,no,2428.0,yes,no,cellular,28.0,jul,61.0,3.0,-1.0,0.0,unknown,False
53.0,blue-collar,married,primary,no,2144.0,yes,no,cellular,7.0,may,217.0,2.0,342.0,1.0,failure,False
45.0,technician,married,tertiary,no,0.0,no,no,cellular,21.0,aug,103.0,2.0,-1.0,0.0,unknown,False
27.0,technician,single,secondary,no,8.0,yes,no,unknown,20.0,may,777.0,3.0,-1.0,0.0,unknown,False
34.0,technician,married,secondary,no,351.0,yes,no,cellular,18.0,jul,467.0,1.0,-1.0,0.0,unknown,False
52.0,management,married,secondary,no,2216.0,yes,yes,cellular,14.0,may,161.0,1.0,332.0,8.0,failure,False
46.0,housemaid,single,tertiary,no,1328.0,no,no,cellular,22.0,aug,1241.0,2.0,-1.0,0.0,unknown,False
54.0,services,divorced,secondary,no,0.0,no,no,cellular,1.0,jun,174.0,1.0,81.0,2.0,success,True
52.0,technician,divorced,secondary,no,1161.0,yes,no,unknown,13.0,may,271.0,1.0,-1.0,0.0,unknown,False
29.0,admin.,single,unknown,no,2083.0,yes,no,unknown,3.0,jun,94.0,2.0,-1.0,0.0,unknown,False
48.0,technician,divorced,secondary,no,485.0,yes,no,cellular,23.0,jul,84.0,2.0,-1.0,0.0,unknown,False
32.0,services,single,secondary,no,91.0,no,no,cellular,29.0,jul,241.0,5.0,-1.0,0.0,unknown,False
30.0,services,married,secondary,no,78.0,yes,no,cellular,6.0,may,198.0,1.0,-1.0,0.0,unknown,False
35.0,technician,divorced,secondary,no,48.0,yes,no,cellular,17.0,apr,73.0,1.0,-1.0,0.0,unknown,False
36.0,management,single,tertiary,no,142.0,yes,no,cellular,25.0,jul,571.0,1.0,-1.0,0.0,unknown,False
40.0,technician,married,secondary,yes,4.0,no,no,cellular,27.0,aug,145.0,3.0,-1.0,0.0,unknown,False
27.0,services,single,secondary,no,1913.0,yes,no,unknown,4.0,jun,216.0,2.0,-1.0,0.0,unknown,False
28.0,blue-collar,married,primary,no,674.0,yes,no,telephone,20.0,apr,22.0,1.0,-1.0,0.0,unknown,False
31.0,self-employed,married,secondary,no,263.0,yes,no,unknown,13.0,may,150.0,2.0,-1.0,0.0,unknown,False
34.0,services,married,secondary,no,-333.0,yes,no,cellular,11.0,may,218.0,4.0,285.0,5.0,failure,False
39.0,unemployed,single,secondary,no,2645.0,yes,no,unknown,21.0,may,339.0,3.0,-1.0,0.0,unknown,False
48.0,blue-collar,married,primary,no,418.0,yes,no,unknown,9.0,may,102.0,3.0,-1.0,0.0,unknown,False
40.0,blue-collar,divorced,unknown,no,1171.0,yes,no,unknown,29.0,may,431.0,2.0,-1.0,0.0,unknown,False
47.0,blue-collar,married,primary,no,3440.0,no,no,cellular,28.0,aug,88.0,10.0,-1.0,0.0,unknown,False
22.0,admin.,single,secondary,no,114.0,no,no,cellular,30.0,mar,517.0,1.0,-1.0,0.0,unknown,True
39.0,services,single,secondary,no,0.0,yes,yes,cellular,20.0,apr,286.0,4.0,-1.0,0.0,unknown,False
32.0,unemployed,married,secondary,no,2996.0,yes,no,unknown,19.0,may,68.0,1.0,-1.0,0.0,unknown,False
24.0,blue-collar,single,unknown,no,192.0,no,no,cellular,27.0,may,424.0,1.0,-1.0,0.0,unknown,False
47.0,unemployed,married,primary,no,2946.0,no,no,unknown,5.0,jun,60.0,1.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,1012.0,no,no,unknown,9.0,jun,105.0,1.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,secondary,no,43.0,yes,no,unknown,21.0,may,173.0,2.0,-1.0,0.0,unknown,False
29.0,services,single,secondary,no,1008.0,yes,no,unknown,23.0,may,426.0,9.0,-1.0,0.0,unknown,False
34.0,services,married,secondary,no,279.0,yes,no,unknown,27.0,may,498.0,1.0,-1.0,0.0,unknown,False
34.0,student,single,tertiary,no,873.0,yes,no,cellular,7.0,aug,267.0,2.0,-1.0,0.0,unknown,False
26.0,blue-collar,single,secondary,no,23.0,yes,no,cellular,18.0,may,11.0,6.0,367.0,1.0,other,False
43.0,blue-collar,married,primary,no,0.0,yes,no,unknown,3.0,jun,215.0,3.0,-1.0,0.0,unknown,False
42.0,entrepreneur,married,tertiary,no,171.0,yes,no,cellular,14.0,may,135.0,1.0,176.0,5.0,failure,False
29.0,unemployed,single,secondary,no,486.0,no,no,telephone,30.0,apr,95.0,1.0,-1.0,0.0,unknown,False
27.0,admin.,single,secondary,no,0.0,yes,no,cellular,18.0,may,552.0,5.0,-1.0,0.0,unknown,False
47.0,technician,married,secondary,no,335.0,no,no,cellular,4.0,may,417.0,1.0,76.0,1.0,success,True
51.0,blue-collar,married,secondary,no,0.0,no,no,telephone,30.0,jul,145.0,4.0,-1.0,0.0,unknown,False
28.0,technician,married,secondary,no,158.0,yes,yes,telephone,24.0,jul,77.0,1.0,-1.0,0.0,unknown,False
37.0,admin.,married,secondary,no,-107.0,yes,no,unknown,28.0,may,158.0,2.0,-1.0,0.0,unknown,False
50.0,technician,married,secondary,no,402.0,no,no,cellular,4.0,may,165.0,1.0,180.0,2.0,failure,False
47.0,unemployed,married,secondary,no,3188.0,yes,no,cellular,3.0,feb,426.0,3.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,877.0,no,no,cellular,9.0,jun,192.0,1.0,93.0,7.0,other,True
53.0,technician,married,secondary,no,144.0,no,no,cellular,21.0,aug,282.0,4.0,-1.0,0.0,unknown,False
52.0,management,divorced,secondary,no,123.0,no,no,unknown,8.0,may,306.0,2.0,-1.0,0.0,unknown,False
39.0,admin.,married,secondary,no,8.0,yes,no,telephone,15.0,may,155.0,6.0,-1.0,0.0,unknown,False
57.0,management,married,tertiary,no,163.0,no,no,cellular,6.0,aug,83.0,3.0,-1.0,0.0,unknown,False
30.0,technician,married,secondary,no,371.0,no,no,cellular,7.0,aug,124.0,2.0,-1.0,0.0,unknown,False
32.0,technician,married,tertiary,no,1037.0,yes,no,unknown,26.0,may,125.0,3.0,-1.0,0.0,unknown,False
57.0,retired,married,primary,no,0.0,no,no,cellular,5.0,aug,147.0,2.0,-1.0,0.0,unknown,False
38.0,technician,married,secondary,no,254.0,yes,no,unknown,27.0,may,359.0,6.0,-1.0,0.0,unknown,False
35.0,services,divorced,secondary,no,35.0,yes,no,cellular,7.0,jul,129.0,4.0,-1.0,0.0,unknown,False
60.0,admin.,married,secondary,no,3735.0,no,no,cellular,22.0,dec,190.0,1.0,188.0,9.0,success,True
25.0,services,single,secondary,no,368.0,no,no,telephone,25.0,jul,168.0,1.0,-1.0,0.0,unknown,False
33.0,services,married,secondary,no,0.0,no,yes,cellular,8.0,jul,285.0,1.0,-1.0,0.0,unknown,False
49.0,technician,married,unknown,no,1359.0,no,no,cellular,17.0,apr,119.0,3.0,-1.0,0.0,unknown,False
28.0,unemployed,married,secondary,no,455.0,no,no,cellular,8.0,jul,286.0,1.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,primary,no,660.0,yes,no,cellular,14.0,jul,329.0,2.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,secondary,no,262.0,no,no,cellular,15.0,sep,331.0,1.0,75.0,6.0,failure,True
44.0,blue-collar,married,secondary,no,-674.0,yes,no,unknown,5.0,may,257.0,1.0,-1.0,0.0,unknown,False
