age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
57.0,housemaid,married,primary,no,0.0,no,no,unknown,9.0,jun,257.0,2.0,-1.0,0.0,unknown,False
54.0,blue-collar,married,secondary,no,285.0,yes,yes,telephone,30.0,jan,63.0,1.0,2.0,5.0,other,False
40.0,self-employed,married,secondary,no,1516.0,yes,yes,unknown,23.0,may,373.0,1.0,-1.0,0.0,unknown,False
33.0,blue-collar,single,secondary,no,697.0,no,no,cellular,6.0,feb,860.0,2.0,-1.0,0.0,unknown,True
37.0,admin.,single,secondary,no,115.0,no,no,cellular,4.0,aug,236.0,1.0,92.0,4.0,failure,False
56.0,management,married,secondary,no,819.0,no,no,unknown,9.0,jun,55.0,1.0,-1.0,0.0,unknown,False
40.0,technician,divorced,secondary,no,93.0,no,no,cellular,2.0,feb,123.0,2.0,-1.0,0.0,unknown,False
37.0,blue-collar,married,secondary,no,183.0,yes,no,unknown,6.0,may,112.0,4.0,-1.0,0.0,unknown,False
29.0,blue-collar,married,secondary,no,358.0,no,no,cellular,21.0,jul,88.0,5.0,-1.0,0.0,unknown,False
58.0,services,divorced,secondary,no,-158.0,no,no,telephone,18.0,jul,11.0,3.0,-1.0,0.0,unknown,False
33.0,management,single,tertiary,no,4782.0,yes,no,cellular,11.0,aug,217.0,1.0,-1.0,0.0,unknown,False
38.0,unknown,married,unknown,no,124.0,yes,no,unknown,20.0,may,37.0,13.0,-1.0,0.0,unknown,False
48.0,management,married,primary,no,1910.0,yes,no,unknown,29.0,may,413.0,2.0,-1.0,0.0,unknown,False
36.0,admin.,divorced,tertiary,no,4708.0,no,no,cellular,3.0,dec,284.0,1.0,171.0,1.0,failure,True
64.0,retired,married,tertiary,no,1644.0,no,no,telephone,5.0,mar,341.0,4.0,179.0,4.0,success,True
59.0,housemaid,divorced,secondary,no,122.0,no,no,cellular,15.0,jul,129.0,1.0,-1.0,0.0,unknown,False
33.0,management,single,secondary,no,1615.0,yes,no,cellular,14.0,may,178.0,8.0,174.0,3.0,failure,False
70.0,retired,married,secondary,no,1164.0,no,no,telephone,14.0,may,338.0,3.0,185.0,2.0,failure,False
45.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,26.0,apr,1472.0,1.0,192.0,4.0,failure,True
41.0,management,married,tertiary,no,1204.0,yes,yes,cellular,13.0,may,310.0,2.0,-1.0,0.0,unknown,False
35.0,management,single,unknown,no,342.0,no,yes,cellular,2.0,feb,427.0,4.0,-1.0,0.0,unknown,False
55.0,admin.,married,secondary,no,420.0,yes,no,unknown,30.0,may,41.0,3.0,-1.0,0.0,unknown,False
30.0,self-employed,single,unknown,no,-142.0,yes,no,cellular,18.0,may,144.0,1.0,-1.0,0.0,unknown,False
33.0,entrepreneur,married,secondary,no,0.0,no,yes,cellular,7.0,jul,224.0,4.0,-1.0,0.0,unknown,False
49.0,admin.,married,secondary,no,387.0,yes,no,unknown,14.0,may,347.0,1.0,-1.0,0.0,unknown,False
33.0,unemployed,single,tertiary,no,0.0,yes,no,cellular,6.0,may,124.0,1.0,-1.0,0.0,unknown,False
35.0,management,divorced,tertiary,no,859.0,yes,yes,cellular,19.0,nov,1554.0,1.0,-1.0,0.0,unknown,True
42.0,management,married,tertiary,no,199.0,yes,no,cellular,9.0,jul,497.0,1.0,-1.0,0.0,unknown,False
50.0,unemployed,divorced,tertiary,no,64.0,no,no,cellular,31.0,jul,81.0,6.0,-1.0,0.0,unknown,False
32.0,management,married,tertiary,no,0.0,yes,no,unknown,16.0,may,387.0,1.0,-1.0,0.0,unknown,False
58.0,blue-collar,married,primary,no,128.0,yes,no,telephone,30.0,jul,49.0,5.0,-1.0,0.0,unknown,False
31.0,blue-collar,married,secondary,no,1354.0,yes,yes,cellular,17.0,nov,222.0,2.0,-1.0,0.0,unknown,False
46.0,management,single,tertiary,no,134.0,no,no,cellular,29.0,aug,40.0,2.0,-1.0,0.0,unknown,False
54.0,blue-collar,divorced,secondary,no,1145.0,yes,no,cellular,7.0,may,178.0,3.0,-1.0,0.0,unknown,False
30.0,self-employed,single,tertiary,no,137.0,yes,no,cellular,11.0,may,214.0,1.0,-1.0,0.0,unknown,False
57.0,services,married,primary,no,53.0,no,no,cellular,6.0,aug,86.0,2.0,-1.0,0.0,unknown,False
40.0,technician,married,tertiary,no,516.0,yes,no,cellular,9.0,feb,175.0,5.0,12.0,1.0,other,False
45.0,admin.,married,secondary,no,358.0,yes,no,cellular,13.0,may,134.0,2.0,-1.0,0.0,unknown,False
34.0,services,married,secondary,no,-315.0,yes,no,unknown,8.0,may,56.0,2.0,-1.0,0.0,unknown,False
32.0,self-employed,divorced,tertiary,no,745.0,yes,yes,cellular,31.0,jul,11.0,20.0,-1.0,0.0,unknown,False
42.0,management,married,tertiary,no,1161.0,no,no,cellular,11.0,aug,101.0,5.0,-1.0,0.0,unknown,False
30.0,technician,married,secondary,no,239.0,yes,no,cellular,21.0,nov,302.0,2.0,95.0,8.0,failure,False
30.0,unemployed,married,secondary,no,-98.0,yes,no,unknown,27.0,may,173.0,1.0,-1.0,0.0,unknown,False
58.0,blue-collar,married,primary,no,3.0,no,yes,telephone,29.0,jul,55.0,16.0,-1.0,0.0,unknown,False
26.0,student,single,secondary,no,132.0,no,no,cellular,1.0,oct,194.0,1.0,119.0,1.0,success,True
50.0,management,married,tertiary,no,5108.0,yes,no,cellular,18.0,dec,406.0,1.0,182.0,2.0,failure,True
42.0,admin.,married,secondary,no,8238.0,yes,yes,cellular,16.0,apr,102.0,2.0,149.0,5.0,other,False
57.0,technician,married,secondary,no,1078.0,yes,no,unknown,5.0,may,10.0,4.0,-1.0,0.0,unknown,False
46.0,management,divorced,tertiary,no,194.0,no,no,cellular,28.0,jan,97.0,1.0,-1.0,0.0,unknown,False
35.0,technician,single,tertiary,no,756.0,yes,no,unknown,16.0,jun,14.0,14.0,-1.0,0.0,unknown,False
33.0,blue-collar,married,secondary,no,-253.0,yes,no,cellular,12.0,may,89.0,3.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,secondary,no,-172.0,yes,no,cellular,31.0,jul,14.0,32.0,-1.0,0.0,unknown,False
67.0,retired,married,secondary,no,2048.0,no,no,cellular,16.0,sep,452.0,5.0,195.0,4.0,other,True
28.0,blue-collar,single,secondary,no,2909.0,no,no,cellular,6.0,feb,205.0,7.0,-1.0,0.0,unknown,False
35.0,blue-collar,single,secondary,no,-257.0,yes,no,unknown,30.0,may,312.0,7.0,-1.0,0.0,unknown,False
63.0,retired,married,secondary,no,708.0,no,no,cellular,17.0,nov,168.0,2.0,-1.0,0.0,unknown,False
36.0,unemployed,married,secondary,no,608.0,yes,no,cellular,2.0,feb,114.0,1.0,263.0,3.0,other,False
27.0,services,single,secondary,no,118.0,yes,yes,unknown,12.0,may,53.0,1.0,-1.0,0.0,unknown,False
43.0,admin.,single,unknown,no,87.0,yes,no,unknown,7.0,may,328.0,2.0,-1.0,0.0,unknown,False
34.0,technician,married,secondary,no,367.0,yes,no,unknown,6.0,may,140.0,1.0,-1.0,0.0,unknown,False
42.0,blue-collar,married,primary,no,-407.0,yes,yes,cellular,12.0,may,829.0,7.0,-1.0,0.0,unknown,True
35.0,blue-collar,married,unknown,no,1084.0,yes,no,cellular,10.0,jul,1019.0,1.0,-1.0,0.0,unknown,False
38.0,admin.,single,secondary,no,262.0,no,no,cellular,3.0,feb,315.0,2.0,180.0,6.0,failure,True
36.0,self-employed,single,tertiary,no,577.0,yes,no,cellular,15.0,may,33.0,1.0,298.0,1.0,failure,False
52.0,blue-collar,married,secondary,no,26.0,yes,no,cellular,8.0,may,191.0,2.0,368.0,1.0,failure,False
32.0,blue-collar,single,secondary,no,53.0,yes,no,cellular,6.0,may,153.0,1.0,169.0,2.0,failure,False
41.0,unemployed,single,primary,no,2171.0,no,no,telephone,31.0,jul,120.0,2.0,-1.0,0.0,unknown,False
42.0,blue-collar,married,secondary,no,494.0,no,no,unknown,20.0,jun,154.0,2.0,-1.0,0.0,unknown,False
48.0,management,married,primary,no,427.0,no,no,cellular,17.0,nov,62.0,1.0,-1.0,0.0,unknown,False
30.0,self-employed,single,secondary,no,192.0,no,no,cellular,22.0,jul,423.0,1.0,-1.0,0.0,unknown,False
52.0,management,married,primary,no,98.0,yes,no,cellular,17.0,apr,402.0,1.0,345.0,2.0,failure,False
52.0,management,married,tertiary,no,-11.0,yes,no,cellular,11.0,may,94.0,4.0,-1.0,0.0,unknown,False
38.0,admin.,married,secondary,no,532.0,yes,no,cellular,23.0,jul,95.0,1.0,-1.0,0.0,unknown,False
26.0,technician,single,secondary,no,1231.0,yes,no,cellular,4.0,sep,230.0,1.0,93.0,7.0,success,True
59.0,retired,divorced,primary,no,7179.0,no,no,cellular,5.0,feb,150.0,1.0,-1.0,0.0,unknown,False
46.0,admin.,divorced,secondary,no,99.0,no,no,unknown,14.0,jul,18.0,1.0,-1.0,0.0,unknown,False
50.0,management,married,tertiary,no,5794.0,no,no,cellular,19.0,nov,625.0,1.0,-1.0,0.0,unknown,False
49.0,management,married,tertiary,no,734.0,yes,no,cellular,7.0,may,42.0,2.0,324.0,3.0,failure,False
25.0,admin.,single,secondary,yes,53.0,yes,no,unknown,14.0,may,313.0,4.0,-1.0,0.0,unknown,False
30.0,blue-collar,single,secondary,no,-390.0,yes,no,cellular,5.0,may,275.0,1.0,-1.0,0.0,unknown,False
36.0,management,married,tertiary,no,0.0,yes,no,cellular,20.0,apr,142.0,3.0,150.0,3.0,failure,False
49.0,self-employed,married,tertiary,no,99.0,yes,yes,cellular,31.0,aug,83.0,1.0,-1.0,0.0,unknown,False
53.0,management,married,tertiary,no,2578.0,no,no,cellular,19.0,nov,299.0,4.0,107.0,2.0,failure,False
34.0,blue-collar,single,secondary,no,381.0,yes,no,cellular,29.0,jan,83.0,1.0,262.0,1.0,failure,False
36.0,management,single,tertiary,no,1520.0,no,no,cellular,22.0,aug,101.0,2.0,-1.0,0.0,unknown,False
