age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
29,housemaid,single,tertiary,no,2196,no,no,cellular,5,aug,215,1,client was not previously contacted,0,unknown,True
32,technician,married,secondary,no,791,yes,no,unknown,21,may,783,2,client was not previously contacted,0,unknown,True
28,technician,single,tertiary,no,4987,no,no,cellular,2,jun,924,2,113,21,success,True
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,True
47,admin.,married,secondary,no,3480,no,no,cellular,16,apr,443,1,client was not previously contacted,0,unknown,True
70,retired,married,secondary,no,2575,no,no,telephone,20,apr,216,2,client was not previously contacted,0,unknown,True
51,retired,married,tertiary,no,746,no,no,cellular,25,aug,372,5,client was not previously contacted,0,unknown,True
35,technician,single,secondary,no,16,yes,no,cellular,8,apr,903,1,client was not previously contacted,0,unknown,True
45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,730,1,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,243,2,91,2,success,True
48,blue-collar,married,secondary,no,1405,yes,no,unknown,14,may,629,2,client was not previously contacted,0,unknown,True
66,retired,married,tertiary,no,1948,no,no,cellular,29,oct,106,2,269,2,failure,True
85,retired,married,primary,no,12114,no,no,telephone,12,feb,165,2,client was not previously contacted,0,unknown,True
29,management,single,tertiary,no,3846,no,no,cellular,3,jun,313,2,client was not previously contacted,0,unknown,True
25,management,single,tertiary,no,3902,no,no,cellular,23,sep,856,1,client was not previously contacted,0,unknown,True
39,management,married,tertiary,no,-17,yes,yes,cellular,28,aug,908,1,client was not previously contacted,0,unknown,True
31,management,married,tertiary,no,4328,no,no,cellular,12,oct,203,4,165,14,success,True
39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,True
44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,True
40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,2,client was not previously contacted,0,unknown,True
47,housemaid,married,secondary,no,3940,yes,no,cellular,5,aug,226,3,97,2,failure,True
52,admin.,single,secondary,no,2398,yes,no,cellular,3,nov,412,1,client was not previously contacted,0,unknown,True
61,retired,divorced,secondary,no,927,no,no,cellular,30,apr,427,3,client was not previously contacted,0,unknown,True
29,student,single,tertiary,no,163,no,no,cellular,3,aug,249,1,client was not previously contacted,0,unknown,True
30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,566,2,client was not previously contacted,0,unknown,True
25,student,single,secondary,no,2975,no,no,cellular,2,sep,799,2,client was not previously contacted,0,unknown,True
60,management,married,secondary,no,544,no,no,cellular,12,jun,95,7,357,2,failure,True
45,management,married,tertiary,no,1309,no,no,cellular,2,jul,367,1,client was not previously contacted,0,unknown,True
29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,True
40,technician,married,tertiary,no,206,no,no,cellular,23,apr,499,6,185,4,success,True
30,management,single,secondary,no,4642,yes,no,cellular,21,nov,528,1,client was not previously contacted,0,unknown,True
56,management,divorced,tertiary,no,10532,no,no,cellular,7,aug,324,1,client was not previously contacted,0,unknown,True
45,blue-collar,married,secondary,no,96,yes,no,cellular,13,apr,348,3,256,2,failure,True
21,student,single,secondary,no,2488,no,no,telephone,12,jan,661,2,92,1,success,True
51,admin.,single,secondary,no,1994,no,no,unknown,18,jun,771,2,client was not previously contacted,0,unknown,True
54,technician,married,secondary,no,1938,no,yes,cellular,28,jul,551,3,client was not previously contacted,0,unknown,True
36,services,married,secondary,no,30,no,yes,cellular,8,jul,716,5,client was not previously contacted,0,unknown,True
26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,client was not previously contacted,0,unknown,True
38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,True
35,admin.,married,secondary,no,898,yes,no,cellular,9,apr,214,1,client was not previously contacted,0,unknown,True
33,admin.,single,tertiary,no,235,yes,no,cellular,18,may,525,1,client was not previously contacted,0,unknown,True
60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,True
51,unemployed,married,tertiary,no,1801,no,no,cellular,16,apr,838,3,client was not previously contacted,0,unknown,True
28,student,single,tertiary,no,1562,no,no,cellular,15,feb,659,4,client was not previously contacted,0,unknown,True
27,admin.,married,secondary,no,0,yes,no,cellular,6,may,837,1,client was not previously contacted,0,unknown,True
29,admin.,single,secondary,no,1070,yes,no,unknown,19,may,30,1,357,1,other,True
36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,True
36,technician,single,secondary,no,651,no,no,cellular,7,aug,876,1,client was not previously contacted,0,unknown,True
33,blue-collar,single,primary,no,863,yes,no,telephone,13,may,622,3,client was not previously contacted,0,unknown,True
63,retired,married,secondary,no,1612,no,no,telephone,17,feb,233,2,client was not previously contacted,0,unknown,True
60,retired,married,secondary,no,5267,no,no,cellular,4,sep,520,1,client was not previously contacted,0,unknown,True
35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,147,1,119,3,failure,True
20,student,single,unknown,no,2785,no,no,cellular,16,sep,327,2,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,1133,yes,no,cellular,3,nov,102,1,client was not previously contacted,0,unknown,True
59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,client was not previously contacted,0,unknown,True
26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,True
42,admin.,single,secondary,no,1451,yes,no,cellular,4,may,251,4,client was not previously contacted,0,unknown,True
33,management,single,tertiary,no,2364,no,no,cellular,17,may,508,1,client was not previously contacted,0,unknown,True
31,blue-collar,married,secondary,no,1406,yes,yes,cellular,13,apr,1091,2,client was not previously contacted,0,unknown,True
66,retired,married,tertiary,no,3,no,no,cellular,6,aug,550,1,client was not previously contacted,0,unknown,True
45,blue-collar,married,primary,no,803,yes,no,cellular,4,may,742,4,client was not previously contacted,0,unknown,True
57,management,married,tertiary,no,473,no,no,cellular,1,jun,295,1,client was not previously contacted,0,unknown,True
43,management,married,tertiary,no,79,no,no,cellular,26,may,640,1,client was not previously contacted,0,unknown,True
58,retired,married,primary,no,2074,no,no,cellular,18,jun,259,2,client was not previously contacted,0,unknown,True
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,True
35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,2,client was not previously contacted,0,unknown,True
33,admin.,single,tertiary,no,272,yes,no,cellular,1,sep,293,2,92,3,success,True
55,blue-collar,married,secondary,no,196,no,no,cellular,21,aug,81,1,client was not previously contacted,0,unknown,True
60,retired,divorced,secondary,no,-639,yes,no,cellular,15,may,585,1,client was not previously contacted,0,unknown,True
29,entrepreneur,married,secondary,no,714,yes,yes,cellular,13,may,482,2,client was not previously contacted,0,unknown,True
27,technician,single,secondary,no,643,no,no,telephone,14,oct,301,1,93,1,success,True
61,management,married,tertiary,no,267,no,no,cellular,20,apr,190,1,client was not previously contacted,0,unknown,True
36,management,single,tertiary,no,436,no,no,cellular,13,apr,567,1,595,2,failure,True
59,management,married,tertiary,no,2239,no,no,cellular,20,aug,377,6,90,1,success,True
43,management,married,tertiary,no,839,no,no,cellular,22,jul,942,1,client was not previously contacted,0,unknown,True
27,admin.,single,secondary,no,18188,yes,no,unknown,12,jun,541,17,client was not previously contacted,0,unknown,True
30,admin.,single,secondary,no,69,yes,no,cellular,17,apr,997,1,client was not previously contacted,0,unknown,True
25,technician,single,tertiary,no,3411,no,no,cellular,19,aug,225,2,client was not previously contacted,0,unknown,True
80,retired,divorced,primary,no,235,no,no,cellular,31,mar,577,1,223,3,other,True
46,admin.,single,secondary,no,1693,yes,no,cellular,20,oct,427,1,client was not previously contacted,0,unknown,True
54,unknown,married,secondary,no,2206,no,no,cellular,11,feb,449,1,91,3,success,True
46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other,True
22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,client was not previously contacted,0,unknown,True
34,self-employed,married,tertiary,no,0,no,no,cellular,28,aug,730,11,client was not previously contacted,0,unknown,True
42,services,divorced,secondary,no,257,yes,no,cellular,12,may,955,2,client was not previously contacted,0,unknown,True
40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,client was not previously contacted,0,unknown,True
65,retired,married,primary,no,1760,no,no,cellular,18,aug,855,4,client was not previously contacted,0,unknown,True
45,management,divorced,secondary,no,644,yes,no,cellular,19,nov,418,1,168,1,success,True
33,management,single,unknown,no,1534,yes,no,cellular,11,jul,1041,2,client was not previously contacted,0,unknown,True
32,self-employed,married,secondary,no,409,no,no,cellular,9,mar,217,2,client was not previously contacted,0,unknown,True
26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,4,client was not previously contacted,0,unknown,True
33,blue-collar,single,tertiary,no,700,no,no,cellular,30,apr,169,1,80,2,success,True
37,technician,married,secondary,no,1762,no,no,cellular,16,apr,334,2,client was not previously contacted,0,unknown,True
27,blue-collar,single,secondary,no,294,yes,yes,unknown,28,may,694,2,client was not previously contacted,0,unknown,True
45,unemployed,married,secondary,no,891,yes,no,unknown,7,jan,118,1,client was not previously contacted,0,unknown,True
29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,1,client was not previously contacted,0,unknown,True
26,admin.,single,secondary,no,255,no,no,cellular,9,feb,190,1,client was not previously contacted,0,unknown,True
30,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,475,2,93,4,success,True
73,retired,married,secondary,no,2850,no,no,cellular,17,nov,300,1,40,8,failure,True
24,student,single,tertiary,no,235,no,no,cellular,9,feb,98,1,92,1,success,True
49,blue-collar,married,secondary,no,3728,yes,no,cellular,11,jul,1060,2,client was not previously contacted,0,unknown,True
46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,client was not previously contacted,0,unknown,True
32,technician,single,unknown,no,491,no,no,cellular,8,oct,251,2,91,7,success,True
43,technician,married,secondary,no,3288,yes,no,cellular,21,nov,775,3,client was not previously contacted,0,unknown,True
49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,client was not previously contacted,0,unknown,True
35,unemployed,single,secondary,no,295,no,no,unknown,17,mar,473,1,client was not previously contacted,0,unknown,True
48,technician,married,primary,no,235,no,no,cellular,9,sep,386,2,191,3,success,True
61,retired,married,secondary,no,243,no,no,cellular,20,apr,194,1,client was not previously contacted,0,unknown,True
30,entrepreneur,married,secondary,no,12737,no,yes,cellular,19,nov,589,2,client was not previously contacted,0,unknown,True
44,management,married,tertiary,no,226,yes,no,cellular,14,aug,190,3,270,3,failure,True
29,technician,single,secondary,no,3466,no,no,cellular,21,apr,274,1,client was not previously contacted,0,unknown,True
32,technician,married,secondary,no,473,no,yes,cellular,7,may,292,3,client was not previously contacted,0,unknown,True
35,blue-collar,single,secondary,no,0,yes,no,cellular,16,apr,1174,1,345,4,other,True
58,retired,married,primary,no,1241,no,no,cellular,18,aug,194,2,client was not previously contacted,0,unknown,True
28,technician,single,secondary,no,227,no,no,cellular,30,apr,278,1,client was not previously contacted,0,unknown,True
25,services,married,secondary,no,0,yes,no,cellular,24,jul,458,9,client was not previously contacted,0,unknown,True
33,services,single,secondary,no,170,no,no,cellular,7,jul,782,1,client was not previously contacted,0,unknown,True
34,management,single,tertiary,no,13014,no,no,cellular,13,aug,738,1,client was not previously contacted,0,unknown,True
31,self-employed,married,tertiary,no,5,yes,yes,cellular,21,nov,635,1,135,2,failure,True
32,services,single,secondary,no,-198,yes,no,unknown,21,may,681,3,client was not previously contacted,0,unknown,True
51,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,417,1,365,9,other,True
48,unknown,single,unknown,no,1819,no,no,cellular,2,sep,1440,1,458,1,failure,True
26,blue-collar,single,secondary,no,535,no,no,cellular,14,aug,125,1,client was not previously contacted,0,unknown,True
37,technician,married,secondary,no,480,no,no,cellular,22,oct,344,2,182,8,other,True
26,blue-collar,single,tertiary,no,644,no,no,cellular,2,dec,346,1,client was not previously contacted,0,unknown,True
