age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
33,services,single,unknown,no,2297,no,no,cellular,27,jul,527,1,client was not previously contacted,0,unknown,True
36,admin.,single,secondary,no,728,no,no,cellular,30,apr,230,1,client was not previously contacted,0,unknown,True
45,management,married,tertiary,no,786,no,no,cellular,10,sep,84,3,client was not previously contacted,0,unknown,True
37,technician,married,secondary,no,1458,no,no,cellular,30,apr,281,1,client was not previously contacted,0,unknown,True
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,346,1,181,4,success,True
34,blue-collar,married,secondary,no,634,no,yes,cellular,12,may,737,3,client was not previously contacted,0,unknown,True
24,management,single,tertiary,no,507,no,no,cellular,3,jul,257,1,client was not previously contacted,0,unknown,True
31,unemployed,single,secondary,no,1214,no,no,cellular,4,feb,974,1,client was not previously contacted,0,unknown,True
42,management,married,tertiary,no,254,no,no,cellular,9,dec,288,7,183,4,success,True
27,admin.,single,secondary,no,4745,no,no,telephone,12,nov,411,4,192,1,other,True
30,student,single,secondary,no,1681,no,no,cellular,23,mar,128,1,106,2,success,True
33,technician,married,secondary,no,484,yes,no,cellular,16,aug,205,3,182,9,success,True
31,management,single,tertiary,no,5205,no,no,cellular,9,jun,529,2,client was not previously contacted,0,unknown,True
28,technician,single,tertiary,no,4987,no,no,cellular,9,feb,253,21,client was not previously contacted,0,unknown,True
53,technician,single,tertiary,no,185,yes,no,cellular,8,may,1448,2,client was not previously contacted,0,unknown,True
24,blue-collar,married,secondary,no,-389,yes,yes,unknown,4,jun,1242,1,client was not previously contacted,0,unknown,True
55,blue-collar,married,primary,no,3485,no,no,cellular,18,aug,625,4,client was not previously contacted,0,unknown,True
51,blue-collar,married,secondary,no,2007,yes,no,cellular,12,aug,1226,3,client was not previously contacted,0,unknown,True
52,unemployed,married,secondary,no,1416,no,no,cellular,10,mar,436,2,182,1,success,True
32,technician,single,secondary,no,540,no,yes,cellular,29,jan,750,1,client was not previously contacted,0,unknown,True
32,admin.,single,tertiary,no,8866,no,no,cellular,9,jun,234,2,83,2,success,True
60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816,6,client was not previously contacted,0,unknown,True
49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,10,client was not previously contacted,0,unknown,True
28,admin.,single,secondary,no,707,yes,no,cellular,25,may,226,1,client was not previously contacted,0,unknown,True
36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,1,client was not previously contacted,0,unknown,True
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300,6,182,2,success,True
53,services,divorced,primary,no,-291,yes,yes,unknown,7,may,591,1,client was not previously contacted,0,unknown,True
72,retired,married,secondary,no,1129,no,no,cellular,26,aug,186,1,client was not previously contacted,0,unknown,True
23,unemployed,single,primary,no,1003,no,no,telephone,27,nov,8,1,client was not previously contacted,0,unknown,True
28,management,married,tertiary,no,12,yes,no,cellular,9,sep,202,1,client was not previously contacted,0,unknown,True
40,management,married,tertiary,no,3352,yes,no,cellular,19,nov,639,2,27,1,success,True
41,entrepreneur,single,secondary,no,663,no,no,cellular,24,jul,1204,1,client was not previously contacted,0,unknown,True
34,management,married,tertiary,no,589,no,no,cellular,19,apr,125,2,client was not previously contacted,0,unknown,True
43,management,divorced,secondary,no,51,no,no,cellular,2,feb,430,1,client was not previously contacted,0,unknown,True
72,retired,married,primary,no,2600,no,no,cellular,3,feb,443,2,82,3,success,True
38,entrepreneur,married,tertiary,no,170,yes,no,cellular,18,may,442,1,client was not previously contacted,0,unknown,True
44,self-employed,married,unknown,no,163,yes,no,cellular,4,may,364,3,client was not previously contacted,0,unknown,True
47,management,married,tertiary,no,3663,no,no,cellular,30,mar,364,3,client was not previously contacted,0,unknown,True
37,management,married,tertiary,no,630,no,no,cellular,30,apr,315,1,87,1,success,True
79,retired,divorced,primary,no,79,no,no,cellular,9,oct,1106,2,client was not previously contacted,0,unknown,True
52,management,married,tertiary,no,7192,no,no,cellular,4,aug,1486,1,client was not previously contacted,0,unknown,True
55,management,divorced,tertiary,no,2037,no,no,cellular,4,feb,305,2,94,3,success,True
42,services,single,secondary,no,3403,yes,no,cellular,7,aug,215,1,99,1,failure,True
29,technician,married,secondary,no,23,yes,no,cellular,2,jun,163,1,55,2,failure,True
43,management,married,tertiary,no,1791,no,no,cellular,5,aug,254,1,client was not previously contacted,0,unknown,True
32,admin.,single,secondary,no,212,no,no,cellular,7,jul,830,5,client was not previously contacted,0,unknown,True
33,technician,single,tertiary,no,149,yes,no,cellular,19,nov,424,2,182,1,other,True
52,management,married,unknown,no,1708,no,no,unknown,6,sep,310,1,75,4,failure,True
47,management,single,tertiary,no,159,no,no,telephone,29,oct,220,3,155,3,other,True
35,management,single,tertiary,no,916,yes,no,cellular,14,may,460,2,client was not previously contacted,0,unknown,True
26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,success,True
33,entrepreneur,single,tertiary,no,1623,yes,no,cellular,2,sep,291,3,client was not previously contacted,0,unknown,True
49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,client was not previously contacted,0,unknown,True
53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,client was not previously contacted,0,unknown,True
59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,849,1,client was not previously contacted,0,unknown,True
42,blue-collar,married,primary,no,201,yes,no,cellular,11,aug,265,1,103,3,success,True
36,services,married,secondary,no,0,no,no,cellular,30,jul,843,2,client was not previously contacted,0,unknown,True
54,unemployed,divorced,secondary,no,1664,no,no,cellular,15,sep,106,1,105,3,success,True
32,management,single,tertiary,no,7290,yes,no,cellular,18,may,357,1,client was not previously contacted,0,unknown,True
22,student,single,secondary,no,381,no,no,cellular,12,feb,227,1,client was not previously contacted,0,unknown,True
57,management,divorced,tertiary,no,8897,yes,no,cellular,12,aug,865,2,client was not previously contacted,0,unknown,True
28,admin.,single,secondary,no,460,yes,no,unknown,26,may,741,6,client was not previously contacted,0,unknown,True
36,blue-collar,married,primary,no,828,no,no,cellular,13,may,1512,1,345,8,failure,True
31,student,single,secondary,no,3511,no,no,cellular,2,jul,667,1,client was not previously contacted,0,unknown,True
40,blue-collar,married,primary,no,278,yes,no,unknown,23,may,1015,3,client was not previously contacted,0,unknown,True
37,blue-collar,married,secondary,no,1330,no,no,cellular,30,apr,390,1,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,395,no,no,cellular,10,dec,336,5,client was not previously contacted,0,unknown,True
32,management,single,tertiary,no,311,no,no,unknown,12,may,757,2,client was not previously contacted,0,unknown,True
84,retired,married,secondary,no,81204,no,no,telephone,1,apr,390,1,94,3,success,True
80,retired,married,primary,no,1468,no,no,cellular,13,jan,330,3,client was not previously contacted,0,unknown,True
55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,781,1,client was not previously contacted,0,unknown,True
24,blue-collar,married,secondary,no,272,no,no,cellular,16,nov,105,2,94,2,success,True
42,unemployed,divorced,secondary,no,1713,yes,no,unknown,30,may,855,2,client was not previously contacted,0,unknown,True
28,blue-collar,married,secondary,no,751,yes,no,cellular,22,jul,598,5,client was not previously contacted,0,unknown,True
47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993,6,client was not previously contacted,0,unknown,True
33,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,521,3,client was not previously contacted,0,unknown,True
29,technician,single,tertiary,no,673,yes,no,cellular,9,feb,835,3,client was not previously contacted,0,unknown,True
26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,899,1,client was not previously contacted,0,unknown,True
34,technician,divorced,secondary,no,1451,yes,no,unknown,30,may,1097,15,client was not previously contacted,0,unknown,True
53,admin.,married,secondary,no,849,yes,no,cellular,6,feb,3102,3,client was not previously contacted,0,unknown,True
51,technician,married,secondary,no,6840,no,no,telephone,7,jul,257,1,client was not previously contacted,0,unknown,True
42,blue-collar,married,secondary,no,443,yes,no,unknown,2,jun,671,5,client was not previously contacted,0,unknown,True
44,management,married,tertiary,no,1791,no,no,telephone,12,aug,201,1,182,2,success,True
29,student,single,tertiary,no,5,no,no,cellular,15,jul,889,5,client was not previously contacted,0,unknown,True
40,management,married,tertiary,no,0,yes,no,cellular,25,mar,506,2,client was not previously contacted,0,unknown,True
32,management,single,tertiary,no,520,no,no,cellular,3,feb,443,2,client was not previously contacted,0,unknown,True
75,retired,married,secondary,no,291,no,no,cellular,11,feb,515,1,183,1,failure,True
35,entrepreneur,married,secondary,no,2971,no,no,cellular,4,may,429,4,164,2,failure,True
48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,1,client was not previously contacted,0,unknown,True
45,technician,married,secondary,no,6993,yes,no,cellular,20,nov,283,1,client was not previously contacted,0,unknown,True
62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,client was not previously contacted,0,unknown,True
32,technician,married,secondary,no,348,yes,no,cellular,17,jul,926,1,client was not previously contacted,0,unknown,True
25,unemployed,single,primary,no,129,no,no,cellular,12,apr,176,3,client was not previously contacted,0,unknown,True
30,self-employed,single,tertiary,no,655,no,no,cellular,23,sep,272,4,184,1,success,True
37,services,married,secondary,no,52,yes,no,cellular,6,sep,908,1,185,9,success,True
32,admin.,married,secondary,no,684,yes,no,cellular,14,may,607,3,client was not previously contacted,0,unknown,True
47,management,single,tertiary,no,6651,no,no,cellular,8,jul,229,1,412,2,failure,True
34,management,single,tertiary,no,9827,yes,no,cellular,13,aug,871,4,client was not previously contacted,0,unknown,True
25,blue-collar,single,secondary,no,-247,yes,no,cellular,23,jul,633,1,client was not previously contacted,0,unknown,True
46,management,divorced,tertiary,no,624,no,no,cellular,18,mar,420,1,276,1,other,True
28,management,single,tertiary,no,12956,yes,no,cellular,2,jul,940,1,399,3,success,True
47,management,single,tertiary,no,255,no,yes,cellular,30,jul,802,4,client was not previously contacted,0,unknown,True
24,management,single,tertiary,no,736,yes,no,cellular,15,apr,442,2,246,2,other,True
35,blue-collar,single,unknown,no,484,no,no,cellular,8,jul,344,1,87,3,failure,True
44,technician,divorced,secondary,no,275,no,no,cellular,17,nov,1077,1,client was not previously contacted,0,unknown,True
47,technician,married,secondary,no,834,no,yes,cellular,21,nov,902,1,133,2,other,True
34,self-employed,single,tertiary,no,462,no,no,cellular,21,aug,1877,3,client was not previously contacted,0,unknown,True
40,technician,married,secondary,no,2266,no,no,cellular,26,may,175,3,89,7,other,True
33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,338,2,104,1,success,True
49,technician,married,secondary,no,808,yes,no,cellular,28,jan,1232,1,client was not previously contacted,0,unknown,True
50,management,married,tertiary,no,1612,no,no,cellular,15,jun,532,2,98,2,other,True
41,blue-collar,divorced,primary,no,138,yes,no,cellular,18,jul,640,3,client was not previously contacted,0,unknown,True
28,services,single,secondary,no,339,no,no,cellular,3,dec,350,1,182,1,success,True
70,retired,married,primary,no,2795,no,no,cellular,8,jan,301,2,client was not previously contacted,0,unknown,True
27,student,single,secondary,no,279,no,no,cellular,12,oct,323,1,client was not previously contacted,0,unknown,True
36,technician,single,secondary,no,539,yes,no,cellular,27,aug,398,2,477,1,failure,True
35,unemployed,single,secondary,no,127,yes,no,telephone,14,nov,162,1,client was not previously contacted,0,unknown,True
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199,1,92,14,success,True
40,technician,divorced,secondary,no,311,no,no,cellular,6,aug,738,2,client was not previously contacted,0,unknown,True
32,admin.,single,secondary,no,620,yes,no,unknown,26,may,1234,3,client was not previously contacted,0,unknown,True
35,management,divorced,tertiary,no,0,yes,no,telephone,29,oct,171,1,client was not previously contacted,0,unknown,True
25,management,married,primary,no,168,yes,no,unknown,3,jun,801,1,client was not previously contacted,0,unknown,True
28,self-employed,married,secondary,no,-522,yes,yes,cellular,18,may,638,2,client was not previously contacted,0,unknown,True
40,housemaid,single,tertiary,no,7441,no,no,cellular,31,jul,1461,6,client was not previously contacted,0,unknown,True
29,management,single,tertiary,no,0,yes,no,unknown,30,may,539,12,client was not previously contacted,0,unknown,True
53,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,25,1,417,1,success,True
71,retired,divorced,primary,no,275,no,no,cellular,14,jun,293,1,425,1,success,True
34,management,married,tertiary,no,611,no,no,cellular,2,jun,350,1,client was not previously contacted,0,unknown,True
24,student,single,secondary,no,1809,no,no,cellular,11,oct,165,1,95,2,success,True
38,services,married,secondary,no,2678,no,no,cellular,28,sep,282,2,187,1,success,True
31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,1,client was not previously contacted,0,unknown,True
32,self-employed,single,tertiary,no,1815,no,no,telephone,10,aug,235,1,102,2,failure,True
46,housemaid,divorced,primary,no,2084,yes,no,cellular,18,jul,1081,2,client was not previously contacted,0,unknown,True
59,housemaid,married,tertiary,no,0,no,no,telephone,13,nov,494,1,client was not previously contacted,0,unknown,True
48,blue-collar,married,primary,no,719,no,yes,cellular,11,aug,418,5,client was not previously contacted,0,unknown,True
55,technician,divorced,tertiary,no,0,no,no,cellular,18,aug,237,1,client was not previously contacted,0,unknown,True
26,student,single,secondary,no,620,no,no,cellular,22,may,223,1,94,1,success,True
38,services,married,secondary,no,934,yes,no,cellular,14,may,715,1,client was not previously contacted,0,unknown,True
39,technician,divorced,tertiary,yes,3,no,no,cellular,6,may,488,1,client was not previously contacted,0,unknown,True
27,entrepreneur,married,secondary,no,2329,no,no,telephone,27,oct,131,1,client was not previously contacted,0,unknown,True
36,management,married,tertiary,no,2987,yes,no,cellular,12,aug,307,1,client was not previously contacted,0,unknown,True
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,187,2,213,10,success,True
30,management,married,secondary,no,850,no,no,cellular,12,aug,507,2,client was not previously contacted,0,unknown,True
47,blue-collar,married,secondary,no,1730,yes,no,cellular,30,apr,231,1,client was not previously contacted,0,unknown,True
38,technician,married,secondary,no,0,yes,no,cellular,22,jul,1545,1,client was not previously contacted,0,unknown,True
58,housemaid,divorced,secondary,no,0,no,no,cellular,2,jul,478,2,client was not previously contacted,0,unknown,True
46,management,married,secondary,no,149,no,no,cellular,21,nov,1222,2,client was not previously contacted,0,unknown,True
35,admin.,married,secondary,no,404,yes,no,unknown,29,may,539,1,client was not previously contacted,0,unknown,True
50,admin.,married,secondary,no,4855,no,no,cellular,5,aug,720,2,client was not previously contacted,0,unknown,True
76,retired,married,primary,no,3324,no,no,cellular,13,aug,227,2,192,1,failure,True
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,164,4,92,4,success,True
50,blue-collar,married,unknown,no,2284,yes,no,telephone,31,jul,1088,17,client was not previously contacted,0,unknown,True
63,retired,single,tertiary,no,791,no,no,cellular,21,oct,212,2,client was not previously contacted,0,unknown,True
62,retired,married,secondary,no,569,no,no,cellular,4,feb,94,5,184,1,success,True
37,admin.,married,secondary,no,96,no,no,cellular,7,aug,155,1,99,2,success,True
37,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,True
30,technician,single,secondary,no,158,no,no,cellular,6,oct,144,1,client was not previously contacted,0,unknown,True
36,admin.,single,secondary,no,60,yes,no,cellular,23,sep,156,2,client was not previously contacted,0,unknown,True
32,technician,single,secondary,no,562,yes,no,unknown,30,may,722,3,client was not previously contacted,0,unknown,True
55,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,2,success,True
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,client was not previously contacted,0,unknown,True
28,blue-collar,single,secondary,no,1705,no,no,cellular,17,dec,412,2,client was not previously contacted,0,unknown,True
56,retired,divorced,tertiary,no,158,no,yes,cellular,21,jul,854,1,client was not previously contacted,0,unknown,True
32,blue-collar,single,primary,no,12198,yes,no,cellular,18,may,178,1,client was not previously contacted,0,unknown,True
38,technician,married,secondary,no,4539,no,no,cellular,16,sep,387,1,client was not previously contacted,0,unknown,True
29,housemaid,single,tertiary,no,2196,no,no,cellular,5,aug,215,1,client was not previously contacted,0,unknown,True
37,blue-collar,married,primary,no,2120,yes,no,cellular,15,may,655,3,175,4,failure,True
24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,may,487,1,client was not previously contacted,0,unknown,True
44,management,married,tertiary,no,309,yes,no,cellular,5,feb,676,1,client was not previously contacted,0,unknown,True
40,management,married,secondary,no,4396,no,no,cellular,12,aug,432,3,client was not previously contacted,0,unknown,True
37,services,married,secondary,no,775,no,no,cellular,14,aug,150,2,client was not previously contacted,0,unknown,True
40,blue-collar,married,primary,no,830,yes,no,cellular,13,may,873,3,370,2,failure,True
39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,207,2,276,3,other,True
45,management,married,tertiary,no,160,no,no,cellular,10,nov,182,2,194,1,success,True
36,self-employed,single,tertiary,no,1240,no,no,cellular,31,jul,812,3,client was not previously contacted,0,unknown,True
27,blue-collar,single,primary,no,377,no,no,cellular,19,feb,645,2,client was not previously contacted,0,unknown,True
35,admin.,single,secondary,no,321,no,no,cellular,21,jul,143,1,412,3,other,True
56,retired,married,primary,no,9367,no,no,telephone,13,nov,271,2,92,4,success,True
28,management,single,tertiary,no,223,yes,no,cellular,1,jun,303,1,278,3,success,True
28,technician,single,secondary,no,154,yes,no,cellular,18,feb,416,2,client was not previously contacted,0,unknown,True
36,student,single,secondary,no,17,no,no,cellular,22,apr,621,1,client was not previously contacted,0,unknown,True
43,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087,2,client was not previously contacted,0,unknown,True
59,admin.,married,secondary,no,106,no,no,cellular,22,may,186,1,client was not previously contacted,0,unknown,True
37,management,single,tertiary,no,22125,no,yes,cellular,21,nov,331,2,client was not previously contacted,0,unknown,True
25,blue-collar,married,secondary,no,101,no,yes,cellular,8,jul,460,3,client was not previously contacted,0,unknown,True
36,technician,single,secondary,no,376,no,no,cellular,13,aug,479,1,client was not previously contacted,0,unknown,True
45,admin.,divorced,secondary,no,397,yes,yes,cellular,22,may,582,1,95,2,success,True
32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,1,183,2,success,True
42,management,divorced,tertiary,no,1243,no,no,cellular,26,aug,1000,4,client was not previously contacted,0,unknown,True
25,student,single,unknown,no,480,no,no,cellular,8,sep,140,1,client was not previously contacted,0,unknown,True
30,services,married,secondary,no,5,no,yes,cellular,10,jul,829,5,client was not previously contacted,0,unknown,True
46,management,married,tertiary,no,273,yes,no,cellular,15,sep,1962,1,105,3,failure,True
36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,3,client was not previously contacted,0,unknown,True
60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,655,2,client was not previously contacted,0,unknown,True
40,blue-collar,married,secondary,no,1515,yes,no,cellular,10,aug,503,1,client was not previously contacted,0,unknown,True
29,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,client was not previously contacted,0,unknown,True
53,housemaid,married,primary,no,2581,no,no,cellular,21,oct,828,1,189,1,failure,True
24,student,single,secondary,no,4126,no,no,cellular,5,apr,907,4,185,7,failure,True
35,management,married,tertiary,no,495,no,no,cellular,30,apr,266,1,87,1,failure,True
62,retired,married,primary,no,1742,no,no,cellular,14,jun,167,2,98,6,other,True
30,management,single,tertiary,no,8535,no,no,cellular,18,jun,393,2,client was not previously contacted,0,unknown,True
36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,True
54,blue-collar,married,secondary,no,1636,no,no,telephone,20,jul,1008,2,client was not previously contacted,0,unknown,True
40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,client was not previously contacted,0,unknown,True
26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,client was not previously contacted,0,unknown,True
38,admin.,single,secondary,no,262,no,no,cellular,3,feb,315,2,180,6,failure,True
39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,554,1,client was not previously contacted,0,unknown,True
43,technician,married,tertiary,no,2643,no,no,telephone,4,may,331,5,client was not previously contacted,0,unknown,True
62,blue-collar,married,secondary,no,272,no,no,cellular,11,aug,146,1,286,2,failure,True
46,management,divorced,tertiary,no,-130,yes,no,cellular,24,mar,144,2,client was not previously contacted,0,unknown,True
42,technician,married,tertiary,no,-215,no,no,unknown,20,jun,1573,5,client was not previously contacted,0,unknown,True
33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,client was not previously contacted,0,unknown,True
34,admin.,married,secondary,no,155,no,no,cellular,5,feb,696,2,client was not previously contacted,0,unknown,True
47,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,client was not previously contacted,0,unknown,True
50,management,married,tertiary,no,1396,no,no,cellular,25,aug,731,6,client was not previously contacted,0,unknown,True
27,self-employed,single,tertiary,no,347,no,no,cellular,6,aug,385,4,client was not previously contacted,0,unknown,True
42,management,single,tertiary,no,7560,no,no,cellular,28,jan,132,1,client was not previously contacted,0,unknown,True
28,technician,single,tertiary,no,2489,yes,no,telephone,27,feb,342,2,client was not previously contacted,0,unknown,True
23,student,single,tertiary,no,113,no,no,cellular,17,nov,266,1,client was not previously contacted,0,unknown,True
39,services,married,secondary,no,53,no,no,unknown,5,mar,257,1,394,1,failure,True
29,management,married,tertiary,no,314,no,no,unknown,28,may,938,2,client was not previously contacted,0,unknown,True
77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,True
38,admin.,married,secondary,no,0,yes,no,cellular,8,jun,187,1,181,2,success,True
23,services,single,secondary,no,870,no,no,cellular,6,jul,316,4,client was not previously contacted,0,unknown,True
32,management,single,tertiary,no,2360,no,no,cellular,3,feb,152,2,160,5,other,True
27,management,single,secondary,no,843,no,no,cellular,8,jan,187,1,client was not previously contacted,0,unknown,True
34,services,single,secondary,no,528,yes,no,cellular,2,sep,121,3,100,5,other,True
50,management,divorced,tertiary,no,810,no,no,cellular,4,jun,510,3,client was not previously contacted,0,unknown,True
29,technician,single,tertiary,no,615,yes,no,cellular,18,may,373,1,client was not previously contacted,0,unknown,True
27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,2,client was not previously contacted,0,unknown,True
32,blue-collar,married,secondary,no,759,yes,no,cellular,9,apr,317,5,client was not previously contacted,0,unknown,True
54,admin.,divorced,secondary,no,200,no,no,cellular,3,jun,170,1,client was not previously contacted,0,unknown,True
44,admin.,single,secondary,no,1534,no,no,cellular,7,aug,166,1,99,2,other,True
29,management,single,tertiary,no,697,no,no,cellular,4,feb,206,1,client was not previously contacted,0,unknown,True
41,unemployed,single,tertiary,no,79,no,no,telephone,9,nov,394,1,390,2,success,True
39,technician,married,secondary,no,2983,no,no,cellular,3,dec,472,1,client was not previously contacted,0,unknown,True
57,technician,married,primary,no,3376,yes,no,telephone,2,jun,421,2,client was not previously contacted,0,unknown,True
78,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,client was not previously contacted,0,unknown,True
35,management,single,tertiary,no,2707,no,no,cellular,5,feb,699,1,client was not previously contacted,0,unknown,True
54,unemployed,divorced,secondary,no,309,no,no,cellular,20,apr,241,1,client was not previously contacted,0,unknown,True
56,technician,divorced,secondary,no,179,no,no,cellular,18,jul,536,1,client was not previously contacted,0,unknown,True
27,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,183,1,94,1,success,True
29,technician,single,secondary,no,6,no,no,cellular,25,may,315,1,client was not previously contacted,0,unknown,True
30,technician,single,tertiary,no,178,no,no,cellular,17,jul,656,3,client was not previously contacted,0,unknown,True
42,technician,divorced,secondary,no,314,yes,no,unknown,30,oct,234,1,client was not previously contacted,0,unknown,True
23,student,single,secondary,no,922,no,no,cellular,28,may,538,2,184,9,failure,True
40,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,733,1,93,1,success,True
37,management,married,tertiary,no,255,no,no,cellular,24,feb,562,2,183,10,success,True
37,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,other,True
42,services,married,secondary,no,774,no,no,cellular,28,jan,997,1,client was not previously contacted,0,unknown,True
