age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
41,technician,single,unknown,no,5372,yes,no,cellular,13,jan,248,3,client was not previously contacted,0,unknown,True
36,admin.,single,secondary,no,728,no,no,cellular,30,apr,230,1,client was not previously contacted,0,unknown,True
24,admin.,single,secondary,no,166,no,no,cellular,10,sep,256,2,client was not previously contacted,0,unknown,True
47,technician,married,secondary,no,568,yes,no,cellular,12,aug,1613,1,client was not previously contacted,0,unknown,True
53,blue-collar,married,unknown,no,2509,no,no,telephone,22,may,231,2,client was not previously contacted,0,unknown,True
40,unemployed,married,secondary,no,1960,yes,no,unknown,2,jun,605,6,client was not previously contacted,0,unknown,True
31,management,single,tertiary,no,4718,yes,no,cellular,21,nov,536,1,client was not previously contacted,0,unknown,True
32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,True
36,self-employed,single,tertiary,no,353,no,no,cellular,11,aug,361,2,181,2,success,True
36,entrepreneur,single,secondary,no,866,yes,no,cellular,11,may,629,1,173,1,failure,True
32,admin.,married,secondary,no,0,yes,no,cellular,30,apr,177,2,client was not previously contacted,0,unknown,True
45,blue-collar,married,primary,no,803,yes,no,cellular,4,may,742,4,client was not previously contacted,0,unknown,True
39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,8,client was not previously contacted,0,unknown,True
32,technician,single,secondary,no,562,yes,no,unknown,30,may,722,3,client was not previously contacted,0,unknown,True
34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,True
34,admin.,married,secondary,no,1406,yes,no,cellular,20,aug,63,2,85,1,success,True
62,retired,married,secondary,no,1495,no,no,cellular,17,aug,606,1,196,1,success,True
42,blue-collar,married,secondary,no,1598,yes,yes,cellular,16,apr,1463,2,client was not previously contacted,0,unknown,True
33,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,521,3,client was not previously contacted,0,unknown,True
55,management,married,unknown,no,1504,yes,no,cellular,22,may,338,2,client was not previously contacted,0,unknown,True
33,services,married,secondary,no,207,yes,no,cellular,14,may,629,4,client was not previously contacted,0,unknown,True
54,technician,divorced,secondary,no,2156,yes,no,cellular,30,apr,258,1,86,5,success,True
29,self-employed,single,tertiary,no,814,no,no,unknown,13,aug,461,1,client was not previously contacted,0,unknown,True
22,student,single,secondary,no,0,no,no,cellular,6,feb,229,6,client was not previously contacted,0,unknown,True
54,technician,married,secondary,no,1938,no,yes,cellular,28,jul,551,3,client was not previously contacted,0,unknown,True
61,retired,married,tertiary,no,2557,yes,no,cellular,11,aug,139,3,190,1,success,True
39,admin.,married,secondary,no,0,no,no,cellular,27,jan,366,1,436,10,failure,True
64,retired,divorced,primary,no,109,no,no,cellular,23,jun,706,1,225,2,success,True
29,services,married,secondary,no,6567,yes,no,cellular,15,may,792,2,298,1,failure,True
32,self-employed,married,secondary,no,514,yes,no,cellular,11,jul,812,1,client was not previously contacted,0,unknown,True
41,management,married,tertiary,no,27696,no,no,cellular,12,feb,138,2,184,3,success,True
39,technician,divorced,secondary,no,291,yes,no,cellular,7,may,882,2,client was not previously contacted,0,unknown,True
58,management,married,tertiary,no,3342,no,no,cellular,5,feb,344,5,client was not previously contacted,0,unknown,True
51,retired,married,secondary,no,1435,no,no,unknown,11,jun,587,1,client was not previously contacted,0,unknown,True
31,blue-collar,single,tertiary,no,761,no,no,telephone,18,nov,514,2,client was not previously contacted,0,unknown,True
85,retired,married,primary,no,12114,no,no,telephone,12,feb,165,2,client was not previously contacted,0,unknown,True
32,admin.,married,secondary,no,752,yes,no,cellular,6,may,519,2,166,5,failure,True
54,technician,married,secondary,no,10185,no,no,cellular,10,aug,559,1,70,2,other,True
31,admin.,single,secondary,no,0,yes,no,cellular,7,may,895,2,295,2,failure,True
78,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,client was not previously contacted,0,unknown,True
46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1084,1,100,4,failure,True
61,retired,married,secondary,no,938,no,no,cellular,15,jul,392,2,183,3,success,True
20,student,single,secondary,no,215,no,no,cellular,24,feb,175,1,92,6,success,True
41,services,married,secondary,no,471,yes,no,cellular,13,may,954,2,293,4,success,True
67,retired,divorced,tertiary,no,443,no,no,cellular,18,aug,441,1,client was not previously contacted,0,unknown,True
30,blue-collar,single,secondary,no,7773,yes,no,cellular,20,nov,705,1,client was not previously contacted,0,unknown,True
24,student,single,tertiary,no,235,no,no,cellular,9,nov,118,1,client was not previously contacted,0,unknown,True
50,management,divorced,tertiary,no,810,no,no,cellular,15,sep,91,1,103,3,success,True
29,self-employed,single,tertiary,no,3290,no,no,cellular,23,mar,136,1,291,2,success,True
30,blue-collar,single,secondary,no,183,yes,no,cellular,18,jul,610,1,client was not previously contacted,0,unknown,True
28,student,single,tertiary,no,5741,no,no,cellular,10,sep,1042,5,200,3,failure,True
34,technician,single,secondary,no,1279,yes,no,cellular,21,oct,339,3,91,10,success,True
50,technician,married,secondary,no,416,yes,no,unknown,5,jun,494,5,client was not previously contacted,0,unknown,True
74,retired,married,secondary,no,1714,no,no,telephone,17,feb,127,1,client was not previously contacted,0,unknown,True
49,blue-collar,single,primary,no,566,yes,no,cellular,25,jul,979,2,client was not previously contacted,0,unknown,True
43,entrepreneur,married,secondary,no,0,no,no,unknown,3,jun,1025,7,client was not previously contacted,0,unknown,True
25,management,married,unknown,no,448,no,no,cellular,5,feb,151,1,297,1,success,True
54,management,married,tertiary,no,1464,no,no,cellular,30,jun,157,1,client was not previously contacted,0,unknown,True
32,management,single,tertiary,no,2465,no,no,cellular,13,aug,414,1,client was not previously contacted,0,unknown,True
69,retired,married,secondary,no,2473,no,no,cellular,8,jul,967,3,client was not previously contacted,0,unknown,True
28,student,single,tertiary,no,22,yes,no,cellular,15,may,536,2,client was not previously contacted,0,unknown,True
31,admin.,married,secondary,no,1229,no,no,cellular,12,apr,176,1,client was not previously contacted,0,unknown,True
60,management,married,tertiary,no,5041,no,no,telephone,4,nov,399,1,client was not previously contacted,0,unknown,True
27,admin.,married,secondary,no,1293,yes,no,cellular,8,apr,1665,3,client was not previously contacted,0,unknown,True
36,admin.,single,secondary,no,148,yes,no,cellular,15,may,1357,4,374,2,failure,True
43,management,married,tertiary,no,1791,no,no,cellular,5,aug,254,1,client was not previously contacted,0,unknown,True
54,unemployed,married,secondary,no,582,yes,no,cellular,15,may,693,5,372,2,failure,True
26,management,single,tertiary,no,2786,no,no,cellular,23,mar,415,1,client was not previously contacted,0,unknown,True
49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,client was not previously contacted,0,unknown,True
32,management,single,tertiary,no,935,no,no,cellular,10,aug,161,2,375,5,failure,True
31,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,401,1,client was not previously contacted,0,unknown,True
20,student,single,unknown,no,801,no,no,cellular,11,nov,244,2,client was not previously contacted,0,unknown,True
60,admin.,married,unknown,no,4629,yes,no,cellular,27,oct,624,1,client was not previously contacted,0,unknown,True
31,admin.,married,secondary,no,35,no,no,cellular,13,aug,315,2,105,1,success,True
61,retired,married,secondary,no,86,no,no,cellular,25,jan,639,1,94,1,success,True
58,retired,divorced,tertiary,no,3237,no,no,telephone,31,oct,615,1,client was not previously contacted,0,unknown,True
57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,867,1,client was not previously contacted,0,unknown,True
28,management,single,secondary,no,2840,no,no,cellular,20,apr,227,5,client was not previously contacted,0,unknown,True
41,admin.,married,secondary,no,2498,no,no,cellular,12,aug,411,1,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,611,no,no,cellular,1,oct,305,2,121,1,success,True
31,management,divorced,tertiary,no,414,no,yes,cellular,16,jul,241,1,client was not previously contacted,0,unknown,True
37,services,married,secondary,no,2678,no,no,cellular,25,mar,156,1,client was not previously contacted,0,unknown,True
37,management,married,tertiary,no,3556,no,no,cellular,9,nov,268,1,client was not previously contacted,0,unknown,True
39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194,2,88,1,success,True
34,technician,married,tertiary,no,7050,no,no,cellular,7,aug,130,1,client was not previously contacted,0,unknown,True
32,blue-collar,married,primary,no,3136,yes,no,cellular,19,nov,820,1,client was not previously contacted,0,unknown,True
51,housemaid,divorced,secondary,no,9228,no,no,cellular,18,jul,655,4,client was not previously contacted,0,unknown,True
39,blue-collar,married,unknown,no,621,yes,no,cellular,20,apr,1333,5,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,193,yes,no,cellular,30,apr,565,1,13,1,failure,True
52,technician,married,secondary,no,195,yes,no,cellular,18,feb,220,1,63,5,failure,True
36,technician,single,secondary,yes,-487,yes,no,cellular,17,apr,1080,1,client was not previously contacted,0,unknown,True
51,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,417,1,365,9,other,True
32,management,married,tertiary,no,4945,no,no,cellular,4,jun,160,1,119,2,other,True
40,self-employed,single,tertiary,no,10346,no,no,cellular,15,jun,491,2,207,1,other,True
44,technician,single,tertiary,no,2033,no,no,cellular,3,sep,444,1,99,1,failure,True
54,blue-collar,married,secondary,no,1636,no,no,telephone,20,jul,1008,2,client was not previously contacted,0,unknown,True
49,technician,married,tertiary,no,1235,no,no,cellular,13,aug,354,3,client was not previously contacted,0,unknown,True
39,management,single,tertiary,no,0,yes,no,cellular,18,feb,224,3,client was not previously contacted,0,unknown,True
45,management,married,tertiary,no,226,yes,no,cellular,13,aug,177,6,179,10,success,True
62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,1,57,2,success,True
79,retired,married,secondary,no,723,no,no,telephone,9,sep,276,1,79,3,failure,True
52,housemaid,married,primary,no,10943,no,no,cellular,16,sep,292,1,client was not previously contacted,0,unknown,True
41,blue-collar,married,primary,no,1250,yes,no,unknown,20,may,1392,2,client was not previously contacted,0,unknown,True
26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,client was not previously contacted,0,unknown,True
70,retired,married,secondary,no,2626,no,no,cellular,2,sep,140,2,client was not previously contacted,0,unknown,True
44,admin.,single,secondary,no,733,yes,no,cellular,4,dec,360,2,105,5,success,True
28,student,single,secondary,no,1925,no,no,cellular,25,may,252,1,88,4,failure,True
38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,True
39,technician,married,secondary,no,1587,yes,no,cellular,8,sep,108,2,98,3,success,True
31,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,13,aug,703,2,client was not previously contacted,0,unknown,True
52,management,married,tertiary,no,40,no,no,cellular,19,nov,1265,3,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,0,no,no,telephone,17,oct,223,1,client was not previously contacted,0,unknown,True
38,blue-collar,divorced,secondary,no,1817,yes,no,cellular,28,jul,1096,4,client was not previously contacted,0,unknown,True
21,student,single,secondary,no,216,no,no,cellular,5,aug,414,1,client was not previously contacted,0,unknown,True
26,technician,single,tertiary,no,11862,no,no,cellular,13,feb,119,1,client was not previously contacted,0,unknown,True
32,services,single,secondary,no,772,yes,no,unknown,15,may,697,3,client was not previously contacted,0,unknown,True
32,self-employed,married,secondary,no,409,no,no,cellular,3,jun,115,2,86,2,success,True
32,blue-collar,single,tertiary,no,700,no,no,unknown,13,nov,90,1,client was not previously contacted,0,unknown,True
28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,client was not previously contacted,0,unknown,True
25,services,single,unknown,no,2022,no,no,cellular,29,jul,276,8,97,12,other,True
66,housemaid,married,primary,no,40,no,no,telephone,14,oct,290,2,client was not previously contacted,0,unknown,True
53,management,married,tertiary,no,597,no,no,unknown,22,feb,392,1,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,536,no,no,cellular,14,jan,362,2,91,2,success,True
45,management,married,tertiary,no,547,no,no,cellular,2,feb,577,1,client was not previously contacted,0,unknown,True
86,retired,married,primary,no,5236,no,no,telephone,1,apr,558,2,client was not previously contacted,0,unknown,True
24,services,single,unknown,no,2022,no,no,cellular,23,apr,159,4,client was not previously contacted,0,unknown,True
53,admin.,married,secondary,no,10541,no,no,cellular,9,feb,164,2,92,1,success,True
28,management,married,tertiary,no,12,yes,no,cellular,9,sep,202,1,client was not previously contacted,0,unknown,True
36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,3,client was not previously contacted,0,unknown,True
53,admin.,married,secondary,no,10541,no,no,cellular,9,nov,178,1,client was not previously contacted,0,unknown,True
55,housemaid,married,secondary,no,962,yes,no,cellular,28,apr,623,1,181,3,success,True
38,technician,married,secondary,no,6728,no,no,cellular,21,aug,252,4,client was not previously contacted,0,unknown,True
62,management,married,tertiary,no,1859,no,no,telephone,6,aug,245,3,client was not previously contacted,0,unknown,True
60,management,married,tertiary,no,5990,yes,no,cellular,6,may,396,3,client was not previously contacted,0,unknown,True
54,management,married,tertiary,no,534,no,no,cellular,1,jun,177,2,client was not previously contacted,0,unknown,True
24,technician,single,secondary,no,403,no,no,unknown,17,jun,247,1,client was not previously contacted,0,unknown,True
42,technician,single,tertiary,no,2625,no,no,cellular,29,jul,2516,2,client was not previously contacted,0,unknown,True
27,technician,single,secondary,no,3933,no,no,cellular,28,jul,837,3,client was not previously contacted,0,unknown,True
25,blue-collar,single,secondary,no,0,no,no,cellular,23,apr,163,1,client was not previously contacted,0,unknown,True
40,blue-collar,married,secondary,no,1954,no,no,cellular,31,jul,1107,2,client was not previously contacted,0,unknown,True
30,blue-collar,married,primary,no,5,no,no,cellular,23,dec,282,1,203,1,success,True
35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456,1,300,1,failure,True
67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,411,2,client was not previously contacted,0,unknown,True
36,blue-collar,married,primary,no,408,yes,yes,unknown,20,may,1063,2,client was not previously contacted,0,unknown,True
24,self-employed,single,tertiary,no,2376,no,no,cellular,27,apr,122,1,client was not previously contacted,0,unknown,True
33,technician,married,secondary,no,557,no,no,cellular,4,may,367,1,client was not previously contacted,0,unknown,True
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,client was not previously contacted,0,unknown,True
53,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,client was not previously contacted,0,unknown,True
27,entrepreneur,married,secondary,no,2329,no,no,telephone,27,oct,131,1,client was not previously contacted,0,unknown,True
30,technician,married,tertiary,no,541,yes,no,unknown,26,may,414,2,client was not previously contacted,0,unknown,True
44,management,married,tertiary,no,792,no,no,cellular,25,aug,630,7,client was not previously contacted,0,unknown,True
47,admin.,single,secondary,no,1693,yes,no,cellular,22,oct,608,2,92,4,other,True
39,blue-collar,married,secondary,no,276,no,no,cellular,9,jun,334,2,client was not previously contacted,0,unknown,True
41,blue-collar,married,secondary,no,1236,yes,no,cellular,11,may,911,3,client was not previously contacted,0,unknown,True
33,technician,single,tertiary,no,258,no,no,cellular,12,mar,80,4,client was not previously contacted,0,unknown,True
30,blue-collar,single,secondary,no,49,no,no,cellular,30,jan,808,2,client was not previously contacted,0,unknown,True
53,technician,single,tertiary,no,185,yes,no,cellular,8,may,1448,2,client was not previously contacted,0,unknown,True
26,admin.,single,secondary,no,2509,no,no,cellular,19,feb,654,3,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,2881,no,no,cellular,2,mar,120,3,client was not previously contacted,0,unknown,True
41,self-employed,single,tertiary,no,1081,no,no,cellular,27,may,229,3,client was not previously contacted,0,unknown,True
46,management,divorced,tertiary,no,507,yes,no,cellular,1,apr,1196,1,client was not previously contacted,0,unknown,True
37,technician,single,secondary,no,3326,yes,no,unknown,21,may,799,1,client was not previously contacted,0,unknown,True
54,admin.,married,secondary,no,0,no,no,cellular,27,jan,565,1,client was not previously contacted,0,unknown,True
27,blue-collar,married,unknown,no,409,yes,no,cellular,18,may,525,1,client was not previously contacted,0,unknown,True
69,technician,married,tertiary,no,482,no,no,cellular,29,jul,478,1,267,1,failure,True
36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,True
33,blue-collar,single,primary,no,127,yes,no,unknown,29,may,1059,2,client was not previously contacted,0,unknown,True
46,technician,married,secondary,no,1167,yes,no,cellular,21,nov,1540,2,client was not previously contacted,0,unknown,True
41,blue-collar,married,secondary,no,2689,yes,no,cellular,15,apr,135,1,client was not previously contacted,0,unknown,True
33,blue-collar,divorced,unknown,yes,-274,yes,yes,cellular,17,apr,715,2,329,2,failure,True
33,technician,single,secondary,no,719,yes,no,cellular,9,apr,448,2,316,6,failure,True
35,services,married,unknown,no,618,no,no,cellular,30,apr,951,1,client was not previously contacted,0,unknown,True
29,blue-collar,single,secondary,no,322,no,no,unknown,14,jun,434,1,96,6,other,True
40,unemployed,divorced,secondary,no,1694,no,no,cellular,12,aug,473,6,client was not previously contacted,0,unknown,True
56,technician,married,secondary,no,23,no,no,cellular,20,nov,857,3,client was not previously contacted,0,unknown,True
87,retired,divorced,primary,no,6746,no,no,telephone,21,oct,749,1,client was not previously contacted,0,unknown,True
28,student,single,secondary,no,0,no,no,cellular,18,feb,209,20,client was not previously contacted,0,unknown,True
58,retired,married,primary,no,565,no,no,telephone,7,jul,876,1,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,697,no,no,cellular,28,apr,545,2,181,8,success,True
49,admin.,married,secondary,no,197,yes,no,cellular,13,apr,223,1,182,2,failure,True
47,technician,married,tertiary,no,2408,no,no,cellular,30,apr,376,1,client was not previously contacted,0,unknown,True
64,retired,divorced,primary,no,315,no,no,cellular,17,feb,154,1,client was not previously contacted,0,unknown,True
59,admin.,married,secondary,no,106,no,no,cellular,22,may,186,1,client was not previously contacted,0,unknown,True
46,management,married,secondary,no,0,no,no,cellular,18,nov,1855,1,client was not previously contacted,0,unknown,True
54,technician,married,unknown,no,240,yes,no,cellular,29,oct,142,1,client was not previously contacted,0,unknown,True
19,student,single,unknown,no,779,no,no,cellular,1,apr,184,4,client was not previously contacted,0,unknown,True
40,technician,married,tertiary,no,11766,yes,no,cellular,13,apr,218,2,242,9,failure,True
36,management,single,tertiary,no,479,no,no,cellular,9,feb,629,2,client was not previously contacted,0,unknown,True
25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,apr,295,4,187,6,success,True
51,unemployed,married,secondary,no,234,no,no,cellular,22,aug,735,1,client was not previously contacted,0,unknown,True
45,technician,divorced,secondary,no,-357,yes,yes,cellular,18,may,618,1,355,2,failure,True
29,technician,single,secondary,no,706,yes,no,cellular,18,may,1340,1,client was not previously contacted,0,unknown,True
37,management,married,tertiary,no,6771,no,no,cellular,7,sep,337,1,186,1,success,True
22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,126,2,91,1,success,True
51,technician,married,secondary,no,100,no,no,cellular,2,feb,467,2,client was not previously contacted,0,unknown,True
30,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,566,4,client was not previously contacted,0,unknown,True
33,technician,single,secondary,no,2085,no,no,cellular,9,feb,501,2,client was not previously contacted,0,unknown,True
29,unemployed,single,primary,no,550,no,no,cellular,29,jan,801,1,client was not previously contacted,0,unknown,True
50,unknown,married,primary,no,341,yes,yes,cellular,20,apr,670,4,340,2,success,True
60,management,single,tertiary,no,1034,yes,no,cellular,7,aug,231,3,client was not previously contacted,0,unknown,True
33,admin.,single,secondary,no,572,yes,no,cellular,14,apr,344,1,74,2,failure,True
29,management,single,tertiary,no,874,yes,no,cellular,16,mar,231,1,181,2,success,True
39,admin.,single,secondary,no,2345,yes,no,cellular,8,may,491,2,344,2,failure,True
42,blue-collar,married,primary,no,-407,yes,yes,cellular,12,may,829,7,client was not previously contacted,0,unknown,True
24,student,single,tertiary,no,3415,no,no,cellular,27,apr,97,1,client was not previously contacted,0,unknown,True
46,admin.,married,secondary,no,70,yes,no,cellular,27,mar,229,2,client was not previously contacted,0,unknown,True
47,blue-collar,married,secondary,no,292,no,no,cellular,10,feb,277,1,client was not previously contacted,0,unknown,True
50,blue-collar,married,primary,no,4979,no,no,telephone,6,apr,180,1,client was not previously contacted,0,unknown,True
30,technician,single,secondary,no,-522,yes,yes,cellular,5,may,670,2,286,6,failure,True
54,technician,married,secondary,no,0,no,no,cellular,6,nov,464,5,192,8,other,True
62,management,married,tertiary,no,7458,no,no,cellular,30,oct,212,2,client was not previously contacted,0,unknown,True
30,student,single,tertiary,no,3300,no,no,cellular,21,nov,1571,1,client was not previously contacted,0,unknown,True
34,technician,married,tertiary,no,127,no,no,cellular,3,jun,117,1,client was not previously contacted,0,unknown,True
33,unemployed,married,secondary,no,-144,no,no,cellular,30,jul,481,3,client was not previously contacted,0,unknown,True
30,services,single,primary,no,0,yes,yes,cellular,19,nov,686,1,client was not previously contacted,0,unknown,True
65,retired,married,primary,no,1004,no,no,cellular,28,oct,371,1,client was not previously contacted,0,unknown,True
32,blue-collar,single,secondary,no,2093,no,no,cellular,24,sep,224,2,444,1,failure,True
47,technician,married,secondary,no,1167,yes,no,cellular,30,apr,968,1,87,5,failure,True
32,blue-collar,married,primary,no,634,no,no,cellular,29,jan,696,1,client was not previously contacted,0,unknown,True
23,student,single,secondary,no,0,no,no,cellular,30,apr,297,1,83,6,success,True
34,management,married,tertiary,no,3696,no,no,cellular,8,apr,758,2,160,5,other,True
30,management,single,tertiary,no,1541,no,no,cellular,18,aug,471,8,client was not previously contacted,0,unknown,True
32,technician,single,secondary,no,40,no,no,cellular,8,aug,419,2,client was not previously contacted,0,unknown,True
25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,client was not previously contacted,0,unknown,True
45,management,married,tertiary,no,242,no,no,cellular,30,apr,587,1,client was not previously contacted,0,unknown,True
32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,client was not previously contacted,0,unknown,True
30,management,single,tertiary,no,4808,no,no,cellular,10,mar,272,1,client was not previously contacted,0,unknown,True
38,management,married,unknown,no,76,no,no,cellular,16,mar,261,1,client was not previously contacted,0,unknown,True
52,services,married,secondary,no,1000,no,no,cellular,5,aug,766,2,client was not previously contacted,0,unknown,True
46,management,married,tertiary,no,349,no,no,cellular,15,feb,295,2,616,1,failure,True
26,admin.,single,secondary,no,274,no,no,cellular,1,apr,351,3,client was not previously contacted,0,unknown,True
59,unemployed,single,primary,no,7724,no,no,cellular,21,nov,373,3,client was not previously contacted,0,unknown,True
23,student,single,unknown,no,854,yes,no,unknown,28,may,664,2,client was not previously contacted,0,unknown,True
50,management,married,unknown,no,8345,no,no,cellular,27,feb,194,1,261,1,failure,True
58,management,married,tertiary,no,0,no,no,cellular,14,sep,358,2,client was not previously contacted,0,unknown,True
55,technician,married,tertiary,no,-466,yes,no,cellular,15,may,901,1,client was not previously contacted,0,unknown,True
52,retired,married,unknown,no,293,no,no,unknown,11,jun,706,1,client was not previously contacted,0,unknown,True
52,admin.,single,secondary,no,2398,yes,no,cellular,3,nov,412,1,client was not previously contacted,0,unknown,True
33,technician,married,tertiary,no,4401,no,no,cellular,30,apr,439,1,client was not previously contacted,0,unknown,True
53,admin.,married,secondary,no,109,no,no,telephone,2,jun,270,1,client was not previously contacted,0,unknown,True
35,technician,married,secondary,no,294,yes,no,cellular,9,mar,301,1,90,4,success,True
49,blue-collar,married,primary,no,-157,yes,no,cellular,7,jul,491,3,client was not previously contacted,0,unknown,True
84,retired,married,tertiary,no,4761,no,no,telephone,9,sep,1405,1,92,3,failure,True
58,management,married,tertiary,no,96,no,no,cellular,21,nov,850,1,client was not previously contacted,0,unknown,True
54,services,divorced,secondary,no,0,no,no,cellular,18,mar,362,1,290,3,success,True
45,admin.,married,unknown,no,5511,no,no,cellular,2,jul,272,1,client was not previously contacted,0,unknown,True
46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1269,1,client was not previously contacted,0,unknown,True
52,management,married,unknown,no,2240,yes,no,unknown,13,may,845,1,client was not previously contacted,0,unknown,True
21,student,single,secondary,no,794,no,no,cellular,5,jun,191,1,client was not previously contacted,0,unknown,True
46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181,4,client was not previously contacted,0,unknown,True
36,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,215,1,371,6,failure,True
61,retired,married,secondary,no,1058,no,no,cellular,27,jul,218,2,91,3,success,True
36,services,married,secondary,no,0,no,no,cellular,30,jul,843,2,client was not previously contacted,0,unknown,True
42,management,married,unknown,no,1519,no,no,cellular,19,oct,230,1,92,1,success,True
57,technician,divorced,tertiary,no,96,no,no,cellular,21,aug,913,4,client was not previously contacted,0,unknown,True
29,technician,single,secondary,no,825,no,no,cellular,25,jun,472,2,client was not previously contacted,0,unknown,True
54,management,divorced,tertiary,no,-449,yes,no,cellular,14,may,691,1,client was not previously contacted,0,unknown,True
78,retired,divorced,primary,no,1389,no,no,cellular,8,apr,335,1,client was not previously contacted,0,unknown,True
28,student,single,secondary,no,205,no,no,cellular,14,jul,87,3,184,2,other,True
