age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
47,technician,single,secondary,no,361,no,no,unknown,9,jun,123,2,client was not previously contacted,0,unknown,False
38,technician,single,secondary,no,2442,no,no,cellular,27,may,161,1,100,3,success,False
43,housemaid,married,secondary,no,-177,yes,no,unknown,21,may,172,2,client was not previously contacted,0,unknown,False
46,admin.,married,secondary,no,974,no,no,cellular,5,jun,174,2,80,1,success,True
56,retired,married,secondary,no,2749,yes,yes,cellular,17,nov,38,1,172,2,failure,False
56,blue-collar,married,secondary,no,659,yes,no,cellular,2,feb,148,1,188,3,failure,False
28,technician,single,tertiary,no,230,yes,no,cellular,20,apr,505,3,client was not previously contacted,0,unknown,False
65,admin.,married,secondary,no,952,no,no,cellular,6,sep,255,1,96,1,success,True
33,technician,married,secondary,no,152,yes,no,cellular,7,jul,136,1,client was not previously contacted,0,unknown,False
49,management,married,tertiary,no,3022,no,no,unknown,19,jun,38,1,client was not previously contacted,0,unknown,False
43,unemployed,married,secondary,no,775,no,no,cellular,30,apr,488,1,client was not previously contacted,0,unknown,False
38,housemaid,married,primary,no,21,no,no,cellular,26,aug,634,2,client was not previously contacted,0,unknown,False
32,blue-collar,married,primary,no,187,no,no,cellular,20,nov,485,1,134,1,failure,False
44,management,married,tertiary,no,3091,yes,no,unknown,17,jun,331,4,client was not previously contacted,0,unknown,False
45,retired,divorced,secondary,no,187,yes,no,cellular,11,may,82,2,client was not previously contacted,0,unknown,False
50,admin.,married,secondary,no,242,yes,no,cellular,20,aug,69,4,client was not previously contacted,0,unknown,False
38,management,married,tertiary,no,546,no,no,cellular,22,aug,82,2,client was not previously contacted,0,unknown,False
32,self-employed,married,secondary,no,-33,yes,no,cellular,18,may,158,1,355,3,failure,False
37,services,divorced,secondary,no,532,yes,no,unknown,11,jun,199,1,client was not previously contacted,0,unknown,False
28,student,single,secondary,no,0,yes,no,unknown,15,may,133,3,client was not previously contacted,0,unknown,False
22,blue-collar,single,secondary,no,-7,yes,no,cellular,17,apr,84,1,343,1,other,False
57,technician,married,secondary,no,124,yes,no,telephone,11,may,296,1,287,12,failure,False
31,technician,single,unknown,no,187,no,no,cellular,17,jul,86,1,client was not previously contacted,0,unknown,False
52,management,married,secondary,no,-588,yes,no,cellular,22,jul,81,4,client was not previously contacted,0,unknown,False
44,blue-collar,married,primary,no,582,no,no,cellular,21,jul,83,2,client was not previously contacted,0,unknown,False
80,retired,married,secondary,no,2354,no,no,telephone,4,feb,739,1,181,2,failure,True
24,blue-collar,married,secondary,no,0,no,no,unknown,28,may,94,1,client was not previously contacted,0,unknown,False
34,blue-collar,married,primary,no,139,yes,no,unknown,9,may,106,1,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,-63,yes,no,unknown,30,may,198,1,client was not previously contacted,0,unknown,False
32,technician,married,tertiary,no,240,yes,yes,cellular,14,jul,86,3,client was not previously contacted,0,unknown,False
60,blue-collar,married,secondary,no,19447,yes,no,telephone,9,jul,196,1,client was not previously contacted,0,unknown,False
39,blue-collar,single,primary,no,446,yes,no,unknown,12,may,183,1,client was not previously contacted,0,unknown,False
32,technician,married,tertiary,no,4654,yes,yes,cellular,15,jul,134,2,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,89,yes,no,cellular,30,apr,73,2,350,2,failure,False
40,retired,single,primary,no,-79,no,no,cellular,14,may,396,1,370,1,failure,False
54,housemaid,married,secondary,no,991,no,no,telephone,31,jul,11,6,client was not previously contacted,0,unknown,False
35,blue-collar,married,primary,no,441,yes,no,unknown,14,may,8,1,client was not previously contacted,0,unknown,False
48,self-employed,married,secondary,no,1559,no,no,cellular,4,feb,130,2,client was not previously contacted,0,unknown,False
39,unemployed,married,secondary,no,1309,yes,no,cellular,4,feb,587,2,client was not previously contacted,0,unknown,False
36,management,single,tertiary,no,3850,yes,no,cellular,12,aug,239,2,100,4,failure,True
57,admin.,married,primary,no,6997,no,no,cellular,4,aug,117,1,client was not previously contacted,0,unknown,False
21,blue-collar,single,secondary,no,-273,yes,yes,unknown,13,may,340,1,client was not previously contacted,0,unknown,False
44,management,married,tertiary,no,1034,no,no,cellular,17,nov,73,1,client was not previously contacted,0,unknown,False
36,entrepreneur,married,secondary,no,302,yes,no,cellular,17,apr,112,1,client was not previously contacted,0,unknown,False
58,retired,married,tertiary,no,1326,no,no,cellular,28,aug,201,1,client was not previously contacted,0,unknown,False
45,management,single,tertiary,no,2571,yes,no,unknown,29,may,54,1,client was not previously contacted,0,unknown,False
43,technician,married,tertiary,no,0,no,no,cellular,4,aug,1488,2,client was not previously contacted,0,unknown,True
32,blue-collar,married,secondary,yes,98,no,yes,unknown,23,may,174,1,client was not previously contacted,0,unknown,False
36,technician,married,secondary,no,26,no,no,unknown,9,jun,73,1,client was not previously contacted,0,unknown,False
38,blue-collar,married,primary,no,1679,yes,no,unknown,20,jun,21,18,client was not previously contacted,0,unknown,False
38,management,single,tertiary,no,455,yes,no,cellular,19,feb,255,2,555,6,success,True
26,blue-collar,married,secondary,no,490,yes,no,unknown,23,jun,82,5,client was not previously contacted,0,unknown,False
47,management,divorced,unknown,no,184,yes,no,cellular,10,jul,144,1,client was not previously contacted,0,unknown,False
35,admin.,married,secondary,no,786,no,yes,cellular,25,jul,322,1,client was not previously contacted,0,unknown,False
44,unemployed,married,primary,no,97,yes,no,unknown,5,jun,105,3,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,0,yes,no,cellular,28,jul,117,3,client was not previously contacted,0,unknown,False
55,management,single,tertiary,no,1092,yes,yes,unknown,15,may,202,4,client was not previously contacted,0,unknown,False
57,management,married,tertiary,no,1636,no,no,cellular,17,nov,123,1,client was not previously contacted,0,unknown,False
37,blue-collar,married,primary,no,0,no,no,telephone,11,may,108,2,306,1,failure,False
48,management,married,tertiary,no,0,yes,no,cellular,26,aug,204,2,client was not previously contacted,0,unknown,False
59,technician,divorced,secondary,no,2396,no,no,cellular,20,nov,488,1,client was not previously contacted,0,unknown,True
43,technician,married,secondary,no,373,no,no,telephone,29,jan,221,1,client was not previously contacted,0,unknown,False
47,technician,married,secondary,no,321,yes,yes,unknown,4,jul,111,1,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,357,yes,no,unknown,23,may,77,3,client was not previously contacted,0,unknown,False
58,services,married,secondary,no,74,no,no,cellular,29,aug,105,2,client was not previously contacted,0,unknown,False
40,admin.,married,secondary,no,1060,yes,no,cellular,17,apr,14,3,client was not previously contacted,0,unknown,False
36,blue-collar,married,primary,no,828,no,no,cellular,13,may,1512,1,345,8,failure,True
38,technician,married,secondary,no,13,no,no,cellular,21,aug,311,2,client was not previously contacted,0,unknown,False
35,self-employed,single,tertiary,no,-30,no,no,cellular,4,feb,218,2,client was not previously contacted,0,unknown,False
47,management,married,tertiary,no,682,no,no,cellular,18,aug,638,6,client was not previously contacted,0,unknown,True
46,self-employed,married,primary,no,49,no,no,cellular,27,aug,197,6,client was not previously contacted,0,unknown,False
42,technician,married,primary,no,275,no,no,cellular,17,nov,295,2,109,9,failure,False
53,technician,married,unknown,no,253,yes,no,cellular,8,may,763,1,client was not previously contacted,0,unknown,False
69,retired,married,primary,no,154,no,no,cellular,13,jul,144,4,client was not previously contacted,0,unknown,False
30,admin.,married,unknown,no,4,yes,no,cellular,29,jul,176,21,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,419,yes,no,cellular,20,apr,122,3,325,2,failure,False
33,services,married,secondary,no,255,yes,yes,cellular,5,may,237,4,165,4,failure,False
37,management,married,tertiary,no,1113,no,no,cellular,2,mar,229,1,182,1,success,True
26,technician,single,secondary,no,68,no,yes,cellular,8,jul,141,3,client was not previously contacted,0,unknown,False
53,management,divorced,tertiary,no,380,no,yes,cellular,5,jun,438,2,client was not previously contacted,0,unknown,True
37,blue-collar,married,secondary,no,16,yes,no,unknown,7,may,250,1,client was not previously contacted,0,unknown,False
60,management,divorced,tertiary,no,366,no,no,cellular,3,jun,593,1,client was not previously contacted,0,unknown,True
47,services,married,secondary,no,2597,yes,no,unknown,16,may,323,1,client was not previously contacted,0,unknown,False
75,unknown,married,tertiary,no,643,no,no,cellular,15,oct,522,2,client was not previously contacted,0,unknown,False
44,unemployed,married,secondary,yes,-505,yes,no,unknown,3,jun,113,11,client was not previously contacted,0,unknown,False
48,blue-collar,married,primary,no,2227,no,no,cellular,18,aug,98,12,client was not previously contacted,0,unknown,False
58,unemployed,married,secondary,no,2690,no,no,cellular,7,aug,142,2,client was not previously contacted,0,unknown,False
36,admin.,married,secondary,no,68,no,yes,cellular,8,jul,85,4,client was not previously contacted,0,unknown,False
47,blue-collar,married,primary,no,320,no,no,telephone,30,jul,203,2,client was not previously contacted,0,unknown,False
46,management,married,tertiary,no,1375,yes,no,cellular,17,nov,308,3,client was not previously contacted,0,unknown,False
41,blue-collar,married,secondary,no,4910,yes,no,cellular,3,apr,1090,1,client was not previously contacted,0,unknown,False
31,management,married,tertiary,no,271,no,no,cellular,18,nov,89,1,client was not previously contacted,0,unknown,False
27,technician,married,secondary,no,806,yes,no,cellular,14,may,304,2,332,21,failure,False
30,blue-collar,divorced,secondary,no,251,yes,yes,unknown,7,may,120,2,client was not previously contacted,0,unknown,False
46,technician,married,secondary,no,57,no,no,unknown,28,may,796,1,client was not previously contacted,0,unknown,True
41,technician,married,secondary,no,90,no,no,unknown,9,jun,171,2,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,3142,yes,no,cellular,18,jul,164,1,client was not previously contacted,0,unknown,False
48,unemployed,married,secondary,no,817,no,no,cellular,14,jan,517,1,282,4,success,True
48,blue-collar,married,secondary,no,1562,no,no,unknown,17,jun,50,2,client was not previously contacted,0,unknown,False
24,technician,married,secondary,no,432,yes,no,cellular,7,may,212,2,client was not previously contacted,0,unknown,False
37,unknown,single,unknown,no,414,yes,no,unknown,7,may,131,1,client was not previously contacted,0,unknown,False
25,unemployed,married,secondary,no,715,no,no,cellular,4,may,254,4,client was not previously contacted,0,unknown,False
38,management,married,tertiary,no,0,yes,no,cellular,26,aug,22,38,client was not previously contacted,0,unknown,False
35,blue-collar,married,secondary,no,218,yes,no,cellular,24,jul,128,2,client was not previously contacted,0,unknown,False
50,blue-collar,married,secondary,no,1400,yes,no,cellular,11,may,189,1,client was not previously contacted,0,unknown,False
55,retired,married,tertiary,no,101,yes,no,cellular,9,jul,111,1,client was not previously contacted,0,unknown,False
27,admin.,divorced,secondary,no,112,yes,no,unknown,19,may,104,1,client was not previously contacted,0,unknown,False
26,technician,married,secondary,no,415,no,no,cellular,24,jul,92,2,client was not previously contacted,0,unknown,False
53,self-employed,married,tertiary,no,730,yes,no,unknown,2,nov,18,1,368,2,failure,False
60,blue-collar,married,primary,no,703,no,no,unknown,20,jun,24,7,client was not previously contacted,0,unknown,False
45,blue-collar,married,primary,no,2348,yes,no,cellular,17,apr,492,1,148,1,other,False
53,services,single,secondary,no,725,yes,no,unknown,16,jun,227,4,client was not previously contacted,0,unknown,False
56,management,married,tertiary,no,665,no,no,cellular,29,aug,25,12,client was not previously contacted,0,unknown,False
33,technician,divorced,secondary,no,7,yes,yes,unknown,6,may,87,1,client was not previously contacted,0,unknown,False
73,retired,married,primary,no,796,no,no,cellular,23,apr,888,1,182,3,success,True
30,services,single,secondary,no,595,yes,no,cellular,17,apr,172,1,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,2157,yes,no,cellular,13,may,149,1,364,2,failure,False
42,management,married,tertiary,no,8794,yes,no,unknown,29,may,166,3,client was not previously contacted,0,unknown,False
57,technician,divorced,secondary,no,2710,yes,yes,unknown,7,may,333,1,client was not previously contacted,0,unknown,False
59,blue-collar,married,secondary,no,410,yes,no,cellular,2,feb,136,1,client was not previously contacted,0,unknown,False
30,blue-collar,married,primary,no,-430,yes,no,unknown,30,may,648,5,client was not previously contacted,0,unknown,False
47,admin.,married,secondary,no,1265,yes,yes,cellular,20,apr,250,2,client was not previously contacted,0,unknown,False
38,technician,divorced,secondary,no,531,no,no,cellular,29,jan,214,3,226,7,failure,False
50,admin.,married,secondary,no,1917,yes,no,unknown,14,may,200,2,client was not previously contacted,0,unknown,False
46,services,married,secondary,no,523,no,no,unknown,15,may,504,3,client was not previously contacted,0,unknown,False
30,management,married,tertiary,no,27,yes,no,cellular,12,jun,175,2,319,2,other,False
45,services,married,unknown,no,9,yes,no,telephone,29,jul,186,2,client was not previously contacted,0,unknown,False
51,technician,divorced,primary,no,548,no,no,unknown,12,jun,138,2,client was not previously contacted,0,unknown,False
31,management,single,secondary,no,783,yes,no,unknown,6,may,320,1,client was not previously contacted,0,unknown,False
49,blue-collar,married,unknown,no,51,yes,no,unknown,7,may,984,1,client was not previously contacted,0,unknown,False
42,technician,married,secondary,no,297,no,no,unknown,20,jun,65,1,client was not previously contacted,0,unknown,False
44,technician,married,secondary,no,339,yes,yes,telephone,6,aug,244,3,client was not previously contacted,0,unknown,False
34,technician,single,tertiary,no,992,yes,no,cellular,5,feb,71,2,client was not previously contacted,0,unknown,True
51,entrepreneur,married,tertiary,no,267,yes,no,unknown,30,may,56,1,client was not previously contacted,0,unknown,False
56,management,married,tertiary,no,-1493,no,yes,cellular,28,jul,119,4,client was not previously contacted,0,unknown,False
36,technician,married,tertiary,no,4139,no,no,unknown,11,jun,175,4,client was not previously contacted,0,unknown,False
42,technician,married,secondary,no,-350,yes,yes,unknown,30,may,149,1,client was not previously contacted,0,unknown,False
56,technician,married,tertiary,no,655,yes,yes,cellular,8,apr,326,1,client was not previously contacted,0,unknown,False
35,management,single,tertiary,no,0,no,no,cellular,18,aug,276,5,client was not previously contacted,0,unknown,False
29,blue-collar,married,unknown,no,486,yes,no,cellular,6,may,422,1,363,1,failure,False
21,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,True
26,admin.,single,tertiary,no,6,yes,no,cellular,5,may,171,1,client was not previously contacted,0,unknown,False
52,services,married,primary,no,2618,yes,no,cellular,21,nov,73,2,client was not previously contacted,0,unknown,False
39,technician,married,secondary,no,768,yes,yes,unknown,27,may,171,4,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,588,no,no,cellular,13,aug,327,1,client was not previously contacted,0,unknown,False
27,admin.,divorced,secondary,no,76,yes,no,unknown,4,jun,236,1,client was not previously contacted,0,unknown,False
25,management,single,tertiary,no,2305,no,no,cellular,3,feb,207,1,client was not previously contacted,0,unknown,False
51,blue-collar,divorced,secondary,no,216,yes,no,unknown,27,may,213,2,client was not previously contacted,0,unknown,False
32,technician,divorced,secondary,no,0,yes,no,cellular,6,may,94,1,client was not previously contacted,0,unknown,False
35,blue-collar,single,secondary,no,487,yes,no,unknown,15,may,117,1,client was not previously contacted,0,unknown,False
36,admin.,married,secondary,no,4785,no,yes,unknown,6,jun,250,1,client was not previously contacted,0,unknown,False
52,technician,divorced,secondary,no,935,no,no,unknown,1,jul,86,1,client was not previously contacted,0,unknown,False
37,admin.,married,secondary,no,-47,yes,no,unknown,30,may,122,4,client was not previously contacted,0,unknown,False
31,admin.,divorced,secondary,no,525,no,yes,telephone,19,nov,278,7,client was not previously contacted,0,unknown,False
31,management,married,tertiary,no,351,no,no,cellular,21,aug,165,3,client was not previously contacted,0,unknown,False
40,blue-collar,married,unknown,no,0,yes,no,cellular,14,jul,699,3,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,436,no,yes,cellular,28,jan,507,1,184,4,failure,False
28,admin.,married,secondary,no,17,yes,no,cellular,18,jul,269,1,client was not previously contacted,0,unknown,False
48,technician,married,secondary,no,-280,yes,yes,cellular,18,jul,300,1,client was not previously contacted,0,unknown,False
50,management,married,tertiary,no,67,no,yes,unknown,20,jun,156,3,client was not previously contacted,0,unknown,False
38,admin.,married,secondary,no,-500,no,yes,cellular,2,feb,67,1,195,5,other,False
64,retired,married,secondary,no,571,yes,no,cellular,20,apr,1422,2,client was not previously contacted,0,unknown,True
38,housemaid,married,tertiary,no,1437,yes,no,telephone,21,jul,100,11,client was not previously contacted,0,unknown,False
30,services,single,secondary,no,1923,no,yes,cellular,29,jan,114,2,192,2,other,False
31,blue-collar,single,secondary,no,-343,no,yes,cellular,28,jul,120,4,client was not previously contacted,0,unknown,False
52,self-employed,married,tertiary,no,6657,no,no,telephone,30,apr,917,1,client was not previously contacted,0,unknown,True
46,services,married,primary,no,179,yes,no,unknown,5,may,1778,1,client was not previously contacted,0,unknown,False
38,services,married,primary,no,0,yes,yes,cellular,7,may,127,1,171,2,other,False
30,management,divorced,tertiary,no,106,yes,no,cellular,18,jul,149,1,client was not previously contacted,0,unknown,False
42,unemployed,married,secondary,no,0,yes,yes,cellular,23,mar,158,1,330,12,failure,False
57,technician,married,secondary,no,272,no,yes,telephone,22,jul,563,1,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,-52,yes,yes,cellular,20,nov,642,2,client was not previously contacted,0,unknown,False
36,blue-collar,single,secondary,no,1168,yes,no,unknown,23,may,242,3,client was not previously contacted,0,unknown,False
46,services,divorced,unknown,no,973,no,no,cellular,2,feb,297,1,client was not previously contacted,0,unknown,False
51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,721,3,client was not previously contacted,0,unknown,True
43,housemaid,married,primary,no,0,no,yes,cellular,17,nov,836,1,129,2,failure,False
27,unemployed,married,primary,no,7459,yes,no,unknown,9,may,407,2,client was not previously contacted,0,unknown,False
60,housemaid,married,secondary,no,1211,no,no,telephone,18,aug,268,2,client was not previously contacted,0,unknown,False
41,unemployed,divorced,secondary,no,271,yes,no,unknown,19,jun,196,2,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,195,no,yes,cellular,4,feb,47,1,265,6,other,False
36,technician,single,secondary,no,23,yes,no,cellular,18,may,69,2,333,2,failure,False
35,technician,single,secondary,no,2151,yes,no,unknown,8,may,294,1,client was not previously contacted,0,unknown,False
36,admin.,married,tertiary,no,828,yes,no,unknown,29,may,116,1,client was not previously contacted,0,unknown,False
41,management,single,tertiary,no,572,yes,no,cellular,3,feb,419,2,271,2,failure,False
55,management,married,tertiary,no,1288,yes,no,unknown,8,may,67,2,client was not previously contacted,0,unknown,False
29,self-employed,single,tertiary,no,270,yes,no,cellular,14,jan,110,7,252,4,failure,False
41,self-employed,single,tertiary,no,1616,no,no,telephone,28,jan,229,1,184,7,success,False
59,blue-collar,divorced,secondary,no,1774,no,yes,cellular,5,feb,14,9,client was not previously contacted,0,unknown,False
45,retired,single,tertiary,no,212,no,no,unknown,9,jun,63,1,client was not previously contacted,0,unknown,False
43,management,married,tertiary,no,177,yes,no,cellular,10,jul,117,1,client was not previously contacted,0,unknown,False
37,technician,married,secondary,no,1580,no,no,cellular,22,aug,92,12,client was not previously contacted,0,unknown,False
39,technician,married,secondary,no,13165,yes,yes,cellular,22,aug,147,4,client was not previously contacted,0,unknown,False
45,management,married,tertiary,no,4112,no,no,cellular,18,aug,140,13,client was not previously contacted,0,unknown,False
32,admin.,single,secondary,no,457,no,no,cellular,26,jul,109,3,455,2,failure,False
49,admin.,married,secondary,no,182,yes,no,cellular,2,apr,303,1,331,2,failure,False
57,management,married,tertiary,no,16,no,no,cellular,21,aug,200,3,client was not previously contacted,0,unknown,False
27,unemployed,single,secondary,no,771,no,no,cellular,21,oct,181,1,302,3,other,True
25,management,single,tertiary,no,943,no,no,cellular,30,apr,512,1,client was not previously contacted,0,unknown,True
31,services,single,secondary,no,3,yes,no,cellular,5,may,41,1,client was not previously contacted,0,unknown,False
47,technician,married,tertiary,no,213,no,no,cellular,1,jun,154,1,client was not previously contacted,0,unknown,False
34,admin.,married,secondary,no,1499,yes,no,cellular,13,apr,186,1,327,2,failure,False
41,management,married,secondary,no,1956,no,no,cellular,4,may,114,6,168,11,other,False
63,self-employed,married,tertiary,no,-39,no,no,cellular,1,apr,387,2,client was not previously contacted,0,unknown,True
31,technician,single,secondary,no,2305,no,no,cellular,4,aug,139,1,client was not previously contacted,0,unknown,False
35,blue-collar,married,primary,no,442,yes,no,unknown,26,may,129,3,client was not previously contacted,0,unknown,False
31,admin.,married,secondary,no,377,no,no,cellular,31,jul,384,4,client was not previously contacted,0,unknown,False
38,blue-collar,single,secondary,no,93,no,no,unknown,9,jun,92,6,client was not previously contacted,0,unknown,False
38,management,married,tertiary,no,1680,yes,no,cellular,17,nov,414,2,client was not previously contacted,0,unknown,False
45,housemaid,married,secondary,no,258,yes,no,cellular,16,jul,287,2,client was not previously contacted,0,unknown,False
36,management,married,tertiary,no,0,yes,no,cellular,28,jan,60,1,250,1,other,False
39,management,single,tertiary,no,406,yes,no,unknown,7,may,68,1,client was not previously contacted,0,unknown,False
40,blue-collar,married,secondary,no,755,no,no,cellular,17,nov,408,1,117,1,failure,False
46,blue-collar,married,primary,no,938,yes,no,unknown,2,jun,92,2,client was not previously contacted,0,unknown,False
32,management,married,tertiary,no,7743,no,no,cellular,20,aug,358,3,client was not previously contacted,0,unknown,False
43,technician,married,unknown,no,1156,no,no,unknown,16,jun,90,2,client was not previously contacted,0,unknown,False
21,student,single,secondary,no,2488,no,no,cellular,30,jun,258,6,169,3,success,True
37,blue-collar,married,secondary,no,-100,yes,no,cellular,18,may,108,2,349,2,failure,False
41,blue-collar,married,secondary,no,232,no,no,telephone,8,jul,104,3,client was not previously contacted,0,unknown,False
46,technician,married,unknown,no,3914,yes,no,cellular,30,apr,247,1,client was not previously contacted,0,unknown,False
55,blue-collar,married,primary,no,3485,no,no,cellular,18,aug,625,4,client was not previously contacted,0,unknown,True
35,management,single,unknown,no,121,yes,no,cellular,5,may,245,5,client was not previously contacted,0,unknown,False
33,technician,single,tertiary,no,318,yes,no,cellular,14,apr,401,1,client was not previously contacted,0,unknown,False
48,management,divorced,tertiary,no,5978,no,no,cellular,28,jan,58,1,client was not previously contacted,0,unknown,False
53,retired,married,secondary,no,357,no,no,unknown,18,jun,154,2,client was not previously contacted,0,unknown,False
32,services,divorced,secondary,no,5267,yes,no,unknown,6,jun,178,2,client was not previously contacted,0,unknown,False
42,technician,divorced,primary,no,5076,yes,no,cellular,7,apr,99,1,251,2,other,False
39,management,divorced,secondary,no,51,no,no,unknown,17,jun,334,2,client was not previously contacted,0,unknown,False
35,blue-collar,married,secondary,no,209,yes,yes,telephone,28,jul,66,2,client was not previously contacted,0,unknown,False
54,technician,divorced,secondary,no,2156,yes,no,cellular,3,feb,261,1,195,4,failure,True
31,management,married,tertiary,no,1032,no,no,cellular,7,jul,284,1,client was not previously contacted,0,unknown,True
44,blue-collar,married,secondary,no,17,yes,no,unknown,19,jun,153,14,client was not previously contacted,0,unknown,False
47,admin.,married,secondary,no,2,no,no,cellular,10,jul,89,1,client was not previously contacted,0,unknown,False
43,admin.,single,secondary,no,56831,no,no,unknown,15,may,243,1,client was not previously contacted,0,unknown,False
42,technician,divorced,tertiary,no,21,yes,no,unknown,20,jun,9,7,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,943,yes,no,unknown,29,may,242,3,client was not previously contacted,0,unknown,False
58,technician,married,secondary,no,760,yes,no,cellular,29,apr,85,7,client was not previously contacted,0,unknown,False
34,management,married,secondary,no,243,no,no,cellular,30,jan,417,4,client was not previously contacted,0,unknown,False
57,management,divorced,tertiary,no,2549,no,no,cellular,17,jul,193,2,client was not previously contacted,0,unknown,False
28,blue-collar,single,secondary,no,4229,yes,yes,cellular,5,may,205,2,client was not previously contacted,0,unknown,False
49,technician,married,secondary,no,3635,yes,no,cellular,5,aug,171,2,client was not previously contacted,0,unknown,False
37,admin.,single,tertiary,no,0,yes,no,cellular,5,may,342,2,client was not previously contacted,0,unknown,False
47,management,married,tertiary,no,122,no,yes,cellular,18,jul,73,1,client was not previously contacted,0,unknown,False
35,admin.,married,primary,no,136,yes,no,unknown,7,may,283,1,client was not previously contacted,0,unknown,False
37,management,married,tertiary,no,1639,yes,no,cellular,4,feb,207,3,272,3,other,False
43,services,divorced,tertiary,no,2279,no,yes,unknown,26,jun,344,1,client was not previously contacted,0,unknown,False
42,technician,married,tertiary,no,14282,yes,no,cellular,6,aug,649,4,client was not previously contacted,0,unknown,True
39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,client was not previously contacted,0,unknown,True
33,blue-collar,married,primary,no,3512,yes,no,cellular,19,nov,251,1,183,2,failure,False
54,management,married,tertiary,no,17008,no,no,cellular,19,nov,151,2,client was not previously contacted,0,unknown,False
30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294,2,client was not previously contacted,0,unknown,False
58,blue-collar,divorced,primary,no,8218,yes,no,cellular,19,nov,141,2,111,10,failure,False
44,management,married,tertiary,no,1764,no,no,cellular,18,aug,70,2,client was not previously contacted,0,unknown,False
47,admin.,single,secondary,no,594,yes,no,unknown,7,may,161,1,client was not previously contacted,0,unknown,False
45,blue-collar,married,primary,no,2433,no,no,cellular,6,aug,133,2,client was not previously contacted,0,unknown,False
31,unemployed,married,tertiary,no,7744,no,no,cellular,26,aug,377,8,client was not previously contacted,0,unknown,False
41,management,married,secondary,no,3096,yes,no,cellular,24,jul,273,6,client was not previously contacted,0,unknown,False
