age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
42.0,technician,single,secondary,no,60.0,yes,yes,cellular,30.0,jan,183.0,2.0,241.0,1.0,other,False
47.0,entrepreneur,married,unknown,no,0.0,yes,no,cellular,11.0,may,70.0,8.0,339.0,6.0,other,False
37.0,blue-collar,single,secondary,no,3876.0,no,no,unknown,20.0,jun,8.0,12.0,-1.0,0.0,unknown,False
52.0,admin.,married,primary,no,208.0,yes,no,cellular,17.0,apr,377.0,2.0,-1.0,0.0,unknown,False
58.0,admin.,married,secondary,no,4348.0,yes,no,cellular,23.0,jun,790.0,4.0,141.0,1.0,other,True
32.0,management,single,tertiary,no,0.0,no,no,cellular,22.0,aug,360.0,2.0,-1.0,0.0,unknown,False
27.0,unknown,single,secondary,no,1187.0,no,no,telephone,26.0,feb,232.0,1.0,101.0,1.0,failure,True
42.0,technician,married,tertiary,no,14282.0,yes,no,cellular,6.0,aug,649.0,4.0,-1.0,0.0,unknown,True
52.0,self-employed,single,tertiary,no,1623.0,yes,no,unknown,5.0,jun,21.0,17.0,-1.0,0.0,unknown,False
34.0,unemployed,single,tertiary,no,906.0,yes,no,unknown,27.0,may,101.0,3.0,-1.0,0.0,unknown,False
26.0,technician,single,secondary,no,941.0,no,yes,cellular,25.0,jul,784.0,1.0,-1.0,0.0,unknown,True
47.0,blue-collar,married,primary,no,320.0,no,no,telephone,30.0,jul,203.0,2.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,secondary,no,146.0,yes,yes,cellular,6.0,apr,294.0,1.0,305.0,15.0,failure,False
35.0,management,married,tertiary,no,1582.0,no,no,telephone,21.0,jul,37.0,1.0,-1.0,0.0,unknown,False
44.0,self-employed,married,tertiary,no,3295.0,no,no,unknown,9.0,jun,138.0,4.0,-1.0,0.0,unknown,False
55.0,unemployed,married,secondary,no,2489.0,no,no,cellular,30.0,jul,207.0,1.0,-1.0,0.0,unknown,False
49.0,technician,single,secondary,no,9131.0,yes,no,cellular,18.0,aug,532.0,1.0,461.0,5.0,failure,True
45.0,retired,married,secondary,no,900.0,yes,no,cellular,5.0,feb,508.0,4.0,266.0,4.0,other,False
26.0,blue-collar,single,secondary,no,-188.0,no,no,telephone,16.0,jul,198.0,1.0,-1.0,0.0,unknown,False
40.0,technician,married,tertiary,no,1641.0,yes,no,cellular,14.0,apr,855.0,1.0,-1.0,0.0,unknown,False
38.0,admin.,divorced,secondary,no,4630.0,yes,no,unknown,3.0,jun,133.0,3.0,-1.0,0.0,unknown,False
30.0,blue-collar,married,primary,no,-327.0,yes,yes,cellular,5.0,may,305.0,1.0,294.0,7.0,other,False
32.0,unemployed,single,tertiary,no,1974.0,no,no,cellular,4.0,feb,775.0,1.0,-1.0,0.0,unknown,False
44.0,self-employed,married,secondary,no,335.0,no,no,cellular,2.0,feb,105.0,1.0,-1.0,0.0,unknown,False
29.0,blue-collar,single,primary,no,-24.0,yes,no,cellular,15.0,may,325.0,1.0,-1.0,0.0,unknown,False
38.0,management,married,tertiary,no,5432.0,yes,yes,cellular,17.0,apr,707.0,1.0,149.0,2.0,failure,False
41.0,blue-collar,married,secondary,no,338.0,yes,no,unknown,14.0,may,87.0,1.0,-1.0,0.0,unknown,False
42.0,blue-collar,divorced,primary,no,299.0,yes,no,unknown,13.0,may,253.0,2.0,-1.0,0.0,unknown,False
48.0,admin.,married,secondary,no,-509.0,no,yes,cellular,8.0,jul,302.0,3.0,-1.0,0.0,unknown,False
27.0,management,single,secondary,no,967.0,yes,no,unknown,21.0,may,162.0,1.0,-1.0,0.0,unknown,False
41.0,self-employed,divorced,tertiary,no,-319.0,no,no,unknown,20.0,jun,263.0,3.0,-1.0,0.0,unknown,False
45.0,services,married,secondary,no,38.0,yes,no,cellular,6.0,aug,307.0,3.0,-1.0,0.0,unknown,False
84.0,retired,divorced,primary,no,1680.0,no,no,telephone,6.0,sep,113.0,5.0,97.0,3.0,other,False
46.0,management,married,tertiary,no,37378.0,yes,no,cellular,14.0,oct,146.0,1.0,518.0,1.0,failure,False
55.0,self-employed,married,secondary,no,203.0,yes,no,telephone,14.0,may,9.0,5.0,174.0,12.0,other,False
37.0,self-employed,single,tertiary,no,2441.0,yes,yes,cellular,7.0,may,248.0,1.0,-1.0,0.0,unknown,False
27.0,self-employed,married,secondary,yes,254.0,yes,yes,cellular,29.0,jan,194.0,1.0,188.0,1.0,failure,False
39.0,management,married,tertiary,no,2939.0,no,no,cellular,15.0,jan,348.0,2.0,-1.0,0.0,unknown,True
43.0,services,married,primary,no,-2122.0,yes,yes,cellular,18.0,nov,141.0,3.0,-1.0,0.0,unknown,False
26.0,technician,single,secondary,no,68.0,no,yes,cellular,8.0,jul,141.0,3.0,-1.0,0.0,unknown,False
55.0,blue-collar,single,secondary,no,197.0,no,no,cellular,30.0,jul,95.0,6.0,-1.0,0.0,unknown,False
32.0,services,single,secondary,no,2615.0,no,no,cellular,19.0,nov,853.0,1.0,-1.0,0.0,unknown,True
31.0,entrepreneur,single,tertiary,no,627.0,no,no,cellular,20.0,nov,486.0,2.0,-1.0,0.0,unknown,False
51.0,self-employed,married,secondary,no,383.0,yes,no,cellular,20.0,apr,164.0,1.0,-1.0,0.0,unknown,False
54.0,blue-collar,divorced,primary,no,2062.0,yes,no,unknown,14.0,may,438.0,2.0,-1.0,0.0,unknown,False
45.0,blue-collar,single,primary,no,999.0,no,no,cellular,29.0,jan,182.0,2.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,primary,no,13.0,yes,no,cellular,6.0,may,358.0,2.0,306.0,1.0,failure,False
46.0,management,married,tertiary,no,0.0,yes,no,cellular,14.0,jul,247.0,2.0,-1.0,0.0,unknown,False
27.0,management,single,tertiary,no,7.0,no,no,cellular,27.0,may,483.0,2.0,-1.0,0.0,unknown,False
30.0,blue-collar,married,primary,no,2607.0,yes,no,unknown,28.0,may,158.0,10.0,-1.0,0.0,unknown,False
41.0,blue-collar,single,secondary,no,75.0,yes,no,unknown,1.0,jul,479.0,9.0,-1.0,0.0,unknown,True
51.0,technician,married,tertiary,no,4455.0,no,no,telephone,14.0,aug,85.0,4.0,-1.0,0.0,unknown,False
56.0,retired,divorced,tertiary,no,158.0,no,yes,cellular,21.0,jul,854.0,1.0,-1.0,0.0,unknown,True
27.0,services,single,secondary,no,453.0,no,no,cellular,19.0,apr,142.0,2.0,-1.0,0.0,unknown,True
32.0,blue-collar,married,primary,no,415.0,yes,no,unknown,2.0,jun,777.0,4.0,-1.0,0.0,unknown,True
39.0,management,divorced,tertiary,no,30.0,no,yes,cellular,3.0,feb,265.0,4.0,-1.0,0.0,unknown,False
42.0,entrepreneur,divorced,secondary,no,3780.0,yes,no,cellular,19.0,nov,104.0,3.0,-1.0,0.0,unknown,False
33.0,management,married,secondary,no,369.0,no,no,cellular,25.0,aug,83.0,1.0,92.0,3.0,failure,False
57.0,retired,married,primary,no,13.0,yes,no,cellular,13.0,may,164.0,2.0,366.0,2.0,failure,False
52.0,blue-collar,married,secondary,no,782.0,yes,yes,cellular,20.0,apr,104.0,1.0,-1.0,0.0,unknown,False
32.0,blue-collar,divorced,primary,no,4805.0,no,yes,cellular,4.0,jul,138.0,3.0,-1.0,0.0,unknown,False
42.0,management,divorced,tertiary,no,5037.0,no,no,cellular,16.0,jul,100.0,6.0,84.0,14.0,success,False
40.0,technician,married,unknown,no,698.0,yes,no,unknown,8.0,may,223.0,2.0,-1.0,0.0,unknown,False
38.0,blue-collar,married,primary,no,4592.0,yes,no,cellular,12.0,may,360.0,1.0,-1.0,0.0,unknown,False
39.0,admin.,divorced,secondary,no,1022.0,yes,no,unknown,20.0,jun,20.0,3.0,-1.0,0.0,unknown,False
27.0,admin.,single,secondary,no,80.0,no,no,cellular,10.0,aug,268.0,1.0,-1.0,0.0,unknown,False
46.0,management,divorced,tertiary,no,770.0,yes,no,unknown,16.0,may,94.0,1.0,-1.0,0.0,unknown,False
39.0,management,divorced,secondary,no,51.0,no,no,unknown,17.0,jun,334.0,2.0,-1.0,0.0,unknown,False
48.0,management,married,tertiary,no,0.0,no,no,cellular,27.0,aug,203.0,7.0,-1.0,0.0,unknown,False
43.0,management,married,tertiary,no,1379.0,yes,no,unknown,27.0,may,383.0,3.0,-1.0,0.0,unknown,False
46.0,blue-collar,married,primary,no,476.0,yes,no,unknown,30.0,may,311.0,4.0,-1.0,0.0,unknown,False
29.0,technician,married,secondary,no,95.0,no,yes,cellular,3.0,feb,172.0,3.0,-1.0,0.0,unknown,True
44.0,management,married,unknown,no,282.0,no,no,cellular,9.0,mar,700.0,2.0,154.0,3.0,success,True
38.0,services,married,secondary,no,702.0,yes,no,unknown,12.0,jun,143.0,1.0,-1.0,0.0,unknown,False
43.0,admin.,married,secondary,no,1996.0,no,yes,cellular,31.0,jul,34.0,3.0,-1.0,0.0,unknown,False
50.0,technician,married,secondary,no,31.0,yes,no,telephone,18.0,nov,251.0,4.0,-1.0,0.0,unknown,False
26.0,student,single,secondary,no,655.0,no,no,cellular,16.0,sep,190.0,1.0,-1.0,0.0,unknown,True
27.0,technician,single,secondary,no,430.0,yes,yes,unknown,30.0,may,78.0,3.0,-1.0,0.0,unknown,False
48.0,housemaid,married,primary,no,379.0,no,no,cellular,17.0,jul,402.0,2.0,-1.0,0.0,unknown,False
44.0,unemployed,married,tertiary,no,178.0,no,no,cellular,8.0,aug,126.0,2.0,-1.0,0.0,unknown,False
31.0,technician,divorced,secondary,no,-174.0,no,yes,cellular,30.0,jul,113.0,10.0,-1.0,0.0,unknown,False
41.0,admin.,single,secondary,no,882.0,yes,yes,unknown,28.0,may,145.0,2.0,-1.0,0.0,unknown,False
58.0,technician,married,secondary,no,7429.0,no,no,cellular,20.0,nov,199.0,1.0,-1.0,0.0,unknown,False
33.0,services,married,secondary,no,-49.0,yes,no,unknown,29.0,may,89.0,2.0,-1.0,0.0,unknown,False
42.0,technician,married,secondary,no,1355.0,no,no,cellular,13.0,aug,113.0,6.0,-1.0,0.0,unknown,False
47.0,technician,married,secondary,no,1167.0,yes,no,cellular,4.0,aug,505.0,1.0,96.0,6.0,success,True
36.0,blue-collar,married,secondary,no,-318.0,yes,no,cellular,14.0,jul,135.0,2.0,-1.0,0.0,unknown,False
38.0,blue-collar,married,primary,no,27.0,yes,no,unknown,27.0,may,62.0,4.0,-1.0,0.0,unknown,False
39.0,blue-collar,divorced,primary,no,815.0,yes,no,cellular,18.0,may,22.0,3.0,-1.0,0.0,unknown,False
25.0,technician,married,tertiary,no,2551.0,no,no,cellular,28.0,dec,400.0,3.0,-1.0,0.0,unknown,True
39.0,blue-collar,married,secondary,no,281.0,no,no,unknown,20.0,jun,78.0,7.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,primary,no,2433.0,no,no,cellular,6.0,aug,133.0,2.0,-1.0,0.0,unknown,False
50.0,technician,married,secondary,no,0.0,yes,no,cellular,17.0,nov,114.0,4.0,168.0,2.0,failure,False
31.0,blue-collar,married,primary,no,620.0,no,no,cellular,30.0,mar,95.0,1.0,-1.0,0.0,unknown,False
28.0,entrepreneur,single,tertiary,no,283.0,yes,no,cellular,8.0,jul,22.0,3.0,-1.0,0.0,unknown,False
58.0,retired,divorced,secondary,no,19.0,no,no,cellular,29.0,jul,271.0,2.0,-1.0,0.0,unknown,False
34.0,blue-collar,single,secondary,no,39.0,no,no,cellular,13.0,may,254.0,2.0,299.0,3.0,failure,False
38.0,unemployed,divorced,secondary,no,258.0,no,no,unknown,17.0,jun,88.0,2.0,-1.0,0.0,unknown,False
82.0,retired,divorced,primary,no,0.0,no,no,telephone,15.0,mar,506.0,2.0,195.0,1.0,other,True
58.0,self-employed,married,secondary,no,28318.0,yes,no,cellular,14.0,may,168.0,2.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,secondary,no,923.0,yes,no,unknown,14.0,may,249.0,2.0,-1.0,0.0,unknown,False
35.0,management,single,tertiary,no,7918.0,no,no,cellular,7.0,sep,497.0,1.0,-1.0,0.0,unknown,True
54.0,blue-collar,married,unknown,no,1827.0,no,no,cellular,20.0,apr,167.0,1.0,350.0,1.0,failure,False
56.0,admin.,married,secondary,no,0.0,yes,no,telephone,19.0,nov,154.0,2.0,-1.0,0.0,unknown,False
49.0,services,married,secondary,no,1314.0,no,no,cellular,14.0,aug,834.0,14.0,-1.0,0.0,unknown,True
30.0,management,single,tertiary,no,199.0,no,yes,cellular,28.0,jul,131.0,7.0,-1.0,0.0,unknown,False
25.0,self-employed,single,unknown,no,1179.0,no,no,cellular,17.0,aug,43.0,1.0,83.0,2.0,failure,False
38.0,management,married,secondary,no,341.0,no,no,cellular,15.0,may,136.0,3.0,346.0,2.0,failure,False
44.0,blue-collar,married,secondary,no,3060.0,yes,no,cellular,20.0,nov,113.0,1.0,189.0,2.0,failure,False
36.0,services,married,secondary,no,321.0,yes,no,cellular,15.0,jul,160.0,2.0,-1.0,0.0,unknown,False
37.0,management,married,tertiary,no,0.0,yes,no,unknown,3.0,jun,247.0,13.0,-1.0,0.0,unknown,False
41.0,admin.,single,secondary,no,985.0,yes,no,cellular,30.0,jun,274.0,2.0,391.0,11.0,success,True
35.0,blue-collar,married,primary,no,22.0,yes,no,cellular,15.0,may,1190.0,2.0,302.0,2.0,other,True
55.0,management,married,tertiary,no,2366.0,yes,yes,cellular,30.0,jul,94.0,4.0,-1.0,0.0,unknown,False
48.0,unemployed,married,secondary,no,1811.0,yes,no,telephone,19.0,nov,137.0,4.0,111.0,3.0,failure,False
32.0,services,married,secondary,no,38.0,yes,no,cellular,15.0,may,744.0,1.0,-1.0,0.0,unknown,True
56.0,management,married,tertiary,no,4.0,yes,yes,cellular,30.0,jan,299.0,1.0,2.0,5.0,other,False
54.0,retired,married,secondary,no,2626.0,no,no,cellular,19.0,nov,221.0,2.0,190.0,2.0,failure,False
34.0,technician,single,tertiary,no,2481.0,no,no,cellular,23.0,aug,220.0,16.0,192.0,14.0,other,False
35.0,self-employed,married,tertiary,no,2427.0,no,no,cellular,12.0,aug,175.0,3.0,31.0,10.0,success,True
34.0,management,single,tertiary,no,138.0,yes,no,cellular,18.0,may,191.0,5.0,-1.0,0.0,unknown,False
35.0,admin.,married,tertiary,no,948.0,yes,no,cellular,8.0,jun,86.0,1.0,-1.0,0.0,unknown,False
48.0,management,married,tertiary,no,308.0,yes,no,cellular,14.0,jul,125.0,5.0,-1.0,0.0,unknown,False
53.0,retired,married,primary,no,17.0,no,yes,unknown,6.0,jun,104.0,2.0,-1.0,0.0,unknown,False
65.0,retired,married,secondary,no,1176.0,no,no,cellular,25.0,sep,64.0,1.0,50.0,2.0,failure,False
55.0,retired,married,secondary,no,39.0,no,no,cellular,27.0,aug,281.0,5.0,-1.0,0.0,unknown,False
53.0,retired,divorced,tertiary,no,599.0,yes,no,unknown,13.0,may,322.0,3.0,-1.0,0.0,unknown,False
22.0,student,single,secondary,no,47.0,no,no,cellular,14.0,aug,236.0,2.0,-1.0,0.0,unknown,False
34.0,management,married,tertiary,no,1433.0,no,no,cellular,20.0,nov,111.0,3.0,104.0,3.0,failure,False
34.0,management,married,tertiary,no,1790.0,yes,no,cellular,22.0,jul,681.0,1.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,secondary,no,616.0,no,no,cellular,9.0,jul,317.0,1.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,secondary,no,948.0,yes,no,cellular,17.0,apr,185.0,1.0,336.0,2.0,other,False
57.0,management,married,secondary,no,1502.0,no,no,telephone,17.0,nov,340.0,2.0,109.0,11.0,failure,False
31.0,self-employed,single,tertiary,no,917.0,no,yes,cellular,17.0,nov,367.0,3.0,-1.0,0.0,unknown,False
44.0,management,married,tertiary,no,-692.0,no,yes,cellular,21.0,nov,52.0,2.0,-1.0,0.0,unknown,False
42.0,unknown,single,primary,no,2398.0,yes,no,cellular,3.0,feb,144.0,2.0,271.0,2.0,failure,False
39.0,management,married,tertiary,yes,-1586.0,yes,yes,cellular,16.0,jul,89.0,2.0,-1.0,0.0,unknown,False
27.0,unemployed,single,secondary,no,92.0,yes,no,cellular,30.0,jan,274.0,4.0,-1.0,0.0,unknown,False
41.0,unemployed,single,tertiary,no,4517.0,yes,no,cellular,20.0,nov,137.0,1.0,-1.0,0.0,unknown,False
29.0,technician,single,secondary,no,594.0,no,no,cellular,25.0,may,128.0,1.0,-1.0,0.0,unknown,False
46.0,management,married,primary,no,589.0,no,no,cellular,29.0,jan,200.0,2.0,-1.0,0.0,unknown,False
48.0,management,married,tertiary,no,5887.0,no,no,cellular,13.0,aug,227.0,2.0,-1.0,0.0,unknown,False
52.0,blue-collar,married,secondary,no,6429.0,no,no,telephone,18.0,aug,138.0,4.0,-1.0,0.0,unknown,False
37.0,management,married,tertiary,no,4332.0,no,no,cellular,14.0,aug,213.0,2.0,-1.0,0.0,unknown,False
33.0,management,single,tertiary,no,112.0,no,no,cellular,22.0,aug,112.0,4.0,-1.0,0.0,unknown,False
32.0,management,married,tertiary,no,6274.0,yes,no,cellular,17.0,nov,500.0,2.0,-1.0,0.0,unknown,False
38.0,entrepreneur,married,secondary,yes,15.0,yes,no,cellular,10.0,jul,121.0,1.0,-1.0,0.0,unknown,False
58.0,admin.,married,secondary,no,2.0,yes,yes,telephone,25.0,jul,282.0,9.0,-1.0,0.0,unknown,False
23.0,entrepreneur,single,primary,no,4.0,yes,no,unknown,13.0,may,395.0,2.0,-1.0,0.0,unknown,True
22.0,student,single,secondary,no,148.0,no,no,cellular,2.0,feb,928.0,1.0,-1.0,0.0,unknown,False
29.0,blue-collar,single,secondary,no,1232.0,yes,no,cellular,16.0,apr,258.0,1.0,316.0,2.0,failure,False
48.0,entrepreneur,married,primary,no,2675.0,no,no,cellular,20.0,nov,123.0,1.0,-1.0,0.0,unknown,False
51.0,management,single,tertiary,no,1146.0,yes,yes,unknown,19.0,may,458.0,4.0,-1.0,0.0,unknown,False
26.0,management,single,tertiary,no,122.0,no,yes,cellular,8.0,jul,160.0,1.0,-1.0,0.0,unknown,False
32.0,admin.,married,secondary,no,8749.0,yes,yes,unknown,21.0,oct,294.0,1.0,-1.0,0.0,unknown,True
31.0,technician,single,tertiary,no,13711.0,yes,no,cellular,20.0,nov,1532.0,3.0,-1.0,0.0,unknown,True
47.0,management,single,tertiary,no,216.0,yes,no,cellular,29.0,jul,193.0,10.0,-1.0,0.0,unknown,False
36.0,management,single,secondary,no,159.0,no,no,cellular,5.0,feb,443.0,1.0,-1.0,0.0,unknown,False
60.0,admin.,married,secondary,no,-396.0,yes,no,cellular,11.0,may,443.0,1.0,350.0,1.0,failure,False
40.0,blue-collar,single,secondary,no,677.0,yes,no,cellular,17.0,nov,619.0,1.0,171.0,5.0,other,False
25.0,technician,single,secondary,no,938.0,no,no,cellular,1.0,jun,1048.0,1.0,-1.0,0.0,unknown,True
32.0,management,single,tertiary,yes,62.0,no,yes,cellular,24.0,jul,577.0,3.0,-1.0,0.0,unknown,False
35.0,blue-collar,divorced,primary,no,4401.0,yes,no,cellular,6.0,may,316.0,2.0,279.0,4.0,failure,False
58.0,retired,married,primary,no,0.0,no,no,cellular,11.0,aug,566.0,2.0,-1.0,0.0,unknown,False
30.0,management,married,tertiary,no,126.0,yes,yes,cellular,23.0,jul,75.0,10.0,-1.0,0.0,unknown,False
57.0,management,divorced,tertiary,no,429.0,yes,no,cellular,17.0,jul,245.0,1.0,-1.0,0.0,unknown,False
45.0,technician,married,secondary,no,0.0,yes,no,telephone,21.0,nov,68.0,1.0,-1.0,0.0,unknown,False
28.0,student,single,secondary,no,949.0,yes,no,unknown,28.0,may,1730.0,1.0,-1.0,0.0,unknown,True
57.0,management,divorced,tertiary,no,1016.0,yes,no,cellular,29.0,jan,462.0,2.0,234.0,5.0,failure,False
59.0,blue-collar,divorced,secondary,no,-361.0,no,yes,cellular,28.0,jul,247.0,3.0,-1.0,0.0,unknown,False
41.0,management,single,tertiary,no,336.0,yes,no,cellular,22.0,jul,162.0,3.0,-1.0,0.0,unknown,False
33.0,blue-collar,married,secondary,no,285.0,no,yes,unknown,3.0,jul,267.0,1.0,-1.0,0.0,unknown,False
43.0,technician,divorced,secondary,no,87.0,yes,no,unknown,26.0,may,51.0,2.0,-1.0,0.0,unknown,False
40.0,blue-collar,married,primary,no,69.0,yes,no,cellular,17.0,nov,375.0,1.0,-1.0,0.0,unknown,False
47.0,housemaid,divorced,primary,no,61.0,no,no,cellular,29.0,jul,69.0,5.0,-1.0,0.0,unknown,False
33.0,blue-collar,single,secondary,no,228.0,no,no,telephone,5.0,may,110.0,1.0,89.0,4.0,failure,False
