age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
33,technician,married,secondary,no,118,yes,no,cellular,29,aug,103,2,client was not previously contacted,0,unknown,False
54,blue-collar,married,primary,no,1111,no,no,telephone,26,aug,385,9,client was not previously contacted,0,unknown,False
37,entrepreneur,married,unknown,no,1134,yes,no,unknown,9,jun,142,3,client was not previously contacted,0,unknown,False
34,management,single,tertiary,no,2555,yes,no,cellular,26,may,129,2,client was not previously contacted,0,unknown,False
46,blue-collar,married,secondary,no,1934,yes,no,unknown,13,may,20,1,client was not previously contacted,0,unknown,False
35,technician,married,secondary,no,783,yes,no,cellular,16,apr,772,4,client was not previously contacted,0,unknown,False
35,technician,married,secondary,no,-67,yes,no,cellular,17,jul,160,6,client was not previously contacted,0,unknown,False
27,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,183,1,94,1,success,True
42,entrepreneur,married,tertiary,no,42045,no,no,cellular,8,aug,205,2,client was not previously contacted,0,unknown,False
30,technician,married,secondary,no,418,yes,no,unknown,3,jun,112,1,client was not previously contacted,0,unknown,False
42,blue-collar,divorced,secondary,no,898,yes,no,cellular,18,nov,136,2,131,1,failure,False
40,housemaid,married,secondary,no,116,no,no,cellular,11,aug,1099,4,client was not previously contacted,0,unknown,False
75,retired,divorced,secondary,no,1092,no,no,telephone,12,oct,250,1,431,2,failure,False
38,services,married,secondary,no,393,no,no,unknown,18,jun,90,3,client was not previously contacted,0,unknown,False
46,blue-collar,single,secondary,no,0,no,no,unknown,21,may,27,10,client was not previously contacted,0,unknown,False
52,blue-collar,married,secondary,no,782,yes,no,unknown,5,may,93,3,client was not previously contacted,0,unknown,False
32,blue-collar,single,secondary,no,29,no,no,unknown,16,may,132,13,client was not previously contacted,0,unknown,False
43,blue-collar,married,primary,no,289,yes,no,cellular,6,may,284,3,client was not previously contacted,0,unknown,False
29,student,single,secondary,no,872,yes,no,unknown,7,may,230,1,client was not previously contacted,0,unknown,False
40,blue-collar,single,primary,no,2226,yes,no,telephone,14,may,7,7,client was not previously contacted,0,unknown,False
34,blue-collar,single,secondary,no,551,yes,no,cellular,8,may,347,2,client was not previously contacted,0,unknown,False
60,services,divorced,secondary,no,758,no,no,cellular,3,feb,282,1,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,13,no,no,unknown,3,jun,284,1,client was not previously contacted,0,unknown,False
28,admin.,married,secondary,no,1595,no,no,unknown,9,sep,1,1,254,4,success,False
51,blue-collar,married,primary,no,230,yes,no,cellular,17,nov,174,1,195,1,failure,False
