median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
3.5959,9.0,4838.0,920.0,2460.0,923.0,37.77,-120.87,False
4.3542,34.0,1852.0,322.0,978.0,332.0,33.2,-117.27,False
2.8871,22.0,2828.0,610.0,986.0,391.0,39.61,-121.39,False
4.5744,52.0,2302.0,457.0,1154.0,424.0,37.74,-122.49,True
3.6364,19.0,1028.0,191.0,340.0,159.0,33.68,-117.95,True
3.1953,15.0,3045.0,689.0,1340.0,588.0,36.8,-119.72,False
3.1901,52.0,4220.0,908.0,3731.0,892.0,33.97,-118.21,False
4.7946,52.0,2285.0,509.0,839.0,456.0,37.75,-122.43,True
2.6339,13.0,1203.0,292.0,1035.0,293.0,33.21,-117.25,False
2.9422,38.0,5054.0,1168.0,2366.0,1103.0,32.74,-117.17,True
4.526,19.0,1317.0,189.0,517.0,187.0,36.79,-119.63,False
0.7445,19.0,792.0,232.0,641.0,222.0,36.33,-119.29,False
6.5616,33.0,2890.0,453.0,1300.0,452.0,33.74,-117.8,True
4.5,14.0,5180.0,1051.0,1639.0,991.0,33.03,-117.05,True
3.6042,28.0,633.0,137.0,525.0,170.0,32.7,-117.1,False
4.1845,13.0,3009.0,588.0,1439.0,607.0,34.26,-119.2,True
2.2532,46.0,2273.0,495.0,1088.0,447.0,38.01,-121.8,False
3.4474,28.0,2647.0,658.0,1459.0,595.0,33.72,-118.3,True
5.5385,36.0,1035.0,196.0,475.0,205.0,37.39,-122.09,True
3.9659,8.0,1705.0,400.0,886.0,391.0,34.41,-119.53,True
3.6742,24.0,3983.0,1126.0,2645.0,1072.0,37.4,-122.09,True
2.5735,31.0,2020.0,476.0,1408.0,437.0,38.43,-122.72,False
3.6289,25.0,1759.0,404.0,1404.0,385.0,33.76,-118.02,True
3.2042,11.0,2265.0,382.0,1285.0,387.0,36.07,-119.07,False
3.2917,34.0,2065.0,343.0,1041.0,313.0,36.55,-119.53,False
5.3505,15.0,5094.0,818.0,2118.0,758.0,32.67,-117.03,True
3.0365,19.0,1902.0,335.0,1102.0,313.0,32.59,-117.02,False
3.0735,23.0,7079.0,1381.0,3205.0,1327.0,34.11,-117.78,True
3.7015,27.0,4713.0,1169.0,2372.0,1077.0,34.19,-118.31,True
4.6528,32.0,2676.0,484.0,986.0,473.0,37.9,-122.05,True
5.4359,25.0,3333.0,511.0,1671.0,504.0,37.51,-121.97,True
2.6364,22.0,2052.0,568.0,1254.0,572.0,34.18,-118.43,True
4.5625,12.0,9966.0,1517.0,5008.0,1492.0,33.99,-117.44,False
2.3381,12.0,2144.0,568.0,1320.0,566.0,36.82,-119.71,False
0.9687,27.0,844.0,249.0,583.0,265.0,37.94,-122.36,False
1.1122,52.0,936.0,454.0,990.0,354.0,34.06,-118.28,True
2.6806,42.0,1481.0,411.0,1206.0,394.0,34.03,-118.15,True
3.0809,5.0,6660.0,1217.0,3012.0,1087.0,37.69,-120.86,False
4.7831,24.0,3421.0,656.0,2220.0,645.0,34.22,-119.03,True
3.2589,18.0,2791.0,492.0,1187.0,438.0,38.32,-120.88,False
6.4994,18.0,7397.0,1137.0,3126.0,1115.0,37.66,-121.9,True
7.3753,34.0,2494.0,375.0,1399.0,382.0,37.35,-122.05,True
4.0068,16.0,3015.0,829.0,1769.0,807.0,37.39,-122.01,True
2.8125,30.0,1765.0,310.0,746.0,298.0,36.35,-119.64,False
4.55,34.0,3353.0,544.0,1583.0,571.0,32.84,-117.2,True
3.1946,5.0,5613.0,1060.0,3569.0,999.0,34.57,-117.93,False
3.4083,34.0,1357.0,310.0,1042.0,287.0,33.98,-118.1,False
1.9375,14.0,1276.0,270.0,867.0,261.0,32.82,-115.37,False
3.3005,12.0,3783.0,702.0,1970.0,639.0,40.39,-122.37,False
3.5714,38.0,1527.0,332.0,1303.0,340.0,34.28,-118.45,False
2.0658,30.0,1584.0,316.0,984.0,300.0,36.72,-119.87,False
1.5972,44.0,1625.0,392.0,944.0,347.0,40.58,-122.39,False
4.1083,6.0,1727.0,506.0,1200.0,439.0,34.14,-118.26,True
1.4896,39.0,1573.0,418.0,1258.0,359.0,34.11,-117.28,False
5.2909,52.0,2106.0,373.0,743.0,348.0,37.79,-122.46,True
4.2353,31.0,1130.0,276.0,1533.0,269.0,34.27,-118.43,False
1.6875,42.0,765.0,171.0,590.0,177.0,33.87,-117.58,False
2.9571,28.0,2780.0,510.0,1638.0,533.0,38.48,-121.45,False
2.2146,31.0,1832.0,444.0,1669.0,463.0,33.11,-117.08,False
2.4952,32.0,3241.0,895.0,1592.0,810.0,34.1,-117.72,True
7.316,13.0,3742.0,555.0,1590.0,559.0,37.69,-121.92,True
6.0704,26.0,1619.0,224.0,706.0,220.0,37.94,-122.01,True
2.6667,44.0,495.0,112.0,277.0,109.0,37.68,-121.77,False
4.3039,21.0,2487.0,573.0,1515.0,494.0,33.78,-117.87,False
2.8818,50.0,2388.0,494.0,1241.0,459.0,34.1,-117.77,False
2.5417,30.0,473.0,109.0,242.0,93.0,38.01,-120.37,False
4.1,27.0,1596.0,297.0,1703.0,289.0,33.71,-117.88,True
1.3096,31.0,4022.0,1208.0,3707.0,1007.0,33.96,-118.29,False
6.0097,25.0,1290.0,190.0,689.0,216.0,34.45,-118.5,True
1.6898,38.0,1387.0,346.0,1240.0,355.0,33.95,-118.26,False
5.0479,22.0,6728.0,1382.0,3783.0,1310.0,37.63,-122.46,True
2.355,13.0,3166.0,682.0,1250.0,475.0,33.56,-116.72,False
2.5104,30.0,1273.0,343.0,1082.0,325.0,34.43,-119.69,True
1.3444,32.0,1355.0,363.0,1427.0,384.0,36.3,-119.2,False
4.3667,50.0,2519.0,537.0,1117.0,516.0,34.07,-118.37,True
5.3433,39.0,2505.0,371.0,872.0,345.0,37.93,-122.31,True
1.8696,23.0,1091.0,217.0,539.0,201.0,40.54,-123.12,False
5.0719,37.0,2706.0,462.0,1331.0,476.0,33.84,-118.12,True
4.625,17.0,1343.0,203.0,511.0,185.0,37.03,-121.96,True
3.9543,35.0,2603.0,482.0,1305.0,507.0,33.94,-118.0,True
3.625,36.0,60.0,12.0,51.0,14.0,37.64,-120.96,False
1.9241,38.0,917.0,256.0,494.0,233.0,32.64,-117.08,False
6.9296,36.0,1283.0,209.0,563.0,209.0,33.81,-118.37,True
5.606,32.0,2248.0,460.0,1191.0,419.0,37.31,-121.98,True
5.516,26.0,4499.0,645.0,1866.0,626.0,32.81,-117.01,True
3.3107,26.0,4120.0,858.0,2918.0,815.0,33.74,-116.22,False
2.875,22.0,6064.0,1826.0,4876.0,1697.0,34.21,-118.54,True
8.3956,18.0,2808.0,337.0,1038.0,337.0,37.92,-122.01,True
1.7727,44.0,1891.0,449.0,1047.0,432.0,37.93,-122.36,False
2.3393,16.0,2668.0,516.0,915.0,362.0,40.82,-121.41,False
3.4318,31.0,2558.0,512.0,1164.0,492.0,32.83,-117.22,True
2.4583,35.0,2469.0,553.0,1168.0,427.0,34.77,-119.72,False
2.5795,27.0,1650.0,443.0,1359.0,386.0,33.75,-118.29,True
2.75,27.0,1621.0,323.0,882.0,324.0,36.55,-119.43,False
2.5234,40.0,535.0,105.0,335.0,102.0,37.96,-121.26,False
4.3438,22.0,2996.0,695.0,2169.0,607.0,37.27,-121.81,True
2.7,43.0,2724.0,612.0,2340.0,570.0,33.94,-118.18,False
3.8819,39.0,1489.0,304.0,700.0,268.0,34.44,-119.72,True
3.1875,23.0,1419.0,261.0,706.0,269.0,38.79,-121.24,False
2.9619,27.0,2880.0,802.0,2083.0,727.0,33.83,-118.31,True
4.0693,16.0,7718.0,1423.0,4383.0,1394.0,32.86,-116.98,False
2.1005,35.0,1863.0,537.0,2274.0,510.0,33.97,-118.21,False
7.1924,52.0,1972.0,327.0,755.0,345.0,37.91,-122.56,True
5.0081,39.0,1459.0,285.0,761.0,291.0,37.54,-122.29,True
3.4208,41.0,2050.0,478.0,850.0,490.0,34.16,-118.43,True
7.9096,39.0,2603.0,456.0,928.0,410.0,33.99,-118.55,True
5.0499,32.0,1075.0,170.0,486.0,173.0,37.9,-122.08,True
1.6784,16.0,5130.0,1172.0,3126.0,1046.0,34.43,-117.31,False
3.7917,36.0,2081.0,412.0,1931.0,373.0,37.47,-122.14,False
4.3553,42.0,2051.0,334.0,878.0,318.0,38.15,-121.36,True
2.6875,45.0,792.0,203.0,872.0,188.0,34.02,-118.21,False
3.1923,40.0,2344.0,571.0,1305.0,544.0,33.88,-118.12,True
3.0398,36.0,903.0,266.0,1068.0,251.0,33.98,-118.18,False
1.7188,17.0,1895.0,424.0,620.0,417.0,38.5,-121.47,False
2.785,32.0,701.0,182.0,489.0,168.0,38.41,-122.82,False
4.6852,34.0,2421.0,475.0,1232.0,454.0,34.23,-118.25,True
5.375,16.0,238.0,51.0,93.0,50.0,33.76,-117.84,True
4.4821,42.0,2993.0,512.0,1594.0,546.0,37.69,-122.48,True
6.6013,39.0,3819.0,594.0,1361.0,583.0,32.72,-117.24,True
4.9643,36.0,1254.0,229.0,629.0,245.0,34.21,-118.5,True
3.8421,37.0,2216.0,497.0,2445.0,506.0,33.72,-117.87,False
1.59,49.0,2051.0,500.0,1525.0,467.0,37.63,-121.0,False
4.4271,25.0,2587.0,512.0,1219.0,509.0,33.82,-118.32,True
2.2167,18.0,1165.0,334.0,1119.0,308.0,36.01,-120.12,False
6.8695,27.0,2535.0,389.0,1071.0,386.0,34.28,-118.49,True
3.4444,48.0,1124.0,231.0,783.0,223.0,33.98,-118.29,False
3.7292,37.0,452.0,109.0,184.0,59.0,34.13,-116.27,False
2.8775,13.0,2685.0,621.0,2474.0,573.0,36.57,-121.42,False
3.6937,33.0,1503.0,282.0,652.0,229.0,38.64,-121.39,False
2.5625,33.0,1547.0,372.0,1063.0,356.0,37.66,-122.08,False
2.5382,33.0,1817.0,441.0,1220.0,389.0,37.96,-122.34,False
3.1801,29.0,2470.0,560.0,1589.0,513.0,33.79,-117.99,True
3.2232,35.0,4174.0,847.0,2127.0,778.0,34.17,-117.29,False
4.2019,25.0,1026.0,288.0,1646.0,283.0,33.85,-117.93,False
3.2639,50.0,1183.0,246.0,851.0,231.0,34.03,-118.19,False
2.3438,34.0,786.0,341.0,1239.0,320.0,34.07,-118.27,False
10.8111,22.0,2898.0,335.0,1057.0,324.0,33.82,-117.81,True
1.75,50.0,340.0,74.0,235.0,83.0,40.81,-124.15,False
1.9952,36.0,2326.0,543.0,2073.0,494.0,33.9,-118.19,False
2.0066,16.0,2236.0,438.0,1361.0,393.0,37.2,-120.64,False
3.1691,42.0,1525.0,456.0,1688.0,432.0,34.1,-118.24,False
5.8369,19.0,3244.0,449.0,1174.0,454.0,38.48,-122.64,True
2.925,19.0,2497.0,494.0,748.0,442.0,38.55,-121.4,False
3.3006,17.0,3506.0,992.0,2104.0,893.0,33.83,-117.98,True
7.7382,38.0,3251.0,656.0,1251.0,593.0,34.07,-118.43,True
3.6875,44.0,647.0,142.0,457.0,143.0,34.04,-118.15,False
4.3359,47.0,2525.0,523.0,1514.0,498.0,34.14,-118.19,True
4.0694,16.0,1605.0,282.0,866.0,284.0,37.36,-120.63,False
3.225,37.0,1948.0,395.0,1163.0,379.0,33.96,-118.04,False
1.5069,32.0,1393.0,343.0,1282.0,336.0,35.88,-119.27,False
4.0481,7.0,2045.0,358.0,245.0,92.0,39.36,-120.23,False
3.7361,45.0,1570.0,328.0,1321.0,300.0,33.94,-118.2,False
3.6369,16.0,1244.0,242.0,696.0,236.0,38.33,-122.7,False
6.3256,15.0,3456.0,545.0,1527.0,535.0,37.54,-122.49,True
6.02,19.0,757.0,148.0,361.0,141.0,33.87,-118.37,True
2.3438,18.0,1511.0,315.0,1062.0,304.0,38.61,-121.48,False
2.7183,48.0,2105.0,592.0,1807.0,539.0,33.79,-118.2,True
3.1458,34.0,1629.0,318.0,900.0,282.0,32.81,-117.15,False
3.9698,15.0,1462.0,274.0,1002.0,271.0,32.58,-117.08,False
3.3375,32.0,1605.0,314.0,986.0,306.0,33.85,-117.9,True
3.2024,40.0,2434.0,477.0,1646.0,453.0,33.93,-118.3,False
1.6685,28.0,1585.0,412.0,1362.0,424.0,38.43,-122.7,False
3.8825,10.0,2974.0,588.0,1559.0,568.0,38.11,-121.28,False
7.0516,37.0,2204.0,428.0,807.0,410.0,33.62,-117.93,True
1.625,33.0,1509.0,352.0,1734.0,336.0,36.53,-119.29,False
4.075,28.0,7200.0,1281.0,3793.0,1238.0,34.38,-119.12,True
3.6486,29.0,2940.0,708.0,2175.0,684.0,33.89,-118.35,True
6.0298,23.0,2296.0,356.0,902.0,334.0,38.48,-122.72,True
1.8438,35.0,504.0,126.0,323.0,109.0,37.74,-122.18,False
5.5126,36.0,3215.0,529.0,1710.0,539.0,34.23,-118.56,True
2.101,21.0,1024.0,218.0,890.0,232.0,33.12,-115.51,False
6.0145,14.0,4242.0,746.0,1858.0,689.0,34.23,-118.87,True
4.0893,38.0,740.0,171.0,599.0,194.0,33.99,-118.42,True
2.1417,31.0,798.0,346.0,699.0,301.0,34.43,-119.83,True
1.4886,11.0,1976.0,548.0,1528.0,512.0,32.75,-117.1,False
1.9612,32.0,1025.0,259.0,874.0,236.0,35.37,-118.96,False
6.3835,31.0,1736.0,250.0,497.0,170.0,36.61,-121.95,True
7.8476,52.0,2673.0,349.0,876.0,338.0,37.73,-122.46,True
3.0221,28.0,3386.0,815.0,2240.0,737.0,34.2,-118.43,True
1.962,43.0,948.0,221.0,749.0,208.0,37.96,-121.27,False
6.4319,34.0,2319.0,334.0,941.0,356.0,33.95,-118.11,True
6.8677,25.0,1866.0,271.0,840.0,275.0,37.4,-121.84,True
1.5931,18.0,3631.0,913.0,3565.0,924.0,32.68,-115.5,False
1.8967,15.0,2342.0,535.0,1064.0,433.0,39.5,-123.34,False
2.9643,38.0,2158.0,582.0,1061.0,577.0,34.09,-118.36,True
3.8846,19.0,1596.0,295.0,1201.0,282.0,33.66,-116.21,False
5.2528,25.0,3075.0,564.0,1633.0,543.0,37.27,-121.98,True
4.8854,17.0,5509.0,866.0,2748.0,817.0,32.96,-116.99,True
2.2937,25.0,4984.0,1029.0,2414.0,961.0,36.31,-119.79,False
2.7361,21.0,2370.0,540.0,1488.0,554.0,34.86,-118.17,False
0.536,26.0,102.0,17.0,43.0,13.0,38.7,-122.52,False
2.3125,15.0,5907.0,1257.0,2310.0,1001.0,35.63,-118.41,False
1.2656,17.0,97.0,24.0,29.0,15.0,33.92,-114.67,False
4.3636,33.0,2970.0,547.0,1869.0,539.0,33.81,-118.0,True
2.5389,47.0,2518.0,501.0,1308.0,471.0,38.54,-121.44,False
6.7962,4.0,3345.0,552.0,1525.0,539.0,33.67,-117.8,True
4.2448,4.0,2058.0,366.0,933.0,316.0,38.11,-121.26,False
2.3967,38.0,1750.0,411.0,1398.0,409.0,34.19,-118.15,False
1.901,32.0,2197.0,623.0,1784.0,599.0,32.72,-117.13,False
2.4519,25.0,1205.0,260.0,608.0,272.0,37.95,-122.02,True
2.4672,37.0,1189.0,377.0,645.0,377.0,32.75,-117.25,True
3.2415,32.0,3771.0,741.0,1786.0,721.0,38.44,-122.67,False
3.2857,37.0,1527.0,331.0,1504.0,324.0,34.12,-117.99,False
1.5143,34.0,5218.0,1576.0,3538.0,1371.0,34.02,-118.35,False
1.7794,52.0,2995.0,555.0,1392.0,503.0,37.97,-121.29,False
4.7569,37.0,1339.0,258.0,706.0,238.0,34.06,-118.14,True
5.1299,16.0,4702.0,806.0,2529.0,814.0,33.69,-117.78,True
1.583,19.0,4845.0,1609.0,3751.0,1539.0,34.07,-118.45,True
3.1731,46.0,1217.0,322.0,662.0,305.0,33.99,-118.34,False
2.0372,35.0,2129.0,614.0,2376.0,618.0,33.95,-118.21,False
1.7938,41.0,2114.0,612.0,2357.0,529.0,33.79,-118.19,False
4.5972,19.0,4641.0,994.0,1334.0,474.0,34.21,-117.12,False
2.0,25.0,980.0,276.0,896.0,245.0,34.65,-120.45,False
5.5771,27.0,3039.0,606.0,1421.0,564.0,33.88,-118.38,True
2.5096,33.0,1076.0,222.0,656.0,236.0,40.78,-124.18,False
3.2845,16.0,2270.0,488.0,709.0,489.0,33.61,-117.75,True
2.5474,13.0,2267.0,601.0,756.0,276.0,35.47,-118.61,False
2.0074,27.0,990.0,238.0,592.0,225.0,39.15,-123.2,False
4.9103,4.0,2487.0,440.0,1545.0,452.0,38.25,-121.98,False
5.966,48.0,592.0,122.0,340.0,143.0,37.69,-122.32,True
4.8854,30.0,1336.0,239.0,905.0,253.0,34.04,-117.93,False
3.055,37.0,742.0,151.0,729.0,144.0,33.92,-118.28,False
11.1228,17.0,2971.0,350.0,1180.0,346.0,33.83,-117.8,True
3.1897,36.0,1047.0,227.0,975.0,239.0,33.9,-118.05,False
3.475,11.0,3213.0,634.0,1975.0,579.0,33.03,-116.9,False
4.5221,36.0,806.0,147.0,446.0,153.0,34.11,-117.89,False
5.5519,35.0,2605.0,410.0,1110.0,406.0,36.6,-121.91,True
3.925,52.0,2012.0,458.0,1314.0,434.0,34.13,-118.19,True
4.8717,27.0,3467.0,545.0,1798.0,493.0,34.26,-118.74,True
2.8906,11.0,586.0,125.0,317.0,74.0,34.61,-120.09,False
4.9861,52.0,1400.0,217.0,522.0,227.0,37.44,-122.15,True
4.125,9.0,2802.0,471.0,1155.0,421.0,33.52,-116.96,True
6.0661,24.0,4165.0,646.0,2194.0,658.0,34.27,-119.17,True
7.672,42.0,1293.0,214.0,459.0,217.0,34.15,-118.43,True
9.8144,35.0,1447.0,205.0,619.0,206.0,37.35,-122.07,True
3.1439,40.0,2878.0,592.0,1444.0,564.0,36.67,-121.66,True
3.1786,35.0,1477.0,264.0,852.0,279.0,32.7,-117.08,False
5.5205,14.0,5094.0,729.0,1974.0,705.0,38.8,-121.25,True
2.625,13.0,1722.0,325.0,712.0,269.0,37.29,-119.6,False
3.7261,7.0,1761.0,309.0,974.0,308.0,36.7,-119.57,False
6.2987,23.0,1915.0,277.0,724.0,267.0,34.48,-119.85,True
4.3403,38.0,1267.0,340.0,442.0,250.0,32.77,-117.28,True
0.76,10.0,875.0,348.0,546.0,330.0,37.81,-122.27,False
2.8859,44.0,892.0,139.0,440.0,159.0,33.91,-118.26,False
2.8622,26.0,2737.0,614.0,1877.0,606.0,33.79,-117.92,True
2.085,9.0,1931.0,472.0,1628.0,445.0,32.71,-117.1,False
6.6605,29.0,2465.0,327.0,859.0,315.0,38.03,-121.25,True
2.3125,44.0,1729.0,414.0,1240.0,393.0,37.78,-122.21,False
2.8631,20.0,2183.0,534.0,999.0,496.0,32.79,-117.09,False
4.7813,17.0,2649.0,386.0,1057.0,362.0,34.9,-120.37,True
2.5872,15.0,2919.0,592.0,1130.0,579.0,33.23,-117.33,False
2.1731,29.0,1638.0,323.0,942.0,322.0,36.29,-119.12,False
4.25,43.0,821.0,149.0,370.0,135.0,37.37,-121.83,True
3.65,22.0,2987.0,563.0,1420.0,540.0,37.96,-121.98,True
3.275,34.0,2424.0,468.0,1293.0,444.0,33.93,-118.01,True
2.3681,39.0,1467.0,381.0,1404.0,374.0,34.43,-119.67,True
3.9156,23.0,5495.0,1141.0,2873.0,1004.0,33.85,-118.03,True
3.2188,36.0,2147.0,416.0,1011.0,392.0,33.85,-117.93,True
