median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
3.6827,34.0,2921.0,641.0,1541.0,562.0,34.12,-118.08,True
3.1392,52.0,2951.0,647.0,1448.0,591.0,37.78,-122.47,True
2.0437,36.0,3005.0,771.0,2054.0,758.0,34.04,-118.38,True
3.9583,19.0,6755.0,1443.0,4205.0,1395.0,34.31,-118.42,False
3.5104,29.0,5055.0,1036.0,410.0,191.0,34.3,-116.99,False
2.9784,35.0,1113.0,236.0,681.0,246.0,32.78,-116.97,False
2.1418,13.0,3641.0,897.0,1737.0,788.0,37.32,-120.48,False
2.6591,33.0,1523.0,391.0,753.0,298.0,34.11,-118.18,True
3.6687,48.0,409.0,86.0,148.0,70.0,37.74,-122.41,True
2.375,33.0,349.0,124.0,460.0,83.0,34.02,-117.96,False
3.2312,38.0,2462.0,553.0,1843.0,538.0,34.08,-118.07,True
5.7535,18.0,4172.0,806.0,3226.0,790.0,37.66,-122.47,True
1.9342,32.0,2293.0,466.0,1538.0,468.0,36.39,-119.31,False
3.1736,26.0,3106.0,603.0,1396.0,576.0,34.17,-117.28,False
4.3553,42.0,2051.0,334.0,878.0,318.0,38.15,-121.36,True
4.1917,26.0,2636.0,468.0,1416.0,485.0,35.77,-119.23,False
6.1278,29.0,1048.0,150.0,455.0,152.0,37.71,-122.48,True
1.9444,23.0,3497.0,887.0,2467.0,816.0,37.61,-120.96,False
2.7266,37.0,1583.0,392.0,1776.0,377.0,34.03,-118.2,False
15.0001,34.0,5586.0,674.0,1871.0,636.0,33.76,-118.34,True
2.4135,52.0,1770.0,435.0,1848.0,439.0,34.07,-118.21,False
1.875,39.0,2004.0,633.0,3050.0,621.0,34.02,-118.27,False
2.5125,52.0,1560.0,451.0,700.0,419.0,37.97,-122.53,True
2.1062,21.0,2707.0,675.0,1742.0,626.0,34.09,-117.94,False
3.9329,17.0,3064.0,588.0,1704.0,590.0,38.45,-122.74,False
6.4963,6.0,16222.0,2309.0,6700.0,2080.0,34.24,-118.77,True
4.6406,34.0,1069.0,217.0,601.0,212.0,33.87,-118.34,True
5.0849,18.0,2933.0,481.0,1279.0,443.0,38.24,-122.61,True
5.159,18.0,1920.0,333.0,890.0,323.0,34.14,-117.2,False
4.2647,26.0,3364.0,570.0,1806.0,566.0,38.0,-121.85,False
4.1838,44.0,3042.0,697.0,335.0,115.0,37.25,-119.21,False
4.1563,20.0,1577.0,363.0,764.0,333.0,33.47,-117.7,True
4.065,6.0,1771.0,293.0,935.0,279.0,33.82,-117.08,False
3.2386,16.0,1006.0,212.0,515.0,200.0,36.33,-119.78,False
4.5022,2.0,4860.0,1193.0,2332.0,1073.0,33.65,-117.59,False
2.5643,37.0,1534.0,315.0,1147.0,322.0,38.62,-121.45,False
1.5909,27.0,1513.0,314.0,1071.0,284.0,36.31,-119.64,False
3.1062,11.0,3737.0,757.0,2212.0,727.0,33.23,-117.34,False
3.6475,47.0,2530.0,565.0,1262.0,509.0,33.99,-118.04,True
3.3816,52.0,1207.0,302.0,1008.0,269.0,37.75,-122.42,True
4.1993,23.0,2191.0,415.0,959.0,361.0,38.5,-122.47,True
1.4896,17.0,1483.0,284.0,481.0,211.0,39.55,-121.19,False
1.4917,35.0,1562.0,403.0,1587.0,406.0,33.93,-118.26,False
1.3333,19.0,902.0,284.0,414.0,272.0,34.03,-118.48,True
5.195,23.0,2949.0,473.0,1671.0,477.0,33.86,-117.6,False
3.5761,43.0,1833.0,355.0,786.0,334.0,34.1,-118.06,True
4.0911,19.0,3203.0,708.0,1761.0,667.0,33.88,-118.11,True
5.6163,27.0,2287.0,353.0,1140.0,351.0,33.83,-117.87,True
3.3966,20.0,2451.0,475.0,1785.0,456.0,33.98,-117.48,False
3.6,32.0,1444.0,317.0,1177.0,311.0,34.23,-118.37,False
3.0212,31.0,4267.0,1070.0,3176.0,1071.0,34.03,-118.13,True
4.3438,16.0,1717.0,277.0,903.0,289.0,36.3,-119.79,False
2.8194,9.0,5927.0,1269.0,3369.0,1176.0,38.89,-121.32,False
3.8333,48.0,1408.0,295.0,891.0,269.0,37.76,-122.5,True
1.9362,33.0,2143.0,488.0,1732.0,509.0,35.6,-119.34,False
11.2093,42.0,777.0,102.0,284.0,113.0,34.17,-118.43,True
3.1908,16.0,2790.0,624.0,1386.0,636.0,38.54,-121.72,True
3.7614,52.0,1001.0,191.0,425.0,184.0,36.62,-121.92,True
3.6923,28.0,2213.0,390.0,1096.0,378.0,40.54,-122.37,False
6.3955,25.0,4229.0,601.0,1634.0,574.0,32.85,-117.23,True
2.7708,43.0,977.0,266.0,1084.0,259.0,34.05,-118.19,False
3.1953,15.0,3045.0,689.0,1340.0,588.0,36.8,-119.72,False
5.5696,17.0,1149.0,182.0,702.0,192.0,33.15,-117.14,False
3.7562,17.0,2761.0,501.0,1128.0,482.0,38.64,-121.34,False
2.6364,39.0,3375.0,659.0,1388.0,631.0,37.98,-121.3,False
3.0856,49.0,1104.0,266.0,668.0,297.0,34.04,-118.35,False
2.0136,13.0,4460.0,925.0,2225.0,840.0,34.49,-117.17,False
5.1893,34.0,2807.0,487.0,1152.0,445.0,37.76,-122.47,True
3.6019,20.0,4374.0,1311.0,2165.0,1185.0,34.03,-118.41,True
2.3657,19.0,2611.0,503.0,1185.0,483.0,40.09,-122.08,False
2.3029,45.0,2612.0,664.0,3117.0,584.0,34.18,-118.15,False
4.5075,39.0,3996.0,793.0,1744.0,761.0,37.51,-122.27,True
3.0905,12.0,7653.0,1578.0,3628.0,1494.0,39.78,-121.86,False
3.4375,17.0,748.0,184.0,412.0,180.0,37.4,-122.09,True
4.7,25.0,2990.0,450.0,1335.0,434.0,38.24,-122.61,True
2.0134,35.0,2695.0,748.0,2935.0,706.0,33.91,-118.19,False
5.9596,43.0,1394.0,321.0,552.0,296.0,33.9,-118.42,True
1.4497,25.0,2345.0,852.0,2860.0,862.0,34.09,-118.3,True
4.2361,31.0,1340.0,235.0,1336.0,270.0,37.28,-121.82,False
3.0515,21.0,6911.0,1341.0,3967.0,1297.0,37.31,-120.44,False
2.1763,19.0,557.0,216.0,673.0,212.0,34.15,-118.12,False
5.6482,35.0,1651.0,269.0,707.0,252.0,33.9,-118.37,True
6.1648,35.0,1018.0,169.0,484.0,174.0,37.25,-121.96,True
3.2426,26.0,3239.0,647.0,1529.0,590.0,34.24,-118.58,True
6.9081,18.0,6205.0,821.0,2311.0,756.0,38.09,-122.61,True
6.3719,26.0,2754.0,402.0,1128.0,395.0,37.6,-122.41,True
2.5562,42.0,1756.0,465.0,2184.0,422.0,37.87,-122.25,True
4.4565,5.0,1975.0,520.0,861.0,440.0,37.25,-121.81,False
4.2039,11.0,1290.0,197.0,881.0,191.0,37.19,-121.74,True
3.8398,32.0,3190.0,568.0,1614.0,512.0,34.12,-117.37,False
1.9787,39.0,2806.0,662.0,1659.0,638.0,38.68,-121.78,False
3.7546,28.0,3264.0,576.0,1512.0,567.0,37.8,-121.2,False
2.6033,52.0,1503.0,298.0,690.0,275.0,37.84,-122.27,False
3.1103,20.0,1145.0,198.0,431.0,173.0,37.32,-121.95,True
4.45,15.0,7803.0,1603.0,2957.0,1546.0,37.93,-122.05,True
4.6389,34.0,1654.0,285.0,905.0,292.0,33.8,-117.95,True
8.2953,11.0,2630.0,327.0,1256.0,352.0,33.66,-117.69,True
5.7204,15.0,1848.0,280.0,786.0,282.0,38.37,-122.65,True
2.5284,44.0,1574.0,390.0,1323.0,404.0,34.05,-118.33,True
5.6999,21.0,1798.0,399.0,837.0,410.0,37.38,-122.06,True
5.0164,13.0,3995.0,605.0,1969.0,607.0,37.98,-121.82,False
14.4219,52.0,1659.0,191.0,519.0,201.0,37.56,-122.35,True
3.7857,5.0,1688.0,430.0,857.0,402.0,33.66,-117.84,True
5.5423,14.0,7876.0,1253.0,3699.0,1162.0,34.15,-117.8,True
1.6111,13.0,335.0,89.0,247.0,77.0,37.8,-121.22,False
4.2917,17.0,762.0,138.0,322.0,139.0,40.2,-122.23,False
4.0985,43.0,2373.0,481.0,1247.0,454.0,37.75,-122.5,True
4.9103,4.0,2487.0,440.0,1545.0,452.0,38.25,-121.98,False
2.6014,36.0,1156.0,309.0,521.0,304.0,34.43,-119.72,True
7.1754,52.0,2318.0,328.0,779.0,312.0,37.9,-122.28,True
6.7978,24.0,1219.0,177.0,610.0,185.0,33.99,-117.95,True
1.8245,22.0,2447.0,556.0,1157.0,556.0,39.76,-121.6,False
7.1831,18.0,808.0,136.0,420.0,145.0,37.19,-122.1,True
4.105,16.0,5203.0,898.0,2515.0,862.0,32.83,-116.91,False
1.0539,30.0,1385.0,518.0,1730.0,472.0,34.01,-118.29,False
4.0,13.0,2132.0,425.0,1345.0,432.0,32.68,-117.04,False
4.2227,30.0,4114.0,743.0,1994.0,722.0,38.01,-121.89,False
2.136,8.0,2517.0,632.0,1686.0,613.0,32.81,-116.94,False
5.2898,25.0,6964.0,1066.0,3240.0,1036.0,33.86,-117.56,False
2.475,40.0,1292.0,271.0,504.0,230.0,36.62,-121.91,True
2.0469,19.0,3244.0,776.0,1463.0,710.0,36.8,-119.84,False
4.3631,43.0,2322.0,418.0,1106.0,433.0,34.2,-118.33,True
3.099,42.0,1594.0,369.0,952.0,362.0,34.01,-118.42,True
3.7991,21.0,795.0,163.0,414.0,162.0,38.37,-122.78,False
2.8203,24.0,2314.0,468.0,1549.0,463.0,35.05,-120.48,False
3.9732,35.0,2129.0,382.0,1044.0,350.0,32.8,-117.13,False
2.8728,8.0,3405.0,961.0,1742.0,918.0,32.91,-117.12,False
3.5484,23.0,2578.0,665.0,989.0,622.0,32.79,-117.23,True
4.7188,29.0,866.0,138.0,341.0,133.0,37.95,-122.04,True
4.25,44.0,1387.0,280.0,984.0,302.0,33.8,-118.21,False
3.8667,32.0,3756.0,662.0,1611.0,598.0,32.79,-116.98,True
6.0196,35.0,1855.0,345.0,985.0,329.0,37.27,-121.93,True
2.3224,18.0,2609.0,721.0,2221.0,703.0,34.06,-118.11,True
7.333,23.0,2234.0,270.0,854.0,286.0,37.68,-121.88,True
3.9844,18.0,1404.0,226.0,754.0,229.0,36.6,-119.46,False
4.0238,19.0,2372.0,394.0,1142.0,365.0,37.02,-121.51,True
1.9205,40.0,1146.0,323.0,1354.0,321.0,34.05,-118.2,False
3.8247,33.0,3910.0,838.0,2097.0,810.0,34.21,-118.55,True
4.8889,5.0,2987.0,457.0,1821.0,485.0,34.11,-117.39,False
6.5861,26.0,5591.0,934.0,2824.0,939.0,33.82,-118.33,True
1.3167,49.0,969.0,229.0,599.0,195.0,37.94,-122.37,False
7.2392,31.0,4624.0,624.0,1852.0,635.0,33.77,-117.81,True
3.5082,11.0,9053.0,2193.0,7096.0,2038.0,34.24,-118.45,False
3.8073,14.0,1978.0,424.0,1085.0,387.0,32.82,-116.91,False
9.5862,27.0,6039.0,780.0,2181.0,761.0,37.85,-122.04,True
4.0125,52.0,1759.0,387.0,980.0,402.0,34.42,-119.72,True
3.5,7.0,2081.0,657.0,1456.0,535.0,34.21,-118.46,True
1.8894,39.0,915.0,199.0,580.0,175.0,36.04,-119.4,False
2.8365,34.0,2364.0,557.0,1517.0,516.0,37.79,-122.21,False
2.7321,28.0,1049.0,235.0,705.0,208.0,36.85,-121.79,False
2.3182,25.0,3040.0,831.0,1580.0,735.0,33.98,-118.04,True
2.0455,21.0,2628.0,494.0,1364.0,468.0,39.48,-121.52,False
6.4242,12.0,4235.0,735.0,1798.0,683.0,33.86,-118.38,True
3.5365,22.0,1283.0,256.0,3082.0,239.0,37.88,-121.17,False
2.8701,26.0,2221.0,662.0,1998.0,603.0,34.2,-118.53,True
3.4013,35.0,1225.0,228.0,720.0,231.0,34.23,-118.43,False
2.3099,13.0,2109.0,477.0,1108.0,466.0,37.32,-120.51,False
3.35,25.0,1459.0,362.0,1150.0,354.0,33.88,-118.35,True
1.645,10.0,1145.0,293.0,726.0,251.0,34.13,-117.23,False
3.7222,30.0,3115.0,625.0,1444.0,568.0,37.69,-122.1,True
8.1117,8.0,4874.0,627.0,2070.0,619.0,33.88,-117.77,True
2.2754,23.0,3832.0,774.0,2435.0,747.0,39.0,-122.13,False
4.6146,21.0,4342.0,783.0,2172.0,789.0,37.57,-121.97,True
3.6442,43.0,1220.0,222.0,729.0,230.0,34.22,-118.4,True
8.4952,16.0,2956.0,393.0,1379.0,429.0,33.8,-118.02,True
2.7058,28.0,6128.0,1963.0,3586.0,1815.0,34.0,-118.43,True
3.3977,45.0,1327.0,271.0,1069.0,284.0,34.09,-118.17,False
6.6207,16.0,3491.0,502.0,1496.0,509.0,33.84,-117.75,True
2.2292,5.0,2899.0,745.0,1593.0,633.0,37.51,-120.85,False
10.7058,52.0,2488.0,281.0,805.0,295.0,37.79,-122.49,True
5.3269,19.0,256.0,34.0,101.0,28.0,34.02,-117.53,True
6.7962,4.0,3345.0,552.0,1525.0,539.0,33.67,-117.8,True
1.2668,27.0,1245.0,471.0,653.0,451.0,32.72,-117.16,True
1.6286,42.0,1705.0,418.0,905.0,393.0,35.42,-119.03,False
4.207,42.0,4091.0,757.0,1861.0,771.0,37.64,-122.43,True
4.9375,12.0,1906.0,351.0,802.0,319.0,37.69,-121.82,True
1.5076,24.0,2404.0,819.0,1566.0,753.0,33.77,-118.2,False
5.3836,33.0,1582.0,256.0,771.0,240.0,33.88,-117.89,True
5.9346,27.0,1469.0,216.0,578.0,219.0,37.94,-121.95,True
3.443,18.0,8076.0,1789.0,5325.0,1707.0,33.99,-117.9,False
4.025,24.0,2749.0,498.0,1367.0,460.0,33.81,-117.95,True
4.7875,19.0,3430.0,601.0,1817.0,571.0,34.76,-118.28,False
6.68,10.0,2829.0,394.0,1510.0,386.0,37.33,-121.78,True
4.0767,5.0,5526.0,1102.0,3207.0,1012.0,38.03,-121.95,False
4.6923,39.0,3184.0,593.0,1188.0,572.0,38.53,-121.5,True
8.176,18.0,3674.0,577.0,1590.0,550.0,34.26,-118.53,True
1.4301,47.0,2438.0,804.0,1148.0,747.0,38.57,-121.48,False
3.8589,16.0,1496.0,298.0,778.0,284.0,38.36,-123.02,True
3.8586,45.0,1816.0,398.0,1524.0,388.0,33.81,-118.21,False
3.7143,49.0,1141.0,239.0,505.0,184.0,38.53,-122.94,False
5.4223,52.0,3158.0,459.0,1229.0,444.0,34.16,-118.11,True
4.6833,17.0,2864.0,487.0,1482.0,547.0,38.26,-122.61,True
2.2368,38.0,1400.0,376.0,1139.0,315.0,34.03,-118.36,False
3.599,18.0,2814.0,539.0,1439.0,493.0,33.74,-117.97,True
5.1654,41.0,733.0,155.0,652.0,140.0,37.48,-122.2,True
3.8792,22.0,1391.0,338.0,810.0,295.0,33.8,-118.07,True
4.1033,28.0,3428.0,753.0,1753.0,729.0,37.27,-121.93,True
3.3724,16.0,3077.0,628.0,1479.0,536.0,35.94,-121.0,False
3.4514,11.0,640.0,134.0,268.0,90.0,38.89,-122.83,False
6.1142,35.0,1491.0,295.0,779.0,309.0,34.19,-118.46,True
3.8625,31.0,1634.0,370.0,939.0,332.0,37.06,-122.07,True
5.1966,15.0,2153.0,345.0,979.0,335.0,38.34,-122.63,True
1.2412,36.0,787.0,420.0,1506.0,360.0,34.09,-118.31,True
2.6205,27.0,2863.0,711.0,930.0,533.0,35.35,-120.84,True
3.4643,36.0,666.0,132.0,366.0,134.0,37.71,-122.16,False
2.6071,26.0,1340.0,255.0,662.0,239.0,39.44,-121.53,False
4.6442,36.0,2966.0,527.0,1231.0,482.0,34.11,-118.09,True
2.1875,19.0,1872.0,489.0,1859.0,446.0,33.21,-117.24,False
7.9135,21.0,2775.0,389.0,856.0,350.0,37.25,-121.97,True
2.6452,18.0,2968.0,656.0,1149.0,581.0,32.73,-117.07,False
3.9464,50.0,1993.0,410.0,1009.0,374.0,37.76,-122.5,True
6.1426,17.0,889.0,131.0,439.0,141.0,34.23,-117.41,False
4.0129,17.0,1165.0,278.0,598.0,287.0,37.34,-122.03,True
2.4952,32.0,3241.0,895.0,1592.0,810.0,34.1,-117.72,True
3.4028,33.0,919.0,208.0,724.0,235.0,33.93,-117.47,False
2.0893,20.0,1667.0,469.0,1292.0,445.0,32.75,-117.11,False
1.5633,41.0,2901.0,689.0,1426.0,632.0,39.74,-121.85,False
6.6772,13.0,5341.0,773.0,2288.0,724.0,34.68,-118.17,True
3.8235,47.0,2512.0,461.0,1082.0,426.0,33.98,-118.35,True
2.1061,32.0,1273.0,344.0,1148.0,368.0,34.06,-118.11,True
3.9868,17.0,1082.0,291.0,598.0,281.0,33.87,-118.36,True
9.6465,5.0,5429.0,665.0,2315.0,687.0,34.21,-118.65,True
4.0435,9.0,2589.0,482.0,1050.0,374.0,38.76,-122.51,False
4.6111,45.0,2019.0,394.0,1549.0,377.0,33.84,-117.92,True
2.6439,27.0,2083.0,444.0,1462.0,479.0,37.41,-120.63,False
3.1691,45.0,2019.0,394.0,1104.0,407.0,38.9,-121.29,False
3.1662,7.0,6837.0,1417.0,3468.0,1405.0,38.48,-122.79,True
4.1312,35.0,2400.0,398.0,1218.0,408.0,33.93,-118.02,True
6.1401,23.0,3588.0,577.0,1695.0,569.0,33.61,-117.67,True
2.1518,44.0,1960.0,393.0,1286.0,381.0,36.73,-119.77,False
1.4896,39.0,1573.0,418.0,1258.0,359.0,34.11,-117.28,False
7.0778,26.0,3343.0,455.0,1429.0,457.0,33.99,-117.98,True
2.5096,33.0,1076.0,222.0,656.0,236.0,40.78,-124.18,False
2.8967,47.0,1275.0,275.0,844.0,273.0,37.94,-122.35,False
4.4107,23.0,4166.0,756.0,2082.0,743.0,34.42,-118.49,True
2.7411,14.0,360.0,124.0,134.0,84.0,37.3,-121.87,False
4.9044,24.0,1240.0,296.0,513.0,254.0,33.72,-118.07,True
4.9844,29.0,2671.0,437.0,1484.0,445.0,34.11,-117.83,True
3.5739,45.0,2324.0,397.0,968.0,384.0,37.77,-122.16,False
3.6,37.0,796.0,175.0,740.0,183.0,33.9,-118.1,False
2.1563,36.0,1432.0,269.0,836.0,237.0,36.69,-119.69,False
3.4609,14.0,3545.0,702.0,946.0,411.0,38.48,-120.56,False
4.0833,18.0,473.0,115.0,88.0,41.0,37.85,-119.93,False
3.6895,14.0,4721.0,999.0,2648.0,888.0,37.12,-121.65,True
2.239,37.0,2115.0,580.0,2842.0,572.0,34.03,-118.18,False
3.3456,37.0,641.0,129.0,458.0,142.0,36.67,-121.7,True
4.0679,24.0,2558.0,423.0,1149.0,403.0,38.91,-121.11,True
2.2981,26.0,2141.0,597.0,2038.0,585.0,33.76,-118.01,False
4.7679,36.0,1044.0,200.0,982.0,205.0,34.04,-117.95,False
5.8686,15.0,2052.0,405.0,1380.0,409.0,37.38,-121.86,True
5.5418,36.0,2415.0,394.0,1215.0,413.0,34.17,-118.07,True
1.3062,10.0,2380.0,843.0,1245.0,789.0,37.78,-122.43,True
7.0516,37.0,2204.0,428.0,807.0,410.0,33.62,-117.93,True
8.1872,52.0,3051.0,381.0,1005.0,369.0,37.82,-122.23,True
3.5682,23.0,1808.0,408.0,539.0,300.0,33.61,-117.92,True
1.8,5.0,187.0,49.0,207.0,51.0,33.75,-117.86,False
5.5,16.0,2429.0,387.0,1293.0,363.0,37.27,-121.84,True
4.5347,12.0,3174.0,520.0,1590.0,488.0,36.93,-119.88,False
3.6458,35.0,1362.0,243.0,698.0,255.0,32.79,-117.13,False
4.5547,10.0,2198.0,368.0,1645.0,350.0,32.57,-117.09,False
3.8906,46.0,2822.0,525.0,1434.0,520.0,34.09,-118.1,True
4.5313,38.0,1839.0,287.0,685.0,276.0,38.59,-121.38,True
3.0083,18.0,3405.0,831.0,3001.0,795.0,34.23,-118.39,True
4.5,36.0,3679.0,613.0,1366.0,581.0,37.66,-121.01,False
2.5833,35.0,908.0,226.0,667.0,203.0,34.1,-117.46,False
4.5553,37.0,1507.0,242.0,632.0,253.0,37.71,-122.16,True
3.5735,16.0,1453.0,299.0,904.0,286.0,39.79,-121.97,False
1.4866,39.0,1181.0,310.0,901.0,281.0,37.78,-122.44,True
2.8406,34.0,5871.0,1914.0,2689.0,1789.0,37.81,-122.26,True
4.2062,35.0,782.0,153.0,499.0,163.0,34.09,-117.93,False
3.25,52.0,2465.0,611.0,1433.0,570.0,34.13,-118.21,True
2.0329,30.0,2074.0,533.0,1311.0,531.0,33.74,-118.29,True
2.9688,43.0,1716.0,402.0,1343.0,386.0,34.08,-118.08,True
6.7957,10.0,5149.0,851.0,2177.0,783.0,33.13,-116.97,True
3.3583,19.0,541.0,104.0,457.0,106.0,32.87,-115.49,False
3.0917,38.0,1035.0,247.0,599.0,224.0,37.67,-122.11,False
4.2212,52.0,2019.0,418.0,999.0,448.0,37.74,-122.42,True
3.0682,39.0,2003.0,500.0,1109.0,464.0,37.8,-122.21,False
2.1176,31.0,6814.0,1714.0,2628.0,1341.0,33.81,-116.54,False
2.32,7.0,6225.0,1683.0,5410.0,1580.0,33.15,-117.18,False
3.3438,50.0,187.0,33.0,130.0,35.0,34.27,-118.85,True
5.795,22.0,3577.0,553.0,1371.0,501.0,38.32,-122.53,True
4.3056,39.0,2889.0,517.0,1351.0,489.0,38.2,-122.66,True
4.1169,23.0,3942.0,748.0,1679.0,711.0,33.81,-118.31,True
3.0398,31.0,3881.0,909.0,1535.0,846.0,34.15,-118.4,True
1.9718,46.0,1480.0,358.0,1511.0,348.0,34.05,-117.75,False
6.2162,16.0,3114.0,463.0,1641.0,469.0,33.71,-117.79,True
6.8333,6.0,3694.0,574.0,1554.0,527.0,37.2,-121.83,True
4.5795,43.0,1408.0,246.0,651.0,240.0,34.01,-118.44,True
2.2551,10.0,1588.0,333.0,585.0,254.0,39.11,-122.89,False
6.0145,14.0,4242.0,746.0,1858.0,689.0,34.23,-118.87,True
3.5667,28.0,3333.0,752.0,2026.0,722.0,33.88,-117.87,True
3.3713,35.0,1788.0,378.0,777.0,374.0,32.79,-117.19,True
3.1944,32.0,1613.0,361.0,1283.0,404.0,34.09,-118.01,True
3.2813,45.0,1270.0,242.0,598.0,214.0,36.8,-119.99,False
2.6328,11.0,3605.0,880.0,3637.0,873.0,33.89,-118.17,False
4.8403,28.0,2414.0,415.0,1106.0,453.0,37.55,-121.99,True
2.4375,49.0,1320.0,309.0,1405.0,328.0,34.08,-118.2,False
6.6031,19.0,1721.0,290.0,571.0,278.0,34.15,-118.16,True
2.8417,45.0,3032.0,631.0,1341.0,597.0,38.55,-121.51,False
4.6357,4.0,23915.0,4135.0,10877.0,3958.0,33.15,-117.27,True
3.8068,52.0,176.0,50.0,88.0,46.0,37.88,-122.52,True
3.6742,24.0,3983.0,1126.0,2645.0,1072.0,37.4,-122.09,True
2.7697,38.0,2080.0,388.0,995.0,380.0,38.52,-121.44,False
2.8903,31.0,6555.0,1571.0,2962.0,1464.0,37.98,-122.52,True
5.1788,34.0,737.0,140.0,362.0,138.0,36.55,-121.59,True
2.1477,27.0,1575.0,321.0,1063.0,317.0,36.05,-119.12,False
2.29,50.0,1407.0,401.0,1526.0,385.0,34.05,-118.2,False
5.0285,9.0,2167.0,370.0,1290.0,351.0,38.04,-121.36,False
3.1719,42.0,465.0,93.0,256.0,93.0,37.88,-121.26,False
5.878,39.0,2794.0,444.0,1319.0,441.0,33.82,-118.37,True
2.4821,33.0,1201.0,340.0,1482.0,334.0,33.96,-118.15,False
4.1615,28.0,1579.0,339.0,1252.0,353.0,37.37,-121.84,True
2.3333,44.0,1463.0,312.0,940.0,312.0,33.94,-118.25,False
1.4167,25.0,1582.0,780.0,2390.0,719.0,34.04,-118.28,True
1.7167,24.0,1107.0,261.0,768.0,205.0,39.1,-121.59,False
4.2132,36.0,1722.0,320.0,794.0,322.0,34.11,-118.01,True
5.5871,52.0,2756.0,542.0,971.0,510.0,34.08,-118.34,True
6.3314,27.0,3966.0,577.0,1657.0,611.0,38.01,-122.55,True
1.7986,32.0,755.0,205.0,681.0,207.0,36.68,-119.73,False
2.9083,14.0,1120.0,319.0,982.0,307.0,33.76,-118.0,False
4.5606,31.0,2809.0,666.0,1316.0,633.0,33.71,-118.29,True
2.8458,52.0,2250.0,566.0,1051.0,562.0,37.76,-122.43,True
4.0972,24.0,3924.0,1142.0,7174.0,950.0,37.43,-122.17,True
5.0526,36.0,2752.0,459.0,1211.0,452.0,33.95,-118.12,True
2.2206,50.0,772.0,194.0,606.0,167.0,36.73,-119.81,False
