median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
3.7143,49,1141,239,505,184,38.53,-122.94,False
5.4223,52,3158,459,1229,444,34.16,-118.11,True
4.6833,17,2864,487,1482,547,38.26,-122.61,True
2.2368,38,1400,376,1139,315,34.03,-118.36,False
3.599,18,2814,539,1439,493,33.74,-117.97,True
5.1654,41,733,155,652,140,37.48,-122.2,True
3.8792,22,1391,338,810,295,33.8,-118.07,True
4.1033,28,3428,753,1753,729,37.27,-121.93,True
3.3724,16,3077,628,1479,536,35.94,-121.0,False
3.4514,11,640,134,268,90,38.89,-122.83,False
6.1142,35,1491,295,779,309,34.19,-118.46,True
3.8625,31,1634,370,939,332,37.06,-122.07,True
5.1966,15,2153,345,979,335,38.34,-122.63,True
1.2412,36,787,420,1506,360,34.09,-118.31,True
2.6205,27,2863,711,930,533,35.35,-120.84,True
3.4643,36,666,132,366,134,37.71,-122.16,False
2.6071,26,1340,255,662,239,39.44,-121.53,False
4.6442,36,2966,527,1231,482,34.11,-118.09,True
2.1875,19,1872,489,1859,446,33.21,-117.24,False
7.9135,21,2775,389,856,350,37.25,-121.97,True
2.6452,18,2968,656,1149,581,32.73,-117.07,False
3.9464,50,1993,410,1009,374,37.76,-122.5,True
6.1426,17,889,131,439,141,34.23,-117.41,False
4.0129,17,1165,278,598,287,37.34,-122.03,True
2.4952,32,3241,895,1592,810,34.1,-117.72,True
3.4028,33,919,208,724,235,33.93,-117.47,False
2.0893,20,1667,469,1292,445,32.75,-117.11,False
1.5633,41,2901,689,1426,632,39.74,-121.85,False
6.6772,13,5341,773,2288,724,34.68,-118.17,True
3.8235,47,2512,461,1082,426,33.98,-118.35,True
2.1061,32,1273,344,1148,368,34.06,-118.11,True
3.9868,17,1082,291,598,281,33.87,-118.36,True
9.6465,5,5429,665,2315,687,34.21,-118.65,True
4.0435,9,2589,482,1050,374,38.76,-122.51,False
4.6111,45,2019,394,1549,377,33.84,-117.92,True
2.6439,27,2083,444,1462,479,37.41,-120.63,False
3.1691,45,2019,394,1104,407,38.9,-121.29,False
3.1662,7,6837,1417,3468,1405,38.48,-122.79,True
4.1312,35,2400,398,1218,408,33.93,-118.02,True
6.1401,23,3588,577,1695,569,33.61,-117.67,True
2.1518,44,1960,393,1286,381,36.73,-119.77,False
1.4896,39,1573,418,1258,359,34.11,-117.28,False
7.0778,26,3343,455,1429,457,33.99,-117.98,True
2.5096,33,1076,222,656,236,40.78,-124.18,False
2.8967,47,1275,275,844,273,37.94,-122.35,False
4.4107,23,4166,756,2082,743,34.42,-118.49,True
2.7411,14,360,124,134,84,37.3,-121.87,False
4.9044,24,1240,296,513,254,33.72,-118.07,True
4.9844,29,2671,437,1484,445,34.11,-117.83,True
3.5739,45,2324,397,968,384,37.77,-122.16,False
3.6,37,796,175,740,183,33.9,-118.1,False
2.1563,36,1432,269,836,237,36.69,-119.69,False
3.4609,14,3545,702,946,411,38.48,-120.56,False
4.0833,18,473,115,88,41,37.85,-119.93,False
3.6895,14,4721,999,2648,888,37.12,-121.65,True
2.239,37,2115,580,2842,572,34.03,-118.18,False
3.3456,37,641,129,458,142,36.67,-121.7,True
4.0679,24,2558,423,1149,403,38.91,-121.11,True
2.2981,26,2141,597,2038,585,33.76,-118.01,False
4.7679,36,1044,200,982,205,34.04,-117.95,False
5.8686,15,2052,405,1380,409,37.38,-121.86,True
5.5418,36,2415,394,1215,413,34.17,-118.07,True
1.3062,10,2380,843,1245,789,37.78,-122.43,True
7.0516,37,2204,428,807,410,33.62,-117.93,True
8.1872,52,3051,381,1005,369,37.82,-122.23,True
3.5682,23,1808,408,539,300,33.61,-117.92,True
1.8,5,187,49,207,51,33.75,-117.86,False
5.5,16,2429,387,1293,363,37.27,-121.84,True
4.5347,12,3174,520,1590,488,36.93,-119.88,False
3.6458,35,1362,243,698,255,32.79,-117.13,False
4.5547,10,2198,368,1645,350,32.57,-117.09,False
3.8906,46,2822,525,1434,520,34.09,-118.1,True
4.5313,38,1839,287,685,276,38.59,-121.38,True
3.0083,18,3405,831,3001,795,34.23,-118.39,True
4.5,36,3679,613,1366,581,37.66,-121.01,False
2.5833,35,908,226,667,203,34.1,-117.46,False
4.5553,37,1507,242,632,253,37.71,-122.16,True
3.5735,16,1453,299,904,286,39.79,-121.97,False
1.4866,39,1181,310,901,281,37.78,-122.44,True
2.8406,34,5871,1914,2689,1789,37.81,-122.26,True
4.2062,35,782,153,499,163,34.09,-117.93,False
3.25,52,2465,611,1433,570,34.13,-118.21,True
2.0329,30,2074,533,1311,531,33.74,-118.29,True
2.9688,43,1716,402,1343,386,34.08,-118.08,True
6.7957,10,5149,851,2177,783,33.13,-116.97,True
3.3583,19,541,104,457,106,32.87,-115.49,False
3.0917,38,1035,247,599,224,37.67,-122.11,False
4.2212,52,2019,418,999,448,37.74,-122.42,True
3.0682,39,2003,500,1109,464,37.8,-122.21,False
2.1176,31,6814,1714,2628,1341,33.81,-116.54,False
2.32,7,6225,1683,5410,1580,33.15,-117.18,False
3.3438,50,187,33,130,35,34.27,-118.85,True
5.795,22,3577,553,1371,501,38.32,-122.53,True
4.3056,39,2889,517,1351,489,38.2,-122.66,True
4.1169,23,3942,748,1679,711,33.81,-118.31,True
3.0398,31,3881,909,1535,846,34.15,-118.4,True
1.9718,46,1480,358,1511,348,34.05,-117.75,False
6.2162,16,3114,463,1641,469,33.71,-117.79,True
6.8333,6,3694,574,1554,527,37.2,-121.83,True
4.5795,43,1408,246,651,240,34.01,-118.44,True
2.2551,10,1588,333,585,254,39.11,-122.89,False
6.0145,14,4242,746,1858,689,34.23,-118.87,True
3.5667,28,3333,752,2026,722,33.88,-117.87,True
3.3713,35,1788,378,777,374,32.79,-117.19,True
3.1944,32,1613,361,1283,404,34.09,-118.01,True
3.2813,45,1270,242,598,214,36.8,-119.99,False
2.6328,11,3605,880,3637,873,33.89,-118.17,False
4.8403,28,2414,415,1106,453,37.55,-121.99,True
2.4375,49,1320,309,1405,328,34.08,-118.2,False
6.6031,19,1721,290,571,278,34.15,-118.16,True
2.8417,45,3032,631,1341,597,38.55,-121.51,False
4.6357,4,23915,4135,10877,3958,33.15,-117.27,True
3.8068,52,176,50,88,46,37.88,-122.52,True
3.6742,24,3983,1126,2645,1072,37.4,-122.09,True
2.7697,38,2080,388,995,380,38.52,-121.44,False
2.8903,31,6555,1571,2962,1464,37.98,-122.52,True
5.1788,34,737,140,362,138,36.55,-121.59,True
2.1477,27,1575,321,1063,317,36.05,-119.12,False
2.29,50,1407,401,1526,385,34.05,-118.2,False
5.0285,9,2167,370,1290,351,38.04,-121.36,False
3.1719,42,465,93,256,93,37.88,-121.26,False
5.878,39,2794,444,1319,441,33.82,-118.37,True
2.4821,33,1201,340,1482,334,33.96,-118.15,False
4.1615,28,1579,339,1252,353,37.37,-121.84,True
2.3333,44,1463,312,940,312,33.94,-118.25,False
1.4167,25,1582,780,2390,719,34.04,-118.28,True
1.7167,24,1107,261,768,205,39.1,-121.59,False
4.2132,36,1722,320,794,322,34.11,-118.01,True
5.5871,52,2756,542,971,510,34.08,-118.34,True
6.3314,27,3966,577,1657,611,38.01,-122.55,True
1.7986,32,755,205,681,207,36.68,-119.73,False
2.9083,14,1120,319,982,307,33.76,-118.0,False
4.5606,31,2809,666,1316,633,33.71,-118.29,True
2.8458,52,2250,566,1051,562,37.76,-122.43,True
4.0972,24,3924,1142,7174,950,37.43,-122.17,True
5.0526,36,2752,459,1211,452,33.95,-118.12,True
2.2206,50,772,194,606,167,36.73,-119.81,False
1.6955,43,2255,533,1568,470,34.02,-118.31,False
4.3625,29,1087,174,430,174,38.67,-121.28,False
3.6128,10,2606,748,1373,680,34.16,-118.37,True
4.0187,11,1994,477,849,411,33.68,-117.78,True
3.9766,14,4143,656,1569,629,38.44,-122.78,True
4.036,5,19107,3923,2880,1376,33.75,-116.33,False
3.975,32,1819,375,1728,375,34.03,-117.92,False
4.8173,25,2495,438,1071,405,34.04,-117.12,False
4.8646,29,1061,202,759,206,32.58,-117.1,False
4.4464,29,3590,772,1070,603,33.51,-117.77,True
2.6458,16,2930,1038,1648,980,34.1,-118.35,True
3.7479,17,3386,729,1715,666,33.69,-117.99,True
4.1635,52,2241,443,1042,377,37.77,-122.47,True
3.1864,52,3142,765,1728,682,34.09,-118.25,True
3.2599,47,2879,631,2229,606,37.35,-121.89,True
11.8442,31,6675,842,2092,796,34.1,-118.45,True
2.4167,28,1000,206,545,154,34.42,-118.75,True
5.8418,15,1216,166,572,178,38.0,-122.27,True
3.588,16,1576,287,595,262,35.33,-120.9,True
2.3611,31,855,217,280,139,38.46,-123.07,False
4.0938,35,1064,203,608,201,34.04,-118.12,True
2.6862,19,1793,447,1222,452,33.93,-118.13,True
1.4665,16,4913,1395,2518,1132,33.96,-116.51,False
4.03,15,2155,394,857,356,38.77,-120.58,False
6.0666,10,15259,2275,7266,2338,37.97,-122.27,True
4.0154,33,3455,683,1704,663,36.6,-121.93,True
5.5176,47,1453,247,721,276,33.96,-118.32,True
5.3509,52,2944,536,1034,521,37.81,-122.22,True
3.24,45,3046,633,1448,599,34.18,-118.34,True
3.2891,29,1637,297,753,270,40.77,-122.96,False
4.0474,34,2622,467,1233,476,34.16,-118.43,True
2.7031,36,1471,360,1182,326,37.32,-121.87,False
1.5758,11,5934,1380,2756,1239,34.41,-117.29,False
6.4823,13,5094,764,2230,737,34.23,-118.85,True
2.6696,19,2010,433,910,390,37.98,-120.4,False
2.5662,31,3008,764,2088,757,32.67,-117.08,False
2.875,44,1618,310,667,300,35.37,-119.04,False
7.0422,52,2635,408,967,374,37.57,-122.34,True
4.2109,21,1616,400,688,384,36.61,-121.87,True
4.2411,45,1535,274,591,276,33.83,-118.18,True
3.0156,37,3137,685,2048,651,37.33,-121.87,True
3.0875,26,1739,402,599,368,34.44,-119.83,True
2.1044,36,1514,453,1496,448,33.98,-118.22,False
4.0208,52,777,148,362,144,37.28,-121.95,True
1.51,30,5293,2446,4123,2127,34.1,-118.33,True
1.875,43,187,38,106,40,36.2,-119.9,False
4.6312,32,2252,415,1370,411,34.06,-117.95,True
3.1901,52,4220,908,3731,892,33.97,-118.21,False
1.7104,33,1469,370,1318,349,37.61,-121.02,False
2.6893,26,2849,535,1383,532,34.45,-119.29,True
4.75,21,336,68,206,73,37.93,-121.22,False
2.3152,25,2360,460,1424,436,36.21,-119.32,False
7.7889,26,2296,275,842,263,34.19,-118.88,True
2.5743,15,1740,319,1332,308,36.35,-119.29,False
2.9459,32,2552,576,2161,548,34.12,-117.92,False
4.793,44,2175,475,1019,448,34.01,-118.47,True
6.0992,24,2001,365,1170,330,34.4,-119.91,True
7.3878,15,2460,368,962,320,33.54,-117.71,True
8.9063,5,10018,1233,4253,1120,34.24,-118.94,True
2.595,29,4176,779,2092,741,37.05,-120.87,False
2.9018,22,2486,608,709,523,34.23,-119.29,True
1.5491,20,41,17,87,25,34.06,-118.25,True
4.1058,37,2976,636,2117,598,34.0,-118.07,False
4.1058,25,1731,311,810,266,37.33,-120.65,False
2.625,11,72,16,150,20,34.02,-118.48,True
3.3333,29,1018,235,684,248,33.86,-118.08,True
5.1261,20,3216,516,1655,524,34.13,-117.62,False
4.9485,11,4694,824,2223,783,32.95,-117.11,True
4.2813,33,596,105,212,94,38.13,-121.84,False
1.9093,13,5826,1411,2244,1219,38.68,-121.33,False
5.5456,35,2126,434,1044,433,33.86,-118.36,True
5.1149,39,3615,632,1571,615,37.71,-122.48,True
4.0121,19,4808,1029,2422,971,33.71,-118.0,True
4.0042,52,624,170,410,148,37.76,-122.39,True
5.7039,35,1897,311,965,323,34.08,-117.92,True
4.369,23,2000,376,1361,388,34.01,-117.48,False
3.8846,52,2637,539,1159,497,37.74,-122.43,True
3.4827,11,7035,1455,3525,1387,35.32,-119.05,False
3.7604,36,1215,279,862,285,33.9,-118.09,False
3.4,27,3267,762,2099,647,33.9,-118.3,True
1.5272,41,2215,544,2054,480,33.99,-118.25,False
2.5212,18,4893,1008,3036,997,38.03,-121.31,False
2.7802,22,1438,364,1325,335,34.07,-117.97,False
2.6979,17,3583,700,1587,719,34.0,-117.55,False
1.125,46,40,10,14,7,34.71,-118.12,True
3.5156,21,360,96,131,74,38.8,-123.01,False
3.8819,19,5944,1345,2372,1250,34.17,-118.61,True
4.0938,20,1415,266,667,250,38.35,-121.96,False
4.2061,16,1105,354,499,324,37.36,-122.01,True
1.6136,27,223,80,249,82,34.07,-118.24,False
3.775,25,2208,477,1084,424,34.1,-117.87,True
0.8012,28,856,189,435,162,37.75,-122.19,False
2.7644,15,3780,792,1632,721,33.18,-117.29,False
4.1652,37,1468,304,1038,282,37.64,-122.06,False
7.6923,28,794,111,329,109,37.75,-122.12,True
2.2804,42,1558,458,1227,407,32.72,-117.14,False
1.3023,17,2248,535,927,427,35.64,-118.47,False
2.9688,19,3666,1150,2657,1090,34.2,-118.45,True
2.425,40,1896,416,950,383,33.74,-118.3,True
6.3974,29,3662,586,1626,611,33.85,-118.37,True
6.9772,17,4413,672,1674,608,37.12,-122.0,True
4.3083,36,2875,552,1131,458,34.17,-118.09,True
4.2972,34,2199,529,1193,532,37.44,-122.16,True
7.5,15,4058,511,1580,473,32.78,-116.91,True
1.7121,46,1295,351,1120,323,33.97,-118.26,False
6.0738,26,2574,414,1096,428,37.24,-121.93,True
1.6071,27,968,240,587,231,36.97,-120.07,False
2.5625,16,2577,521,956,472,34.14,-117.23,False
3.84,42,876,216,713,203,37.7,-122.46,True
4.3783,16,4214,744,1820,699,32.83,-117.1,False
11.7794,39,308,38,59,21,34.35,-119.5,True
3.5586,26,2500,962,2374,879,37.39,-122.01,True
2.6488,21,2405,476,1197,412,40.5,-122.28,False
3.025,35,956,213,488,215,38.81,-123.02,False
3.5022,24,2610,756,1322,692,34.02,-118.41,True
5.5842,15,1387,236,638,195,36.82,-119.85,False
5.2051,13,4256,619,1948,622,38.68,-121.26,False
4.2792,11,3519,577,1459,549,39.11,-121.62,False
5.5449,44,1619,280,815,284,33.82,-118.13,True
4.3523,17,1697,268,911,254,32.99,-115.54,False
2.1135,46,3042,597,1206,541,40.79,-124.16,False
3.7043,17,3685,685,1939,649,38.03,-121.97,False
4.8988,13,2664,518,1468,521,34.32,-118.47,True
4.6687,44,2122,385,1012,367,34.0,-118.4,True
3.7361,45,1570,328,1321,300,33.94,-118.2,False
6.1599,34,2415,404,1278,414,33.85,-118.37,True
5.3041,37,2733,460,1378,476,33.79,-117.84,True
2.4596,35,1172,436,1741,408,33.99,-118.19,False
6.0338,52,1234,223,543,213,34.08,-118.37,True
5.1299,16,4702,806,2529,814,33.69,-117.78,True
2.2478,31,2152,462,1259,420,40.8,-124.13,False
6.5799,26,1097,167,701,188,33.86,-118.27,True
1.9355,10,2445,526,1262,476,36.22,-119.36,False
3.7466,29,2587,489,2115,475,33.86,-118.27,False
2.5872,15,2919,592,1130,579,33.23,-117.33,False
4.3571,41,1049,198,428,183,36.63,-121.93,True
