median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
3.8158,24.0,3865.0,802.0,2670.0,772.0,33.75,-117.98,True
3.8247,33.0,3910.0,838.0,2097.0,810.0,34.21,-118.55,True
4.6,27.0,1595.0,246.0,610.0,253.0,38.65,-121.34,True
10.5424,16.0,4392.0,602.0,1490.0,578.0,33.73,-118.06,True
3.8095,28.0,3513.0,634.0,1658.0,598.0,40.72,-124.02,False
6.3875,10.0,17820.0,2812.0,8686.0,2666.0,33.99,-117.86,True
3.3536,17.0,4505.0,1140.0,2111.0,1062.0,33.15,-117.34,True
1.7945,37.0,4291.0,1102.0,1941.0,953.0,34.01,-118.34,False
2.3456,12.0,1893.0,493.0,1054.0,389.0,34.13,-117.37,False
2.5357,33.0,1575.0,326.0,879.0,282.0,34.0,-117.06,False
5.195,23.0,2949.0,473.0,1671.0,477.0,33.86,-117.6,False
2.875,30.0,1835.0,474.0,934.0,415.0,32.76,-117.1,False
4.875,15.0,1613.0,303.0,702.0,240.0,32.91,-117.15,False
12.7823,38.0,3830.0,518.0,1292.0,516.0,34.13,-118.42,True
3.5139,31.0,2746.0,697.0,1973.0,598.0,33.93,-118.35,True
2.7778,19.0,1699.0,356.0,994.0,368.0,36.81,-119.73,False
6.4095,28.0,3840.0,629.0,1883.0,662.0,37.31,-121.98,True
2.0156,33.0,2048.0,585.0,2074.0,597.0,33.78,-118.16,False
5.6013,35.0,2828.0,487.0,1439.0,490.0,33.83,-118.36,True
6.3144,28.0,3952.0,592.0,1469.0,571.0,35.28,-120.62,True
2.7628,39.0,2955.0,696.0,1417.0,682.0,37.91,-122.31,False
3.3553,21.0,3465.0,639.0,2292.0,628.0,34.07,-117.45,False
4.3229,7.0,4915.0,885.0,2833.0,874.0,34.7,-118.12,False
3.0212,14.0,5827.0,1246.0,2578.0,1038.0,38.7,-121.28,False
3.5305,30.0,2750.0,476.0,1296.0,464.0,40.2,-122.19,False
5.1615,26.0,3611.0,563.0,2089.0,540.0,34.43,-119.79,True
3.1929,26.0,6429.0,1611.0,2806.0,1491.0,34.17,-118.39,True
3.8583,31.0,1808.0,315.0,691.0,280.0,38.44,-122.69,True
6.5308,27.0,3230.0,449.0,1193.0,448.0,33.76,-117.82,True
4.5556,35.0,2283.0,491.0,1148.0,436.0,37.47,-122.24,True
3.8372,41.0,2475.0,532.0,1416.0,470.0,33.91,-118.29,False
3.141,21.0,2253.0,416.0,1050.0,411.0,38.73,-121.36,True
7.3588,16.0,4290.0,554.0,1952.0,576.0,37.65,-121.77,True
2.5769,27.0,1481.0,409.0,1505.0,391.0,37.34,-121.85,False
2.5025,38.0,2152.0,451.0,1320.0,457.0,37.79,-121.22,False
3.1462,19.0,4065.0,1645.0,2079.0,1470.0,37.78,-122.42,True
2.1444,27.0,2909.0,1021.0,2614.0,935.0,34.14,-118.24,True
1.9327,52.0,2031.0,450.0,958.0,445.0,37.86,-122.28,False
3.0917,32.0,964.0,198.0,623.0,201.0,37.76,-120.86,False
5.1169,52.0,3994.0,635.0,1295.0,625.0,38.57,-121.45,True
4.4286,52.0,2657.0,500.0,1131.0,489.0,37.9,-122.29,True
2.1607,17.0,1885.0,350.0,953.0,328.0,41.66,-122.26,False
4.3235,25.0,2707.0,464.0,1423.0,490.0,38.61,-121.3,False
1.5933,37.0,2395.0,627.0,2489.0,599.0,32.69,-117.11,False
3.0833,27.0,2224.0,618.0,1594.0,625.0,34.02,-118.41,True
3.6028,33.0,4711.0,988.0,2984.0,931.0,33.93,-118.02,True
3.9464,9.0,907.0,207.0,619.0,194.0,34.14,-117.96,False
1.9464,27.0,1513.0,395.0,1121.0,381.0,32.98,-115.54,False
7.3252,24.0,5256.0,758.0,2474.0,780.0,34.22,-118.61,True
3.0298,52.0,2286.0,464.0,1073.0,441.0,37.8,-122.22,True
3.8571,9.0,634.0,152.0,248.0,133.0,32.77,-117.19,False
3.5696,4.0,7151.0,1295.0,3527.0,1170.0,34.38,-117.39,False
1.3403,43.0,1638.0,434.0,1213.0,390.0,34.0,-118.27,False
4.049,19.0,6789.0,1200.0,2325.0,1109.0,36.83,-119.81,False
5.1112,4.0,2372.0,361.0,1017.0,322.0,34.49,-117.25,False
4.8523,36.0,1426.0,235.0,698.0,240.0,33.96,-118.12,True
0.9196,52.0,569.0,405.0,509.0,367.0,38.58,-121.49,False
5.7907,20.0,8068.0,1217.0,3489.0,1259.0,37.67,-121.77,True
7.0215,6.0,575.0,73.0,318.0,88.0,33.94,-117.56,True
3.0625,20.0,1465.0,278.0,745.0,250.0,39.59,-121.9,False
8.6001,15.0,3191.0,482.0,930.0,447.0,33.61,-117.86,True
3.0536,35.0,952.0,178.0,480.0,179.0,40.62,-124.18,False
4.1771,44.0,2731.0,577.0,1396.0,555.0,33.84,-118.19,True
2.8611,31.0,1171.0,321.0,603.0,267.0,33.03,-117.33,True
5.0285,8.0,11275.0,1822.0,5731.0,1692.0,34.67,-118.19,False
2.1964,30.0,443.0,170.0,903.0,189.0,33.93,-118.22,False
3.1667,23.0,1228.0,235.0,569.0,235.0,32.8,-115.64,False
2.8024,16.0,2987.0,874.0,4241.0,841.0,37.33,-121.85,False
2.4861,25.0,1231.0,240.0,658.0,211.0,39.5,-122.53,False
3.1713,42.0,2326.0,503.0,1832.0,501.0,33.88,-118.18,False
2.4044,34.0,1923.0,379.0,1101.0,351.0,35.5,-119.28,False
3.18,32.0,2021.0,524.0,973.0,485.0,32.77,-117.25,True
4.1307,36.0,1860.0,364.0,777.0,339.0,38.4,-122.5,True
5.5402,20.0,3878.0,665.0,1651.0,591.0,34.22,-118.89,True
2.0135,21.0,2990.0,691.0,2108.0,660.0,33.79,-116.96,False
6.0532,12.0,1678.0,241.0,765.0,281.0,35.6,-117.68,False
3.625,52.0,1819.0,464.0,1068.0,424.0,33.84,-118.31,True
1.4254,19.0,2935.0,763.0,1953.0,720.0,32.73,-117.08,False
3.2216,36.0,2096.0,409.0,1454.0,394.0,36.92,-121.76,True
6.0743,3.0,1618.0,266.0,710.0,246.0,33.55,-117.69,True
3.0992,9.0,3648.0,895.0,3293.0,840.0,32.56,-117.07,False
3.5729,17.0,2737.0,654.0,910.0,492.0,33.4,-117.65,True
2.5227,30.0,929.0,238.0,763.0,214.0,34.07,-118.26,True
5.8691,21.0,349.0,64.0,149.0,56.0,37.28,-122.12,True
5.0156,52.0,3975.0,716.0,1515.0,691.0,37.78,-122.45,True
9.3694,51.0,2565.0,332.0,870.0,309.0,37.55,-122.33,True
2.2094,20.0,6257.0,1346.0,2795.0,1267.0,36.8,-119.76,False
4.5221,36.0,806.0,147.0,446.0,153.0,34.11,-117.89,False
11.4537,25.0,2260.0,261.0,719.0,254.0,33.76,-117.78,True
4.5833,21.0,1856.0,276.0,863.0,255.0,34.28,-119.04,True
2.5643,21.0,6107.0,1559.0,2805.0,1444.0,34.06,-117.19,False
6.7527,23.0,2317.0,336.0,955.0,328.0,37.8,-122.18,True
4.4375,40.0,7737.0,1488.0,3108.0,1349.0,37.99,-122.61,True
1.6007,17.0,1527.0,503.0,688.0,423.0,34.27,-119.3,True
0.8941,33.0,278.0,71.0,266.0,56.0,34.06,-118.18,False
2.5477,33.0,2565.0,745.0,2301.0,638.0,33.78,-116.46,False
4.0938,37.0,3223.0,564.0,1325.0,539.0,38.13,-122.24,False
4.5306,36.0,1585.0,323.0,1205.0,343.0,33.93,-118.09,True
2.4792,21.0,319.0,120.0,276.0,85.0,37.63,-120.99,False
