median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
3.6806,22.0,378.0,78.0,196.0,81.0,33.76,-117.84,True
1.9034,48.0,3136.0,926.0,1443.0,877.0,38.57,-121.47,False
4.3182,17.0,2718.0,518.0,815.0,403.0,33.06,-117.34,True
3.4872,18.0,5928.0,1097.0,2697.0,1096.0,38.69,-120.85,False
2.4554,30.0,1677.0,358.0,1159.0,365.0,36.2,-119.08,False
6.8132,4.0,4719.0,741.0,1895.0,742.0,37.68,-121.85,True
3.375,22.0,1248.0,271.0,579.0,269.0,37.82,-121.99,True
4.1302,30.0,1260.0,222.0,638.0,229.0,34.22,-118.35,True
4.5461,33.0,1866.0,327.0,1053.0,371.0,33.76,-117.85,True
2.1786,46.0,2054.0,502.0,1170.0,494.0,35.28,-120.66,True
6.1265,22.0,6719.0,1068.0,2843.0,994.0,37.73,-121.94,True
2.625,47.0,881.0,248.0,753.0,241.0,37.78,-122.21,False
7.5,9.0,1302.0,177.0,682.0,190.0,38.15,-122.58,True
7.8383,52.0,2287.0,295.0,829.0,296.0,34.17,-118.27,True
2.0441,15.0,1069.0,296.0,569.0,263.0,35.06,-118.15,False
3.6486,25.0,6082.0,1763.0,2616.0,1644.0,34.16,-118.34,True
3.5036,29.0,1840.0,388.0,1278.0,368.0,34.07,-117.67,False
5.3735,22.0,2620.0,396.0,1324.0,362.0,33.91,-117.57,True
5.02,26.0,3670.0,556.0,1616.0,550.0,38.66,-121.25,False
5.3819,52.0,1368.0,322.0,617.0,303.0,34.06,-118.35,True
7.912,26.0,2862.0,394.0,1030.0,397.0,37.72,-122.13,True
3.2564,19.0,8866.0,2355.0,5005.0,2194.0,34.23,-118.6,True
10.5142,23.0,2597.0,335.0,922.0,338.0,37.34,-122.08,True
1.9485,48.0,3421.0,734.0,1441.0,727.0,38.54,-121.45,False
2.4375,52.0,1792.0,352.0,1049.0,357.0,36.76,-119.81,False
4.4391,14.0,2635.0,516.0,1150.0,499.0,33.68,-117.8,True
2.9708,27.0,2533.0,518.0,1371.0,461.0,36.04,-120.14,False
2.8625,21.0,2281.0,557.0,1510.0,460.0,33.82,-117.99,True
6.541,21.0,2953.0,419.0,1397.0,410.0,34.16,-118.95,True
3.2649,17.0,3724.0,1023.0,2536.0,971.0,33.91,-118.34,True
11.9666,28.0,564.0,72.0,191.0,79.0,37.42,-122.21,True
3.0526,37.0,1664.0,401.0,1316.0,409.0,33.9,-118.32,True
3.1793,15.0,5923.0,1206.0,3943.0,1006.0,33.16,-117.18,False
2.3382,38.0,576.0,130.0,478.0,112.0,37.29,-120.32,False
1.2065,43.0,713.0,245.0,880.0,237.0,34.0,-118.28,False
5.1237,52.0,2157.0,362.0,1001.0,373.0,33.88,-117.93,True
3.9643,46.0,105.0,20.0,69.0,19.0,34.0,-118.41,True
2.7222,24.0,3748.0,770.0,1827.0,719.0,36.8,-119.77,False
2.293,49.0,1175.0,217.0,859.0,219.0,37.79,-122.23,False
3.9271,43.0,1806.0,339.0,764.0,341.0,38.58,-121.44,False
6.6833,25.0,639.0,98.0,311.0,93.0,33.67,-117.9,True
3.1133,27.0,1748.0,403.0,985.0,416.0,34.11,-117.85,True
5.0025,32.0,3233.0,553.0,1678.0,545.0,34.2,-118.62,True
3.1065,36.0,1823.0,410.0,1589.0,387.0,37.35,-121.93,True
1.4063,51.0,498.0,115.0,368.0,112.0,34.06,-117.73,False
1.9318,30.0,1349.0,519.0,2646.0,552.0,33.79,-118.17,False
2.655,22.0,1240.0,294.0,768.0,288.0,35.12,-120.62,False
2.9392,46.0,1613.0,396.0,966.0,416.0,34.13,-118.27,True
5.0754,44.0,2515.0,510.0,967.0,484.0,34.15,-118.4,True
6.6143,16.0,2238.0,307.0,1002.0,303.0,32.67,-117.0,True
2.875,43.0,1116.0,222.0,801.0,207.0,37.09,-120.95,False
4.3523,26.0,1446.0,296.0,884.0,295.0,38.42,-122.73,False
4.3644,19.0,8507.0,1470.0,3517.0,1453.0,38.56,-121.39,False
3.0,25.0,875.0,156.0,646.0,166.0,36.8,-119.71,False
3.2112,38.0,2347.0,665.0,1317.0,547.0,34.16,-118.31,True
5.3986,32.0,1632.0,244.0,575.0,235.0,33.88,-117.92,True
4.9135,52.0,1028.0,129.0,317.0,143.0,37.73,-122.15,True
5.1696,52.0,2269.0,380.0,1004.0,371.0,37.89,-122.29,True
5.3366,4.0,4289.0,682.0,1981.0,705.0,34.04,-117.24,False
3.6833,33.0,1550.0,277.0,638.0,254.0,37.91,-122.07,True
8.4693,26.0,4042.0,591.0,1611.0,578.0,37.52,-122.32,True
5.6427,26.0,3756.0,553.0,1408.0,535.0,37.28,-121.9,True
2.5352,32.0,2643.0,737.0,2784.0,711.0,33.98,-118.22,True
5.1074,27.0,1416.0,251.0,1024.0,268.0,34.28,-118.77,True
3.5486,35.0,3776.0,733.0,1583.0,749.0,34.01,-118.35,True
5.5179,36.0,36.0,8.0,4198.0,7.0,40.41,-120.51,False
2.7827,9.0,4288.0,1017.0,3156.0,900.0,34.1,-117.45,False
6.1834,16.0,4677.0,581.0,1902.0,566.0,33.09,-117.04,True
2.4821,30.0,1030.0,161.0,448.0,159.0,39.52,-121.53,False
2.0699,24.0,3442.0,1168.0,4625.0,1097.0,34.22,-118.45,True
3.0902,26.0,5556.0,1398.0,4545.0,1333.0,33.77,-117.91,True
5.5636,38.0,2139.0,343.0,809.0,340.0,37.89,-122.07,True
1.9657,20.0,2858.0,612.0,1422.0,589.0,40.47,-122.29,False
1.6045,36.0,2332.0,656.0,2175.0,610.0,35.76,-119.25,False
4.337,26.0,3135.0,524.0,1385.0,523.0,37.37,-118.45,False
4.6354,36.0,1589.0,265.0,804.0,272.0,33.89,-118.01,True
3.6736,16.0,2495.0,551.0,2314.0,567.0,34.3,-118.47,True
4.7143,26.0,3725.0,623.0,1516.0,627.0,32.78,-117.07,True
2.2612,12.0,8796.0,1721.0,11139.0,1680.0,34.45,-116.14,False
2.1354,29.0,2864.0,600.0,1314.0,562.0,40.57,-124.14,False
3.07,39.0,2247.0,526.0,1670.0,525.0,33.85,-118.17,False
4.4219,34.0,1328.0,244.0,795.0,227.0,34.4,-118.98,True
3.6321,40.0,2866.0,617.0,1305.0,589.0,37.91,-122.3,True
3.9792,16.0,2668.0,454.0,1536.0,457.0,36.81,-119.68,False
2.9286,20.0,2524.0,682.0,1819.0,560.0,32.56,-117.12,True
6.177,20.0,1804.0,254.0,831.0,260.0,37.68,-121.91,True
2.0819,10.0,2143.0,593.0,1167.0,548.0,34.65,-120.46,False
3.556,52.0,1650.0,395.0,841.0,380.0,37.88,-122.29,False
4.8438,36.0,1463.0,257.0,722.0,260.0,33.84,-118.11,True
2.7262,12.0,4929.0,1010.0,2621.0,870.0,38.48,-121.44,False
1.7679,20.0,4927.0,1042.0,4205.0,1009.0,37.29,-120.51,False
3.6204,18.0,1422.0,243.0,702.0,230.0,36.77,-119.92,False
4.8194,45.0,972.0,181.0,554.0,187.0,34.21,-118.4,True
2.2903,13.0,1607.0,435.0,983.0,400.0,32.6,-117.07,False
7.1053,15.0,476.0,67.0,213.0,73.0,38.36,-122.01,True
4.2031,13.0,1839.0,275.0,752.0,270.0,39.02,-121.08,True
3.5625,24.0,1698.0,344.0,927.0,313.0,37.8,-121.2,False
3.0234,15.0,2234.0,415.0,1254.0,420.0,36.09,-119.02,False
2.1955,34.0,1576.0,364.0,1153.0,381.0,32.62,-117.09,False
2.0685,19.0,1867.0,538.0,1219.0,468.0,32.8,-116.93,False
4.3958,9.0,2738.0,510.0,1193.0,412.0,39.33,-120.1,False
1.1667,52.0,275.0,123.0,273.0,111.0,34.15,-118.15,True
4.6141,4.0,974.0,232.0,428.0,203.0,33.71,-117.78,True
6.2708,22.0,1230.0,200.0,673.0,195.0,34.22,-118.86,True
1.9206,26.0,3819.0,955.0,3010.0,932.0,37.62,-120.98,False
3.1324,19.0,5411.0,1042.0,441.0,185.0,34.24,-116.86,False
3.1406,32.0,3218.0,739.0,2368.0,730.0,34.0,-118.15,False
6.2299,39.0,199.0,36.0,101.0,38.0,38.25,-122.05,False
7.2779,16.0,1156.0,198.0,455.0,216.0,37.35,-122.03,True
4.3882,29.0,2784.0,582.0,1278.0,550.0,33.96,-118.11,True
5.5767,36.0,1726.0,287.0,820.0,288.0,33.83,-118.11,True
2.6066,21.0,2403.0,483.0,1647.0,415.0,35.65,-119.77,False
4.3839,36.0,1453.0,270.0,808.0,275.0,34.25,-118.45,True
3.3438,8.0,6042.0,979.0,3031.0,991.0,34.4,-117.27,False
2.3438,36.0,839.0,158.0,446.0,167.0,38.45,-121.83,False
2.825,16.0,2724.0,593.0,1124.0,586.0,38.48,-122.66,True
7.4734,26.0,4382.0,618.0,1728.0,587.0,34.47,-119.81,True
1.2875,42.0,907.0,378.0,822.0,288.0,34.03,-118.29,False
2.7155,36.0,2602.0,638.0,2780.0,620.0,34.28,-118.45,False
2.3339,16.0,2178.0,667.0,1192.0,579.0,38.01,-121.36,False
0.7235,19.0,1204.0,405.0,844.0,424.0,34.1,-117.29,False
4.75,36.0,2501.0,443.0,1031.0,422.0,33.88,-118.38,True
1.2315,43.0,762.0,206.0,854.0,188.0,33.98,-118.26,False
3.0694,37.0,1236.0,309.0,966.0,292.0,34.03,-118.37,False
2.5444,35.0,2234.0,689.0,1334.0,662.0,34.09,-118.35,True
2.1217,38.0,1695.0,352.0,1279.0,305.0,33.73,-116.22,False
2.6625,36.0,1240.0,310.0,577.0,319.0,32.74,-117.25,True
3.631,5.0,623.0,146.0,396.0,136.0,33.68,-117.8,True
1.9837,37.0,1704.0,361.0,902.0,356.0,38.53,-121.48,False
2.314,42.0,1574.0,376.0,844.0,369.0,38.46,-122.71,False
4.4896,48.0,2799.0,596.0,1235.0,561.0,34.07,-118.38,True
2.6842,44.0,1158.0,226.0,1094.0,224.0,37.88,-121.38,False
4.9312,46.0,1271.0,236.0,573.0,210.0,34.2,-118.13,True
2.9201,32.0,2131.0,625.0,1229.0,572.0,37.79,-122.55,True
3.0729,12.0,3014.0,560.0,1424.0,485.0,38.01,-120.29,False
1.9208,33.0,2024.0,459.0,1019.0,422.0,39.44,-123.8,False
4.3036,35.0,1818.0,339.0,828.0,319.0,33.88,-118.32,True
6.5268,30.0,1762.0,263.0,761.0,292.0,34.23,-118.48,True
2.9118,38.0,3221.0,783.0,2792.0,736.0,34.18,-119.17,False
3.9009,33.0,1115.0,250.0,1168.0,261.0,37.28,-121.83,False
4.0385,12.0,2228.0,479.0,1122.0,488.0,33.67,-117.99,True
6.987,44.0,2890.0,438.0,1219.0,429.0,34.2,-118.2,True
2.1186,28.0,2608.0,576.0,1719.0,554.0,37.8,-121.22,False
2.9926,9.0,3466.0,673.0,2356.0,619.0,35.65,-120.64,False
4.8021,48.0,2114.0,390.0,973.0,367.0,34.44,-119.73,True
1.4844,52.0,986.0,258.0,1008.0,255.0,37.78,-122.23,False
7.3715,17.0,821.0,163.0,229.0,164.0,34.15,-118.16,True
3.4464,5.0,2614.0,433.0,1275.0,411.0,40.6,-122.42,False
2.7202,31.0,965.0,217.0,599.0,206.0,33.99,-118.1,True
7.2211,30.0,2437.0,349.0,1005.0,380.0,36.73,-119.69,False
1.8914,25.0,2220.0,511.0,912.0,449.0,39.93,-120.98,False
3.6422,26.0,1058.0,232.0,891.0,243.0,34.94,-120.45,False
4.2059,52.0,2025.0,361.0,957.0,363.0,33.73,-118.31,True
4.0729,38.0,3374.0,671.0,1906.0,640.0,34.13,-118.01,True
5.5951,44.0,1873.0,286.0,635.0,283.0,34.04,-118.39,True
6.1493,16.0,5175.0,799.0,2717.0,813.0,33.62,-117.66,True
2.6981,35.0,7088.0,1279.0,4885.0,1272.0,38.55,-121.28,False
1.1687,48.0,1498.0,448.0,1586.0,455.0,34.11,-117.29,False
4.517,21.0,2064.0,342.0,1021.0,359.0,38.03,-121.09,False
2.6098,52.0,2511.0,587.0,1660.0,546.0,34.02,-118.32,False
2.925,43.0,1185.0,296.0,933.0,244.0,37.35,-121.89,False
4.0227,19.0,3225.0,548.0,1760.0,542.0,36.77,-119.58,False
3.125,9.0,12139.0,2640.0,6837.0,2358.0,38.67,-121.75,False
2.5223,35.0,1789.0,357.0,933.0,357.0,36.78,-119.83,False
5.3072,25.0,2185.0,370.0,1558.0,369.0,32.58,-117.05,False
2.5625,52.0,1114.0,206.0,425.0,207.0,37.73,-122.16,False
2.6875,34.0,1441.0,294.0,695.0,275.0,35.35,-119.03,False
5.4482,20.0,563.0,107.0,246.0,123.0,37.95,-122.05,True
2.4297,33.0,2279.0,591.0,1250.0,576.0,32.76,-117.12,False
3.851,52.0,2898.0,557.0,1338.0,550.0,37.74,-122.15,True
3.8803,6.0,10263.0,1864.0,6163.0,1781.0,34.58,-117.78,False
4.6705,19.0,5254.0,894.0,2155.0,831.0,35.36,-119.07,False
2.1833,37.0,1995.0,448.0,1559.0,443.0,37.47,-121.13,False
2.8385,42.0,2203.0,467.0,1470.0,488.0,34.03,-118.13,True
1.5208,19.0,1396.0,336.0,940.0,309.0,39.15,-121.6,False
5.0762,26.0,4473.0,923.0,1518.0,805.0,34.05,-118.4,True
2.3917,15.0,2490.0,527.0,1229.0,497.0,39.52,-121.36,False
5.0043,36.0,2239.0,391.0,1203.0,379.0,37.7,-122.16,True
2.425,46.0,1636.0,338.0,772.0,332.0,36.33,-119.31,False
2.125,21.0,916.0,194.0,451.0,178.0,40.01,-122.13,False
5.9676,13.0,5138.0,713.0,1838.0,645.0,35.2,-120.66,True
3.0446,32.0,2286.0,468.0,1741.0,467.0,32.72,-117.08,False
2.3,37.0,1184.0,290.0,1320.0,276.0,33.98,-118.15,False
4.7917,30.0,2246.0,446.0,1837.0,431.0,34.03,-117.93,False
4.1282,7.0,7974.0,1703.0,2904.0,1550.0,33.11,-117.31,True
2.7639,17.0,1661.0,329.0,948.0,357.0,40.93,-124.11,False
6.3131,17.0,3674.0,824.0,1364.0,694.0,37.33,-122.05,True
3.9,52.0,3481.0,751.0,1444.0,718.0,37.82,-122.24,True
1.6295,33.0,1209.0,341.0,1097.0,283.0,34.27,-118.42,False
4.9779,23.0,2395.0,498.0,1309.0,493.0,33.9,-118.34,True
2.2258,25.0,1712.0,491.0,1807.0,478.0,34.06,-117.78,False
2.7375,42.0,5266.0,1167.0,3124.0,1025.0,38.12,-122.27,False
3.3929,31.0,2447.0,465.0,1313.0,352.0,37.21,-120.24,False
6.7703,43.0,2511.0,456.0,808.0,407.0,34.07,-118.46,True
3.1415,19.0,1450.0,509.0,746.0,437.0,34.03,-118.39,False
2.2429,26.0,1855.0,553.0,1109.0,536.0,34.1,-117.66,False
2.625,18.0,2990.0,648.0,1280.0,532.0,33.95,-116.53,False
7.1463,31.0,3019.0,469.0,1349.0,462.0,34.24,-118.24,True
3.7455,47.0,2986.0,627.0,1399.0,613.0,37.31,-121.89,True
1.7566,25.0,2516.0,543.0,1266.0,494.0,40.03,-122.1,False
13.8556,52.0,2416.0,291.0,810.0,270.0,34.05,-118.49,True
3.0943,17.0,7214.0,1994.0,4100.0,1823.0,34.18,-118.54,False
4.1205,36.0,1870.0,338.0,947.0,324.0,33.94,-117.97,True
12.8665,37.0,4042.0,549.0,1318.0,542.0,34.07,-118.48,True
3.1977,31.0,1431.0,370.0,704.0,393.0,36.58,-121.9,True
2.6094,52.0,1027.0,244.0,492.0,147.0,37.8,-122.29,False
2.1705,10.0,503.0,118.0,228.0,100.0,37.87,-122.3,False
3.0043,6.0,8278.0,1579.0,3062.0,1446.0,33.71,-117.02,False
2.774,22.0,3902.0,845.0,1870.0,763.0,38.61,-121.32,True
2.1108,44.0,1425.0,438.0,1121.0,374.0,34.08,-118.25,True
5.1155,34.0,3482.0,614.0,2227.0,641.0,33.81,-118.02,True
4.4732,25.0,2017.0,454.0,1024.0,428.0,33.68,-117.92,True
8.7939,18.0,2550.0,312.0,999.0,320.0,37.29,-122.02,True
2.1949,22.0,2680.0,643.0,1644.0,516.0,32.65,-116.45,False
3.5958,29.0,2806.0,552.0,1242.0,540.0,36.8,-119.81,False
4.4209,33.0,2952.0,565.0,1264.0,517.0,36.49,-121.74,True
4.6477,52.0,1457.0,292.0,621.0,315.0,37.76,-122.45,True
3.154,23.0,3862.0,699.0,2082.0,652.0,34.03,-117.08,False
3.6667,15.0,3004.0,615.0,437.0,210.0,33.8,-116.48,False
2.4167,27.0,1551.0,464.0,880.0,400.0,32.75,-117.14,False
3.5393,15.0,3249.0,613.0,1569.0,595.0,37.35,-120.59,False
3.0893,25.0,1492.0,439.0,755.0,389.0,33.87,-117.89,True
4.7639,26.0,2413.0,512.0,2867.0,509.0,33.73,-117.91,True
1.0313,20.0,463.0,180.0,486.0,190.0,38.59,-121.49,False
3.1667,34.0,1124.0,245.0,717.0,242.0,33.83,-118.27,True
6.1873,35.0,1535.0,283.0,816.0,287.0,34.24,-118.26,True
3.1103,44.0,1613.0,339.0,776.0,346.0,37.71,-122.13,True
3.4861,52.0,3519.0,711.0,1883.0,706.0,37.8,-122.21,True
3.0417,2.0,6900.0,1238.0,1950.0,980.0,33.86,-116.89,False
5.7405,48.0,1427.0,253.0,693.0,268.0,34.01,-118.4,True
5.5067,41.0,1598.0,280.0,807.0,282.0,34.12,-118.08,True
3.9625,36.0,2241.0,437.0,989.0,442.0,37.29,-121.93,True
7.8426,35.0,3247.0,525.0,1065.0,484.0,34.08,-118.46,True
5.4819,12.0,2465.0,412.0,1226.0,428.0,33.17,-117.1,True
3.775,9.0,3087.0,609.0,1530.0,556.0,32.68,-117.04,False
5.6642,22.0,3526.0,510.0,1660.0,508.0,37.95,-122.02,True
5.4031,4.0,2369.0,566.0,996.0,435.0,33.45,-117.6,True
5.806,25.0,1750.0,341.0,999.0,319.0,37.4,-122.08,True
4.3333,33.0,3100.0,687.0,1388.0,658.0,34.17,-118.45,True
5.2649,26.0,2211.0,344.0,1024.0,321.0,37.67,-121.78,True
4.149,44.0,2440.0,485.0,1011.0,442.0,34.43,-119.69,True
6.6137,26.0,2146.0,298.0,852.0,296.0,33.78,-118.09,True
2.1696,36.0,3334.0,920.0,2881.0,800.0,34.09,-118.16,False
5.2149,18.0,847.0,185.0,733.0,178.0,34.2,-118.59,True
2.4717,24.0,5652.0,1313.0,2312.0,1294.0,34.44,-119.77,True
4.2321,9.0,5455.0,882.0,3015.0,858.0,34.02,-117.42,False
2.0062,29.0,335.0,107.0,202.0,91.0,37.81,-122.26,False
5.4221,15.0,6082.0,1284.0,3861.0,1198.0,37.66,-122.46,True
5.197,36.0,2038.0,343.0,1066.0,346.0,33.86,-117.95,True
1.1667,40.0,885.0,312.0,799.0,221.0,34.01,-118.29,False
2.1848,16.0,8476.0,1758.0,2711.0,1427.0,33.71,-117.21,False
4.9,12.0,3605.0,576.0,1556.0,549.0,38.72,-121.24,True
1.4444,32.0,296.0,139.0,511.0,133.0,33.78,-118.25,True
4.2011,41.0,1865.0,392.0,825.0,369.0,38.01,-122.68,True
2.8646,22.0,2526.0,530.0,1556.0,529.0,32.73,-117.01,False
3.1654,25.0,1122.0,198.0,564.0,213.0,38.6,-121.28,False
9.6062,18.0,2043.0,250.0,702.0,246.0,33.66,-117.93,True
2.8594,14.0,4527.0,875.0,1640.0,590.0,34.89,-116.72,False
4.0298,44.0,2032.0,308.0,791.0,336.0,36.32,-119.31,False
2.5261,22.0,1249.0,483.0,1106.0,481.0,34.02,-118.48,True
3.1353,22.0,6072.0,1802.0,4715.0,1666.0,33.74,-117.84,False
2.6023,26.0,1930.0,391.0,307.0,138.0,39.26,-120.01,False
3.7143,32.0,1893.0,431.0,2245.0,426.0,33.75,-117.9,False
2.7685,29.0,3768.0,1211.0,2320.0,1030.0,34.14,-118.27,True
2.6471,16.0,1537.0,364.0,1125.0,375.0,38.58,-121.3,False
6.6272,19.0,771.0,103.0,376.0,108.0,32.66,-117.02,True
1.8932,44.0,1870.0,389.0,1345.0,391.0,34.18,-118.16,False
3.4167,36.0,1138.0,228.0,725.0,219.0,33.86,-117.99,True
3.9028,52.0,1375.0,322.0,287.0,184.0,37.81,-122.45,True
2.125,47.0,1372.0,395.0,1237.0,303.0,37.79,-122.24,False
3.141,27.0,890.0,289.0,416.0,200.0,33.87,-117.96,False
3.0804,35.0,1363.0,302.0,1786.0,301.0,37.75,-122.45,True
3.343,22.0,2340.0,664.0,1382.0,546.0,33.89,-117.87,True
7.2217,28.0,3404.0,497.0,1134.0,466.0,33.54,-117.77,True
2.2625,48.0,2063.0,484.0,1054.0,466.0,37.85,-122.28,False
2.9647,16.0,10077.0,2186.0,3048.0,1337.0,33.85,-116.53,False
3.1583,34.0,2561.0,497.0,1583.0,530.0,38.52,-121.48,False
2.1135,32.0,1657.0,579.0,2071.0,598.0,34.07,-118.27,False
4.0417,47.0,1250.0,249.0,607.0,234.0,36.98,-122.01,True
5.9493,36.0,1473.0,253.0,713.0,257.0,33.85,-118.1,True
