median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
5.0787,45,1853,328,945,320,33.84,-118.17,True
1.8417,13,520,115,249,109,38.92,-122.62,False
3.46,31,1471,321,841,330,33.93,-117.96,True
5.1619,36,1951,395,1040,375,34.25,-118.48,True
5.4324,17,3956,639,2222,662,37.69,-121.8,True
6.2296,26,1299,174,533,180,37.94,-121.94,True
3.0,5,358,65,169,59,39.13,-121.32,False
1.8878,30,1722,372,1467,403,36.56,-119.62,False
4.2071,14,6224,1679,3148,1589,33.67,-117.92,True
4.0417,32,1766,322,876,330,33.81,-117.85,True
3.2174,17,1554,242,553,230,39.49,-121.47,False
1.8672,43,2015,419,1543,399,33.96,-118.25,False
4.1577,24,3202,703,3308,714,33.76,-117.93,False
2.5321,35,1729,438,1308,412,34.06,-118.12,True
7.6344,14,1111,142,472,145,32.65,-117.03,True
3.1696,18,909,198,661,176,38.65,-121.43,False
5.7057,27,1890,303,889,314,37.53,-122.01,True
5.4349,33,2266,365,952,360,32.98,-115.55,False
3.369,25,3421,803,1681,742,32.8,-116.96,False
0.7069,29,331,85,341,107,34.13,-117.34,False
3.3989,25,4625,1307,1739,1191,34.08,-118.38,True
1.7207,40,1867,633,2223,609,33.98,-118.25,False
2.2368,7,2221,548,1440,501,33.37,-117.26,False
4.05,34,197,44,152,47,37.33,-121.9,True
4.125,52,2433,454,1070,420,37.77,-122.5,True
3.8372,13,3309,603,1796,555,37.61,-120.94,False
3.3516,33,1438,237,569,208,37.64,-121.05,False
1.2863,52,458,148,1283,166,32.7,-117.15,False
15.0001,15,2209,275,735,274,33.62,-117.87,True
2.6181,15,1601,323,661,269,39.05,-122.78,False
3.449,15,4420,903,2373,858,34.03,-117.65,False
1.5208,19,1396,336,940,309,39.15,-121.6,False
2.4408,32,1979,491,954,444,33.95,-117.4,False
2.0915,47,1525,359,982,333,33.99,-118.31,False
1.554,32,3508,917,2794,839,33.96,-118.29,False
4.1727,10,1091,260,517,266,34.15,-118.45,True
6.1805,32,1829,262,677,243,38.04,-121.23,True
3.535,31,1240,264,719,236,37.54,-122.02,True
3.5096,34,2061,391,1169,400,32.73,-117.03,False
1.6875,38,898,259,106,52,34.19,-116.88,True
1.7052,48,1869,461,1834,441,34.0,-118.27,False
2.655,22,1240,294,768,288,35.12,-120.62,False
7.5196,31,2524,349,1003,343,34.08,-117.86,True
2.0657,35,2987,578,1581,585,40.88,-124.1,False
4.1405,5,20908,3933,9690,3510,33.23,-117.27,True
3.6875,42,1524,260,651,267,37.78,-122.17,False
2.6324,35,1081,266,691,259,32.79,-116.96,False
3.4722,40,1340,313,766,271,37.66,-122.09,False
2.303,27,1448,404,978,338,34.43,-119.73,True
3.175,11,2322,459,1373,424,38.4,-121.35,False
3.8839,44,2846,551,1232,537,37.9,-122.53,True
2.0057,52,1230,262,609,243,37.96,-120.23,False
2.0214,36,2306,813,2823,765,34.07,-118.26,False
6.9695,18,8399,1144,3727,1107,33.98,-117.99,True
1.7574,42,2380,553,1300,504,40.5,-124.1,False
5.2542,26,2523,437,1377,450,33.81,-118.05,True
0.7235,19,1204,405,844,424,34.1,-117.29,False
4.95,24,1948,310,922,313,38.24,-122.65,True
2.1667,23,4776,1316,4797,1187,34.11,-117.9,False
3.1034,29,1986,448,2013,432,34.11,-117.95,False
3.6343,37,2469,519,1137,474,38.49,-122.91,False
3.7174,4,2337,768,983,655,33.69,-117.87,True
1.75,16,1667,372,762,283,37.34,-120.07,False
8.0683,20,2421,306,1023,298,34.15,-117.83,True
3.9375,48,1226,288,370,264,34.08,-118.38,True
2.4717,37,1738,403,936,366,37.77,-120.85,False
10.8758,48,2560,322,921,301,37.46,-122.21,True
2.2454,37,845,249,881,252,34.04,-118.21,False
0.9218,21,896,453,735,438,37.82,-122.27,False
3.3017,5,639,197,666,197,33.74,-117.93,False
2.9097,16,2913,723,1705,693,37.96,-122.04,False
1.4429,32,1290,304,852,309,36.22,-119.35,False
1.8839,25,1847,371,1460,353,36.31,-119.61,False
3.6362,6,5661,1287,2943,1162,34.17,-117.32,False
6.2299,39,199,36,101,38,38.25,-122.05,False
6.0824,3,14014,2861,7205,2753,37.52,-122.07,True
2.6466,14,2804,587,1083,573,38.04,-122.15,False
4.7861,34,2518,429,1309,421,33.91,-118.02,True
3.1771,15,989,184,406,151,37.5,-119.8,False
5.2729,13,833,130,405,127,36.9,-121.68,True
4.125,15,1985,361,536,209,33.05,-116.56,False
2.625,36,40,10,64,14,37.94,-121.32,False
4.1417,52,2296,509,1039,472,37.77,-122.45,True
2.7885,46,1485,278,531,291,38.55,-121.51,False
8.203,21,4018,536,1508,529,34.26,-118.55,True
4.0174,28,5018,1066,2846,998,37.28,-121.96,True
1.6888,44,1582,544,1998,515,34.04,-118.2,False
6.1624,26,3527,547,1615,542,33.66,-117.98,True
7.3715,17,821,163,229,164,34.15,-118.16,True
6.1935,11,2422,429,810,395,33.64,-117.64,True
5.883,13,4770,969,2261,972,33.7,-118.09,True
3.4872,18,5928,1097,2697,1096,38.69,-120.85,False
2.6055,42,1385,273,740,274,38.63,-121.42,False
2.4861,15,1449,277,649,265,36.94,-119.7,False
4.25,33,1461,261,494,254,36.81,-119.79,False
4.5167,26,3082,573,1590,586,34.23,-118.5,True
3.9722,25,4149,1067,1749,1000,34.0,-118.48,True
2.5812,14,1740,391,850,317,35.6,-117.66,False
4.0337,32,2424,476,2291,419,34.3,-118.46,False
1.1835,30,3317,1058,1794,990,38.1,-122.26,False
5.0016,19,9503,1769,6370,1718,34.19,-119.2,True
2.0474,37,2330,495,1505,470,39.36,-121.7,False
3.0139,32,1492,284,926,264,36.33,-119.61,False
2.4932,35,2524,749,2487,679,34.12,-118.19,False
6.3712,9,4632,759,1724,685,33.02,-117.26,True
4.2224,6,6988,1121,3660,1092,34.39,-117.27,False
3.8529,43,1810,427,742,429,34.12,-118.15,True
4.226,52,1704,371,663,340,37.77,-122.26,True
2.4107,42,600,171,377,181,34.17,-118.37,True
2.7614,18,1994,578,3031,577,33.71,-117.99,True
3.2891,42,2574,614,2377,588,37.57,-122.32,True
2.7396,7,681,125,485,104,34.59,-117.92,False
3.575,18,1476,473,838,415,37.41,-122.09,True
9.5245,23,6139,826,2036,807,32.82,-117.25,True
3.5052,26,4173,893,2471,863,33.9,-118.11,True
3.2016,37,2236,372,974,379,39.75,-121.82,False
4.9946,10,3753,678,1859,660,34.27,-118.67,True
7.5992,15,1840,235,855,241,32.91,-117.11,True
3.1548,50,1842,377,817,341,34.01,-118.32,False
4.0792,34,1102,212,949,212,34.26,-118.44,False
10.2252,14,923,136,420,130,33.89,-117.97,True
3.7414,29,2049,330,787,309,38.5,-121.5,False
3.5848,18,2024,462,1047,451,33.68,-117.99,True
2.4861,36,838,210,722,180,33.88,-117.56,False
2.5556,24,3313,769,1631,681,38.66,-121.35,False
3.3534,26,3774,716,1913,620,34.13,-117.24,False
3.1979,20,6696,1326,3687,1291,32.83,-116.99,False
3.2011,20,2233,591,1915,558,33.78,-118.28,False
4.25,24,1586,262,912,298,33.21,-117.35,False
3.305,35,915,241,1153,252,33.92,-118.19,False
5.0206,8,1885,286,835,290,34.95,-120.4,True
1.7,48,143,41,222,50,33.79,-118.22,False
4.625,52,1079,222,439,201,34.09,-118.27,True
5.5649,36,3204,538,1499,499,34.27,-118.52,True
2.7377,29,17738,3114,12427,2826,34.7,-120.59,False
3.4167,36,877,175,349,168,36.63,-121.92,True
3.4028,14,1864,331,894,332,39.29,-121.06,False
3.5114,52,1615,393,633,378,37.75,-122.43,True
5.1461,25,4258,719,2290,743,37.26,-121.91,True
6.8939,38,2202,452,833,435,37.76,-122.44,True
5.1664,32,1602,317,752,275,37.16,-122.12,True
3.5603,52,2050,429,957,418,34.09,-118.25,True
5.0016,3,9217,1522,3578,1272,38.0,-121.73,True
2.2891,31,1860,394,1848,293,37.94,-121.49,False
2.4211,22,434,89,195,86,37.71,-120.98,True
3.9036,37,1709,333,778,344,33.95,-118.13,True
3.7426,20,1402,236,676,236,38.68,-121.24,False
1.6716,32,2701,708,1880,590,33.94,-118.29,False
2.662,13,1713,340,643,241,37.57,-119.82,False
4.9312,46,1271,236,573,210,34.2,-118.13,True
3.5491,41,1150,249,729,260,37.35,-121.98,True
3.0368,25,1920,380,1434,388,34.97,-120.45,False
3.0324,28,1606,320,1158,317,36.22,-119.08,False
2.4167,52,2246,472,1005,449,37.85,-122.28,False
2.4137,21,1702,358,1347,316,36.73,-119.83,False
2.0417,17,2967,611,1387,564,38.19,-120.67,False
5.2203,18,1575,230,751,219,36.81,-121.6,True
1.398,14,2878,617,1011,509,37.51,-119.99,False
3.7961,28,4216,948,2997,896,33.84,-118.08,False
6.4956,33,2349,407,954,373,33.81,-118.38,True
5.8343,15,1036,149,395,157,32.95,-117.26,True
15.0001,40,1777,207,577,207,37.46,-122.21,True
4.2356,21,2736,585,1251,576,33.02,-117.28,True
1.4224,33,151,83,380,83,33.98,-118.19,True
2.7226,31,2846,727,2120,672,34.04,-118.38,True
7.9614,43,2492,449,1033,437,33.88,-118.41,True
0.8478,39,2065,532,2015,535,33.93,-118.23,False
5.0629,23,6157,1129,2817,1073,33.84,-117.84,True
2.0147,16,1835,430,599,399,33.18,-117.31,False
4.3571,35,2891,594,1757,581,34.2,-118.52,True
3.1275,29,4317,1037,2102,959,33.8,-118.32,True
3.5085,27,3894,776,1832,715,38.48,-122.87,True
3.8194,34,1475,319,698,293,33.93,-117.94,True
5.399,34,1761,329,965,329,33.83,-118.34,True
3.4449,32,3202,696,1573,621,34.17,-118.43,True
2.9286,31,987,267,619,250,32.76,-117.1,False
3.6467,14,2644,525,2021,511,34.05,-117.66,False
3.6389,44,1066,190,416,174,38.34,-122.28,True
2.0363,31,1465,303,1013,297,36.39,-119.21,False
3.226,52,2654,468,1157,494,37.96,-121.31,False
5.3623,15,2094,316,937,277,33.73,-116.89,True
11.7064,17,1320,159,1722,141,37.84,-122.08,True
2.6812,43,1005,200,492,172,37.98,-121.27,False
1.625,26,28,4,9,5,37.75,-120.85,False
3.5398,52,2300,443,1225,423,37.78,-122.2,False
5.1728,7,479,84,327,103,36.29,-119.8,False
6.4752,42,6297,1307,2096,1205,37.85,-122.48,True
1.4661,44,2035,476,1030,453,39.14,-121.61,False
3.5179,16,1791,518,1006,491,32.79,-117.11,False
5.2321,46,10088,1910,3728,1781,37.22,-121.98,True
2.1006,19,7092,1517,4101,1436,35.31,-119.01,False
3.775,14,1551,297,785,281,38.1,-121.29,False
7.1264,34,358,87,162,84,33.86,-118.43,True
2.9744,43,1906,327,996,314,38.26,-121.56,False
7.6245,21,3905,583,1528,586,36.55,-121.7,True
3.0313,40,1948,413,1434,396,37.72,-122.4,True
3.1944,50,2009,419,1130,402,34.05,-118.34,True
3.9696,44,1990,442,1141,424,37.58,-122.31,True
4.1442,22,3362,630,1471,612,32.66,-117.04,True
5.5151,31,3347,589,1566,597,37.27,-121.96,True
2.3,16,1174,242,464,261,38.14,-121.25,False
3.5,24,3532,618,1681,590,34.12,-117.2,False
3.9,37,1789,424,2279,411,34.26,-118.42,False
4.6607,33,1775,309,1071,296,34.36,-118.93,True
4.3654,31,1856,370,990,360,34.19,-118.55,True
2.8472,35,1377,350,792,313,32.83,-117.2,False
2.4817,33,2682,716,2050,692,34.16,-118.13,False
3.8676,40,1748,318,914,317,37.67,-122.13,True
6.6321,36,2334,430,1033,407,33.89,-118.4,True
3.1215,36,2013,546,1659,522,33.86,-118.19,False
2.3289,17,785,155,417,136,40.61,-122.45,False
1.8571,39,2467,529,1433,502,39.91,-122.19,False
3.1071,40,1644,471,780,416,33.71,-118.29,True
2.3454,33,1028,377,753,356,34.43,-119.72,True
8.5677,28,4287,627,1498,615,34.13,-118.37,True
7.8537,22,3760,482,1485,461,33.9,-117.8,True
2.084,39,2163,652,1153,599,35.29,-120.66,True
2.9318,26,3071,615,2156,568,32.68,-117.08,False
5.0,24,1240,263,690,276,37.29,-121.96,True
2.3026,25,948,198,613,171,36.59,-120.18,False
4.1875,6,3769,669,2061,648,36.84,-121.38,True
3.2447,52,1580,470,714,448,37.8,-122.44,True
3.2705,52,3503,752,1504,734,37.85,-122.26,True
4.3317,43,1471,301,767,311,33.79,-118.12,True
5.1991,39,1937,336,742,307,37.73,-122.49,True
1.6585,48,1052,234,793,216,33.96,-118.25,False
2.1776,22,2515,482,1284,462,39.39,-121.59,False
6.0,26,2343,377,1166,373,33.78,-118.01,True
4.693,11,5785,1035,2760,985,34.23,-119.01,True
5.4834,26,3204,477,1411,484,37.72,-122.07,True
1.5972,34,1102,448,1325,439,34.05,-118.29,False
2.1357,17,1959,484,1763,453,35.2,-118.83,False
3.5845,17,2287,497,1240,493,38.44,-122.74,False
6.0252,15,2857,373,1325,359,38.34,-121.96,False
2.8971,27,1514,510,1603,518,34.08,-118.31,True
1.7679,20,4927,1042,4205,1009,37.29,-120.51,False
2.5652,52,3007,691,1582,636,37.86,-122.28,False
6.358,26,3281,531,1145,480,37.58,-122.4,True
4.2721,18,6450,1165,3716,1113,33.87,-117.6,False
2.3421,48,805,246,633,235,34.1,-118.28,True
3.8672,50,1211,261,523,227,37.88,-122.29,True
1.975,19,1341,435,1048,360,32.72,-117.13,False
6.0336,10,3487,545,1410,557,33.11,-117.24,True
3.7049,23,1771,356,1105,338,36.84,-121.41,True
3.6161,9,5534,1206,2283,1008,33.8,-116.45,False
4.8611,39,1489,282,743,270,33.88,-118.38,True
2.7463,18,1931,380,1271,377,38.95,-121.08,False
3.65,15,1329,282,1001,284,34.25,-119.17,True
2.8973,8,4053,912,2033,897,38.71,-121.28,False
3.6193,35,2768,752,1277,651,33.78,-118.15,True
4.025,28,718,124,347,121,34.68,-118.13,False
2.5506,23,2068,658,1898,570,34.42,-119.71,True
5.1663,25,4021,634,2178,650,37.25,-121.82,True
3.3011,52,2156,469,1070,467,38.23,-122.64,True
3.4559,47,1697,318,775,276,38.69,-121.77,False
5.7843,15,1794,366,1533,371,37.31,-121.81,True
6.0374,33,2064,299,813,303,37.59,-122.39,True
2.6689,12,9975,3638,7429,3405,33.91,-118.34,True
3.2589,9,13670,2453,2811,1193,37.84,-120.2,False
6.5226,21,1386,260,946,257,37.4,-121.86,True
4.4279,32,2065,438,1075,442,33.93,-118.14,True
1.625,52,403,117,361,105,34.14,-118.15,True
3.4107,33,1036,181,620,174,36.64,-119.63,False
2.5954,47,2403,517,1144,455,36.98,-122.01,True
7.8392,36,2127,297,761,274,34.17,-118.55,True
2.3108,28,2675,527,1392,521,36.76,-119.71,False
5.5284,37,1426,259,689,261,34.0,-118.41,True
5.9114,46,1836,319,767,302,37.72,-122.47,True
6.1091,13,3752,572,1581,526,37.42,-121.82,True
3.1944,35,2061,371,1110,342,38.53,-121.41,False
3.1563,42,198,32,158,32,37.36,-121.92,False
2.1667,36,1124,184,504,171,39.18,-121.43,False
4.5,35,2878,564,1633,528,37.71,-122.43,True
3.9227,24,6303,1277,3728,1252,33.84,-118.27,True
4.5469,21,5457,1247,2304,1180,37.75,-122.44,True
3.2564,19,8866,2355,5005,2194,34.23,-118.6,True
8.4839,9,3877,490,1815,490,34.14,-117.65,True
8.163,10,366,61,128,61,33.49,-117.67,True
3.9856,52,1603,487,727,464,37.8,-122.44,True
5.779,39,2795,464,1183,443,37.53,-122.32,True
3.3438,29,1387,236,671,239,33.63,-114.58,False
5.0824,23,4925,948,2530,894,37.52,-121.97,True
3.1287,50,1309,302,883,293,34.13,-118.19,True
3.6852,3,2821,519,1353,495,35.3,-119.09,False
2.4943,45,1183,289,900,266,32.68,-117.1,False
2.6368,34,2123,387,1310,368,37.72,-121.22,False
5.9094,5,15502,2613,7417,2358,33.0,-117.1,True
2.9484,15,4488,859,2114,805,38.83,-121.18,False
2.5792,16,1671,354,935,340,35.12,-120.61,False
1.9423,21,3249,666,2611,663,38.51,-121.42,False
4.8438,36,1463,257,722,260,33.84,-118.11,True
2.0313,17,1497,308,1425,247,36.57,-119.97,False
3.6528,13,651,102,301,104,38.25,-121.06,True
4.5237,5,16181,2971,8152,2651,34.55,-118.08,False
3.5746,52,2892,751,1785,733,37.8,-122.41,True
2.1429,52,941,184,414,171,37.98,-121.28,False
2.7863,19,2636,523,1184,465,39.79,-121.58,False
1.9766,27,2178,629,2379,591,34.06,-117.77,False
4.9318,20,2018,328,1196,323,37.34,-121.79,True
3.02,9,3417,860,2521,828,32.69,-117.04,False
3.9009,33,1115,250,1168,261,37.28,-121.83,False
2.5,35,367,113,398,109,37.47,-122.22,False
3.7061,24,1951,341,1140,338,38.45,-121.81,False
2.8958,21,446,73,182,57,38.0,-121.25,False
1.7446,23,1858,551,1506,492,32.75,-117.1,False
5.4797,23,1727,264,833,258,38.67,-121.28,False
3.1667,34,1124,245,717,242,33.83,-118.27,True
3.55,27,1839,392,1302,404,33.04,-117.27,True
8.2004,32,5131,665,1877,622,34.15,-118.05,True
2.4135,27,515,201,397,228,34.02,-118.4,True
6.299,16,2876,391,1089,377,37.93,-121.93,True
3.1563,36,1392,326,1181,303,34.21,-118.37,False
4.692,35,2027,428,879,402,34.17,-118.41,True
3.5909,25,2740,707,1420,664,34.07,-118.32,True
7.0544,25,2496,351,1034,367,37.41,-121.81,True
3.8897,38,2675,541,1378,480,37.99,-122.04,False
7.457,30,3346,487,1296,495,34.16,-118.63,True
1.6122,41,1422,478,1640,434,34.05,-118.22,False
4.1667,35,2839,592,1413,538,34.23,-118.25,True
2.4213,12,1086,294,870,290,32.58,-117.11,False
1.4511,46,476,102,476,91,34.06,-117.32,False
1.3333,26,239,135,165,112,33.8,-118.23,True
3.5288,8,3119,620,1159,544,34.88,-120.41,False
4.5401,28,3310,574,1811,597,37.99,-122.07,False
4.1375,16,2666,450,1203,429,35.49,-120.69,True
3.5667,17,2839,525,390,189,39.18,-120.12,False
8.4802,34,3296,483,1268,478,34.23,-118.22,True
2.6161,30,3977,930,1387,582,38.49,-123.04,False
7.2472,30,4873,667,1995,638,33.96,-117.97,True
4.875,52,1133,212,545,222,34.17,-118.34,True
3.7188,8,16679,3457,7919,3329,38.62,-121.5,False
3.3229,9,2340,544,860,520,36.84,-119.82,False
2.9338,11,3664,647,1686,613,40.65,-122.31,False
4.1471,37,1772,321,934,326,33.95,-118.03,False
2.4688,38,2090,519,1871,504,33.96,-118.21,False
2.8311,41,1694,413,1222,387,33.98,-118.05,False
4.1417,38,1754,382,928,354,37.74,-122.41,True
2.0875,17,1584,435,904,406,33.78,-118.15,True
0.9708,21,1260,342,1167,310,33.95,-118.24,False
7.9977,20,1814,282,658,253,37.87,-122.53,True
5.9369,5,6135,879,2795,781,34.13,-117.57,True
4.6437,21,2455,381,1094,327,34.14,-117.51,True
2.75,41,1717,325,855,303,37.75,-121.43,False
3.4492,33,2347,512,1259,481,37.69,-122.48,True
5.6277,14,14917,2708,8012,2606,37.58,-122.04,True
8.1001,27,3512,472,1391,481,33.67,-117.93,True
1.1563,26,2001,582,2044,557,34.02,-118.29,False
2.4678,18,10862,2401,5466,2209,36.8,-119.74,False
4.1406,39,2198,425,1160,436,33.82,-118.31,True
3.1979,35,1608,465,2140,488,33.99,-118.2,False
2.8214,29,2377,476,1669,499,36.94,-121.8,True
4.5078,36,1371,246,806,241,34.08,-117.93,True
7.7752,23,1986,278,826,260,33.81,-117.78,True
3.2285,33,3384,819,2626,793,37.57,-122.32,True
5.2118,35,1109,206,515,202,34.2,-118.49,True
2.7846,21,2868,602,855,559,33.22,-117.33,False
5.1837,6,6091,1018,2064,957,33.1,-117.29,True
2.7813,30,2930,739,1661,668,38.63,-121.39,False
6.9021,33,1993,371,918,361,33.87,-118.38,True
5.9897,8,1519,234,711,248,36.85,-119.77,False
3.375,4,58,29,79,29,37.78,-121.2,False
3.141,27,890,289,416,200,33.87,-117.96,False
3.6875,16,893,164,548,155,37.79,-120.83,False
4.6327,34,1577,272,880,284,33.93,-117.44,False
4.0,36,1153,224,639,226,33.94,-118.32,True
3.8529,12,6751,1153,3266,1134,34.0,-117.48,False
4.1518,13,2566,449,1181,414,35.73,-117.87,False
5.4171,52,2070,329,722,306,37.89,-122.28,True
4.9375,11,3016,601,1727,541,33.27,-117.12,True
2.6667,35,674,153,808,173,34.27,-118.42,False
3.5781,4,1611,239,275,84,33.89,-117.13,True
4.008,33,3177,713,1845,612,34.26,-118.29,True
4.875,10,1907,398,921,369,34.1,-118.18,True
1.4492,29,1785,481,1344,472,35.29,-120.65,True
2.4632,24,3247,1281,2642,1182,34.07,-118.28,True
0.536,36,98,28,18,8,40.31,-123.17,False
2.63,42,1392,351,1471,348,34.0,-118.07,False
4.125,41,101,23,85,30,34.04,-118.39,True
6.8429,15,3057,479,1679,498,33.9,-117.95,True
2.3462,36,1068,246,949,250,34.09,-118.09,True
