median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
3.8117,14,5264,1064,3278,1049,35.33,-119.06,False
3.9286,10,1881,571,1769,553,33.81,-118.27,False
5.2131,5,6971,1449,3521,1423,33.87,-117.83,True
6.0582,39,440,83,270,97,37.97,-121.2,False
3.0598,13,1543,383,776,358,34.04,-117.67,False
2.1719,44,1375,351,766,321,38.57,-121.5,False
4.5526,10,2086,380,1073,378,38.67,-121.8,False
7.5,31,3136,431,1190,412,37.29,-122.01,True
1.3021,52,954,233,533,239,34.06,-117.18,False
3.6731,16,2947,802,1385,743,37.93,-122.48,True
4.5,11,2786,480,1250,450,33.36,-117.24,True
2.8299,43,2009,442,1095,439,33.96,-118.3,False
2.6316,34,1077,257,478,199,34.14,-118.02,True
3.6806,22,378,78,196,81,33.76,-117.84,True
1.9034,48,3136,926,1443,877,38.57,-121.47,False
4.3182,17,2718,518,815,403,33.06,-117.34,True
3.4872,18,5928,1097,2697,1096,38.69,-120.85,False
2.4554,30,1677,358,1159,365,36.2,-119.08,False
6.8132,4,4719,741,1895,742,37.68,-121.85,True
3.375,22,1248,271,579,269,37.82,-121.99,True
4.1302,30,1260,222,638,229,34.22,-118.35,True
4.5461,33,1866,327,1053,371,33.76,-117.85,True
2.1786,46,2054,502,1170,494,35.28,-120.66,True
6.1265,22,6719,1068,2843,994,37.73,-121.94,True
2.625,47,881,248,753,241,37.78,-122.21,False
7.5,9,1302,177,682,190,38.15,-122.58,True
7.8383,52,2287,295,829,296,34.17,-118.27,True
2.0441,15,1069,296,569,263,35.06,-118.15,False
3.6486,25,6082,1763,2616,1644,34.16,-118.34,True
3.5036,29,1840,388,1278,368,34.07,-117.67,False
5.3735,22,2620,396,1324,362,33.91,-117.57,True
5.02,26,3670,556,1616,550,38.66,-121.25,False
5.3819,52,1368,322,617,303,34.06,-118.35,True
7.912,26,2862,394,1030,397,37.72,-122.13,True
3.2564,19,8866,2355,5005,2194,34.23,-118.6,True
10.5142,23,2597,335,922,338,37.34,-122.08,True
1.9485,48,3421,734,1441,727,38.54,-121.45,False
2.4375,52,1792,352,1049,357,36.76,-119.81,False
4.4391,14,2635,516,1150,499,33.68,-117.8,True
2.9708,27,2533,518,1371,461,36.04,-120.14,False
2.8625,21,2281,557,1510,460,33.82,-117.99,True
6.541,21,2953,419,1397,410,34.16,-118.95,True
3.2649,17,3724,1023,2536,971,33.91,-118.34,True
11.9666,28,564,72,191,79,37.42,-122.21,True
3.0526,37,1664,401,1316,409,33.9,-118.32,True
3.1793,15,5923,1206,3943,1006,33.16,-117.18,False
2.3382,38,576,130,478,112,37.29,-120.32,False
1.2065,43,713,245,880,237,34.0,-118.28,False
5.1237,52,2157,362,1001,373,33.88,-117.93,True
3.9643,46,105,20,69,19,34.0,-118.41,True
2.7222,24,3748,770,1827,719,36.8,-119.77,False
2.293,49,1175,217,859,219,37.79,-122.23,False
3.9271,43,1806,339,764,341,38.58,-121.44,False
6.6833,25,639,98,311,93,33.67,-117.9,True
3.1133,27,1748,403,985,416,34.11,-117.85,True
5.0025,32,3233,553,1678,545,34.2,-118.62,True
3.1065,36,1823,410,1589,387,37.35,-121.93,True
1.4063,51,498,115,368,112,34.06,-117.73,False
1.9318,30,1349,519,2646,552,33.79,-118.17,False
2.655,22,1240,294,768,288,35.12,-120.62,False
2.9392,46,1613,396,966,416,34.13,-118.27,True
5.0754,44,2515,510,967,484,34.15,-118.4,True
6.6143,16,2238,307,1002,303,32.67,-117.0,True
2.875,43,1116,222,801,207,37.09,-120.95,False
4.3523,26,1446,296,884,295,38.42,-122.73,False
4.3644,19,8507,1470,3517,1453,38.56,-121.39,False
3.0,25,875,156,646,166,36.8,-119.71,False
3.2112,38,2347,665,1317,547,34.16,-118.31,True
5.3986,32,1632,244,575,235,33.88,-117.92,True
4.9135,52,1028,129,317,143,37.73,-122.15,True
5.1696,52,2269,380,1004,371,37.89,-122.29,True
5.3366,4,4289,682,1981,705,34.04,-117.24,False
3.6833,33,1550,277,638,254,37.91,-122.07,True
8.4693,26,4042,591,1611,578,37.52,-122.32,True
5.6427,26,3756,553,1408,535,37.28,-121.9,True
2.5352,32,2643,737,2784,711,33.98,-118.22,True
5.1074,27,1416,251,1024,268,34.28,-118.77,True
3.5486,35,3776,733,1583,749,34.01,-118.35,True
5.5179,36,36,8,4198,7,40.41,-120.51,False
2.7827,9,4288,1017,3156,900,34.1,-117.45,False
6.1834,16,4677,581,1902,566,33.09,-117.04,True
2.4821,30,1030,161,448,159,39.52,-121.53,False
2.0699,24,3442,1168,4625,1097,34.22,-118.45,True
3.0902,26,5556,1398,4545,1333,33.77,-117.91,True
5.5636,38,2139,343,809,340,37.89,-122.07,True
1.9657,20,2858,612,1422,589,40.47,-122.29,False
1.6045,36,2332,656,2175,610,35.76,-119.25,False
4.337,26,3135,524,1385,523,37.37,-118.45,False
4.6354,36,1589,265,804,272,33.89,-118.01,True
3.6736,16,2495,551,2314,567,34.3,-118.47,True
4.7143,26,3725,623,1516,627,32.78,-117.07,True
2.2612,12,8796,1721,11139,1680,34.45,-116.14,False
2.1354,29,2864,600,1314,562,40.57,-124.14,False
3.07,39,2247,526,1670,525,33.85,-118.17,False
4.4219,34,1328,244,795,227,34.4,-118.98,True
3.6321,40,2866,617,1305,589,37.91,-122.3,True
3.9792,16,2668,454,1536,457,36.81,-119.68,False
2.9286,20,2524,682,1819,560,32.56,-117.12,True
6.177,20,1804,254,831,260,37.68,-121.91,True
2.0819,10,2143,593,1167,548,34.65,-120.46,False
3.556,52,1650,395,841,380,37.88,-122.29,False
4.8438,36,1463,257,722,260,33.84,-118.11,True
2.7262,12,4929,1010,2621,870,38.48,-121.44,False
1.7679,20,4927,1042,4205,1009,37.29,-120.51,False
3.6204,18,1422,243,702,230,36.77,-119.92,False
4.8194,45,972,181,554,187,34.21,-118.4,True
2.2903,13,1607,435,983,400,32.6,-117.07,False
7.1053,15,476,67,213,73,38.36,-122.01,True
4.2031,13,1839,275,752,270,39.02,-121.08,True
3.5625,24,1698,344,927,313,37.8,-121.2,False
3.0234,15,2234,415,1254,420,36.09,-119.02,False
2.1955,34,1576,364,1153,381,32.62,-117.09,False
2.0685,19,1867,538,1219,468,32.8,-116.93,False
4.3958,9,2738,510,1193,412,39.33,-120.1,False
1.1667,52,275,123,273,111,34.15,-118.15,True
4.6141,4,974,232,428,203,33.71,-117.78,True
6.2708,22,1230,200,673,195,34.22,-118.86,True
1.9206,26,3819,955,3010,932,37.62,-120.98,False
3.1324,19,5411,1042,441,185,34.24,-116.86,False
3.1406,32,3218,739,2368,730,34.0,-118.15,False
6.2299,39,199,36,101,38,38.25,-122.05,False
7.2779,16,1156,198,455,216,37.35,-122.03,True
4.3882,29,2784,582,1278,550,33.96,-118.11,True
5.5767,36,1726,287,820,288,33.83,-118.11,True
2.6066,21,2403,483,1647,415,35.65,-119.77,False
4.3839,36,1453,270,808,275,34.25,-118.45,True
3.3438,8,6042,979,3031,991,34.4,-117.27,False
2.3438,36,839,158,446,167,38.45,-121.83,False
2.825,16,2724,593,1124,586,38.48,-122.66,True
7.4734,26,4382,618,1728,587,34.47,-119.81,True
1.2875,42,907,378,822,288,34.03,-118.29,False
2.7155,36,2602,638,2780,620,34.28,-118.45,False
2.3339,16,2178,667,1192,579,38.01,-121.36,False
0.7235,19,1204,405,844,424,34.1,-117.29,False
4.75,36,2501,443,1031,422,33.88,-118.38,True
1.2315,43,762,206,854,188,33.98,-118.26,False
3.0694,37,1236,309,966,292,34.03,-118.37,False
2.5444,35,2234,689,1334,662,34.09,-118.35,True
2.1217,38,1695,352,1279,305,33.73,-116.22,False
2.6625,36,1240,310,577,319,32.74,-117.25,True
3.631,5,623,146,396,136,33.68,-117.8,True
1.9837,37,1704,361,902,356,38.53,-121.48,False
2.314,42,1574,376,844,369,38.46,-122.71,False
4.4896,48,2799,596,1235,561,34.07,-118.38,True
2.6842,44,1158,226,1094,224,37.88,-121.38,False
4.9312,46,1271,236,573,210,34.2,-118.13,True
2.9201,32,2131,625,1229,572,37.79,-122.55,True
3.0729,12,3014,560,1424,485,38.01,-120.29,False
1.9208,33,2024,459,1019,422,39.44,-123.8,False
4.3036,35,1818,339,828,319,33.88,-118.32,True
6.5268,30,1762,263,761,292,34.23,-118.48,True
2.9118,38,3221,783,2792,736,34.18,-119.17,False
3.9009,33,1115,250,1168,261,37.28,-121.83,False
4.0385,12,2228,479,1122,488,33.67,-117.99,True
6.987,44,2890,438,1219,429,34.2,-118.2,True
2.1186,28,2608,576,1719,554,37.8,-121.22,False
2.9926,9,3466,673,2356,619,35.65,-120.64,False
4.8021,48,2114,390,973,367,34.44,-119.73,True
1.4844,52,986,258,1008,255,37.78,-122.23,False
7.3715,17,821,163,229,164,34.15,-118.16,True
3.4464,5,2614,433,1275,411,40.6,-122.42,False
2.7202,31,965,217,599,206,33.99,-118.1,True
7.2211,30,2437,349,1005,380,36.73,-119.69,False
1.8914,25,2220,511,912,449,39.93,-120.98,False
3.6422,26,1058,232,891,243,34.94,-120.45,False
4.2059,52,2025,361,957,363,33.73,-118.31,True
4.0729,38,3374,671,1906,640,34.13,-118.01,True
5.5951,44,1873,286,635,283,34.04,-118.39,True
6.1493,16,5175,799,2717,813,33.62,-117.66,True
2.6981,35,7088,1279,4885,1272,38.55,-121.28,False
1.1687,48,1498,448,1586,455,34.11,-117.29,False
4.517,21,2064,342,1021,359,38.03,-121.09,False
2.6098,52,2511,587,1660,546,34.02,-118.32,False
2.925,43,1185,296,933,244,37.35,-121.89,False
4.0227,19,3225,548,1760,542,36.77,-119.58,False
3.125,9,12139,2640,6837,2358,38.67,-121.75,False
2.5223,35,1789,357,933,357,36.78,-119.83,False
5.3072,25,2185,370,1558,369,32.58,-117.05,False
2.5625,52,1114,206,425,207,37.73,-122.16,False
2.6875,34,1441,294,695,275,35.35,-119.03,False
5.4482,20,563,107,246,123,37.95,-122.05,True
2.4297,33,2279,591,1250,576,32.76,-117.12,False
3.851,52,2898,557,1338,550,37.74,-122.15,True
3.8803,6,10263,1864,6163,1781,34.58,-117.78,False
4.6705,19,5254,894,2155,831,35.36,-119.07,False
2.1833,37,1995,448,1559,443,37.47,-121.13,False
2.8385,42,2203,467,1470,488,34.03,-118.13,True
1.5208,19,1396,336,940,309,39.15,-121.6,False
5.0762,26,4473,923,1518,805,34.05,-118.4,True
2.3917,15,2490,527,1229,497,39.52,-121.36,False
5.0043,36,2239,391,1203,379,37.7,-122.16,True
2.425,46,1636,338,772,332,36.33,-119.31,False
2.125,21,916,194,451,178,40.01,-122.13,False
5.9676,13,5138,713,1838,645,35.2,-120.66,True
3.0446,32,2286,468,1741,467,32.72,-117.08,False
2.3,37,1184,290,1320,276,33.98,-118.15,False
4.7917,30,2246,446,1837,431,34.03,-117.93,False
4.1282,7,7974,1703,2904,1550,33.11,-117.31,True
2.7639,17,1661,329,948,357,40.93,-124.11,False
6.3131,17,3674,824,1364,694,37.33,-122.05,True
3.9,52,3481,751,1444,718,37.82,-122.24,True
1.6295,33,1209,341,1097,283,34.27,-118.42,False
4.9779,23,2395,498,1309,493,33.9,-118.34,True
2.2258,25,1712,491,1807,478,34.06,-117.78,False
2.7375,42,5266,1167,3124,1025,38.12,-122.27,False
3.3929,31,2447,465,1313,352,37.21,-120.24,False
6.7703,43,2511,456,808,407,34.07,-118.46,True
3.1415,19,1450,509,746,437,34.03,-118.39,False
2.2429,26,1855,553,1109,536,34.1,-117.66,False
2.625,18,2990,648,1280,532,33.95,-116.53,False
7.1463,31,3019,469,1349,462,34.24,-118.24,True
3.7455,47,2986,627,1399,613,37.31,-121.89,True
1.7566,25,2516,543,1266,494,40.03,-122.1,False
13.8556,52,2416,291,810,270,34.05,-118.49,True
3.0943,17,7214,1994,4100,1823,34.18,-118.54,False
4.1205,36,1870,338,947,324,33.94,-117.97,True
12.8665,37,4042,549,1318,542,34.07,-118.48,True
3.1977,31,1431,370,704,393,36.58,-121.9,True
2.6094,52,1027,244,492,147,37.8,-122.29,False
2.1705,10,503,118,228,100,37.87,-122.3,False
3.0043,6,8278,1579,3062,1446,33.71,-117.02,False
2.774,22,3902,845,1870,763,38.61,-121.32,True
2.1108,44,1425,438,1121,374,34.08,-118.25,True
5.1155,34,3482,614,2227,641,33.81,-118.02,True
4.4732,25,2017,454,1024,428,33.68,-117.92,True
8.7939,18,2550,312,999,320,37.29,-122.02,True
2.1949,22,2680,643,1644,516,32.65,-116.45,False
3.5958,29,2806,552,1242,540,36.8,-119.81,False
4.4209,33,2952,565,1264,517,36.49,-121.74,True
4.6477,52,1457,292,621,315,37.76,-122.45,True
3.154,23,3862,699,2082,652,34.03,-117.08,False
3.6667,15,3004,615,437,210,33.8,-116.48,False
2.4167,27,1551,464,880,400,32.75,-117.14,False
3.5393,15,3249,613,1569,595,37.35,-120.59,False
3.0893,25,1492,439,755,389,33.87,-117.89,True
4.7639,26,2413,512,2867,509,33.73,-117.91,True
1.0313,20,463,180,486,190,38.59,-121.49,False
3.1667,34,1124,245,717,242,33.83,-118.27,True
6.1873,35,1535,283,816,287,34.24,-118.26,True
3.1103,44,1613,339,776,346,37.71,-122.13,True
3.4861,52,3519,711,1883,706,37.8,-122.21,True
3.0417,2,6900,1238,1950,980,33.86,-116.89,False
5.7405,48,1427,253,693,268,34.01,-118.4,True
5.5067,41,1598,280,807,282,34.12,-118.08,True
3.9625,36,2241,437,989,442,37.29,-121.93,True
7.8426,35,3247,525,1065,484,34.08,-118.46,True
5.4819,12,2465,412,1226,428,33.17,-117.1,True
3.775,9,3087,609,1530,556,32.68,-117.04,False
5.6642,22,3526,510,1660,508,37.95,-122.02,True
5.4031,4,2369,566,996,435,33.45,-117.6,True
5.806,25,1750,341,999,319,37.4,-122.08,True
4.3333,33,3100,687,1388,658,34.17,-118.45,True
5.2649,26,2211,344,1024,321,37.67,-121.78,True
4.149,44,2440,485,1011,442,34.43,-119.69,True
6.6137,26,2146,298,852,296,33.78,-118.09,True
2.1696,36,3334,920,2881,800,34.09,-118.16,False
5.2149,18,847,185,733,178,34.2,-118.59,True
2.4717,24,5652,1313,2312,1294,34.44,-119.77,True
4.2321,9,5455,882,3015,858,34.02,-117.42,False
2.0062,29,335,107,202,91,37.81,-122.26,False
5.4221,15,6082,1284,3861,1198,37.66,-122.46,True
5.197,36,2038,343,1066,346,33.86,-117.95,True
1.1667,40,885,312,799,221,34.01,-118.29,False
2.1848,16,8476,1758,2711,1427,33.71,-117.21,False
4.9,12,3605,576,1556,549,38.72,-121.24,True
1.4444,32,296,139,511,133,33.78,-118.25,True
4.2011,41,1865,392,825,369,38.01,-122.68,True
2.8646,22,2526,530,1556,529,32.73,-117.01,False
3.1654,25,1122,198,564,213,38.6,-121.28,False
9.6062,18,2043,250,702,246,33.66,-117.93,True
2.8594,14,4527,875,1640,590,34.89,-116.72,False
4.0298,44,2032,308,791,336,36.32,-119.31,False
2.5261,22,1249,483,1106,481,34.02,-118.48,True
3.1353,22,6072,1802,4715,1666,33.74,-117.84,False
2.6023,26,1930,391,307,138,39.26,-120.01,False
3.7143,32,1893,431,2245,426,33.75,-117.9,False
2.7685,29,3768,1211,2320,1030,34.14,-118.27,True
2.6471,16,1537,364,1125,375,38.58,-121.3,False
6.6272,19,771,103,376,108,32.66,-117.02,True
1.8932,44,1870,389,1345,391,34.18,-118.16,False
3.4167,36,1138,228,725,219,33.86,-117.99,True
3.9028,52,1375,322,287,184,37.81,-122.45,True
2.125,47,1372,395,1237,303,37.79,-122.24,False
3.141,27,890,289,416,200,33.87,-117.96,False
3.0804,35,1363,302,1786,301,37.75,-122.45,True
3.343,22,2340,664,1382,546,33.89,-117.87,True
7.2217,28,3404,497,1134,466,33.54,-117.77,True
2.2625,48,2063,484,1054,466,37.85,-122.28,False
2.9647,16,10077,2186,3048,1337,33.85,-116.53,False
3.1583,34,2561,497,1583,530,38.52,-121.48,False
2.1135,32,1657,579,2071,598,34.07,-118.27,False
4.0417,47,1250,249,607,234,36.98,-122.01,True
5.9493,36,1473,253,713,257,33.85,-118.1,True
6.2976,52,3034,406,1158,399,34.18,-118.27,True
3.875,18,2036,414,1292,380,33.85,-117.89,True
3.8529,12,6751,1153,3266,1134,34.0,-117.48,False
3.7778,35,1008,165,391,167,33.81,-118.39,True
3.8307,33,3122,579,1733,545,35.38,-118.92,False
4.2985,12,7923,1470,4861,1385,33.96,-117.5,False
4.7308,44,1446,250,721,243,34.14,-118.03,True
2.8125,24,1125,341,579,321,34.15,-118.13,False
3.4605,45,1533,331,791,335,33.84,-118.17,True
8.3841,35,1471,210,735,219,34.23,-118.52,True
3.5227,35,1566,294,1056,279,33.94,-117.46,False
4.055,34,3787,771,1966,738,34.27,-118.51,True
2.902,15,3876,778,1960,691,38.91,-120.88,False
3.4598,11,3761,675,2374,673,37.0,-120.09,False
6.5576,38,2501,348,805,329,37.91,-122.28,True
4.0018,14,7355,2408,3100,2051,37.84,-122.3,False
3.3611,36,1206,197,537,204,39.16,-121.58,False
11.3176,28,4518,578,1489,559,37.38,-122.21,True
3.3281,40,1538,255,669,263,38.26,-122.13,False
3.2464,26,1704,315,918,310,35.26,-120.68,True
4.3625,13,1429,209,702,205,36.93,-119.87,False
2.4167,52,2246,472,1005,449,37.85,-122.28,False
0.9318,35,1511,593,914,539,33.78,-118.19,True
1.9375,22,5473,1234,2581,1098,34.07,-116.47,False
2.1591,32,927,250,970,248,33.97,-118.15,True
2.4423,21,2202,484,1000,381,39.07,-122.91,False
5.131,17,4013,673,2263,661,32.84,-117.02,False
7.1736,12,2459,390,1054,391,33.55,-117.7,True
5.1202,30,4375,689,2038,709,38.02,-121.34,False
5.4349,33,2266,365,952,360,32.98,-115.55,False
5.0562,52,2299,441,1252,415,37.77,-122.5,True
7.629,34,3646,610,1390,607,34.14,-118.47,True
3.5052,26,4173,893,2471,863,33.9,-118.11,True
1.8984,19,1124,290,598,261,35.65,-117.81,False
4.6389,17,1145,209,499,202,33.94,-118.17,False
6.9742,38,2553,400,1042,393,33.8,-118.36,True
0.6825,17,484,202,198,204,37.65,-121.0,True
5.0672,24,3173,548,1351,536,37.95,-122.08,True
3.02,9,3417,860,2521,828,32.69,-117.04,False
3.7961,28,4216,948,2997,896,33.84,-118.08,False
3.4148,38,1399,390,859,386,34.21,-118.23,True
2.098,21,2274,495,1157,445,38.65,-121.42,False
3.6894,52,2685,629,1170,614,37.77,-122.43,True
3.5893,26,1499,290,755,277,33.84,-117.88,True
3.25,39,552,151,807,168,33.99,-118.07,False
10.3661,52,1430,186,547,178,34.08,-118.34,True
3.6538,36,1089,234,632,215,33.99,-118.41,True
2.6098,13,5451,1194,2957,1081,38.07,-122.24,False
2.4554,20,2233,431,1024,399,33.74,-116.95,False
4.3281,19,3866,775,1554,703,32.8,-117.03,True
3.7143,9,1608,297,1057,295,37.02,-120.09,False
3.1467,41,1743,373,780,357,38.45,-122.72,False
4.0833,34,1856,273,540,264,34.13,-118.32,True
3.176,14,2719,502,1497,457,35.59,-119.35,False
2.683,15,2228,472,653,350,33.83,-116.98,False
3.6477,15,1717,336,501,206,40.3,-121.09,False
5.9897,8,1519,234,711,248,36.85,-119.77,False
3.2792,32,4071,888,1900,874,34.27,-119.24,True
2.3935,14,1562,373,609,328,33.92,-117.89,False
4.0905,13,3334,541,1923,538,38.25,-122.03,False
4.0556,19,1649,328,382,151,34.31,-116.86,False
1.4583,32,1615,382,1307,345,32.98,-115.52,False
7.457,30,3346,487,1296,495,34.16,-118.63,True
3.4852,30,3078,954,1561,901,34.01,-118.48,True
3.055,6,2073,388,826,375,38.52,-122.76,True
4.625,31,3808,670,2430,660,33.94,-118.04,False
2.8833,45,1226,279,590,260,37.94,-122.33,False
6.5234,18,3165,533,1312,434,36.52,-121.84,True
1.0398,25,1678,367,971,307,38.64,-121.44,False
2.5245,17,12355,3630,5692,3073,38.59,-121.41,False
2.4083,52,773,143,377,115,37.81,-122.28,False
7.3669,16,5895,1424,873,522,32.68,-117.17,True
2.9871,18,2042,420,914,400,38.23,-122.61,True
3.1781,23,2744,588,1493,557,38.34,-122.71,False
3.52,23,3425,754,2202,729,34.14,-118.01,True
4.1953,39,1880,361,982,357,33.89,-118.33,True
4.221,11,5817,878,2538,876,38.36,-122.7,True
4.7833,28,2024,340,844,309,38.4,-122.29,True
5.7104,5,4980,774,2399,763,37.95,-121.74,True
4.0313,19,1920,471,1413,432,33.75,-117.92,False
1.6888,44,1582,544,1998,515,34.04,-118.2,False
3.7656,7,6434,1201,2733,1045,36.86,-119.8,False
1.9056,25,1689,495,1745,457,36.75,-120.38,False
4.0347,34,2459,489,1139,463,34.16,-118.43,True
5.1583,8,1964,413,913,406,33.68,-117.81,True
5.1664,32,1602,317,752,275,37.16,-122.12,True
1.7159,49,2174,481,1861,484,33.99,-118.28,False
3.9784,18,3610,772,2899,765,34.07,-117.78,False
3.1397,52,830,183,479,179,34.16,-118.27,True
2.1875,27,958,184,580,177,37.6,-121.04,False
4.675,33,2206,393,973,364,33.94,-118.12,True
3.0089,36,992,224,334,126,33.09,-116.58,False
3.445,8,4942,1173,3012,1033,34.27,-119.2,True
7.6709,17,4461,585,2095,580,33.72,-117.93,True
3.8365,29,2240,457,1187,407,34.14,-117.9,True
4.4609,15,4260,770,2007,695,34.12,-117.77,True
4.2266,33,1733,361,1757,375,34.01,-117.93,False
3.8105,52,2964,512,1114,486,36.77,-119.8,False
2.3571,17,1190,275,1113,258,32.73,-115.52,False
6.2516,9,2524,352,1139,362,34.15,-117.22,False
5.4592,27,3074,452,1223,452,35.39,-118.94,False
3.8571,52,3143,635,1350,623,37.77,-122.47,True
3.2285,33,3384,819,2626,793,37.57,-122.32,True
3.8954,27,5266,971,2432,948,38.67,-121.23,False
5.2328,49,1183,205,496,209,37.78,-122.19,False
3.2386,13,1857,572,838,525,33.7,-117.89,False
1.2813,42,900,239,506,231,38.56,-121.49,False
2.1607,35,1090,267,1339,263,33.94,-118.23,False
5.0832,29,1185,197,588,196,34.1,-117.86,True
1.1667,52,1010,209,604,187,37.81,-122.3,False
1.8828,38,1901,453,1613,400,36.21,-119.09,False
2.0303,40,2827,655,2037,574,37.94,-121.29,False
2.2261,23,1190,347,965,327,34.06,-118.12,True
1.5329,39,1765,414,1056,414,37.98,-121.25,False
4.008,33,3177,713,1845,612,34.26,-118.29,True
2.825,38,773,147,320,134,37.74,-121.42,False
2.0417,27,2692,481,1518,447,37.33,-120.89,False
3.125,30,3096,757,2048,704,33.8,-118.31,True
0.971,12,2782,1077,1968,795,33.75,-117.87,False
4.5909,16,2497,500,1357,456,33.63,-117.71,True
3.4031,15,4885,988,2175,924,38.3,-122.47,True
2.0956,17,1614,431,1031,389,33.38,-117.25,False
2.8529,35,2141,438,1053,434,40.77,-124.16,False
3.2941,9,3293,585,1678,530,34.49,-117.34,False
2.5559,29,2238,523,2061,504,32.71,-117.09,False
2.6477,32,671,166,856,114,35.13,-117.28,False
4.7283,11,2895,524,1633,534,38.44,-122.76,False
2.9625,29,2756,551,1381,531,38.42,-122.84,True
2.3343,11,5665,1507,3422,1299,38.47,-121.42,False
1.7225,50,1757,522,2080,488,34.04,-118.3,True
2.4306,36,730,155,476,142,34.0,-117.37,False
4.1181,36,1643,349,1414,337,34.23,-118.4,False
3.4265,36,683,159,505,141,38.0,-121.12,False
5.3016,33,2382,404,1339,389,33.94,-118.02,True
5.1915,42,1824,277,720,309,37.97,-121.31,True
