median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
1.2276,21.0,2442.0,719.0,1916.0,646.0,33.75,-118.28,True
6.2778,36.0,1561.0,252.0,740.0,253.0,33.84,-118.34,True
6.0609,25.0,8110.0,1264.0,3613.0,1232.0,33.74,-118.01,True
4.1645,32.0,4308.0,717.0,2002.0,695.0,37.28,-121.89,True
4.7222,36.0,1915.0,316.0,850.0,319.0,33.84,-118.1,True
4.005,48.0,1266.0,234.0,539.0,222.0,34.05,-118.37,True
0.9589,47.0,552.0,161.0,593.0,174.0,32.7,-117.14,False
2.35,15.0,2199.0,453.0,899.0,347.0,37.7,-118.45,False
2.6333,33.0,1591.0,461.0,794.0,425.0,32.76,-117.13,False
3.7462,15.0,6243.0,1273.0,3163.0,1274.0,37.59,-122.05,True
3.8029,35.0,2454.0,458.0,1110.0,435.0,34.11,-118.02,True
4.0968,30.0,5915.0,1750.0,2136.0,1503.0,33.74,-118.18,True
4.733,36.0,1928.0,361.0,1008.0,368.0,34.1,-118.02,True
1.95,19.0,280.0,84.0,483.0,87.0,34.25,-118.41,False
3.7188,37.0,1709.0,278.0,744.0,274.0,34.16,-117.25,False
2.6528,45.0,727.0,168.0,520.0,175.0,34.03,-118.45,True
3.25,38.0,544.0,89.0,240.0,91.0,40.55,-124.13,False
5.5289,43.0,2216.0,375.0,918.0,388.0,32.74,-117.24,True
4.3397,21.0,3052.0,624.0,1588.0,568.0,33.86,-118.1,True
3.0441,20.0,3960.0,1027.0,1729.0,978.0,34.15,-118.25,True
7.203,19.0,5130.0,741.0,1887.0,712.0,37.83,-122.11,True
4.4432,35.0,2049.0,390.0,1286.0,385.0,34.23,-118.43,True
1.755,47.0,1486.0,335.0,765.0,329.0,40.8,-124.15,False
6.148,34.0,1903.0,293.0,887.0,306.0,33.97,-118.02,True
10.6868,30.0,6373.0,854.0,2149.0,798.0,37.41,-122.29,True
3.2847,35.0,1648.0,285.0,792.0,265.0,36.09,-119.56,False
1.3922,23.0,1731.0,363.0,1210.0,341.0,36.7,-119.79,False
4.5491,43.0,1185.0,207.0,657.0,198.0,34.12,-118.01,True
2.2813,15.0,2514.0,482.0,1166.0,503.0,38.72,-121.3,False
3.7768,5.0,3986.0,737.0,1887.0,687.0,38.54,-122.79,True
2.2401,24.0,2578.0,580.0,1217.0,529.0,33.83,-118.0,True
2.517,30.0,3626.0,834.0,1577.0,806.0,38.63,-121.4,False
5.7979,52.0,2255.0,410.0,823.0,377.0,37.88,-122.26,True
4.5375,18.0,1284.0,193.0,621.0,190.0,36.72,-119.59,False
3.4459,21.0,1839.0,324.0,871.0,307.0,33.9,-117.55,True
5.3693,26.0,1352.0,202.0,654.0,217.0,32.86,-117.21,True
5.8659,52.0,1875.0,303.0,735.0,293.0,34.11,-118.31,True
2.6111,13.0,9444.0,1997.0,4166.0,1482.0,34.15,-116.09,False
2.6364,39.0,322.0,82.0,319.0,90.0,34.01,-118.18,False
4.2471,4.0,13315.0,2424.0,6420.0,2289.0,37.68,-120.94,False
2.8906,16.0,1743.0,333.0,652.0,322.0,32.85,-116.89,False
15.0001,52.0,955.0,100.0,457.0,120.0,34.06,-118.32,True
5.2129,34.0,3592.0,616.0,2138.0,605.0,33.79,-117.93,True
3.1908,15.0,2102.0,358.0,957.0,371.0,40.26,-122.2,False
2.81,43.0,1004.0,236.0,839.0,235.0,32.66,-117.08,False
2.1515,6.0,1186.0,234.0,1135.0,218.0,36.72,-119.55,False
4.0125,28.0,1433.0,270.0,1001.0,278.0,34.97,-120.43,False
3.0982,18.0,1846.0,419.0,1581.0,387.0,33.21,-117.24,False
2.2161,20.0,3674.0,792.0,1498.0,758.0,33.74,-116.97,False
2.6417,13.0,4110.0,847.0,1796.0,706.0,38.2,-120.57,False
5.7942,36.0,2223.0,370.0,1039.0,370.0,33.79,-118.11,True
2.7961,10.0,2050.0,473.0,1302.0,471.0,33.2,-117.25,False
1.6645,35.0,1293.0,339.0,1494.0,312.0,34.05,-117.75,False
3.8547,17.0,2889.0,587.0,1931.0,510.0,33.39,-117.14,True
4.0667,35.0,2294.0,411.0,1054.0,449.0,37.33,-121.96,True
2.2625,17.0,2495.0,524.0,1292.0,501.0,35.11,-120.6,False
3.0139,43.0,1077.0,199.0,447.0,182.0,38.62,-121.37,False
2.59,45.0,2462.0,509.0,1587.0,450.0,37.74,-122.4,True
5.4459,17.0,2654.0,478.0,1392.0,451.0,34.28,-118.72,True
4.5,18.0,2087.0,353.0,992.0,329.0,32.96,-116.95,True
5.1645,11.0,2722.0,554.0,1565.0,508.0,33.64,-117.67,False
3.9375,30.0,2992.0,609.0,1288.0,465.0,34.54,-120.01,True
1.8214,10.0,2067.0,450.0,845.0,354.0,36.76,-119.85,False
2.9417,39.0,2196.0,582.0,1165.0,538.0,34.1,-118.29,True
1.8065,22.0,1580.0,372.0,686.0,264.0,41.3,-123.66,False
5.1463,35.0,1558.0,267.0,793.0,249.0,34.2,-118.58,True
3.2639,31.0,1171.0,306.0,1690.0,301.0,33.73,-117.9,False
4.1339,34.0,4038.0,725.0,2716.0,759.0,34.07,-117.73,False
1.4481,25.0,831.0,230.0,947.0,244.0,36.62,-119.31,False
4.0893,41.0,1509.0,325.0,821.0,314.0,33.8,-118.13,True
6.8667,24.0,1684.0,232.0,781.0,230.0,33.6,-117.66,True
4.4597,29.0,3201.0,640.0,1722.0,570.0,37.14,-122.11,True
5.373,36.0,2274.0,411.0,1232.0,423.0,33.89,-118.34,True
4.1141,36.0,1885.0,307.0,853.0,271.0,37.64,-122.09,False
2.4338,49.0,2272.0,498.0,1621.0,483.0,37.77,-122.2,False
3.2757,24.0,3663.0,828.0,2718.0,778.0,34.35,-119.08,True
1.9203,52.0,1863.0,559.0,906.0,493.0,32.73,-117.16,True
6.0132,23.0,2365.0,355.0,1209.0,347.0,33.88,-117.83,True
4.2679,33.0,2815.0,485.0,1447.0,489.0,34.68,-118.14,False
0.9393,17.0,3425.0,827.0,2469.0,758.0,39.73,-121.85,False
2.625,11.0,2872.0,610.0,2644.0,581.0,32.68,-115.51,False
5.6276,35.0,2984.0,446.0,1435.0,455.0,33.83,-117.89,True
3.9461,16.0,2650.0,600.0,1969.0,586.0,37.25,-121.82,True
2.6,52.0,2224.0,437.0,1006.0,422.0,37.84,-122.27,False
11.2866,14.0,7970.0,1142.0,2926.0,1096.0,34.09,-118.57,True
5.8972,35.0,1818.0,353.0,853.0,321.0,33.83,-118.34,True
3.875,35.0,686.0,142.0,480.0,149.0,37.66,-122.1,False
4.0625,10.0,2562.0,460.0,1478.0,433.0,38.7,-121.42,False
2.73,33.0,2199.0,403.0,1245.0,394.0,36.34,-119.19,False
6.5745,35.0,1778.0,330.0,732.0,312.0,33.89,-118.38,True
3.5978,33.0,2271.0,389.0,1100.0,380.0,34.15,-117.26,False
2.053,31.0,2818.0,1252.0,4126.0,1200.0,34.05,-118.29,True
3.2361,38.0,2827.0,581.0,972.0,558.0,32.72,-117.23,True
5.0278,14.0,2816.0,501.0,1448.0,452.0,32.99,-116.89,True
2.1766,24.0,2591.0,739.0,3243.0,702.0,36.68,-121.63,False
3.3906,15.0,2897.0,728.0,2340.0,720.0,37.67,-122.48,True
2.183,16.0,3730.0,827.0,1346.0,592.0,33.49,-116.6,False
3.4896,17.0,1728.0,271.0,897.0,284.0,38.24,-122.61,True
4.4042,9.0,2107.0,411.0,1138.0,389.0,34.02,-117.65,False
3.6111,22.0,2264.0,390.0,1056.0,403.0,39.14,-121.67,False
8.2436,44.0,2237.0,347.0,948.0,346.0,37.44,-122.18,True
4.0556,37.0,106.0,18.0,27.0,12.0,34.01,-117.09,False
5.4155,23.0,7353.0,1255.0,4014.0,1124.0,33.97,-117.9,True
9.0376,20.0,1896.0,266.0,674.0,277.0,36.33,-119.32,True
1.9063,21.0,607.0,155.0,226.0,136.0,36.98,-122.02,False
3.9028,25.0,848.0,153.0,436.0,155.0,39.52,-121.49,False
4.1659,36.0,4869.0,871.0,1899.0,827.0,37.99,-122.59,True
1.9392,27.0,2280.0,695.0,1235.0,664.0,32.76,-117.13,False
3.5737,30.0,3377.0,623.0,1289.0,594.0,38.53,-121.52,False
3.434,17.0,13559.0,2656.0,6990.0,2533.0,32.78,-116.94,True
3.12,29.0,1677.0,413.0,873.0,400.0,34.13,-117.87,True
3.0114,16.0,926.0,189.0,238.0,118.0,33.68,-116.25,True
2.8239,43.0,2172.0,605.0,2386.0,597.0,34.02,-118.15,False
5.5921,18.0,2903.0,387.0,1127.0,372.0,37.81,-121.98,True
10.9891,4.0,170.0,23.0,93.0,27.0,39.0,-121.0,True
3.3984,36.0,2112.0,374.0,829.0,368.0,40.78,-124.15,False
5.2563,24.0,4197.0,718.0,2468.0,714.0,33.73,-117.94,True
2.4206,19.0,2693.0,789.0,1765.0,724.0,37.7,-122.11,False
4.0437,32.0,2275.0,397.0,1233.0,418.0,38.0,-122.32,False
4.0221,16.0,926.0,230.0,451.0,198.0,38.01,-121.36,False
2.6715,35.0,1450.0,256.0,930.0,286.0,32.57,-117.12,False
6.1504,16.0,4390.0,660.0,2146.0,633.0,33.86,-117.78,True
4.2054,10.0,3657.0,695.0,2079.0,663.0,34.04,-117.66,False
3.934,18.0,943.0,213.0,544.0,179.0,37.03,-121.79,True
3.8854,17.0,4977.0,994.0,1987.0,947.0,37.04,-122.04,True
3.975,22.0,1331.0,305.0,580.0,193.0,33.16,-117.35,True
3.087,20.0,1703.0,294.0,409.0,174.0,39.2,-120.1,True
4.3269,13.0,2021.0,362.0,1081.0,341.0,33.79,-117.8,True
3.9566,35.0,2301.0,467.0,2272.0,454.0,33.79,-117.99,False
3.35,38.0,1446.0,327.0,980.0,319.0,33.8,-118.27,False
3.6058,52.0,2676.0,557.0,1181.0,537.0,32.73,-117.13,True
5.1385,17.0,7228.0,1369.0,2455.0,1365.0,38.56,-121.41,False
2.3036,35.0,1802.0,459.0,1009.0,390.0,37.79,-122.2,False
2.3375,40.0,1821.0,447.0,777.0,441.0,34.07,-118.36,True
4.8015,30.0,1576.0,282.0,1004.0,284.0,34.27,-118.46,False
1.684,22.0,2295.0,508.0,1654.0,478.0,36.28,-119.2,False
3.0491,41.0,2000.0,485.0,1439.0,461.0,34.19,-118.39,True
1.5303,40.0,1475.0,347.0,1222.0,298.0,33.96,-118.26,False
1.9531,31.0,2206.0,501.0,1194.0,435.0,34.03,-118.32,True
3.9107,40.0,1391.0,246.0,546.0,214.0,38.43,-120.79,False
5.6704,35.0,1742.0,283.0,812.0,282.0,33.91,-118.37,True
3.7159,52.0,1345.0,291.0,560.0,294.0,37.78,-122.45,True
2.5326,42.0,1973.0,510.0,1841.0,502.0,34.01,-118.14,False
7.9294,18.0,1614.0,210.0,692.0,209.0,33.57,-117.67,True
8.4016,33.0,2648.0,357.0,863.0,359.0,38.57,-121.39,True
2.4464,32.0,1780.0,484.0,1732.0,454.0,34.08,-118.03,False
1.9535,11.0,1721.0,381.0,1708.0,373.0,37.28,-120.49,False
8.5938,43.0,3863.0,537.0,1398.0,511.0,34.04,-118.4,True
2.3944,48.0,2230.0,593.0,2419.0,598.0,34.02,-118.2,False
2.1181,39.0,1444.0,447.0,1890.0,416.0,33.97,-118.16,False
1.6548,35.0,2347.0,526.0,1676.0,481.0,36.75,-119.76,False
4.225,12.0,1437.0,268.0,395.0,144.0,38.87,-120.0,False
3.8534,21.0,2693.0,481.0,1337.0,435.0,39.09,-121.62,False
2.7159,25.0,1549.0,269.0,819.0,272.0,36.37,-119.83,False
7.6447,45.0,1271.0,190.0,419.0,171.0,34.06,-118.47,True
6.196,25.0,3344.0,502.0,1483.0,496.0,34.25,-119.03,True
1.4615,28.0,1306.0,637.0,2079.0,598.0,34.05,-118.28,True
3.2539,25.0,3434.0,835.0,1749.0,657.0,33.83,-117.99,True
2.3824,14.0,3073.0,851.0,2000.0,782.0,32.75,-117.07,False
4.6563,52.0,94.0,24.0,113.0,27.0,37.79,-122.39,True
1.7875,17.0,769.0,205.0,301.0,126.0,40.61,-123.41,False
6.0132,21.0,1260.0,182.0,583.0,205.0,36.77,-119.68,False
5.0142,15.0,3978.0,692.0,2418.0,665.0,33.99,-117.95,True
1.575,43.0,1240.0,312.0,1100.0,311.0,33.98,-118.28,False
2.725,28.0,1437.0,295.0,724.0,262.0,34.09,-117.69,False
4.5913,24.0,2329.0,465.0,1401.0,453.0,37.63,-122.07,False
3.1111,17.0,3511.0,636.0,1904.0,617.0,37.4,-120.86,False
2.4063,35.0,1583.0,340.0,933.0,318.0,32.97,-115.53,False
3.4427,30.0,2686.0,613.0,2477.0,573.0,34.09,-117.96,False
2.3147,18.0,1550.0,345.0,941.0,335.0,40.94,-124.08,False
6.1253,25.0,3371.0,502.0,1717.0,506.0,34.27,-118.75,True
3.6875,44.0,932.0,179.0,717.0,180.0,33.98,-118.12,False
6.9136,5.0,1585.0,247.0,510.0,181.0,33.48,-117.22,True
4.475,36.0,1096.0,204.0,569.0,201.0,33.91,-118.14,True
6.2519,26.0,4259.0,588.0,1644.0,581.0,33.82,-118.08,True
3.1696,13.0,2880.0,576.0,2450.0,567.0,32.57,-117.05,False
5.0553,2.0,2103.0,389.0,923.0,338.0,34.87,-118.19,False
2.9191,52.0,1750.0,372.0,764.0,369.0,38.56,-121.46,False
2.8247,15.0,13814.0,2888.0,6583.0,2789.0,33.15,-117.04,False
4.1632,9.0,2228.0,398.0,1316.0,370.0,34.13,-117.39,False
2.2917,30.0,2027.0,609.0,1425.0,562.0,34.02,-118.48,True
1.6675,6.0,2155.0,544.0,1039.0,391.0,34.05,-117.3,False
4.3594,15.0,2000.0,402.0,778.0,369.0,32.81,-117.07,True
8.7382,34.0,1559.0,243.0,600.0,242.0,37.36,-122.22,True
3.7292,6.0,110.0,26.0,69.0,24.0,37.8,-121.29,True
2.809,20.0,2850.0,737.0,1855.0,662.0,33.9,-118.15,False
6.6842,25.0,1837.0,278.0,1006.0,271.0,37.41,-121.85,True
3.2015,42.0,2267.0,478.0,1083.0,458.0,34.16,-118.35,True
1.7422,21.0,1774.0,370.0,875.0,354.0,40.69,-122.38,False
4.375,36.0,1890.0,400.0,1232.0,386.0,33.92,-118.15,True
3.5714,11.0,1996.0,382.0,1023.0,358.0,36.84,-121.37,True
5.5981,10.0,5509.0,969.0,3002.0,959.0,34.45,-118.53,True
4.526,21.0,9944.0,1623.0,4185.0,1582.0,33.8,-118.29,True
1.6435,25.0,2581.0,528.0,1642.0,509.0,36.72,-119.82,False
1.3889,16.0,396.0,78.0,188.0,72.0,40.17,-122.72,False
1.767,15.0,1371.0,306.0,1266.0,309.0,36.59,-119.43,False
4.75,37.0,1061.0,202.0,768.0,206.0,33.9,-118.1,False
3.1417,15.0,2376.0,538.0,1197.0,510.0,36.8,-119.73,False
1.681,31.0,1611.0,455.0,786.0,411.0,37.94,-122.34,False
6.8686,35.0,880.0,139.0,352.0,132.0,37.89,-122.09,True
2.1187,3.0,1565.0,464.0,769.0,461.0,37.66,-121.89,True
1.9688,36.0,452.0,80.0,248.0,83.0,34.1,-118.02,True
2.3977,11.0,658.0,131.0,376.0,120.0,33.97,-116.86,False
2.3844,13.0,2832.0,542.0,1065.0,531.0,33.22,-117.28,False
3.4695,6.0,4264.0,749.0,2005.0,666.0,34.42,-117.56,False
2.49,26.0,2653.0,621.0,774.0,584.0,33.61,-117.72,False
5.3767,29.0,1807.0,323.0,1234.0,310.0,34.22,-118.42,True
3.5671,28.0,4465.0,985.0,2273.0,949.0,34.13,-118.08,True
6.0,22.0,1055.0,204.0,682.0,216.0,33.85,-118.08,True
2.5625,49.0,60.0,11.0,76.0,13.0,34.1,-117.3,False
2.25,45.0,1080.0,218.0,850.0,237.0,33.94,-118.26,False
1.9531,41.0,375.0,108.0,323.0,98.0,37.94,-121.31,False
1.5208,28.0,2899.0,755.0,2406.0,655.0,34.1,-117.31,False
4.7778,52.0,1565.0,315.0,637.0,297.0,37.77,-122.26,True
9.8098,39.0,2731.0,366.0,1034.0,338.0,34.16,-118.03,True
2.9244,32.0,3461.0,665.0,1507.0,649.0,36.8,-119.77,False
5.3743,28.0,2948.0,566.0,1445.0,524.0,33.87,-118.34,True
2.2845,41.0,2214.0,550.0,1213.0,568.0,37.86,-122.28,False
6.2403,13.0,5830.0,921.0,2897.0,891.0,33.63,-117.68,True
2.1289,52.0,1855.0,611.0,1715.0,614.0,37.75,-122.42,True
3.2857,17.0,5364.0,1020.0,3754.0,936.0,33.91,-117.49,False
8.6454,31.0,5297.0,664.0,1986.0,657.0,34.24,-118.51,True
5.5429,16.0,3275.0,529.0,1863.0,527.0,37.38,-121.87,True
3.15,44.0,1879.0,359.0,791.0,345.0,38.54,-121.43,False
4.9777,34.0,1948.0,306.0,957.0,304.0,33.85,-117.99,True
2.5437,12.0,2006.0,426.0,1849.0,396.0,38.02,-121.29,False
3.7969,14.0,2369.0,604.0,1546.0,464.0,33.91,-118.09,False
2.0511,21.0,730.0,263.0,965.0,224.0,34.07,-118.44,True
4.5625,36.0,1054.0,193.0,546.0,187.0,37.35,-121.98,True
6.1949,5.0,5659.0,931.0,2565.0,902.0,33.01,-117.08,True
3.6125,15.0,432.0,87.0,208.0,73.0,38.53,-120.59,False
3.9028,35.0,3114.0,583.0,1974.0,545.0,34.69,-118.16,False
1.9832,26.0,2469.0,532.0,1068.0,501.0,34.16,-117.28,False
3.0357,7.0,3940.0,764.0,2140.0,711.0,34.54,-117.36,False
6.3267,36.0,2723.0,547.0,1090.0,519.0,33.96,-118.45,True
2.2946,34.0,1261.0,315.0,1027.0,303.0,33.95,-118.27,False
4.6484,17.0,2655.0,421.0,991.0,384.0,38.65,-121.26,True
4.5357,25.0,6296.0,1082.0,3200.0,1047.0,37.69,-121.79,True
6.2579,10.0,8299.0,1326.0,3827.0,1288.0,37.65,-122.04,True
3.7313,13.0,8327.0,1849.0,4126.0,1773.0,34.21,-118.56,True
3.3558,29.0,1475.0,349.0,965.0,370.0,33.92,-118.34,True
4.0333,16.0,2098.0,449.0,342.0,143.0,34.13,-116.98,False
5.1118,32.0,1013.0,169.0,436.0,173.0,37.98,-122.0,True
4.625,16.0,30.0,3.0,49.0,8.0,34.17,-117.27,True
6.0767,16.0,808.0,137.0,371.0,145.0,38.38,-122.02,True
1.9792,22.0,1630.0,404.0,4402.0,358.0,37.72,-121.29,False
4.8494,5.0,5735.0,932.0,2623.0,862.0,35.61,-117.66,False
1.1295,29.0,1776.0,606.0,1391.0,488.0,33.77,-118.18,False
3.522,28.0,3614.0,960.0,3282.0,889.0,33.77,-117.92,True
3.15,16.0,3045.0,543.0,202.0,102.0,38.52,-120.0,False
5.0493,4.0,6755.0,1017.0,2866.0,850.0,33.87,-117.5,True
1.2387,42.0,4219.0,1125.0,3549.0,993.0,37.72,-122.42,True
2.7798,15.0,2608.0,525.0,1351.0,502.0,35.48,-120.68,True
10.3224,32.0,5738.0,746.0,2099.0,732.0,37.9,-122.14,True
3.8958,20.0,1901.0,313.0,1258.0,320.0,37.51,-120.84,False
2.151,33.0,1016.0,206.0,617.0,209.0,37.59,-120.89,True
6.993,13.0,270.0,42.0,120.0,42.0,33.51,-117.18,True
3.0652,24.0,5372.0,1051.0,3002.0,992.0,39.1,-123.34,False
4.3429,33.0,3581.0,734.0,1780.0,663.0,37.07,-122.09,True
2.898,43.0,2430.0,502.0,1537.0,484.0,37.77,-122.2,False
3.1149,45.0,2151.0,643.0,1047.0,579.0,33.77,-118.17,True
2.2443,39.0,950.0,300.0,1366.0,312.0,34.35,-119.05,False
2.0096,36.0,5329.0,2477.0,3469.0,2323.0,37.8,-122.26,False
3.0536,35.0,952.0,178.0,480.0,179.0,40.62,-124.18,False
2.4375,15.0,1677.0,346.0,858.0,327.0,40.15,-122.25,False
