median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
3.3304,16.0,6573.0,1480.0,6161.0,1473.0,34.28,-118.4,False
2.8417,45.0,3032.0,631.0,1341.0,597.0,38.55,-121.51,False
4.5347,12.0,3174.0,520.0,1590.0,488.0,36.93,-119.88,False
4.0119,26.0,712.0,140.0,293.0,100.0,38.92,-122.77,False
3.5,37.0,1270.0,272.0,1092.0,274.0,33.98,-118.09,False
8.1988,16.0,3574.0,466.0,1503.0,487.0,37.23,-121.89,True
2.8942,26.0,3114.0,686.0,1948.0,660.0,32.73,-117.09,False
2.0216,17.0,1118.0,270.0,560.0,244.0,37.09,-121.02,False
4.2414,4.0,5083.0,867.0,2541.0,856.0,34.44,-117.38,False
4.0524,52.0,2667.0,486.0,1681.0,504.0,34.17,-118.14,False
2.4283,49.0,3739.0,759.0,1422.0,606.0,39.26,-121.03,False
3.5444,12.0,5098.0,1094.0,2029.0,1065.0,38.68,-121.29,False
3.5464,15.0,7937.0,1635.0,4390.0,1567.0,38.24,-122.07,False
6.5755,23.0,2446.0,360.0,1196.0,359.0,33.9,-117.83,True
3.4886,13.0,7559.0,1444.0,3189.0,1105.0,33.85,-116.52,False
2.6535,26.0,3231.0,1089.0,3193.0,1020.0,33.95,-118.36,False
1.75,17.0,1708.0,459.0,633.0,312.0,38.96,-122.63,False
4.3333,33.0,2088.0,383.0,960.0,362.0,34.25,-118.49,True
1.8984,19.0,1124.0,290.0,598.0,261.0,35.65,-117.81,False
1.4274,22.0,2575.0,680.0,1367.0,645.0,38.01,-121.31,False
3.0465,43.0,2527.0,619.0,1332.0,558.0,37.76,-122.51,True
3.0559,20.0,3842.0,630.0,2490.0,662.0,34.9,-120.48,False
3.7156,15.0,2785.0,644.0,1798.0,630.0,32.9,-117.13,False
6.2162,16.0,3114.0,463.0,1641.0,469.0,33.71,-117.79,True
3.2875,26.0,3218.0,1021.0,2087.0,964.0,37.4,-122.09,True
6.1395,3.0,7105.0,1459.0,3068.0,1241.0,33.68,-117.82,True
2.3214,48.0,1769.0,429.0,993.0,405.0,34.04,-118.36,False
4.9323,34.0,1231.0,222.0,702.0,222.0,34.27,-118.48,True
7.8772,52.0,2990.0,379.0,947.0,361.0,37.83,-122.23,True
2.6111,29.0,2904.0,892.0,3320.0,765.0,34.12,-118.24,False
2.5455,47.0,722.0,235.0,930.0,226.0,34.05,-118.21,False
2.1094,24.0,2343.0,834.0,3537.0,824.0,34.06,-118.03,False
5.0029,26.0,5188.0,892.0,2341.0,906.0,38.1,-122.55,True
2.4444,36.0,1717.0,348.0,1054.0,279.0,34.16,-117.35,False
2.6324,35.0,1081.0,266.0,691.0,259.0,32.79,-116.96,False
3.1654,25.0,1122.0,198.0,564.0,213.0,38.6,-121.28,False
3.9,52.0,3481.0,751.0,1444.0,718.0,37.82,-122.24,True
1.7463,36.0,839.0,250.0,1079.0,245.0,34.07,-118.22,False
2.9698,15.0,2864.0,571.0,1480.0,475.0,36.3,-119.32,False
2.8514,52.0,2167.0,622.0,1095.0,570.0,33.99,-118.47,True
6.435,40.0,1679.0,372.0,719.0,385.0,33.87,-118.4,True
3.6923,18.0,1165.0,333.0,855.0,319.0,37.59,-122.02,True
3.2591,33.0,2964.0,747.0,2235.0,718.0,33.77,-117.94,False
1.8685,36.0,1956.0,601.0,1672.0,546.0,34.04,-118.35,False
3.1801,29.0,2470.0,560.0,1589.0,513.0,33.79,-117.99,True
4.7094,14.0,12713.0,2558.0,4741.0,2412.0,37.92,-122.05,True
3.5096,34.0,2061.0,391.0,1169.0,400.0,32.73,-117.03,False
3.8625,52.0,254.0,72.0,153.0,29.0,37.78,-122.41,True
6.5173,24.0,3678.0,567.0,1554.0,570.0,34.45,-119.81,True
2.69,20.0,3375.0,630.0,1505.0,598.0,37.64,-120.82,True
2.6513,21.0,2500.0,466.0,1428.0,502.0,40.55,-122.36,False
2.6392,26.0,3587.0,1034.0,1821.0,936.0,37.78,-122.43,True
