median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
1.6955,29,3684,1301,3891,1143,33.78,-118.16,False
4.7404,29,3443,635,2257,620,33.74,-117.98,True
1.4773,36,832,198,814,174,35.37,-118.99,False
6.213,50,309,47,121,45,34.21,-118.23,True
2.4537,20,4021,864,1658,730,38.62,-121.34,False
10.3224,32,5738,746,2099,732,37.9,-122.14,True
6.487,4,1812,255,661,211,33.47,-117.62,True
3.2768,40,1772,369,1122,324,33.92,-118.24,False
1.7574,43,1610,412,1409,365,37.94,-121.26,False
3.5278,25,2171,431,1053,422,38.55,-121.39,False
3.9187,39,1846,350,765,329,32.81,-117.25,True
6.0704,16,2509,366,1043,339,38.38,-122.0,False
5.2049,37,1298,242,750,255,34.12,-118.22,True
2.5769,27,1481,409,1505,391,37.34,-121.85,False
5.5,10,4337,800,1813,743,37.67,-121.87,True
4.7319,35,2217,447,1000,450,33.93,-118.4,True
3.5781,33,1408,273,520,212,38.34,-122.4,True
5.7001,16,1803,267,946,266,38.02,-122.25,True
2.7266,45,3149,639,1160,661,32.76,-117.17,True
4.0625,48,1892,333,804,352,38.13,-121.28,False
3.0441,20,3960,1027,1729,978,34.15,-118.25,True
7.203,19,5130,741,1887,712,37.83,-122.11,True
10.4399,23,9657,1189,3585,1162,34.14,-118.56,True
4.375,34,1127,185,588,181,33.85,-117.88,True
3.6033,9,18956,4095,10323,3832,34.1,-117.61,False
7.52,16,4596,705,1480,650,37.83,-122.16,True
2.0488,20,1012,269,837,240,32.68,-117.1,False
5.0493,4,6755,1017,2866,850,33.87,-117.5,True
3.1505,9,5983,1122,3515,1064,34.46,-117.34,False
2.2132,46,1889,390,971,403,36.51,-119.55,False
3.7969,14,2369,604,1546,464,33.91,-118.09,False
6.115,19,2500,331,1027,327,33.68,-117.78,True
5.7942,36,2223,370,1039,370,33.79,-118.11,True
1.875,44,448,116,504,96,33.99,-118.24,False
3.2176,27,1245,229,692,234,34.11,-117.21,False
5.2835,33,3296,537,1345,556,32.75,-117.02,True
2.2138,47,1765,326,796,333,40.87,-124.07,False
4.2969,30,2674,428,1404,456,34.11,-117.63,False
2.8295,52,1902,406,1233,385,34.03,-118.31,False
2.4016,41,2621,542,1074,471,32.74,-117.22,True
4.0556,9,1739,358,820,323,34.31,-118.45,True
6.3267,36,2723,547,1090,519,33.96,-118.45,True
3.4583,31,2265,537,1617,507,33.84,-117.96,True
3.5625,36,1338,250,709,250,34.71,-118.15,False
1.9961,13,16148,3474,6159,3232,33.73,-116.99,False
4.8393,36,2418,389,1138,387,33.85,-118.11,True
3.0132,30,1384,308,2054,301,34.28,-118.43,False
3.3281,25,3179,639,2526,623,33.8,-117.99,True
2.8009,46,2217,544,1107,527,35.27,-120.66,True
3.7262,52,1070,193,555,190,37.78,-122.19,False
3.0777,23,4324,1034,1844,875,36.97,-121.96,True
1.8564,37,2781,766,2586,729,34.03,-118.3,True
5.9175,38,2076,361,988,332,34.11,-118.03,True
5.0086,36,857,156,448,168,37.38,-122.08,True
1.7292,17,290,94,135,57,33.33,-116.05,False
4.5,18,2021,353,912,329,38.46,-122.91,True
3.5039,29,1735,323,805,293,36.22,-119.33,False
3.6522,8,2875,548,1718,551,36.79,-119.87,False
5.5347,29,1929,523,686,455,33.9,-118.42,True
4.4934,34,2403,413,1385,386,33.86,-118.15,True
2.5577,24,4639,1374,3093,1257,33.83,-118.01,True
9.2873,26,4516,611,1714,581,34.29,-118.49,True
3.0134,29,1938,434,1306,415,36.13,-120.36,False
1.5521,40,2180,642,2464,631,33.97,-118.28,False
7.4046,47,2243,339,911,319,34.18,-118.28,True
4.2422,27,1797,538,1610,531,37.37,-121.99,True
2.4281,18,1435,257,657,254,36.29,-119.15,False
2.9943,41,2125,591,1604,555,33.8,-118.19,True
5.2586,17,3917,638,1809,564,38.69,-121.26,False
6.1025,26,3940,657,1180,600,32.84,-117.27,True
4.0357,30,1856,339,1103,379,32.73,-116.99,False
2.1444,27,2909,1021,2614,935,34.14,-118.24,True
3.085,32,1880,428,1404,424,34.07,-118.13,True
5.7295,25,3577,581,1753,593,38.0,-122.03,False
1.608,39,1405,339,1489,336,34.06,-117.66,False
5.7653,21,12902,2118,6160,2082,37.59,-122.46,True
4.9464,43,1834,292,997,295,33.93,-118.31,False
5.2887,25,3223,524,1763,508,34.42,-118.47,True
5.2078,30,2077,342,816,328,37.0,-122.03,True
4.2813,45,1928,453,1323,458,33.89,-118.32,True
3.9519,15,4331,699,2046,627,32.64,-116.99,True
5.3368,28,2788,370,1140,385,34.11,-117.65,True
4.5375,18,1284,193,621,190,36.72,-119.59,False
1.4079,30,2173,560,1509,486,34.11,-117.25,False
2.9219,38,858,203,1250,204,34.27,-118.41,False
1.6571,31,2685,675,1367,626,39.15,-123.21,False
1.6382,36,1176,309,1267,292,34.0,-118.25,False
0.9227,11,1961,435,113,53,38.9,-120.3,False
5.6912,22,5303,838,2372,807,34.26,-118.54,True
5.7192,15,3575,597,1777,559,37.58,-121.96,True
5.373,36,2274,411,1232,423,33.89,-118.34,True
3.7569,42,945,193,460,193,38.61,-121.37,False
5.152,35,897,156,479,161,33.81,-117.98,True
3.7708,52,1222,264,630,265,37.78,-122.27,True
3.2153,42,3224,708,1940,674,37.36,-121.91,True
2.6094,19,5395,1220,981,366,34.26,-116.85,False
2.5664,34,1540,316,1013,274,32.82,-115.55,False
0.8527,43,793,235,736,231,33.94,-118.25,False
4.5987,12,4132,710,2087,633,38.26,-122.01,False
2.7596,32,1625,335,1212,327,33.97,-117.36,False
0.922,15,459,95,160,73,33.36,-115.91,False
4.7969,15,2191,358,1150,330,36.77,-121.65,True
5.7528,34,1068,198,757,231,33.91,-118.32,True
2.8784,36,2233,605,1934,599,34.18,-118.36,True
7.0326,10,1034,153,478,155,38.37,-121.13,True
2.5401,32,3366,676,1916,697,38.13,-121.28,False
5.503,16,8638,1392,3706,1251,37.0,-121.86,True
2.875,24,1240,265,1035,232,36.72,-119.76,False
3.9054,7,8596,1597,4893,1520,35.3,-119.01,False
3.975,40,2597,582,1285,559,33.85,-118.18,True
3.5385,14,3120,595,1569,556,39.32,-120.94,False
1.5256,36,1102,247,702,225,33.93,-118.26,False
2.8884,6,3340,945,2315,846,34.15,-118.26,True
3.5777,32,3817,886,1888,829,34.21,-118.24,True
6.5745,35,1778,330,732,312,33.89,-118.38,True
2.2679,36,1528,486,1824,470,33.93,-118.34,False
6.2899,15,2708,410,1140,389,33.62,-117.65,True
3.3056,46,1840,379,866,360,34.18,-118.35,True
6.2609,8,3600,492,1421,482,32.77,-116.9,True
2.9258,26,3433,873,1492,798,32.8,-117.24,True
3.153,42,3896,981,4496,993,33.95,-118.22,False
5.5266,12,4270,654,1624,598,38.41,-122.21,True
2.875,41,1440,325,1014,322,34.21,-118.44,False
6.597,33,1677,228,629,239,32.72,-117.25,True
2.7275,17,1951,368,681,350,34.38,-119.55,True
4.4861,46,1130,201,503,196,33.93,-118.37,True
8.4443,17,3785,494,1527,507,34.15,-118.84,True
3.9063,41,746,145,387,161,37.69,-122.1,False
3.425,6,1047,271,740,248,33.92,-118.34,True
4.3542,5,1998,500,1185,446,33.57,-117.65,True
4.0955,22,3236,673,2034,662,33.77,-117.98,False
2.5457,38,3131,624,1591,568,39.05,-122.92,False
4.8419,15,4138,636,2001,677,32.83,-117.09,True
5.1624,12,3964,524,1707,549,33.89,-117.38,True
3.2813,48,1111,229,421,202,34.17,-118.1,True
3.1583,52,810,172,326,151,38.57,-121.46,False
3.8586,34,4055,739,2470,753,34.07,-117.69,False
1.5625,36,607,155,483,146,36.74,-119.81,False
1.9694,14,5764,1006,1876,841,34.05,-117.07,False
5.7133,13,3243,488,1585,480,38.7,-121.24,False
1.5179,52,1420,355,1080,353,34.0,-118.3,False
8.3609,34,5166,704,2071,668,33.79,-118.36,True
4.7188,27,991,194,543,155,36.97,-122.13,True
10.3354,5,2234,256,894,253,32.91,-117.07,True
2.1518,16,568,124,307,116,37.67,-120.99,False
3.7841,34,2936,597,1512,571,32.83,-117.22,False
3.9583,8,6533,1217,4797,1177,32.55,-117.09,False
2.4662,15,4173,804,2393,713,33.83,-117.29,False
3.3884,17,3469,896,2762,808,37.43,-121.88,True
2.5625,49,60,11,76,13,34.1,-117.3,False
5.8322,15,8748,1547,4784,1524,37.39,-121.85,True
0.4999,52,62,9,44,16,34.06,-117.75,False
2.6667,52,1170,215,604,207,37.34,-121.87,True
2.6023,22,1778,408,875,375,38.61,-121.34,False
3.5,17,1521,309,607,240,38.47,-120.76,False
3.3438,17,1627,398,1216,369,33.86,-117.93,True
5.299,12,3189,463,1200,442,34.91,-120.44,True
2.6266,23,2446,523,1132,513,38.65,-121.33,True
2.3281,33,1369,408,1475,377,34.08,-118.18,False
3.1196,16,3311,702,1627,624,32.84,-116.76,True
3.2148,14,5104,1026,3513,972,33.93,-117.22,False
2.2029,51,2419,486,1284,426,36.76,-119.81,False
4.675,24,2719,434,1318,424,34.19,-118.95,True
7.4574,52,2089,309,883,281,34.06,-118.34,True
3.7125,28,2332,395,1041,344,39.27,-121.56,False
10.6605,50,1653,252,641,224,37.73,-122.47,True
7.6771,52,1311,217,578,205,34.06,-118.38,True
3.6042,45,2842,567,1261,535,37.98,-122.03,False
3.225,19,2310,471,1341,441,35.48,-120.65,False
4.2471,4,13315,2424,6420,2289,37.68,-120.94,False
3.3333,11,4686,851,2466,731,33.67,-116.31,False
3.2388,20,4084,1062,1637,987,34.16,-118.39,True
2.1382,21,2492,711,1699,672,33.73,-118.29,True
3.6845,32,1869,441,1516,432,34.21,-118.39,False
3.4115,35,2093,407,1755,403,34.03,-117.96,False
2.0156,29,1029,239,509,196,41.36,-124.08,False
2.9663,39,2739,573,1223,569,38.45,-122.71,True
3.7708,36,1285,347,1291,337,33.8,-118.22,False
3.125,22,2626,631,1678,557,34.08,-117.62,False
3.1445,45,1607,331,633,332,34.11,-118.28,True
10.7237,21,1034,117,323,117,37.41,-122.18,True
5.1523,36,2426,454,1085,420,33.0,-117.27,True
2.1641,31,1516,400,1820,398,33.93,-118.18,False
1.6522,37,1337,275,767,273,35.31,-119.0,False
2.2097,50,840,279,488,270,34.42,-119.71,True
4.7578,31,1293,232,599,228,32.85,-116.94,False
1.7292,43,763,219,851,198,34.06,-117.64,False
2.5321,37,2394,568,2499,551,33.89,-118.2,False
5.8855,18,4928,773,2952,754,33.87,-118.05,True
3.4712,18,5923,1409,3887,1322,33.83,-118.28,True
3.1,17,1042,210,650,215,32.8,-117.01,False
5.5248,15,1929,345,1683,347,37.3,-121.81,True
4.0781,30,1427,311,686,251,37.12,-122.04,False
2.2019,50,1629,437,1581,394,34.12,-117.3,False
1.7292,33,1485,374,1544,329,36.62,-119.31,False
3.7813,18,1425,280,753,266,36.58,-119.45,False
1.3444,47,1927,561,1349,508,34.03,-118.34,False
3.7167,29,2795,572,1469,557,33.8,-118.31,True
3.3616,13,3921,754,1902,665,33.97,-116.52,False
2.34,34,2578,645,1628,617,34.1,-118.1,True
2.7344,25,1254,312,715,301,33.98,-117.11,False
4.3818,14,3048,597,1690,576,32.87,-116.91,False
3.5583,44,2572,613,1280,570,34.17,-118.35,True
5.2849,16,2103,348,1305,356,34.02,-117.6,False
3.7585,18,3753,752,1454,668,38.58,-122.59,True
6.1504,16,4390,660,2146,633,33.86,-117.78,True
3.911,4,3999,1079,1591,887,37.99,-122.33,False
5.6732,43,2416,454,1028,409,33.96,-118.4,True
3.5469,28,1284,265,628,219,38.02,-122.93,True
4.4357,23,3170,532,1446,515,37.55,-122.04,True
1.4115,52,583,157,730,174,34.03,-118.2,False
4.0,52,3114,637,1144,591,37.75,-122.44,True
5.0427,22,2607,411,1216,407,38.55,-121.35,False
3.1149,45,2151,643,1047,579,33.77,-118.17,True
3.6625,21,5477,1275,3384,1222,34.39,-118.52,True
4.5607,32,2436,504,2839,516,33.72,-117.91,True
3.0625,42,724,149,420,150,34.19,-118.31,True
2.3942,42,814,223,511,188,34.01,-118.29,False
4.3587,29,2551,448,1165,456,38.44,-122.67,True
5.0453,33,2757,489,1201,481,37.37,-122.04,True
2.1679,34,1893,415,884,395,38.53,-121.45,False
3.6759,44,2655,514,1102,489,32.7,-117.18,True
4.0987,35,1224,267,887,276,34.09,-118.07,True
2.5042,52,2315,556,1113,486,38.1,-122.25,False
4.7188,52,2269,323,805,321,37.76,-122.23,True
6.3237,4,19001,2688,8980,2441,32.95,-117.18,True
2.2423,17,10145,2306,4776,1749,33.67,-117.38,False
2.2993,13,4581,881,1799,734,40.52,-121.92,False
4.6484,17,2655,421,991,384,38.65,-121.26,True
2.3944,48,2230,593,2419,598,34.02,-118.2,False
10.2289,34,3113,409,1139,418,34.18,-118.09,True
4.1591,27,6103,1249,3026,1134,37.55,-122.0,True
2.7813,19,1949,559,1282,498,33.91,-118.35,True
2.6146,30,2504,559,1827,490,32.63,-117.08,False
3.2593,24,2565,530,1447,473,32.98,-115.55,False
8.1189,52,2055,265,735,252,37.74,-122.47,True
1.9637,49,1566,494,643,419,32.75,-117.16,False
2.0549,13,7804,1594,3297,1469,33.93,-116.93,False
1.191,52,1224,237,521,159,37.81,-122.3,False
1.6184,52,1261,616,2309,581,34.06,-118.28,True
1.3302,38,1673,399,1116,382,38.63,-121.44,False
4.2768,21,6108,1130,3244,1113,33.87,-118.27,True
2.1637,46,1759,1012,2716,877,34.06,-118.29,True
4.6914,7,3200,477,1522,470,34.51,-117.25,False
3.3542,44,904,176,358,158,34.03,-118.42,True
3.1858,34,825,173,355,130,38.65,-121.38,False
4.1552,34,1740,387,1249,375,33.89,-118.35,True
3.1047,32,2826,627,1767,628,38.4,-122.68,False
4.0924,37,2066,434,1031,414,34.2,-118.51,True
2.8036,27,1540,315,883,321,40.61,-122.57,False
4.625,19,3808,790,1776,756,33.67,-117.99,True
2.8448,43,2345,624,1439,614,37.76,-122.51,True
5.3777,41,1463,267,601,267,34.06,-118.43,True
5.6613,15,2536,414,1400,426,38.32,-122.69,False
2.6667,50,954,217,546,201,37.79,-122.19,False
1.6725,47,3038,1533,4225,1472,34.06,-118.31,True
1.2826,48,284,104,422,119,33.96,-118.21,False
1.6645,35,1293,339,1494,312,34.05,-117.75,False
3.5497,25,8389,1872,4483,1747,34.26,-118.49,True
4.4697,26,3816,637,1935,642,37.72,-121.93,True
3.6389,45,1032,235,363,177,33.07,-117.12,True
2.4555,15,3873,810,1697,627,39.9,-122.57,False
11.6471,50,1835,231,636,211,34.12,-118.1,True
5.4306,33,1805,303,838,301,34.23,-118.26,True
5.5321,43,4994,1057,1830,969,34.06,-118.41,True
3.1641,17,3043,608,1457,545,35.35,-120.49,False
1.275,41,461,101,382,79,37.96,-121.27,False
2.1383,30,6117,1330,2768,1224,36.78,-119.76,False
4.0625,52,678,173,791,186,34.11,-118.2,False
3.6802,6,3797,984,2437,904,37.31,-121.87,False
2.5156,43,1415,348,569,293,37.68,-122.09,True
3.4596,28,3342,688,2210,647,34.06,-117.93,True
3.4375,46,1824,438,1200,451,33.86,-118.19,False
5.7787,18,3225,515,1463,476,33.08,-117.29,True
8.6155,17,2070,278,797,275,37.36,-122.0,True
1.4375,36,561,180,340,127,34.09,-118.33,False
3.6988,28,4605,1188,2558,1093,33.87,-118.34,True
4.6364,11,872,203,422,221,33.82,-118.19,False
10.0187,20,2345,322,890,276,37.21,-121.95,True
5.193,42,2480,401,1085,438,33.99,-118.05,True
11.2185,52,2980,366,967,359,34.07,-118.32,True
5.0,18,5505,1005,2641,971,37.56,-121.99,True
5.4138,2,3867,573,1275,433,34.12,-117.17,False
4.5568,36,2559,469,1358,445,34.2,-118.57,True
3.0529,25,2655,558,1466,525,34.02,-118.12,True
3.3675,33,3481,708,1726,719,32.78,-117.02,False
2.0186,27,1580,510,1896,448,33.79,-118.18,False
4.5053,16,3921,727,2830,680,38.15,-122.26,False
3.2413,31,2516,526,2194,497,34.06,-117.97,False
3.0,14,2981,894,1941,863,34.15,-118.26,False
2.5437,12,2006,426,1849,396,38.02,-121.29,False
2.6901,34,1513,384,986,336,34.08,-118.09,True
4.9464,41,1743,349,811,349,37.54,-122.29,True
1.8906,32,1789,528,1429,517,34.02,-118.12,True
3.1923,42,1611,410,879,386,34.18,-118.52,True
5.0353,12,6474,1467,2516,1390,37.56,-122.29,True
2.3882,43,955,284,585,266,37.77,-122.24,False
1.5539,44,2204,473,1277,435,37.96,-121.23,False
5.145,19,6206,1611,2455,1472,33.83,-118.43,True
1.5,35,2073,494,1753,490,33.95,-118.27,False
2.0673,18,942,193,424,174,36.32,-119.82,False
4.7328,45,2564,499,1056,460,37.78,-122.51,True
3.2952,30,2755,597,1519,554,36.61,-121.91,True
3.7875,28,1915,419,930,342,38.31,-122.67,True
3.016,35,2691,542,1409,505,38.02,-121.96,False
2.0347,20,1660,379,637,250,33.49,-115.84,False
2.5737,30,2427,482,1375,518,36.77,-119.74,False
3.9485,35,3669,617,1694,585,32.72,-117.05,False
4.0217,52,2402,506,878,464,34.06,-118.37,True
3.6742,9,2934,511,1227,501,37.34,-120.47,False
2.8036,46,1520,402,815,375,37.89,-122.3,True
5.6184,29,3390,580,1543,576,34.24,-118.28,True
2.6658,29,2843,603,1517,573,34.58,-118.1,False
2.6111,13,3239,849,2751,813,33.88,-117.59,False
7.4185,35,1897,279,733,291,34.13,-118.08,True
3.3958,38,1601,352,711,304,33.79,-118.31,True
1.8704,20,1580,318,753,252,39.0,-122.85,False
2.7578,46,1974,465,880,441,33.98,-118.03,True
2.6364,39,322,82,319,90,34.01,-118.18,False
6.6813,13,2978,505,1794,485,37.33,-121.79,True
3.7596,36,3135,746,1815,697,33.71,-118.29,True
4.2071,8,3468,675,1604,626,36.86,-119.78,False
5.866,52,3697,837,1446,711,37.8,-122.41,True
1.7981,41,1256,391,1511,381,34.02,-118.16,False
2.9821,35,1493,278,729,268,37.6,-120.95,False
2.503,17,2816,639,1027,406,40.77,-121.86,False
1.6352,46,1885,385,871,347,39.51,-121.56,False
8.7394,23,2600,398,917,374,34.44,-119.68,True
2.3958,15,1677,345,844,330,39.68,-121.6,False
1.3092,5,2508,827,2066,761,32.71,-117.16,True
2.425,17,3667,1209,2636,1054,34.21,-118.43,False
6.7857,16,3873,484,1451,501,37.79,-121.97,True
4.0125,28,1433,270,1001,278,34.97,-120.43,False
5.2563,24,4197,718,2468,714,33.73,-117.94,True
3.1711,44,2388,619,1461,592,33.79,-118.14,True
7.8375,40,1477,228,609,224,34.21,-118.2,True
4.1678,11,8039,1717,3445,1571,33.59,-117.7,True
3.9464,14,3676,720,1176,614,33.1,-117.25,False
4.7381,43,1934,303,847,300,37.61,-122.41,True
5.3008,16,3047,495,1507,499,32.9,-116.96,True
4.2448,10,3150,781,1582,653,34.26,-119.21,False
2.9936,12,2739,535,1859,498,36.31,-119.68,False
2.8155,27,2316,559,2012,544,33.99,-118.12,False
2.6635,16,3895,896,1762,855,38.57,-121.37,False
1.9535,11,1721,381,1708,373,37.28,-120.49,False
2.8571,44,537,173,355,194,37.56,-122.32,True
3.0446,26,1652,325,790,292,39.5,-121.44,False
3.125,22,2948,636,2600,602,34.04,-117.75,False
3.0,16,868,178,44,21,39.3,-120.33,False
1.6675,6,2155,544,1039,391,34.05,-117.3,False
3.875,36,1482,266,640,274,35.41,-118.98,False
3.4459,21,1839,324,871,307,33.9,-117.55,True
1.9688,31,2358,580,2302,574,35.23,-118.82,False
5.3525,15,3162,495,1145,473,34.12,-117.67,True
10.9506,20,1309,184,514,172,37.64,-121.88,True
1.9306,22,639,203,664,153,33.66,-116.17,False
2.2697,52,996,228,731,228,37.8,-122.24,False
1.9867,33,1956,478,1472,464,34.01,-118.12,False
3.505,28,3855,922,2517,874,34.06,-118.15,True
1.625,20,743,171,395,168,39.79,-121.59,False
3.9792,34,2815,479,1075,471,38.54,-121.51,False
6.5784,38,1778,288,870,281,34.12,-118.02,True
2.4333,25,1709,442,1177,410,33.9,-118.18,False
1.4844,52,280,71,217,71,32.67,-117.11,False
3.375,32,1587,268,635,249,32.8,-117.08,False
2.1116,25,3002,718,1660,613,38.59,-121.3,False
5.0227,9,1442,219,633,230,34.05,-117.15,False
2.809,20,2850,737,1855,662,33.9,-118.15,False
1.875,41,550,129,642,125,33.9,-118.05,False
3.4453,37,1813,394,1100,375,34.09,-117.89,False
1.95,19,280,84,483,87,34.25,-118.41,False
3.975,22,1331,305,580,193,33.16,-117.35,True
6.1557,35,2556,404,946,399,33.41,-117.61,True
15.0001,32,2297,287,814,283,37.4,-122.22,True
1.6172,9,695,188,810,190,37.29,-120.32,False
3.9143,8,15309,2996,7463,2885,38.62,-121.49,False
4.2019,46,1156,203,514,213,34.11,-118.28,True
2.8462,35,1451,435,1888,420,33.94,-118.35,False
2.4485,34,1700,325,972,326,37.65,-120.96,False
1.4958,31,1728,365,1167,384,39.09,-121.55,False
3.6354,17,2625,512,1487,481,36.84,-121.38,True
4.0202,43,3783,814,2139,789,37.72,-122.17,False
6.4232,7,18392,2782,8276,2742,38.08,-122.17,True
4.1883,15,6437,1298,2805,1205,33.96,-117.34,True
3.185,30,4468,959,4027,938,34.04,-117.99,False
7.3023,35,3584,535,1405,538,37.43,-122.11,True
2.1164,34,1694,455,1467,425,32.71,-117.14,False
3.8,36,1882,453,1005,409,34.26,-118.31,True
2.25,33,1955,398,1412,397,36.2,-119.36,False
2.2431,41,1147,243,583,239,39.13,-121.62,False
3.337,35,2772,537,1392,521,32.82,-117.2,False
4.925,46,1508,276,639,273,34.04,-118.42,True
2.754,21,1789,679,2300,677,34.2,-118.59,True
3.4063,52,1919,404,1483,421,37.75,-122.41,True
4.6184,36,1705,299,871,296,33.95,-118.02,True
2.6902,15,2045,461,1121,402,40.43,-120.57,False
3.1187,25,2120,381,588,359,33.01,-117.07,False
4.5882,8,1872,281,203,71,39.35,-120.22,True
7.2494,6,8072,1050,3386,1062,37.71,-121.96,True
4.5724,6,8733,1600,2006,736,34.83,-119.15,False
3.3269,15,2701,576,1245,513,35.65,-117.68,False
3.2857,17,5364,1020,3754,936,33.91,-117.49,False
3.0704,18,6235,1233,4127,1162,33.19,-117.29,False
2.3241,43,1686,446,1590,474,33.96,-118.21,False
3.6434,51,1532,366,669,333,34.09,-118.26,True
3.1574,6,3266,604,1769,580,36.32,-119.34,False
4.2121,14,1933,347,1443,376,34.11,-117.4,False
4.1591,10,3897,893,1992,693,33.82,-118.01,True
2.5875,52,812,252,629,247,37.8,-122.41,True
2.517,23,1908,383,984,374,37.99,-120.3,False
2.8958,32,1595,309,706,277,40.62,-124.17,False
3.0491,41,2000,485,1439,461,34.19,-118.39,True
4.0139,36,1686,303,744,304,38.45,-122.68,False
4.9292,17,2830,430,1035,416,34.71,-120.46,True
6.4978,27,4985,711,1928,742,38.02,-122.55,True
4.875,19,1747,291,848,290,32.8,-116.86,True
3.75,16,1787,361,1446,362,33.17,-117.21,False
2.2899,14,4328,1100,2046,1044,32.81,-117.16,False
1.837,27,2587,729,1500,623,37.96,-122.04,False
4.4034,5,6190,993,3615,963,34.09,-117.4,False
2.4219,19,1484,296,1296,298,36.61,-119.43,False
10.2849,26,3521,455,1336,451,33.64,-117.87,True
7.375,21,1959,292,891,300,37.34,-121.78,True
3.567,52,2876,648,1340,632,37.76,-122.25,True
1.7067,49,1412,333,901,328,33.98,-118.32,False
2.8208,10,4300,845,1480,609,38.21,-120.36,False
2.0292,18,2241,544,1521,509,35.11,-120.62,False
2.425,28,1607,421,926,385,36.96,-122.03,True
2.0769,17,1419,436,1300,360,33.78,-118.18,False
5.6147,16,667,92,267,90,38.05,-121.34,True
2.0577,52,1182,307,1029,306,37.75,-122.4,True
2.8942,39,143,36,113,33,34.19,-119.05,True
4.575,45,1908,361,890,342,33.84,-118.14,True
8.2787,27,534,85,243,77,34.33,-118.75,True
2.9469,4,2342,595,1518,545,33.19,-117.26,True
2.3333,42,2101,480,945,426,38.67,-121.18,False
2.1538,17,1047,212,530,196,37.9,-120.28,False
2.8,34,1151,234,563,251,38.59,-121.39,False
2.5147,11,5799,1527,713,262,34.24,-116.82,False
2.1687,41,1353,379,1536,416,34.1,-118.23,False
2.9324,29,1716,323,850,282,38.79,-121.51,False
6.1572,25,2482,360,960,352,33.63,-117.97,True
3.3333,30,724,167,325,155,36.62,-121.91,True
5.3028,35,2537,418,1161,421,34.19,-118.51,True
4.9821,13,4866,812,1909,733,33.54,-117.72,True
3.5887,44,2195,449,1377,417,34.19,-118.16,False
1.9809,42,3320,682,2105,632,33.92,-118.26,False
2.2411,44,1079,210,601,182,33.92,-118.24,False
3.5893,52,1577,343,836,335,34.27,-119.27,True
3.75,32,1564,270,973,290,33.75,-117.97,True
3.4792,34,1748,386,917,378,33.94,-118.03,False
