median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
2.2161,20,3674,792,1498,758,33.74,-116.97,False
2.6417,13,4110,847,1796,706,38.2,-120.57,False
5.7942,36,2223,370,1039,370,33.79,-118.11,True
2.7961,10,2050,473,1302,471,33.2,-117.25,False
1.6645,35,1293,339,1494,312,34.05,-117.75,False
3.8547,17,2889,587,1931,510,33.39,-117.14,True
4.0667,35,2294,411,1054,449,37.33,-121.96,True
2.2625,17,2495,524,1292,501,35.11,-120.6,False
3.0139,43,1077,199,447,182,38.62,-121.37,False
2.59,45,2462,509,1587,450,37.74,-122.4,True
5.4459,17,2654,478,1392,451,34.28,-118.72,True
4.5,18,2087,353,992,329,32.96,-116.95,True
5.1645,11,2722,554,1565,508,33.64,-117.67,False
3.9375,30,2992,609,1288,465,34.54,-120.01,True
1.8214,10,2067,450,845,354,36.76,-119.85,False
2.9417,39,2196,582,1165,538,34.1,-118.29,True
1.8065,22,1580,372,686,264,41.3,-123.66,False
5.1463,35,1558,267,793,249,34.2,-118.58,True
3.2639,31,1171,306,1690,301,33.73,-117.9,False
4.1339,34,4038,725,2716,759,34.07,-117.73,False
1.4481,25,831,230,947,244,36.62,-119.31,False
4.0893,41,1509,325,821,314,33.8,-118.13,True
6.8667,24,1684,232,781,230,33.6,-117.66,True
4.4597,29,3201,640,1722,570,37.14,-122.11,True
5.373,36,2274,411,1232,423,33.89,-118.34,True
4.1141,36,1885,307,853,271,37.64,-122.09,False
2.4338,49,2272,498,1621,483,37.77,-122.2,False
3.2757,24,3663,828,2718,778,34.35,-119.08,True
1.9203,52,1863,559,906,493,32.73,-117.16,True
6.0132,23,2365,355,1209,347,33.88,-117.83,True
4.2679,33,2815,485,1447,489,34.68,-118.14,False
0.9393,17,3425,827,2469,758,39.73,-121.85,False
2.625,11,2872,610,2644,581,32.68,-115.51,False
5.6276,35,2984,446,1435,455,33.83,-117.89,True
3.9461,16,2650,600,1969,586,37.25,-121.82,True
2.6,52,2224,437,1006,422,37.84,-122.27,False
11.2866,14,7970,1142,2926,1096,34.09,-118.57,True
5.8972,35,1818,353,853,321,33.83,-118.34,True
3.875,35,686,142,480,149,37.66,-122.1,False
4.0625,10,2562,460,1478,433,38.7,-121.42,False
2.73,33,2199,403,1245,394,36.34,-119.19,False
6.5745,35,1778,330,732,312,33.89,-118.38,True
3.5978,33,2271,389,1100,380,34.15,-117.26,False
2.053,31,2818,1252,4126,1200,34.05,-118.29,True
3.2361,38,2827,581,972,558,32.72,-117.23,True
5.0278,14,2816,501,1448,452,32.99,-116.89,True
2.1766,24,2591,739,3243,702,36.68,-121.63,False
3.3906,15,2897,728,2340,720,37.67,-122.48,True
2.183,16,3730,827,1346,592,33.49,-116.6,False
3.4896,17,1728,271,897,284,38.24,-122.61,True
4.4042,9,2107,411,1138,389,34.02,-117.65,False
3.6111,22,2264,390,1056,403,39.14,-121.67,False
8.2436,44,2237,347,948,346,37.44,-122.18,True
4.0556,37,106,18,27,12,34.01,-117.09,False
5.4155,23,7353,1255,4014,1124,33.97,-117.9,True
9.0376,20,1896,266,674,277,36.33,-119.32,True
1.9063,21,607,155,226,136,36.98,-122.02,False
3.9028,25,848,153,436,155,39.52,-121.49,False
4.1659,36,4869,871,1899,827,37.99,-122.59,True
1.9392,27,2280,695,1235,664,32.76,-117.13,False
3.5737,30,3377,623,1289,594,38.53,-121.52,False
3.434,17,13559,2656,6990,2533,32.78,-116.94,True
3.12,29,1677,413,873,400,34.13,-117.87,True
3.0114,16,926,189,238,118,33.68,-116.25,True
2.8239,43,2172,605,2386,597,34.02,-118.15,False
5.5921,18,2903,387,1127,372,37.81,-121.98,True
10.9891,4,170,23,93,27,39.0,-121.0,True
3.3984,36,2112,374,829,368,40.78,-124.15,False
5.2563,24,4197,718,2468,714,33.73,-117.94,True
2.4206,19,2693,789,1765,724,37.7,-122.11,False
4.0437,32,2275,397,1233,418,38.0,-122.32,False
4.0221,16,926,230,451,198,38.01,-121.36,False
2.6715,35,1450,256,930,286,32.57,-117.12,False
6.1504,16,4390,660,2146,633,33.86,-117.78,True
4.2054,10,3657,695,2079,663,34.04,-117.66,False
3.934,18,943,213,544,179,37.03,-121.79,True
3.8854,17,4977,994,1987,947,37.04,-122.04,True
3.975,22,1331,305,580,193,33.16,-117.35,True
3.087,20,1703,294,409,174,39.2,-120.1,True
4.3269,13,2021,362,1081,341,33.79,-117.8,True
3.9566,35,2301,467,2272,454,33.79,-117.99,False
3.35,38,1446,327,980,319,33.8,-118.27,False
3.6058,52,2676,557,1181,537,32.73,-117.13,True
5.1385,17,7228,1369,2455,1365,38.56,-121.41,False
2.3036,35,1802,459,1009,390,37.79,-122.2,False
2.3375,40,1821,447,777,441,34.07,-118.36,True
4.8015,30,1576,282,1004,284,34.27,-118.46,False
1.684,22,2295,508,1654,478,36.28,-119.2,False
3.0491,41,2000,485,1439,461,34.19,-118.39,True
1.5303,40,1475,347,1222,298,33.96,-118.26,False
1.9531,31,2206,501,1194,435,34.03,-118.32,True
3.9107,40,1391,246,546,214,38.43,-120.79,False
5.6704,35,1742,283,812,282,33.91,-118.37,True
3.7159,52,1345,291,560,294,37.78,-122.45,True
2.5326,42,1973,510,1841,502,34.01,-118.14,False
7.9294,18,1614,210,692,209,33.57,-117.67,True
8.4016,33,2648,357,863,359,38.57,-121.39,True
2.4464,32,1780,484,1732,454,34.08,-118.03,False
1.9535,11,1721,381,1708,373,37.28,-120.49,False
8.5938,43,3863,537,1398,511,34.04,-118.4,True
2.3944,48,2230,593,2419,598,34.02,-118.2,False
2.1181,39,1444,447,1890,416,33.97,-118.16,False
1.6548,35,2347,526,1676,481,36.75,-119.76,False
4.225,12,1437,268,395,144,38.87,-120.0,False
3.8534,21,2693,481,1337,435,39.09,-121.62,False
2.7159,25,1549,269,819,272,36.37,-119.83,False
7.6447,45,1271,190,419,171,34.06,-118.47,True
6.196,25,3344,502,1483,496,34.25,-119.03,True
1.4615,28,1306,637,2079,598,34.05,-118.28,True
3.2539,25,3434,835,1749,657,33.83,-117.99,True
2.3824,14,3073,851,2000,782,32.75,-117.07,False
4.6563,52,94,24,113,27,37.79,-122.39,True
1.7875,17,769,205,301,126,40.61,-123.41,False
6.0132,21,1260,182,583,205,36.77,-119.68,False
5.0142,15,3978,692,2418,665,33.99,-117.95,True
1.575,43,1240,312,1100,311,33.98,-118.28,False
2.725,28,1437,295,724,262,34.09,-117.69,False
4.5913,24,2329,465,1401,453,37.63,-122.07,False
3.1111,17,3511,636,1904,617,37.4,-120.86,False
2.4063,35,1583,340,933,318,32.97,-115.53,False
3.4427,30,2686,613,2477,573,34.09,-117.96,False
2.3147,18,1550,345,941,335,40.94,-124.08,False
6.1253,25,3371,502,1717,506,34.27,-118.75,True
3.6875,44,932,179,717,180,33.98,-118.12,False
6.9136,5,1585,247,510,181,33.48,-117.22,True
4.475,36,1096,204,569,201,33.91,-118.14,True
6.2519,26,4259,588,1644,581,33.82,-118.08,True
3.1696,13,2880,576,2450,567,32.57,-117.05,False
5.0553,2,2103,389,923,338,34.87,-118.19,False
2.9191,52,1750,372,764,369,38.56,-121.46,False
2.8247,15,13814,2888,6583,2789,33.15,-117.04,False
4.1632,9,2228,398,1316,370,34.13,-117.39,False
2.2917,30,2027,609,1425,562,34.02,-118.48,True
1.6675,6,2155,544,1039,391,34.05,-117.3,False
4.3594,15,2000,402,778,369,32.81,-117.07,True
8.7382,34,1559,243,600,242,37.36,-122.22,True
3.7292,6,110,26,69,24,37.8,-121.29,True
2.809,20,2850,737,1855,662,33.9,-118.15,False
6.6842,25,1837,278,1006,271,37.41,-121.85,True
3.2015,42,2267,478,1083,458,34.16,-118.35,True
1.7422,21,1774,370,875,354,40.69,-122.38,False
4.375,36,1890,400,1232,386,33.92,-118.15,True
3.5714,11,1996,382,1023,358,36.84,-121.37,True
5.5981,10,5509,969,3002,959,34.45,-118.53,True
4.526,21,9944,1623,4185,1582,33.8,-118.29,True
1.6435,25,2581,528,1642,509,36.72,-119.82,False
1.3889,16,396,78,188,72,40.17,-122.72,False
1.767,15,1371,306,1266,309,36.59,-119.43,False
4.75,37,1061,202,768,206,33.9,-118.1,False
3.1417,15,2376,538,1197,510,36.8,-119.73,False
1.681,31,1611,455,786,411,37.94,-122.34,False
6.8686,35,880,139,352,132,37.89,-122.09,True
2.1187,3,1565,464,769,461,37.66,-121.89,True
1.9688,36,452,80,248,83,34.1,-118.02,True
2.3977,11,658,131,376,120,33.97,-116.86,False
2.3844,13,2832,542,1065,531,33.22,-117.28,False
3.4695,6,4264,749,2005,666,34.42,-117.56,False
2.49,26,2653,621,774,584,33.61,-117.72,False
5.3767,29,1807,323,1234,310,34.22,-118.42,True
3.5671,28,4465,985,2273,949,34.13,-118.08,True
6.0,22,1055,204,682,216,33.85,-118.08,True
2.5625,49,60,11,76,13,34.1,-117.3,False
2.25,45,1080,218,850,237,33.94,-118.26,False
1.9531,41,375,108,323,98,37.94,-121.31,False
1.5208,28,2899,755,2406,655,34.1,-117.31,False
4.7778,52,1565,315,637,297,37.77,-122.26,True
9.8098,39,2731,366,1034,338,34.16,-118.03,True
2.9244,32,3461,665,1507,649,36.8,-119.77,False
5.3743,28,2948,566,1445,524,33.87,-118.34,True
2.2845,41,2214,550,1213,568,37.86,-122.28,False
6.2403,13,5830,921,2897,891,33.63,-117.68,True
2.1289,52,1855,611,1715,614,37.75,-122.42,True
3.2857,17,5364,1020,3754,936,33.91,-117.49,False
8.6454,31,5297,664,1986,657,34.24,-118.51,True
5.5429,16,3275,529,1863,527,37.38,-121.87,True
3.15,44,1879,359,791,345,38.54,-121.43,False
4.9777,34,1948,306,957,304,33.85,-117.99,True
2.5437,12,2006,426,1849,396,38.02,-121.29,False
3.7969,14,2369,604,1546,464,33.91,-118.09,False
2.0511,21,730,263,965,224,34.07,-118.44,True
4.5625,36,1054,193,546,187,37.35,-121.98,True
6.1949,5,5659,931,2565,902,33.01,-117.08,True
3.6125,15,432,87,208,73,38.53,-120.59,False
3.9028,35,3114,583,1974,545,34.69,-118.16,False
1.9832,26,2469,532,1068,501,34.16,-117.28,False
3.0357,7,3940,764,2140,711,34.54,-117.36,False
6.3267,36,2723,547,1090,519,33.96,-118.45,True
2.2946,34,1261,315,1027,303,33.95,-118.27,False
4.6484,17,2655,421,991,384,38.65,-121.26,True
4.5357,25,6296,1082,3200,1047,37.69,-121.79,True
6.2579,10,8299,1326,3827,1288,37.65,-122.04,True
3.7313,13,8327,1849,4126,1773,34.21,-118.56,True
3.3558,29,1475,349,965,370,33.92,-118.34,True
4.0333,16,2098,449,342,143,34.13,-116.98,False
5.1118,32,1013,169,436,173,37.98,-122.0,True
4.625,16,30,3,49,8,34.17,-117.27,True
6.0767,16,808,137,371,145,38.38,-122.02,True
1.9792,22,1630,404,4402,358,37.72,-121.29,False
4.8494,5,5735,932,2623,862,35.61,-117.66,False
1.1295,29,1776,606,1391,488,33.77,-118.18,False
3.522,28,3614,960,3282,889,33.77,-117.92,True
3.15,16,3045,543,202,102,38.52,-120.0,False
5.0493,4,6755,1017,2866,850,33.87,-117.5,True
1.2387,42,4219,1125,3549,993,37.72,-122.42,True
2.7798,15,2608,525,1351,502,35.48,-120.68,True
10.3224,32,5738,746,2099,732,37.9,-122.14,True
3.8958,20,1901,313,1258,320,37.51,-120.84,False
2.151,33,1016,206,617,209,37.59,-120.89,True
6.993,13,270,42,120,42,33.51,-117.18,True
3.0652,24,5372,1051,3002,992,39.1,-123.34,False
4.3429,33,3581,734,1780,663,37.07,-122.09,True
2.898,43,2430,502,1537,484,37.77,-122.2,False
3.1149,45,2151,643,1047,579,33.77,-118.17,True
2.2443,39,950,300,1366,312,34.35,-119.05,False
2.0096,36,5329,2477,3469,2323,37.8,-122.26,False
3.0536,35,952,178,480,179,40.62,-124.18,False
2.4375,15,1677,346,858,327,40.15,-122.25,False
5.4306,33,1805,303,838,301,34.23,-118.26,True
4.6458,17,250,52,141,51,37.26,-121.76,True
2.625,42,598,147,312,144,34.1,-118.25,False
4.8536,23,3927,728,1984,707,34.37,-118.56,True
2.2019,24,1520,335,882,306,37.07,-120.84,False
1.3696,40,1134,252,675,249,38.61,-121.43,False
1.0217,33,693,207,598,192,37.64,-121.01,False
6.7247,24,3592,533,1683,528,34.45,-119.82,True
3.5076,39,1530,401,1074,375,34.03,-118.48,True
4.6635,13,3795,604,1639,609,37.51,-120.83,True
3.0893,22,4855,1350,2519,1258,34.2,-118.46,True
6.0235,37,3109,541,1566,544,37.24,-121.95,True
3.1795,32,2885,595,1509,590,33.93,-117.42,False
1.8382,40,1259,362,1499,327,34.02,-118.26,False
2.5556,29,2913,787,3803,740,33.96,-118.17,False
3.1733,19,2919,857,1866,811,34.16,-118.26,True
3.5682,10,10463,1756,4660,1715,35.03,-120.5,True
4.1563,26,1387,226,807,244,38.67,-121.31,False
1.7981,34,567,143,387,138,34.07,-117.3,False
3.5625,15,4236,753,703,255,34.25,-117.17,False
1.7813,30,405,86,376,68,34.01,-118.24,False
5.4788,28,895,127,346,115,33.83,-117.56,True
7.1382,35,2712,428,1084,425,37.41,-122.11,True
4.8542,18,4947,714,2227,675,38.71,-121.23,False
6.9544,4,5416,820,1753,583,33.85,-117.74,True
2.4394,37,2344,546,1134,513,32.75,-117.12,False
5.4127,25,2024,312,907,335,34.42,-119.73,True
2.9982,25,3794,989,2454,876,34.19,-118.39,True
4.0764,41,1521,328,527,275,33.61,-117.9,True
5.5867,35,931,181,516,174,33.86,-117.93,True
4.4875,8,1954,330,973,321,33.76,-117.4,True
6.5413,12,3258,421,1464,435,33.6,-117.69,True
3.8036,33,1227,286,848,291,37.65,-122.06,False
4.9688,4,3078,510,1341,486,34.06,-117.13,False
3.0409,52,2191,627,1100,585,37.77,-122.45,True
4.9044,35,1853,375,878,338,34.41,-119.72,True
4.433,34,2579,561,1237,517,34.19,-118.56,True
4.7478,27,5532,973,2855,960,37.53,-121.93,True
2.3375,33,2040,576,2649,561,33.93,-118.35,False
3.3125,39,3622,745,1330,648,33.83,-118.18,True
0.8198,6,854,350,542,321,34.17,-118.37,True
3.5777,32,3817,886,1888,829,34.21,-118.24,True
3.337,35,2772,537,1392,521,32.82,-117.2,False
2.9375,19,1241,244,850,237,36.33,-119.67,False
2.0368,37,470,105,522,83,34.17,-119.11,True
3.3884,17,3469,896,2762,808,37.43,-121.88,True
4.125,27,3440,739,1827,712,34.19,-118.43,True
2.1542,17,1564,345,517,222,41.01,-123.52,False
4.0439,27,3990,892,1417,800,34.14,-118.42,True
2.0833,20,651,157,421,151,37.77,-120.85,False
5.5413,26,2496,407,1062,380,32.81,-117.21,True
3.4219,35,2426,423,982,432,40.78,-124.14,False
1.3194,14,819,237,827,237,32.7,-117.12,False
3.9063,41,746,145,387,161,37.69,-122.1,False
5.1782,23,2698,410,1094,411,32.8,-117.07,True
4.0417,44,1219,324,1036,282,34.12,-118.19,False
4.5484,29,3354,707,1752,650,34.23,-118.48,True
4.9833,32,1079,207,486,167,34.26,-118.28,True
9.7821,28,3318,441,1604,404,34.43,-119.77,True
2.0801,44,1678,514,1700,495,37.78,-122.22,False
4.9904,5,7294,1139,3123,930,34.6,-118.16,False
2.4662,15,4173,804,2393,713,33.83,-117.29,False
2.2847,41,815,252,775,231,34.01,-118.11,True
2.8208,10,4300,845,1480,609,38.21,-120.36,False
3.7143,34,2272,558,2164,484,34.21,-118.37,False
7.9761,52,3161,472,842,410,37.8,-122.44,True
2.8542,52,814,216,327,181,38.56,-121.48,False
1.473,35,3300,1154,3120,1075,37.33,-121.88,True
1.4729,32,1893,453,1744,425,36.34,-119.31,False
3.6007,35,1631,356,862,368,34.19,-118.4,True
5.3264,46,672,149,351,136,37.51,-122.26,True
2.0682,40,1196,294,1052,258,33.88,-117.56,False
4.8,21,2196,504,1215,477,33.8,-118.06,True
5.7528,34,1068,198,757,231,33.91,-118.32,True
4.3429,9,4609,798,2582,746,33.26,-117.26,False
3.5156,42,1961,427,1211,409,37.71,-122.47,True
2.1382,21,2492,711,1699,672,33.73,-118.29,True
2.7188,26,1707,308,761,250,41.07,-121.11,False
1.875,38,745,152,721,160,33.91,-118.24,False
2.5238,22,5773,1320,2607,1250,38.6,-121.39,False
3.4583,36,1468,252,733,229,37.7,-122.15,True
3.1906,34,1859,323,854,309,35.4,-118.97,False
3.425,36,1116,229,719,233,33.96,-118.09,False
2.2402,34,2995,942,2626,947,34.02,-118.42,True
2.6392,21,3509,606,1576,564,38.76,-120.76,False
2.8889,30,4524,1312,1910,1243,34.08,-118.38,True
2.2697,52,996,228,731,228,37.8,-122.24,False
3.7454,35,2342,426,2176,416,34.05,-117.98,False
2.5955,35,2345,607,2042,565,34.04,-118.34,False
3.2361,35,1851,327,1007,286,38.69,-121.37,False
5.4663,36,1225,213,591,227,33.99,-118.4,True
3.7143,47,2005,392,1134,415,33.96,-118.31,False
5.2452,18,2915,418,1340,421,38.25,-122.61,True
1.5109,38,1454,323,1098,297,33.99,-118.28,False
8.2037,7,4314,725,1699,718,33.9,-118.39,True
1.3417,40,452,109,412,97,37.94,-121.3,False
3.8571,36,1514,258,665,278,32.79,-117.19,True
4.7845,37,1013,199,493,183,33.81,-118.13,True
2.0,44,1137,235,747,225,33.92,-118.25,False
4.5859,17,1463,292,695,330,37.7,-122.14,True
2.5038,39,1874,411,822,377,39.14,-121.63,False
2.4107,21,2010,360,947,306,41.69,-122.56,False
2.6914,52,1567,482,654,425,37.77,-122.43,True
4.5833,35,1507,281,1025,286,34.24,-118.42,False
4.5,18,2021,353,912,329,38.46,-122.91,True
6.1175,16,2868,376,1016,379,36.83,-119.82,False
2.0702,30,2353,728,1365,718,34.09,-118.36,True
4.8667,14,2798,459,1236,404,34.51,-118.07,True
1.4773,36,832,198,814,174,35.37,-118.99,False
2.811,15,4760,871,2459,734,35.56,-120.29,False
2.5625,2,158,43,94,57,37.82,-122.29,False
1.8281,29,2077,577,1418,524,34.13,-117.28,False
5.3169,34,760,174,723,198,33.89,-118.36,True
4.1319,22,2612,494,1361,439,34.41,-119.31,True
3.0,16,3536,765,2007,687,33.38,-117.25,False
3.3,30,1770,380,990,348,34.15,-117.25,False
2.0579,42,2301,621,2114,561,33.8,-118.18,False
3.9265,11,826,150,684,166,38.03,-121.28,False
3.9559,42,1461,302,986,314,33.88,-117.99,False
3.8864,27,3160,627,1628,612,32.73,-117.11,False
3.1719,32,2893,481,1198,466,37.05,-120.85,False
3.2091,29,2544,643,2332,603,37.66,-122.11,False
3.814,6,3069,750,1541,736,32.92,-117.14,False
3.7102,22,2044,402,1925,429,37.31,-121.82,False
5.1733,28,2823,476,1189,433,33.19,-117.35,True
15.0001,31,2328,270,722,247,37.44,-122.2,True
2.7031,10,1564,397,643,347,37.98,-121.33,False
4.0417,25,1729,383,769,352,37.53,-122.33,True
1.8403,47,1691,402,913,358,35.42,-119.04,False
2.5333,5,208,78,132,56,35.23,-115.75,False
3.692,46,1396,294,608,246,34.16,-118.34,True
4.9904,36,2750,487,1386,458,33.86,-118.11,True
2.355,42,2361,512,1684,511,37.31,-120.48,False
6.0487,24,4072,582,1834,565,34.26,-118.78,True
2.0375,48,1696,396,1481,343,37.79,-122.23,False
2.2254,11,2451,665,1155,533,37.8,-121.23,False
3.0603,46,2511,490,1583,469,32.78,-115.56,False
