median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
10.06,22,7554,991,2808,946,33.77,-118.41,True
4.675,35,1484,244,664,238,37.24,-121.94,True
5.1418,32,1484,295,928,295,33.79,-117.88,True
3.2308,39,1733,429,855,387,34.03,-118.43,True
6.1359,52,240,44,6675,29,38.69,-121.15,True
1.3386,20,1287,310,954,269,36.87,-120.46,False
3.7813,36,690,109,316,104,33.84,-118.1,True
3.05,33,3084,570,1753,449,34.02,-117.43,False
6.5147,47,1985,315,819,340,34.04,-118.52,True
3.4118,25,5478,1136,3062,1096,34.05,-118.14,True
6.641,2,647,136,203,118,37.91,-122.51,True
3.7813,39,1657,402,931,363,34.03,-118.45,True
3.2202,24,2838,695,2151,645,34.11,-117.92,False
3.8125,15,1791,346,1219,328,34.02,-117.61,False
5.1265,34,1663,299,762,282,34.21,-118.52,True
3.8899,52,2556,595,1202,568,37.77,-122.48,True
2.3387,25,3011,714,893,654,33.6,-117.71,False
4.4375,36,1719,303,836,311,37.7,-122.16,True
3.6447,36,1348,234,643,221,33.84,-118.16,True
2.9798,35,1415,294,591,291,33.84,-118.18,True
4.0125,46,2193,499,1814,489,37.7,-122.45,True
2.944,52,2363,604,1558,573,37.88,-122.26,True
5.246,11,10804,1493,5221,1482,34.14,-117.38,False
5.1909,24,1874,319,820,315,34.59,-120.08,True
2.551,30,1474,459,1844,464,33.99,-118.2,False
4.1953,5,11775,2031,6686,1911,33.89,-117.23,False
4.7,39,1909,359,867,345,34.0,-118.45,True
5.3999,18,1679,271,783,257,33.46,-117.67,True
4.9222,7,11768,1893,6657,1874,38.25,-122.0,False
7.3445,13,2085,292,852,264,37.89,-121.93,True
7.3028,45,2089,312,834,305,34.04,-118.39,True
4.4312,26,3872,739,1629,684,37.92,-122.07,True
5.7871,24,3859,661,1972,624,33.61,-117.67,True
3.625,36,1977,423,812,387,33.17,-117.35,True
4.3118,20,7085,1222,3455,1229,38.68,-121.35,False
4.9702,14,5231,817,2634,799,36.98,-121.57,True
2.5833,29,1821,588,1397,523,33.95,-118.38,True
2.3075,27,3493,909,1481,666,35.38,-120.85,True
7.0318,40,4350,763,1551,665,34.03,-118.53,True
4.8929,35,1917,314,1019,340,34.23,-118.58,True
4.0625,48,2015,356,1020,338,33.96,-118.31,False
8.0499,36,6871,1180,2216,1130,34.13,-118.36,True
4.1359,17,3262,753,1879,708,34.22,-118.57,True
8.2664,52,1944,308,696,293,37.43,-122.14,True
2.0817,43,1235,385,1745,372,34.01,-118.27,False
2.7317,33,2394,576,1166,548,33.94,-118.12,True
2.5374,11,3835,727,1456,658,39.79,-121.62,False
5.635,27,2000,310,880,294,33.77,-118.03,True
2.1437,40,2044,538,2150,524,33.95,-118.28,False
2.5365,10,3699,838,2310,759,32.86,-116.91,False
4.7083,15,5218,711,1949,659,38.68,-121.09,True
3.2216,36,2096,409,1454,394,36.92,-121.76,True
4.0238,15,1836,490,942,477,33.72,-118.04,True
3.3681,31,3205,727,1647,664,33.93,-118.14,True
1.9018,39,2840,826,1911,688,34.03,-118.33,False
2.564,32,2491,616,2660,595,34.06,-117.99,False
1.2375,35,2114,506,2050,474,36.75,-119.78,False
3.1672,8,4116,766,1785,745,34.04,-117.61,False
0.949,52,1204,460,2016,477,37.87,-122.25,True
3.058,34,2447,503,1077,456,38.62,-121.36,False
4.1591,41,2017,489,783,403,33.53,-117.8,True
3.4698,17,1969,297,717,268,39.13,-121.68,False
3.7545,52,2721,581,1043,519,37.75,-122.43,True
2.0,43,764,322,1275,306,34.07,-118.25,False
5.1292,24,221,41,75,38,37.9,-122.56,True
2.2765,30,2787,713,2647,693,34.07,-117.64,False
3.0882,14,4054,787,1581,579,34.95,-119.16,False
2.0625,6,2804,581,2807,594,32.67,-115.52,False
3.7167,43,1257,232,735,232,33.99,-118.32,False
2.5949,12,5535,1434,3112,1262,32.82,-116.95,False
2.475,43,464,116,416,120,34.06,-118.17,False
7.1148,28,2370,352,832,347,33.63,-117.9,True
4.2708,45,886,165,492,173,37.48,-122.19,True
7.508,52,2814,365,878,352,37.81,-122.23,True
2.9896,12,2975,628,1440,593,38.56,-121.34,False
1.625,18,1706,397,3424,283,33.54,-115.22,False
3.0187,16,2168,444,782,374,35.41,-120.87,True
4.6792,23,1551,236,555,243,38.44,-122.82,True
3.809,7,4480,776,2271,767,39.16,-121.62,False
2.4677,49,3828,1197,2862,1009,34.09,-118.28,True
2.6803,52,2088,487,1082,488,37.76,-122.42,True
5.2497,4,3305,644,1693,597,33.66,-117.58,True
6.6155,20,3212,572,1064,526,33.6,-117.87,True
3.1441,33,3326,720,2533,689,33.9,-118.09,False
1.8432,28,1080,298,524,251,34.44,-119.75,True
3.1025,28,3102,734,1623,639,38.12,-122.26,False
4.2273,18,1830,313,905,361,38.67,-121.26,False
5.3679,18,1221,255,507,271,37.35,-122.02,True
3.6563,40,1696,372,835,385,34.17,-118.39,True
1.6221,41,1733,492,1776,453,34.0,-118.26,False
5.6168,13,4864,729,2780,723,34.02,-117.63,False
8.3792,15,5468,676,2221,675,37.21,-121.84,True
4.5268,42,1342,291,551,266,37.89,-122.33,True
3.0087,19,1725,392,920,400,33.84,-117.86,False
0.9782,41,1633,433,885,413,37.98,-121.26,False
1.9286,38,380,130,445,140,34.08,-118.29,False
4.1947,26,3179,703,2142,639,37.53,-121.98,True
4.125,52,836,175,747,166,33.95,-118.37,False
2.9452,17,6663,1369,2840,1299,38.61,-121.27,False
1.4889,19,3374,808,1412,753,38.55,-121.45,False
1.9912,16,5373,1079,1573,933,33.72,-117.2,False
2.9817,21,4599,986,2756,943,37.44,-122.07,True
3.0125,37,821,150,404,135,32.74,-117.03,False
2.585,19,9902,2814,7307,2660,34.23,-118.46,False
4.5303,36,410,76,252,82,37.65,-122.1,False
2.0786,27,909,236,396,157,37.77,-122.18,False
3.3125,22,1970,332,1066,319,36.79,-119.9,False
2.8274,12,782,166,292,164,36.85,-119.78,False
3.0685,13,1907,544,575,234,37.64,-118.97,False
3.488,23,4815,1081,3232,1016,33.94,-118.02,True
7.1669,52,1314,170,629,214,34.06,-118.34,True
2.0625,44,1448,393,1066,357,37.01,-121.57,False
4.0603,21,2121,445,2211,463,34.96,-120.45,False
4.0812,45,1306,293,585,260,33.88,-117.93,True
1.972,13,1974,426,1276,408,33.71,-117.09,False
2.398,18,2525,501,1726,468,38.54,-121.42,False
2.2,42,161,40,157,50,33.81,-117.99,False
3.6333,7,2767,423,1143,382,39.11,-121.05,False
5.062,32,1997,317,866,281,34.87,-120.41,False
2.8833,19,1026,205,424,152,39.31,-123.15,False
1.6575,35,1576,405,870,282,35.32,-118.99,False
3.3438,52,970,217,528,208,37.78,-122.26,True
2.6964,33,2033,375,914,330,39.16,-121.57,False
5.8171,4,15654,2394,7025,2168,38.07,-122.22,True
4.4271,44,1362,237,709,247,33.88,-118.36,True
2.3571,52,2217,394,907,369,40.58,-124.26,False
3.9688,17,3150,588,1857,610,38.41,-122.75,False
2.6417,19,3109,640,1457,620,35.13,-118.46,False
3.05,34,2839,659,1822,631,34.09,-117.64,False
2.5476,25,1374,297,657,288,38.45,-120.88,False
3.1406,40,1667,365,1161,384,34.05,-118.31,True
2.5882,33,954,241,655,218,33.91,-118.26,False
1.8095,39,568,127,267,129,39.75,-121.85,False
2.375,39,2925,732,1702,642,33.86,-118.18,False
1.6477,32,1784,489,1472,476,33.98,-118.33,False
2.4706,31,1513,389,1396,364,34.06,-118.03,False
3.775,9,2356,469,1556,386,34.43,-118.66,False
2.9861,28,2315,538,1360,504,33.87,-117.9,True
8.7385,16,3067,396,1275,372,33.69,-117.79,True
6.3528,7,7104,970,2772,920,38.69,-121.18,True
5.2206,6,6106,1134,3246,1062,34.28,-118.91,True
2.4844,46,1854,462,1360,429,33.85,-118.2,False
2.1625,18,1619,346,904,295,39.42,-123.35,False
3.5331,30,3257,574,1804,588,37.6,-120.94,False
2.8553,38,2222,542,1067,512,33.64,-117.91,True
1.3993,28,3009,698,1200,626,34.03,-117.05,False
9.281,31,2717,376,1001,381,37.36,-122.08,True
3.1392,8,1115,412,1472,396,33.8,-118.3,False
6.7805,27,1931,261,736,244,34.19,-118.86,True
4.0441,45,1818,408,1705,373,33.94,-118.2,False
6.2552,20,3425,448,1489,443,32.78,-116.95,True
2.2208,15,3895,782,900,529,33.68,-116.42,False
3.6597,29,1940,337,1070,332,37.45,-120.89,False
1.9464,36,1219,258,639,245,37.12,-120.27,False
3.8333,32,1143,208,454,188,39.15,-123.1,False
4.3611,44,2082,470,1154,403,37.74,-122.5,True
3.6058,46,2387,488,1181,456,34.14,-118.19,True
1.8929,43,1456,444,2098,433,34.01,-118.24,False
2.2311,52,786,270,756,273,34.1,-118.32,True
4.2153,18,4164,741,1817,681,36.83,-119.78,False
4.1661,31,5715,1154,2639,1079,34.11,-118.16,True
2.9934,35,2914,934,1334,870,34.02,-118.5,True
3.5696,4,7151,1295,3527,1170,34.38,-117.39,False
5.3561,29,2658,484,1318,498,37.27,-121.98,True
4.6167,11,2000,391,1503,426,34.09,-117.61,False
4.1316,15,2146,361,197,76,39.12,-120.2,True
4.0217,46,2298,457,1429,477,37.75,-122.5,True
2.7316,46,1476,344,688,353,38.56,-121.48,False
4.163,30,140,35,103,35,38.36,-121.98,False
4.1167,18,328,68,391,60,33.73,-117.74,False
4.4094,39,3825,916,1378,746,34.11,-118.27,True
3.4265,52,2046,451,944,435,34.07,-118.36,True
2.8042,19,2086,575,1701,530,34.41,-119.7,True
4.6211,15,3475,686,2568,653,37.59,-122.07,False
3.8047,35,667,140,406,133,37.75,-122.16,False
4.325,42,1867,398,927,389,37.3,-121.88,True
5.8311,37,2801,497,1150,476,34.43,-119.69,True
3.996,36,1896,315,937,303,35.41,-118.97,False
7.5112,23,2308,322,1001,317,34.14,-117.88,True
2.5726,41,2048,601,852,533,33.77,-118.18,True
2.5685,26,2033,463,618,450,33.61,-117.72,False
3.9722,21,2484,460,309,144,39.14,-120.16,False
2.7619,21,1108,269,524,274,38.3,-122.3,False
1.4598,40,1912,439,1015,413,35.42,-119.02,False
5.9333,17,3196,444,1581,462,33.95,-117.55,True
4.3083,33,2534,495,996,449,37.96,-122.54,True
2.2684,31,1744,720,2034,633,34.05,-118.3,True
3.3214,43,1949,464,1216,457,34.04,-118.14,True
3.3194,21,1410,229,590,205,37.32,-120.55,False
1.9767,23,3465,703,2672,607,33.78,-117.23,False
5.9856,39,714,118,314,117,33.98,-118.4,True
6.3911,29,4239,653,1890,631,34.28,-118.51,True
5.2557,25,3548,639,2653,664,34.02,-118.06,True
2.4342,22,1526,299,790,300,38.01,-121.24,False
1.5781,16,2614,575,1163,524,34.4,-118.9,False
3.3859,18,2514,578,2205,545,37.43,-121.96,False
6.2045,29,2476,434,1217,416,37.31,-122.04,True
2.8125,42,1180,257,877,268,37.77,-122.18,False
4.3158,49,3780,741,1435,690,34.04,-118.48,True
2.5804,48,1805,329,741,331,36.77,-119.81,False
2.6973,31,3473,722,2098,677,32.74,-117.01,False
2.7048,8,2888,662,2441,683,32.59,-117.08,False
1.5714,31,2023,469,1073,436,39.5,-121.57,False
4.2614,36,2219,406,1219,403,33.87,-118.33,True
2.2449,30,2335,363,1214,311,34.13,-117.33,False
5.2817,19,2655,438,1253,454,38.68,-121.3,False
1.8664,30,950,317,1073,280,37.96,-122.36,False
8.0239,49,601,95,228,106,34.04,-118.41,True
1.9074,26,3083,806,960,723,33.77,-118.08,False
1.75,31,215,62,192,66,37.63,-121.0,False
3.5296,7,3433,626,1793,626,36.34,-119.27,False
1.8365,43,906,240,458,205,32.79,-117.25,True
5.7621,9,4868,738,2036,750,38.5,-121.55,True
3.6023,37,1394,313,1111,327,34.3,-118.43,False
3.1728,17,4032,814,1749,618,38.01,-121.79,False
2.7014,33,905,205,989,222,32.6,-117.06,False
4.3958,38,2172,403,945,384,37.94,-122.31,True
3.5,35,1711,335,825,356,34.08,-117.89,True
2.4659,17,4289,893,958,440,33.74,-116.41,False
4.6992,36,1759,295,837,267,33.97,-118.13,True
5.9053,16,1868,285,995,284,37.26,-121.8,True
4.0076,22,3167,743,1797,642,33.4,-117.59,True
5.7519,27,1569,242,583,214,37.66,-121.87,True
4.2422,15,2298,567,1261,527,33.88,-117.99,False
3.5403,26,2420,532,1383,469,33.94,-117.42,False
3.2984,50,1642,322,713,284,37.78,-122.18,False
2.5441,41,1408,311,793,264,34.37,-119.29,False
3.5054,33,1278,311,1157,320,33.82,-118.21,False
2.3098,52,1241,502,679,459,34.0,-118.51,True
3.8125,14,3167,551,1787,533,38.65,-121.46,False
5.3245,39,768,162,264,118,35.91,-120.51,True
3.24,9,6044,1222,2239,972,35.52,-121.11,True
6.0224,38,51,12,41,10,33.8,-117.89,True
7.2988,37,3355,492,921,366,33.57,-117.92,True
6.3111,42,2390,462,1146,468,37.44,-122.13,True
2.3667,11,2754,663,1328,604,36.83,-119.78,False
2.1094,27,2199,527,744,316,39.02,-122.69,False
1.8462,25,1009,246,994,222,35.95,-119.04,False
4.7965,5,5846,1035,3258,1001,33.76,-117.54,False
5.5875,9,5756,807,2158,758,34.51,-117.23,False
1.735,14,1527,325,1453,332,32.73,-115.53,False
2.84,41,1807,442,1628,443,33.94,-118.21,False
2.1944,26,2461,562,971,544,33.77,-118.08,False
3.7891,33,3444,619,1884,582,32.73,-117.06,False
4.375,33,1921,397,1492,393,34.1,-117.92,False
3.0214,19,3583,911,2300,871,33.89,-117.88,True
4.0921,20,2192,406,1766,393,32.69,-117.07,False
1.875,33,399,87,71,27,34.3,-117.18,False
2.532,39,2965,812,2638,794,34.04,-118.32,False
2.9937,27,2258,427,1076,423,36.79,-119.77,False
1.6458,52,910,212,429,212,38.26,-121.51,False
4.3636,28,2357,408,1162,384,34.67,-118.22,False
4.0873,18,4215,810,2104,773,32.84,-116.9,False
5.3671,16,1769,254,1778,251,34.18,-117.4,True
2.4135,48,568,145,559,135,34.18,-118.16,False
4.0474,22,3369,771,2751,710,34.28,-118.88,True
4.3571,51,937,348,527,333,34.11,-118.34,True
4.7341,4,10175,2181,4762,1929,33.66,-117.67,True
3.0559,20,3842,630,2490,662,34.9,-120.48,False
1.6232,7,4584,1051,2049,918,34.49,-117.32,False
4.5594,33,2938,561,1519,549,34.07,-117.91,True
3.5125,20,2638,854,1352,718,37.59,-122.36,True
4.2219,24,1380,339,1472,304,33.75,-117.93,False
2.19,35,1607,383,1407,382,36.75,-119.76,False
3.9766,47,904,154,310,144,38.45,-122.7,True
3.3567,8,1959,379,995,365,37.65,-121.04,False
3.4239,12,3877,914,2274,858,36.69,-121.8,True
3.1848,43,1939,353,968,392,38.11,-122.22,False
4.3456,19,862,167,407,183,37.66,-122.13,False
5.9088,5,6698,1254,2834,1139,33.53,-117.7,True
2.9554,19,897,180,276,110,40.13,-120.71,False
3.0288,37,1039,260,719,243,33.83,-117.91,False
4.8703,37,1665,335,1011,343,34.21,-118.44,True
5.5291,52,2298,406,1203,387,34.14,-118.22,True
3.5781,37,4524,1005,2099,937,34.17,-118.23,True
3.0268,5,2133,487,1182,438,35.44,-119.05,False
3.4632,6,2607,557,1266,475,37.69,-121.03,False
2.6949,15,4573,928,2513,832,33.66,-117.28,False
5.012,41,839,190,419,215,37.53,-122.29,True
3.1429,52,1279,287,534,291,37.83,-122.25,True
4.6964,31,2034,335,966,322,36.59,-121.91,True
5.0976,34,3145,786,1352,727,33.87,-118.4,True
6.3052,31,3080,526,1493,582,37.34,-122.01,True
1.2175,52,795,308,1118,275,34.01,-118.28,False
3.8864,33,1493,331,1571,354,34.04,-117.94,False
2.5863,43,2178,482,1545,471,37.97,-122.35,False
3.9777,36,2443,492,1115,493,34.19,-118.22,True
2.1658,29,1947,383,925,337,39.5,-121.58,False
2.875,34,1131,278,560,237,37.69,-122.13,False
4.3898,52,2381,492,1485,447,37.73,-122.44,True
3.3214,33,937,216,1216,212,34.27,-118.42,False
5.5797,35,2472,398,1171,390,37.67,-122.15,True
1.8447,52,2307,583,1127,548,37.86,-122.27,True
3.75,16,2206,541,1227,554,34.43,-119.88,True
4.6379,29,2278,397,765,322,38.48,-122.48,True
4.8424,23,7609,1446,6034,1414,37.34,-121.82,True
6.7413,3,6164,1175,2198,975,37.55,-122.24,True
3.9,14,1131,193,520,178,39.05,-121.19,True
4.9018,17,465,83,146,75,37.81,-121.99,True
10.7309,52,2151,280,762,274,37.73,-122.47,True
3.6838,13,2095,391,860,331,38.03,-120.28,False
4.5333,21,1354,289,639,273,37.25,-121.93,True
2.9643,48,2225,433,1170,401,33.99,-118.34,False
4.5764,17,2866,442,1354,431,33.34,-117.24,True
3.625,52,1819,464,1068,424,33.84,-118.31,True
2.75,19,325,74,354,87,33.93,-118.24,False
4.0057,38,2662,498,1132,496,32.78,-117.2,True
3.025,41,1560,374,1668,389,34.22,-118.35,False
6.7599,31,2537,382,1067,410,37.54,-121.94,True
3.3098,30,1631,284,788,284,38.32,-122.49,True
7.9739,14,3011,388,1359,371,33.72,-117.76,True
3.0718,52,2646,581,1128,522,37.76,-122.24,True
5.7951,24,3935,625,1912,593,33.89,-117.84,True
2.0227,44,1097,239,609,215,37.74,-122.16,False
2.1935,31,1606,354,1049,335,34.16,-117.34,False
5.5184,35,1873,351,945,333,37.56,-122.3,True
2.8214,13,3163,725,1675,629,33.2,-117.26,False
5.2809,28,2268,336,752,330,36.82,-119.82,False
4.9792,26,1127,199,543,199,37.13,-122.07,True
4.2414,4,5083,867,2541,856,34.44,-117.38,False
4.1652,4,3226,838,1666,800,33.68,-117.83,True
2.1432,33,1013,312,706,266,33.86,-117.94,True
9.5908,37,74,19,63,17,37.14,-121.98,True
5.3526,15,1852,316,906,298,34.07,-117.15,False
7.1193,2,582,70,199,64,33.81,-117.76,True
4.6,28,2829,566,1610,540,37.53,-121.98,True
3.6042,13,1642,423,841,368,33.66,-117.9,True
1.4639,6,1487,468,1509,403,34.0,-118.29,False
3.5234,31,2583,663,1675,612,33.91,-118.35,True
3.0965,16,5825,1866,3390,1752,34.02,-118.41,True
5.9316,20,7794,1192,4169,1188,34.24,-119.04,True
0.9948,48,968,310,706,274,38.55,-121.47,False
3.024,17,1463,338,529,226,38.33,-120.41,False
2.1912,42,709,182,547,172,38.44,-122.7,False
2.9292,33,2867,786,1774,705,33.89,-118.14,True
5.1442,6,9104,1535,3759,1481,38.49,-121.54,False
3.0132,47,1082,198,455,193,34.03,-118.32,True
4.2099,24,6513,1290,2636,1271,33.96,-118.33,True
4.801,26,6577,1789,2937,1652,34.06,-118.47,True
2.415,16,3914,819,1524,795,34.71,-118.1,False
4.8462,36,2422,420,1193,421,33.82,-118.1,True
2.6729,22,2265,637,1684,561,34.15,-118.27,True
3.125,36,116,20,39,18,35.17,-119.48,False
2.2391,35,1034,206,604,192,37.85,-121.3,False
1.7344,35,1050,252,918,236,33.93,-118.35,False
2.2234,19,2012,732,3483,731,34.2,-118.39,True
3.2097,15,644,129,137,52,33.82,-114.98,False
2.5986,11,4712,1098,5982,1105,36.69,-121.62,False
4.9115,31,2982,547,1895,570,33.84,-117.99,True
3.1887,16,7194,1976,3687,1894,34.18,-118.53,True
2.891,11,2891,951,2166,768,34.19,-118.44,False
1.7976,40,2118,796,2195,658,34.03,-118.28,False
2.5,36,826,167,432,150,37.65,-120.98,False
3.0952,23,2628,499,1210,453,38.65,-121.32,False
1.5,12,3375,945,2357,808,32.71,-117.09,False
5.8239,17,4401,655,1970,639,38.41,-121.32,True
5.6629,33,2478,457,1567,446,34.23,-118.42,True
1.676,44,2666,830,2297,726,34.09,-118.32,True
2.5313,27,720,150,359,138,39.33,-121.54,False
5.269,36,1407,231,676,231,33.84,-118.34,True
4.0729,32,1333,235,660,206,38.25,-122.67,True
3.2216,48,1854,360,1126,382,34.19,-118.15,False
2.4688,40,1251,336,729,343,33.79,-117.85,True
4.2348,25,6508,1137,3259,1081,37.99,-122.31,False
4.5523,52,3257,735,1045,620,37.8,-122.44,True
3.4063,33,939,284,1309,250,33.94,-118.36,False
1.7273,19,786,282,525,229,32.8,-117.21,False
2.4348,31,1489,664,1793,556,34.07,-118.3,True
7.9767,16,3985,567,1327,564,33.78,-118.11,True
4.4896,31,1602,358,1179,354,37.36,-121.86,False
2.794,15,4210,899,1933,867,35.25,-120.69,True
3.9688,35,4424,918,2101,888,34.01,-118.39,True
6.9833,10,11659,2007,2186,1083,33.69,-116.39,True
2.0917,35,1401,362,1357,327,33.95,-118.29,False
4.125,37,1722,352,648,337,37.93,-122.53,True
5.8623,24,2598,443,1184,435,33.71,-118.02,True
5.2897,35,2062,353,991,357,33.88,-117.9,True
3.0224,7,3389,621,1268,474,37.33,-119.62,False
2.9688,42,1178,261,804,283,33.99,-117.36,False
2.9125,28,2545,752,1548,679,34.02,-118.49,True
4.3875,17,3314,638,1873,602,37.6,-122.04,True
2.8085,16,2734,501,1413,484,40.46,-122.45,False
2.07,30,3643,1197,4336,1163,34.1,-118.2,False
4.2045,30,971,185,644,173,36.96,-122.05,True
3.5294,12,1736,352,330,123,37.8,-119.07,False
3.625,37,978,202,462,184,38.0,-122.07,False
3.9728,12,2010,422,784,407,37.05,-122.03,True
3.1642,24,3711,1192,1764,1147,34.03,-118.41,True
1.5,39,1015,356,875,313,37.3,-120.48,False
3.3368,11,4597,782,2534,776,34.43,-117.26,False
5.4925,26,2345,408,1195,377,33.82,-118.31,True
3.0206,20,3196,994,2929,983,34.14,-118.24,True
3.1625,23,2344,407,1184,406,36.06,-119.05,False
4.2813,28,1259,302,668,280,34.0,-118.47,True
3.9306,37,1998,472,1030,436,33.64,-117.91,True
3.7177,32,2643,516,1862,478,34.09,-117.78,False
3.4861,18,4335,808,2041,734,37.65,-122.11,True
2.5544,8,992,393,694,331,33.78,-118.19,False
12.0088,16,895,181,237,149,33.96,-118.48,True
5.2292,52,3367,545,1427,535,34.11,-118.14,True
2.6275,17,2772,576,1501,584,39.18,-123.21,False
5.928,6,10395,1915,4783,1811,33.65,-117.68,True
6.0862,9,1531,242,850,240,32.97,-117.11,True
2.46,14,1781,346,734,287,39.56,-120.23,False
5.7519,27,2091,336,1037,332,33.88,-117.89,True
4.0132,26,2155,339,956,365,38.33,-122.31,False
4.0417,34,912,165,522,150,34.12,-117.88,False
2.625,28,579,184,673,202,34.07,-118.26,True
7.4056,26,4183,539,1504,520,33.68,-117.94,True
3.3687,47,843,194,800,180,34.28,-118.44,False
2.8125,30,1802,401,776,386,32.77,-117.0,False
1.8088,35,948,184,467,169,37.81,-122.28,False
7.4863,23,4221,671,1782,641,37.33,-122.03,True
2.0154,23,2719,538,930,485,33.75,-116.89,False
5.9181,24,1824,331,1049,320,34.27,-119.16,True
3.2279,48,3551,826,1601,827,34.06,-118.35,True
2.8964,25,2681,596,1947,553,32.71,-117.06,False
8.3646,25,3412,455,1238,406,38.04,-122.59,True
2.1038,24,2202,471,1052,439,36.3,-119.77,False
5.2601,13,2020,535,959,486,37.78,-122.27,True
3.825,38,1545,279,662,266,37.77,-120.86,False
3.0192,19,3354,699,1948,682,32.79,-116.93,False
2.9406,24,4410,939,2362,862,36.77,-119.73,False
2.537,44,2539,755,1382,713,37.87,-122.29,False
2.983,45,1397,253,555,248,37.72,-122.14,True
2.1056,34,2194,519,1326,515,34.9,-117.01,False
4.1974,14,1357,247,695,224,38.33,-121.1,False
6.0791,23,2705,449,1180,442,37.25,-121.89,True
3.5966,50,1345,287,791,254,37.34,-121.9,True
2.6932,31,1746,321,1186,360,36.8,-119.7,False
4.375,51,1502,243,586,231,34.19,-118.3,True
2.5872,31,2336,656,1186,609,32.75,-117.13,False
2.8594,22,3626,824,1800,769,32.76,-117.01,True
3.5781,44,1421,298,609,270,37.71,-122.13,True
3.7292,52,2635,587,1302,577,37.78,-122.47,True
2.675,43,1802,557,1490,538,34.42,-119.7,True
3.0069,25,2142,718,1390,699,34.04,-118.46,True
4.6369,44,1671,390,871,367,33.74,-118.09,True
1.7656,42,1604,399,1581,387,33.96,-118.28,False
0.9304,24,873,320,529,308,34.0,-118.33,False
2.725,39,395,159,620,162,32.69,-117.11,False
5.1242,52,1532,292,631,275,34.17,-118.25,True
2.1343,52,3364,1100,2112,1045,37.79,-122.42,True
3.2115,20,2237,464,1169,425,38.27,-122.02,False
2.3974,48,4472,1579,2796,1397,34.11,-118.32,True
6.7809,30,4382,732,1775,745,37.88,-122.54,True
1.9405,43,1502,477,1844,477,34.04,-118.21,False
