age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
59.0,retired,married,unknown,no,1116.0,no,no,cellular,7.0,aug,149.0,2.0,99.0,1.0,failure,False
42.0,management,married,tertiary,no,1275.0,yes,yes,cellular,21.0,nov,925.0,5.0,-1.0,0.0,unknown,True
42.0,technician,single,secondary,no,0.0,no,no,cellular,21.0,aug,656.0,2.0,-1.0,0.0,unknown,False
33.0,technician,married,secondary,no,79.0,yes,no,cellular,18.0,aug,170.0,6.0,-1.0,0.0,unknown,False
56.0,management,married,tertiary,no,73.0,yes,no,cellular,8.0,may,122.0,1.0,368.0,2.0,failure,False
36.0,management,married,tertiary,no,2283.0,no,no,cellular,28.0,jan,213.0,2.0,-1.0,0.0,unknown,False
28.0,services,single,secondary,no,40.0,yes,no,unknown,28.0,may,313.0,2.0,-1.0,0.0,unknown,False
35.0,services,married,secondary,no,-489.0,yes,no,unknown,9.0,jun,90.0,2.0,-1.0,0.0,unknown,False
33.0,blue-collar,single,secondary,no,688.0,no,no,unknown,6.0,jul,226.0,1.0,-1.0,0.0,unknown,False
52.0,services,married,secondary,no,1000.0,no,no,cellular,5.0,aug,766.0,2.0,-1.0,0.0,unknown,True
40.0,management,married,tertiary,no,1598.0,yes,yes,cellular,6.0,may,1074.0,4.0,344.0,3.0,failure,True
40.0,entrepreneur,single,secondary,no,5.0,no,yes,cellular,15.0,jul,117.0,3.0,-1.0,0.0,unknown,False
39.0,entrepreneur,married,secondary,no,680.0,yes,no,cellular,15.0,may,135.0,1.0,361.0,2.0,failure,False
45.0,admin.,single,secondary,no,205.0,no,yes,cellular,10.0,jul,329.0,1.0,-1.0,0.0,unknown,False
47.0,housemaid,married,tertiary,no,1692.0,yes,no,cellular,30.0,jan,592.0,1.0,-1.0,0.0,unknown,False
45.0,technician,single,tertiary,no,2087.0,no,no,cellular,29.0,aug,29.0,14.0,-1.0,0.0,unknown,False
48.0,management,married,primary,no,3230.0,yes,no,telephone,20.0,nov,207.0,3.0,-1.0,0.0,unknown,False
58.0,admin.,married,unknown,no,5763.0,no,no,cellular,20.0,nov,52.0,1.0,-1.0,0.0,unknown,False
40.0,admin.,married,secondary,no,3126.0,yes,no,cellular,30.0,mar,186.0,2.0,90.0,5.0,failure,False
30.0,management,single,tertiary,no,1636.0,no,no,unknown,6.0,jun,301.0,2.0,-1.0,0.0,unknown,False
31.0,technician,single,tertiary,no,279.0,yes,no,unknown,13.0,may,198.0,1.0,-1.0,0.0,unknown,False
34.0,technician,single,tertiary,no,783.0,no,no,cellular,8.0,jul,281.0,1.0,-1.0,0.0,unknown,False
38.0,admin.,married,secondary,no,337.0,no,no,cellular,28.0,jul,624.0,4.0,-1.0,0.0,unknown,False
37.0,blue-collar,married,primary,no,403.0,yes,no,cellular,8.0,may,318.0,2.0,338.0,1.0,success,False
31.0,management,single,tertiary,no,394.0,no,yes,unknown,2.0,jul,660.0,3.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,secondary,no,863.0,yes,no,cellular,14.0,apr,565.0,2.0,-1.0,0.0,unknown,False
36.0,admin.,married,secondary,no,898.0,no,no,cellular,15.0,jul,118.0,5.0,-1.0,0.0,unknown,False
38.0,admin.,married,secondary,no,47.0,yes,yes,cellular,31.0,jul,50.0,11.0,-1.0,0.0,unknown,False
29.0,entrepreneur,single,tertiary,no,430.0,no,yes,cellular,29.0,jan,624.0,2.0,-1.0,0.0,unknown,False
40.0,blue-collar,married,primary,no,119.0,yes,no,cellular,17.0,apr,795.0,3.0,147.0,2.0,failure,False
35.0,technician,single,tertiary,no,1455.0,yes,no,unknown,15.0,may,70.0,6.0,-1.0,0.0,unknown,False
35.0,management,divorced,tertiary,no,788.0,yes,no,unknown,7.0,may,297.0,3.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,0.0,no,no,cellular,28.0,aug,62.0,7.0,-1.0,0.0,unknown,False
37.0,admin.,married,secondary,no,274.0,yes,no,unknown,27.0,may,731.0,3.0,-1.0,0.0,unknown,True
31.0,admin.,divorced,secondary,no,11.0,yes,no,cellular,18.0,may,17.0,7.0,350.0,9.0,other,False
53.0,technician,single,secondary,no,925.0,no,no,cellular,25.0,aug,930.0,3.0,-1.0,0.0,unknown,True
36.0,unemployed,married,tertiary,no,154.0,no,no,cellular,26.0,aug,556.0,7.0,-1.0,0.0,unknown,True
38.0,management,married,tertiary,no,881.0,no,yes,unknown,6.0,jun,79.0,2.0,-1.0,0.0,unknown,False
33.0,services,divorced,secondary,no,44.0,no,yes,cellular,23.0,jul,529.0,1.0,-1.0,0.0,unknown,True
32.0,technician,single,secondary,yes,0.0,no,yes,cellular,16.0,jul,195.0,1.0,-1.0,0.0,unknown,False
40.0,technician,single,secondary,no,2141.0,no,no,cellular,18.0,nov,107.0,3.0,-1.0,0.0,unknown,False
48.0,unemployed,married,secondary,no,11371.0,yes,no,cellular,3.0,feb,109.0,3.0,-1.0,0.0,unknown,False
45.0,technician,single,secondary,no,1171.0,yes,no,cellular,17.0,nov,34.0,1.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,secondary,no,1005.0,no,no,cellular,12.0,may,215.0,1.0,-1.0,0.0,unknown,False
36.0,admin.,married,secondary,no,0.0,yes,yes,cellular,9.0,feb,101.0,2.0,-1.0,0.0,unknown,False
28.0,technician,married,tertiary,no,107.0,yes,no,cellular,29.0,jul,122.0,13.0,-1.0,0.0,unknown,False
50.0,technician,married,secondary,no,-157.0,yes,no,unknown,27.0,may,353.0,3.0,-1.0,0.0,unknown,False
33.0,management,divorced,secondary,no,1897.0,yes,yes,unknown,2.0,jun,197.0,1.0,-1.0,0.0,unknown,False
34.0,blue-collar,single,primary,no,2299.0,no,no,cellular,21.0,nov,320.0,2.0,-1.0,0.0,unknown,False
31.0,services,divorced,secondary,no,-274.0,yes,no,unknown,26.0,may,283.0,1.0,-1.0,0.0,unknown,False
72.0,retired,married,primary,no,0.0,no,no,cellular,29.0,dec,215.0,2.0,-1.0,0.0,unknown,False
34.0,blue-collar,single,unknown,no,484.0,no,no,cellular,8.0,oct,90.0,1.0,-1.0,0.0,unknown,False
40.0,blue-collar,divorced,secondary,no,0.0,yes,no,unknown,6.0,may,121.0,2.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,440.0,yes,no,unknown,20.0,may,110.0,1.0,-1.0,0.0,unknown,False
49.0,blue-collar,married,tertiary,no,1784.0,no,no,unknown,12.0,jun,753.0,1.0,-1.0,0.0,unknown,False
43.0,services,married,secondary,no,2145.0,no,no,cellular,25.0,aug,291.0,2.0,95.0,4.0,success,True
37.0,management,married,tertiary,no,1276.0,no,no,cellular,14.0,aug,156.0,2.0,-1.0,0.0,unknown,True
39.0,blue-collar,married,secondary,no,1044.0,yes,no,cellular,2.0,feb,158.0,1.0,-1.0,0.0,unknown,False
41.0,blue-collar,single,unknown,no,387.0,no,no,unknown,20.0,jun,114.0,10.0,-1.0,0.0,unknown,False
39.0,technician,married,secondary,no,4861.0,yes,no,telephone,30.0,jun,119.0,1.0,183.0,2.0,other,False
47.0,admin.,married,secondary,no,1383.0,yes,no,unknown,6.0,jun,460.0,8.0,-1.0,0.0,unknown,False
45.0,technician,married,secondary,no,1240.0,no,no,cellular,7.0,may,269.0,2.0,-1.0,0.0,unknown,False
46.0,services,married,secondary,no,417.0,yes,no,cellular,30.0,jan,219.0,1.0,2.0,1.0,other,False
47.0,self-employed,married,secondary,no,4420.0,yes,yes,cellular,20.0,nov,454.0,1.0,-1.0,0.0,unknown,True
37.0,management,divorced,tertiary,no,88.0,no,no,cellular,2.0,feb,608.0,1.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,568.0,yes,yes,unknown,30.0,may,206.0,3.0,-1.0,0.0,unknown,False
41.0,technician,married,unknown,no,-391.0,yes,yes,cellular,23.0,jul,137.0,1.0,-1.0,0.0,unknown,False
82.0,retired,divorced,primary,no,928.0,no,no,telephone,23.0,sep,217.0,2.0,188.0,3.0,other,False
30.0,admin.,married,secondary,no,873.0,yes,no,telephone,12.0,nov,119.0,1.0,167.0,3.0,success,False
41.0,student,single,secondary,no,595.0,yes,no,unknown,18.0,sep,22.0,1.0,107.0,2.0,success,False
33.0,admin.,married,tertiary,no,1636.0,yes,yes,cellular,18.0,nov,62.0,1.0,-1.0,0.0,unknown,False
52.0,blue-collar,married,secondary,no,-164.0,no,no,cellular,22.0,aug,314.0,4.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,primary,no,4319.0,no,no,cellular,16.0,apr,266.0,1.0,-1.0,0.0,unknown,False
24.0,management,married,secondary,no,867.0,yes,no,unknown,20.0,jun,546.0,10.0,-1.0,0.0,unknown,True
47.0,admin.,single,secondary,no,15.0,no,no,unknown,12.0,may,181.0,4.0,-1.0,0.0,unknown,False
43.0,unemployed,married,secondary,no,1943.0,yes,no,cellular,18.0,nov,202.0,2.0,-1.0,0.0,unknown,False
33.0,management,single,tertiary,no,168.0,yes,no,unknown,13.0,may,155.0,1.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,secondary,no,335.0,yes,no,cellular,13.0,may,240.0,3.0,370.0,1.0,failure,False
48.0,management,divorced,tertiary,no,249.0,no,no,cellular,6.0,aug,293.0,6.0,-1.0,0.0,unknown,False
32.0,management,married,tertiary,no,3107.0,yes,yes,cellular,18.0,nov,165.0,2.0,116.0,1.0,failure,False
34.0,blue-collar,divorced,secondary,no,1780.0,yes,no,unknown,2.0,jun,187.0,9.0,-1.0,0.0,unknown,False
35.0,services,married,secondary,no,240.0,yes,yes,cellular,11.0,may,161.0,2.0,-1.0,0.0,unknown,False
51.0,technician,married,secondary,no,2.0,yes,yes,cellular,4.0,feb,71.0,1.0,205.0,3.0,failure,False
35.0,management,married,tertiary,no,2583.0,no,no,cellular,19.0,nov,210.0,1.0,-1.0,0.0,unknown,False
31.0,management,single,tertiary,no,713.0,no,no,cellular,28.0,aug,162.0,1.0,-1.0,0.0,unknown,False
32.0,blue-collar,single,secondary,no,29.0,no,no,unknown,16.0,may,132.0,13.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,secondary,no,1098.0,yes,no,unknown,26.0,may,19.0,17.0,-1.0,0.0,unknown,False
52.0,unemployed,married,secondary,no,94.0,no,no,cellular,10.0,feb,153.0,1.0,92.0,13.0,success,True
32.0,student,single,tertiary,no,0.0,no,no,cellular,6.0,aug,101.0,5.0,3.0,6.0,other,False
21.0,student,single,unknown,no,762.0,no,no,cellular,24.0,jun,288.0,1.0,-1.0,0.0,unknown,False
39.0,housemaid,married,secondary,no,365.0,yes,no,unknown,7.0,may,274.0,4.0,-1.0,0.0,unknown,False
48.0,technician,married,secondary,no,4265.0,yes,no,cellular,21.0,nov,327.0,1.0,192.0,2.0,failure,False
56.0,self-employed,married,secondary,no,784.0,no,yes,cellular,30.0,jul,149.0,2.0,-1.0,0.0,unknown,False
42.0,management,single,tertiary,no,2032.0,yes,no,cellular,24.0,jul,1173.0,4.0,-1.0,0.0,unknown,False
22.0,admin.,single,tertiary,no,897.0,yes,no,cellular,4.0,may,98.0,4.0,89.0,4.0,success,False
43.0,management,married,primary,no,88.0,no,yes,cellular,6.0,may,210.0,1.0,-1.0,0.0,unknown,False
27.0,student,single,secondary,no,3754.0,no,no,cellular,15.0,mar,106.0,3.0,98.0,1.0,other,False
53.0,entrepreneur,married,tertiary,no,54.0,yes,yes,cellular,6.0,may,123.0,1.0,169.0,1.0,failure,False
29.0,management,married,tertiary,no,1.0,yes,no,cellular,17.0,jul,695.0,1.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,primary,no,602.0,yes,no,cellular,14.0,may,467.0,6.0,-1.0,0.0,unknown,False
48.0,blue-collar,married,primary,no,214.0,yes,yes,cellular,14.0,may,307.0,1.0,177.0,2.0,failure,True
41.0,blue-collar,divorced,unknown,no,19.0,no,yes,cellular,8.0,jul,514.0,5.0,-1.0,0.0,unknown,False
58.0,blue-collar,divorced,primary,no,2246.0,yes,no,cellular,14.0,may,294.0,2.0,-1.0,0.0,unknown,False
37.0,technician,divorced,secondary,no,1559.0,yes,no,cellular,20.0,nov,178.0,2.0,170.0,8.0,other,False
35.0,entrepreneur,single,primary,no,5.0,no,no,cellular,21.0,nov,140.0,3.0,-1.0,0.0,unknown,False
44.0,management,married,tertiary,no,1791.0,no,no,telephone,12.0,aug,201.0,1.0,182.0,2.0,success,True
45.0,housemaid,married,secondary,no,698.0,yes,no,unknown,17.0,jun,160.0,4.0,-1.0,0.0,unknown,False
35.0,management,married,secondary,no,339.0,yes,no,unknown,23.0,may,317.0,1.0,-1.0,0.0,unknown,False
37.0,entrepreneur,married,tertiary,no,836.0,yes,no,unknown,27.0,may,129.0,2.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,3.0,yes,no,cellular,7.0,may,1145.0,1.0,170.0,1.0,failure,False
29.0,management,single,secondary,no,293.0,yes,no,unknown,28.0,may,188.0,2.0,-1.0,0.0,unknown,False
35.0,technician,married,unknown,no,86.0,yes,no,unknown,12.0,may,33.0,4.0,-1.0,0.0,unknown,False
46.0,services,single,secondary,no,897.0,yes,no,telephone,18.0,nov,82.0,2.0,-1.0,0.0,unknown,False
36.0,management,married,tertiary,no,495.0,no,no,cellular,11.0,sep,91.0,1.0,37.0,5.0,success,True
41.0,blue-collar,married,primary,no,2585.0,no,no,telephone,20.0,nov,159.0,2.0,-1.0,0.0,unknown,False
37.0,management,married,tertiary,no,23.0,yes,no,unknown,26.0,may,409.0,2.0,-1.0,0.0,unknown,False
23.0,technician,single,unknown,no,231.0,yes,no,cellular,7.0,may,560.0,3.0,367.0,1.0,other,False
37.0,management,married,tertiary,no,975.0,yes,yes,cellular,21.0,nov,69.0,9.0,-1.0,0.0,unknown,False
