age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
46.0,management,single,tertiary,no,6651.0,no,no,cellular,22.0,may,114.0,1.0,60.0,1.0,failure,False
31.0,self-employed,single,secondary,no,0.0,no,yes,telephone,6.0,feb,287.0,6.0,-1.0,0.0,unknown,False
60.0,housemaid,married,primary,no,887.0,no,no,cellular,14.0,aug,95.0,2.0,-1.0,0.0,unknown,False
39.0,entrepreneur,married,tertiary,no,3.0,no,no,unknown,20.0,jun,12.0,14.0,-1.0,0.0,unknown,False
35.0,technician,single,tertiary,no,0.0,yes,no,telephone,28.0,aug,46.0,2.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,112.0,yes,yes,cellular,12.0,may,451.0,2.0,349.0,2.0,failure,False
28.0,student,married,tertiary,no,1.0,no,no,cellular,15.0,jul,92.0,4.0,-1.0,0.0,unknown,False
31.0,blue-collar,married,secondary,no,1329.0,yes,yes,unknown,9.0,may,134.0,1.0,-1.0,0.0,unknown,False
36.0,unemployed,single,tertiary,no,577.0,yes,no,unknown,30.0,may,155.0,1.0,-1.0,0.0,unknown,False
65.0,retired,married,primary,no,1004.0,no,no,cellular,28.0,oct,371.0,1.0,-1.0,0.0,unknown,True
43.0,blue-collar,married,primary,no,479.0,yes,no,cellular,14.0,may,293.0,2.0,370.0,2.0,failure,False
44.0,technician,married,secondary,no,0.0,no,yes,cellular,4.0,feb,351.0,2.0,-1.0,0.0,unknown,False
51.0,admin.,divorced,secondary,no,115.0,yes,yes,unknown,8.0,may,136.0,1.0,-1.0,0.0,unknown,False
34.0,management,single,tertiary,no,-444.0,yes,yes,cellular,17.0,apr,129.0,2.0,148.0,4.0,other,False
38.0,services,divorced,secondary,no,904.0,yes,no,cellular,16.0,apr,361.0,1.0,339.0,1.0,failure,False
36.0,services,single,secondary,no,260.0,yes,no,unknown,27.0,may,132.0,8.0,-1.0,0.0,unknown,False
29.0,unknown,single,secondary,no,1288.0,no,no,cellular,3.0,feb,266.0,1.0,-1.0,0.0,unknown,False
42.0,technician,single,secondary,no,541.0,yes,no,cellular,5.0,feb,656.0,1.0,-1.0,0.0,unknown,True
60.0,housemaid,married,unknown,no,5421.0,no,no,cellular,18.0,aug,458.0,4.0,-1.0,0.0,unknown,False
23.0,blue-collar,married,secondary,no,-213.0,yes,yes,unknown,26.0,may,87.0,2.0,-1.0,0.0,unknown,False
49.0,technician,married,secondary,no,-147.0,yes,no,cellular,20.0,apr,390.0,1.0,-1.0,0.0,unknown,False
35.0,admin.,divorced,secondary,no,30.0,no,no,unknown,23.0,may,186.0,1.0,-1.0,0.0,unknown,False
40.0,self-employed,married,tertiary,no,13669.0,no,no,cellular,14.0,apr,255.0,7.0,-1.0,0.0,unknown,False
26.0,blue-collar,married,secondary,no,242.0,yes,no,cellular,24.0,jul,117.0,2.0,-1.0,0.0,unknown,False
48.0,management,married,tertiary,no,542.0,yes,no,unknown,16.0,may,137.0,1.0,-1.0,0.0,unknown,False
56.0,self-employed,divorced,secondary,no,0.0,no,no,cellular,18.0,nov,348.0,1.0,-1.0,0.0,unknown,False
33.0,management,single,tertiary,no,627.0,no,no,cellular,27.0,aug,61.0,5.0,-1.0,0.0,unknown,False
60.0,retired,married,primary,no,71.0,no,no,cellular,10.0,jul,121.0,3.0,-1.0,0.0,unknown,False
25.0,management,single,tertiary,no,89.0,no,no,cellular,7.0,sep,274.0,1.0,-1.0,0.0,unknown,False
24.0,blue-collar,single,secondary,no,1857.0,yes,no,cellular,6.0,may,473.0,4.0,-1.0,0.0,unknown,False
48.0,housemaid,married,primary,no,332.0,yes,no,cellular,1.0,jun,262.0,1.0,-1.0,0.0,unknown,False
32.0,services,single,tertiary,no,0.0,no,no,cellular,28.0,aug,23.0,12.0,-1.0,0.0,unknown,False
25.0,management,married,secondary,no,2228.0,yes,no,cellular,23.0,jul,754.0,1.0,-1.0,0.0,unknown,True
31.0,management,married,tertiary,no,8279.0,no,no,cellular,6.0,aug,533.0,2.0,-1.0,0.0,unknown,False
58.0,services,married,primary,no,443.0,no,no,telephone,6.0,feb,41.0,2.0,204.0,1.0,failure,False
48.0,admin.,divorced,secondary,no,-212.0,yes,yes,unknown,26.0,may,76.0,1.0,-1.0,0.0,unknown,False
48.0,entrepreneur,married,tertiary,no,461.0,no,yes,cellular,17.0,jul,284.0,1.0,-1.0,0.0,unknown,False
38.0,admin.,married,secondary,no,215.0,yes,yes,unknown,6.0,jun,173.0,2.0,-1.0,0.0,unknown,False
46.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,17.0,nov,127.0,1.0,-1.0,0.0,unknown,False
28.0,management,single,tertiary,no,7544.0,yes,no,unknown,26.0,may,470.0,1.0,-1.0,0.0,unknown,False
33.0,entrepreneur,married,tertiary,no,1636.0,no,no,cellular,31.0,jul,8.0,25.0,-1.0,0.0,unknown,False
40.0,unemployed,married,secondary,no,1289.0,no,no,cellular,26.0,may,260.0,2.0,-1.0,0.0,unknown,False
42.0,technician,married,secondary,no,994.0,yes,no,cellular,25.0,may,365.0,5.0,-1.0,0.0,unknown,False
56.0,services,married,secondary,no,4763.0,yes,no,telephone,20.0,nov,233.0,4.0,115.0,6.0,failure,False
59.0,management,married,tertiary,no,2239.0,no,no,cellular,22.0,may,431.0,1.0,-1.0,0.0,unknown,True
43.0,management,married,tertiary,no,0.0,no,no,cellular,18.0,aug,241.0,5.0,-1.0,0.0,unknown,False
43.0,management,married,tertiary,no,0.0,no,no,telephone,17.0,oct,147.0,1.0,-1.0,0.0,unknown,False
55.0,management,married,tertiary,no,73.0,yes,no,unknown,5.0,may,142.0,2.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,1870.0,yes,no,cellular,24.0,jun,134.0,1.0,386.0,1.0,failure,False
53.0,entrepreneur,married,tertiary,no,420.0,yes,no,unknown,15.0,may,100.0,1.0,-1.0,0.0,unknown,False
49.0,self-employed,married,secondary,no,1683.0,no,no,cellular,29.0,aug,61.0,4.0,-1.0,0.0,unknown,False
30.0,technician,married,secondary,no,384.0,no,no,cellular,25.0,aug,73.0,3.0,-1.0,0.0,unknown,False
37.0,blue-collar,married,secondary,no,2066.0,yes,yes,cellular,21.0,nov,10.0,7.0,113.0,5.0,failure,False
28.0,blue-collar,single,secondary,no,517.0,no,yes,cellular,8.0,jul,681.0,1.0,-1.0,0.0,unknown,True
36.0,services,divorced,secondary,no,532.0,yes,no,cellular,29.0,jan,391.0,1.0,241.0,1.0,failure,False
61.0,blue-collar,married,secondary,no,681.0,yes,no,telephone,19.0,aug,173.0,6.0,492.0,2.0,failure,False
70.0,retired,married,secondary,no,2815.0,no,no,cellular,26.0,apr,125.0,2.0,182.0,1.0,failure,False
34.0,unemployed,divorced,secondary,no,354.0,yes,no,unknown,9.0,may,308.0,1.0,-1.0,0.0,unknown,False
34.0,entrepreneur,married,tertiary,no,146.0,yes,no,cellular,14.0,jul,788.0,2.0,-1.0,0.0,unknown,True
27.0,admin.,single,secondary,no,3529.0,no,yes,cellular,5.0,mar,162.0,1.0,179.0,2.0,failure,False
48.0,services,single,primary,no,1499.0,yes,no,cellular,12.0,may,17.0,7.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,unknown,no,444.0,no,no,cellular,2.0,jun,59.0,2.0,-1.0,0.0,unknown,False
41.0,technician,married,secondary,no,169.0,yes,no,unknown,7.0,may,296.0,2.0,-1.0,0.0,unknown,False
39.0,technician,married,secondary,no,287.0,yes,no,unknown,23.0,may,63.0,1.0,-1.0,0.0,unknown,False
45.0,technician,married,secondary,no,115.0,yes,no,cellular,6.0,may,108.0,1.0,-1.0,0.0,unknown,False
59.0,retired,married,secondary,no,5678.0,yes,no,unknown,14.0,may,238.0,2.0,-1.0,0.0,unknown,False
32.0,technician,single,tertiary,no,6746.0,no,no,cellular,11.0,nov,199.0,1.0,-1.0,0.0,unknown,True
34.0,blue-collar,single,unknown,no,6141.0,yes,no,unknown,3.0,jun,145.0,1.0,-1.0,0.0,unknown,False
30.0,management,married,tertiary,no,134.0,yes,no,unknown,19.0,may,70.0,1.0,-1.0,0.0,unknown,False
35.0,unemployed,married,secondary,no,978.0,no,no,cellular,29.0,jun,660.0,2.0,182.0,6.0,success,True
41.0,blue-collar,married,primary,no,2585.0,no,no,telephone,20.0,nov,159.0,2.0,-1.0,0.0,unknown,False
50.0,blue-collar,married,primary,no,0.0,yes,no,cellular,13.0,may,131.0,1.0,364.0,2.0,failure,False
57.0,management,married,primary,no,6900.0,no,no,cellular,21.0,apr,159.0,2.0,-1.0,0.0,unknown,False
35.0,self-employed,married,tertiary,no,182.0,no,yes,unknown,5.0,jun,379.0,1.0,-1.0,0.0,unknown,False
51.0,services,married,unknown,no,224.0,yes,no,unknown,29.0,may,52.0,3.0,-1.0,0.0,unknown,False
36.0,services,married,secondary,no,380.0,yes,no,unknown,20.0,may,26.0,1.0,-1.0,0.0,unknown,False
28.0,blue-collar,single,secondary,no,1735.0,yes,no,cellular,20.0,apr,89.0,1.0,-1.0,0.0,unknown,False
54.0,management,married,tertiary,no,884.0,yes,no,unknown,6.0,jun,91.0,1.0,-1.0,0.0,unknown,False
32.0,technician,married,secondary,no,2556.0,no,no,cellular,6.0,aug,269.0,3.0,-1.0,0.0,unknown,False
42.0,admin.,married,secondary,no,3165.0,yes,no,unknown,16.0,jun,298.0,4.0,-1.0,0.0,unknown,False
25.0,student,single,secondary,no,108.0,no,no,cellular,29.0,apr,305.0,3.0,-1.0,0.0,unknown,True
25.0,services,single,secondary,no,64.0,no,no,cellular,21.0,jul,71.0,11.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,primary,no,201.0,yes,no,cellular,4.0,feb,69.0,1.0,1.0,1.0,success,False
24.0,blue-collar,married,primary,no,656.0,yes,no,unknown,16.0,may,894.0,1.0,-1.0,0.0,unknown,True
57.0,retired,married,primary,no,808.0,no,no,telephone,7.0,jul,274.0,1.0,-1.0,0.0,unknown,False
69.0,retired,divorced,tertiary,no,247.0,no,no,cellular,22.0,apr,138.0,2.0,-1.0,0.0,unknown,True
48.0,admin.,divorced,secondary,no,-513.0,yes,no,cellular,5.0,may,54.0,4.0,362.0,1.0,other,False
53.0,services,married,secondary,no,197.0,yes,no,cellular,17.0,apr,307.0,1.0,-1.0,0.0,unknown,False
33.0,technician,married,secondary,no,362.0,no,yes,cellular,26.0,aug,160.0,6.0,-1.0,0.0,unknown,False
49.0,admin.,married,secondary,no,2.0,no,no,cellular,29.0,jul,246.0,4.0,-1.0,0.0,unknown,False
44.0,blue-collar,married,primary,no,6393.0,no,no,cellular,22.0,jul,156.0,20.0,-1.0,0.0,unknown,False
31.0,technician,divorced,secondary,no,0.0,no,no,cellular,29.0,jan,138.0,2.0,164.0,4.0,other,False
54.0,management,divorced,tertiary,no,432.0,yes,no,cellular,6.0,may,160.0,1.0,-1.0,0.0,unknown,False
26.0,management,single,tertiary,no,1370.0,no,no,cellular,25.0,mar,231.0,1.0,295.0,1.0,other,False
55.0,self-employed,married,secondary,no,2408.0,no,no,telephone,20.0,nov,172.0,1.0,-1.0,0.0,unknown,False
39.0,management,married,tertiary,no,1301.0,no,no,cellular,13.0,aug,233.0,1.0,-1.0,0.0,unknown,False
30.0,management,divorced,tertiary,yes,-1105.0,yes,no,cellular,11.0,may,686.0,1.0,-1.0,0.0,unknown,False
36.0,blue-collar,divorced,secondary,no,1305.0,yes,no,cellular,16.0,jul,345.0,10.0,-1.0,0.0,unknown,False
73.0,retired,married,primary,no,5539.0,no,no,telephone,6.0,aug,338.0,1.0,-1.0,0.0,unknown,True
43.0,blue-collar,divorced,primary,no,25.0,yes,no,unknown,3.0,jun,236.0,7.0,-1.0,0.0,unknown,False
37.0,services,divorced,secondary,no,652.0,no,no,cellular,25.0,jul,177.0,2.0,-1.0,0.0,unknown,False
33.0,admin.,single,secondary,no,0.0,yes,no,cellular,19.0,nov,85.0,2.0,-1.0,0.0,unknown,False
37.0,housemaid,single,secondary,no,2042.0,yes,no,unknown,20.0,may,485.0,1.0,-1.0,0.0,unknown,False
29.0,technician,married,tertiary,no,1535.0,yes,no,cellular,17.0,jul,134.0,2.0,-1.0,0.0,unknown,False
38.0,blue-collar,married,primary,no,-41.0,yes,no,cellular,21.0,jul,68.0,10.0,-1.0,0.0,unknown,False
57.0,technician,married,primary,no,1276.0,yes,no,cellular,14.0,jul,103.0,4.0,-1.0,0.0,unknown,False
27.0,management,single,tertiary,no,338.0,no,yes,cellular,7.0,jul,535.0,1.0,-1.0,0.0,unknown,False
35.0,technician,single,secondary,no,317.0,yes,no,unknown,9.0,may,292.0,2.0,-1.0,0.0,unknown,False
38.0,management,single,tertiary,no,4082.0,yes,no,cellular,17.0,apr,322.0,2.0,-1.0,0.0,unknown,False
37.0,self-employed,married,tertiary,no,552.0,no,no,cellular,28.0,aug,379.0,1.0,-1.0,0.0,unknown,False
48.0,admin.,married,primary,no,607.0,no,no,unknown,20.0,jun,29.0,2.0,-1.0,0.0,unknown,False
36.0,management,married,primary,no,3953.0,yes,no,cellular,19.0,nov,277.0,1.0,-1.0,0.0,unknown,False
29.0,blue-collar,married,secondary,no,23.0,yes,no,unknown,14.0,may,219.0,4.0,-1.0,0.0,unknown,False
29.0,admin.,married,secondary,no,-193.0,no,no,cellular,18.0,jul,126.0,2.0,-1.0,0.0,unknown,False
45.0,management,married,tertiary,no,0.0,no,no,cellular,11.0,aug,102.0,4.0,-1.0,0.0,unknown,False
52.0,management,divorced,tertiary,no,427.0,no,yes,telephone,20.0,nov,36.0,3.0,-1.0,0.0,unknown,False
40.0,services,married,secondary,no,471.0,yes,no,cellular,24.0,jul,430.0,4.0,-1.0,0.0,unknown,True
30.0,blue-collar,single,secondary,no,931.0,yes,no,unknown,30.0,may,65.0,7.0,-1.0,0.0,unknown,False
33.0,services,divorced,secondary,no,44.0,no,yes,cellular,23.0,jul,529.0,1.0,-1.0,0.0,unknown,True
42.0,services,married,secondary,no,86.0,yes,no,cellular,14.0,jul,385.0,3.0,-1.0,0.0,unknown,False
42.0,blue-collar,married,unknown,no,132.0,yes,no,unknown,6.0,may,238.0,1.0,-1.0,0.0,unknown,False
42.0,services,married,secondary,no,199.0,no,no,cellular,30.0,jan,217.0,2.0,-1.0,0.0,unknown,False
32.0,student,single,secondary,no,1883.0,yes,no,unknown,23.0,may,57.0,1.0,-1.0,0.0,unknown,False
35.0,admin.,single,secondary,no,141.0,no,no,cellular,11.0,jul,146.0,2.0,-1.0,0.0,unknown,False
53.0,retired,married,secondary,no,1296.0,yes,no,unknown,17.0,jun,115.0,1.0,-1.0,0.0,unknown,False
38.0,services,married,secondary,no,25.0,yes,yes,unknown,26.0,may,266.0,3.0,-1.0,0.0,unknown,False
47.0,blue-collar,married,primary,no,-169.0,yes,yes,cellular,14.0,may,172.0,2.0,310.0,1.0,failure,False
30.0,management,married,tertiary,no,1195.0,no,no,cellular,18.0,jul,146.0,2.0,-1.0,0.0,unknown,False
55.0,admin.,married,secondary,no,865.0,yes,no,cellular,27.0,oct,96.0,1.0,111.0,3.0,failure,False
56.0,services,married,secondary,no,6503.0,yes,yes,cellular,18.0,may,27.0,6.0,-1.0,0.0,unknown,False
40.0,housemaid,married,tertiary,no,795.0,yes,no,unknown,29.0,may,725.0,3.0,-1.0,0.0,unknown,False
52.0,technician,married,secondary,no,-240.0,no,no,cellular,19.0,aug,392.0,3.0,-1.0,0.0,unknown,False
42.0,housemaid,single,secondary,no,284.0,yes,no,cellular,17.0,apr,134.0,3.0,-1.0,0.0,unknown,False
59.0,management,married,tertiary,no,833.0,yes,yes,cellular,21.0,nov,311.0,1.0,-1.0,0.0,unknown,False
51.0,admin.,married,secondary,no,531.0,yes,no,unknown,5.0,may,267.0,2.0,-1.0,0.0,unknown,False
38.0,admin.,married,secondary,no,337.0,no,no,cellular,28.0,jul,624.0,4.0,-1.0,0.0,unknown,False
47.0,admin.,married,tertiary,no,97.0,yes,no,cellular,6.0,may,220.0,1.0,87.0,3.0,failure,False
24.0,student,single,secondary,no,154.0,no,no,cellular,4.0,sep,205.0,2.0,-1.0,0.0,unknown,False
33.0,management,married,tertiary,no,418.0,yes,no,cellular,21.0,nov,159.0,1.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,secondary,no,1495.0,yes,no,cellular,12.0,may,141.0,1.0,-1.0,0.0,unknown,False
50.0,admin.,divorced,secondary,no,124.0,yes,yes,cellular,14.0,may,367.0,2.0,289.0,19.0,failure,False
45.0,management,married,tertiary,no,2022.0,no,no,unknown,30.0,may,340.0,1.0,-1.0,0.0,unknown,False
54.0,management,married,tertiary,no,4112.0,no,no,unknown,19.0,jun,86.0,1.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,primary,no,16431.0,no,no,unknown,9.0,jun,139.0,1.0,-1.0,0.0,unknown,False
33.0,management,divorced,tertiary,no,990.0,yes,no,cellular,24.0,jul,1491.0,2.0,-1.0,0.0,unknown,True
26.0,management,single,tertiary,no,33.0,no,no,cellular,23.0,jul,297.0,1.0,-1.0,0.0,unknown,False
28.0,management,married,tertiary,no,12.0,yes,no,cellular,9.0,sep,202.0,1.0,-1.0,0.0,unknown,True
37.0,entrepreneur,married,tertiary,no,1514.0,no,yes,cellular,24.0,jul,568.0,3.0,-1.0,0.0,unknown,False
38.0,admin.,single,tertiary,no,4.0,yes,yes,cellular,18.0,nov,71.0,3.0,-1.0,0.0,unknown,False
50.0,management,married,secondary,no,125.0,yes,yes,cellular,14.0,may,8.0,5.0,-1.0,0.0,unknown,False
40.0,services,married,unknown,no,-516.0,yes,no,cellular,8.0,may,272.0,1.0,364.0,2.0,failure,False
55.0,management,divorced,secondary,no,1526.0,yes,no,cellular,18.0,nov,105.0,1.0,-1.0,0.0,unknown,False
36.0,technician,single,secondary,no,539.0,yes,no,cellular,27.0,aug,398.0,2.0,477.0,1.0,failure,True
53.0,admin.,divorced,secondary,no,-163.0,yes,no,cellular,17.0,apr,344.0,2.0,343.0,2.0,other,False
37.0,management,married,secondary,no,209.0,no,no,cellular,14.0,oct,183.0,3.0,528.0,7.0,unknown,False
26.0,technician,single,secondary,no,3244.0,no,no,cellular,2.0,feb,141.0,1.0,5.0,1.0,failure,False
32.0,technician,married,secondary,no,-1.0,no,no,cellular,14.0,aug,153.0,6.0,-1.0,0.0,unknown,False
41.0,unemployed,divorced,primary,no,487.0,no,no,cellular,16.0,nov,163.0,1.0,200.0,1.0,failure,False
45.0,technician,single,secondary,no,1196.0,yes,no,cellular,14.0,jul,108.0,6.0,-1.0,0.0,unknown,False
53.0,entrepreneur,married,primary,no,694.0,yes,no,unknown,14.0,may,157.0,1.0,-1.0,0.0,unknown,False
34.0,blue-collar,married,secondary,no,286.0,yes,no,unknown,9.0,may,134.0,2.0,-1.0,0.0,unknown,False
41.0,admin.,married,tertiary,no,108.0,yes,no,cellular,2.0,feb,210.0,1.0,-1.0,0.0,unknown,False
39.0,blue-collar,married,secondary,no,679.0,yes,no,unknown,17.0,jun,341.0,1.0,-1.0,0.0,unknown,False
52.0,technician,divorced,tertiary,yes,-1014.0,no,yes,cellular,7.0,jul,154.0,1.0,-1.0,0.0,unknown,False
24.0,technician,single,secondary,yes,-1329.0,yes,no,cellular,18.0,may,50.0,1.0,356.0,2.0,other,False
30.0,technician,married,secondary,no,2278.0,no,yes,telephone,19.0,nov,47.0,1.0,-1.0,0.0,unknown,False
36.0,technician,divorced,secondary,no,1156.0,yes,yes,cellular,28.0,jul,141.0,7.0,-1.0,0.0,unknown,False
25.0,technician,single,tertiary,no,1231.0,no,no,cellular,31.0,aug,271.0,2.0,-1.0,0.0,unknown,True
38.0,blue-collar,single,tertiary,no,18.0,no,no,unknown,17.0,jun,605.0,5.0,-1.0,0.0,unknown,False
27.0,admin.,married,secondary,no,133.0,yes,yes,unknown,9.0,may,338.0,4.0,-1.0,0.0,unknown,False
67.0,housemaid,divorced,secondary,no,5275.0,no,no,cellular,13.0,aug,222.0,4.0,-1.0,0.0,unknown,True
43.0,management,divorced,tertiary,no,2251.0,no,no,cellular,7.0,sep,332.0,5.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,primary,no,1250.0,yes,no,unknown,20.0,may,1392.0,2.0,-1.0,0.0,unknown,True
55.0,technician,married,secondary,no,77.0,yes,no,unknown,23.0,jun,364.0,2.0,-1.0,0.0,unknown,False
53.0,management,married,tertiary,no,0.0,yes,yes,cellular,21.0,nov,266.0,6.0,-1.0,0.0,unknown,False
30.0,technician,married,secondary,no,1534.0,yes,yes,unknown,15.0,may,243.0,1.0,-1.0,0.0,unknown,False
47.0,technician,married,secondary,no,2246.0,yes,no,cellular,10.0,jul,330.0,1.0,-1.0,0.0,unknown,False
40.0,entrepreneur,single,secondary,no,5.0,no,yes,cellular,15.0,jul,117.0,3.0,-1.0,0.0,unknown,False
52.0,blue-collar,married,primary,no,994.0,no,no,cellular,22.0,aug,109.0,2.0,-1.0,0.0,unknown,False
37.0,technician,single,secondary,no,1435.0,no,no,cellular,18.0,aug,724.0,16.0,-1.0,0.0,unknown,True
31.0,technician,divorced,secondary,no,646.0,yes,no,unknown,30.0,may,294.0,3.0,-1.0,0.0,unknown,False
45.0,technician,married,secondary,no,-237.0,yes,yes,unknown,15.0,may,71.0,3.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,19.0,nov,188.0,2.0,-1.0,0.0,unknown,False
46.0,management,single,unknown,no,312.0,yes,no,unknown,19.0,jun,108.0,4.0,-1.0,0.0,unknown,False
36.0,services,single,secondary,no,2409.0,yes,yes,telephone,11.0,may,338.0,2.0,-1.0,0.0,unknown,False
36.0,admin.,single,secondary,no,11174.0,yes,no,cellular,15.0,apr,953.0,1.0,-1.0,0.0,unknown,True
43.0,admin.,married,secondary,no,315.0,no,no,cellular,23.0,jul,129.0,2.0,-1.0,0.0,unknown,False
40.0,admin.,married,secondary,no,100.0,yes,no,cellular,9.0,feb,38.0,8.0,-1.0,0.0,unknown,False
31.0,unemployed,single,secondary,no,199.0,yes,no,unknown,16.0,may,86.0,1.0,-1.0,0.0,unknown,False
52.0,management,married,unknown,no,672.0,no,yes,cellular,17.0,nov,171.0,1.0,-1.0,0.0,unknown,False
61.0,management,married,tertiary,no,87.0,yes,no,cellular,24.0,feb,190.0,2.0,-1.0,0.0,unknown,False
32.0,management,divorced,tertiary,no,5550.0,yes,no,cellular,8.0,aug,89.0,4.0,-1.0,0.0,unknown,False
34.0,blue-collar,single,primary,no,4723.0,yes,no,cellular,18.0,may,350.0,3.0,-1.0,0.0,unknown,False
33.0,admin.,divorced,secondary,no,-331.0,yes,yes,cellular,11.0,may,186.0,2.0,350.0,3.0,failure,False
29.0,management,married,tertiary,no,198.0,yes,no,cellular,4.0,aug,453.0,1.0,1.0,1.0,failure,False
36.0,student,married,tertiary,no,408.0,no,no,unknown,20.0,jun,112.0,3.0,-1.0,0.0,unknown,False
34.0,technician,single,tertiary,no,2733.0,no,no,cellular,14.0,jul,604.0,1.0,-1.0,0.0,unknown,True
33.0,admin.,married,secondary,no,582.0,yes,no,cellular,17.0,apr,256.0,2.0,-1.0,0.0,unknown,False
40.0,technician,single,secondary,no,2017.0,yes,no,cellular,28.0,jan,105.0,1.0,244.0,1.0,other,False
37.0,management,married,tertiary,no,0.0,no,no,cellular,20.0,aug,179.0,2.0,-1.0,0.0,unknown,False
34.0,housemaid,married,tertiary,no,72.0,no,no,cellular,19.0,aug,113.0,2.0,-1.0,0.0,unknown,False
55.0,blue-collar,married,primary,no,1649.0,yes,no,cellular,12.0,may,52.0,3.0,-1.0,0.0,unknown,False
37.0,blue-collar,married,secondary,no,454.0,yes,no,unknown,12.0,may,115.0,1.0,-1.0,0.0,unknown,False
33.0,blue-collar,married,secondary,no,2645.0,yes,yes,unknown,6.0,jun,85.0,4.0,-1.0,0.0,unknown,False
56.0,technician,divorced,primary,no,13.0,yes,no,unknown,5.0,may,357.0,2.0,-1.0,0.0,unknown,False
38.0,admin.,single,secondary,no,-327.0,no,no,cellular,22.0,jul,345.0,5.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,secondary,no,4509.0,yes,no,unknown,15.0,may,135.0,1.0,-1.0,0.0,unknown,False
35.0,management,divorced,tertiary,no,771.0,yes,yes,cellular,19.0,nov,110.0,1.0,93.0,5.0,failure,False
36.0,services,married,secondary,no,1746.0,yes,no,unknown,26.0,may,99.0,1.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,140.0,no,no,cellular,28.0,jan,186.0,1.0,-1.0,0.0,unknown,False
51.0,retired,married,secondary,no,0.0,no,no,unknown,15.0,may,70.0,1.0,-1.0,0.0,unknown,False
51.0,blue-collar,married,unknown,no,125.0,yes,no,unknown,8.0,may,102.0,2.0,-1.0,0.0,unknown,False
38.0,technician,single,secondary,no,1788.0,no,no,cellular,8.0,aug,391.0,2.0,-1.0,0.0,unknown,False
47.0,admin.,divorced,secondary,no,0.0,no,no,cellular,3.0,apr,335.0,1.0,-1.0,0.0,unknown,False
55.0,housemaid,divorced,primary,no,2014.0,no,no,unknown,17.0,jun,156.0,2.0,-1.0,0.0,unknown,False
31.0,student,single,secondary,no,3511.0,no,no,cellular,6.0,oct,311.0,1.0,96.0,1.0,success,True
55.0,services,married,secondary,no,761.0,yes,no,telephone,11.0,may,28.0,1.0,-1.0,0.0,unknown,False
