age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
42,technician,single,secondary,no,541,yes,no,cellular,5,feb,656,1,client was not previously contacted,0,unknown,True
60,housemaid,married,unknown,no,5421,no,no,cellular,18,aug,458,4,client was not previously contacted,0,unknown,False
23,blue-collar,married,secondary,no,-213,yes,yes,unknown,26,may,87,2,client was not previously contacted,0,unknown,False
49,technician,married,secondary,no,-147,yes,no,cellular,20,apr,390,1,client was not previously contacted,0,unknown,False
35,admin.,divorced,secondary,no,30,no,no,unknown,23,may,186,1,client was not previously contacted,0,unknown,False
40,self-employed,married,tertiary,no,13669,no,no,cellular,14,apr,255,7,client was not previously contacted,0,unknown,False
26,blue-collar,married,secondary,no,242,yes,no,cellular,24,jul,117,2,client was not previously contacted,0,unknown,False
48,management,married,tertiary,no,542,yes,no,unknown,16,may,137,1,client was not previously contacted,0,unknown,False
56,self-employed,divorced,secondary,no,0,no,no,cellular,18,nov,348,1,client was not previously contacted,0,unknown,False
33,management,single,tertiary,no,627,no,no,cellular,27,aug,61,5,client was not previously contacted,0,unknown,False
60,retired,married,primary,no,71,no,no,cellular,10,jul,121,3,client was not previously contacted,0,unknown,False
25,management,single,tertiary,no,89,no,no,cellular,7,sep,274,1,client was not previously contacted,0,unknown,False
24,blue-collar,single,secondary,no,1857,yes,no,cellular,6,may,473,4,client was not previously contacted,0,unknown,False
48,housemaid,married,primary,no,332,yes,no,cellular,1,jun,262,1,client was not previously contacted,0,unknown,False
32,services,single,tertiary,no,0,no,no,cellular,28,aug,23,12,client was not previously contacted,0,unknown,False
25,management,married,secondary,no,2228,yes,no,cellular,23,jul,754,1,client was not previously contacted,0,unknown,True
31,management,married,tertiary,no,8279,no,no,cellular,6,aug,533,2,client was not previously contacted,0,unknown,False
58,services,married,primary,no,443,no,no,telephone,6,feb,41,2,204,1,failure,False
48,admin.,divorced,secondary,no,-212,yes,yes,unknown,26,may,76,1,client was not previously contacted,0,unknown,False
48,entrepreneur,married,tertiary,no,461,no,yes,cellular,17,jul,284,1,client was not previously contacted,0,unknown,False
38,admin.,married,secondary,no,215,yes,yes,unknown,6,jun,173,2,client was not previously contacted,0,unknown,False
46,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,127,1,client was not previously contacted,0,unknown,False
28,management,single,tertiary,no,7544,yes,no,unknown,26,may,470,1,client was not previously contacted,0,unknown,False
33,entrepreneur,married,tertiary,no,1636,no,no,cellular,31,jul,8,25,client was not previously contacted,0,unknown,False
40,unemployed,married,secondary,no,1289,no,no,cellular,26,may,260,2,client was not previously contacted,0,unknown,False
42,technician,married,secondary,no,994,yes,no,cellular,25,may,365,5,client was not previously contacted,0,unknown,False
56,services,married,secondary,no,4763,yes,no,telephone,20,nov,233,4,115,6,failure,False
59,management,married,tertiary,no,2239,no,no,cellular,22,may,431,1,client was not previously contacted,0,unknown,True
43,management,married,tertiary,no,0,no,no,cellular,18,aug,241,5,client was not previously contacted,0,unknown,False
43,management,married,tertiary,no,0,no,no,telephone,17,oct,147,1,client was not previously contacted,0,unknown,False
55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,1870,yes,no,cellular,24,jun,134,1,386,1,failure,False
53,entrepreneur,married,tertiary,no,420,yes,no,unknown,15,may,100,1,client was not previously contacted,0,unknown,False
49,self-employed,married,secondary,no,1683,no,no,cellular,29,aug,61,4,client was not previously contacted,0,unknown,False
30,technician,married,secondary,no,384,no,no,cellular,25,aug,73,3,client was not previously contacted,0,unknown,False
37,blue-collar,married,secondary,no,2066,yes,yes,cellular,21,nov,10,7,113,5,failure,False
28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681,1,client was not previously contacted,0,unknown,True
36,services,divorced,secondary,no,532,yes,no,cellular,29,jan,391,1,241,1,failure,False
61,blue-collar,married,secondary,no,681,yes,no,telephone,19,aug,173,6,492,2,failure,False
70,retired,married,secondary,no,2815,no,no,cellular,26,apr,125,2,182,1,failure,False
34,unemployed,divorced,secondary,no,354,yes,no,unknown,9,may,308,1,client was not previously contacted,0,unknown,False
34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,jul,788,2,client was not previously contacted,0,unknown,True
27,admin.,single,secondary,no,3529,no,yes,cellular,5,mar,162,1,179,2,failure,False
48,services,single,primary,no,1499,yes,no,cellular,12,may,17,7,client was not previously contacted,0,unknown,False
35,blue-collar,married,unknown,no,444,no,no,cellular,2,jun,59,2,client was not previously contacted,0,unknown,False
41,technician,married,secondary,no,169,yes,no,unknown,7,may,296,2,client was not previously contacted,0,unknown,False
39,technician,married,secondary,no,287,yes,no,unknown,23,may,63,1,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,115,yes,no,cellular,6,may,108,1,client was not previously contacted,0,unknown,False
59,retired,married,secondary,no,5678,yes,no,unknown,14,may,238,2,client was not previously contacted,0,unknown,False
32,technician,single,tertiary,no,6746,no,no,cellular,11,nov,199,1,client was not previously contacted,0,unknown,True
34,blue-collar,single,unknown,no,6141,yes,no,unknown,3,jun,145,1,client was not previously contacted,0,unknown,False
30,management,married,tertiary,no,134,yes,no,unknown,19,may,70,1,client was not previously contacted,0,unknown,False
35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,True
41,blue-collar,married,primary,no,2585,no,no,telephone,20,nov,159,2,client was not previously contacted,0,unknown,False
50,blue-collar,married,primary,no,0,yes,no,cellular,13,may,131,1,364,2,failure,False
57,management,married,primary,no,6900,no,no,cellular,21,apr,159,2,client was not previously contacted,0,unknown,False
35,self-employed,married,tertiary,no,182,no,yes,unknown,5,jun,379,1,client was not previously contacted,0,unknown,False
51,services,married,unknown,no,224,yes,no,unknown,29,may,52,3,client was not previously contacted,0,unknown,False
36,services,married,secondary,no,380,yes,no,unknown,20,may,26,1,client was not previously contacted,0,unknown,False
28,blue-collar,single,secondary,no,1735,yes,no,cellular,20,apr,89,1,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,884,yes,no,unknown,6,jun,91,1,client was not previously contacted,0,unknown,False
32,technician,married,secondary,no,2556,no,no,cellular,6,aug,269,3,client was not previously contacted,0,unknown,False
42,admin.,married,secondary,no,3165,yes,no,unknown,16,jun,298,4,client was not previously contacted,0,unknown,False
25,student,single,secondary,no,108,no,no,cellular,29,apr,305,3,client was not previously contacted,0,unknown,True
25,services,single,secondary,no,64,no,no,cellular,21,jul,71,11,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,201,yes,no,cellular,4,feb,69,1,1,1,success,False
24,blue-collar,married,primary,no,656,yes,no,unknown,16,may,894,1,client was not previously contacted,0,unknown,True
57,retired,married,primary,no,808,no,no,telephone,7,jul,274,1,client was not previously contacted,0,unknown,False
69,retired,divorced,tertiary,no,247,no,no,cellular,22,apr,138,2,client was not previously contacted,0,unknown,True
48,admin.,divorced,secondary,no,-513,yes,no,cellular,5,may,54,4,362,1,other,False
53,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,client was not previously contacted,0,unknown,False
33,technician,married,secondary,no,362,no,yes,cellular,26,aug,160,6,client was not previously contacted,0,unknown,False
49,admin.,married,secondary,no,2,no,no,cellular,29,jul,246,4,client was not previously contacted,0,unknown,False
44,blue-collar,married,primary,no,6393,no,no,cellular,22,jul,156,20,client was not previously contacted,0,unknown,False
31,technician,divorced,secondary,no,0,no,no,cellular,29,jan,138,2,164,4,other,False
54,management,divorced,tertiary,no,432,yes,no,cellular,6,may,160,1,client was not previously contacted,0,unknown,False
26,management,single,tertiary,no,1370,no,no,cellular,25,mar,231,1,295,1,other,False
55,self-employed,married,secondary,no,2408,no,no,telephone,20,nov,172,1,client was not previously contacted,0,unknown,False
39,management,married,tertiary,no,1301,no,no,cellular,13,aug,233,1,client was not previously contacted,0,unknown,False
30,management,divorced,tertiary,yes,-1105,yes,no,cellular,11,may,686,1,client was not previously contacted,0,unknown,False
36,blue-collar,divorced,secondary,no,1305,yes,no,cellular,16,jul,345,10,client was not previously contacted,0,unknown,False
73,retired,married,primary,no,5539,no,no,telephone,6,aug,338,1,client was not previously contacted,0,unknown,True
43,blue-collar,divorced,primary,no,25,yes,no,unknown,3,jun,236,7,client was not previously contacted,0,unknown,False
37,services,divorced,secondary,no,652,no,no,cellular,25,jul,177,2,client was not previously contacted,0,unknown,False
33,admin.,single,secondary,no,0,yes,no,cellular,19,nov,85,2,client was not previously contacted,0,unknown,False
37,housemaid,single,secondary,no,2042,yes,no,unknown,20,may,485,1,client was not previously contacted,0,unknown,False
29,technician,married,tertiary,no,1535,yes,no,cellular,17,jul,134,2,client was not previously contacted,0,unknown,False
38,blue-collar,married,primary,no,-41,yes,no,cellular,21,jul,68,10,client was not previously contacted,0,unknown,False
57,technician,married,primary,no,1276,yes,no,cellular,14,jul,103,4,client was not previously contacted,0,unknown,False
27,management,single,tertiary,no,338,no,yes,cellular,7,jul,535,1,client was not previously contacted,0,unknown,False
35,technician,single,secondary,no,317,yes,no,unknown,9,may,292,2,client was not previously contacted,0,unknown,False
38,management,single,tertiary,no,4082,yes,no,cellular,17,apr,322,2,client was not previously contacted,0,unknown,False
37,self-employed,married,tertiary,no,552,no,no,cellular,28,aug,379,1,client was not previously contacted,0,unknown,False
48,admin.,married,primary,no,607,no,no,unknown,20,jun,29,2,client was not previously contacted,0,unknown,False
36,management,married,primary,no,3953,yes,no,cellular,19,nov,277,1,client was not previously contacted,0,unknown,False
29,blue-collar,married,secondary,no,23,yes,no,unknown,14,may,219,4,client was not previously contacted,0,unknown,False
29,admin.,married,secondary,no,-193,no,no,cellular,18,jul,126,2,client was not previously contacted,0,unknown,False
45,management,married,tertiary,no,0,no,no,cellular,11,aug,102,4,client was not previously contacted,0,unknown,False
52,management,divorced,tertiary,no,427,no,yes,telephone,20,nov,36,3,client was not previously contacted,0,unknown,False
40,services,married,secondary,no,471,yes,no,cellular,24,jul,430,4,client was not previously contacted,0,unknown,True
30,blue-collar,single,secondary,no,931,yes,no,unknown,30,may,65,7,client was not previously contacted,0,unknown,False
33,services,divorced,secondary,no,44,no,yes,cellular,23,jul,529,1,client was not previously contacted,0,unknown,True
42,services,married,secondary,no,86,yes,no,cellular,14,jul,385,3,client was not previously contacted,0,unknown,False
42,blue-collar,married,unknown,no,132,yes,no,unknown,6,may,238,1,client was not previously contacted,0,unknown,False
42,services,married,secondary,no,199,no,no,cellular,30,jan,217,2,client was not previously contacted,0,unknown,False
32,student,single,secondary,no,1883,yes,no,unknown,23,may,57,1,client was not previously contacted,0,unknown,False
35,admin.,single,secondary,no,141,no,no,cellular,11,jul,146,2,client was not previously contacted,0,unknown,False
53,retired,married,secondary,no,1296,yes,no,unknown,17,jun,115,1,client was not previously contacted,0,unknown,False
38,services,married,secondary,no,25,yes,yes,unknown,26,may,266,3,client was not previously contacted,0,unknown,False
47,blue-collar,married,primary,no,-169,yes,yes,cellular,14,may,172,2,310,1,failure,False
30,management,married,tertiary,no,1195,no,no,cellular,18,jul,146,2,client was not previously contacted,0,unknown,False
55,admin.,married,secondary,no,865,yes,no,cellular,27,oct,96,1,111,3,failure,False
56,services,married,secondary,no,6503,yes,yes,cellular,18,may,27,6,client was not previously contacted,0,unknown,False
40,housemaid,married,tertiary,no,795,yes,no,unknown,29,may,725,3,client was not previously contacted,0,unknown,False
52,technician,married,secondary,no,-240,no,no,cellular,19,aug,392,3,client was not previously contacted,0,unknown,False
42,housemaid,single,secondary,no,284,yes,no,cellular,17,apr,134,3,client was not previously contacted,0,unknown,False
59,management,married,tertiary,no,833,yes,yes,cellular,21,nov,311,1,client was not previously contacted,0,unknown,False
51,admin.,married,secondary,no,531,yes,no,unknown,5,may,267,2,client was not previously contacted,0,unknown,False
38,admin.,married,secondary,no,337,no,no,cellular,28,jul,624,4,client was not previously contacted,0,unknown,False
47,admin.,married,tertiary,no,97,yes,no,cellular,6,may,220,1,87,3,failure,False
24,student,single,secondary,no,154,no,no,cellular,4,sep,205,2,client was not previously contacted,0,unknown,False
33,management,married,tertiary,no,418,yes,no,cellular,21,nov,159,1,client was not previously contacted,0,unknown,False
43,blue-collar,married,secondary,no,1495,yes,no,cellular,12,may,141,1,client was not previously contacted,0,unknown,False
50,admin.,divorced,secondary,no,124,yes,yes,cellular,14,may,367,2,289,19,failure,False
45,management,married,tertiary,no,2022,no,no,unknown,30,may,340,1,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,4112,no,no,unknown,19,jun,86,1,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,16431,no,no,unknown,9,jun,139,1,client was not previously contacted,0,unknown,False
33,management,divorced,tertiary,no,990,yes,no,cellular,24,jul,1491,2,client was not previously contacted,0,unknown,True
26,management,single,tertiary,no,33,no,no,cellular,23,jul,297,1,client was not previously contacted,0,unknown,False
28,management,married,tertiary,no,12,yes,no,cellular,9,sep,202,1,client was not previously contacted,0,unknown,True
37,entrepreneur,married,tertiary,no,1514,no,yes,cellular,24,jul,568,3,client was not previously contacted,0,unknown,False
38,admin.,single,tertiary,no,4,yes,yes,cellular,18,nov,71,3,client was not previously contacted,0,unknown,False
50,management,married,secondary,no,125,yes,yes,cellular,14,may,8,5,client was not previously contacted,0,unknown,False
40,services,married,unknown,no,-516,yes,no,cellular,8,may,272,1,364,2,failure,False
55,management,divorced,secondary,no,1526,yes,no,cellular,18,nov,105,1,client was not previously contacted,0,unknown,False
36,technician,single,secondary,no,539,yes,no,cellular,27,aug,398,2,477,1,failure,True
53,admin.,divorced,secondary,no,-163,yes,no,cellular,17,apr,344,2,343,2,other,False
37,management,married,secondary,no,209,no,no,cellular,14,oct,183,3,528,7,unknown,False
26,technician,single,secondary,no,3244,no,no,cellular,2,feb,141,1,5,1,failure,False
32,technician,married,secondary,no,-1,no,no,cellular,14,aug,153,6,client was not previously contacted,0,unknown,False
41,unemployed,divorced,primary,no,487,no,no,cellular,16,nov,163,1,200,1,failure,False
45,technician,single,secondary,no,1196,yes,no,cellular,14,jul,108,6,client was not previously contacted,0,unknown,False
53,entrepreneur,married,primary,no,694,yes,no,unknown,14,may,157,1,client was not previously contacted,0,unknown,False
34,blue-collar,married,secondary,no,286,yes,no,unknown,9,may,134,2,client was not previously contacted,0,unknown,False
41,admin.,married,tertiary,no,108,yes,no,cellular,2,feb,210,1,client was not previously contacted,0,unknown,False
39,blue-collar,married,secondary,no,679,yes,no,unknown,17,jun,341,1,client was not previously contacted,0,unknown,False
52,technician,divorced,tertiary,yes,-1014,no,yes,cellular,7,jul,154,1,client was not previously contacted,0,unknown,False
24,technician,single,secondary,yes,-1329,yes,no,cellular,18,may,50,1,356,2,other,False
30,technician,married,secondary,no,2278,no,yes,telephone,19,nov,47,1,client was not previously contacted,0,unknown,False
36,technician,divorced,secondary,no,1156,yes,yes,cellular,28,jul,141,7,client was not previously contacted,0,unknown,False
25,technician,single,tertiary,no,1231,no,no,cellular,31,aug,271,2,client was not previously contacted,0,unknown,True
38,blue-collar,single,tertiary,no,18,no,no,unknown,17,jun,605,5,client was not previously contacted,0,unknown,False
27,admin.,married,secondary,no,133,yes,yes,unknown,9,may,338,4,client was not previously contacted,0,unknown,False
67,housemaid,divorced,secondary,no,5275,no,no,cellular,13,aug,222,4,client was not previously contacted,0,unknown,True
43,management,divorced,tertiary,no,2251,no,no,cellular,7,sep,332,5,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,1250,yes,no,unknown,20,may,1392,2,client was not previously contacted,0,unknown,True
55,technician,married,secondary,no,77,yes,no,unknown,23,jun,364,2,client was not previously contacted,0,unknown,False
53,management,married,tertiary,no,0,yes,yes,cellular,21,nov,266,6,client was not previously contacted,0,unknown,False
30,technician,married,secondary,no,1534,yes,yes,unknown,15,may,243,1,client was not previously contacted,0,unknown,False
47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,client was not previously contacted,0,unknown,False
40,entrepreneur,single,secondary,no,5,no,yes,cellular,15,jul,117,3,client was not previously contacted,0,unknown,False
52,blue-collar,married,primary,no,994,no,no,cellular,22,aug,109,2,client was not previously contacted,0,unknown,False
37,technician,single,secondary,no,1435,no,no,cellular,18,aug,724,16,client was not previously contacted,0,unknown,True
31,technician,divorced,secondary,no,646,yes,no,unknown,30,may,294,3,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,-237,yes,yes,unknown,15,may,71,3,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,188,2,client was not previously contacted,0,unknown,False
46,management,single,unknown,no,312,yes,no,unknown,19,jun,108,4,client was not previously contacted,0,unknown,False
36,services,single,secondary,no,2409,yes,yes,telephone,11,may,338,2,client was not previously contacted,0,unknown,False
36,admin.,single,secondary,no,11174,yes,no,cellular,15,apr,953,1,client was not previously contacted,0,unknown,True
43,admin.,married,secondary,no,315,no,no,cellular,23,jul,129,2,client was not previously contacted,0,unknown,False
40,admin.,married,secondary,no,100,yes,no,cellular,9,feb,38,8,client was not previously contacted,0,unknown,False
31,unemployed,single,secondary,no,199,yes,no,unknown,16,may,86,1,client was not previously contacted,0,unknown,False
52,management,married,unknown,no,672,no,yes,cellular,17,nov,171,1,client was not previously contacted,0,unknown,False
61,management,married,tertiary,no,87,yes,no,cellular,24,feb,190,2,client was not previously contacted,0,unknown,False
32,management,divorced,tertiary,no,5550,yes,no,cellular,8,aug,89,4,client was not previously contacted,0,unknown,False
34,blue-collar,single,primary,no,4723,yes,no,cellular,18,may,350,3,client was not previously contacted,0,unknown,False
33,admin.,divorced,secondary,no,-331,yes,yes,cellular,11,may,186,2,350,3,failure,False
29,management,married,tertiary,no,198,yes,no,cellular,4,aug,453,1,1,1,failure,False
36,student,married,tertiary,no,408,no,no,unknown,20,jun,112,3,client was not previously contacted,0,unknown,False
34,technician,single,tertiary,no,2733,no,no,cellular,14,jul,604,1,client was not previously contacted,0,unknown,True
33,admin.,married,secondary,no,582,yes,no,cellular,17,apr,256,2,client was not previously contacted,0,unknown,False
40,technician,single,secondary,no,2017,yes,no,cellular,28,jan,105,1,244,1,other,False
37,management,married,tertiary,no,0,no,no,cellular,20,aug,179,2,client was not previously contacted,0,unknown,False
34,housemaid,married,tertiary,no,72,no,no,cellular,19,aug,113,2,client was not previously contacted,0,unknown,False
55,blue-collar,married,primary,no,1649,yes,no,cellular,12,may,52,3,client was not previously contacted,0,unknown,False
37,blue-collar,married,secondary,no,454,yes,no,unknown,12,may,115,1,client was not previously contacted,0,unknown,False
33,blue-collar,married,secondary,no,2645,yes,yes,unknown,6,jun,85,4,client was not previously contacted,0,unknown,False
56,technician,divorced,primary,no,13,yes,no,unknown,5,may,357,2,client was not previously contacted,0,unknown,False
38,admin.,single,secondary,no,-327,no,no,cellular,22,jul,345,5,client was not previously contacted,0,unknown,False
45,blue-collar,married,secondary,no,4509,yes,no,unknown,15,may,135,1,client was not previously contacted,0,unknown,False
35,management,divorced,tertiary,no,771,yes,yes,cellular,19,nov,110,1,93,5,failure,False
36,services,married,secondary,no,1746,yes,no,unknown,26,may,99,1,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,140,no,no,cellular,28,jan,186,1,client was not previously contacted,0,unknown,False
51,retired,married,secondary,no,0,no,no,unknown,15,may,70,1,client was not previously contacted,0,unknown,False
51,blue-collar,married,unknown,no,125,yes,no,unknown,8,may,102,2,client was not previously contacted,0,unknown,False
38,technician,single,secondary,no,1788,no,no,cellular,8,aug,391,2,client was not previously contacted,0,unknown,False
47,admin.,divorced,secondary,no,0,no,no,cellular,3,apr,335,1,client was not previously contacted,0,unknown,False
55,housemaid,divorced,primary,no,2014,no,no,unknown,17,jun,156,2,client was not previously contacted,0,unknown,False
31,student,single,secondary,no,3511,no,no,cellular,6,oct,311,1,96,1,success,True
55,services,married,secondary,no,761,yes,no,telephone,11,may,28,1,client was not previously contacted,0,unknown,False
50,blue-collar,married,primary,no,811,no,no,unknown,11,jun,103,3,client was not previously contacted,0,unknown,False
37,unemployed,single,tertiary,no,1032,no,no,telephone,4,feb,63,1,client was not previously contacted,0,unknown,False
33,technician,married,secondary,no,806,no,no,cellular,17,apr,108,1,client was not previously contacted,0,unknown,True
53,blue-collar,married,secondary,yes,-634,no,no,cellular,19,aug,695,3,client was not previously contacted,0,unknown,False
45,management,divorced,tertiary,no,2237,yes,no,cellular,8,may,128,3,322,2,failure,False
50,self-employed,married,secondary,no,10052,no,no,cellular,13,aug,665,2,client was not previously contacted,0,unknown,True
22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,126,2,91,1,success,True
36,blue-collar,divorced,secondary,no,719,yes,no,unknown,13,may,1052,1,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,232,yes,yes,cellular,17,apr,249,1,client was not previously contacted,0,unknown,False
32,services,married,secondary,no,109,yes,no,unknown,2,jun,364,13,client was not previously contacted,0,unknown,False
33,admin.,single,secondary,no,1613,yes,no,unknown,14,may,565,1,client was not previously contacted,0,unknown,False
44,technician,divorced,unknown,no,1823,no,no,unknown,20,jun,43,2,client was not previously contacted,0,unknown,False
40,blue-collar,married,primary,no,665,yes,no,cellular,5,feb,177,3,211,1,success,False
33,admin.,single,secondary,no,-300,yes,yes,cellular,25,jul,184,1,client was not previously contacted,0,unknown,False
49,technician,divorced,tertiary,no,596,yes,no,telephone,15,sep,722,1,client was not previously contacted,0,unknown,True
42,management,married,tertiary,no,11093,no,no,cellular,2,feb,156,2,client was not previously contacted,0,unknown,False
35,admin.,single,secondary,no,943,no,no,telephone,14,nov,24,1,client was not previously contacted,0,unknown,False
34,blue-collar,married,secondary,no,205,yes,yes,cellular,7,jul,309,1,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,3266,yes,no,cellular,21,nov,94,1,client was not previously contacted,0,unknown,False
59,blue-collar,married,primary,no,1723,no,no,cellular,10,feb,39,3,client was not previously contacted,0,unknown,False
57,housemaid,divorced,primary,no,231,yes,no,unknown,20,may,26,14,client was not previously contacted,0,unknown,False
44,blue-collar,married,primary,no,858,yes,no,unknown,21,may,362,5,client was not previously contacted,0,unknown,False
57,management,married,tertiary,yes,-24,yes,no,telephone,17,nov,14,1,client was not previously contacted,0,unknown,False
59,retired,married,tertiary,no,135,yes,no,unknown,17,nov,94,1,client was not previously contacted,0,unknown,False
55,blue-collar,married,primary,no,2171,no,no,unknown,5,jun,138,2,client was not previously contacted,0,unknown,False
53,technician,divorced,secondary,no,320,no,no,cellular,9,jul,175,1,client was not previously contacted,0,unknown,False
39,blue-collar,married,secondary,no,161,yes,no,cellular,18,may,98,2,client was not previously contacted,0,unknown,False
53,services,married,secondary,no,660,no,no,cellular,2,feb,210,1,272,2,failure,False
42,management,married,tertiary,no,6,yes,no,unknown,8,may,103,4,client was not previously contacted,0,unknown,False
38,admin.,married,secondary,no,1,no,no,unknown,6,may,76,1,client was not previously contacted,0,unknown,False
49,blue-collar,divorced,secondary,no,4177,yes,no,cellular,15,jul,275,4,client was not previously contacted,0,unknown,False
53,management,married,tertiary,no,9072,no,no,cellular,18,nov,117,2,client was not previously contacted,0,unknown,False
28,blue-collar,married,tertiary,no,335,yes,no,cellular,14,may,256,1,322,3,success,False
32,entrepreneur,divorced,secondary,no,-934,yes,no,cellular,18,nov,50,1,client was not previously contacted,0,unknown,False
42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,58,3,client was not previously contacted,0,unknown,False
39,blue-collar,married,secondary,no,472,yes,no,cellular,29,jan,612,5,client was not previously contacted,0,unknown,False
90,retired,divorced,primary,no,712,no,no,telephone,3,mar,557,1,client was not previously contacted,0,unknown,True
54,retired,married,secondary,no,918,yes,no,unknown,14,may,189,1,client was not previously contacted,0,unknown,False
