median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
3.9063,43,1384,284,582,224,38.66,-122.7,True
4.0488,33,4084,897,1804,833,32.7,-117.17,True
3.7988,14,1413,372,744,338,33.69,-117.77,True
1.6667,13,2522,719,1381,628,40.91,-124.08,False
3.9773,36,1620,298,1258,309,33.97,-118.08,False
2.4934,44,4032,913,1622,848,34.01,-118.32,False
6.6246,9,10618,1617,4830,1606,34.23,-118.99,True
4.1779,3,3425,611,1588,459,37.08,-120.85,False
4.3864,18,391,71,247,71,37.72,-120.93,False
2.9965,20,2505,468,1174,429,39.49,-121.49,False
3.0469,20,707,126,337,125,39.74,-122.16,False
5.2486,19,2023,392,955,328,37.05,-121.99,True
2.0323,43,1876,454,1571,458,33.96,-118.25,False
4.2625,37,1677,269,689,283,37.89,-122.05,True
1.5,12,3375,945,2357,808,32.71,-117.09,False
3.1711,52,1735,347,712,343,38.23,-122.65,True
7.6091,43,2228,438,960,395,34.09,-118.6,True
3.9054,14,3700,945,1681,905,34.16,-118.25,True
5.7876,33,1664,271,759,272,37.27,-122.0,True
3.1493,24,6087,1217,1721,833,33.81,-116.54,True
3.0352,41,2398,448,1143,444,37.97,-121.26,False
3.6453,32,3885,759,2504,736,34.37,-119.06,True
2.6154,44,1944,458,981,377,34.02,-118.37,True
3.9306,24,2068,346,951,332,40.52,-122.39,False
1.4397,28,1246,295,884,258,38.63,-121.45,False
1.8056,39,336,173,586,151,34.09,-118.29,True
10.7721,24,1663,199,578,187,32.83,-117.26,True
2.6763,16,2692,749,1674,681,37.3,-121.88,True
4.5135,15,4209,680,1914,641,32.72,-116.98,False
3.1369,19,3056,759,1561,740,33.91,-118.11,True
2.7173,52,1974,525,935,465,37.75,-122.42,True
4.6625,44,2324,413,823,375,38.6,-121.45,False
6.6657,26,2269,317,918,313,37.82,-122.12,True
4.9559,43,3045,499,1115,455,37.8,-122.2,True
7.3841,40,422,63,158,63,37.65,-120.98,False
2.1719,17,1573,272,142,55,36.86,-121.82,True
2.343,33,2043,443,1497,417,36.06,-118.98,False
2.6442,31,1502,367,1514,342,33.21,-117.38,False
7.7261,32,3725,569,1304,527,34.47,-119.7,True
3.375,35,3055,634,3738,615,34.01,-117.92,False
1.7622,36,1929,526,974,491,32.75,-117.25,True
4.505,32,726,204,538,203,37.38,-122.01,True
3.7708,42,1627,336,848,316,37.95,-122.33,False
4.5523,52,3257,735,1045,620,37.8,-122.44,True
4.3952,12,7320,1279,4048,1249,32.88,-116.98,False
4.0327,5,4597,1071,1916,870,35.35,-119.1,False
3.2375,36,1391,283,1025,275,34.01,-118.07,False
3.375,16,4047,769,1998,673,38.79,-123.03,False
1.5594,52,800,313,1337,282,32.71,-117.14,False
5.7368,35,2370,379,996,380,33.79,-118.1,True
4.3849,36,1726,332,1293,310,33.93,-118.04,False
3.2197,17,3890,586,2791,595,32.8,-117.11,False
4.4094,39,3825,916,1378,746,34.11,-118.27,True
5.6063,16,2952,446,1525,460,37.45,-121.9,True
7.5,35,1313,194,599,209,34.06,-117.9,True
5.5402,20,3878,665,1651,591,34.22,-118.89,True
2.9554,17,2029,404,1190,437,34.08,-117.37,False
2.2208,15,3895,782,900,529,33.68,-116.42,False
3.1484,17,2943,769,1312,656,34.16,-118.26,True
2.6389,45,973,183,500,177,35.07,-119.45,False
5.3473,41,1912,308,896,314,34.23,-118.24,True
3.692,34,1799,362,1293,355,33.92,-118.29,False
6.2984,18,3698,574,2046,614,33.73,-117.97,True
4.4312,26,3872,739,1629,684,37.92,-122.07,True
3.875,49,893,177,468,181,37.78,-122.17,False
3.125,42,626,143,625,156,33.98,-118.22,False
7.9217,4,1011,198,511,198,33.66,-117.83,True
2.7083,52,2264,439,1403,476,38.02,-121.87,False
4.2153,18,4164,741,1817,681,36.83,-119.78,False
6.3406,41,2577,365,913,339,38.58,-121.39,True
2.4597,49,1130,244,607,239,37.85,-122.28,False
3.15,49,1749,314,705,300,36.77,-119.81,False
5.5362,7,2191,324,1156,310,33.83,-117.53,True
4.5179,17,127,28,219,22,37.44,-121.97,False
2.6429,47,1572,417,790,384,34.43,-119.71,True
2.3333,27,429,102,179,90,37.99,-121.26,False
1.0918,52,845,451,1230,375,32.71,-117.16,False
6.2263,52,573,102,232,92,37.39,-122.33,True
4.2708,45,886,165,492,173,37.48,-122.19,True
2.6973,31,3473,722,2098,677,32.74,-117.01,False
6.1359,31,2235,363,914,370,34.17,-118.42,True
2.9934,35,2914,934,1334,870,34.02,-118.5,True
3.0107,52,3351,719,2101,706,37.72,-122.43,True
6.9501,5,4246,689,1933,722,33.66,-117.69,True
4.8295,37,1892,347,1039,343,34.19,-118.52,True
2.7583,42,2271,458,1124,447,35.42,-119.02,False
2.0547,52,1217,325,508,237,36.95,-122.01,True
10.6186,17,3430,425,1468,433,33.01,-117.05,True
6.7413,3,6164,1175,2198,975,37.55,-122.24,True
6.8099,15,1095,158,361,176,33.03,-117.07,True
3.7552,45,1771,349,1098,342,37.74,-122.5,True
4.0729,16,980,193,454,185,33.84,-116.51,False
4.2026,24,1601,282,731,285,34.59,-120.14,True
3.8081,25,4966,1134,1941,958,34.17,-118.44,True
2.625,23,2128,442,1047,450,36.8,-119.72,False
3.2917,30,701,131,356,125,33.87,-117.58,False
3.2216,20,1128,229,621,210,39.05,-122.91,False
2.7708,33,915,225,826,212,33.91,-118.19,False
5.5456,50,3657,708,1725,644,34.14,-118.22,True
2.9097,31,1616,372,739,379,37.72,-122.15,True
3.1129,42,2106,533,1141,445,38.32,-122.48,False
3.3616,30,2835,711,1669,652,33.73,-118.29,True
2.5417,33,560,90,310,113,36.61,-119.26,False
4.5625,40,198,41,151,48,39.05,-121.48,False
8.7477,52,1611,203,556,179,37.82,-122.23,True
2.7875,30,2156,487,1023,458,36.99,-122.02,True
6.9794,15,1882,233,704,219,32.95,-117.26,True
5.0224,52,866,205,587,171,37.73,-122.44,True
4.5938,33,32,18,96,36,33.79,-118.21,False
3.017,52,224,38,120,45,39.25,-122.08,False
2.8125,44,1565,398,1500,407,34.12,-118.2,False
2.8942,26,3114,686,1948,660,32.73,-117.09,False
3.4792,33,1504,325,584,223,35.65,-118.87,False
3.6447,36,1348,234,643,221,33.84,-118.16,True
2.2083,44,472,81,206,57,32.8,-115.73,False
4.1399,18,3977,809,2231,742,34.1,-117.42,False
4.1165,26,2528,511,2677,512,37.32,-121.81,False
3.5214,15,2748,997,1447,901,37.63,-122.43,False
3.3469,30,5039,1564,2129,1536,37.58,-122.35,True
1.8576,37,773,314,835,312,34.09,-118.31,True
3.212,33,2177,404,891,383,38.0,-120.39,False
1.8432,28,1080,298,524,251,34.44,-119.75,True
3.2234,17,2756,557,1986,530,38.28,-121.35,False
2.564,32,2491,616,2660,595,34.06,-117.99,False
7.7569,6,6139,793,2693,770,33.0,-117.03,True
2.9817,21,4599,986,2756,943,37.44,-122.07,True
5.3062,16,2918,444,1697,444,32.93,-117.13,True
1.7188,26,1787,364,1548,362,36.98,-120.65,False
4.4292,17,3332,762,1797,673,34.18,-119.22,True
1.5089,47,1269,323,1628,325,34.01,-118.26,False
4.6992,36,1759,295,837,267,33.97,-118.13,True
3.1875,18,2721,557,1667,539,38.62,-122.87,False
3.2689,31,5785,1379,2973,1312,37.73,-122.27,True
2.2925,7,10352,2007,3559,1689,33.77,-116.99,False
3.5625,41,774,144,356,150,38.62,-121.38,False
4.0469,6,1580,288,792,265,33.24,-117.31,False
3.1667,36,2430,426,1199,437,38.53,-121.43,False
2.3169,13,10886,2127,4266,1955,33.75,-116.91,False
8.039,20,10212,1424,4083,1374,37.93,-122.1,True
3.0125,15,4403,891,1103,433,38.55,-120.25,False
3.3987,37,3278,623,1431,575,38.14,-121.28,False
2.2386,30,1120,248,609,237,37.78,-120.85,False
7.6059,27,2051,301,917,287,34.37,-118.54,True
6.0226,16,1332,196,640,193,32.98,-117.04,True
1.2347,16,1111,328,930,303,32.75,-117.08,False
3.45,52,1923,393,910,345,38.23,-122.65,True
4.5833,27,3028,486,1284,498,37.28,-121.92,True
9.459,47,2312,332,1044,282,37.46,-122.17,True
3.0687,34,559,139,532,137,33.94,-117.47,False
2.4864,41,3138,717,1890,642,36.6,-121.85,False
2.3641,30,1772,500,1389,447,32.74,-117.1,False
2.2,28,2094,585,1556,563,33.11,-117.08,False
1.7125,27,852,176,464,148,39.94,-122.0,False
5.2713,7,11232,1791,4218,1644,33.94,-117.31,True
4.6898,45,2570,517,1256,510,34.18,-118.33,True
1.625,18,1411,312,592,230,38.31,-120.55,False
7.2211,23,1655,223,706,219,37.68,-121.92,True
5.6383,27,3184,520,1121,493,36.5,-121.73,True
1.9946,16,2247,502,1206,463,40.51,-122.34,False
2.6288,28,1516,363,1011,344,34.04,-118.06,False
4.233,34,2657,515,1948,532,34.32,-118.43,False
3.1327,24,4026,881,2264,863,36.93,-121.75,True
2.76,26,3042,598,1720,551,34.01,-117.45,False
2.8269,40,1308,272,901,257,33.9,-118.24,False
6.9391,52,1954,245,645,237,34.11,-118.3,True
2.2778,41,896,198,605,168,33.93,-118.29,False
4.2875,36,2080,455,1939,484,34.21,-118.37,False
2.875,17,1787,330,1341,314,32.82,-117.11,False
1.4833,23,1387,325,640,289,39.53,-121.65,False
5.928,6,10395,1915,4783,1811,33.65,-117.68,True
5.5709,31,3952,647,1762,588,34.21,-118.63,True
7.5337,29,1733,255,679,278,37.36,-122.05,True
5.3679,18,1221,255,507,271,37.35,-122.02,True
5.3671,16,1769,254,1778,251,34.18,-117.4,True
4.6953,18,2856,513,1027,405,38.77,-122.85,True
1.2625,45,1528,291,801,287,37.73,-122.19,False
2.875,34,1649,323,919,316,36.76,-119.87,False
4.635,33,2542,466,1099,420,38.46,-122.4,True
1.0472,15,1908,417,1383,375,36.72,-119.8,False
4.0703,37,1966,348,875,381,38.23,-122.63,True
5.3625,7,1427,243,927,239,32.93,-117.12,True
3.024,17,1463,338,529,226,38.33,-120.41,False
4.8448,31,2906,578,1806,553,33.84,-118.08,True
1.6911,18,7272,1559,5022,1524,39.72,-121.85,False
8.0239,49,601,95,228,106,34.04,-118.41,True
7.4863,23,4221,671,1782,641,37.33,-122.03,True
2.9187,15,2214,410,1152,350,33.67,-116.31,False
2.6629,33,1788,456,1787,361,34.12,-117.9,False
3.0197,26,1906,408,1325,427,33.21,-117.26,False
3.875,23,1881,380,64,37,37.12,-119.34,False
3.9758,48,2660,616,1491,602,37.76,-122.48,True
5.761,33,2095,342,941,304,37.53,-121.94,True
2.5667,12,2087,424,1603,438,40.88,-124.06,False
5.7519,27,1569,242,583,214,37.66,-121.87,True
2.1726,23,1672,385,1060,390,41.02,-124.16,False
2.0577,16,1914,446,828,332,38.96,-122.62,False
4.5812,18,5915,1000,2975,975,36.8,-121.64,True
1.6094,43,515,146,445,140,32.67,-117.11,False
3.5547,34,2819,609,1718,558,34.06,-117.92,True
1.5625,21,1081,254,715,275,39.4,-123.36,False
5.5563,13,7910,1195,3382,1176,33.94,-117.34,True
2.6523,36,1320,255,720,232,37.66,-120.91,False
2.2544,24,1901,490,1334,476,32.6,-117.08,False
3.0087,19,1725,392,920,400,33.84,-117.86,False
3.825,34,1593,283,872,255,33.8,-117.85,True
3.6806,35,1213,200,532,181,32.81,-117.16,False
3.0139,35,357,120,377,99,37.34,-121.92,True
2.8681,12,3653,993,3215,854,33.9,-118.17,False
7.8195,16,5127,631,2142,596,33.7,-117.98,True
3.6091,16,6862,1292,3562,1126,34.87,-117.0,False
4.0057,38,2662,498,1132,496,32.78,-117.2,True
4.5086,16,2412,419,1612,422,32.93,-117.14,False
2.3152,10,974,316,631,286,37.97,-122.04,False
3.5588,37,1340,322,621,314,37.97,-122.53,True
4.2813,39,711,148,347,153,34.01,-118.46,True
3.8571,9,634,152,248,133,32.77,-117.19,False
4.0238,15,1836,490,942,477,33.72,-118.04,True
8.9669,12,2272,304,840,305,36.84,-119.85,True
2.7303,22,1891,340,1023,296,39.01,-121.56,False
6.3875,10,17820,2812,8686,2666,33.99,-117.86,True
4.7235,33,4211,918,2389,861,37.31,-122.0,True
3.7452,26,4802,950,2199,939,38.55,-121.75,True
3.4018,52,1518,344,725,296,34.12,-118.15,True
6.1504,19,4043,764,2196,708,37.4,-121.86,True
4.7813,21,1307,236,586,249,37.63,-122.04,True
3.3687,45,2881,514,1470,515,34.0,-117.38,False
5.3683,34,1693,281,846,291,37.56,-122.29,True
4.4231,16,744,141,311,122,37.88,-120.41,False
3.24,9,6044,1222,2239,972,35.52,-121.11,True
1.9405,43,1502,477,1844,477,34.04,-118.21,False
2.9315,27,1510,344,847,295,36.77,-119.85,False
2.7891,40,812,154,374,142,39.32,-121.65,False
3.2279,48,3551,826,1601,827,34.06,-118.35,True
3.915,34,1617,344,938,305,34.2,-118.5,True
4.7071,27,1580,303,1066,306,36.95,-121.75,True
5.269,36,1407,231,676,231,33.84,-118.34,True
2.0094,19,7254,1785,4030,1667,39.76,-121.86,False
12.9758,24,4787,562,1653,548,33.78,-118.4,True
5.5277,30,2492,406,1250,431,32.84,-117.19,True
4.8462,36,2422,420,1193,421,33.82,-118.1,True
1.6033,44,1728,367,1042,349,38.64,-121.42,False
2.5663,26,2902,761,2258,719,36.61,-121.84,False
1.913,35,1368,486,2239,461,34.02,-118.25,False
3.05,34,2839,659,1822,631,34.09,-117.64,False
4.9384,28,4430,928,2131,885,33.85,-118.38,True
2.537,44,2539,755,1382,713,37.87,-122.29,False
12.9792,23,3814,485,1344,464,37.35,-122.15,True
1.625,48,1116,524,1610,483,34.1,-118.33,True
1.8584,44,1853,556,2090,539,33.74,-118.28,True
2.0,17,605,159,416,83,37.31,-120.35,False
1.9767,23,3465,703,2672,607,33.78,-117.23,False
3.2955,19,3874,676,2441,707,37.35,-120.6,False
2.3832,39,8193,1747,6852,1597,34.59,-117.37,False
1.8929,38,867,243,950,235,33.98,-118.2,False
4.806,20,4489,800,2867,765,34.41,-119.52,True
2.8021,37,1993,425,939,400,34.19,-118.41,True
3.1827,21,1161,282,724,186,33.88,-115.58,False
1.65,29,2046,588,846,410,35.37,-120.89,True
3.25,22,984,176,451,170,35.39,-119.11,False
3.3371,32,2723,586,1702,562,32.57,-117.11,False
2.5143,52,1949,432,767,392,34.05,-117.19,False
3.0263,15,957,360,615,370,33.88,-117.88,False
8.2375,14,2452,296,954,275,33.83,-117.75,True
4.8017,39,2302,412,1590,406,34.1,-118.04,True
4.6591,29,1330,293,613,236,33.66,-117.99,True
3.5848,47,1882,361,797,342,37.94,-122.33,False
4.2096,37,1898,359,973,340,38.54,-122.48,True
3.9167,35,5298,954,1933,918,38.58,-121.43,False
3.2308,39,1733,429,855,387,34.03,-118.43,True
6.1359,52,240,44,6675,29,38.69,-121.15,True
5.8995,21,1343,183,462,193,37.96,-121.35,True
3.7545,52,2721,581,1043,519,37.75,-122.43,True
3.7321,41,2151,473,1092,469,37.34,-121.94,True
3.2321,46,2403,638,1281,603,37.72,-122.48,False
3.0192,19,3354,699,1948,682,32.79,-116.93,False
2.4482,11,3163,794,2106,762,38.11,-121.27,False
2.6458,35,383,92,202,72,40.02,-120.92,False
3.9167,36,786,125,408,138,32.62,-117.06,True
5.6402,52,2784,455,957,448,38.55,-121.5,True
8.3792,15,5468,676,2221,675,37.21,-121.84,True
3.8846,39,2502,546,1849,518,33.9,-118.07,False
5.2206,6,6106,1134,3246,1062,34.28,-118.91,True
2.7083,25,1858,366,1311,331,34.01,-117.4,False
3.225,35,703,117,290,107,38.04,-121.19,False
3.7821,5,3821,705,2179,694,36.79,-119.89,False
2.5441,41,1408,311,793,264,34.37,-119.29,False
1.128,46,2646,645,1684,616,38.56,-121.5,False
1.2545,41,1576,417,1567,366,36.75,-119.76,False
1.9441,18,1297,337,610,312,38.51,-122.45,True
4.0039,30,1549,325,885,299,33.84,-118.0,True
7.1669,52,1314,170,629,214,34.06,-118.34,True
2.1507,21,3298,716,1862,687,35.26,-120.64,True
5.4224,37,2655,415,1056,401,34.15,-117.87,True
2.83,22,2731,632,1215,483,38.93,-119.96,False
6.8872,2,6718,858,2012,654,38.3,-122.08,True
5.0505,52,1573,334,725,338,37.75,-122.44,True
5.6091,21,2696,548,1142,473,33.89,-118.37,True
4.8056,36,2649,542,1111,557,37.98,-122.56,True
10.1275,27,2278,316,772,304,33.55,-117.88,True
2.0433,34,572,154,752,182,34.08,-118.05,False
2.0984,44,1856,493,1374,469,34.05,-118.35,False
2.2234,19,2012,732,3483,731,34.2,-118.39,True
2.5268,44,1550,407,1718,403,34.03,-118.21,False
2.7051,26,2056,413,933,367,38.37,-121.92,True
2.7644,24,2978,553,1370,480,40.55,-124.09,False
1.7929,14,1908,484,1195,467,39.16,-123.2,False
6.1563,13,1439,237,557,227,35.44,-118.93,True
3.9688,17,3150,588,1857,610,38.41,-122.75,False
5.2081,27,1713,282,761,295,38.66,-121.31,False
4.0294,23,2656,515,998,435,33.42,-117.62,True
7.2988,37,3355,492,921,366,33.57,-117.92,True
5.6605,17,1704,263,781,281,33.16,-117.31,True
4.375,51,1502,243,586,231,34.19,-118.3,True
2.9915,20,3968,931,2629,903,37.97,-122.03,False
5.2571,39,3599,776,1569,763,34.02,-118.46,True
2.4306,32,993,285,1044,248,34.2,-118.38,True
1.8214,21,3960,1490,3468,1335,34.06,-118.3,True
1.5029,20,1886,586,1134,525,32.75,-117.08,False
3.6,36,2854,688,2816,673,33.97,-118.05,False
4.4081,39,3670,775,1519,788,37.94,-122.54,True
4.9792,26,1127,199,543,199,37.13,-122.07,True
5.6511,15,5132,1059,2156,982,37.32,-122.03,True
3.0781,7,439,84,246,80,39.09,-121.0,False
1.3646,44,543,146,506,125,38.53,-121.47,False
3.3214,24,2746,514,731,295,33.36,-116.34,False
2.8611,17,1429,265,692,245,40.42,-122.25,False
3.3929,39,1105,180,408,166,39.48,-121.79,False
6.4559,16,2896,404,1165,379,34.15,-117.64,True
5.2897,35,2062,353,991,357,33.88,-117.9,True
5.8002,19,2922,417,1221,442,38.32,-122.32,True
5.2519,50,2589,569,945,544,37.76,-122.44,True
1.9853,47,2212,533,1903,554,33.99,-118.3,False
3.8438,14,1088,209,601,193,33.32,-117.03,True
2.8102,13,3883,763,1816,682,39.23,-121.15,False
1.6923,52,403,72,200,73,36.97,-122.03,True
5.5681,15,1679,271,928,264,34.17,-118.94,True
2.5664,52,1787,427,1107,410,34.16,-118.13,True
1.7266,21,1728,417,731,334,38.76,-120.59,False
4.0647,23,4052,955,1950,859,33.43,-117.62,True
1.8466,43,1561,354,862,332,37.59,-120.95,False
4.1652,4,3226,838,1666,800,33.68,-117.83,True
1.3942,38,674,178,701,189,38.68,-121.76,False
5.057,46,1425,283,782,273,33.98,-118.36,True
4.3021,15,1413,279,803,277,32.78,-115.57,False
5.1701,23,7518,1279,3827,1294,37.68,-122.05,True
3.5729,17,2737,654,910,492,33.4,-117.65,True
2.8929,16,3072,612,1283,604,34.51,-117.32,False
2.5986,11,4712,1098,5982,1105,36.69,-121.62,False
1.725,52,994,258,623,264,37.74,-121.43,False
2.0272,29,1315,311,1425,306,33.2,-117.37,False
7.674,15,1778,311,908,330,33.86,-118.38,True
4.8073,11,1554,260,793,233,38.28,-121.29,False
3.83,35,1499,289,1112,268,34.03,-117.94,False
5.0477,16,2111,485,1285,499,37.3,-121.93,True
4.2237,25,5024,881,1994,838,38.27,-122.45,True
1.2347,41,1807,493,1731,471,34.0,-118.29,False
4.5333,21,1354,289,639,273,37.25,-121.93,True
5.1788,16,6457,1336,4375,1231,37.7,-122.45,True
3.625,25,5016,963,2133,928,36.82,-119.78,False
4.1731,37,1335,249,485,240,34.19,-118.32,True
5.2497,4,3305,644,1693,597,33.66,-117.58,True
6.9903,14,2351,341,1128,363,36.83,-119.83,False
1.5781,16,2614,575,1163,524,34.4,-118.9,False
3.1875,26,1706,516,894,435,34.03,-118.43,True
5.6447,36,1976,361,1348,371,37.39,-122.01,True
1.8187,36,1011,253,763,226,32.7,-117.12,False
1.25,19,1719,391,1369,368,36.72,-119.79,False
7.3681,38,3626,528,1350,532,37.43,-122.2,True
1.7426,33,2242,517,1160,449,39.73,-121.82,False
2.8667,43,2230,583,1667,543,34.11,-118.25,True
4.5268,42,1342,291,551,266,37.89,-122.33,True
2.3496,26,6121,1185,4224,1105,38.47,-121.49,False
3.125,6,80,16,66,21,35.24,-119.01,False
4.4777,44,2819,514,1258,503,32.69,-117.18,True
3.5893,35,1623,304,868,272,33.88,-118.11,True
5.0769,16,3443,562,2130,564,34.03,-117.59,False
1.1917,32,1164,248,588,270,34.71,-118.14,False
3.2845,45,883,202,401,194,38.44,-122.7,False
2.9861,28,2315,538,1360,504,33.87,-117.9,True
2.6701,41,3471,753,1680,710,38.89,-121.08,False
3.9537,44,1913,441,1295,432,34.03,-118.38,True
3.5507,4,5027,797,1869,686,34.59,-117.24,True
5.6436,6,7916,1293,2741,1204,33.05,-117.05,True
8.3646,25,3412,455,1238,406,38.04,-122.59,True
8.5407,22,2711,352,1305,368,33.81,-118.07,True
4.4342,20,1678,307,840,316,34.96,-120.42,False
3.75,28,1998,414,1124,389,34.11,-117.77,True
5.8311,37,2801,497,1150,476,34.43,-119.69,True
8.1484,36,1831,296,871,269,34.03,-118.4,True
7.8453,21,2030,318,910,311,33.65,-117.96,True
