median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
6.1493,16,5175,799,2717,813,33.62,-117.66,True
1.8173,31,394,117,573,131,34.08,-118.22,False
5.2325,16,4428,745,1525,682,33.63,-117.7,True
2.0,10,3708,1016,2855,948,33.79,-118.29,False
3.7383,35,1994,419,1491,428,33.92,-118.09,False
3.5109,29,3372,720,1770,693,33.2,-117.23,False
3.358,9,745,175,297,160,38.57,-121.5,False
1.9647,23,3768,1261,3940,1098,33.78,-118.17,True
3.4514,11,640,134,268,90,38.89,-122.83,False
3.2472,35,2290,563,1374,530,33.79,-118.31,True
2.0446,9,1142,314,620,283,36.77,-119.85,False
2.0643,33,3372,741,2352,704,35.37,-118.94,False
4.4087,3,2456,582,793,456,37.7,-121.93,True
3.875,23,1881,380,64,37,37.12,-119.34,False
4.4205,23,1945,362,1483,383,34.09,-117.61,False
3.1392,52,2951,647,1448,591,37.78,-122.47,True
5.01,19,2602,439,1156,424,33.69,-117.93,True
2.5509,32,1855,527,2568,504,33.83,-117.91,False
3.1373,23,4604,1319,2391,1227,34.15,-118.37,True
8.1586,36,3359,493,1298,483,37.86,-122.16,True
2.8452,24,2585,480,1442,424,35.4,-119.42,False
2.4423,21,2202,484,1000,381,39.07,-122.91,False
13.947,29,9013,1117,2919,1061,34.11,-118.51,True
6.0704,16,2509,366,1043,339,38.38,-122.0,False
3.8839,35,2329,399,966,336,34.19,-118.58,True
2.2356,39,698,232,1046,228,34.02,-118.26,False
5.4165,38,2231,489,940,484,34.12,-118.16,True
2.4432,24,1635,507,2480,481,33.96,-118.16,True
1.2532,12,1984,614,1071,574,34.7,-118.14,False
2.8056,32,1461,422,1494,416,36.91,-121.75,False
4.8625,20,2976,766,1227,634,37.38,-122.06,True
3.9,52,3481,751,1444,718,37.82,-122.24,True
2.1518,44,1960,393,1286,381,36.73,-119.77,False
3.0556,18,2102,377,1059,384,40.4,-122.23,False
2.2031,22,2914,768,2962,762,37.35,-121.84,False
2.3,37,1184,290,1320,276,33.98,-118.15,False
3.5128,23,2097,385,911,405,36.74,-119.69,False
1.4115,52,583,157,730,174,34.03,-118.2,False
4.6,7,77,12,64,15,33.83,-117.17,True
2.286,38,1158,309,1051,322,34.11,-118.19,False
4.2381,22,3536,615,1650,612,34.27,-119.23,True
4.7755,36,5456,926,2761,916,37.66,-122.45,True
2.05,11,1607,478,1384,450,32.75,-117.11,False
4.2917,8,1003,167,388,140,33.62,-116.96,True
2.6875,31,843,140,453,149,36.72,-119.67,False
4.0385,12,2228,479,1122,488,33.67,-117.99,True
3.4492,33,2347,512,1259,481,37.69,-122.48,True
2.575,45,1314,277,649,232,39.17,-122.9,False
3.4856,28,2292,531,2197,509,33.86,-117.87,False
3.7301,52,2157,418,929,419,37.68,-121.76,True
2.5288,39,3132,738,1200,690,32.74,-117.18,True
5.1785,17,2830,502,1370,459,33.84,-117.85,True
4.2099,24,6513,1290,2636,1271,33.96,-118.33,True
1.6521,36,3446,950,2460,847,38.52,-121.44,False
4.1797,43,1694,283,674,267,34.15,-118.03,True
2.5804,43,2131,399,910,389,40.62,-124.13,False
1.742,24,1268,269,636,183,36.49,-118.96,False
2.207,21,2087,382,888,361,39.95,-122.23,False
