age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,client was not previously contacted,0,unknown,True
55,technician,married,tertiary,no,1320,no,no,cellular,28,apr,387,2,client was not previously contacted,0,unknown,True
40,services,married,primary,no,1082,yes,no,unknown,30,may,854,2,client was not previously contacted,0,unknown,True
48,management,married,tertiary,no,0,no,yes,cellular,19,feb,204,4,182,1,success,True
31,management,single,tertiary,no,1858,no,no,cellular,12,aug,453,3,client was not previously contacted,0,unknown,True
35,management,single,tertiary,no,538,no,no,cellular,22,dec,410,3,165,2,other,True
76,retired,married,secondary,no,4112,no,no,telephone,23,oct,282,2,client was not previously contacted,0,unknown,True
33,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,client was not previously contacted,0,unknown,True
87,retired,married,primary,no,2190,no,no,telephone,12,jan,512,2,client was not previously contacted,0,unknown,True
60,retired,married,secondary,no,404,no,no,cellular,5,mar,308,2,196,2,failure,True
48,technician,married,secondary,yes,0,no,no,unknown,30,may,682,1,client was not previously contacted,0,unknown,True
38,admin.,married,secondary,no,0,yes,yes,cellular,17,apr,547,2,client was not previously contacted,0,unknown,True
49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,1226,1,client was not previously contacted,0,unknown,True
38,technician,married,secondary,no,318,no,no,cellular,4,feb,383,1,181,5,failure,True
30,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,677,3,client was not previously contacted,0,unknown,True
32,technician,single,secondary,no,40,no,no,cellular,8,aug,419,2,client was not previously contacted,0,unknown,True
28,management,single,tertiary,no,1808,no,no,cellular,30,apr,309,1,client was not previously contacted,0,unknown,True
36,blue-collar,married,secondary,no,4438,yes,no,unknown,20,may,446,1,client was not previously contacted,0,unknown,True
39,technician,married,tertiary,no,1293,no,no,cellular,3,jun,140,2,client was not previously contacted,0,unknown,True
29,admin.,divorced,secondary,no,-254,yes,no,cellular,14,may,406,2,client was not previously contacted,0,unknown,True
42,unemployed,married,tertiary,no,576,no,no,cellular,27,feb,156,1,client was not previously contacted,0,unknown,True
44,blue-collar,single,secondary,no,0,no,no,cellular,20,apr,133,1,client was not previously contacted,0,unknown,True
33,self-employed,married,secondary,no,409,no,no,cellular,8,sep,165,1,97,4,success,True
38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,817,2,client was not previously contacted,0,unknown,True
64,retired,married,primary,no,43,no,no,cellular,10,dec,232,1,client was not previously contacted,0,unknown,True
56,technician,married,secondary,no,6619,yes,no,telephone,4,nov,465,1,client was not previously contacted,0,unknown,True
38,technician,married,secondary,no,4539,no,no,cellular,16,sep,387,1,client was not previously contacted,0,unknown,True
53,blue-collar,married,secondary,no,25,no,no,cellular,22,aug,528,2,client was not previously contacted,0,unknown,True
50,admin.,married,secondary,no,4117,no,no,cellular,21,nov,530,1,client was not previously contacted,0,unknown,True
31,student,single,secondary,no,3511,no,no,cellular,2,jul,667,1,client was not previously contacted,0,unknown,True
53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,client was not previously contacted,0,unknown,True
31,unemployed,divorced,tertiary,no,256,yes,no,cellular,16,jul,873,2,client was not previously contacted,0,unknown,True
59,admin.,married,secondary,no,0,yes,no,cellular,10,jul,982,1,client was not previously contacted,0,unknown,True
34,housemaid,married,primary,no,2929,no,no,cellular,14,aug,518,2,client was not previously contacted,0,unknown,True
48,management,married,secondary,no,268,yes,no,cellular,28,jul,458,7,client was not previously contacted,0,unknown,True
44,technician,married,tertiary,no,1933,no,no,cellular,5,jun,462,1,client was not previously contacted,0,unknown,True
28,admin.,single,secondary,no,1277,no,no,cellular,26,mar,475,1,client was not previously contacted,0,unknown,True
32,management,single,tertiary,no,623,no,no,cellular,6,jul,335,3,194,2,failure,True
28,technician,single,secondary,no,909,no,yes,cellular,7,jul,532,1,client was not previously contacted,0,unknown,True
73,retired,divorced,primary,no,5028,no,no,cellular,4,dec,696,10,client was not previously contacted,0,unknown,True
46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,310,1,55,6,other,True
26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35,2,failure,True
31,technician,single,tertiary,no,454,no,no,cellular,30,apr,266,1,client was not previously contacted,0,unknown,True
31,self-employed,single,tertiary,no,17924,yes,no,cellular,14,may,745,1,174,3,failure,True
26,management,single,tertiary,no,1004,yes,no,unknown,30,may,228,2,client was not previously contacted,0,unknown,True
49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,client was not previously contacted,0,unknown,True
50,services,married,secondary,no,2376,yes,no,cellular,24,sep,395,1,client was not previously contacted,0,unknown,True
47,management,married,tertiary,no,3663,no,no,cellular,30,mar,364,3,client was not previously contacted,0,unknown,True
47,housemaid,married,secondary,no,3940,yes,no,cellular,5,aug,226,3,97,2,failure,True
54,management,married,tertiary,no,1014,no,yes,cellular,30,apr,240,1,162,2,failure,True
31,management,single,tertiary,no,11821,no,no,cellular,18,aug,384,11,client was not previously contacted,0,unknown,True
67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,411,2,client was not previously contacted,0,unknown,True
56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,819,3,client was not previously contacted,0,unknown,True
42,management,married,tertiary,no,1435,yes,no,cellular,7,may,1148,1,client was not previously contacted,0,unknown,True
49,services,married,primary,no,1830,yes,no,cellular,15,feb,136,1,client was not previously contacted,0,unknown,True
31,unemployed,married,secondary,no,6,no,no,cellular,4,jun,121,4,client was not previously contacted,0,unknown,True
55,blue-collar,married,unknown,no,890,no,no,cellular,22,aug,1329,2,client was not previously contacted,0,unknown,True
34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,client was not previously contacted,0,unknown,True
54,technician,married,secondary,no,3994,no,yes,cellular,16,apr,299,2,client was not previously contacted,0,unknown,True
30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,862,11,client was not previously contacted,0,unknown,True
63,management,married,tertiary,no,2785,no,no,cellular,2,aug,341,2,392,3,success,True
53,blue-collar,married,secondary,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure,True
37,blue-collar,married,secondary,no,4321,no,no,cellular,5,jun,657,1,client was not previously contacted,0,unknown,True
31,technician,married,tertiary,no,3338,yes,no,cellular,21,dec,264,2,client was not previously contacted,0,unknown,True
41,admin.,married,secondary,no,2498,no,no,cellular,12,aug,411,1,client was not previously contacted,0,unknown,True
51,services,divorced,secondary,no,65,no,yes,cellular,15,jul,881,1,client was not previously contacted,0,unknown,True
22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,client was not previously contacted,0,unknown,True
32,services,married,secondary,no,264,yes,yes,cellular,19,nov,1502,1,client was not previously contacted,0,unknown,True
26,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106,2,success,True
54,technician,divorced,secondary,no,859,no,yes,cellular,21,jul,710,1,client was not previously contacted,0,unknown,True
38,housemaid,single,primary,no,199,yes,no,cellular,12,may,1203,1,306,1,failure,True
30,admin.,single,tertiary,no,305,no,no,cellular,4,feb,227,2,client was not previously contacted,0,unknown,True
29,admin.,single,secondary,no,265,yes,no,cellular,25,nov,414,1,184,1,failure,True
40,services,single,secondary,no,1547,yes,no,cellular,20,nov,405,1,client was not previously contacted,0,unknown,True
34,blue-collar,married,secondary,no,182,no,no,cellular,6,aug,938,2,client was not previously contacted,0,unknown,True
38,technician,married,tertiary,no,202,no,no,cellular,5,aug,1311,2,client was not previously contacted,0,unknown,True
51,blue-collar,married,primary,no,541,no,no,cellular,11,aug,663,3,client was not previously contacted,0,unknown,True
39,blue-collar,married,primary,no,118,no,no,cellular,3,feb,906,1,client was not previously contacted,0,unknown,True
30,management,married,tertiary,no,102,yes,no,cellular,5,apr,470,7,426,3,other,True
43,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,2,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,3,client was not previously contacted,0,unknown,True
49,services,married,secondary,no,-8,yes,no,unknown,8,may,1119,1,client was not previously contacted,0,unknown,True
60,retired,married,secondary,no,1690,no,no,unknown,20,jun,1467,4,client was not previously contacted,0,unknown,True
26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success,True
24,technician,single,secondary,no,726,no,no,cellular,8,sep,445,2,client was not previously contacted,0,unknown,True
35,blue-collar,single,unknown,no,484,no,no,cellular,8,jul,344,1,87,3,failure,True
36,management,married,tertiary,no,1352,no,no,unknown,19,jun,2028,1,client was not previously contacted,0,unknown,True
44,technician,divorced,secondary,no,275,no,no,cellular,17,nov,1077,1,client was not previously contacted,0,unknown,True
26,technician,single,tertiary,no,1066,no,no,cellular,15,apr,200,1,client was not previously contacted,0,unknown,True
66,housemaid,married,primary,no,40,no,no,telephone,14,oct,290,2,client was not previously contacted,0,unknown,True
53,retired,divorced,tertiary,no,-309,yes,no,cellular,21,aug,343,2,428,2,success,True
56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure,True
60,management,single,tertiary,no,560,no,no,cellular,15,may,730,5,client was not previously contacted,0,unknown,True
53,technician,married,secondary,no,10185,no,no,cellular,23,mar,115,1,client was not previously contacted,0,unknown,True
57,services,single,secondary,no,0,no,no,cellular,6,aug,355,1,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,2161,no,no,cellular,9,sep,569,3,client was not previously contacted,0,unknown,True
43,blue-collar,married,secondary,no,413,yes,no,cellular,12,aug,235,2,182,4,success,True
41,management,married,primary,no,5310,yes,no,cellular,17,nov,984,1,client was not previously contacted,0,unknown,True
32,services,married,secondary,no,1273,yes,no,cellular,16,apr,1365,2,328,1,failure,True
36,technician,single,secondary,no,4136,yes,no,unknown,30,may,812,3,client was not previously contacted,0,unknown,True
36,management,single,tertiary,no,5958,yes,no,cellular,22,sep,155,1,184,1,success,True
54,technician,married,secondary,no,10185,no,no,cellular,12,feb,251,1,186,3,success,True
54,retired,married,secondary,no,3538,no,no,cellular,27,may,820,1,client was not previously contacted,0,unknown,True
39,blue-collar,single,primary,no,581,yes,no,cellular,27,feb,233,1,270,1,other,True
52,technician,married,secondary,no,195,yes,no,cellular,18,feb,220,1,63,5,failure,True
48,management,married,tertiary,no,5320,yes,no,unknown,20,jun,792,1,client was not previously contacted,0,unknown,True
32,technician,single,tertiary,no,1246,yes,no,cellular,4,feb,192,2,client was not previously contacted,0,unknown,True
30,services,married,secondary,no,5,no,yes,cellular,10,jul,829,5,client was not previously contacted,0,unknown,True
39,technician,married,tertiary,no,94,yes,yes,unknown,16,may,813,1,client was not previously contacted,0,unknown,True
49,unknown,married,primary,no,341,yes,yes,unknown,15,may,520,2,client was not previously contacted,0,unknown,True
26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,True
34,technician,married,tertiary,no,197,no,no,cellular,20,aug,78,3,client was not previously contacted,0,unknown,True
39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,8,client was not previously contacted,0,unknown,True
33,management,single,tertiary,no,2364,no,no,cellular,17,may,508,1,client was not previously contacted,0,unknown,True
28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,1,371,1,other,True
34,management,single,tertiary,no,13014,no,no,cellular,13,aug,738,1,client was not previously contacted,0,unknown,True
34,admin.,divorced,secondary,no,661,yes,no,cellular,5,aug,245,2,183,10,failure,True
32,blue-collar,single,secondary,no,400,no,no,cellular,4,may,268,3,client was not previously contacted,0,unknown,True
59,technician,divorced,secondary,no,2396,no,no,cellular,20,nov,488,1,client was not previously contacted,0,unknown,True
30,services,married,tertiary,no,81,no,no,cellular,22,apr,145,1,client was not previously contacted,0,unknown,True
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,jun,154,2,91,12,success,True
34,blue-collar,married,secondary,no,751,yes,yes,cellular,17,nov,1303,1,client was not previously contacted,0,unknown,True
34,management,single,tertiary,no,575,no,no,cellular,9,mar,116,1,client was not previously contacted,0,unknown,True
48,management,single,tertiary,no,159,no,no,telephone,7,jul,229,1,251,6,success,True
33,technician,married,tertiary,no,1699,no,no,cellular,28,jan,202,1,83,3,success,True
37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,client was not previously contacted,0,unknown,True
60,management,married,tertiary,no,2222,yes,no,cellular,11,jul,1120,2,client was not previously contacted,0,unknown,True
36,self-employed,single,tertiary,no,-103,yes,yes,telephone,17,oct,3253,1,client was not previously contacted,0,unknown,True
46,housemaid,married,secondary,no,271,yes,no,cellular,30,jul,1013,29,client was not previously contacted,0,unknown,True
27,technician,single,tertiary,no,-67,yes,no,cellular,6,apr,604,3,236,2,failure,True
52,technician,divorced,secondary,no,152,no,no,cellular,13,aug,404,6,client was not previously contacted,0,unknown,True
23,services,single,secondary,no,279,yes,no,cellular,18,may,843,1,370,1,failure,True
61,self-employed,divorced,tertiary,no,52587,no,no,cellular,15,feb,394,3,189,1,success,True
60,unemployed,married,secondary,no,1047,no,no,cellular,27,may,173,3,279,4,success,True
62,housemaid,married,unknown,no,2021,no,no,telephone,26,feb,361,1,client was not previously contacted,0,unknown,True
56,admin.,single,secondary,no,4118,no,no,telephone,27,may,165,1,client was not previously contacted,0,unknown,True
57,admin.,married,secondary,no,6005,yes,no,cellular,8,may,704,1,323,6,failure,True
36,blue-collar,married,secondary,no,218,yes,no,cellular,4,may,619,6,client was not previously contacted,0,unknown,True
44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,client was not previously contacted,0,unknown,True
38,technician,single,secondary,no,1130,no,no,cellular,4,jun,96,2,98,1,success,True
22,student,single,secondary,no,1522,no,no,cellular,30,oct,368,2,client was not previously contacted,0,unknown,True
51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,458,6,client was not previously contacted,0,unknown,True
58,admin.,married,secondary,no,2160,yes,yes,cellular,5,may,1090,1,client was not previously contacted,0,unknown,True
47,services,married,secondary,no,367,yes,no,cellular,12,may,309,1,306,4,success,True
26,admin.,single,secondary,no,274,no,no,cellular,1,apr,351,3,client was not previously contacted,0,unknown,True
35,admin.,married,secondary,no,1286,yes,no,cellular,5,may,862,3,337,1,other,True
60,management,married,tertiary,no,315,no,no,cellular,1,sep,840,1,183,3,success,True
60,admin.,married,secondary,no,3735,no,no,cellular,22,mar,248,1,90,10,success,True
37,management,married,tertiary,no,238,no,no,cellular,3,feb,185,1,92,1,success,True
52,technician,married,secondary,no,234,no,no,cellular,17,nov,255,1,client was not previously contacted,0,unknown,True
28,blue-collar,married,secondary,no,61,yes,no,cellular,4,may,226,2,319,1,success,True
56,retired,married,secondary,no,393,no,yes,cellular,26,jul,183,1,221,2,failure,True
32,services,single,secondary,no,486,no,no,cellular,29,jan,1181,1,client was not previously contacted,0,unknown,True
28,student,single,tertiary,no,0,no,no,cellular,28,sep,294,2,105,7,other,True
42,management,single,tertiary,no,11008,no,no,cellular,28,jul,822,6,405,1,success,True
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,client was not previously contacted,0,unknown,True
28,blue-collar,single,secondary,no,-46,yes,no,cellular,2,mar,525,1,89,11,failure,True
42,management,married,unknown,no,1519,no,no,cellular,19,oct,230,1,92,1,success,True
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,client was not previously contacted,0,unknown,True
34,technician,married,secondary,no,1035,no,no,cellular,25,aug,1374,10,client was not previously contacted,0,unknown,True
40,management,single,tertiary,no,0,yes,no,cellular,23,feb,228,2,182,6,failure,True
40,admin.,single,secondary,no,50,no,no,cellular,15,may,837,1,client was not previously contacted,0,unknown,True
43,blue-collar,married,secondary,no,184,no,yes,cellular,16,jul,1019,11,client was not previously contacted,0,unknown,True
35,blue-collar,married,secondary,no,1055,no,no,unknown,18,nov,150,2,client was not previously contacted,0,unknown,True
68,retired,married,tertiary,no,2812,no,no,cellular,4,aug,651,1,1,7,success,True
33,admin.,married,secondary,no,920,no,no,cellular,16,nov,130,1,95,2,failure,True
32,admin.,married,secondary,no,752,yes,no,cellular,6,may,519,2,166,5,failure,True
65,admin.,married,secondary,no,952,no,no,cellular,6,sep,255,1,96,1,success,True
33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,2,client was not previously contacted,0,unknown,True
40,technician,divorced,secondary,no,0,no,no,cellular,7,aug,674,2,client was not previously contacted,0,unknown,True
29,unemployed,single,primary,no,1374,no,no,cellular,17,nov,309,3,208,4,success,True
38,blue-collar,married,primary,no,190,yes,no,telephone,19,nov,623,1,175,1,other,True
58,retired,divorced,tertiary,no,3237,no,no,telephone,31,oct,615,1,client was not previously contacted,0,unknown,True
38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,3,client was not previously contacted,0,unknown,True
41,services,married,unknown,yes,-1,no,yes,cellular,30,jul,1171,4,client was not previously contacted,0,unknown,True
44,blue-collar,single,secondary,no,712,yes,yes,cellular,6,apr,740,3,client was not previously contacted,0,unknown,True
39,management,married,tertiary,no,2939,no,no,cellular,6,oct,608,1,99,3,failure,True
31,management,single,tertiary,no,9421,no,no,cellular,25,nov,372,1,client was not previously contacted,0,unknown,True
39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,client was not previously contacted,0,unknown,True
31,admin.,single,secondary,no,4198,no,no,cellular,25,nov,234,1,client was not previously contacted,0,unknown,True
33,self-employed,single,tertiary,no,658,yes,no,cellular,21,oct,307,1,208,1,success,True
33,technician,married,secondary,no,1968,yes,no,cellular,20,apr,1817,3,client was not previously contacted,0,unknown,True
43,services,married,tertiary,no,4216,no,no,cellular,24,dec,150,2,195,2,success,True
32,services,single,secondary,no,5806,yes,no,cellular,20,nov,1503,2,client was not previously contacted,0,unknown,True
31,technician,married,tertiary,no,1570,yes,no,cellular,8,mar,277,4,286,1,failure,True
58,admin.,married,secondary,no,826,no,no,unknown,12,jun,885,1,client was not previously contacted,0,unknown,True
27,student,single,tertiary,no,311,no,no,cellular,28,jul,462,1,148,4,success,True
54,retired,married,secondary,no,1371,no,no,telephone,25,jul,1492,2,client was not previously contacted,0,unknown,True
32,technician,married,secondary,no,660,no,no,cellular,25,oct,226,2,490,1,failure,True
27,unknown,single,secondary,no,1187,no,no,telephone,26,feb,232,1,101,1,failure,True
45,admin.,divorced,tertiary,no,1506,no,no,cellular,28,jul,365,4,client was not previously contacted,0,unknown,True
27,blue-collar,married,unknown,no,409,yes,no,cellular,18,may,525,1,client was not previously contacted,0,unknown,True
33,student,married,secondary,no,1536,no,no,cellular,9,nov,262,1,94,2,success,True
34,admin.,married,secondary,no,869,no,no,unknown,6,may,1677,1,client was not previously contacted,0,unknown,True
57,technician,married,primary,no,3376,yes,no,telephone,2,jun,421,2,client was not previously contacted,0,unknown,True
39,technician,married,secondary,no,1587,yes,no,cellular,2,jun,171,3,client was not previously contacted,0,unknown,True
33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,client was not previously contacted,0,unknown,True
46,management,married,tertiary,no,273,yes,no,cellular,18,mar,910,2,184,4,success,True
59,technician,married,secondary,no,259,no,no,cellular,18,mar,224,1,client was not previously contacted,0,unknown,True
63,retired,divorced,tertiary,no,0,no,no,cellular,13,may,263,1,181,2,success,True
77,management,married,unknown,no,1780,yes,no,cellular,23,apr,361,2,182,5,success,True
39,management,married,secondary,no,11835,yes,no,cellular,11,aug,744,2,client was not previously contacted,0,unknown,True
56,management,married,primary,no,870,no,no,cellular,14,may,220,1,179,1,success,True
78,retired,divorced,secondary,no,3219,no,no,cellular,24,feb,151,1,client was not previously contacted,0,unknown,True
46,technician,married,secondary,no,3434,no,yes,cellular,27,feb,115,1,client was not previously contacted,0,unknown,True
50,self-employed,divorced,tertiary,no,13,yes,no,cellular,20,apr,76,1,client was not previously contacted,0,unknown,True
46,blue-collar,married,secondary,no,640,yes,no,cellular,12,mar,215,1,182,4,success,True
36,admin.,married,secondary,no,1207,yes,no,cellular,19,nov,1792,2,client was not previously contacted,0,unknown,True
36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,jul,830,1,client was not previously contacted,0,unknown,True
32,management,divorced,tertiary,no,874,no,no,cellular,12,aug,1282,6,client was not previously contacted,0,unknown,True
26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,803,2,client was not previously contacted,0,unknown,True
60,technician,single,primary,no,11262,no,no,cellular,26,aug,323,1,client was not previously contacted,0,unknown,True
49,blue-collar,married,secondary,no,1730,yes,no,cellular,4,aug,605,2,92,4,success,True
35,unemployed,single,tertiary,no,415,no,no,cellular,4,feb,649,1,176,1,failure,True
62,self-employed,divorced,secondary,no,0,yes,no,cellular,20,aug,158,1,client was not previously contacted,0,unknown,True
31,unemployed,divorced,primary,no,0,yes,no,unknown,30,may,745,12,client was not previously contacted,0,unknown,True
30,management,married,tertiary,no,10884,no,no,cellular,4,may,333,2,client was not previously contacted,0,unknown,True
37,entrepreneur,married,tertiary,no,189,no,no,cellular,2,jun,253,2,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,1167,yes,yes,cellular,24,sep,249,1,91,14,success,True
62,blue-collar,married,secondary,no,180,no,no,cellular,14,jan,183,1,90,4,other,True
46,management,married,primary,no,3229,yes,no,cellular,20,apr,1550,1,client was not previously contacted,0,unknown,True
37,management,married,secondary,no,565,no,no,cellular,29,apr,449,1,398,1,success,True
52,unemployed,married,secondary,no,1416,no,no,cellular,10,mar,436,2,182,1,success,True
46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,1244,1,client was not previously contacted,0,unknown,True
24,student,single,secondary,no,23878,no,no,cellular,18,feb,185,1,client was not previously contacted,0,unknown,True
45,management,married,tertiary,no,2671,no,no,cellular,14,aug,94,4,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,43,no,no,cellular,11,aug,917,4,client was not previously contacted,0,unknown,True
37,technician,single,tertiary,no,197,no,no,cellular,16,nov,175,1,200,1,success,True
38,management,married,tertiary,no,630,no,no,cellular,2,sep,362,1,388,3,other,True
33,admin.,single,tertiary,no,7608,no,no,cellular,30,mar,238,4,client was not previously contacted,0,unknown,True
39,admin.,married,secondary,no,1757,no,no,telephone,28,oct,125,1,client was not previously contacted,0,unknown,True
50,unknown,married,unknown,no,558,no,no,cellular,9,jul,464,1,683,6,failure,True
42,blue-collar,married,primary,no,1673,yes,no,cellular,17,apr,636,3,client was not previously contacted,0,unknown,True
36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,True
31,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,client was not previously contacted,0,unknown,True
46,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,260,1,94,8,success,True
