age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
58,management,married,secondary,no,2155,no,yes,cellular,10,feb,135,2,92,5,success,True
31,management,single,secondary,no,1088,yes,no,cellular,8,apr,575,2,client was not previously contacted,0,unknown,True
57,management,married,tertiary,no,10583,no,no,cellular,28,sep,341,3,98,3,success,True
64,retired,married,tertiary,no,846,no,no,cellular,11,feb,671,1,181,3,failure,True
42,blue-collar,divorced,primary,no,301,yes,no,cellular,17,jul,1175,2,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,4124,yes,no,cellular,23,jul,350,2,445,7,other,True
32,technician,single,secondary,no,483,no,no,cellular,8,aug,580,3,client was not previously contacted,0,unknown,True
64,housemaid,married,primary,no,768,no,no,cellular,14,jan,371,1,client was not previously contacted,0,unknown,True
41,blue-collar,divorced,secondary,no,5291,yes,no,unknown,14,may,1423,3,client was not previously contacted,0,unknown,True
76,retired,divorced,primary,no,2693,no,no,cellular,21,oct,107,2,client was not previously contacted,0,unknown,True
33,entrepreneur,single,tertiary,no,300,yes,yes,cellular,30,jan,922,5,client was not previously contacted,0,unknown,True
25,blue-collar,married,secondary,no,0,no,yes,cellular,15,jul,1424,4,client was not previously contacted,0,unknown,True
26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,True
57,management,married,tertiary,no,375,no,no,cellular,21,oct,135,1,client was not previously contacted,0,unknown,True
28,blue-collar,married,secondary,no,61,yes,no,cellular,21,aug,744,1,109,3,success,True
32,technician,single,tertiary,no,1855,no,no,cellular,15,sep,126,2,134,1,other,True
48,blue-collar,married,secondary,no,1730,yes,no,cellular,4,may,361,1,89,3,success,True
22,student,single,secondary,no,107,no,no,cellular,14,apr,125,1,client was not previously contacted,0,unknown,True
27,student,single,secondary,no,538,no,no,cellular,18,dec,170,4,197,2,success,True
37,management,divorced,tertiary,no,122,yes,no,unknown,19,may,1622,2,client was not previously contacted,0,unknown,True
75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,True
49,entrepreneur,married,secondary,no,687,yes,no,cellular,17,apr,772,1,client was not previously contacted,0,unknown,True
33,technician,married,secondary,no,180,no,no,cellular,4,aug,561,1,435,3,failure,True
39,management,married,tertiary,no,1423,yes,no,telephone,21,jul,733,3,client was not previously contacted,0,unknown,True
39,blue-collar,single,secondary,no,0,no,no,cellular,22,jul,864,4,client was not previously contacted,0,unknown,True
39,services,married,secondary,no,53,no,no,unknown,5,mar,257,1,394,1,failure,True
28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409,2,client was not previously contacted,0,unknown,True
49,entrepreneur,single,secondary,no,5802,no,no,cellular,30,apr,618,2,client was not previously contacted,0,unknown,True
42,services,single,tertiary,no,94,yes,no,cellular,11,aug,176,2,90,4,failure,True
32,unemployed,single,secondary,no,1026,yes,no,cellular,13,may,289,1,client was not previously contacted,0,unknown,True
24,student,single,tertiary,no,235,no,no,cellular,9,nov,118,1,client was not previously contacted,0,unknown,True
31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,client was not previously contacted,0,unknown,True
29,technician,single,tertiary,no,673,yes,no,cellular,9,feb,835,3,client was not previously contacted,0,unknown,True
45,unemployed,married,secondary,no,891,yes,no,unknown,7,jan,118,1,client was not previously contacted,0,unknown,True
37,admin.,married,secondary,no,96,no,no,cellular,7,aug,155,1,99,2,success,True
22,student,single,unknown,no,1232,no,no,cellular,30,jul,283,1,430,2,other,True
58,admin.,divorced,secondary,no,1947,no,no,telephone,26,oct,228,1,client was not previously contacted,0,unknown,True
59,technician,married,secondary,no,1,no,no,cellular,14,oct,585,1,182,5,success,True
50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,True
58,retired,married,unknown,no,9004,no,no,cellular,21,jul,891,4,client was not previously contacted,0,unknown,True
34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,True
56,technician,married,secondary,no,23,no,no,cellular,20,nov,857,3,client was not previously contacted,0,unknown,True
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,client was not previously contacted,0,unknown,True
28,management,single,tertiary,no,5474,no,no,cellular,28,jul,486,5,client was not previously contacted,0,unknown,True
33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,249,2,335,2,failure,True
46,management,married,tertiary,no,273,yes,no,cellular,18,mar,910,2,184,4,success,True
58,unknown,married,unknown,no,1547,no,no,telephone,5,aug,1186,4,client was not previously contacted,0,unknown,True
32,technician,single,tertiary,no,4071,no,no,cellular,30,jun,319,2,client was not previously contacted,0,unknown,True
31,management,single,tertiary,no,825,yes,no,unknown,21,may,506,2,client was not previously contacted,0,unknown,True
23,housemaid,married,tertiary,no,66,yes,no,cellular,7,may,1391,2,client was not previously contacted,0,unknown,True
78,retired,divorced,secondary,no,3417,no,no,cellular,12,may,309,1,181,1,success,True
75,retired,divorced,tertiary,no,3810,yes,no,cellular,16,nov,262,1,183,1,failure,True
39,technician,single,secondary,no,1355,yes,no,cellular,14,may,1180,1,client was not previously contacted,0,unknown,True
56,retired,divorced,primary,no,694,no,no,cellular,29,jan,144,1,102,1,other,True
37,management,married,tertiary,no,4436,no,no,cellular,13,aug,846,5,client was not previously contacted,0,unknown,True
45,unemployed,divorced,primary,yes,11,no,no,cellular,13,aug,489,5,client was not previously contacted,0,unknown,True
28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,705,1,client was not previously contacted,0,unknown,True
48,management,single,tertiary,no,830,no,no,cellular,25,aug,961,4,client was not previously contacted,0,unknown,True
35,management,single,tertiary,no,471,no,no,cellular,5,jun,276,2,client was not previously contacted,0,unknown,True
43,unemployed,divorced,secondary,no,1854,no,no,cellular,30,apr,323,1,client was not previously contacted,0,unknown,True
50,unemployed,married,secondary,no,3357,no,no,cellular,9,jun,239,4,client was not previously contacted,0,unknown,True
28,student,single,tertiary,no,22,yes,no,cellular,15,may,536,2,client was not previously contacted,0,unknown,True
64,retired,married,secondary,no,4787,no,no,cellular,28,oct,501,1,client was not previously contacted,0,unknown,True
41,self-employed,married,tertiary,no,0,yes,no,telephone,29,apr,395,3,426,1,other,True
61,retired,divorced,primary,no,3624,no,no,cellular,25,nov,342,1,client was not previously contacted,0,unknown,True
21,student,single,secondary,no,2488,no,no,cellular,30,jun,258,6,169,3,success,True
41,management,married,tertiary,no,27696,no,no,cellular,12,aug,147,2,104,1,failure,True
29,admin.,single,secondary,no,1277,no,no,cellular,20,jul,165,2,481,1,success,True
38,management,married,tertiary,no,1722,yes,no,cellular,10,jul,500,1,client was not previously contacted,0,unknown,True
52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,267,1,474,1,failure,True
51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,13,oct,79,2,client was not previously contacted,0,unknown,True
34,technician,single,secondary,no,16,no,no,cellular,13,aug,990,1,client was not previously contacted,0,unknown,True
59,management,married,secondary,no,4412,no,no,cellular,2,nov,162,2,client was not previously contacted,0,unknown,True
60,admin.,married,secondary,no,106,no,no,cellular,24,feb,137,1,187,4,success,True
31,management,single,tertiary,no,9421,no,no,cellular,25,nov,372,1,client was not previously contacted,0,unknown,True
31,technician,married,tertiary,no,3382,no,no,cellular,30,apr,739,1,client was not previously contacted,0,unknown,True
54,retired,single,secondary,no,129,no,yes,cellular,28,jul,867,2,client was not previously contacted,0,unknown,True
31,admin.,single,secondary,no,410,no,no,cellular,25,oct,182,1,185,1,success,True
52,technician,married,secondary,no,137,no,no,cellular,6,jul,227,2,client was not previously contacted,0,unknown,True
42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,280,2,126,11,failure,True
29,management,single,tertiary,no,3846,no,no,cellular,3,jun,313,2,client was not previously contacted,0,unknown,True
37,services,divorced,secondary,no,49,yes,no,unknown,16,may,619,2,client was not previously contacted,0,unknown,True
58,technician,married,primary,no,4198,no,no,cellular,15,oct,441,5,246,5,failure,True
61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,client was not previously contacted,0,unknown,True
36,management,married,tertiary,no,535,no,no,cellular,20,apr,150,2,client was not previously contacted,0,unknown,True
24,admin.,single,secondary,no,166,no,no,cellular,10,sep,256,2,client was not previously contacted,0,unknown,True
32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,True
32,admin.,married,secondary,no,366,no,no,cellular,14,jan,366,2,client was not previously contacted,0,unknown,True
50,blue-collar,married,primary,no,5872,yes,no,cellular,5,may,762,3,client was not previously contacted,0,unknown,True
27,blue-collar,single,primary,no,265,yes,no,cellular,13,may,1119,2,client was not previously contacted,0,unknown,True
76,retired,married,secondary,no,4112,no,no,telephone,23,oct,282,2,client was not previously contacted,0,unknown,True
55,blue-collar,married,unknown,no,890,no,no,cellular,22,aug,1329,2,client was not previously contacted,0,unknown,True
31,management,married,tertiary,no,1224,yes,yes,cellular,24,jul,1441,2,client was not previously contacted,0,unknown,True
40,technician,divorced,tertiary,no,568,yes,no,unknown,24,oct,112,1,client was not previously contacted,0,unknown,True
37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,381,2,client was not previously contacted,0,unknown,True
59,blue-collar,married,unknown,no,337,no,no,unknown,18,jun,100,4,client was not previously contacted,0,unknown,False
53,self-employed,married,secondary,no,-488,yes,no,cellular,6,may,207,1,342,1,failure,False
32,technician,married,secondary,no,268,yes,yes,cellular,22,jul,102,5,client was not previously contacted,0,unknown,False
30,management,single,tertiary,yes,35,no,no,cellular,30,jul,185,4,client was not previously contacted,0,unknown,False
44,management,married,tertiary,no,278,no,no,cellular,28,aug,95,4,client was not previously contacted,0,unknown,False
40,management,married,tertiary,no,24450,no,no,cellular,25,aug,73,2,client was not previously contacted,0,unknown,False
44,housemaid,married,primary,no,26,yes,no,cellular,23,jul,952,2,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,999,yes,no,cellular,20,nov,215,6,188,2,failure,False
39,blue-collar,married,secondary,no,474,yes,yes,unknown,26,may,219,4,client was not previously contacted,0,unknown,False
30,technician,single,secondary,no,18,no,no,unknown,19,may,798,1,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,2717,yes,yes,cellular,20,apr,181,2,270,2,failure,False
34,blue-collar,married,secondary,no,7216,yes,no,unknown,26,may,143,2,client was not previously contacted,0,unknown,False
47,services,married,secondary,no,665,yes,no,cellular,20,aug,251,3,client was not previously contacted,0,unknown,False
49,blue-collar,single,primary,no,48,no,no,cellular,9,feb,433,3,client was not previously contacted,0,unknown,False
48,blue-collar,married,primary,no,574,no,no,cellular,5,aug,348,1,client was not previously contacted,0,unknown,False
51,technician,divorced,secondary,yes,-113,no,yes,cellular,22,jul,314,4,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,1536,no,no,cellular,22,aug,234,2,client was not previously contacted,0,unknown,False
32,management,married,tertiary,no,2737,yes,yes,unknown,23,may,38,1,client was not previously contacted,0,unknown,False
21,student,single,unknown,no,210,yes,no,unknown,19,may,53,1,client was not previously contacted,0,unknown,False
56,retired,married,secondary,no,728,no,no,cellular,18,nov,163,2,110,15,failure,False
44,blue-collar,married,secondary,no,476,yes,no,unknown,13,may,473,1,client was not previously contacted,0,unknown,False
60,retired,married,tertiary,no,872,no,no,telephone,28,aug,37,5,client was not previously contacted,0,unknown,False
37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,45,2,client was not previously contacted,0,unknown,False
27,student,single,secondary,no,1164,no,no,cellular,21,oct,256,2,104,2,failure,False
29,blue-collar,married,secondary,no,64,yes,no,cellular,14,may,444,2,366,3,failure,False
41,self-employed,married,tertiary,no,57,no,no,cellular,19,aug,61,5,client was not previously contacted,0,unknown,False
29,self-employed,single,tertiary,no,300,no,no,cellular,3,feb,125,1,client was not previously contacted,0,unknown,False
36,entrepreneur,married,secondary,no,-280,no,no,unknown,17,aug,6,1,client was not previously contacted,0,unknown,False
34,technician,divorced,secondary,no,89,yes,no,unknown,27,jun,101,5,client was not previously contacted,0,unknown,False
57,technician,married,secondary,no,93,no,no,unknown,9,jun,82,2,client was not previously contacted,0,unknown,False
45,admin.,married,secondary,no,335,no,no,cellular,9,jul,89,3,client was not previously contacted,0,unknown,False
55,admin.,single,secondary,no,802,yes,yes,unknown,5,may,100,2,client was not previously contacted,0,unknown,False
53,services,married,secondary,no,-363,yes,no,cellular,7,aug,201,2,client was not previously contacted,0,unknown,False
34,management,married,secondary,no,240,yes,no,unknown,23,may,260,3,client was not previously contacted,0,unknown,False
43,management,married,tertiary,no,-69,yes,no,unknown,26,may,48,2,client was not previously contacted,0,unknown,False
35,services,single,secondary,no,3816,no,no,cellular,13,jan,331,2,195,1,other,False
30,management,married,tertiary,no,367,no,no,cellular,4,feb,170,2,client was not previously contacted,0,unknown,False
52,blue-collar,single,secondary,no,-477,no,no,cellular,31,jul,37,4,client was not previously contacted,0,unknown,False
35,blue-collar,married,primary,no,208,yes,no,unknown,23,may,247,3,client was not previously contacted,0,unknown,False
43,unemployed,married,secondary,no,775,no,no,cellular,16,dec,325,1,124,2,failure,False
35,unemployed,single,primary,no,483,no,no,cellular,3,feb,115,1,client was not previously contacted,0,unknown,False
38,blue-collar,married,primary,no,447,yes,no,cellular,13,may,699,1,client was not previously contacted,0,unknown,False
34,management,married,tertiary,no,224,no,no,cellular,25,aug,108,5,client was not previously contacted,0,unknown,False
40,unemployed,single,secondary,no,75,yes,no,unknown,29,may,203,1,client was not previously contacted,0,unknown,False
25,blue-collar,single,primary,no,155,yes,no,unknown,30,may,85,4,client was not previously contacted,0,unknown,False
34,management,married,tertiary,no,-218,yes,no,cellular,8,aug,126,2,client was not previously contacted,0,unknown,False
53,admin.,married,secondary,no,8892,yes,no,cellular,20,nov,151,1,client was not previously contacted,0,unknown,False
33,technician,married,tertiary,no,75,no,no,cellular,21,jul,204,4,client was not previously contacted,0,unknown,False
37,self-employed,married,secondary,no,8230,yes,no,cellular,17,nov,51,1,client was not previously contacted,0,unknown,False
33,blue-collar,married,primary,no,359,yes,yes,cellular,19,nov,158,1,client was not previously contacted,0,unknown,False
48,management,married,tertiary,no,0,yes,no,unknown,6,jun,300,5,client was not previously contacted,0,unknown,False
35,technician,married,tertiary,no,489,no,no,cellular,5,aug,592,2,client was not previously contacted,0,unknown,False
54,management,divorced,secondary,no,-415,yes,no,unknown,26,may,290,2,client was not previously contacted,0,unknown,False
30,technician,single,secondary,no,778,yes,no,cellular,18,may,22,2,346,2,failure,False
47,management,married,tertiary,no,1884,yes,yes,cellular,19,aug,74,2,client was not previously contacted,0,unknown,False
34,admin.,married,primary,no,412,yes,no,cellular,30,jul,134,2,client was not previously contacted,0,unknown,False
19,student,single,secondary,no,1803,no,no,cellular,23,jun,124,1,105,1,failure,False
25,technician,married,tertiary,no,400,no,no,cellular,30,apr,352,1,client was not previously contacted,0,unknown,False
47,technician,married,unknown,no,-598,yes,no,unknown,28,may,239,4,client was not previously contacted,0,unknown,False
53,self-employed,divorced,tertiary,no,8,no,no,cellular,28,jan,201,3,client was not previously contacted,0,unknown,False
36,blue-collar,single,secondary,no,661,yes,no,cellular,11,may,14,8,client was not previously contacted,0,unknown,False
44,technician,divorced,unknown,no,759,yes,no,unknown,23,may,397,1,client was not previously contacted,0,unknown,False
34,technician,married,secondary,no,2019,yes,yes,unknown,27,jun,102,1,client was not previously contacted,0,unknown,False
24,technician,single,secondary,no,246,yes,yes,cellular,15,may,224,1,client was not previously contacted,0,unknown,False
56,retired,married,unknown,no,230,no,no,cellular,8,jun,58,2,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,351,yes,no,unknown,16,may,76,21,client was not previously contacted,0,unknown,False
47,technician,married,secondary,no,826,yes,no,telephone,18,nov,195,3,112,8,other,False
50,management,single,tertiary,no,0,no,no,cellular,22,aug,128,4,client was not previously contacted,0,unknown,False
41,blue-collar,single,primary,no,1649,yes,no,unknown,16,may,312,3,client was not previously contacted,0,unknown,False
68,retired,married,tertiary,no,2820,no,no,cellular,28,aug,109,2,client was not previously contacted,0,unknown,False
57,entrepreneur,married,primary,no,1153,yes,yes,unknown,9,jun,238,6,client was not previously contacted,0,unknown,False
36,technician,married,secondary,no,1731,yes,yes,unknown,28,may,207,1,client was not previously contacted,0,unknown,False
32,services,married,secondary,no,442,yes,no,unknown,8,may,207,1,client was not previously contacted,0,unknown,False
32,blue-collar,single,secondary,no,2696,yes,no,cellular,20,nov,564,2,183,1,failure,False
38,blue-collar,married,secondary,no,105,yes,no,cellular,28,jan,158,1,265,2,failure,False
29,technician,single,tertiary,no,828,yes,no,cellular,16,apr,215,3,321,3,other,False
31,management,married,tertiary,no,8312,no,no,cellular,29,aug,43,13,client was not previously contacted,0,unknown,False
48,technician,married,secondary,no,0,no,no,cellular,28,jul,240,3,client was not previously contacted,0,unknown,False
48,unknown,married,unknown,no,3,no,no,cellular,19,aug,104,2,client was not previously contacted,0,unknown,False
36,management,single,tertiary,no,223,yes,no,cellular,8,apr,281,3,client was not previously contacted,0,unknown,False
41,management,married,tertiary,no,2676,no,no,cellular,28,aug,210,4,client was not previously contacted,0,unknown,False
51,management,married,tertiary,no,642,no,no,unknown,19,may,183,2,client was not previously contacted,0,unknown,False
41,services,married,secondary,no,4505,yes,no,unknown,14,may,108,2,client was not previously contacted,0,unknown,False
54,management,divorced,tertiary,no,29887,yes,no,unknown,16,may,865,1,client was not previously contacted,0,unknown,False
51,management,married,tertiary,no,10995,yes,no,cellular,19,nov,220,2,client was not previously contacted,0,unknown,False
56,retired,married,secondary,no,1956,no,no,cellular,7,aug,126,2,client was not previously contacted,0,unknown,False
25,technician,divorced,tertiary,no,2317,yes,no,cellular,7,may,273,4,client was not previously contacted,0,unknown,False
29,services,single,primary,no,95,yes,no,unknown,13,may,266,2,client was not previously contacted,0,unknown,False
57,admin.,married,secondary,no,407,yes,yes,cellular,15,may,166,3,client was not previously contacted,0,unknown,False
35,blue-collar,married,primary,no,-312,yes,yes,telephone,29,jul,38,3,client was not previously contacted,0,unknown,False
31,management,married,tertiary,no,3739,no,no,cellular,11,aug,117,3,client was not previously contacted,0,unknown,False
38,technician,divorced,secondary,no,1221,yes,yes,cellular,18,aug,73,7,client was not previously contacted,0,unknown,False
35,management,single,tertiary,no,175,yes,yes,cellular,21,nov,53,1,client was not previously contacted,0,unknown,False
43,management,divorced,tertiary,no,36,no,no,cellular,26,may,118,1,102,2,failure,False
34,management,married,secondary,no,-294,yes,no,unknown,27,may,532,2,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,11246,no,no,cellular,19,nov,122,2,client was not previously contacted,0,unknown,False
32,admin.,married,secondary,no,0,yes,yes,unknown,1,jul,122,1,client was not previously contacted,0,unknown,False
39,technician,married,tertiary,no,4765,yes,no,cellular,7,aug,108,2,client was not previously contacted,0,unknown,False
37,blue-collar,married,secondary,no,523,no,no,unknown,18,jun,257,2,client was not previously contacted,0,unknown,False
55,technician,married,secondary,no,6958,yes,yes,unknown,13,may,178,2,client was not previously contacted,0,unknown,False
50,blue-collar,married,primary,no,9301,yes,no,cellular,7,jul,136,4,client was not previously contacted,0,unknown,False
37,housemaid,married,primary,no,309,no,no,cellular,27,aug,11,15,client was not previously contacted,0,unknown,False
33,unknown,married,tertiary,no,0,yes,no,unknown,20,jun,27,16,client was not previously contacted,0,unknown,False
49,management,married,secondary,no,362,yes,no,unknown,4,jun,84,2,client was not previously contacted,0,unknown,False
34,blue-collar,married,unknown,no,568,yes,no,cellular,25,jul,256,1,client was not previously contacted,0,unknown,False
38,blue-collar,single,unknown,no,-933,yes,no,cellular,28,jul,149,11,client was not previously contacted,0,unknown,False
56,management,single,tertiary,no,4542,no,no,unknown,12,may,148,2,client was not previously contacted,0,unknown,False
27,unemployed,single,primary,no,799,no,no,cellular,9,feb,106,4,client was not previously contacted,0,unknown,False
33,technician,married,tertiary,no,-258,no,no,cellular,8,jul,362,1,client was not previously contacted,0,unknown,False
34,services,married,secondary,no,184,yes,no,cellular,18,nov,87,1,client was not previously contacted,0,unknown,False
32,entrepreneur,married,primary,no,795,no,no,cellular,8,aug,131,3,client was not previously contacted,0,unknown,False
35,management,single,unknown,no,186,yes,no,cellular,5,feb,196,2,client was not previously contacted,0,unknown,False
30,technician,married,tertiary,no,81,no,no,cellular,28,aug,51,1,client was not previously contacted,0,unknown,False
28,services,single,tertiary,no,2474,yes,no,cellular,22,jul,262,1,client was not previously contacted,0,unknown,False
56,admin.,married,secondary,no,699,no,no,unknown,7,jun,54,1,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,28,no,no,cellular,8,aug,111,2,client was not previously contacted,0,unknown,False
51,blue-collar,married,secondary,no,26,yes,no,unknown,5,may,79,1,client was not previously contacted,0,unknown,False
30,entrepreneur,married,tertiary,no,23,yes,yes,cellular,19,nov,375,1,client was not previously contacted,0,unknown,False
30,admin.,single,secondary,no,2802,no,yes,telephone,18,nov,285,2,137,2,failure,False
54,technician,married,secondary,no,-258,yes,no,cellular,5,may,65,3,342,1,other,False
53,management,married,tertiary,no,32,no,yes,cellular,22,aug,122,2,client was not previously contacted,0,unknown,False
36,services,single,secondary,no,590,yes,no,cellular,12,may,170,3,client was not previously contacted,0,unknown,False
54,housemaid,married,secondary,no,991,no,no,telephone,31,jul,11,6,client was not previously contacted,0,unknown,False
26,services,single,secondary,no,47,yes,no,cellular,22,jul,161,1,client was not previously contacted,0,unknown,False
26,management,single,tertiary,yes,-130,yes,no,cellular,18,may,216,1,client was not previously contacted,0,unknown,False
36,management,single,secondary,no,1898,yes,no,cellular,22,aug,243,4,client was not previously contacted,0,unknown,False
41,admin.,married,secondary,no,488,no,yes,telephone,11,jul,178,2,client was not previously contacted,0,unknown,False
42,housemaid,married,primary,no,1371,no,no,unknown,18,jun,125,8,client was not previously contacted,0,unknown,False
45,services,married,secondary,no,507,no,yes,cellular,21,nov,304,2,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,300,yes,no,cellular,15,jul,555,2,client was not previously contacted,0,unknown,False
44,admin.,married,secondary,no,-372,yes,no,unknown,5,may,172,1,client was not previously contacted,0,unknown,False
59,entrepreneur,married,tertiary,no,631,yes,no,unknown,12,jun,167,1,client was not previously contacted,0,unknown,False
49,management,married,tertiary,no,4200,yes,no,telephone,16,jun,55,2,client was not previously contacted,0,unknown,False
53,housemaid,married,primary,no,3166,no,no,unknown,20,jun,14,12,client was not previously contacted,0,unknown,False
42,entrepreneur,single,unknown,no,33,no,no,unknown,19,jun,25,1,client was not previously contacted,0,unknown,False
41,technician,single,secondary,no,618,no,no,cellular,5,feb,1056,1,client was not previously contacted,0,unknown,False
30,services,married,secondary,no,-298,no,yes,cellular,10,jul,174,1,client was not previously contacted,0,unknown,False
46,blue-collar,married,primary,no,328,yes,no,unknown,21,may,526,8,client was not previously contacted,0,unknown,False
44,blue-collar,married,primary,no,582,no,no,cellular,21,jul,83,2,client was not previously contacted,0,unknown,False
59,retired,married,secondary,no,2291,no,yes,cellular,14,jul,127,3,client was not previously contacted,0,unknown,False
49,admin.,married,secondary,no,0,no,no,cellular,26,aug,159,4,client was not previously contacted,0,unknown,False
34,services,married,secondary,no,409,yes,no,cellular,20,apr,104,4,client was not previously contacted,0,unknown,False
31,technician,single,secondary,no,271,yes,no,cellular,5,may,269,1,client was not previously contacted,0,unknown,False
37,technician,single,secondary,no,103,yes,no,cellular,30,jul,124,3,client was not previously contacted,0,unknown,False
44,blue-collar,married,secondary,no,3348,no,yes,cellular,24,jul,504,2,client was not previously contacted,0,unknown,False
44,blue-collar,married,secondary,no,-431,yes,no,unknown,29,may,52,8,client was not previously contacted,0,unknown,False
35,technician,single,tertiary,no,0,no,no,cellular,11,aug,176,3,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,2819,no,no,cellular,7,aug,123,3,client was not previously contacted,0,unknown,False
20,services,single,secondary,no,-103,yes,no,unknown,13,may,180,1,client was not previously contacted,0,unknown,False
43,services,single,unknown,no,193,yes,no,unknown,8,may,74,7,client was not previously contacted,0,unknown,False
38,blue-collar,single,secondary,no,1137,no,no,cellular,13,may,316,1,client was not previously contacted,0,unknown,False
73,retired,married,secondary,no,2850,no,no,cellular,19,apr,184,2,185,3,failure,False
31,blue-collar,single,secondary,no,-322,no,yes,unknown,4,jul,208,1,client was not previously contacted,0,unknown,False
41,technician,married,secondary,no,6171,no,no,cellular,28,aug,50,5,client was not previously contacted,0,unknown,False
