Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
30,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
22,Black,Male,never married,Other-relative,United States,service sector,private sector employee,0,0,college for one or more years without a degree,52,False
25,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,30,False
57,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
27,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,45,False
42,White,Female,separated,Unmarried,Scotland,office and administrative support,private sector employee,0,0,high school graduate,35,False
22,White,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,35,False
41,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,professional degree,50,True
40,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
51,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 6th class,40,False
19,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 12th class without diploma,15,False
30,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,40,False
55,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,40,False
45,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,associate's degree,45,True
35,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
29,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,32,False
42,White,Male,married,Not-in-family,,service sector,private sector employee,27828,0,doctoral degree,60,True
33,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,False
51,White,Male,married,Husband,United States,craft and repair sector,private sector employee,3103,0,college for less than one year,48,True
29,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,doctoral degree,45,True
30,White,Male,never married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,finished 8th class,42,False
19,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 9th class,25,False
68,White,Female,widowed,Not-in-family,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,35,False
70,White,Male,married,Husband,United States,service sector,private sector employee,0,0,finished 8th class,25,False
28,White,Female,married,Wife,United States,sales sector,private sector employee,4064,0,college for less than one year,25,False
27,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,college for less than one year,40,False
65,White,Male,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,40,False
52,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,32,False
45,White,Male,divorced,Unmarried,United States,office and administrative support,federal government,0,0,college for less than one year,42,False
50,Black,Male,separated,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
38,White,Male,separated,Unmarried,United States,office and administrative support,private sector employee,0,3770,finished 10th class,40,False
20,White,Female,married,Other-relative,United States,,,0,0,high school graduate,32,False
64,White,Male,married,Husband,United States,protective services sector,local government,0,0,college for less than one year,35,False
55,Black,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
29,White,Female,never married,Unmarried,United States,office and administrative support,state government,0,0,high school graduate,40,False
36,White,Female,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,30,False
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
55,White,Male,married,Husband,United States,execution and management,federal government,0,0,bachelor's degree,40,True
48,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,associate's degree,44,False
44,White,Male,married,Unmarried,Poland,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
40,White,Female,married,Wife,United States,execution and management,state government,0,0,high school graduate,40,True
30,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,10,False
26,White,Female,never married,Other-relative,Mexico,private household,private sector employee,0,0,bachelor's degree,35,False
20,Asian-Pac-Islander,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,20,False
67,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",6418,0,high school graduate,58,True
23,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,federal government,0,0,college for less than one year,40,False
23,White,Female,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,16,False
26,White,Female,widowed,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,20,False
74,White,Male,married,Husband,United States,,,0,0,high school graduate,48,False
35,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,False
22,White,Male,never married,Not-in-family,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,25,False
23,White,Male,never married,Not-in-family,United States,,,0,0,college for less than one year,40,False
34,White,Male,married,Husband,United States,service sector,private sector employee,0,0,master's degree,30,False
65,White,Male,widowed,Not-in-family,Poland,office and administrative support,federal government,0,1944,college for less than one year,20,False
63,Asian-Pac-Islander,Male,married,Husband,Philippines,protective services sector,private sector employee,0,0,bachelor's degree,40,True
42,White,Female,never married,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,doctoral degree,45,False
57,White,Female,widowed,Other-relative,Columbia,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,1602,finished 4th class,45,False
31,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
57,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,60,True
31,Black,Female,never married,Not-in-family,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,60,False
48,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,45,True
22,White,Female,never married,Own-child,,execution and management,private sector employee,0,0,college for less than one year,40,False
56,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
57,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
54,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
63,White,Female,never married,Not-in-family,,private household,private sector employee,0,0,finished 6th class,50,False
26,White,Male,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
41,White,Male,married,Husband,United States,sales sector,private sector employee,0,1848,high school graduate,45,True
52,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
19,White,Male,never married,Other-relative,Mexico,craft and repair sector,private sector employee,0,0,high school graduate,25,False
54,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,15,False
36,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,50,False
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
46,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,60,True
38,Black,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
63,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,35,True
30,Black,Male,never married,Not-in-family,,professional specialty,local government,14084,0,bachelor's degree,45,True
24,White,Male,never married,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for less than one year,50,False
17,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,20,False
18,Black,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,7,False
90,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 11th class,40,False
45,White,Female,divorced,Unmarried,United States,professional specialty,state government,0,0,professional degree,43,False
27,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,45,False
35,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,50,False
25,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
40,White,Female,married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,30,False
47,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
37,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,1980,college for less than one year,55,False
29,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,50,True
23,White,Male,never married,Other-relative,United States,,,0,0,college for less than one year,40,False
37,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,bachelor's degree,39,False
32,White,Male,divorced,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,27,False
26,Black,Male,married,Own-child,United States,craft and repair sector,local government,0,0,high school graduate,40,False
59,White,Male,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,56,False
64,White,Male,married,Husband,United States,execution and management,state government,0,0,bachelor's degree,45,False
22,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
58,White,Male,married,Husband,United States,,,0,0,high school graduate,55,False
26,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,80,True
31,White,Male,married,Husband,Mexico,cleaning and maintenance sector,private sector employee,0,0,finished 4th class,35,False
32,Black,Female,married,Wife,United States,cleaning and maintenance sector,private sector employee,3908,0,high school graduate,40,False
31,White,Female,never married,Own-child,United States,office and administrative support,local government,0,0,college for less than one year,35,False
28,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,43,False
28,White,Female,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,70,False
39,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
30,White,Male,married,Husband,United States,craft and repair sector,private sector employee,2580,0,finished 11th class,40,False
72,White,Female,separated,Unmarried,United States,service sector,private sector employee,6723,0,college for one or more years without a degree,25,False
41,White,Male,married,Husband,United States,professional specialty,local government,0,0,bachelor's degree,50,False
21,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,32,False
31,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,45,False
33,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 12th class without diploma,40,False
25,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
43,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,high school graduate,35,False
31,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,1887,college for less than one year,40,True
30,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
40,White,Male,divorced,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,50,True
51,Black,Female,divorced,Unmarried,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,associate's degree,30,False
31,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,72,True
55,White,Female,never married,Own-child,United States,,,0,0,finished 9th class,45,False
22,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,False
62,White,Male,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,1974,college for less than one year,40,False
43,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
39,White,Male,married,Husband,United States,technology and support sector,private sector employee,15024,0,bachelor's degree,40,True
49,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,50,False
20,Black,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,14,False
58,White,Female,married,Wife,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,1485,doctoral degree,35,True
23,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,50,False
34,White,Male,divorced,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
61,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,53,False
44,White,Male,divorced,Not-in-family,,office and administrative support,private sector employee,0,0,bachelor's degree,12,False
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,24,False
42,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,50,True
32,Black,Male,separated,Not-in-family,United States,machine operator and inspector,federal government,0,0,high school graduate,46,False
24,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
40,White,Male,married,Husband,United States,professional specialty,federal government,7688,0,bachelor's degree,66,True
47,White,Female,married,Wife,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,36,False
24,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,60,False
42,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,bachelor's degree,50,False
31,Black,Female,never married,Not-in-family,United States,office and administrative support,state government,0,0,high school graduate,37,False
20,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
22,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,False
21,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,24,False
43,White,Female,never married,Own-child,United States,service sector,state government,0,0,high school graduate,40,False
37,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
40,White,Male,married,Husband,,machine operator and inspector,private sector employee,0,0,finished 10th class,40,False
27,Asian-Pac-Islander,Male,married,Husband,Vietnam,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
27,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,39,False
17,White,Male,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 11th class,40,False
30,White,Female,married,Wife,United States,professional specialty,private sector employee,7688,0,bachelor's degree,50,True
35,Asian-Pac-Islander,Male,never married,Unmarried,United States,professional specialty,private sector employee,4650,0,college for less than one year,20,False
26,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
21,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,35,False
60,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
37,White,Female,never married,Not-in-family,United States,protective services sector,state government,0,0,college for less than one year,30,False
43,Black,Male,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,55,False
25,White,Female,never married,Own-child,United States,technology and support sector,private sector employee,0,0,college for less than one year,40,False
46,White,Male,married,Husband,United States,execution and management,state government,15024,0,professional degree,40,True
42,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1887,high school graduate,50,True
36,White,Male,never married,Unmarried,United States,craft and repair sector,private sector employee,1506,0,high school graduate,40,False
23,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,25,False
45,White,Male,married,Husband,United States,sales sector,private sector employee,0,1902,bachelor's degree,40,True
42,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,35,False
51,White,Female,divorced,Unmarried,United States,technology and support sector,private sector employee,0,0,bachelor's degree,40,False
35,White,Male,never married,Other-relative,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
25,White,Male,never married,Other-relative,United States,service sector,private sector employee,0,0,high school graduate,30,False
21,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 10th class,50,False
36,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",3456,0,college for less than one year,8,False
25,White,Male,never married,Not-in-family,United States,machine operator and inspector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,65,False
31,Black,Female,married,Other-relative,Jamaica,private household,private sector employee,0,0,high school graduate,60,False
47,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,False
26,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,60,False
32,Black,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,60,True
41,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,45,False
40,White,Male,married,Husband,United States,professional specialty,local government,0,0,bachelor's degree,35,False
26,White,Male,married,Husband,Mexico,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
38,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
26,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
21,White,Male,never married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
47,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,40,False
17,White,Male,never married,Own-child,United States,,,0,0,high school graduate,14,False
25,White,Female,never married,Unmarried,Mexico,office and administrative support,private sector employee,0,0,high school graduate,40,False
30,White,Female,never married,Not-in-family,United States,office and administrative support,federal government,0,0,bachelor's degree,35,False
33,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,60,False
43,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,50,False
52,White,Male,married,Other-relative,Mexico,,,0,0,no schooling,40,False
43,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
26,White,Female,never married,Unmarried,,sales sector,private sector employee,0,0,college for less than one year,40,False
44,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,doctoral degree,40,True
35,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,65,False
25,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,8,False
66,White,Male,married,Husband,Cuba,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 6th class,50,False
26,Black,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,65,False
54,White,Male,married,Husband,United States,execution and management,private sector employee,0,1887,master's degree,44,True
54,White,Male,married,Husband,United States,,,0,0,bachelor's degree,43,False
50,White,Female,divorced,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 10th class,50,False
38,White,Male,divorced,Not-in-family,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
37,White,Male,married,Husband,United States,service sector,private sector employee,0,0,college for less than one year,40,False
61,White,Male,widowed,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
64,White,Male,married,Husband,United States,,,0,0,master's degree,2,False
23,Asian-Pac-Islander,Female,never married,Not-in-family,Vietnam,service sector,private sector employee,0,0,college for less than one year,35,False
21,White,Female,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
24,Black,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,35,False
21,Black,Female,never married,Own-child,Jamaica,office and administrative support,private sector employee,0,0,high school graduate,35,False
33,White,Male,married,Not-in-family,United States,professional specialty,private sector employee,0,0,college for less than one year,40,False
46,White,Male,married,Husband,,craft and repair sector,private sector employee,7298,0,finished 12th class without diploma,40,True
44,White,Female,divorced,Not-in-family,United States,professional specialty,local government,8614,0,master's degree,35,True
33,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,8614,0,bachelor's degree,40,True
36,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,50,False
33,Black,Male,married,Husband,United States,office and administrative support,federal government,0,0,high school graduate,40,False
25,White,Female,never married,Own-child,United States,office and administrative support,local government,0,0,college for less than one year,40,False
27,Black,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
41,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
44,White,Male,married,Husband,United States,professional specialty,private sector employee,0,1887,master's degree,60,True
62,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
52,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1887,finished 10th class,47,True
33,White,Female,married,Wife,United States,office and administrative support,private sector employee,15024,0,college for less than one year,40,True
33,,Male,married,Husband,Mexico,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
28,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,finished 10th class,40,False
57,White,Male,separated,Not-in-family,United States,,,0,0,no schooling,40,False
18,White,Female,never married,Own-child,United States,,,0,0,high school graduate,12,False
39,White,Female,separated,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for less than one year,25,False
41,,Female,widowed,Not-in-family,United States,professional specialty,state government,0,0,professional degree,52,True
33,White,Male,married,Husband,Mexico,machine operator and inspector,private sector employee,0,0,finished 6th class,40,False
32,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,60,False
18,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 11th class,15,False
22,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,30,False
20,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
64,White,Male,married,Husband,United States,,,0,0,high school graduate,50,True
30,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,professional degree,80,True
59,White,Male,married,Husband,United States,service sector,local government,0,0,finished 9th class,40,False
52,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,36,False
20,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
33,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,50,True
50,White,Male,married,Husband,United States,professional specialty,local government,0,0,professional degree,40,True
55,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
37,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
35,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,40,False
34,White,Female,never married,Unmarried,United States,sales sector,private sector employee,0,0,bachelor's degree,41,False
48,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,50,False
51,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,45,True
41,White,Male,married,Husband,United States,execution and management,federal government,0,0,college for less than one year,40,False
18,White,Male,never married,Own-child,United States,machine operator and inspector,federal government,0,0,finished 11th class,4,False
33,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,51,False
53,Black,Female,married,Wife,Haiti,private household,private sector employee,0,0,finished 6th class,10,False
34,White,Female,married,Wife,United States,service sector,private sector employee,0,0,college for less than one year,30,False
27,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,38,False
47,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,2002,high school graduate,42,False
34,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,50,False
41,White,Male,separated,Not-in-family,Mexico,craft and repair sector,private sector employee,0,0,finished 8th class,40,False
67,Black,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
23,,Male,married,Husband,Mexico,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
35,White,Male,never married,Not-in-family,United States,execution and management,federal government,8614,0,master's degree,40,True
32,White,Male,divorced,Not-in-family,United States,protective services sector,local government,0,1408,college for less than one year,40,False
59,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,45,True
26,Black,Female,married,Wife,United States,professional specialty,local government,0,0,bachelor's degree,40,True
33,White,Female,never married,Not-in-family,United States,professional specialty,local government,0,0,bachelor's degree,45,False
31,White,Male,married,Husband,United States,execution and management,private sector employee,0,2246,bachelor's degree,45,True
71,White,Male,widowed,Unmarried,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",1731,0,high school graduate,5,False
37,Asian-Pac-Islander,Male,married,Husband,Philippines,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,60,True
45,Black,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,True
45,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
54,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,45,True
46,White,Male,divorced,Unmarried,United States,office and administrative support,state government,0,2258,associate's degree,38,True
58,White,Female,widowed,Unmarried,United States,craft and repair sector,private sector employee,0,0,high school graduate,37,False
62,White,Male,married,Husband,Canada,,,0,0,college for one or more years without a degree,40,False
41,White,Female,married,Wife,United States,technology and support sector,private sector employee,0,0,finished 9th class,80,False
41,Asian-Pac-Islander,Male,married,Husband,India,professional specialty,"owner of a incorporated business, professional practice, or farm",99999,0,professional degree,50,True
79,Black,Male,widowed,Unmarried,United States,service sector,private sector employee,0,0,finished 8th class,5,False
42,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,55,True
51,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,master's degree,30,False
39,White,Male,divorced,Unmarried,United States,machine operator and inspector,private sector employee,0,1726,high school graduate,40,False
