age,race,sex,marital_status,relationship,native_country,occupation,workclass,capital_gain,capital_loss,education,hours_per_week,label
17,White,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,11th,20,False
18,Black,Male,Never-married,Own-child,United-States,Other-service,Private,0,0,11th,7,False
90,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,11th,40,False
45,White,Female,Divorced,Unmarried,United-States,Prof-specialty,State-gov,0,0,Prof-school,43,False
27,White,Female,Never-married,Not-in-family,United-States,Sales,Private,0,0,Some-college,45,False
35,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-inc,0,0,Bachelors,50,False
25,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Bachelors,40,False
40,White,Female,Married-civ-spouse,Own-child,United-States,Sales,Private,0,0,HS-grad,30,False
47,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,True
37,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,1980,Some-college,55,False
29,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Masters,50,True
23,White,Male,Never-married,Other-relative,United-States,,,0,0,Some-college,40,False
37,White,Male,Never-married,Not-in-family,United-States,Other-service,Private,0,0,Bachelors,39,False
32,White,Male,Divorced,Own-child,United-States,Craft-repair,Private,0,0,HS-grad,40,False
19,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,Some-college,27,False
26,Black,Male,Married-civ-spouse,Own-child,United-States,Craft-repair,Local-gov,0,0,HS-grad,40,False
59,White,Male,Divorced,Not-in-family,United-States,Machine-op-inspct,Private,0,0,Some-college,56,False
64,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,State-gov,0,0,Bachelors,45,False
22,White,Male,Never-married,Own-child,United-States,Craft-repair,Private,0,0,Some-college,40,False
58,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,HS-grad,55,False
26,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-inc,0,0,Bachelors,80,True
31,White,Male,Married-civ-spouse,Husband,Mexico,Handlers-cleaners,Private,0,0,1st-4th,35,False
32,Black,Female,Married-civ-spouse,Wife,United-States,Handlers-cleaners,Private,3908,0,HS-grad,40,False
31,White,Female,Never-married,Own-child,United-States,Adm-clerical,Local-gov,0,0,Some-college,35,False
28,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,43,False
28,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Self-emp-inc,0,0,HS-grad,70,False
39,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,True
30,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,2580,0,11th,40,False
72,White,Female,Separated,Unmarried,United-States,Other-service,Private,6723,0,Assoc-voc,25,False
41,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Local-gov,0,0,Bachelors,50,False
21,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,32,False
31,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Private,0,0,Some-college,45,False
33,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,12th,40,False
25,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Private,0,0,Some-college,40,False
43,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Private,0,0,HS-grad,35,False
31,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Self-emp-not-inc,0,1887,Some-college,40,True
30,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Some-college,40,False
40,White,Male,Divorced,Unmarried,United-States,Craft-repair,Private,0,0,Assoc-voc,50,True
51,Black,Female,Divorced,Unmarried,United-States,Transport-moving,Self-emp-not-inc,0,0,Assoc-acdm,30,False
31,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,72,True
55,White,Female,Never-married,Own-child,United-States,,,0,0,9th,45,False
22,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,50,False
62,White,Male,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,1974,Some-college,40,False
43,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,Bachelors,40,False
39,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,15024,0,Bachelors,40,True
49,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Bachelors,50,False
20,Black,Female,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,14,False
58,White,Female,Married-AF-spouse,Wife,United-States,Exec-managerial,Self-emp-not-inc,0,1485,Doctorate,35,True
23,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,HS-grad,50,False
34,White,Male,Divorced,Own-child,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
61,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,53,False
44,White,Male,Divorced,Not-in-family,,Adm-clerical,Private,0,0,Bachelors,12,False
19,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,24,False
42,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Masters,50,True
32,Black,Male,Separated,Not-in-family,United-States,Machine-op-inspct,Federal-gov,0,0,HS-grad,46,False
24,White,Male,Never-married,Not-in-family,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Federal-gov,7688,0,Bachelors,66,True
47,White,Female,Married-civ-spouse,Wife,United-States,Exec-managerial,Self-emp-not-inc,0,0,HS-grad,36,False
24,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Self-emp-not-inc,0,0,Some-college,60,False
42,White,Female,Divorced,Unmarried,United-States,Sales,Private,0,0,Bachelors,50,False
31,Black,Female,Never-married,Not-in-family,United-States,Adm-clerical,State-gov,0,0,HS-grad,37,False
20,White,Male,Never-married,Own-child,United-States,Handlers-cleaners,Private,0,0,Some-college,40,False
22,White,Male,Never-married,Not-in-family,United-States,Craft-repair,Private,0,0,HS-grad,50,False
21,White,Male,Never-married,Own-child,United-States,Farming-fishing,Private,0,0,HS-grad,24,False
43,White,Female,Never-married,Own-child,United-States,Other-service,State-gov,0,0,HS-grad,40,False
37,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
40,White,Male,Married-civ-spouse,Husband,,Machine-op-inspct,Private,0,0,10th,40,False
27,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Vietnam,Sales,Self-emp-not-inc,0,0,Some-college,40,False
27,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,HS-grad,39,False
17,White,Male,Never-married,Not-in-family,United-States,Transport-moving,Private,0,0,11th,40,False
30,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Private,7688,0,Bachelors,50,True
35,Asian-Pac-Islander,Male,Never-married,Unmarried,United-States,Prof-specialty,Private,4650,0,Some-college,20,False
26,White,Male,Never-married,Own-child,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
21,White,Female,Never-married,Own-child,United-States,Sales,Private,0,0,Some-college,35,False
60,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,40,False
37,White,Female,Never-married,Not-in-family,United-States,Protective-serv,State-gov,0,0,Some-college,30,False
43,Black,Male,Never-married,Not-in-family,United-States,Exec-managerial,Self-emp-inc,0,0,HS-grad,55,False
25,White,Female,Never-married,Own-child,United-States,Tech-support,Private,0,0,Some-college,40,False
46,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,State-gov,15024,0,Prof-school,40,True
42,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,1887,HS-grad,50,True
36,White,Male,Never-married,Unmarried,United-States,Craft-repair,Private,1506,0,HS-grad,40,False
23,White,Female,Never-married,Not-in-family,United-States,Other-service,Private,0,0,Some-college,25,False
45,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,1902,Bachelors,40,True
42,White,Female,Divorced,Unmarried,United-States,Adm-clerical,Private,0,0,HS-grad,35,False
51,White,Female,Divorced,Unmarried,United-States,Tech-support,Private,0,0,Bachelors,40,False
35,White,Male,Never-married,Other-relative,United-States,Adm-clerical,Private,0,0,Bachelors,40,False
25,White,Male,Never-married,Other-relative,United-States,Other-service,Private,0,0,HS-grad,30,False
21,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,10th,50,False
36,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Self-emp-not-inc,3456,0,Some-college,8,False
25,White,Male,Never-married,Not-in-family,United-States,Machine-op-inspct,Self-emp-inc,0,0,HS-grad,65,False
31,Black,Female,Married-spouse-absent,Other-relative,Jamaica,Priv-house-serv,Private,0,0,HS-grad,60,False
47,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,50,False
26,White,Male,Never-married,Own-child,United-States,Farming-fishing,Self-emp-not-inc,0,0,HS-grad,60,False
32,Black,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Bachelors,60,True
41,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Assoc-voc,45,False
40,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Local-gov,0,0,Bachelors,35,False
26,White,Male,Married-civ-spouse,Husband,Mexico,Transport-moving,Private,0,0,HS-grad,40,False
38,White,Male,Divorced,Not-in-family,United-States,Transport-moving,Private,0,0,HS-grad,40,False
26,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,40,False
21,White,Male,Never-married,Unmarried,United-States,Machine-op-inspct,Private,0,0,Some-college,40,False
47,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,HS-grad,40,False
17,White,Male,Never-married,Own-child,United-States,,,0,0,HS-grad,14,False
25,White,Female,Never-married,Unmarried,Mexico,Adm-clerical,Private,0,0,HS-grad,40,False
30,White,Female,Never-married,Not-in-family,United-States,Adm-clerical,Federal-gov,0,0,Bachelors,35,False
33,White,Male,Divorced,Not-in-family,United-States,Exec-managerial,Private,0,0,HS-grad,60,False
43,White,Female,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,Some-college,50,False
52,White,Male,Married-spouse-absent,Other-relative,Mexico,,,0,0,Preschool,40,False
43,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
26,White,Female,Never-married,Unmarried,,Sales,Private,0,0,Some-college,40,False
44,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Doctorate,40,True
35,White,Male,Never-married,Own-child,United-States,Farming-fishing,Self-emp-not-inc,0,0,Assoc-voc,65,False
25,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,8,False
66,White,Male,Married-civ-spouse,Husband,Cuba,Transport-moving,Self-emp-not-inc,0,0,5th-6th,50,False
26,Black,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,Some-college,65,False
54,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,1887,Masters,44,True
54,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,Bachelors,43,False
50,White,Female,Divorced,Not-in-family,United-States,Sales,Self-emp-not-inc,0,0,10th,50,False
38,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Self-emp-not-inc,0,0,Some-college,40,False
37,White,Male,Married-civ-spouse,Husband,United-States,Other-service,Private,0,0,Some-college,40,False
61,White,Male,Widowed,Not-in-family,United-States,Craft-repair,Private,0,0,HS-grad,40,False
64,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,Masters,2,False
23,Asian-Pac-Islander,Female,Never-married,Not-in-family,Vietnam,Other-service,Private,0,0,Some-college,35,False
21,White,Female,Divorced,Not-in-family,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
24,Black,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Private,0,0,HS-grad,35,False
21,Black,Female,Never-married,Own-child,Jamaica,Adm-clerical,Private,0,0,HS-grad,35,False
33,White,Male,Married-spouse-absent,Not-in-family,United-States,Prof-specialty,Private,0,0,Some-college,40,False
46,White,Male,Married-civ-spouse,Husband,,Craft-repair,Private,7298,0,12th,40,True
44,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Local-gov,8614,0,Masters,35,True
33,White,Male,Never-married,Not-in-family,United-States,Sales,Private,8614,0,Bachelors,40,True
36,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,50,False
33,Black,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,40,False
25,White,Female,Never-married,Own-child,United-States,Adm-clerical,Local-gov,0,0,Some-college,40,False
27,Black,Male,Never-married,Own-child,United-States,Handlers-cleaners,Private,0,0,Some-college,40,False
41,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,40,True
44,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,1887,Masters,60,True
62,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
52,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,1887,10th,47,True
33,White,Female,Married-civ-spouse,Wife,United-States,Adm-clerical,Private,15024,0,Some-college,40,True
33,Other,Male,Married-civ-spouse,Husband,Mexico,Craft-repair,Private,0,0,9th,40,False
28,White,Female,Divorced,Not-in-family,United-States,Other-service,Private,0,0,10th,40,False
57,White,Male,Separated,Not-in-family,United-States,,,0,0,Preschool,40,False
18,White,Female,Never-married,Own-child,United-States,,,0,0,HS-grad,12,False
39,White,Female,Separated,Unmarried,United-States,Craft-repair,Private,0,0,Some-college,25,False
41,Other,Female,Widowed,Not-in-family,United-States,Prof-specialty,State-gov,0,0,Prof-school,52,True
33,White,Male,Married-civ-spouse,Husband,Mexico,Machine-op-inspct,Private,0,0,5th-6th,40,False
32,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Self-emp-not-inc,0,0,HS-grad,60,False
18,White,Male,Never-married,Own-child,United-States,Sales,Private,0,0,11th,15,False
22,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,Some-college,30,False
20,White,Male,Never-married,Own-child,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
64,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,HS-grad,50,True
30,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Prof-school,80,True
59,White,Male,Married-civ-spouse,Husband,United-States,Other-service,Local-gov,0,0,9th,40,False
52,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Masters,36,False
20,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
33,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-inc,0,0,Bachelors,50,True
50,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Local-gov,0,0,Prof-school,40,True
55,White,Female,Divorced,Unmarried,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
37,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,40,False
35,White,Female,Divorced,Unmarried,United-States,Sales,Private,0,0,HS-grad,40,False
34,White,Female,Never-married,Unmarried,United-States,Sales,Private,0,0,Bachelors,41,False
48,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,50,False
51,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Some-college,45,True
41,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Federal-gov,0,0,Some-college,40,False
18,White,Male,Never-married,Own-child,United-States,Machine-op-inspct,Federal-gov,0,0,11th,4,False
33,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,51,False
53,Black,Female,Married-civ-spouse,Wife,Haiti,Priv-house-serv,Private,0,0,5th-6th,10,False
34,White,Female,Married-civ-spouse,Wife,United-States,Other-service,Private,0,0,Some-college,30,False
27,White,Male,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,38,False
47,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Self-emp-not-inc,0,2002,HS-grad,42,False
34,White,Male,Married-civ-spouse,Husband,United-States,Farming-fishing,Private,0,0,HS-grad,50,False
41,White,Male,Separated,Not-in-family,Mexico,Craft-repair,Private,0,0,7th-8th,40,False
67,Black,Male,Divorced,Not-in-family,United-States,Craft-repair,Private,0,0,HS-grad,40,False
23,Other,Male,Married-civ-spouse,Husband,Mexico,Machine-op-inspct,Private,0,0,HS-grad,40,False
35,White,Male,Never-married,Not-in-family,United-States,Exec-managerial,Federal-gov,8614,0,Masters,40,True
32,White,Male,Divorced,Not-in-family,United-States,Protective-serv,Local-gov,0,1408,Some-college,40,False
59,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Some-college,45,True
26,Black,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Local-gov,0,0,Bachelors,40,True
33,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Local-gov,0,0,Bachelors,45,False
31,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,2246,Bachelors,45,True
71,White,Male,Widowed,Unmarried,United-States,Farming-fishing,Self-emp-not-inc,1731,0,HS-grad,5,False
37,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Philippines,Craft-repair,Self-emp-not-inc,0,0,HS-grad,60,True
45,Black,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,Some-college,40,True
45,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,40,False
54,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Masters,45,True
46,White,Male,Divorced,Unmarried,United-States,Adm-clerical,State-gov,0,2258,Assoc-acdm,38,True
58,White,Female,Widowed,Unmarried,United-States,Craft-repair,Private,0,0,HS-grad,37,False
62,White,Male,Married-civ-spouse,Husband,Canada,,,0,0,Assoc-voc,40,False
41,White,Female,Married-civ-spouse,Wife,United-States,Tech-support,Private,0,0,9th,80,False
