Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
45,Asian-Pac-Islander,Male,married,Husband,India,cleaning and maintenance sector,private sector employee,0,0,finished 9th class,40,False
21,Amer-Indian-Eskimo,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,30,False
20,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
26,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,45,False
46,White,Male,married,Husband,United States,,,0,1977,master's degree,20,True
80,White,Male,married,Husband,United States,,,0,0,associate's degree,4,False
36,White,Male,separated,Other-relative,Mexico,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,60,False
58,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
27,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
43,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",local government,0,1579,finished 12th class without diploma,40,False
46,White,Male,married,Husband,India,sales sector,private sector employee,0,0,bachelor's degree,50,True
42,White,Male,married,Husband,United States,professional specialty,private sector employee,7688,0,bachelor's degree,40,True
46,Asian-Pac-Islander,Male,married,Husband,China,service sector,private sector employee,0,1651,finished 8th class,40,False
43,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,high school graduate,40,False
73,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,15,False
52,White,Male,divorced,Unmarried,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,associate's degree,40,False
59,White,Female,divorced,Unmarried,United States,machine operator and inspector,private sector employee,0,0,finished 6th class,40,False
53,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
51,White,Male,married,Husband,United States,sales sector,without pay in a for-profit family business or farm,0,0,associate's degree,45,False
18,Black,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
18,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,20,False
66,Asian-Pac-Islander,Male,married,Husband,Philippines,craft and repair sector,private sector employee,0,0,bachelor's degree,30,False
63,White,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,high school graduate,40,False
52,White,Male,married,Husband,El-Salvador,craft and repair sector,private sector employee,0,0,high school graduate,45,True
53,Black,Male,divorced,Not-in-family,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,40,False
23,White,Male,never married,Own-child,United States,,,0,0,high school graduate,60,False
46,Black,Female,married,Wife,United States,service sector,private sector employee,0,0,finished 11th class,35,True
18,Amer-Indian-Eskimo,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,40,False
40,White,Female,married,Wife,United States,technology and support sector,private sector employee,0,0,bachelor's degree,20,False
37,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,50,False
37,,Female,divorced,Own-child,United States,office and administrative support,state government,0,0,college for less than one year,40,False
39,Black,Female,divorced,Unmarried,United States,execution and management,federal government,0,0,bachelor's degree,40,False
41,White,Male,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,2354,0,bachelor's degree,40,False
32,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
41,Black,Female,separated,Other-relative,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
30,White,Male,married,Husband,Mexico,,,0,0,finished 6th class,40,False
46,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 10th class,45,False
19,White,Female,never married,Own-child,Germany,service sector,private sector employee,0,0,finished 11th class,15,False
34,White,Male,married,Husband,Mexico,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
24,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
46,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,15024,0,high school graduate,44,True
39,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for less than one year,60,False
47,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
34,White,Male,never married,Not-in-family,United States,office and administrative support,federal government,0,0,associate's degree,40,False
53,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,college for less than one year,40,False
25,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,60,False
46,White,Male,married,Husband,United States,technology and support sector,state government,0,0,associate's degree,38,True
18,White,Female,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,48,False
28,White,Male,never married,Own-child,Portugal,office and administrative support,private sector employee,0,0,finished 8th class,40,False
59,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
24,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
23,White,Male,never married,Not-in-family,Canada,professional specialty,private sector employee,0,0,high school graduate,40,False
23,White,Female,separated,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
61,White,Male,married,Husband,United States,protective services sector,local government,0,0,high school graduate,40,False
42,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,50,True
55,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 10th class,40,True
30,White,Male,married,Husband,United States,protective services sector,local government,5013,0,associate's degree,45,False
62,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,60,False
31,White,Male,never married,Own-child,Mexico,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 6th class,25,False
39,White,Female,married,Wife,United States,office and administrative support,state government,0,0,high school graduate,40,False
33,Asian-Pac-Islander,Male,married,Husband,Japan,professional specialty,private sector employee,0,0,professional degree,35,False
64,Black,Male,widowed,Other-relative,United States,,,0,0,high school graduate,40,False
65,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,bachelor's degree,34,False
41,Asian-Pac-Islander,Male,married,Husband,Vietnam,service sector,private sector employee,0,0,bachelor's degree,30,False
38,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,associate's degree,40,False
45,White,Male,married,Husband,Canada,execution and management,private sector employee,0,0,bachelor's degree,72,True
41,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,50,False
22,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,40,False
43,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
53,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,40,True
44,White,Male,divorced,Not-in-family,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,master's degree,20,False
47,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,2002,bachelor's degree,30,False
63,Asian-Pac-Islander,Male,married,Husband,South,service sector,private sector employee,0,0,finished 8th class,40,False
31,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,40,False
70,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,30,False
42,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,high school graduate,40,True
19,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,1055,0,high school graduate,70,False
57,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,50,True
40,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,45,False
43,White,Female,married,Wife,United States,professional specialty,private sector employee,15024,0,bachelor's degree,50,True
52,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,professional degree,60,True
49,White,Male,divorced,Unmarried,United States,professional specialty,state government,0,0,doctoral degree,50,True
35,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,60,True
41,White,Female,married,Wife,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,38,True
30,White,Male,never married,Not-in-family,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
26,White,Male,married,Husband,United States,execution and management,private sector employee,2407,0,college for less than one year,50,False
51,White,Male,married,Husband,United States,execution and management,local government,0,0,high school graduate,40,True
40,White,Female,married,Wife,United States,office and administrative support,private sector employee,7298,0,college for less than one year,40,True
48,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,20,False
83,White,Male,divorced,Not-in-family,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,20,False
35,White,Male,never married,Not-in-family,United States,service sector,private sector employee,3325,0,high school graduate,50,False
34,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,True
32,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,master's degree,20,False
34,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,doctoral degree,40,False
43,White,Male,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
37,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
54,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
38,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,2042,high school graduate,40,False
24,White,Male,never married,Own-child,United States,technology and support sector,private sector employee,0,0,bachelor's degree,40,False
35,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
53,White,Male,married,Husband,United States,execution and management,state government,0,0,college for less than one year,40,True
29,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,high school graduate,40,False
38,White,Male,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,50,True
73,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,finished 8th class,25,False
35,White,Male,married,Husband,United States,service sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,60,False
51,White,Male,divorced,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,16,False
42,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
28,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,55,False
35,Asian-Pac-Islander,Female,never married,Not-in-family,Philippines,professional specialty,private sector employee,0,0,bachelor's degree,40,True
36,Asian-Pac-Islander,Male,married,Husband,Vietnam,office and administrative support,private sector employee,0,0,high school graduate,40,False
61,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
47,White,Female,married,Wife,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,40,False
24,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,35,False
28,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,42,False
50,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 9th class,40,False
44,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,50,False
21,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
50,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,80,False
21,White,Female,married,Other-relative,United States,,,0,0,high school graduate,40,False
30,White,Female,never married,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,30,False
39,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
63,White,Male,divorced,Not-in-family,United States,protective services sector,private sector employee,0,0,high school graduate,40,False
34,White,Female,separated,Unmarried,United States,execution and management,private sector employee,0,0,finished 10th class,45,False
28,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,70,False
20,White,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,college for less than one year,16,False
50,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,35,False
17,White,Male,never married,Own-child,United States,professional specialty,private sector employee,0,0,finished 12th class without diploma,7,False
43,White,Female,divorced,Unmarried,United States,office and administrative support,local government,0,0,college for less than one year,40,False
20,White,Female,never married,Not-in-family,United States,private household,private sector employee,0,0,high school graduate,45,False
42,Asian-Pac-Islander,Male,married,Husband,Taiwan,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,60,False
51,White,Male,married,Husband,United States,craft and repair sector,private sector employee,7688,0,high school graduate,50,True
39,White,Female,divorced,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,50,True
66,White,Female,married,Wife,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,15,False
21,White,Female,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,service sector,local government,0,0,high school graduate,60,False
45,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
47,White,Female,divorced,Not-in-family,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,45,False
20,Black,Male,never married,Own-child,United States,,,0,0,finished 10th class,40,False
33,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,45,False
18,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,25,False
36,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,bachelor's degree,40,False
37,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
32,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,True
27,White,Male,never married,Not-in-family,United States,protective services sector,local government,0,2231,college for less than one year,40,True
28,White,Male,never married,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,50,False
19,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,35,False
43,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,True
31,Black,Male,never married,Own-child,United States,protective services sector,local government,0,0,bachelor's degree,48,False
52,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,True
36,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,3674,0,high school graduate,42,False
43,White,Male,married,Husband,United States,office and administrative support,private sector employee,5013,0,college for less than one year,40,False
20,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,35,False
59,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,50,True
25,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,40,False
21,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,9,False
19,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,45,False
68,White,Male,married,Husband,United States,sales sector,private sector employee,20051,0,bachelor's degree,40,True
61,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 8th class,40,False
48,White,Male,divorced,Unmarried,United States,execution and management,state government,0,0,bachelor's degree,40,False
39,White,Male,married,Husband,United States,execution and management,private sector employee,0,1848,college for less than one year,47,True
49,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,60,False
20,White,Female,never married,Other-relative,United States,,,0,0,high school graduate,35,False
27,White,Male,never married,Own-child,United States,professional specialty,local government,0,0,master's degree,35,False
39,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,4650,0,high school graduate,44,False
50,Black,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 8th class,40,False
49,Asian-Pac-Islander,Male,married,Not-in-family,Philippines,service sector,private sector employee,0,0,bachelor's degree,40,False
52,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 11th class,40,False
25,Black,Female,married,Wife,United States,execution and management,private sector employee,0,0,college for less than one year,40,True
32,White,Female,never married,Unmarried,United States,,,0,0,college for one or more years without a degree,2,False
28,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,25,False
22,Amer-Indian-Eskimo,Female,married,Own-child,United States,office and administrative support,private sector employee,2885,0,bachelor's degree,25,False
40,Asian-Pac-Islander,Female,widowed,Own-child,United States,sales sector,private sector employee,0,0,master's degree,50,False
24,White,Female,never married,Own-child,United States,professional specialty,private sector employee,0,0,master's degree,40,False
24,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,associate's degree,40,False
61,White,Female,divorced,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
69,White,Male,never married,Not-in-family,United States,,,1848,0,college for less than one year,1,False
54,White,Male,married,Husband,United States,sales sector,private sector employee,7688,0,bachelor's degree,50,True
21,White,Female,never married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
31,White,Female,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,high school graduate,40,False
62,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,4650,0,master's degree,40,False
46,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,77,False
31,White,Male,married,Husband,United States,execution and management,federal government,0,0,bachelor's degree,40,True
32,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,associate's degree,40,False
38,Black,Female,never married,Unmarried,United States,technology and support sector,state government,0,0,college for less than one year,50,False
49,White,Male,married,Husband,United States,execution and management,private sector employee,0,1887,college for less than one year,40,True
28,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
19,Black,Male,never married,Own-child,United States,,,0,0,high school graduate,10,False
75,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 11th class,30,False
20,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,20,False
27,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,45,True
37,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,55,True
38,Black,Female,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
17,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 10th class,14,False
29,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
28,White,Male,married,Husband,United States,professional specialty,local government,0,0,professional degree,40,False
31,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,55,False
59,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,True
44,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,college for less than one year,35,False
25,White,Male,married,Husband,United States,craft and repair sector,private sector employee,2829,0,bachelor's degree,60,False
