Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
35,White,Male,married,Husband,United States,service sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,60,False
26,White,Male,never married,Unmarried,United States,office and administrative support,local government,0,0,college for one or more years without a degree,40,False
31,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
34,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,True
18,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,20,False
61,White,Male,married,Husband,United States,professional specialty,state government,0,0,bachelor's degree,40,True
33,Amer-Indian-Eskimo,Female,never married,Unmarried,United States,service sector,private sector employee,0,0,associate's degree,40,False
22,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,finished 9th class,54,False
26,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,bachelor's degree,30,False
24,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
30,Asian-Pac-Islander,Female,married,Wife,Philippines,sales sector,private sector employee,0,0,bachelor's degree,60,True
52,White,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
58,Black,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,finished 6th class,40,False
36,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
37,Black,Female,separated,Unmarried,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
41,White,Male,married,Husband,United States,professional specialty,local government,0,0,bachelor's degree,45,True
38,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
27,White,Male,never married,Other-relative,United States,"transportation, communication, and other public utilities sector",federal government,0,0,bachelor's degree,35,False
34,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,True
55,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,99,False
37,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
17,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 12th class without diploma,40,False
40,Black,Male,married,Husband,Haiti,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
52,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 11th class,40,True
28,White,Male,married,Husband,United States,execution and management,private sector employee,3103,0,bachelor's degree,40,True
35,White,Male,divorced,Other-relative,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
59,,Male,married,Husband,Puerto-Rico,,,0,0,college for less than one year,40,False
28,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,35,False
19,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,4416,0,high school graduate,40,False
17,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 9th class,35,False
39,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,associate's degree,45,False
26,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,True
71,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,finished 12th class without diploma,40,False
28,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
39,White,Male,divorced,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
62,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,45,False
27,White,Female,married,Unmarried,Jamaica,office and administrative support,private sector employee,0,0,high school graduate,40,False
30,White,Male,married,Husband,United States,protective services sector,local government,0,0,high school graduate,40,True
28,White,Male,married,Other-relative,United States,sales sector,private sector employee,0,0,finished 8th class,40,False
22,White,Male,never married,Not-in-family,Mexico,machine operator and inspector,private sector employee,0,0,finished 4th class,24,False
22,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,bachelor's degree,40,False
34,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,4416,0,high school graduate,30,False
30,White,Male,married,Other-relative,United States,cleaning and maintenance sector,local government,0,0,high school graduate,25,False
36,White,Male,divorced,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
34,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 10th class,80,False
33,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,45,False
46,Black,Female,separated,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,25,False
22,Asian-Pac-Islander,Female,never married,Not-in-family,Philippines,service sector,private sector employee,0,0,college for less than one year,40,False
31,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,48,False
45,White,Female,divorced,Unmarried,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
37,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,55,False
21,White,Female,never married,Other-relative,United States,service sector,private sector employee,0,0,high school graduate,33,False
45,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,32,False
22,White,Male,never married,Other-relative,United States,office and administrative support,federal government,0,0,high school graduate,40,False
36,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,42,True
22,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,32,True
48,White,Male,married,Husband,Canada,professional specialty,private sector employee,0,0,bachelor's degree,45,True
48,White,Male,divorced,Not-in-family,United States,protective services sector,private sector employee,0,0,high school graduate,40,False
45,Asian-Pac-Islander,Male,married,Husband,India,cleaning and maintenance sector,private sector employee,0,0,finished 9th class,40,False
28,White,Male,married,Husband,United States,professional specialty,private sector employee,0,1887,bachelor's degree,40,True
46,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,50,True
28,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
40,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,45,True
49,White,Male,married,Husband,United States,office and administrative support,federal government,0,0,college for one or more years without a degree,9,True
30,White,Male,married,Husband,United States,protective services sector,local government,5013,0,associate's degree,45,False
27,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 11th class,45,False
50,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,48,False
26,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,55,False
36,White,Female,divorced,Unmarried,United States,office and administrative support,local government,0,0,college for less than one year,65,False
43,White,Male,separated,Other-relative,United States,,,0,0,finished 11th class,40,False
23,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
37,White,Male,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,40,False
29,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
57,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 11th class,15,False
38,White,Female,married,Wife,United States,service sector,private sector employee,0,0,college for less than one year,40,False
26,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,60,False
21,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,12,False
40,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,college for less than one year,17,True
73,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",1409,0,doctoral degree,2,False
27,Amer-Indian-Eskimo,Male,married,Own-child,United States,,,0,0,associate's degree,40,False
36,White,Female,divorced,Unmarried,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,37,False
46,White,Female,divorced,Unmarried,United States,professional specialty,local government,0,0,master's degree,40,False
18,White,Female,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,30,False
34,White,Male,never married,Own-child,Germany,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
37,White,Male,separated,Not-in-family,United States,office and administrative support,state government,0,0,college for less than one year,40,False
35,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
18,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,25,False
33,White,Male,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,college for one or more years without a degree,25,False
27,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,20,False
56,White,Male,married,Husband,,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,30,False
60,White,Male,divorced,Unmarried,United States,professional specialty,local government,0,0,college for one or more years without a degree,40,True
30,Asian-Pac-Islander,Female,divorced,Other-relative,South,service sector,private sector employee,0,0,high school graduate,40,False
57,White,Male,never married,Not-in-family,Cuba,execution and management,private sector employee,0,0,master's degree,40,False
49,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,True
45,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
66,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,20,False
58,White,Female,widowed,Not-in-family,United States,service sector,private sector employee,0,0,finished 11th class,40,False
41,White,Male,married,Husband,United States,execution and management,private sector employee,4386,0,bachelor's degree,50,True
41,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,master's degree,70,True
42,White,Male,separated,Not-in-family,United States,execution and management,local government,0,0,bachelor's degree,45,True
28,Black,Female,never married,Own-child,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
47,White,Male,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,finished 11th class,40,False
36,Black,Male,never married,Not-in-family,United States,protective services sector,private sector employee,13550,0,finished 11th class,40,True
20,Black,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,52,False
18,Amer-Indian-Eskimo,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
30,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,50,True
46,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,high school graduate,55,False
18,Black,Male,never married,Own-child,,service sector,private sector employee,0,0,college for less than one year,35,False
41,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,65,True
64,White,Female,widowed,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,30,False
57,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,55,False
55,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
31,White,Male,separated,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
20,Black,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
48,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,70,True
64,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,college for less than one year,40,True
24,Black,Male,never married,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,25,False
46,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,60,False
35,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 10th class,45,False
35,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,associate's degree,45,False
30,White,Male,married,Husband,United States,professional specialty,private sector employee,7688,0,college for less than one year,40,True
20,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
62,White,Female,never married,Not-in-family,United States,professional specialty,local government,8614,0,master's degree,45,True
75,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,35,False
23,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
23,White,Female,never married,Own-child,United States,cleaning and maintenance sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,35,False
67,Black,Female,widowed,Unmarried,United States,,,0,0,finished 6th class,40,False
37,White,Male,married,Husband,Mexico,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 4th class,40,False
36,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,master's degree,45,True
42,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,True
41,White,Female,separated,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,38,False
28,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,35,False
34,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for one or more years without a degree,40,False
32,White,Male,married,Husband,United States,sales sector,private sector employee,7298,0,high school graduate,40,True
28,White,Female,divorced,Not-in-family,United States,technology and support sector,private sector employee,0,0,bachelor's degree,40,False
21,Black,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
48,Asian-Pac-Islander,Female,widowed,Unmarried,South,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 12th class without diploma,40,False
17,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 10th class,14,False
52,White,Female,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,48,False
43,White,Male,married,Husband,United States,execution and management,state government,15024,0,bachelor's degree,40,True
31,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,high school graduate,40,False
30,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,bachelor's degree,38,False
50,Black,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
31,White,Male,married,Husband,Puerto-Rico,office and administrative support,private sector employee,0,0,finished 11th class,40,False
35,White,Male,married,Not-in-family,United States,protective services sector,private sector employee,0,0,master's degree,40,False
28,White,Female,separated,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
48,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,52,False
56,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,30,False
56,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,45,True
19,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,30,False
53,White,Male,married,Husband,United States,sales sector,private sector employee,7298,0,master's degree,60,True
57,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,master's degree,40,False
39,White,Female,divorced,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,50,True
23,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,37,False
50,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,40,False
90,Asian-Pac-Islander,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
28,White,Male,never married,Own-child,Portugal,office and administrative support,private sector employee,0,0,finished 8th class,40,False
51,White,Male,married,Husband,United States,sales sector,private sector employee,0,1902,college for less than one year,50,True
23,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,48,False
73,Asian-Pac-Islander,Female,divorced,Not-in-family,United States,service sector,state government,0,0,finished 8th class,40,False
26,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
59,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,50,False
49,White,Female,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,35,False
50,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,high school graduate,38,False
19,White,Male,never married,Own-child,United States,,,0,0,high school graduate,40,False
40,White,Male,never married,Not-in-family,United States,execution and management,local government,0,0,college for less than one year,40,False
45,Asian-Pac-Islander,Male,married,Husband,China,execution and management,private sector employee,0,0,bachelor's degree,60,True
19,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,25,False
21,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
19,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 10th class,40,False
29,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
47,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1977,high school graduate,45,True
47,White,Female,never married,Unmarried,United States,service sector,private sector employee,0,0,finished 9th class,50,False
77,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,high school graduate,35,False
28,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,college for less than one year,50,True
41,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,associate's degree,50,True
34,Asian-Pac-Islander,Male,married,Husband,South,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",15024,0,bachelor's degree,70,True
56,White,Male,married,Husband,United States,service sector,local government,0,0,high school graduate,40,False
61,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 8th class,40,False
38,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,professional degree,40,False
27,Black,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
39,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,40,True
38,Black,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
47,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,40,False
51,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,6849,0,college for one or more years without a degree,40,False
29,White,Female,never married,Not-in-family,United States,professional specialty,state government,0,0,master's degree,35,False
32,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,35,False
26,Black,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,finished 11th class,40,False
27,White,Male,never married,Other-relative,Mexico,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
34,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,50,True
17,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 12th class without diploma,6,False
31,White,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,28,False
36,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,50,False
29,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,50,False
26,Asian-Pac-Islander,Male,never married,Unmarried,Taiwan,craft and repair sector,private sector employee,0,0,college for less than one year,37,False
46,White,Male,divorced,Not-in-family,England,professional specialty,private sector employee,0,0,bachelor's degree,45,True
21,Black,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,30,False
43,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,70,False
21,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,30,False
46,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,True
42,White,Male,married,Husband,United States,professional specialty,federal government,0,0,master's degree,40,False
53,White,Male,married,Husband,United States,professional specialty,state government,0,0,doctoral degree,50,True
49,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,48,True
43,Black,Female,separated,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,32,False
21,Black,Male,never married,Own-child,United States,technology and support sector,federal government,0,0,college for less than one year,20,False
60,White,Male,married,Husband,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,0,finished 10th class,40,False
60,White,Male,married,Husband,United States,technology and support sector,federal government,0,0,college for less than one year,40,False
69,White,Male,married,Husband,United States,,,0,0,college for less than one year,32,False
75,White,Female,widowed,Not-in-family,United States,service sector,private sector employee,0,0,finished 10th class,15,False
33,White,Male,married,Husband,United States,craft and repair sector,private sector employee,4386,0,high school graduate,48,True
24,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
19,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,finished 11th class,20,False
18,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 10th class,36,False
39,Black,Female,never married,Not-in-family,United States,professional specialty,state government,0,1590,college for less than one year,40,False
26,White,Male,never married,Other-relative,United States,service sector,private sector employee,0,0,high school graduate,30,False
45,White,Male,never married,Not-in-family,United States,office and administrative support,federal government,0,0,bachelor's degree,45,False
27,White,Female,married,Wife,United States,technology and support sector,private sector employee,0,0,bachelor's degree,40,True
38,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,44,False
21,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector","owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,60,False
35,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,50,False
57,White,Male,married,Husband,United States,technology and support sector,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,60,True
28,White,Female,never married,Not-in-family,Mexico,service sector,private sector employee,0,0,finished 6th class,40,False
45,White,Female,never married,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,35,False
58,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,master's degree,24,True
58,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,65,True
22,Black,Male,never married,Other-relative,United States,service sector,private sector employee,0,0,college for less than one year,20,False
28,White,Female,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
48,White,Male,never married,Not-in-family,United States,execution and management,federal government,0,0,master's degree,40,False
23,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
81,White,Female,divorced,Not-in-family,United States,,,0,0,high school graduate,35,False
50,White,Male,married,Husband,Columbia,office and administrative support,private sector employee,0,0,associate's degree,60,False
54,White,Male,divorced,Not-in-family,,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
38,White,Male,married,Husband,United States,execution and management,local government,0,0,college for less than one year,40,False
25,,Female,divorced,Unmarried,Honduras,service sector,private sector employee,0,0,finished 6th class,20,False
49,White,Male,married,Husband,United States,craft and repair sector,private sector employee,3103,0,high school graduate,45,True
17,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",local government,0,0,finished 10th class,40,False
32,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,50,True
27,White,Female,never married,Own-child,Mexico,sales sector,private sector employee,0,0,high school graduate,45,False
63,White,Male,divorced,Not-in-family,United States,protective services sector,private sector employee,0,0,high school graduate,40,False
66,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,master's degree,50,False
38,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,college for less than one year,40,True
48,White,Male,divorced,Not-in-family,United States,office and administrative support,federal government,0,0,high school graduate,40,False
30,White,Female,married,Other-relative,Canada,technology and support sector,private sector employee,0,0,college for one or more years without a degree,40,True
37,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
45,White,Male,married,Husband,United States,office and administrative support,state government,0,0,college for less than one year,40,False
28,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,bachelor's degree,40,True
29,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,college for less than one year,52,False
62,White,Male,married,Husband,United States,,,0,0,high school graduate,15,False
30,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,20,False
39,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,finished 12th class without diploma,40,False
41,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,master's degree,40,False
17,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 10th class,25,False
55,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
57,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,high school graduate,45,False
36,White,Female,married,Wife,United States,professional specialty,local government,0,0,master's degree,40,False
23,White,Female,married,Wife,United States,office and administrative support,private sector employee,3908,0,high school graduate,40,False
46,White,Female,divorced,Not-in-family,United States,craft and repair sector,private sector employee,14344,0,high school graduate,40,True
57,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
34,Asian-Pac-Islander,Female,married,Not-in-family,Taiwan,,,0,0,high school graduate,37,False
26,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
41,White,Female,never married,Own-child,United States,,,0,0,high school graduate,40,False
40,Black,Female,never married,Unmarried,United States,office and administrative support,federal government,0,0,high school graduate,40,False
36,Black,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,35,False
53,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,40,False
42,Black,Female,married,Wife,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 8th class,50,False
23,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 8th class,35,False
62,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,40,True
37,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
17,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 10th class,20,False
58,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
